Date,PCG
2010-11-04,36.92716598510742
2010-11-05,36.98045349121094
2010-11-08,36.439971923828125
2010-11-09,36.20401382446289
2010-11-10,36.143104553222656
2010-11-11,36.19638442993164
2010-11-12,36.13549041748047
2010-11-15,36.417137145996094
2010-11-16,35.983238220214844
2010-11-17,35.914730072021484
2010-11-18,36.13549041748047
2010-11-19,36.15833282470703
2010-11-22,36.16592788696289
2010-11-23,35.76249694824219
2010-11-24,35.846229553222656
2010-11-26,35.73965835571289
2010-11-29,35.57217788696289
2010-11-30,35.724422454833984
2010-12-01,36.31058120727539
2010-12-02,36.40952682495117
2010-12-03,36.637908935546875
2010-12-06,36.25728988647461
2010-12-07,35.975624084472656
2010-12-08,35.625465393066406
2010-12-09,35.655914306640625
2010-12-10,35.80054473876953
2010-12-13,35.95279312133789
2010-12-14,36.28773880004883
2010-12-15,35.914730072021484
2010-12-16,36.447608947753906
2010-12-17,36.61507034301758
2010-12-20,36.85865783691406
2010-12-21,36.5846061706543
2010-12-22,36.5846061706543
2010-12-23,36.797767639160156
2010-12-27,36.72164535522461
2010-12-28,36.797767639160156
2010-12-29,36.80928039550781
2010-12-30,36.647911071777344
2010-12-31,36.763179779052734
2011-01-03,36.417381286621094
2011-01-04,36.578739166259766
2011-01-05,36.01008605957031
2011-01-06,36.27904510498047
2011-01-07,36.13303756713867
2011-01-10,35.74882125854492
2011-01-11,35.856388092041016
2011-01-12,35.90250778198242
2011-01-13,36.071563720703125
2011-01-14,36.37126541137695
2011-01-18,36.394325256347656
2011-01-19,36.37895202636719
2011-01-20,36.11766815185547
2011-01-21,36.071563720703125
2011-01-24,36.471160888671875
2011-01-25,36.11766815185547
2011-01-26,35.90250778198242
2011-01-27,36.1023063659668
2011-01-28,35.53364562988281
2011-01-31,35.56438064575195
2011-02-01,35.810279846191406
2011-02-02,35.49521255493164
2011-02-03,35.625858306884766
2011-02-04,35.54132843017578
2011-02-07,35.78721618652344
2011-02-08,35.764183044433594
2011-02-09,35.90250778198242
2011-02-10,35.89482116699219
2011-02-11,35.75649642944336
2011-02-14,35.510581970214844
2011-02-15,35.510581970214844
2011-02-16,35.349212646484375
2011-02-17,35.01107406616211
2011-02-18,34.87275695800781
2011-02-22,34.74212646484375
2011-02-23,34.94960403442383
2011-02-24,34.972660064697266
2011-02-25,35.22626495361328
2011-02-28,35.39531326293945
2011-03-01,35.67197036743164
2011-03-02,35.472164154052734
2011-03-03,35.54901885986328
2011-03-04,34.94960403442383
2011-03-07,35.09560775756836
2011-03-08,35.55669021606445
2011-03-09,35.948612213134766
2011-03-10,35.34152603149414
2011-03-11,35.15709686279297
2011-03-14,34.12735366821289
2011-03-15,33.0438346862793
2011-03-16,32.636539459228516
2011-03-17,32.82097244262695
2011-03-18,33.11299133300781
2011-03-21,33.620182037353516
2011-03-22,33.62784957885742
2011-03-23,33.504905700683594
2011-03-24,33.55869674682617
2011-03-25,33.735435485839844
2011-03-28,33.72008514404297
2011-03-29,33.82490539550781
2011-03-30,34.15880584716797
2011-03-31,34.30633544921875
2011-04-01,34.5548210144043
2011-04-04,34.54706573486328
2011-04-05,34.53928756713867
2011-04-06,34.99742889404297
2011-04-07,34.811073303222656
2011-04-08,34.741180419921875
2011-04-11,34.21315383911133
2011-04-12,33.96467590332031
2011-04-13,34.057861328125
2011-04-14,34.21315383911133
2011-04-15,34.83436584472656
2011-04-18,34.67130661010742
2011-04-19,34.741180419921875
2011-04-20,35.044036865234375
2011-04-21,35.08285903930664
2011-04-25,35.230384826660156
2011-04-26,35.71182632446289
2011-04-27,35.874900817871094
2011-04-28,35.92148208618164
2011-04-29,35.781707763671875
2011-05-02,35.76618576049805
2011-05-03,35.79724884033203
2011-05-04,35.37016677856445
2011-05-05,35.64971160888672
2011-05-06,35.533226013183594
2011-05-09,35.463340759277344
2011-05-10,35.890419006347656
2011-05-11,35.74288558959961
2011-05-12,36.12338638305664
2011-05-13,35.73513412475586
2011-05-16,35.40122604370117
2011-05-17,35.56428146362305
2011-05-18,35.230384826660156
2011-05-19,35.01296615600586
2011-05-20,34.77225875854492
2011-05-23,33.522064208984375
2011-05-24,33.366756439208984
2011-05-25,33.172630310058594
2011-05-26,33.30464172363281
2011-05-27,33.46770095825195
2011-05-31,33.685123443603516
2011-06-01,33.483238220214844
2011-06-02,33.211448669433594
2011-06-03,32.885311126708984
2011-06-06,32.792137145996094
2011-06-07,32.66013717651367
2011-06-08,32.55141830444336
2011-06-09,32.582481384277344
2011-06-10,32.26411056518555
2011-06-13,32.38836669921875
2011-06-14,32.57471466064453
2011-06-15,32.1942253112793
2011-06-16,32.52812957763672
2011-06-17,32.7533073425293
2011-06-20,32.885311126708984
2011-06-21,32.76884460449219
2011-06-22,32.55919647216797
2011-06-23,32.217525482177734
2011-06-24,32.465999603271484
2011-06-27,32.34176254272461
2011-06-28,32.49485778808594
2011-06-29,32.5969123840332
2011-06-30,32.997310638427734
2011-07-01,33.49191665649414
2011-07-05,33.08366775512695
2011-07-06,33.45266342163086
2011-07-07,33.38985061645508
2011-07-08,33.31134796142578
2011-07-11,33.10723114013672
2011-07-12,33.397705078125
2011-07-13,33.31134796142578
2011-07-14,32.96590805053711
2011-07-15,33.115074157714844
2011-07-18,32.69113540649414
2011-07-19,32.903099060058594
2011-07-20,33.28779983520508
2011-07-21,33.986515045166016
2011-07-22,33.5704231262207
2011-07-25,33.72744369506836
2011-07-26,33.366302490234375
2011-07-27,33.067962646484375
2011-07-28,33.005157470703125
2011-07-29,32.52626037597656
2011-08-01,32.58906173706055
2011-08-02,31.584150314331055
2011-08-03,31.780426025390625
2011-08-04,31.91388511657715
2011-08-05,32.942352294921875
2011-08-08,31.12095069885254
2011-08-09,31.340768814086914
2011-08-10,30.78336524963379
2011-08-11,31.40357780456543
2011-08-12,31.293663024902344
2011-08-15,32.00810241699219
2011-08-16,31.874635696411133
2011-08-17,32.38494873046875
2011-08-18,32.424190521240234
2011-08-19,32.33784103393555
2011-08-22,32.18867111206055
2011-08-23,32.6440315246582
2011-08-24,33.23285675048828
2011-08-25,32.54981994628906
2011-08-26,32.25932693481445
2011-08-29,33.091529846191406
2011-08-30,32.91880798339844
2011-08-31,33.2485466003418
2011-09-01,33.0444221496582
2011-09-02,32.455604553222656
2011-09-06,31.890342712402344
2011-09-07,32.49485778808594
2011-09-08,32.70683288574219
2011-09-09,31.921728134155273
2011-09-12,31.85108184814453
2011-09-13,31.85892677307129
2011-09-14,32.094451904296875
2011-09-15,32.604774475097656
2011-09-16,33.40556335449219
2011-09-19,33.13862991333008
2011-09-20,33.72744369506836
2011-09-21,33.29564666748047
2011-09-22,33.366302490234375
2011-09-23,33.79811096191406
2011-09-26,33.88446044921875
2011-09-27,34.01008987426758
2011-09-28,33.334896087646484
2011-09-29,33.94200134277344
2011-09-30,33.569007873535156
2011-10-03,32.86272048950195
2011-10-04,32.86272048950195
2011-10-05,32.84684371948242
2011-10-06,34.1165885925293
2011-10-07,34.1007194519043
2011-10-10,34.31498718261719
2011-10-11,33.537269592285156
2011-10-12,33.18808364868164
2011-10-13,33.54521560668945
2011-10-14,33.72772216796875
2011-10-17,33.56108474731445
2011-10-18,34.1324577331543
2011-10-19,33.60075759887695
2011-10-20,33.82295608520508
2011-10-21,34.12452697753906
2011-10-24,33.78328323364258
2011-10-25,33.505523681640625
2011-10-26,33.57694625854492
2011-10-27,34.25149917602539
2011-10-28,34.07691955566406
2011-10-31,34.04517364501953
2011-11-01,33.15632629394531
2011-11-02,33.60868835449219
2011-11-03,32.42623519897461
2011-11-04,32.42623519897461
2011-11-07,32.005638122558594
2011-11-08,32.16433334350586
2011-11-09,31.751665115356445
2011-11-10,31.81517791748047
2011-11-11,32.01357650756836
2011-11-14,31.759624481201172
2011-11-15,31.672319412231445
2011-11-16,30.870792388916016
2011-11-17,30.735889434814453
2011-11-18,30.95015525817871
2011-11-21,30.347026824951172
2011-11-22,29.775638580322266
2011-11-23,29.251861572265625
2011-11-25,29.529619216918945
2011-11-28,30.19622802734375
2011-11-29,30.164491653442383
2011-11-30,30.823183059692383
2011-12-01,30.56922721862793
2011-12-02,30.180360794067383
2011-12-05,30.63272476196289
2011-12-06,30.640644073486328
2011-12-07,30.442256927490234
2011-12-08,30.07720184326172
2011-12-09,30.347026824951172
2011-12-12,30.235919952392578
2011-12-13,30.585102081298828
2011-12-14,30.640644073486328
2011-12-15,31.39456558227539
2011-12-16,31.727869033813477
2011-12-19,31.299331665039062
2011-12-20,32.037376403808594
2011-12-21,32.58495330810547
2011-12-22,32.497657775878906
2011-12-23,32.6087646484375
2011-12-27,33.10079574584961
2011-12-28,32.775840759277344
2011-12-29,33.25724792480469
2011-12-30,33.07270812988281
2012-01-03,32.75177764892578
2012-01-04,32.775840759277344
2012-01-05,32.93631362915039
2012-01-06,32.944339752197266
2012-01-09,32.93631362915039
2012-01-10,33.00050354003906
2012-01-11,33.4177131652832
2012-01-12,33.62633514404297
2012-01-13,33.12085723876953
2012-01-17,33.48992919921875
2012-01-18,33.24922561645508
2012-01-19,33.05666732788086
2012-01-20,32.3827018737793
2012-01-23,32.60734939575195
2012-01-24,32.22222900390625
2012-01-25,32.96840286254883
2012-01-26,33.10480880737305
2012-01-27,32.759796142578125
2012-01-30,32.4147834777832
2012-01-31,32.62339782714844
2012-02-01,33.024566650390625
2012-02-02,32.95235061645508
2012-02-03,33.22515869140625
2012-02-06,33.016544342041016
2012-02-07,33.11283493041992
2012-02-08,33.481910705566406
2012-02-09,33.11283493041992
2012-02-10,33.0887565612793
2012-02-13,33.16096496582031
2012-02-14,33.329471588134766
2012-02-15,33.25724792480469
2012-02-16,33.939239501953125
2012-02-17,33.971336364746094
2012-02-21,33.939239501953125
2012-02-22,33.62633514404297
2012-02-23,33.42574691772461
2012-02-24,33.49794387817383
2012-02-27,33.377593994140625
2012-02-28,33.43376159667969
2012-02-29,33.44179153442383
2012-03-01,33.65842819213867
2012-03-02,33.762733459472656
2012-03-05,33.65842819213867
2012-03-06,33.578189849853516
2012-03-07,33.69853591918945
2012-03-08,33.91518020629883
2012-03-09,34.37250518798828
2012-03-12,34.70948791503906
2012-03-13,34.91008758544922
2012-03-14,34.57310104370117
2012-03-15,34.70146942138672
2012-03-16,34.733551025390625
2012-03-19,34.62123489379883
2012-03-20,35.054500579833984
2012-03-21,34.99834060668945
2012-03-22,34.765663146972656
2012-03-23,34.81379699707031
2012-03-26,34.98229217529297
2012-03-27,35.07856369018555
2012-03-28,34.75019836425781
2012-03-29,34.85560989379883
2012-03-30,35.196136474609375
2012-04-02,35.26100158691406
2012-04-03,35.017765045166016
2012-04-04,35.090736389160156
2012-04-05,34.76642608642578
2012-04-09,34.498870849609375
2012-04-10,34.08536148071289
2012-04-11,34.20697021484375
2012-04-12,34.57994079589844
2012-04-13,34.26374816894531
2012-04-16,34.871822357177734
2012-04-17,34.9285888671875
2012-04-18,34.78264617919922
2012-04-19,34.693458557128906
2012-04-20,35.02587127685547
2012-04-23,34.93669891357422
2012-04-24,35.252891540527344
2012-04-25,35.301536560058594
2012-04-26,35.3907356262207
2012-04-27,35.57721710205078
2012-04-30,35.820438385009766
2012-05-01,35.82854080200195
2012-05-02,35.763694763183594
2012-05-03,35.974491119384766
2012-05-04,36.02314376831055
2012-05-07,35.92585372924805
2012-05-08,36.02314376831055
2012-05-09,35.763694763183594
2012-05-10,35.89341354370117
2012-05-11,35.820438385009766
2012-05-14,35.73936080932617
2012-05-15,35.47991180419922
2012-05-16,35.53667068481445
2012-05-17,35.309654235839844
2012-05-18,35.220462799072266
2012-05-21,35.38262176513672
2012-05-22,35.7798957824707
2012-05-23,35.71503448486328
2012-05-24,35.560997009277344
2012-05-25,35.46370315551758
2012-05-29,35.5528678894043
2012-05-30,35.18804168701172
2012-05-31,35.4312744140625
2012-06-01,35.358299255371094
2012-06-04,35.51234436035156
2012-06-05,35.171810150146484
2012-06-06,36.02314376831055
2012-06-07,36.16907501220703
2012-06-08,36.558265686035156
2012-06-11,36.53395080566406
2012-06-12,36.41231155395508
2012-06-13,36.485294342041016
2012-06-14,36.67987823486328
2012-06-15,36.7122917175293
2012-06-18,36.639339447021484
2012-06-19,36.58258056640625
2012-06-20,36.20962142944336
2012-06-21,35.70694351196289
2012-06-22,35.544776916503906
2012-06-25,35.585323333740234
2012-06-26,36.039344787597656
2012-06-27,36.639339447021484
2012-06-28,36.790855407714844
2012-06-29,37.07752227783203
2012-07-02,37.28226852416992
2012-07-03,37.052947998046875
2012-07-05,36.889137268066406
2012-07-06,36.86456298828125
2012-07-09,36.93009567260742
2012-07-10,36.799041748046875
2012-07-11,37.20036697387695
2012-07-12,37.14303970336914
2012-07-13,37.15941619873047
2012-07-16,36.70077133178711
2012-07-17,36.84819412231445
2012-07-18,37.06113052368164
2012-07-19,37.102081298828125
2012-07-20,37.24951171875
2012-07-23,36.77448272705078
2012-07-24,36.39772033691406
2012-07-25,36.77448272705078
2012-07-26,37.40513610839844
2012-07-27,37.765506744384766
2012-07-30,38.08492660522461
2012-07-31,37.80644989013672
2012-08-01,37.62626266479492
2012-08-02,37.462467193603516
2012-08-03,38.08492660522461
2012-08-06,38.09312057495117
2012-08-07,37.49522399902344
2012-08-08,36.96284866333008
2012-08-09,37.17580795288086
2012-08-10,37.052947998046875
2012-08-13,37.01199722290039
2012-08-14,37.085697174072266
2012-08-15,36.78266525268555
2012-08-16,36.28306579589844
2012-08-17,36.50419998168945
2012-08-20,36.76628875732422
2012-08-21,36.30763244628906
2012-08-22,36.26667404174805
2012-08-23,35.8653450012207
2012-08-24,36.09468460083008
2012-08-27,36.020965576171875
2012-08-28,36.05373764038086
2012-08-29,35.93907165527344
2012-08-30,35.676979064941406
2012-08-31,35.55411911010742
2012-09-04,35.57868957519531
2012-09-05,35.20194625854492
2012-09-06,35.37392807006836
2012-09-07,35.60326385498047
2012-09-10,35.586883544921875
2012-09-11,35.48040771484375
2012-09-12,35.29203796386719
2012-09-13,35.48859405517578
2012-09-14,35.423072814941406
2012-09-17,34.833370208740234
2012-09-18,34.857940673828125
2012-09-19,34.8415641784668
2012-09-20,34.93164825439453
2012-09-21,34.882511138916016
2012-09-24,35.062713623046875
2012-09-25,34.93164825439453
2012-09-26,35.218318939208984
2012-09-27,35.106571197509766
2012-09-28,35.32178497314453
2012-10-01,34.965843200683594
2012-10-02,34.99068069458008
2012-10-03,35.18933868408203
2012-10-04,35.479068756103516
2012-10-05,35.32178497314453
2012-10-08,35.99229049682617
2012-10-09,35.6363525390625
2012-10-10,35.702579498291016
2012-10-11,35.65290832519531
2012-10-12,35.18106460571289
2012-10-15,35.28867721557617
2012-10-16,35.28867721557617
2012-10-17,35.95091247558594
2012-10-18,35.76879119873047
2012-10-19,35.412841796875
2012-10-22,35.15624237060547
2012-10-23,34.916175842285156
2012-10-24,34.700950622558594
2012-10-25,34.8002815246582
2012-10-26,34.76716995239258
2012-10-31,35.197628021240234
2012-11-01,34.841678619384766
2012-11-02,34.76716995239258
2012-11-05,34.36155319213867
2012-11-06,34.69268035888672
2012-11-07,34.055267333984375
2012-11-08,33.87315368652344
2012-11-09,33.84832763671875
2012-11-12,33.550315856933594
2012-11-13,33.81521224975586
2012-11-14,33.43442916870117
2012-11-15,33.252315521240234
2012-11-16,33.47581481933594
2012-11-19,33.54203796386719
2012-11-20,33.2937126159668
2012-11-21,33.18609619140625
2012-11-23,33.252315521240234
2012-11-26,33.73242950439453
2012-11-27,33.558589935302734
2012-11-28,33.442718505859375
2012-11-29,33.550315856933594
2012-11-30,33.89799499511719
2012-12-03,33.57515335083008
2012-12-04,33.40132141113281
2012-12-05,33.68275833129883
2012-12-06,33.657936096191406
2012-12-07,33.74898147583008
2012-12-10,33.84004211425781
2012-12-11,33.831764221191406
2012-12-12,33.73242950439453
2012-12-13,33.583431243896484
2012-12-14,33.53376007080078
2012-12-17,33.92282485961914
2012-12-18,34.336727142333984
2012-12-19,34.36155319213867
2012-12-20,34.700950622558594
2012-12-21,34.34498596191406
2012-12-24,33.85660171508789
2012-12-26,33.326805114746094
2012-12-27,33.506832122802734
2012-12-28,33.24727249145508
2012-12-31,33.64078140258789
2013-01-02,34.20173645019531
2013-01-03,34.12639617919922
2013-01-04,34.469661712646484
2013-01-07,33.883583068847656
2013-01-08,34.051029205322266
2013-01-09,34.134761810302734
2013-01-10,34.2184944152832
2013-01-11,34.285465240478516
2013-01-14,34.235233306884766
2013-01-15,34.32733154296875
2013-01-16,34.05941390991211
2013-01-17,34.1766242980957
2013-01-18,34.33570861816406
2013-01-22,34.53664016723633
2013-01-23,34.63711166381836
2013-01-24,34.754329681396484
2013-01-25,35.072486877441406
2013-01-28,34.963645935058594
2013-01-29,35.265052795410156
2013-01-30,35.49110794067383
2013-01-31,35.70042037963867
2013-02-01,35.666934967041016
2013-02-04,35.256683349609375
2013-02-05,35.45762252807617
2013-02-06,35.60832977294922
2013-02-07,35.800880432128906
2013-02-08,35.809268951416016
2013-02-11,35.74229049682617
2013-02-12,35.76741027832031
2013-02-13,35.67530822753906
2013-02-14,35.524600982666016
2013-02-15,35.76741027832031
2013-02-19,36.18602752685547
2013-02-20,36.102298736572266
2013-02-21,34.67060852050781
2013-02-22,35.1478385925293
2013-02-25,34.754329681396484
2013-02-26,34.921791076660156
2013-02-27,35.265052795410156
2013-02-28,35.70042037963867
2013-03-01,35.87624740600586
2013-03-04,36.39533996582031
2013-03-05,36.28651428222656
2013-03-06,36.043697357177734
2013-03-07,35.89299774169922
2013-03-08,35.8176383972168
2013-03-11,35.968345642089844
2013-03-12,36.03532409667969
2013-03-13,36.25300598144531
2013-03-14,36.470699310302734
2013-03-15,36.470699310302734
2013-03-18,36.303245544433594
2013-03-19,36.495819091796875
2013-03-20,36.73862075805664
2013-03-21,36.56279373168945
2013-03-22,36.671634674072266
2013-03-25,36.495819091796875
2013-03-26,36.99924087524414
2013-03-27,37.29536437988281
2013-03-28,37.67609786987305
2013-04-01,37.84531021118164
2013-04-02,38.04837417602539
2013-04-03,38.51372146606445
2013-04-04,39.038291931152344
2013-04-05,39.334434509277344
2013-04-08,39.49518585205078
2013-04-09,39.45287322998047
2013-04-10,39.85053253173828
2013-04-11,39.77439498901367
2013-04-12,39.96052169799805
2013-04-15,39.57133102416992
2013-04-16,39.74900436401367
2013-04-17,39.77439498901367
2013-04-18,39.52902603149414
2013-04-19,40.41741943359375
2013-04-22,40.028221130371094
2013-04-23,40.23974609375
2013-04-24,40.400489807128906
2013-04-25,40.51048278808594
2013-04-26,40.56971740722656
2013-04-29,40.90814971923828
2013-04-30,40.98428726196289
2013-05-01,40.324337005615234
2013-05-02,39.96052169799805
2013-05-03,39.977447509765625
2013-05-06,39.3428955078125
2013-05-07,40.26511764526367
2013-05-08,39.68132781982422
2013-05-09,38.97060775756836
2013-05-10,39.427494049072266
2013-05-13,39.35980987548828
2013-05-14,39.68132781982422
2013-05-15,39.96052169799805
2013-05-16,39.664405822753906
2013-05-17,39.96052169799805
2013-05-20,39.91822814941406
2013-05-21,40.07052230834961
2013-05-22,39.57133102416992
2013-05-23,39.334434509277344
2013-05-24,39.038291931152344
2013-05-28,38.97060775756836
2013-05-29,37.92146682739258
2013-05-30,38.10760498046875
2013-05-31,37.99760818481445
2013-06-03,38.02299880981445
2013-06-04,37.77763748168945
2013-06-05,37.24460983276367
2013-06-06,38.0906867980957
2013-06-07,38.32758331298828
2013-06-10,38.07376480102539
2013-06-11,37.71841812133789
2013-06-12,37.506893157958984
2013-06-13,37.963768005371094
2013-06-14,38.217594146728516
2013-06-17,38.344505310058594
2013-06-18,38.69140625
2013-06-19,37.77763748168945
2013-06-20,36.88078689575195
2013-06-21,37.506893157958984
2013-06-24,37.40534973144531
2013-06-25,37.84531021118164
2013-06-26,38.35296630859375
2013-06-27,38.14357376098633
2013-06-28,39.083702087402344
2013-07-01,38.596534729003906
2013-07-02,38.45125198364258
2013-07-03,38.43416213989258
2013-07-05,38.16921615600586
2013-07-08,38.6221809387207
2013-07-09,38.776023864746094
2013-07-10,38.57944869995117
2013-07-11,38.887123107910156
2013-07-12,38.92132568359375
2013-07-15,39.476844787597656
2013-07-16,39.63068771362305
2013-07-17,38.57944869995117
2013-07-18,38.90422439575195
2013-07-19,38.45979690551758
2013-07-22,38.56235885620117
2013-07-23,38.90422439575195
2013-07-24,38.57944869995117
2013-07-25,38.98114776611328
2013-07-26,39.587955474853516
2013-07-29,39.51958084106445
2013-07-30,39.57085418701172
2013-07-31,39.2204475402832
2013-08-01,39.57940673828125
2013-08-02,39.46829605102539
2013-08-05,38.938411712646484
2013-08-06,38.528175354003906
2013-08-07,38.724754333496094
2013-08-08,38.793113708496094
2013-08-09,38.47690200805664
2013-08-12,38.21194076538086
2013-08-13,37.72479248046875
2013-08-14,37.545310974121094
2013-08-15,37.04961395263672
2013-08-16,36.44279861450195
2013-08-19,36.2462272644043
2013-08-20,36.553897857666016
2013-08-21,35.93000793457031
2013-08-22,35.408660888671875
2013-08-23,35.47703170776367
2013-08-26,35.44283676147461
2013-08-27,35.451385498046875
2013-08-28,35.68214797973633
2013-08-29,35.314640045166016
2013-08-30,35.348838806152344
2013-09-03,35.0496940612793
2013-09-04,34.9556884765625
2013-09-05,34.91294860839844
2013-09-06,34.93859100341797
2013-09-09,35.03260040283203
2013-09-10,35.39157485961914
2013-09-11,35.07534408569336
2013-09-12,34.836029052734375
2013-09-13,35.32318878173828
2013-09-16,35.0411491394043
