Date,JBHT
2010-11-05,32.27777099609375
2010-11-08,32.20845031738281
2010-11-09,31.515037536621094
2010-11-10,32.09769058227539
2010-11-11,32.21943283081055
2010-11-12,31.91506004333496
2010-11-15,31.802013397216797
2010-11-16,31.297626495361328
2010-11-17,31.55851936340332
2010-11-18,31.984638214111328
2010-11-19,32.489009857177734
2010-11-22,32.28900909423828
2010-11-23,31.967235565185547
2010-11-24,32.419437408447266
2010-11-26,32.17595672607422
2010-11-29,31.984638214111328
2010-11-30,31.741140365600586
2010-12-01,32.68034362792969
2010-12-02,33.50645065307617
2010-12-03,34.036930084228516
2010-12-06,33.958675384521484
2010-12-07,35.01960372924805
2010-12-08,34.784812927246094
2010-12-09,35.13266372680664
2010-12-10,35.17613983154297
2010-12-13,34.75001907348633
2010-12-14,34.6282844543457
2010-12-15,34.16739273071289
2010-12-16,34.845680236816406
2010-12-17,34.43696212768555
2010-12-20,34.29781723022461
2010-12-21,35.071800231933594
2010-12-22,35.4718132019043
2010-12-23,35.4283332824707
2010-12-27,35.32396697998047
2010-12-28,35.20222091674805
2010-12-29,35.22833251953125
2010-12-30,35.5066032409668
2010-12-31,35.48918914794922
2011-01-03,36.21098327636719
2011-01-04,35.880531311035156
2011-01-05,35.924007415771484
2011-01-06,36.0196647644043
2011-01-07,36.42839431762695
2011-01-10,36.4109992980957
2011-01-11,36.350128173828125
2011-01-12,36.376216888427734
2011-01-13,36.54144287109375
2011-01-14,36.715389251708984
2011-01-18,36.976261138916016
2011-01-19,36.132713317871094
2011-01-20,35.61093521118164
2011-01-21,35.76747512817383
2011-01-24,35.976192474365234
2011-01-25,36.26315689086914
2011-01-26,36.72405242919922
2011-01-27,37.21105194091797
2011-01-28,35.95878982543945
2011-01-31,35.65442657470703
2011-02-01,36.0457763671875
2011-02-02,35.17613983154297
2011-02-03,35.41963577270508
2011-02-04,35.70660400390625
2011-02-07,35.76747512817383
2011-02-08,36.0457763671875
2011-02-09,35.95008850097656
2011-02-10,36.245765686035156
2011-02-11,36.81277847290039
2011-02-14,36.89131164550781
2011-02-15,37.19662857055664
2011-02-16,37.85089111328125
2011-02-17,37.41471862792969
2011-02-18,37.353641510009766
2011-02-22,35.94918441772461
2011-02-23,35.04193115234375
2011-02-24,35.582786560058594
2011-02-25,35.81831741333008
2011-02-28,36.298126220703125
2011-03-01,35.49555969238281
2011-03-02,35.905555725097656
2011-03-03,37.60662078857422
2011-03-04,37.17918395996094
2011-03-07,36.638328552246094
2011-03-08,37.78109359741211
2011-03-09,37.833431243896484
2011-03-10,37.26641082763672
2011-03-11,37.31875228881836
2011-03-14,37.170440673828125
2011-03-15,37.1442756652832
2011-03-16,37.22278594970703
2011-03-17,37.310028076171875
2011-03-18,37.33619689941406
2011-03-21,37.93812561035156
2011-03-22,37.754913330078125
2011-03-23,37.440887451171875
2011-03-24,37.475772857666016
2011-03-25,37.981727600097656
2011-03-28,37.990455627441406
2011-03-29,38.217254638671875
2011-03-30,38.75812530517578
2011-03-31,39.62172317504883
2011-04-01,39.12449264526367
2011-04-04,39.67408752441406
2011-04-05,39.62172317504883
2011-04-06,39.87471008300781
2011-04-07,39.93578338623047
2011-04-08,38.60981750488281
2011-04-11,38.95002365112305
2011-04-12,39.0896110534668
2011-04-13,38.90639877319336
2011-04-14,41.46237564086914
2011-04-15,42.134071350097656
2011-04-18,40.938961029052734
2011-04-19,40.6947135925293
2011-04-20,41.20066833496094
2011-04-21,41.357688903808594
2011-04-25,41.087249755859375
2011-04-26,41.56706237792969
2011-04-27,41.95089340209961
2011-04-28,41.9421501159668
2011-04-29,41.593223571777344
2011-05-02,41.1483268737793
2011-05-03,40.89535140991211
2011-05-04,40.581302642822266
2011-05-05,41.15706253051758
2011-05-06,40.85171890258789
2011-05-09,40.45918655395508
2011-05-10,40.712162017822266
2011-05-11,40.502227783203125
2011-05-12,40.371002197265625
2011-05-13,40.0385856628418
2011-05-16,39.741153717041016
2011-05-17,39.697410583496094
2011-05-18,40.63343811035156
2011-05-19,40.607177734375
2011-05-20,40.274776458740234
2011-05-23,39.6011848449707
2011-05-24,39.68867111206055
2011-05-25,39.45247268676758
2011-05-26,39.784908294677734
2011-05-27,39.496219635009766
2011-05-31,40.10856628417969
2011-06-01,38.61269760131836
2011-06-02,38.98009490966797
2011-06-03,38.35026550292969
2011-06-06,37.78165817260742
2011-06-07,37.965362548828125
2011-06-08,37.72917556762695
2011-06-09,37.77290344238281
2011-06-10,37.64167785644531
2011-06-13,37.711669921875
2011-06-14,38.66518020629883
2011-06-15,38.551456451416016
2011-06-16,39.22504425048828
2011-06-17,39.338768005371094
2011-06-20,39.399993896484375
2011-06-21,40.13481140136719
2011-06-22,40.01231384277344
2011-06-23,40.449745178222656
2011-06-24,39.98609161376953
2011-06-27,40.18730163574219
2011-06-28,40.808380126953125
2011-06-29,40.895870208740234
2011-06-30,41.19328689575195
2011-07-01,41.761898040771484
2011-07-05,41.604434967041016
2011-07-06,42.20804214477539
2011-07-07,42.95159149169922
2011-07-08,42.531700134277344
2011-07-11,41.954341888427734
2011-07-12,41.73564910888672
2011-07-13,41.96309280395508
2011-07-14,41.73564910888672
2011-07-15,42.2430305480957
2011-07-18,41.97184371948242
2011-07-19,41.21952819824219
2011-07-20,41.2545166015625
2011-07-21,41.50821304321289
2011-07-22,41.525691986083984
2011-07-25,41.3594970703125
2011-07-26,40.143558502197266
2011-07-27,39.6786003112793
2011-07-28,39.61719512939453
2011-07-29,39.6873664855957
2011-08-01,39.4943733215332
2011-08-02,38.14339065551758
2011-08-03,38.2486686706543
2011-08-04,36.3011474609375
2011-08-05,37.23104476928711
2011-08-08,34.35361099243164
2011-08-09,35.801082611083984
2011-08-10,34.05534744262695
2011-08-11,34.9940299987793
2011-08-12,36.239715576171875
2011-08-15,35.695831298828125
2011-08-16,34.8712043762207
2011-08-17,34.60802459716797
2011-08-18,32.6429557800293
2011-08-19,32.397315979003906
2011-08-22,32.92369079589844
2011-08-23,34.03779220581055
2011-08-24,34.25711441040039
2011-08-25,33.739532470703125
2011-08-26,34.5466194152832
2011-08-29,35.50283432006836
2011-08-30,35.83619689941406
2011-08-31,35.257205963134766
2011-09-01,35.09929275512695
2011-09-02,33.739532470703125
2011-09-06,33.116668701171875
2011-09-07,34.09922409057617
2011-09-08,33.92375564575195
2011-09-09,33.379852294921875
2011-09-12,33.45881271362305
2011-09-13,34.69574737548828
2011-09-14,35.13438034057617
2011-09-15,35.090518951416016
2011-09-16,35.108055114746094
2011-09-19,34.50274658203125
2011-09-20,33.30966567993164
2011-09-21,31.563920974731445
2011-09-22,31.230571746826172
2011-09-23,31.906047821044922
2011-09-26,32.713138580322266
2011-09-27,33.590396881103516
2011-09-28,32.616634368896484
2011-09-29,33.13422775268555
2011-09-30,31.686763763427734
2011-10-03,31.344619750976562
2011-10-04,32.8359489440918
2011-10-05,32.85350036621094
2011-10-06,33.64303207397461
2011-10-07,33.16054153442383
2011-10-10,33.96761703491211
2011-10-11,34.02024841308594
2011-10-12,34.555381774902344
2011-10-13,34.11675262451172
2011-10-14,37.09067916870117
2011-10-17,36.01164627075195
2011-10-18,36.92399978637695
2011-10-19,36.12569046020508
2011-10-20,36.52921676635742
2011-10-21,37.45912170410156
2011-10-24,37.494205474853516
2011-10-25,36.704689025878906
2011-10-26,36.69591522216797
2011-10-27,38.090763092041016
2011-10-28,38.34516906738281
2011-10-31,37.11699295043945
2011-11-01,36.61695861816406
2011-11-02,37.0731315612793
2011-11-03,37.581947326660156
2011-11-04,36.80118179321289
2011-11-07,36.5029296875
2011-11-08,37.555633544921875
2011-11-09,36.22219467163086
2011-11-10,36.19585418701172
2011-11-11,37.68721008300781
2011-11-14,37.08190155029297
2011-11-15,37.60826110839844
2011-11-16,37.37139129638672
2011-11-17,38.348167419433594
2011-11-18,38.29534912109375
2011-11-21,38.43613815307617
2011-11-22,38.647335052490234
2011-11-23,37.793792724609375
2011-11-25,37.617774963378906
2011-11-28,38.52412414550781
2011-11-29,39.175296783447266
2011-11-30,40.23124694824219
2011-12-01,40.01124572753906
2011-12-02,40.204811096191406
2011-12-05,40.504024505615234
2011-12-06,40.06404495239258
2011-12-07,39.79127883911133
2011-12-08,38.75291061401367
2011-12-09,39.36888885498047
2011-12-12,38.97291946411133
2011-12-13,38.198570251464844
2011-12-14,37.56499099731445
2011-12-15,38.09295654296875
2011-12-16,39.12248992919922
2011-12-19,38.304134368896484
2011-12-20,39.448089599609375
2011-12-21,39.51848602294922
2011-12-22,39.668060302734375
2011-12-23,39.74726486206055
2011-12-27,39.99364471435547
2011-12-28,39.53608322143555
2011-12-29,40.06404495239258
2011-12-30,39.65926742553711
2012-01-03,39.82646179199219
2012-01-04,39.90565490722656
2012-01-05,38.92012023925781
2012-01-06,39.351295471191406
2012-01-09,39.703277587890625
2012-01-10,40.504024505615234
2012-01-11,40.9351921081543
2012-01-12,41.65675735473633
2012-01-13,41.850345611572266
2012-01-17,42.008731842041016
2012-01-18,42.38710403442383
2012-01-19,43.003074645996094
2012-01-20,42.950279235839844
2012-01-23,42.73029708862305
2012-01-24,42.695091247558594
2012-01-25,42.79187774658203
2012-01-26,43.38145065307617
2012-01-27,44.71017837524414
2012-01-30,44.657371520996094
2012-01-31,44.938941955566406
2012-02-01,45.42293167114258
2012-02-02,45.02695083618164
2012-02-03,45.32612991333008
2012-02-06,45.67810821533203
2012-02-07,46.0916862487793
2012-02-08,45.67810821533203
2012-02-09,46.452457427978516
2012-02-10,46.152488708496094
2012-02-13,46.13485336303711
2012-02-14,45.63193893432617
2012-02-15,45.18197250366211
2012-02-16,46.17013931274414
2012-02-17,45.6672248840332
2012-02-21,45.27901840209961
2012-02-22,44.95258331298828
2012-02-23,44.484954833984375
2012-02-24,44.82024383544922
2012-02-27,45.00551223754883
2012-02-28,44.829063415527344
2012-02-29,45.18197250366211
2012-03-01,45.9583854675293
2012-03-02,44.89081573486328
2012-03-05,45.20844650268555
2012-03-06,44.59082794189453
2012-03-07,44.5555534362793
2012-03-08,45.17315673828125
2012-03-09,46.011322021484375
2012-03-12,46.090736389160156
2012-03-13,46.990665435791016
2012-03-14,46.58479690551758
2012-03-15,48.21703338623047
2012-03-16,48.20821762084961
2012-03-19,47.943538665771484
2012-03-20,47.255348205566406
2012-03-21,47.520042419433594
2012-03-22,47.299461364746094
2012-03-23,47.37004470825195
2012-03-26,48.146453857421875
2012-03-27,48.4023323059082
2012-03-28,48.411155700683594
2012-03-29,48.45525360107422
2012-03-30,47.970001220703125
2012-04-02,48.6317138671875
2012-04-03,49.169918060302734
2012-04-04,49.16108703613281
2012-04-05,49.337547302246094
2012-04-09,48.56113815307617
2012-04-10,47.90823745727539
2012-04-11,48.08469772338867
2012-04-12,49.266971588134766
2012-04-13,49.40813064575195
2012-04-16,50.211029052734375
2012-04-17,50.10514450073242
2012-04-18,49.593414306640625
2012-04-19,48.86111831665039
2012-04-20,49.41693878173828
2012-04-23,48.91404724121094
2012-04-24,49.09933090209961
2012-04-25,49.425777435302734
2012-04-26,48.86993408203125
2012-04-27,49.108150482177734
2012-04-30,48.79935836791992
2012-05-01,49.046417236328125
2012-05-02,50.37864303588867
2012-05-03,50.09632873535156
2012-05-04,49.38165283203125
2012-05-07,49.664005279541016
2012-05-08,49.61106491088867
2012-05-09,49.08919906616211
2012-05-10,48.850406646728516
2012-05-11,48.87693405151367
2012-05-14,48.59389877319336
2012-05-15,49.168819427490234
2012-05-16,48.94768524169922
2012-05-17,46.11732482910156
2012-05-18,46.497650146484375
2012-05-21,47.92169189453125
2012-05-22,48.03667068481445
2012-05-23,49.000770568847656
2012-05-24,50.132911682128906
2012-05-25,50.14174270629883
2012-05-29,50.83164596557617
2012-05-30,50.16829299926758
2012-05-31,50.53093719482422
2012-06-01,48.34623336791992
2012-06-04,47.65633010864258
2012-06-05,47.76245880126953
2012-06-06,48.75309753417969
2012-06-07,48.44352722167969
2012-06-08,48.99190902709961
2012-06-11,49.15110778808594
2012-06-12,49.77910614013672
2012-06-13,50.24787521362305
2012-06-14,50.88471221923828
2012-06-15,51.786903381347656
2012-06-18,53.617794036865234
2012-06-19,53.37013244628906
2012-06-20,52.370662689208984
2012-06-21,51.0085334777832
2012-06-22,50.63707733154297
2012-06-25,50.3098030090332
2012-06-26,50.4247932434082
2012-06-27,50.698978424072266
2012-06-28,51.07046890258789
2012-06-29,52.715614318847656
2012-07-02,52.29991149902344
2012-07-03,52.18490982055664
2012-07-05,52.945587158203125
2012-07-06,51.946102142333984
2012-07-09,52.75983428955078
2012-07-10,51.972625732421875
2012-07-11,51.724979400634766
2012-07-12,51.30926513671875
2012-07-13,52.2645149230957
2012-07-16,51.59233093261719
2012-07-17,48.779640197753906
2012-07-18,48.53199005126953
2012-07-19,48.823856353759766
2012-07-20,48.11626434326172
2012-07-23,47.86860656738281
2012-07-24,47.355587005615234
2012-07-25,47.417518615722656
2012-07-26,48.13395309448242
2012-07-27,48.9565315246582
2012-07-30,48.75309753417969
2012-07-31,48.664649963378906
2012-08-01,47.68922424316406
2012-08-02,48.318824768066406
2012-08-03,48.611454010009766
2012-08-06,48.380897521972656
2012-08-07,49.02821731567383
2012-08-08,48.82426834106445
2012-08-09,48.56711959838867
2012-08-10,48.69124984741211
2012-08-13,48.5582389831543
2012-08-14,48.912940979003906
2012-08-15,49.498199462890625
2012-08-16,49.3563117980957
2012-08-17,49.13462448120117
2012-08-20,48.389766693115234
2012-08-21,48.230140686035156
2012-08-22,48.32769012451172
2012-08-23,48.363162994384766
2012-08-24,48.221275329589844
2012-08-27,47.103981018066406
2012-08-28,47.33453369140625
2012-08-29,47.16606140136719
2012-08-30,46.49210739135742
2012-08-31,46.500980377197266
2012-09-04,46.76700210571289
2012-09-05,45.578773498535156
2012-09-06,46.155155181884766
2012-09-07,45.80046463012695
2012-09-10,46.252708435058594
2012-09-11,46.02213668823242
2012-09-12,46.97983169555664
2012-09-13,46.57193374633789
2012-09-14,46.41230392456055
2012-09-17,46.048744201660156
2012-09-18,45.71178436279297
2012-09-19,45.80046463012695
2012-09-20,45.53443145751953
2012-09-21,45.25954818725586
2012-09-24,46.01328659057617
2012-09-25,45.40141677856445
2012-09-26,46.43891906738281
2012-09-27,46.95322799682617
2012-09-28,46.14629364013672
2012-10-01,46.137420654296875
2012-10-02,46.208370208740234
2012-10-03,47.494140625
2012-10-04,48.11486053466797
2012-10-05,48.94841003417969
2012-10-08,48.992759704589844
2012-10-09,48.51390838623047
2012-10-10,48.43409729003906
2012-10-11,48.58484649658203
2012-10-12,51.759403228759766
2012-10-15,51.82147979736328
2012-10-16,51.839210510253906
2012-10-17,52.11408615112305
2012-10-18,51.63524627685547
2012-10-19,50.83717346191406
2012-10-22,50.84603500366211
2012-10-23,51.22735595703125
2012-10-24,50.47362518310547
2012-10-25,50.7928352355957
2012-10-26,50.686439514160156
2012-10-31,52.05202865600586
2012-11-01,51.963340759277344
2012-11-02,51.9544792175293
2012-11-05,52.16730880737305
2012-11-06,53.116111755371094
2012-11-07,52.717079162597656
2012-11-08,51.963340759277344
2012-11-09,52.01655197143555
2012-11-12,53.240272521972656
2012-11-13,53.33781814575195
2012-11-14,53.017845153808594
2012-11-15,52.52898025512695
2012-11-16,52.72452163696289
2012-11-19,53.00895309448242
2012-11-20,52.813392639160156
2012-11-21,52.60009002685547
2012-11-23,53.00006103515625
2012-11-26,53.2044792175293
2012-11-27,53.33781433105469
2012-11-28,53.115596771240234
2012-11-29,53.18670654296875
2012-11-30,52.84007263183594
2012-12-03,52.15568161010742
2012-12-04,51.666839599609375
2012-12-05,52.226776123046875
2012-12-06,52.18233871459961
2012-12-07,51.96903991699219
2012-12-10,52.129032135009766
2012-12-11,52.26234817504883
2012-12-12,51.05355453491211
2012-12-13,50.49213409423828
2012-12-14,50.670352935791016
2012-12-17,51.24068832397461
2012-12-18,52.149658203125
2012-12-19,51.98035430908203
2012-12-20,52.354618072509766
2012-12-21,52.75563430786133
2012-12-24,52.56848907470703
2012-12-26,52.23877716064453
2012-12-27,52.256587982177734
2012-12-28,52.11398696899414
2012-12-31,53.210113525390625
2013-01-02,54.39534378051758
2013-01-03,54.591373443603516
2013-01-04,55.14389419555664
2013-01-07,54.73396682739258
2013-01-08,54.65376281738281
2013-01-09,54.66267395019531
2013-01-10,54.71615219116211
2013-01-11,54.25275421142578
2013-01-14,54.154720306396484
2013-01-15,54.270572662353516
2013-01-16,54.66267395019531
2013-01-17,55.945919036865234
2013-01-18,56.21326446533203
2013-01-22,56.774681091308594
2013-01-23,56.551902770996094
2013-01-24,60.2144775390625
2013-01-25,60.20557403564453
2013-01-28,60.365989685058594
2013-01-29,60.67787170410156
2013-01-30,59.875850677490234
2013-01-31,59.9471549987793
2013-02-01,60.45509719848633
2013-02-04,59.884761810302734
2013-02-05,60.84720993041992
2013-02-06,60.90066909790039
2013-02-07,60.84720993041992
2013-02-08,61.55119705200195
2013-02-11,60.882835388183594
2013-02-12,59.8223991394043
2013-02-13,59.635250091552734
2013-02-14,60.0719108581543
2013-02-15,59.5283203125
2013-02-19,60.259037017822266
2013-02-20,59.243141174316406
2013-02-21,58.859947204589844
2013-02-22,59.9471549987793
2013-02-25,58.851043701171875
2013-02-26,59.13622283935547
2013-02-27,62.22848129272461
2013-02-28,62.076995849609375
2013-03-01,61.649261474609375
2013-03-04,62.03241729736328
2013-03-05,62.55816650390625
2013-03-06,62.103729248046875
2013-03-07,61.684906005859375
2013-03-08,61.74724578857422
2013-03-11,61.39080810546875
2013-03-12,62.469093322753906
2013-03-13,66.33665466308594
2013-03-14,66.39899444580078
2013-03-15,65.94453430175781
2013-03-18,66.0336685180664
2013-03-19,65.84651184082031
2013-03-20,66.53268432617188
2013-03-21,65.91780090332031
2013-03-22,66.15840148925781
2013-03-25,65.67719268798828
2013-03-26,65.58810424804688
2013-03-27,65.81979370117188
2013-03-28,66.37228393554688
2013-04-01,65.42769622802734
2013-04-02,65.34745788574219
2013-04-03,64.77715301513672
2013-04-04,64.57218933105469
2013-04-05,65.40985107421875
2013-04-08,65.80193328857422
2013-04-09,65.49897003173828
2013-04-10,66.71983337402344
2013-04-11,66.14059448242188
2013-04-12,64.17115783691406
2013-04-15,62.959205627441406
2013-04-16,63.61865234375
2013-04-17,62.103729248046875
2013-04-18,61.84529495239258
2013-04-19,62.3799934387207
2013-04-22,63.4671516418457
2013-04-23,62.629493713378906
2013-04-24,62.52256393432617
2013-04-25,63.2711181640625
2013-04-26,63.7701530456543
2013-04-29,64.3672103881836
2013-04-30,63.33348083496094
2013-05-01,61.87201690673828
2013-05-02,62.076995849609375
2013-05-03,62.93248748779297
2013-05-06,63.992919921875
2013-05-07,65.08901977539062
2013-05-08,64.91937255859375
2013-05-09,64.16930389404297
2013-05-10,64.08892059326172
2013-05-13,64.11570739746094
2013-05-14,64.8836669921875
2013-05-15,66.16060638427734
2013-05-16,66.48210144042969
2013-05-17,66.8660659790039
2013-05-20,67.30361938476562
2013-05-21,67.78583526611328
2013-05-22,67.24114990234375
2013-05-23,67.56258392333984
2013-05-24,66.77677917480469
2013-05-28,67.31253051757812
2013-05-29,66.30349731445312
2013-05-30,66.3392105102539
2013-05-31,65.77660369873047
2013-06-03,65.03546905517578
2013-06-04,64.0710220336914
2013-06-05,62.86555862426758
2013-06-06,63.61564636230469
2013-06-07,65.50874328613281
2013-06-10,65.24082946777344
2013-06-11,64.51753997802734
2013-06-12,63.41025924682617
2013-06-13,64.83899688720703
2013-06-14,64.30322265625
2013-06-17,64.51753997802734
2013-06-18,64.91937255859375
2013-06-19,64.75865173339844
2013-06-20,63.22270202636719
2013-06-21,62.22257614135742
2013-06-24,61.267120361328125
2013-06-25,61.82075119018555
2013-06-26,62.856590270996094
2013-06-27,63.72277069091797
2013-06-28,64.50859069824219
2013-07-01,65.6248550415039
2013-07-02,65.39265441894531
2013-07-03,65.45518493652344
2013-07-05,66.76785278320312
2013-07-08,67.09825897216797
2013-07-09,68.12516784667969
2013-07-10,68.36627960205078
2013-07-11,68.66990661621094
2013-07-12,67.62510681152344
2013-07-15,68.06266784667969
2013-07-16,67.40187072753906
2013-07-17,66.84822082519531
2013-07-18,67.51793670654297
2013-07-19,67.38402557373047
2013-07-22,66.8660659790039
2013-07-23,66.61602783203125
2013-07-24,66.11597442626953
2013-07-25,66.5267105102539
2013-07-26,66.9821548461914
2013-07-29,66.69637298583984
2013-07-30,66.61602783203125
2013-07-31,67.04553985595703
2013-08-01,69.59563446044922
2013-08-02,69.29141998291016
2013-08-05,69.24666595458984
2013-08-06,67.95820617675781
2013-08-07,67.26026153564453
2013-08-08,67.93136596679688
2013-08-09,67.7434310913086
2013-08-12,68.17294311523438
2013-08-13,67.52869415283203
2013-08-14,66.62499237060547
2013-08-15,65.39916229248047
2013-08-16,65.43495178222656
2013-08-19,65.18437194824219
2013-08-20,65.96284484863281
2013-08-21,65.46178436279297
2013-08-22,66.5086669921875
2013-08-23,66.7144775390625
2013-08-26,66.8397216796875
2013-08-27,65.61390686035156
2013-08-28,65.22018432617188
2013-08-29,65.44387817382812
2013-08-30,64.42383575439453
2013-09-03,64.16436004638672
2013-09-04,64.82649230957031
2013-09-05,65.14860534667969
2013-09-06,65.47967529296875
2013-09-09,65.90914916992188
2013-09-10,67.09919738769531
2013-09-11,66.6607437133789
2013-09-12,66.49968719482422
2013-09-13,66.24917602539062
2013-09-16,66.61603546142578
