Date,ZBH
2010-11-04,43.96887969970703
2010-11-05,44.878387451171875
2010-11-08,44.67918014526367
2010-11-09,45.103614807128906
2010-11-10,44.77445983886719
2010-11-11,44.427982330322266
2010-11-12,44.133445739746094
2010-11-15,43.916908264160156
2010-11-16,43.501129150390625
2010-11-17,43.310550689697266
2010-11-18,43.82162857055664
2010-11-19,43.75232696533203
2010-11-22,43.501129150390625
2010-11-23,43.3278923034668
2010-11-24,43.69169616699219
2010-11-26,43.405853271484375
2010-11-29,43.25857925415039
2010-11-30,42.6695556640625
2010-12-01,43.423160552978516
2010-12-02,43.431819915771484
2010-12-03,43.3278923034668
2010-12-06,43.24125289916992
2010-12-07,43.544437408447266
2010-12-08,44.53190994262695
2010-12-09,44.92171859741211
2010-12-10,46.00446701049805
2010-12-13,45.35481262207031
2010-12-14,46.44623947143555
2010-12-15,46.51552963256836
2010-12-16,46.88801193237305
2010-12-17,47.208518981933594
2010-12-20,47.19984817504883
2010-12-21,46.862037658691406
2010-12-22,47.61562728881836
2010-12-23,47.13922119140625
2010-12-27,47.165199279785156
2010-12-28,46.914005279541016
2010-12-29,46.74941635131836
2010-12-30,46.68877410888672
2010-12-31,46.49822235107422
2011-01-03,47.61562728881836
2011-01-04,46.98329544067383
2011-01-05,47.0179443359375
2011-01-06,45.56272888183594
2011-01-07,45.55405044555664
2011-01-10,45.909202575683594
2011-01-11,47.546329498291016
2011-01-12,48.247955322265625
2011-01-13,48.02275085449219
2011-01-14,48.30859375
2011-01-18,48.646419525146484
2011-01-19,48.44718551635742
2011-01-20,48.36923599243164
2011-01-21,48.81967544555664
2011-01-24,48.01408004760742
2011-01-25,48.83697509765625
2011-01-26,47.88414764404297
2011-01-27,51.175750732421875
2011-01-28,50.742637634277344
2011-01-31,51.24505615234375
2011-02-01,52.154571533203125
2011-02-02,52.42308807373047
2011-02-03,52.4057731628418
2011-02-04,52.53570556640625
2011-02-07,51.964012145996094
2011-02-08,51.93802261352539
2011-02-09,51.42695999145508
2011-02-10,52.01598358154297
2011-02-11,52.518394470214844
2011-02-14,52.64830780029297
2011-02-15,52.55302810668945
2011-02-16,53.10739517211914
2011-02-17,53.92164611816406
2011-02-18,55.203651428222656
2011-02-22,53.70509338378906
2011-02-23,53.23734664916992
2011-02-24,52.847537994384766
2011-02-25,53.70509338378906
2011-02-28,53.99961471557617
2011-03-01,53.02945327758789
2011-03-02,53.88697814941406
2011-03-03,54.761878967285156
2011-03-04,54.354740142822266
2011-03-07,53.59248733520508
2011-03-08,54.38072967529297
2011-03-09,54.5799674987793
2011-03-10,53.072757720947266
2011-03-11,53.42790222167969
2011-03-14,52.856197357177734
2011-03-15,52.55302810668945
2011-03-16,51.46160125732422
2011-03-17,51.72146987915039
2011-03-18,52.24119567871094
2011-03-21,53.15073776245117
2011-03-22,52.62232971191406
2011-03-23,52.05928421020508
2011-03-24,51.972686767578125
2011-03-25,52.6136589050293
2011-03-28,52.466407775878906
2011-03-29,52.80424499511719
2011-03-30,52.795555114746094
2011-03-31,52.4317741394043
2011-04-01,53.08140563964844
2011-04-04,52.682960510253906
2011-04-05,52.301822662353516
2011-04-06,52.579017639160156
2011-04-07,52.579017639160156
2011-04-08,51.89471435546875
2011-04-11,52.336483001708984
2011-04-12,51.678157806396484
2011-04-13,51.86006546020508
2011-04-14,52.11993408203125
2011-04-15,53.70509338378906
2011-04-18,53.194026947021484
2011-04-19,54.84849166870117
2011-04-20,53.30663299560547
2011-04-21,53.9129753112793
2011-04-25,53.220008850097656
2011-04-26,54.389404296875
2011-04-27,54.493350982666016
2011-04-28,56.9620475769043
2011-04-29,56.52028274536133
2011-05-02,57.07464599609375
2011-05-03,57.29120635986328
2011-05-04,57.31718826293945
2011-05-05,57.447120666503906
2011-05-06,58.46925354003906
2011-05-09,58.85038375854492
2011-05-10,60.366249084472656
2011-05-11,59.898521423339844
2011-05-12,60.2363395690918
2011-05-13,59.67326736450195
2011-05-16,59.66462707519531
2011-05-17,59.5953254699707
2011-05-18,59.65595626831055
2011-05-19,59.1448974609375
2011-05-20,58.64249801635742
2011-05-23,58.03614044189453
2011-05-24,58.01016616821289
2011-05-25,58.183414459228516
2011-05-26,58.928367614746094
2011-05-27,59.05827713012695
2011-05-31,58.69446563720703
2011-06-01,57.629032135009766
2011-06-02,57.455787658691406
2011-06-03,57.014015197753906
2011-06-06,56.399009704589844
2011-06-07,55.844635009765625
2011-06-08,54.943782806396484
2011-06-09,55.48081588745117
2011-06-10,54.45003890991211
2011-06-13,54.91778564453125
2011-06-14,55.255615234375
2011-06-15,54.389404296875
2011-06-16,54.1468620300293
2011-06-17,53.74840545654297
2011-06-20,53.9129753112793
2011-06-21,54.98707962036133
2011-06-22,53.83502197265625
2011-06-23,53.71375274658203
2011-06-24,53.27199172973633
2011-06-27,53.80902099609375
2011-06-28,54.45003890991211
2011-06-29,54.26811981201172
2011-06-30,54.74454116821289
2011-07-01,56.38167190551758
2011-07-05,55.80132293701172
2011-07-06,55.91393280029297
2011-07-07,56.936065673828125
2011-07-08,55.8879508972168
2011-07-11,54.37207794189453
2011-07-12,55.06504821777344
2011-07-13,55.35956573486328
2011-07-14,55.316246032714844
2011-07-15,55.16032791137695
2011-07-18,54.761878967285156
2011-07-19,55.01306915283203
2011-07-20,55.316246032714844
2011-07-21,56.078521728515625
2011-07-22,54.822505950927734
2011-07-25,53.9129753112793
2011-07-26,53.34128952026367
2011-07-27,52.70029067993164
2011-07-28,52.18056869506836
2011-07-29,51.9900016784668
2011-08-01,50.7079963684082
2011-08-02,49.625247955322266
2011-08-03,49.841793060302734
2011-08-04,48.9409294128418
2011-08-05,49.859100341796875
2011-08-08,46.68877410888672
2011-08-09,47.078582763671875
2011-08-10,44.59253692626953
2011-08-11,45.692630767822266
2011-08-12,46.10841751098633
2011-08-15,46.23835754394531
2011-08-16,45.95249938964844
2011-08-17,45.73594665527344
2011-08-18,43.717674255371094
2011-08-19,44.15945053100586
2011-08-22,44.2287483215332
2011-08-23,45.744625091552734
2011-08-24,46.32497024536133
2011-08-25,45.97848892211914
2011-08-26,46.93131637573242
2011-08-29,48.144012451171875
2011-08-30,48.30859375
2011-08-31,49.27875900268555
2011-09-01,48.85429382324219
2011-09-02,47.572303771972656
2011-09-06,47.45105743408203
2011-09-07,49.677215576171875
2011-09-08,49.287418365478516
2011-09-09,46.61948776245117
2011-09-12,46.53286361694336
2011-09-13,47.667598724365234
2011-09-14,48.38656234741211
2011-09-15,49.13150405883789
2011-09-16,49.32206726074219
2011-09-19,48.9409294128418
2011-09-20,49.625247955322266
2011-09-21,48.04007339477539
2011-09-22,46.30765151977539
2011-09-23,46.359622955322266
2011-09-26,48.031394958496094
2011-09-27,48.96691131591797
2011-09-28,47.62428665161133
2011-09-29,48.21331024169922
2011-09-30,46.32497024536133
2011-10-03,44.263397216796875
2011-10-04,44.627201080322266
2011-10-05,45.077640533447266
2011-10-06,45.95249938964844
2011-10-07,45.692630767822266
2011-10-10,46.59348678588867
2011-10-11,46.6021728515625
2011-10-12,46.6021728515625
2011-10-13,45.90053176879883
2011-10-14,45.87453842163086
2011-10-17,45.00833511352539
2011-10-18,45.52805709838867
2011-10-19,45.926517486572266
2011-10-20,46.02180099487305
2011-10-21,47.32978820800781
2011-10-24,47.64162063598633
2011-10-25,46.41158676147461
2011-10-26,46.7927360534668
2011-10-27,46.922664642333984
2011-10-28,47.03526306152344
2011-10-31,45.58869552612305
2011-11-01,44.01219177246094
2011-11-02,44.90438461303711
2011-11-03,45.64067077636719
2011-11-04,44.43663787841797
2011-11-07,45.787925720214844
2011-11-08,46.81870651245117
2011-11-09,44.75713348388672
2011-11-10,44.75713348388672
2011-11-11,45.4760856628418
2011-11-14,45.4760856628418
2011-11-15,45.224884033203125
2011-11-16,44.315372467041016
2011-11-17,43.310550689697266
2011-11-18,41.95927047729492
2011-11-21,41.69940185546875
2011-11-22,41.45686721801758
2011-11-23,41.20566940307617
2011-11-25,41.06706619262695
2011-11-28,41.95060348510742
2011-11-29,41.60411834716797
2011-11-30,43.786983489990234
2011-12-01,44.05550003051758
2011-12-02,42.375057220458984
2011-12-05,42.97274398803711
2011-12-06,43.04203414916992
2011-12-07,42.513641357421875
2011-12-08,41.64745330810547
2011-12-09,42.6695556640625
2011-12-12,41.812007904052734
2011-12-13,41.335601806640625
2011-12-14,41.11904525756836
2011-12-15,41.352935791015625
2011-12-16,41.162349700927734
2011-12-19,41.31827926635742
2011-12-20,43.916908264160156
2011-12-21,44.89574432373047
2011-12-22,45.94382858276367
2011-12-23,46.091094970703125
2011-12-27,46.151737213134766
2011-12-28,46.04777908325195
2011-12-29,46.29032897949219
2011-12-30,46.27299118041992
2012-01-03,46.723426818847656
2012-01-04,46.091094970703125
2012-01-05,46.63680648803711
2012-01-06,46.758087158203125
2012-01-09,47.10456466674805
2012-01-10,48.09203338623047
2012-01-11,47.90147018432617
2012-01-12,47.693580627441406
2012-01-13,47.6762580871582
2012-01-17,47.80619430541992
2012-01-18,48.118019104003906
2012-01-19,48.62908935546875
2012-01-20,48.551124572753906
2012-01-23,48.55979919433594
2012-01-24,48.98422622680664
2012-01-25,50.023704528808594
2012-01-26,51.634830474853516
2012-01-27,52.4057731628418
2012-01-30,52.795555114746094
2012-01-31,52.62232971191406
2012-02-01,52.70896530151367
2012-02-02,53.15073776245117
2012-02-03,54.1468620300293
2012-02-06,54.216148376464844
2012-02-07,54.016929626464844
2012-02-08,54.112205505371094
2012-02-09,52.864864349365234
2012-02-10,52.70029067993164
2012-02-13,53.05543518066406
2012-02-14,53.52318572998047
2012-02-15,53.323951721191406
2012-02-16,53.30663299560547
2012-02-17,53.29798126220703
2012-02-21,53.05543518066406
2012-02-22,52.847537994384766
2012-02-23,53.18536376953125
2012-02-24,53.88697814941406
2012-02-27,53.71375274658203
2012-02-28,53.20267868041992
2012-02-29,52.62232971191406
2012-03-01,52.29315948486328
2012-03-02,52.18056869506836
2012-03-05,52.353790283203125
2012-03-06,51.834075927734375
2012-03-07,52.25852584838867
2012-03-08,52.795555114746094
2012-03-09,53.323951721191406
2012-03-12,53.23734664916992
2012-03-13,54.56263732910156
2012-03-14,54.33742904663086
2012-03-15,55.32490539550781
2012-03-16,55.52412033081055
2012-03-19,55.714698791503906
2012-03-20,55.30757141113281
2012-03-21,55.10835647583008
2012-03-22,54.70988845825195
2012-03-23,54.99574661254883
2012-03-26,55.80998611450195
2012-03-27,55.654083251953125
2012-03-28,55.2631721496582
2012-03-29,54.97653579711914
2012-03-30,55.836483001708984
2012-04-02,56.67906188964844
2012-04-03,56.566131591796875
2012-04-04,56.088382720947266
2012-04-05,56.218685150146484
2012-04-09,55.72355270385742
2012-04-10,54.85490798950195
2012-04-11,54.88966369628906
2012-04-12,55.784366607666016
2012-04-13,55.046024322509766
2012-04-16,54.90703582763672
2012-04-17,56.15788269042969
2012-04-18,55.84517288208008
2012-04-19,54.776737213134766
2012-04-20,54.794105529785156
2012-04-23,53.968902587890625
2012-04-24,54.19473648071289
2012-04-25,55.0981330871582
2012-04-26,53.916770935058594
2012-04-27,54.74198532104492
2012-04-30,54.663818359375
2012-05-01,56.01891326904297
2012-05-02,55.39346694946289
2012-05-03,55.61062240600586
2012-05-04,54.85490798950195
2012-05-07,55.150245666503906
2012-05-08,54.51614761352539
2012-05-09,53.92546081542969
2012-05-10,53.968902587890625
2012-05-11,53.769100189208984
2012-05-14,53.300052642822266
2012-05-15,52.822288513183594
2012-05-16,52.77885437011719
2012-05-17,51.684364318847656
2012-05-18,51.128414154052734
2012-05-21,52.266361236572266
2012-05-22,52.24028778076172
2012-05-23,52.118682861328125
2012-05-24,53.769100189208984
2012-05-25,53.890716552734375
2012-05-29,54.09918975830078
2012-05-30,53.056827545166016
2012-05-31,52.68330764770508
2012-06-01,51.18924331665039
2012-06-04,51.024192810058594
2012-06-05,51.71910095214844
2012-06-06,52.07525634765625
2012-06-07,52.266361236572266
2012-06-08,52.95258712768555
2012-06-11,52.13606643676758
2012-06-12,52.526939392089844
2012-06-13,52.08394241333008
2012-06-14,52.66592788696289
2012-06-15,54.89834213256836
2012-06-18,54.507450103759766
2012-06-19,54.98521423339844
2012-06-20,54.78541946411133
2012-06-21,53.630126953125
2012-06-22,54.87229919433594
2012-06-25,53.7430534362793
2012-06-26,53.71691131591797
2012-06-27,54.500972747802734
2012-06-28,54.335453033447266
2012-06-29,56.06908416748047
2012-07-02,56.1823616027832
2012-07-03,56.356590270996094
2012-07-05,55.57251739501953
2012-07-06,54.6403694152832
2012-07-09,55.598663330078125
2012-07-10,55.171791076660156
2012-07-11,55.110782623291016
2012-07-12,54.71877670288086
2012-07-13,55.189205169677734
2012-07-16,54.86687469482422
2012-07-17,56.17363739013672
2012-07-18,56.356590270996094
2012-07-19,56.03425598144531
2012-07-20,54.57067108154297
2012-07-23,53.93471908569336
2012-07-24,53.002540588378906
2012-07-25,53.14193344116211
2012-07-26,51.1556396484375
2012-07-27,51.26017761230469
2012-07-30,51.13824462890625
2012-07-31,51.33860397338867
2012-08-01,51.53896713256836
2012-08-02,50.484840393066406
2012-08-03,51.41698455810547
2012-08-06,52.07909393310547
2012-08-07,53.168067932128906
2012-08-08,53.22035217285156
2012-08-09,53.0548210144043
2012-08-10,53.46426773071289
2012-08-13,53.47298049926758
2012-08-14,53.56010055541992
2012-08-15,53.88245391845703
2012-08-16,53.89113235473633
2012-08-17,53.952125549316406
2012-08-20,54.448699951171875
2012-08-21,54.11764907836914
2012-08-22,53.690773010253906
2012-08-23,53.168067932128906
2012-08-24,53.37713623046875
2012-08-27,53.19419860839844
2012-08-28,53.3858642578125
2012-08-29,54.030548095703125
2012-08-30,53.93471908569336
2012-08-31,53.82145309448242
2012-09-04,54.884300231933594
2012-09-05,54.53582763671875
2012-09-06,55.799015045166016
2012-09-07,56.81830978393555
2012-09-10,56.600521087646484
2012-09-11,57.07096862792969
2012-09-12,57.03609848022461
2012-09-13,58.04667282104492
2012-09-14,58.281883239746094
2012-09-17,58.30802536010742
2012-09-18,58.53453826904297
2012-09-19,58.49095916748047
2012-09-20,58.15993118286133
2012-09-21,58.761051177978516
2012-09-24,58.839439392089844
2012-09-25,58.39395523071289
2012-09-26,58.07075119018555
2012-09-27,58.66474914550781
2012-09-28,59.06654357910156
2012-10-01,59.28494644165039
2012-10-02,58.80450439453125
2012-10-03,58.7783088684082
2012-10-04,58.76082992553711
2012-10-05,58.420162200927734
2012-10-08,58.36777114868164
2012-10-09,55.686100006103516
2012-10-10,54.69028854370117
2012-10-11,54.943607330322266
2012-10-12,54.384559631347656
2012-10-15,55.1794548034668
2012-10-16,55.69481658935547
2012-10-17,55.817115783691406
2012-10-18,55.83457565307617
2012-10-19,54.76017379760742
2012-10-22,55.441505432128906
2012-10-23,54.27973937988281
2012-10-24,54.40202713012695
2012-10-25,55.886993408203125
2012-10-26,55.51138687133789
2012-10-31,56.087894439697266
2012-11-01,57.25840377807617
2012-11-02,56.8216552734375
2012-11-05,57.37195587158203
2012-11-06,57.66020965576172
2012-11-07,56.62947082519531
2012-11-08,56.489707946777344
2012-11-09,56.50718307495117
2012-11-12,56.515907287597656
2012-11-13,56.2888069152832
2012-11-14,56.201446533203125
2012-11-15,56.122840881347656
2012-11-16,56.2888069152832
2012-11-19,57.4942512512207
2012-11-20,57.91353225708008
2012-11-21,57.67768096923828
2012-11-23,58.385231018066406
2012-11-26,57.782493591308594
2012-11-27,57.6689567565918
2012-11-28,57.73884201049805
2012-11-29,57.965938568115234
2012-11-30,57.625274658203125
2012-12-03,57.17104721069336
2012-12-04,57.5117073059082
2012-12-05,57.32828903198242
2012-12-06,57.39815902709961
2012-12-07,57.20597457885742
2012-12-10,57.2147216796875
2012-12-11,58.577388763427734
2012-12-12,59.00543212890625
2012-12-13,58.830711364746094
2012-12-14,58.75208282470703
2012-12-17,59.50331497192383
2012-12-18,60.02742004394531
2012-12-19,59.608131408691406
2012-12-20,60.097312927246094
2012-12-21,59.08403396606445
2012-12-24,58.76872634887695
2012-12-26,58.31326675415039
2012-12-27,58.444679260253906
2012-12-28,57.402435302734375
2012-12-31,58.38336181640625
2013-01-02,59.29423141479492
2013-01-03,60.14381408691406
2013-01-04,60.45035171508789
2013-01-07,60.59922790527344
2013-01-08,60.686824798583984
2013-01-09,61.80788040161133
2013-01-10,61.93050765991211
2013-01-11,62.3333854675293
2013-01-14,62.228302001953125
2013-01-15,62.237056732177734
2013-01-16,62.981502532958984
2013-01-17,63.93618392944336
2013-01-18,64.4704360961914
2013-01-22,65.03095245361328
2013-01-23,64.9083251953125
2013-01-24,65.1886215209961
2013-01-25,65.79296112060547
2013-01-28,65.714111328125
2013-01-29,66.05571746826172
2013-01-30,65.1886215209961
2013-01-31,65.33748626708984
2013-02-01,64.34782409667969
2013-02-04,64.33905029296875
2013-02-05,64.86457061767578
2013-02-06,65.7841796875
2013-02-07,65.74040222167969
2013-02-08,66.43232727050781
2013-02-11,66.25712585449219
2013-02-12,66.07321166992188
2013-02-13,66.56370544433594
2013-02-14,66.8614730834961
2013-02-15,66.47614288330078
2013-02-19,66.66002655029297
2013-02-20,65.95936584472656
2013-02-21,64.6981430053711
2013-02-22,64.93460845947266
2013-02-25,63.99747085571289
2013-02-26,64.4003677368164
2013-02-27,65.20614624023438
2013-02-28,65.65279388427734
2013-03-01,65.67909240722656
2013-03-04,65.56522369384766
2013-03-05,66.41481018066406
2013-03-06,65.94184875488281
2013-03-07,65.59151458740234
2013-03-08,66.0381851196289
2013-03-11,66.3359603881836
2013-03-12,66.73886108398438
2013-03-13,66.61622619628906
2013-03-14,65.55648040771484
2013-03-15,64.78573608398438
2013-03-18,64.14639282226562
2013-03-19,63.93618392944336
2013-03-20,64.12010192871094
2013-03-21,63.393150329589844
2013-03-22,64.33029174804688
2013-03-25,63.8661003112793
2013-03-26,65.17472076416016
2013-03-27,65.18345642089844
2013-03-28,66.06172180175781
2013-04-01,65.98268127441406
2013-04-02,66.15835571289062
2013-04-03,65.39422607421875
2013-04-04,66.08808135986328
2013-04-05,65.0166244506836
2013-04-08,65.26251983642578
2013-04-09,66.19347381591797
2013-04-10,66.61502838134766
2013-04-11,67.01021575927734
2013-04-12,66.27249908447266
2013-04-15,64.71800231933594
2013-04-16,64.55113983154297
2013-04-17,64.27006530761719
2013-04-18,64.085693359375
2013-04-19,64.92877960205078
2013-04-22,64.42820739746094
2013-04-23,65.39422607421875
2013-04-24,65.45572662353516
2013-04-25,66.29886627197266
2013-04-26,65.84215545654297
2013-04-29,66.89604949951172
2013-04-30,67.1419677734375
2013-05-01,66.13199615478516
2013-05-02,66.46569061279297
2013-05-03,67.62498474121094
2013-05-06,67.58988189697266
2013-05-07,67.88846588134766
2013-05-08,68.67010498046875
2013-05-09,68.74915313720703
2013-05-10,69.72401428222656
2013-05-13,70.23340606689453
2013-05-14,71.04134368896484
2013-05-15,71.12920379638672
2013-05-16,70.80422973632812
2013-05-17,70.55833435058594
2013-05-20,70.97110748291016
2013-05-21,71.14674377441406
2013-05-22,70.13677978515625
2013-05-23,70.21583557128906
2013-05-24,70.14556884765625
2013-05-28,70.94479370117188
2013-05-29,69.39027404785156
2013-05-30,70.2070541381836
2013-05-31,68.95114135742188
2013-06-03,69.2322006225586
2013-06-04,68.1519546508789
2013-06-05,67.77429962158203
2013-06-06,68.76670837402344
2013-06-07,69.14435577392578
2013-06-10,68.9423599243164
2013-06-11,67.96752166748047
2013-06-12,67.63379669189453
2013-06-13,68.88967895507812
2013-06-14,68.38031005859375
2013-06-17,69.95233917236328
2013-06-18,70.07530212402344
2013-06-19,68.45054626464844
2013-06-20,66.25492858886719
2013-06-21,67.08051300048828
2013-06-24,66.10562133789062
2013-06-25,65.84215545654297
2013-06-26,65.99182891845703
2013-06-27,66.00946044921875
2013-06-28,65.99182891845703
2013-07-01,66.04471588134766
2013-07-02,66.99571990966797
2013-07-03,66.41453552246094
2013-07-05,67.20706939697266
2013-07-08,67.87635040283203
2013-07-09,67.7001953125
2013-07-10,67.98199462890625
2013-07-11,68.836181640625
2013-07-12,69.5230484008789
2013-07-15,70.06021881103516
2013-07-16,70.56214904785156
2013-07-17,71.92707061767578
2013-07-18,72.393798828125
2013-07-19,74.56005096435547
2013-07-22,74.42796325683594
2013-07-23,74.41036987304688
2013-07-24,74.00530242919922
2013-07-25,73.00138854980469
2013-07-26,74.39273834228516
2013-07-29,73.63542938232422
2013-07-30,73.08065795898438
2013-07-31,73.51214599609375
2013-08-01,74.38392639160156
2013-08-02,73.9700698852539
2013-08-05,73.91722869873047
2013-08-06,73.0894775390625
2013-08-07,72.72842407226562
2013-08-08,73.34481048583984
2013-08-09,72.7107925415039
2013-08-12,72.48185729980469
2013-08-13,72.07679748535156
2013-08-14,71.24020385742188
2013-08-15,70.20111083984375
2013-08-16,70.04263305664062
2013-08-19,70.12186431884766
2013-08-20,70.31558990478516
2013-08-21,70.00738525390625
2013-08-22,71.10810089111328
2013-08-23,70.90556335449219
2013-08-26,70.85276794433594
2013-08-27,68.98589324951172
2013-08-28,68.9066390991211
2013-08-29,69.44379425048828
2013-08-30,69.64634704589844
2013-09-03,69.48783111572266
2013-09-04,69.95452880859375
2013-09-05,70.09542083740234
2013-09-06,70.34199523925781
2013-09-09,71.0640869140625
2013-09-10,71.19618225097656
2013-09-11,71.18736267089844
2013-09-12,71.5396499633789
2013-09-13,72.11199951171875
2013-09-16,72.93094635009766
