Date,PFE
2010-11-04,9.10824203491211
2010-11-05,9.003426551818848
2010-11-08,8.935297966003418
2010-11-09,8.903855323791504
2010-11-10,8.820001602172852
2010-11-11,8.898613929748535
2010-11-12,8.830485343933105
2010-11-15,8.778078079223633
2010-11-16,8.699471473693848
2010-11-17,8.636581420898438
2010-11-18,8.820001602172852
2010-11-19,8.804287910461426
2010-11-22,8.715189933776855
2010-11-23,8.683747291564941
2010-11-24,8.746635437011719
2010-11-26,8.64181900024414
2010-11-29,8.678504943847656
2010-11-30,8.542253494262695
2010-12-01,8.751875877380371
2010-12-02,8.746635437011719
2010-12-03,8.762359619140625
2010-12-06,8.809521675109863
2010-12-07,8.788559913635254
2010-12-08,8.762359619140625
2010-12-09,8.783319473266602
2010-12-10,8.919576644897461
2010-12-13,9.008668899536133
2010-12-14,8.966741561889648
2010-12-15,8.951018333435059
2010-12-16,9.024393081665039
2010-12-17,8.924816131591797
2010-12-20,8.998186111450195
2010-12-21,9.10824203491211
2010-12-22,9.202569961547852
2010-12-23,9.228777885437012
2010-12-27,9.165884017944336
2010-12-28,9.218293190002441
2010-12-29,9.223532676696777
2010-12-30,9.165884017944336
2010-12-31,9.17636489868164
2011-01-03,9.265460014343262
2011-01-04,9.427919387817383
2011-01-05,9.49080753326416
2011-01-06,9.527491569519043
2011-01-07,9.611345291137695
2011-01-10,9.569415092468262
2011-01-11,9.548455238342285
2011-01-12,9.627062797546387
2011-01-13,9.548455238342285
2011-01-14,9.611345291137695
2011-01-18,9.632305145263672
2011-01-19,9.600859642028809
2011-01-20,9.558935165405273
2011-01-21,9.621820449829102
2011-01-24,9.668990135192871
2011-01-25,9.67947006225586
2011-01-26,9.621820449829102
2011-01-27,9.684715270996094
2011-01-28,9.51176929473877
2011-01-31,9.548455238342285
2011-02-01,10.072521209716797
2011-02-02,10.040745735168457
2011-02-03,10.151956558227539
2011-02-04,10.220800399780273
2011-02-07,10.083112716674805
2011-02-08,10.14665699005127
2011-02-09,10.088401794433594
2011-02-10,10.077815055847168
2011-02-11,9.971899032592773
2011-02-14,10.088401794433594
2011-02-15,10.088401794433594
2011-02-16,10.210210800170898
2011-02-17,10.257867813110352
2011-02-18,10.162543296813965
2011-02-22,10.003670692443848
2011-02-23,9.934825897216797
2011-02-24,10.00897216796875
2011-02-25,9.987787246704102
2011-02-28,10.189027786254883
2011-03-01,10.13607120513916
2011-03-02,10.162543296813965
2011-03-03,10.469703674316406
2011-03-04,10.411444664001465
2011-03-07,10.384966850280762
2011-03-08,10.422036170959473
2011-03-09,10.411444664001465
2011-03-10,10.252573013305664
2011-03-11,10.310826301574707
2011-03-14,10.490885734558105
2011-03-15,10.464399337768555
2011-03-16,10.220800399780273
2011-03-17,10.527955055236816
2011-03-18,10.686827659606934
2011-03-21,10.580909729003906
2011-03-22,10.559728622436523
2011-03-23,10.549137115478516
2011-03-24,10.750370979309082
2011-03-25,10.77685260772705
2011-03-28,10.734491348266602
2011-03-29,10.792738914489746
2011-03-30,10.771557807922363
2011-03-31,10.755668640136719
2011-04-01,10.792738914489746
2011-04-04,10.87746810913086
2011-04-05,10.829812049865723
2011-04-06,10.745078086853027
2011-04-07,10.766260147094727
2011-04-08,10.835105895996094
2011-04-11,10.94631576538086
2011-04-12,10.835105895996094
2011-04-13,10.835105895996094
2011-04-14,10.85098934173584
2011-04-15,10.872179985046387
2011-04-18,10.803333282470703
2011-04-19,10.872179985046387
2011-04-20,10.798033714294434
2011-04-21,10.480293273925781
2011-04-25,10.665640830993652
2011-04-26,10.692121505737305
2011-04-27,10.925134658813477
2011-04-28,11.03105354309082
2011-04-29,11.105184555053711
2011-05-02,11.131667137145996
2011-05-03,10.82451343536377
2011-05-04,10.93043327331543
2011-05-05,10.798033714294434
2011-05-06,10.882767677307129
2011-05-09,10.9092435836792
2011-05-10,11.04693603515625
2011-05-11,11.020194053649902
2011-05-12,11.169917106628418
2011-05-13,11.185961723327637
2011-05-16,11.218040466308594
2011-05-17,11.303592681884766
2011-05-18,11.324979782104492
2011-05-19,11.24477767944336
2011-05-20,11.06297779083252
2011-05-23,11.009505271911621
2011-05-24,10.972078323364258
2011-05-25,11.111102104187012
2011-05-26,11.175267219543457
2011-05-27,11.191304206848145
2011-05-31,11.469348907470703
2011-06-01,11.255471229553223
2011-06-02,11.22873306274414
2011-06-03,11.14318561553955
2011-06-06,11.089712142944336
2011-06-07,11.089712142944336
2011-06-08,11.057631492614746
2011-06-09,11.095061302185059
2011-06-10,10.752852439880371
2011-06-13,10.939995765686035
2011-06-14,11.00416088104248
2011-06-15,10.795626640319824
2011-06-16,10.822361946105957
2011-06-17,10.833052635192871
2011-06-20,10.838406562805176
2011-06-21,10.923956871032715
2011-06-22,10.843751907348633
2011-06-23,11.041586875915527
2011-06-24,10.736809730529785
2011-06-27,10.784933090209961
2011-06-28,10.988118171691895
2011-06-29,11.052281379699707
2011-06-30,11.014850616455078
2011-07-01,11.095061302185059
2011-07-05,11.111102104187012
2011-07-06,11.111102104187012
2011-07-07,10.817014694213867
2011-07-08,10.779584884643555
2011-07-11,10.715421676635742
2011-07-12,10.694031715393066
2011-07-13,10.688682556152344
2011-07-14,10.64590835571289
2011-07-15,10.560357093811035
2011-07-18,10.501538276672363
2011-07-19,10.661952018737793
2011-07-20,10.640564918518066
2011-07-21,10.747501373291016
2011-07-22,10.731465339660645
2011-07-25,10.592442512512207
2011-07-26,10.496195793151855
2011-07-27,10.319743156433105
2011-07-28,10.351822853088379
2011-07-29,10.293004989624023
2011-08-01,10.164677619934082
2011-08-02,9.699488639831543
2011-08-03,9.748147964477539
2011-08-04,9.385903358459473
2011-08-05,9.456188201904297
2011-08-08,9.007441520690918
2011-08-09,9.51566219329834
2011-08-10,9.21829891204834
2011-08-11,9.629199981689453
2011-08-12,9.656233787536621
2011-08-15,9.915756225585938
2011-08-16,9.899531364440918
2011-08-17,9.996851921081543
2011-08-18,9.575138092041016
2011-08-19,9.553509712219238
2011-08-22,9.558916091918945
2011-08-23,9.861688613891602
2011-08-24,9.942785263061523
2011-08-25,9.71030044555664
2011-08-26,9.845467567443848
2011-08-29,10.207707405090332
2011-08-30,10.207707405090332
2011-08-31,10.2617769241333
2011-09-01,10.223929405212402
2011-09-02,9.980632781982422
2011-09-06,10.083354949951172
2011-09-07,10.277998924255371
2011-09-08,10.17526912689209
2011-09-09,9.883315086364746
2011-09-12,9.867091178894043
2011-09-13,9.910343170166016
2011-09-14,9.953597068786621
2011-09-15,9.996851921081543
2011-09-16,9.813027381896973
2011-09-19,9.764369010925293
2011-09-20,9.861688613891602
2011-09-21,9.645421981811523
2011-09-22,9.456188201904297
2011-09-23,9.434563636779785
2011-09-26,9.607576370239258
2011-09-27,9.596761703491211
2011-09-28,9.494034767150879
2011-09-29,9.72111701965332
2011-09-30,9.558916091918945
2011-10-03,9.369683265686035
2011-10-04,9.510258674621582
2011-10-05,9.72111701965332
2011-10-06,9.856279373168945
2011-10-07,9.969817161560059
2011-10-10,10.229336738586426
2011-10-11,10.191493034362793
2011-10-12,10.17526912689209
2011-10-13,10.142827033996582
2011-10-14,10.294215202331543
2011-10-17,10.104989051818848
2011-10-18,10.256372451782227
2011-10-19,10.1698637008667
2011-10-20,10.126609802246094
2011-10-21,10.305028915405273
2011-10-24,10.467227935791016
2011-10-25,10.202302932739258
2011-10-26,10.42397689819336
2011-10-27,10.726746559143066
2011-10-28,10.715932846069336
2011-10-31,10.413163185119629
2011-11-01,10.451008796691895
2011-11-02,10.559136390686035
2011-11-03,10.748377799987793
2011-11-04,10.629426002502441
2011-11-07,10.851101875305176
2011-11-08,10.965785026550293
2011-11-09,10.561661720275879
2011-11-10,10.807415008544922
2011-11-11,10.916629791259766
2011-11-14,10.807415008544922
2011-11-15,10.851099967956543
2011-11-16,10.687268257141113
2011-11-17,10.632659912109375
2011-11-18,10.665426254272461
2011-11-21,10.354142189025879
2011-11-22,10.321378707885742
2011-11-23,10.075631141662598
2011-11-25,10.075631141662598
2011-11-28,10.42513656616211
2011-11-29,10.594429016113281
2011-11-30,10.960322380065918
2011-12-01,10.938478469848633
2011-12-02,10.862017631530762
2011-12-05,10.834716796875
2011-12-06,11.047698020935059
2011-12-07,11.178759574890137
2011-12-08,11.025856018066406
2011-12-09,11.227912902832031
2011-12-12,11.13507080078125
2011-12-13,11.33713436126709
2011-12-14,11.391743659973145
2011-12-15,11.544650077819824
2011-12-16,11.484579086303711
2011-12-19,11.544650077819824
2011-12-20,11.719407081604004
2011-12-21,11.839550971984863
2011-12-22,11.812246322631836
2011-12-23,11.921464920043945
2011-12-27,11.88869857788086
2011-12-28,11.757631301879883
2011-12-29,11.855936050415039
2011-12-30,11.817704200744629
2012-01-03,11.997918128967285
2012-01-04,11.88869857788086
2012-01-05,11.795860290527344
2012-01-06,11.779478073120117
2012-01-09,11.916001319885254
2012-01-10,11.98153305053711
2012-01-11,11.959694862365723
2012-01-12,12.008842468261719
2012-01-13,11.926925659179688
2012-01-17,11.98153305053711
2012-01-18,11.997918128967285
2012-01-19,11.926925659179688
2012-01-20,11.959694862365723
2012-01-23,11.855936050415039
2012-01-24,11.828628540039062
2012-01-25,11.861397743225098
2012-01-26,11.812246322631836
2012-01-27,11.730329513549805
2012-01-30,11.784937858581543
2012-01-31,11.686638832092285
2012-02-01,11.758371353149414
2012-02-02,11.648012161254883
2012-02-03,11.697675704956055
2012-02-06,11.559730529785156
2012-02-07,11.614911079406738
2012-02-08,11.592838287353516
2012-02-09,11.664565086364746
2012-02-10,11.614911079406738
2012-02-13,11.752852439880371
2012-02-14,11.769408226013184
2012-02-15,11.648012161254883
2012-02-16,11.769408226013184
2012-02-17,11.692157745361328
2012-02-21,11.70871353149414
2012-02-22,11.785958290100098
2012-02-23,11.60387134552002
2012-02-24,11.686638832092285
2012-02-27,11.730778694152832
2012-02-28,11.70871353149414
2012-02-29,11.659051895141602
2012-03-01,11.85768985748291
2012-03-02,11.81354808807373
2012-03-05,11.863204956054688
2012-03-06,11.736298561096191
2012-03-07,11.791476249694824
2012-03-08,11.84113883972168
2012-03-09,11.852173805236816
2012-03-12,11.885279655456543
2012-03-13,12.144613265991211
2012-03-14,12.100469589233398
2012-03-15,12.089434623718262
2012-03-16,12.105988502502441
2012-03-19,12.072882652282715
2012-03-20,12.028739929199219
2012-03-21,12.012190818786621
2012-03-22,11.990116119384766
2012-03-23,12.039775848388672
2012-03-26,12.22738265991211
2012-03-27,12.414982795715332
2012-03-28,12.365327835083008
2012-03-29,12.370843887329102
2012-03-30,12.49775505065918
2012-04-02,12.464645385742188
2012-04-03,12.437057495117188
2012-04-04,12.354292869567871
2012-04-05,12.326699256896973
2012-04-09,12.166686058044434
2012-04-10,12.133581161499023
2012-04-11,12.111503601074219
2012-04-12,12.094955444335938
2012-04-13,12.0563325881958
2012-04-16,12.128060340881348
2012-04-17,12.310148239135742
2012-04-18,12.3873929977417
2012-04-19,12.326699256896973
2012-04-20,12.448098182678223
2012-04-23,12.348772048950195
2012-04-24,12.486717224121094
2012-04-25,12.624658584594727
2012-04-26,12.723983764648438
2012-04-27,12.735013008117676
2012-04-30,12.63569450378418
2012-05-01,12.569483757019043
2012-05-02,12.503271102905273
2012-05-03,12.470161437988281
2012-05-04,12.348772048950195
2012-05-07,12.3873929977417
2012-05-08,12.370843887329102
2012-05-09,12.510151863098145
2012-05-10,12.721906661987305
2012-05-11,12.621607780456543
2012-05-14,12.58816909790039
2012-05-15,12.426567077636719
2012-05-16,12.6160306930542
2012-05-17,12.571450233459473
2012-05-18,12.57702350616455
2012-05-21,12.560308456420898
2012-05-22,12.465575218200684
2012-05-23,12.309549331665039
2012-05-24,12.337409973144531
2012-05-25,12.331833839416504
2012-05-29,12.359700202941895
2012-05-30,12.281679153442383
2012-05-31,12.186954498291016
2012-06-01,12.05878734588623
2012-06-04,12.042065620422363
2012-06-05,12.03649616241455
2012-06-06,12.20923900604248
2012-06-07,12.225955963134766
2012-06-08,12.337409973144531
2012-06-11,12.315116882324219
2012-06-12,12.365269660949707
2012-06-13,12.365269660949707
2012-06-14,12.571450233459473
2012-06-15,12.59931468963623
2012-06-18,12.604883193969727
2012-06-19,12.655038833618164
2012-06-20,12.632749557495117
2012-06-21,12.59373950958252
2012-06-22,12.666184425354004
2012-06-25,12.521302223205566
2012-06-26,12.504587173461914
2012-06-27,12.59931468963623
2012-06-28,12.55473804473877
2012-06-29,12.816635131835938
2012-07-02,12.816635131835938
2012-07-03,12.744197845458984
2012-07-05,12.632749557495117
2012-07-06,12.560308456420898
2012-07-09,12.621607780456543
2012-07-10,12.504587173461914
2012-07-11,12.448857307434082
2012-07-12,12.632749557495117
2012-07-13,12.710759162902832
2012-07-16,12.889076232910156
2012-07-17,13.162127494812012
2012-07-18,13.189990997314453
2012-07-19,13.262431144714355
2012-07-20,13.206711769104004
2012-07-23,13.150984764099121
2012-07-24,13.028390884399414
2012-07-25,13.000529289245605
2012-07-26,13.089683532714844
2012-07-27,13.27914810180664
2012-07-30,13.2122802734375
2012-07-31,13.396175384521484
2012-08-01,13.46366024017334
2012-08-02,13.452414512634277
2012-08-03,13.654876708984375
2012-08-06,13.64362907409668
2012-08-07,13.351187705993652
2012-08-08,13.401799201965332
2012-08-09,13.424295425415039
2012-08-10,13.46366024017334
2012-08-13,13.339936256408691
2012-08-14,13.486157417297363
2012-08-15,13.519903182983398
2012-08-16,13.508652687072754
2012-08-17,13.379302978515625
2012-08-20,13.446795463562012
2012-08-21,13.323066711425781
2012-08-22,13.328686714172363
2012-08-23,13.351187705993652
2012-08-24,13.503030776977539
2012-08-27,13.435538291931152
2012-08-28,13.413047790527344
2012-08-29,13.474912643432617
2012-08-30,13.407421112060547
2012-08-31,13.418673515319824
2012-09-04,13.373677253723145
2012-09-05,13.452414512634277
2012-09-06,13.688616752624512
2012-09-07,13.6323823928833
2012-09-10,13.5536470413208
2012-09-11,13.593012809753418
2012-09-12,13.536770820617676
2012-09-13,13.638004302978516
2012-09-14,13.384923934936523
2012-09-17,13.508652687072754
2012-09-18,13.503030776977539
2012-09-19,13.587384223937988
2012-09-20,13.727986335754395
2012-09-21,13.789849281311035
2012-09-24,13.919201850891113
2012-09-25,13.969816207885742
2012-09-26,13.964189529418945
2012-09-27,14.037303924560547
2012-09-28,13.975440979003906
2012-10-01,14.082292556762695
2012-10-02,14.127288818359375
2012-10-03,14.239764213562012
2012-10-04,14.256633758544922
2012-10-05,14.352241516113281
2012-10-08,14.284757614135742
2012-10-09,14.234140396118164
2012-10-10,14.149782180786133
2012-10-11,14.127288818359375
2012-10-12,14.127288818359375
2012-10-15,14.380361557006836
2012-10-16,14.509710311889648
2012-10-17,14.53220272064209
2012-10-18,14.644686698913574
2012-10-19,14.487215995788574
2012-10-22,14.397237777709961
2012-10-23,14.166647911071777
2012-10-24,14.234140396118164
2012-10-25,14.402854919433594
2012-10-26,14.301624298095703
2012-10-31,13.986687660217285
2012-11-01,13.806718826293945
2012-11-02,13.806718826293945
2012-11-05,13.823591232299805
2012-11-06,13.896703720092773
2012-11-07,13.71512222290039
2012-11-08,13.709443092346191
2012-11-09,13.71512222290039
2012-11-12,13.681078910827637
2012-11-13,13.647029876708984
2012-11-14,13.510841369628906
2012-11-15,13.425721168518066
2012-11-16,13.539216041564941
2012-11-19,13.698097229003906
2012-11-20,13.777542114257812
2012-11-21,13.817258834838867
2012-11-23,13.919397354125977
2012-11-26,13.89670467376709
2012-11-27,13.760518074035645
2012-11-28,13.998846054077148
2012-11-29,14.100985527038574
2012-11-30,14.197450637817383
2012-12-03,14.237170219421387
2012-12-04,14.282567024230957
2012-12-05,14.549272537231445
2012-12-06,14.53223991394043
2012-12-07,14.503866195678711
2012-12-10,14.418750762939453
2012-12-11,14.549272537231445
2012-12-12,14.475496292114258
2012-12-13,14.373351097106934
2012-12-14,14.288240432739258
2012-12-17,14.390378952026367
2012-12-18,14.549272537231445
2012-12-19,14.38470458984375
2012-12-20,14.430100440979004
2012-12-21,14.231497764587402
2012-12-24,14.231497764587402
2012-12-26,14.322282791137695
2012-12-27,14.265543937683105
2012-12-28,14.123682975769043
2012-12-31,14.231497764587402
2013-01-02,14.702470779418945
2013-01-03,14.66843032836914
2013-01-04,14.730847358703613
2013-01-07,14.742193222045898
2013-01-08,14.764892578125
2013-01-09,15.020240783691406
2013-01-10,15.184802055358887
2013-01-11,15.048614501953125
2013-01-14,15.173453330993652
2013-01-15,15.105360984802246
2013-01-16,15.099679946899414
2013-01-17,15.224523544311523
2013-01-18,15.059968948364258
2013-01-22,15.139406204223633
2013-01-23,15.122385025024414
2013-01-24,15.23587417602539
2013-01-25,15.320988655090332
2013-01-28,15.230196952819824
2013-01-29,15.718196868896484
2013-01-30,15.746816635131836
2013-01-31,15.615163803100586
2013-02-01,15.815509796142578
2013-02-04,15.552201271057129
2013-02-05,15.746816635131836
2013-02-06,15.63805866241455
2013-02-07,15.432001113891602
2013-02-08,15.38620376586914
2013-02-11,15.535027503967285
2013-02-12,15.449167251586914
2013-02-13,15.4548921585083
2013-02-14,15.489238739013672
2013-02-15,15.62088680267334
2013-02-19,15.86130428314209
2013-02-20,15.781158447265625
2013-02-21,15.68957805633545
2013-02-22,15.672407150268555
2013-02-25,15.363309860229492
2013-02-26,15.472061157226562
2013-02-27,15.68957805633545
2013-02-28,15.666682243347168
2013-03-01,15.678132057189941
2013-03-04,15.849854469299316
2013-03-05,16.06736946105957
2013-03-06,16.09598731994629
2013-03-07,16.18185043334961
2013-03-08,16.13605308532715
2013-03-11,16.17040252685547
2013-03-12,15.99295425415039
2013-03-13,16.038745880126953
2013-03-14,16.09025764465332
2013-03-15,16.038745880126953
2013-03-18,16.05019187927246
2013-03-19,16.02157211303711
2013-03-20,16.19329261779785
2013-03-21,16.09025764465332
2013-03-22,16.24480628967285
2013-03-25,16.118886947631836
2013-03-26,16.37073516845703
2013-03-27,16.39363670349121
2013-03-28,16.519559860229492
2013-04-01,16.508113861083984
2013-04-02,16.731346130371094
2013-04-03,16.61687469482422
2013-04-04,16.691280364990234
2013-04-05,16.656940460205078
2013-04-08,16.691280364990234
2013-04-09,16.66265869140625
2013-04-10,17.126312255859375
2013-04-11,17.5384464263916
2013-04-12,17.555612564086914
2013-04-15,17.4296817779541
2013-04-16,17.71016502380371
2013-04-17,17.67009925842285
2013-04-18,17.509817123413086
2013-04-19,17.77884292602539
2013-04-22,17.704439163208008
2013-04-23,17.790302276611328
2013-04-24,17.51555061340332
2013-04-25,17.3209285736084
2013-04-26,17.22361946105957
2013-04-29,17.41823387145996
2013-04-30,16.639766693115234
2013-05-01,16.54245948791504
2013-05-02,16.754253387451172
2013-05-03,16.576805114746094
2013-05-06,16.43943214416504
2013-05-07,16.61687469482422
2013-05-08,16.582239151000977
2013-05-09,16.507204055786133
2013-05-10,16.576473236083984
2013-05-13,16.951629638671875
2013-05-14,16.968950271606445
2013-05-15,17.061294555664062
2013-05-16,16.882369995117188
2013-05-17,16.71499252319336
2013-05-20,16.56492805480957
2013-05-21,16.611101150512695
2013-05-22,16.911231994628906
2013-05-23,16.801563262939453
2013-05-24,16.761167526245117
2013-05-28,16.743850708007812
2013-05-29,16.322511672973633
2013-05-30,16.305198669433594
2013-05-31,15.71647834777832
2013-06-03,16.01660919189453
2013-06-04,15.964659690856934
2013-06-05,15.860770225524902
2013-06-06,16.224388122558594
2013-06-07,16.310964584350586
2013-06-10,16.37445831298828
2013-06-11,16.4033203125
2013-06-12,16.409086227416992
2013-06-13,16.784252166748047
2013-06-14,16.790027618408203
2013-06-17,16.830419540405273
2013-06-18,16.968950271606445
2013-06-19,16.795791625976562
2013-06-20,16.53029441833496
2013-06-21,16.426401138305664
2013-06-24,15.993523597717285
2013-06-25,16.155132293701172
2013-06-26,16.21862030029297
2013-06-27,16.264795303344727
2013-06-28,16.166675567626953
2013-07-01,16.03392219543457
2013-07-02,15.987751960754395
2013-07-03,15.958898544311523
2013-07-05,16.14358139038086
2013-07-08,16.23593521118164
2013-07-09,16.362916946411133
2013-07-10,16.414857864379883
2013-07-11,16.605329513549805
2013-07-12,16.62841796875
2013-07-15,16.616870880126953
2013-07-16,16.55338478088379
2013-07-17,16.55338478088379
2013-07-18,16.44371795654297
2013-07-19,16.790027618408203
2013-07-22,16.940088272094727
2013-07-23,16.980493545532227
2013-07-24,16.899690628051758
2013-07-25,16.847736358642578
2013-07-26,16.951629638671875
2013-07-29,17.049755096435547
2013-07-30,17.124786376953125
2013-07-31,17.008405685424805
2013-08-01,16.938581466674805
2013-08-02,17.08987045288086
2013-08-05,16.985130310058594
2013-08-06,17.07241439819336
2013-08-07,17.025867462158203
2013-08-08,16.950220108032227
2013-08-09,16.996768951416016
2013-08-12,16.985130310058594
2013-08-13,17.031688690185547
2013-08-14,16.89203643798828
2013-08-15,16.758197784423828
2013-08-16,16.507991790771484
2013-08-19,16.560359954833984
2013-08-20,16.601099014282227
2013-08-21,16.432350158691406
2013-08-22,16.38579559326172
2013-08-23,16.490537643432617
2013-08-26,16.30433464050293
2013-08-27,16.292695999145508
2013-08-28,16.414888381958008
2013-08-29,16.35088348388672
2013-08-30,16.414888381958008
2013-09-03,16.29851722717285
2013-09-04,16.507991790771484
2013-09-05,16.44980239868164
2013-09-06,16.455623626708984
2013-09-09,16.467260360717773
2013-09-10,16.554536819458008
2013-09-11,16.682559967041016
2013-09-12,16.47307586669922
2013-09-13,16.58945655822754
