Date,REG
2010-11-05,25.612295150756836
2010-11-08,25.423627853393555
2010-11-09,24.348825454711914
2010-11-10,24.737573623657227
2010-11-11,24.62896156311035
2010-11-12,24.051544189453125
2010-11-15,24.03015899658203
2010-11-16,23.2324275970459
2010-11-17,23.58504295349121
2010-11-18,23.7526798248291
2010-11-19,23.908756256103516
2010-11-22,23.71799659729004
2010-11-23,23.527244567871094
2010-11-24,24.082176208496094
2010-11-26,23.943439483642578
2010-11-29,23.937658309936523
2010-11-30,23.538793563842773
2010-12-01,23.72955894470215
2010-12-02,24.134191513061523
2010-12-03,24.01858901977539
2010-12-06,24.24982261657715
2010-12-07,24.573524475097656
2010-12-08,24.23246955871582
2010-12-09,23.897207260131836
2010-12-10,23.960783004760742
2010-12-13,23.79314613342285
2010-12-14,23.44053840637207
2010-12-15,23.220863342285156
2010-12-16,23.243988037109375
2010-12-17,23.544584274291992
2010-12-20,23.7526798248291
2010-12-21,23.856727600097656
2010-12-22,24.07639503479004
2010-12-23,23.798931121826172
2010-12-27,24.059049606323242
2010-12-28,24.180450439453125
2010-12-29,24.24982261657715
2010-12-30,24.365428924560547
2010-12-31,24.417449951171875
2011-01-03,24.879898071289062
2011-01-04,24.238248825073242
2011-01-05,24.365428924560547
2011-01-06,24.24982261657715
2011-01-07,24.00702667236328
2011-01-10,24.00702667236328
2011-01-11,24.035940170288086
2011-01-12,24.12264633178711
2011-01-13,23.902976989746094
2011-01-14,23.937658309936523
2011-01-18,24.267154693603516
2011-01-19,23.96656036376953
2011-01-20,24.059049606323242
2011-01-21,23.920318603515625
2011-01-24,24.157323837280273
2011-01-25,24.47526741027832
2011-01-26,24.33652687072754
2011-01-27,24.908803939819336
2011-01-28,24.70070457458496
2011-01-31,24.920372009277344
2011-02-01,25.180505752563477
2011-02-02,25.018640518188477
2011-02-03,24.68336296081543
2011-02-04,24.278717041015625
2011-02-07,24.44635581970215
2011-02-08,24.452146530151367
2011-02-09,24.44635581970215
2011-02-10,24.955060958862305
2011-02-11,24.908803939819336
2011-02-14,25.015748977661133
2011-02-15,25.243642807006836
2011-02-16,25.489063262939453
2011-02-17,25.529966354370117
2011-02-18,25.652673721313477
2011-02-22,25.652673721313477
2011-02-23,25.582555770874023
2011-02-24,25.30792808532715
2011-02-25,25.915632247924805
2011-02-28,26.441543579101562
2011-03-01,25.588409423828125
2011-03-02,25.26116943359375
2011-03-03,25.635143280029297
2011-03-04,25.41309356689453
2011-03-07,25.354656219482422
2011-03-08,25.88642120361328
2011-03-09,25.816299438476562
2011-03-10,25.518278121948242
2011-03-11,25.76955223083496
2011-03-14,25.354656219482422
2011-03-15,25.05664825439453
2011-03-16,24.524892807006836
2011-03-17,24.8345947265625
2011-03-18,24.951465606689453
2011-03-21,25.044963836669922
2011-03-22,24.799545288085938
2011-03-23,24.156766891479492
2011-03-24,24.285316467285156
2011-03-25,24.60671043395996
2011-03-28,24.653453826904297
2011-03-29,24.653453826904297
2011-03-30,25.237791061401367
2011-03-31,25.407262802124023
2011-04-01,25.47738265991211
2011-04-04,25.570865631103516
2011-04-05,25.465696334838867
2011-04-06,25.60593032836914
2011-04-07,25.062488555908203
2011-04-08,24.863815307617188
2011-04-11,24.828758239746094
2011-04-12,24.483993530273438
2011-04-13,24.54242515563965
2011-04-14,25.027437210083008
2011-04-15,25.249481201171875
2011-04-18,25.109235763549805
2011-04-19,25.512432098388672
2011-04-20,26.06171226501465
2011-04-21,26.090938568115234
2011-04-25,26.29546546936035
2011-04-26,26.587629318237305
2011-04-27,26.909021377563477
2011-04-28,27.376489639282227
2011-04-29,27.499204635620117
2011-05-02,27.51088523864746
2011-05-03,27.405717849731445
2011-05-04,27.329736709594727
2011-05-05,26.797990798950195
2011-05-06,26.546733856201172
2011-05-09,26.48828887939453
2011-05-10,26.856426239013672
2011-05-11,26.505826950073242
2011-05-12,26.575937271118164
2011-05-13,26.447385787963867
2011-05-16,26.608552932739258
2011-05-17,26.66169548034668
2011-05-18,27.18123435974121
2011-05-19,27.193042755126953
2011-05-20,26.61446762084961
2011-05-23,26.413738250732422
2011-05-24,26.525915145874023
2011-05-25,26.779766082763672
2011-05-26,27.021835327148438
2011-05-27,27.157615661621094
2011-05-31,27.340635299682617
2011-06-01,26.236618041992188
2011-06-02,26.035884857177734
2011-06-03,26.02998924255371
2011-06-06,25.646240234375
2011-06-07,25.894197463989258
2011-06-08,25.681659698486328
2011-06-09,25.27429962158203
2011-06-10,24.571744918823242
2011-06-13,24.613067626953125
2011-06-14,24.79608917236328
2011-06-15,24.465463638305664
2011-06-16,24.666183471679688
2011-06-17,25.08538246154785
2011-06-20,25.345144271850586
2011-06-21,25.539968490600586
2011-06-22,25.628517150878906
2011-06-23,25.197547912597656
2011-06-24,25.17983055114746
2011-06-27,25.286104202270508
2011-06-28,25.504549026489258
2011-06-29,25.976856231689453
2011-06-30,25.959142684936523
2011-07-01,26.56132698059082
2011-07-05,26.868318557739258
2011-07-06,27.210756301879883
2011-07-07,27.600406646728516
2011-07-08,27.7362003326416
2011-07-11,27.446903228759766
2011-07-12,27.683055877685547
2011-07-13,27.476421356201172
2011-07-14,27.28749656677246
2011-07-15,27.482324600219727
2011-07-18,27.346540451049805
2011-07-19,27.919206619262695
2011-07-20,27.936927795410156
2011-07-21,27.730289459228516
2011-07-22,27.86607551574707
2011-07-25,27.52955436706543
2011-07-26,27.606311798095703
2011-07-27,26.643980026245117
2011-07-28,26.567243576049805
2011-07-29,26.52000617980957
2011-08-01,26.218894958496094
2011-08-02,24.937782287597656
2011-08-03,24.60715675354004
2011-08-04,22.641178131103516
2011-08-05,22.216115951538086
2011-08-08,20.137962341308594
2011-08-09,21.855968475341797
2011-08-10,21.489938735961914
2011-08-11,22.948179244995117
2011-08-12,22.977697372436523
2011-08-15,23.768178939819336
2011-08-16,23.839879989624023
2011-08-17,24.216306686401367
2011-08-18,23.278242111206055
2011-08-19,23.057165145874023
2011-08-22,23.116924285888672
2011-08-23,23.732336044311523
2011-08-24,24.186426162719727
2011-08-25,23.70245933532715
2011-08-26,23.92352867126465
2011-08-29,24.939268112182617
2011-08-30,24.945241928100586
2011-08-31,24.652463912963867
2011-09-01,24.06095314025879
2011-09-02,23.361892700195312
2011-09-06,23.063138961791992
2011-09-07,23.857810974121094
2011-09-08,23.42164421081543
2011-09-09,22.429813385009766
2011-09-12,22.519432067871094
2011-09-13,22.63294792175293
2011-09-14,22.78232192993164
2011-09-15,23.13484764099121
2011-09-16,23.600894927978516
2011-09-19,22.97351837158203
2011-09-20,22.752456665039062
2011-09-21,21.503692626953125
2011-09-22,20.834503173828125
2011-09-23,21.037647247314453
2011-09-26,21.455894470214844
2011-09-27,21.927915573120117
2011-09-28,21.37822914123535
2011-09-29,21.886089324951172
2011-09-30,21.10934829711914
2011-10-03,19.938276290893555
2011-10-04,20.858402252197266
2011-10-05,20.55368423461914
2011-10-06,21.324443817138672
2011-10-07,20.589529037475586
2011-10-10,21.52759552001953
2011-10-11,20.89425277709961
2011-10-12,21.49174690246582
2011-10-13,21.10934829711914
2011-10-14,21.437973022460938
2011-10-17,20.810606002807617
2011-10-18,21.796464920043945
2011-10-19,21.40809440612793
2011-10-20,21.820358276367188
2011-10-21,22.5433292388916
2011-10-24,23.23641586303711
2011-10-25,23.194595336914062
2011-10-26,23.176668167114258
2011-10-27,24.37165069580078
2011-10-28,24.67637062072754
2011-10-31,24.47321891784668
2011-11-01,23.12289810180664
2011-11-02,23.618816375732422
2011-11-03,23.905614852905273
2011-11-04,23.70245933532715
2011-11-07,23.493331909179688
2011-11-08,23.684528350830078
2011-11-09,22.399930953979492
2011-11-10,22.376041412353516
2011-11-11,22.824148178100586
2011-11-14,22.40863609313965
2011-11-15,22.777578353881836
2011-11-16,22.590076446533203
2011-11-17,22.2029972076416
2011-11-18,22.390485763549805
2011-11-21,21.67075538635254
2011-11-22,21.60422134399414
2011-11-23,20.842145919799805
2011-11-25,20.92682456970215
2011-11-28,21.580034255981445
2011-11-29,21.573978424072266
2011-11-30,22.47516632080078
2011-12-01,22.19090461730957
2011-12-02,22.37839698791504
2011-12-05,22.57193946838379
2011-12-06,22.5235538482666
2011-12-07,23.06184196472168
2011-12-08,21.93687629699707
2011-12-09,22.154611587524414
2011-12-12,21.598173141479492
2011-12-13,21.47116470336914
2011-12-14,21.344148635864258
2011-12-15,21.5618896484375
2011-12-16,21.882444381713867
2011-12-19,21.761476516723633
2011-12-20,22.40863609313965
2011-12-21,22.348161697387695
2011-12-22,22.82597541809082
2011-12-23,22.783626556396484
2011-12-27,22.83201789855957
2011-12-28,22.565893173217773
2011-12-29,22.83806037902832
2011-12-30,22.75338363647461
2012-01-03,22.717098236083984
2012-01-04,22.19090461730957
2012-01-05,22.305816650390625
2012-01-06,22.40863609313965
2012-01-09,22.49331283569336
2012-01-10,22.898542404174805
2012-01-11,23.382402420043945
2012-01-12,23.739242553710938
2012-01-13,23.660615921020508
2012-01-17,23.78158187866211
2012-01-18,24.204954147338867
2012-01-19,24.350114822387695
2012-01-20,24.392454147338867
2012-01-23,24.247289657592773
2012-01-24,24.495267868041992
2012-01-25,24.71905517578125
2012-01-26,25.051719665527344
2012-01-27,25.14242935180664
2012-01-30,25.106143951416016
2012-01-31,24.991222381591797
2012-02-01,24.918643951416016
2012-02-02,25.511369705200195
2012-02-03,26.22506332397461
2012-02-06,26.303682327270508
2012-02-07,26.001272201538086
2012-02-08,26.122236251831055
2012-02-09,25.898462295532227
2012-02-10,25.710962295532227
2012-02-13,26.195873260498047
2012-02-14,25.99407386779785
2012-02-15,26.073564529418945
2012-02-16,26.348737716674805
2012-02-17,26.44658088684082
2012-02-21,26.085805892944336
2012-02-22,25.81063461303711
2012-02-23,26.263124465942383
2012-02-24,26.281476974487305
2012-02-27,26.15917205810547
2012-02-28,26.024654388427734
2012-02-29,26.165292739868164
2012-03-01,26.373201370239258
2012-03-02,26.201982498168945
2012-03-05,26.336511611938477
2012-03-06,25.951276779174805
2012-03-07,26.061328887939453
2012-03-08,25.725025177001953
2012-03-09,25.63330841064453
2012-03-12,25.63330841064453
2012-03-13,26.330398559570312
2012-03-14,26.44658088684082
2012-03-15,26.685049057006836
2012-03-16,27.058061599731445
2012-03-19,27.290414810180664
2012-03-20,27.2842960357666
2012-03-21,27.2170467376709
2012-03-22,27.045825958251953
2012-03-23,27.058061599731445
2012-03-26,27.235383987426758
2012-03-27,27.168127059936523
2012-03-28,27.149778366088867
2012-03-29,27.137548446655273
2012-03-30,27.19869613647461
2012-04-02,27.2170467376709
2012-04-03,27.119203567504883
2012-04-04,26.99079704284668
2012-04-05,26.709518432617188
2012-04-09,26.52606773376465
2012-04-10,25.761716842651367
2012-04-11,26.104148864746094
2012-04-12,26.373201370239258
2012-04-13,26.11026954650879
2012-04-16,26.59944725036621
2012-04-17,27.045825958251953
2012-04-18,26.568880081176758
2012-04-19,26.385433197021484
2012-04-20,26.758432388305664
2012-04-23,26.51995849609375
2012-04-24,26.862377166748047
2012-04-25,27.30877113342285
2012-04-26,27.25373649597168
2012-04-27,27.47386932373047
2012-04-30,27.492197036743164
2012-05-01,27.895784378051758
2012-05-02,27.828514099121094
2012-05-03,28.629573822021484
2012-05-04,28.757976531982422
2012-05-07,28.80689811706543
2012-05-08,29.02090835571289
2012-05-09,28.97810935974121
2012-05-10,28.929189682006836
2012-05-11,29.247169494628906
2012-05-14,28.866186141967773
2012-05-15,28.49571418762207
2012-05-16,27.964704513549805
2012-05-17,27.07555389404297
2012-05-18,26.51984977722168
2012-05-21,27.211400985717773
2012-05-22,27.347244262695312
2012-05-23,27.236099243164062
2012-05-24,27.285486221313477
2012-05-25,27.057035446166992
2012-05-29,27.384279251098633
2012-05-30,26.76064682006836
2012-05-31,27.05086326599121
2012-06-01,26.01970863342285
2012-06-04,26.075286865234375
2012-06-05,26.668039321899414
2012-06-06,27.297847747802734
2012-06-07,27.100255966186523
2012-06-08,27.62510871887207
2012-06-11,26.976760864257812
2012-06-12,27.4583797454834
2012-06-13,27.334882736206055
2012-06-14,27.767105102539062
2012-06-15,28.26725196838379
2012-06-18,28.613037109375
2012-06-19,28.508060455322266
2012-06-20,28.625377655029297
2012-06-21,28.40309715270996
2012-06-22,28.66860008239746
2012-06-25,28.285768508911133
2012-06-26,28.304296493530273
2012-06-27,28.15610694885254
2012-06-28,28.724166870117188
2012-06-29,29.372499465942383
2012-07-02,29.52069664001465
2012-07-03,29.4836483001709
2012-07-05,29.45277214050293
2012-07-06,29.32929039001465
2012-07-09,29.434255599975586
2012-07-10,29.125513076782227
2012-07-11,29.224315643310547
2012-07-12,29.23048973083496
2012-07-13,29.4836483001709
2012-07-16,29.6318416595459
2012-07-17,29.860301971435547
2012-07-18,29.705928802490234
2012-07-19,29.434255599975586
2012-07-20,29.23666000366211
2012-07-23,28.91558265686035
2012-07-24,28.49571418762207
2012-07-25,28.520414352416992
2012-07-26,28.779741287231445
2012-07-27,29.21196746826172
2012-07-30,29.489818572998047
2012-07-31,29.545394897460938
2012-08-01,30.033191680908203
2012-08-02,30.03936195373535
2012-08-03,30.187559127807617
2012-08-06,30.00230598449707
2012-08-07,29.884998321533203
2012-08-08,29.75533103942871
2012-08-09,29.780025482177734
2012-08-10,29.940574645996094
2012-08-13,29.91750144958496
2012-08-14,29.8052978515625
2012-08-15,29.8925724029541
2012-08-16,30.185558319091797
2012-08-17,30.522199630737305
2012-08-20,30.304014205932617
2012-08-21,30.628189086914062
2012-08-22,30.653139114379883
2012-08-23,30.42244529724121
2012-08-24,30.80896759033203
2012-08-27,30.827678680419922
2012-08-28,30.734163284301758
2012-08-29,30.646888732910156
2012-08-30,30.61572265625
2012-08-31,30.547138214111328
2012-09-04,30.883785247802734
2012-09-05,30.78404998779297
2012-09-06,30.98975944519043
2012-09-07,30.90248680114746
2012-09-10,30.76533317565918
2012-09-11,30.76533317565918
2012-09-12,31.11445426940918
2012-09-13,31.413677215576172
2012-09-14,31.494733810424805
2012-09-17,31.22043228149414
2012-09-18,31.11445426940918
2012-09-19,30.933666229248047
2012-09-20,30.453628540039062
2012-09-21,30.428699493408203
2012-09-24,30.45987892150879
2012-09-25,30.310251235961914
2012-09-26,30.129457473754883
2012-09-27,30.35388946533203
2012-09-28,30.378833770751953
2012-10-01,30.198043823242188
2012-10-02,30.304014205932617
2012-10-03,30.235435485839844
2012-10-04,30.241676330566406
2012-10-05,30.241676330566406
2012-10-08,30.24791717529297
2012-10-09,30.09205436706543
2012-10-10,30.372591018676758
2012-10-11,30.55337905883789
2012-10-12,30.48480987548828
2012-10-15,30.45987892150879
2012-10-16,30.80896759033203
2012-10-17,30.890018463134766
2012-10-18,31.183029174804688
2012-10-19,30.908723831176758
2012-10-22,30.634418487548828
2012-10-23,30.21051025390625
2012-10-24,30.060880661010742
2012-10-25,29.799053192138672
2012-10-26,29.42500877380371
2012-10-31,29.936199188232422
2012-11-01,30.129457473754883
2012-11-02,30.597015380859375
2012-11-05,30.578310012817383
2012-11-06,30.584543228149414
2012-11-07,30.297780990600586
2012-11-08,29.68060874938965
2012-11-09,29.34254264831543
2012-11-12,29.14109992980957
2012-11-13,29.18515968322754
2012-11-14,28.612287521362305
2012-11-15,28.51156234741211
2012-11-16,28.599700927734375
2012-11-19,28.75078582763672
2012-11-20,29.008895874023438
2012-11-21,28.990009307861328
2012-11-23,29.311067581176758
2012-11-26,29.41179847717285
2012-11-27,29.386611938476562
2012-11-28,29.304771423339844
2012-11-29,29.380311965942383
2012-11-30,29.493635177612305
2012-12-03,29.575469970703125
2012-12-04,29.462156295776367
2012-12-05,29.53769302368164
2012-12-06,29.392915725708008
2012-12-07,29.569189071655273
2012-12-10,29.386611938476562
2012-12-11,29.481060028076172
2012-12-12,29.197751998901367
2012-12-13,28.990009307861328
2012-12-14,29.027786254882812
2012-12-17,28.98371696472168
2012-12-18,29.430681228637695
2012-12-19,29.222923278808594
2012-12-20,29.663612365722656
2012-12-21,29.493635177612305
2012-12-24,29.367721557617188
2012-12-26,29.122215270996094
2012-12-27,29.481060028076172
2012-12-28,29.24812126159668
2012-12-31,29.663612365722656
2013-01-02,29.921716690063477
2013-01-03,30.06651496887207
2013-01-04,30.041318893432617
2013-01-07,30.39386558532715
2013-01-08,30.267953872680664
2013-01-09,30.570140838623047
2013-01-10,30.544960021972656
2013-01-11,30.740108489990234
2013-01-14,30.91008186340332
2013-01-15,30.99191665649414
2013-01-16,30.979331970214844
2013-01-17,30.891185760498047
2013-01-18,31.136709213256836
2013-01-22,31.39482879638672
2013-01-23,31.47665786743164
2013-01-24,31.24374008178711
2013-01-25,31.640336990356445
2013-01-28,31.659229278564453
2013-01-29,31.753652572631836
2013-01-30,31.47665786743164
2013-01-31,31.369638442993164
2013-02-01,31.734773635864258
2013-02-04,31.854385375976562
2013-02-05,31.936222076416016
2013-02-06,32.093597412109375
2013-02-07,32.01177215576172
2013-02-08,32.36430358886719
2013-02-11,32.5250244140625
2013-02-12,32.74736404418945
2013-02-13,32.760066986083984
2013-02-14,32.77277374267578
2013-02-15,32.842647552490234
2013-02-19,33.02052307128906
2013-02-20,32.91252899169922
2013-02-21,32.32809066772461
2013-02-22,32.72195053100586
2013-02-25,31.99142074584961
2013-02-26,32.3852653503418
2013-02-27,32.702880859375
2013-02-28,32.95699691772461
2013-03-01,32.95064163208008
2013-03-04,33.27462387084961
2013-03-05,33.83999252319336
2013-03-06,33.94799041748047
2013-03-07,33.827293395996094
2013-03-08,33.73200988769531
2013-03-11,33.50967025756836
2013-03-12,33.42073440551758
2013-03-13,33.477909088134766
2013-03-14,33.63672637939453
2013-03-15,33.484249114990234
2013-03-18,33.4588508605957
2013-03-19,33.357200622558594
2013-03-20,33.22380447387695
2013-03-21,33.05863952636719
2013-03-22,33.25556564331055
2013-03-25,33.071353912353516
2013-03-26,33.23015213012695
2013-03-27,33.27462387084961
2013-03-28,33.611297607421875
2013-04-01,33.63036346435547
2013-04-02,33.4588508605957
2013-04-03,33.38896560668945
2013-04-04,33.693885803222656
2013-04-05,33.611297607421875
2013-04-08,33.99880599975586
2013-04-09,34.017860412597656
2013-04-10,34.37997055053711
2013-04-11,34.44350051879883
2013-04-12,34.84370422363281
2013-04-15,33.827293395996094
2013-04-16,34.50701141357422
2013-04-17,33.70024490356445
2013-04-18,33.73836898803711
2013-04-19,34.37997055053711
2013-04-22,34.163978576660156
2013-04-23,34.19575119018555
2013-04-24,34.430782318115234
2013-04-25,34.65312194824219
2013-04-26,34.77382278442383
2013-04-29,35.13591766357422
2013-04-30,35.73941421508789
2013-05-01,35.390018463134766
2013-05-02,35.942691802978516
2013-05-03,36.495361328125
2013-05-06,36.81298828125
2013-05-07,37.06709289550781
2013-05-08,37.60706329345703
2013-05-09,37.092506408691406
2013-05-10,36.9781608581543
2013-05-13,37.009910583496094
2013-05-14,37.009910583496094
2013-05-15,37.21320343017578
2013-05-16,36.635128021240234
2013-05-17,36.75581359863281
2013-05-20,36.72572708129883
2013-05-21,37.052310943603516
2013-05-22,35.85481643676758
2013-05-23,35.169593811035156
2013-05-24,34.881431579589844
2013-05-28,34.1898193359375
2013-05-29,33.5366325378418
2013-05-30,33.28688049316406
2013-05-31,33.04354476928711
2013-06-03,33.113983154296875
2013-06-04,32.524845123291016
2013-06-05,32.082977294921875
2013-06-06,32.98590850830078
2013-06-07,32.81941223144531
2013-06-10,33.113983154296875
2013-06-11,32.37114334106445
2013-06-12,32.172630310058594
2013-06-13,32.95389175415039
2013-06-14,32.97949981689453
2013-06-17,32.62089538574219
2013-06-18,32.787391662597656
2013-06-19,31.51303482055664
2013-06-20,29.982524871826172
2013-06-21,29.91208839416504
2013-06-24,30.33474349975586
2013-06-25,30.955913543701172
2013-06-26,31.577085494995117
2013-06-27,32.50562286376953
2013-06-28,32.537654876708984
2013-07-01,32.27509307861328
2013-07-02,32.87064743041992
2013-07-03,32.65930938720703
2013-07-05,32.69774627685547
2013-07-08,32.480010986328125
2013-07-09,32.97309875488281
2013-07-10,32.88984680175781
2013-07-11,33.658302307128906
2013-07-12,33.2996940612793
2013-07-15,33.7159309387207
2013-07-16,33.77997589111328
2013-07-17,33.93366622924805
2013-07-18,34.56764602661133
2013-07-19,34.3435173034668
2013-07-22,34.75334930419922
2013-07-23,34.823795318603516
2013-07-24,34.17061233520508
2013-07-25,34.24104690551758
2013-07-26,34.39474105834961
2013-07-29,34.45237350463867
2013-07-30,34.221839904785156
2013-07-31,33.76716613769531
2013-08-01,34.36912155151367
2013-08-02,33.799190521240234
2013-08-05,33.41496276855469
2013-08-06,33.242061614990234
2013-08-07,33.081966400146484
2013-08-08,33.06916046142578
2013-08-09,33.408573150634766
2013-08-12,33.300655364990234
2013-08-13,32.80961990356445
2013-08-14,32.5640869140625
2013-08-15,32.085968017578125
2013-08-16,31.594911575317383
2013-08-19,31.12972068786621
2013-08-20,31.866289138793945
2013-08-21,31.4721622467041
2013-08-22,31.69831085205078
2013-08-23,31.995512008666992
2013-08-26,31.827524185180664
2013-08-27,31.58201026916504
2013-08-28,31.213716506958008
2013-08-29,31.000499725341797
2013-08-30,30.722671508789062
2013-09-03,30.115325927734375
2013-09-04,30.567596435546875
2013-09-05,30.173463821411133
2013-09-06,30.334999084472656
2013-09-09,30.929424285888672
2013-09-10,31.019872665405273
2013-09-11,31.1943302154541
2013-09-12,30.86481475830078
2013-09-13,30.832504272460938
2013-09-16,31.304166793823242
