Date,COO
2010-07-07,9.84694766998291
2010-07-08,9.834517478942871
2010-07-09,9.889208793640137
2010-07-12,9.834517478942871
2010-07-13,9.948874473571777
2010-07-14,9.901640892028809
2010-07-15,9.767396926879883
2010-07-16,9.610661506652832
2010-07-19,9.501194953918457
2010-07-20,9.521099090576172
2010-07-21,9.424070358276367
2010-07-22,9.647977828979492
2010-07-23,9.720126152038574
2010-07-26,9.921647071838379
2010-07-27,9.819644927978516
2010-07-28,9.665393829345703
2010-07-29,9.687783241271973
2010-07-30,9.667881965637207
2010-08-02,9.849495887756348
2010-08-03,9.891791343688965
2010-08-04,10.12067699432373
2010-08-05,10.058480262756348
2010-08-06,10.247559547424316
2010-08-09,10.2052640914917
2010-08-10,10.187848091125488
2010-08-11,10.00125789642334
2010-08-12,10.07589340209961
2010-08-13,9.97637939453125
2010-08-16,10.1853609085083
2010-08-17,10.424195289611816
2010-08-18,10.29980182647705
2010-08-19,10.165458679199219
2010-08-20,10.153018951416016
2010-08-23,10.260000228881836
2010-08-24,10.242582321166992
2010-08-25,10.113212585449219
2010-08-26,9.956475257873535
2010-08-27,9.91418170928955
2010-08-30,9.909207344055176
2010-08-31,10.036087036132812
2010-09-01,10.153018951416016
2010-09-02,10.264971733093262
2010-09-03,10.991432189941406
2010-09-07,10.864550590515137
2010-09-08,10.862061500549316
2010-09-09,10.946648597717285
2010-09-10,10.959090232849121
2010-09-13,11.48154354095459
2010-09-14,11.27504825592041
2010-09-15,11.508909225463867
2010-09-16,11.503933906555176
2010-09-17,11.566128730773926
2010-09-20,11.573591232299805
2010-09-21,11.491497993469238
2010-09-22,11.262608528137207
2010-09-23,11.168069839477539
2010-09-24,11.399443626403809
2010-09-27,11.548713684082031
2010-09-28,11.538763046264648
2010-09-29,11.653204917907715
2010-09-30,11.498957633972168
2010-10-01,11.67061996459961
2010-10-04,11.613398551940918
2010-10-05,11.817404747009277
2010-10-06,11.819891929626465
2010-10-07,11.999019622802734
2010-10-08,12.011460304260254
2010-10-11,12.145805358886719
2010-10-12,12.280149459838867
2010-10-13,12.583670616149902
2010-10-14,12.633429527282715
2010-10-15,12.56376838684082
2010-10-18,12.643381118774414
2010-10-19,12.399568557739258
2010-10-20,12.643381118774414
2010-10-21,12.638404846191406
2010-10-22,12.603572845458984
2010-10-25,12.449325561523438
2010-10-26,12.339860916137695
2010-10-27,12.421957015991211
2010-10-28,12.40951919555664
2010-10-29,12.27517318725586
2010-11-01,12.332396507263184
2010-11-02,12.558794021606445
2010-11-03,12.451813697814941
2010-11-04,12.446837425231934
2010-11-05,12.484155654907227
2010-11-08,12.344836235046387
2010-11-09,12.290102005004883
2010-11-10,12.412010192871094
2010-11-11,12.354787826538086
2010-11-12,12.31995964050293
2010-11-15,12.387129783630371
2010-11-16,12.222931861877441
2010-11-17,12.185611724853516
2010-11-18,12.558794021606445
2010-11-19,12.655818939208984
2010-11-22,12.97426700592041
2010-11-23,12.867287635803223
2010-11-24,13.185738563537598
2010-11-26,13.0090970993042
2010-11-29,12.966806411743164
2010-11-30,13.31013011932373
2010-12-01,13.524089813232422
2010-12-02,13.382278442382812
2010-12-03,13.322568893432617
2010-12-06,13.31013011932373
2010-12-07,13.325058937072754
2010-12-08,14.163472175598145
2010-12-09,14.347573280334473
2010-12-10,14.389867782592773
2010-12-13,14.447088241577148
2010-12-14,14.50430965423584
2010-12-15,14.501824378967285
2010-12-16,14.561530113220215
2010-12-17,14.516749382019043
2010-12-20,14.342599868774414
2010-12-21,14.243084907531738
2010-12-22,14.163472175598145
2010-12-23,14.096298217773438
2010-12-27,14.031614303588867
2010-12-28,14.076398849487305
2010-12-29,14.026639938354492
2010-12-30,14.093809127807617
2010-12-31,14.016688346862793
2011-01-03,14.143569946289062
2011-01-04,14.029123306274414
2011-01-05,13.94702434539795
2011-01-06,13.94702434539795
2011-01-07,13.949515342712402
2011-01-10,14.08137321472168
2011-01-11,14.362500190734863
2011-01-12,14.364991188049316
2011-01-13,14.275424003601074
2011-01-14,14.275425910949707
2011-01-18,14.30280876159668
2011-01-19,14.285384178161621
2011-01-20,14.300318717956543
2011-01-21,14.036462783813477
2011-01-24,14.2256441116333
2011-01-25,14.337657928466797
2011-01-26,14.422286987304688
2011-01-27,14.482029914855957
2011-01-28,14.170879364013672
2011-01-31,14.272936820983887
2011-02-01,14.307785034179688
2011-02-02,14.374992370605469
2011-02-03,14.504430770874023
2011-02-04,14.599020957946777
2011-02-07,14.773261070251465
2011-02-08,14.842960357666016
2011-02-09,14.87282943725586
2011-02-10,14.94003677368164
2011-02-11,15.36070728302002
2011-02-14,15.432893753051758
2011-02-15,15.2437162399292
2011-02-16,15.370665550231934
2011-02-17,15.378131866455078
2011-02-18,15.348259925842285
2011-02-22,15.146638870239258
2011-02-23,14.708542823791504
2011-02-24,14.803133010864258
2011-02-25,15.323369979858398
2011-02-28,15.388087272644043
2011-03-01,15.375643730163574
2011-03-02,15.338303565979004
2011-03-03,15.836141586303711
2011-03-04,17.44912338256836
2011-03-07,17.25745964050293
2011-03-08,17.548694610595703
2011-03-09,17.563629150390625
2011-03-10,17.147933959960938
2011-03-11,17.17034149169922
2011-03-14,17.10064125061035
2011-03-15,16.465896606445312
2011-03-16,16.299135208129883
2011-03-17,16.187114715576172
2011-03-18,16.30908966064453
2011-03-21,16.732242584228516
2011-03-22,16.60032081604004
2011-03-23,16.677478790283203
2011-03-24,16.874130249023438
2011-03-25,17.262434005737305
2011-03-28,17.128023147583008
2011-03-29,17.2126522064209
2011-03-30,17.098155975341797
2011-03-31,17.28732681274414
2011-04-01,17.324668884277344
2011-04-04,17.3072452545166
2011-04-05,17.21514129638672
2011-04-06,17.272401809692383
2011-04-07,18.297935485839844
2011-04-08,18.088842391967773
2011-04-11,18.06644058227539
2011-04-12,18.046527862548828
2011-04-13,18.076398849487305
2011-04-14,18.325321197509766
2011-04-15,18.31535530090332
2011-04-18,18.26059913635254
2011-04-19,18.345230102539062
2011-04-20,18.494583129882812
2011-04-21,18.47715950012207
2011-04-25,18.078889846801758
2011-04-26,18.452259063720703
2011-04-27,18.307893753051758
2011-04-28,18.46719741821289
2011-04-29,18.643930435180664
2011-05-02,18.721092224121094
2011-05-03,18.554325103759766
2011-05-04,18.345230102539062
2011-05-05,18.255619049072266
2011-05-06,18.402482986450195
2011-05-09,18.718608856201172
2011-05-10,18.7708797454834
2011-05-11,18.718608856201172
2011-05-12,18.93267822265625
2011-05-13,18.745983123779297
2011-05-16,18.80821418762207
2011-05-17,18.663848876953125
2011-05-18,18.74847984313965
2011-05-19,18.83808708190918
2011-05-20,18.504539489746094
2011-05-23,18.26557731628418
2011-05-24,17.949451446533203
2011-05-25,18.31535530090332
2011-05-26,18.529430389404297
2011-05-27,18.5095157623291
2011-05-31,18.646419525146484
2011-06-01,18.31535530090332
2011-06-02,18.093822479248047
2011-06-03,18.345230102539062
2011-06-06,18.345230102539062
2011-06-07,18.447288513183594
2011-06-08,18.385055541992188
2011-06-09,18.39252471923828
2011-06-10,18.185924530029297
2011-06-13,18.193387985229492
2011-06-14,18.60658836364746
2011-06-15,18.118717193603516
2011-06-16,17.944475173950195
2011-06-17,18.13863182067871
2011-06-20,18.676288604736328
2011-06-21,19.154212951660156
2011-06-22,19.29111671447754
2011-06-23,19.21395492553711
2011-06-24,18.91774559020996
2011-06-27,18.778345108032227
2011-06-28,18.825639724731445
2011-06-29,19.109403610229492
2011-06-30,19.724231719970703
2011-07-01,19.985599517822266
2011-07-05,19.910917282104492
2011-07-06,20.34404182434082
2011-07-07,20.428672790527344
2011-07-08,20.24945068359375
2011-07-11,20.020444869995117
2011-07-12,19.980613708496094
2011-07-13,20.10507583618164
2011-07-14,19.983104705810547
2011-07-15,20.057785034179688
2011-07-18,19.92087745666504
2011-07-19,20.1822452545166
2011-07-20,20.117523193359375
2011-07-21,20.102582931518555
2011-07-22,20.037843704223633
2011-07-25,19.734046936035156
2011-07-26,19.52239227294922
2011-07-27,19.136425018310547
2011-07-28,19.04429817199707
2011-07-29,19.046777725219727
2011-08-01,18.86002540588379
2011-08-02,18.924766540527344
2011-08-03,18.74547576904297
2011-08-04,17.76935577392578
2011-08-05,17.408288955688477
2011-08-08,15.886841773986816
2011-08-09,17.087072372436523
2011-08-10,16.49941062927246
2011-08-11,17.647342681884766
2011-08-12,17.552722930908203
2011-08-15,17.90382194519043
2011-08-16,17.73200798034668
2011-08-17,17.59007453918457
2011-08-18,16.628887176513672
2011-08-19,16.48944854736328
2011-08-22,16.55170249938965
2011-08-23,17.343547821044922
2011-08-24,17.537778854370117
2011-08-25,17.276317596435547
2011-08-26,17.99098014831543
2011-08-29,18.516386032104492
2011-08-30,18.760419845581055
2011-08-31,18.74298667907715
2011-09-01,18.675756454467773
2011-09-02,18.120466232299805
2011-09-06,18.342079162597656
2011-09-07,18.912317276000977
2011-09-08,18.832632064819336
2011-09-09,18.28978729248047
2011-09-12,18.18769645690918
2011-09-13,18.74049949645996
2011-09-14,19.178754806518555
2011-09-15,19.684247970581055
2011-09-16,19.923297882080078
2011-09-19,19.910844802856445
2011-09-20,20.667837142944336
2011-09-21,19.993024826049805
2011-09-22,19.549787521362305
2011-09-23,19.79132080078125
2011-09-26,19.7191104888916
2011-09-27,20.032859802246094
2011-09-28,19.918315887451172
2011-09-29,19.77389144897461
2011-09-30,19.709148406982422
2011-10-03,18.42923927307129
2011-10-04,18.88990592956543
2011-10-05,19.148874282836914
2011-10-06,19.542306900024414
2011-10-07,19.16630744934082
2011-10-10,19.569704055786133
2011-10-11,17.966083526611328
2011-10-12,18.46658706665039
2011-10-13,18.593582153320312
2011-10-14,18.38939094543457
2011-10-17,17.238969802856445
2011-10-18,17.01983642578125
2011-10-19,16.686168670654297
2011-10-20,16.312646865844727
2011-10-21,17.022327423095703
2011-10-24,17.567663192749023
2011-10-25,17.410783767700195
2011-10-26,17.51536750793457
2011-10-27,17.78927993774414
2011-10-28,17.694656372070312
2011-10-31,17.25640296936035
2011-11-01,16.63387107849121
2011-11-02,17.00739097595215
2011-11-03,17.266357421875
2011-11-04,16.474506378173828
2011-11-07,16.76335906982422
2011-11-08,16.877901077270508
2011-11-09,16.464540481567383
2011-11-10,16.47699737548828
2011-11-11,16.686168670654297
2011-11-14,16.173206329345703
2011-11-15,14.103930473327637
2011-11-16,14.654242515563965
2011-11-17,14.589500427246094
2011-11-18,14.504836082458496
2011-11-21,14.238394737243652
2011-11-22,14.357921600341797
2011-11-23,14.415192604064941
2011-11-25,14.30811882019043
2011-11-28,14.768787384033203
2011-11-29,14.656736373901367
2011-11-30,15.254359245300293
2011-12-01,15.2842378616333
2011-12-02,14.933134078979492
2011-12-05,15.090011596679688
2011-12-06,14.898273468017578
2011-12-07,14.594482421875
2011-12-08,14.482428550720215
2011-12-09,16.8853759765625
2011-12-12,16.681188583374023
2011-12-13,16.091032028198242
2011-12-14,16.42470359802246
2011-12-15,16.57908821105957
2011-12-16,17.02482032775879
2011-12-19,17.05470085144043
2011-12-20,17.572647094726562
2011-12-21,17.55023193359375
2011-12-22,17.492958068847656
2011-12-23,17.48299789428711
2011-12-27,17.575136184692383
2011-12-28,17.35600471496582
2011-12-29,17.704614639282227
2011-12-30,17.56018829345703
2012-01-03,17.62244415283203
2012-01-04,17.609989166259766
2012-01-05,17.45311737060547
2012-01-06,17.37592315673828
2012-01-09,17.2290096282959
2012-01-10,17.316162109375
2012-01-11,17.62742042541504
2012-01-12,17.53030776977539
2012-01-13,17.647342681884766
2012-01-17,17.23647689819336
2012-01-18,17.37342643737793
2012-01-19,17.647342681884766
2012-01-20,17.53030776977539
2012-01-23,17.124248504638672
2012-01-24,17.619993209838867
2012-01-25,17.98370361328125
2012-01-26,17.881563186645508
2012-01-27,17.968751907348633
2012-01-30,18.108257293701172
2012-01-31,17.971240997314453
2012-02-01,18.616456985473633
2012-02-02,18.546703338623047
2012-02-03,18.952762603759766
2012-02-06,19.007570266723633
2012-02-07,18.74101448059082
2012-02-08,18.683719635009766
2012-02-09,18.414670944213867
2012-02-10,18.531753540039062
2012-02-13,18.676244735717773
2012-02-14,18.551685333251953
2012-02-15,18.693683624267578
2012-02-16,19.453489303588867
2012-02-17,19.483379364013672
2012-02-21,19.453489303588867
2012-02-22,19.460960388183594
2012-02-23,19.72502326965332
2012-02-24,19.744951248168945
2012-02-27,19.85207176208496
2012-02-28,19.94922637939453
2012-02-29,19.799760818481445
2012-03-01,19.82217788696289
2012-03-02,19.555622100830078
2012-03-05,19.51825523376465
2012-03-06,19.306509017944336
2012-03-07,19.503311157226562
2012-03-08,19.662744522094727
2012-03-09,20.417566299438477
2012-03-12,19.82467269897461
2012-03-13,19.95421028137207
2012-03-14,20.218273162841797
2012-03-15,20.136066436767578
2012-03-16,20.12360954284668
2012-03-19,19.819684982299805
2012-03-20,19.530715942382812
2012-03-21,19.49583625793457
2012-03-22,19.680179595947266
2012-03-23,19.655269622802734
2012-03-26,19.92930030822754
2012-03-27,19.921825408935547
2012-03-28,20.036418914794922
2012-03-29,20.240690231323242
2012-03-30,20.355287551879883
2012-04-02,20.489809036254883
2012-04-03,20.3154296875
2012-04-04,20.09869956970215
2012-04-05,20.86597442626953
2012-04-09,20.60191535949707
2012-04-10,20.310449600219727
2012-04-11,20.400127410888672
2012-04-12,20.833595275878906
2012-04-13,20.669172286987305
2012-04-16,20.562057495117188
2012-04-17,20.965621948242188
2012-04-18,21.157442092895508
2012-04-19,21.389114379882812
2012-04-20,21.294458389282227
2012-04-23,21.244632720947266
2012-04-24,21.331817626953125
2012-04-25,21.59589195251465
2012-04-26,21.54107666015625
2012-04-27,22.061729431152344
2012-04-30,21.964580535888672
2012-05-01,21.979528427124023
2012-05-02,21.8674259185791
2012-05-03,22.02436637878418
2012-05-04,21.673110961914062
2012-05-07,21.72791862487793
2012-05-08,21.889842987060547
2012-05-09,21.665637969970703
2012-05-10,21.99197769165039
2012-05-11,21.964580535888672
2012-05-14,21.777740478515625
2012-05-15,21.64820098876953
2012-05-16,21.585920333862305
2012-05-17,21.361717224121094
2012-05-18,21.16740608215332
2012-05-21,21.503711700439453
2012-05-22,21.391613006591797
2012-05-23,21.364208221435547
2012-05-24,21.359230041503906
2012-05-25,21.306913375854492
2012-05-29,21.354244232177734
2012-05-30,21.25708770751953
2012-05-31,21.219722747802734
2012-06-01,20.644264221191406
2012-06-04,19.754911422729492
2012-06-05,20.240690231323242
2012-06-06,20.46489715576172
2012-06-07,19.94424819946289
2012-06-08,19.635339736938477
2012-06-11,19.438541412353516
2012-06-12,19.59797477722168
2012-06-13,19.381244659423828
2012-06-14,19.328922271728516
2012-06-15,19.667722702026367
2012-06-18,19.789793014526367
2012-06-19,19.78481101989746
2012-06-20,19.83214569091797
2012-06-21,19.807233810424805
2012-06-22,20.07876968383789
2012-06-25,19.60794448852539
2012-06-26,19.583023071289062
2012-06-27,19.612918853759766
2012-06-28,19.264158248901367
2012-06-29,19.869516372680664
2012-07-02,19.91684341430664
2012-07-03,19.88943862915039
2012-07-05,19.52822494506836
2012-07-06,19.311492919921875
2012-07-09,19.249210357666016
2012-07-10,19.107215881347656
2012-07-11,19.505802154541016
2012-07-12,19.276613235473633
2012-07-13,19.662744522094727
2012-07-16,19.19938087463379
2012-07-17,19.069847106933594
2012-07-18,19.194408416748047
2012-07-19,19.231775283813477
2012-07-20,18.815589904785156
2012-07-23,18.486631393432617
2012-07-24,18.38943099975586
2012-07-25,18.825559616088867
2012-07-26,18.70094871520996
2012-07-27,18.940196990966797
2012-07-30,19.02741813659668
2012-07-31,18.755775451660156
2012-08-01,18.38943099975586
2012-08-02,18.01561164855957
2012-08-03,18.09286880493164
2012-08-06,18.71590232849121
2012-08-07,19.024925231933594
2012-08-08,19.176942825317383
2012-08-09,19.476001739501953
2012-08-10,19.43862533569336
2012-08-13,19.46852684020996
2012-08-14,19.48098373413086
2012-08-15,20.3731689453125
2012-08-16,20.360706329345703
2012-08-17,20.66474723815918
2012-08-20,20.33578872680664
2012-08-21,20.34077262878418
2012-08-22,20.44544219970703
2012-08-23,20.39560317993164
2012-08-24,20.585002899169922
2012-08-27,20.744497299194336
2012-08-28,20.801815032958984
2012-08-29,20.742006301879883
2012-08-30,20.724563598632812
2012-08-31,20.89651107788086
2012-09-04,21.165664672851562
2012-09-05,21.09090232849121
2012-09-06,21.439804077148438
2012-09-07,23.259057998657227
2012-09-10,23.179309844970703
2012-09-11,23.575557708740234
2012-09-12,23.421043395996094
2012-09-13,23.632875442504883
2012-09-14,23.381174087524414
2012-09-17,23.371198654174805
2012-09-18,23.288965225219727
2012-09-19,23.259057998657227
2012-09-20,23.32136344909668
2012-09-21,23.366222381591797
2012-09-24,23.244104385375977
2012-09-25,23.548141479492188
2012-09-26,23.346277236938477
2012-09-27,23.495811462402344
2012-09-28,23.540664672851562
2012-10-01,23.43600082397461
2012-10-02,24.218530654907227
2012-10-03,24.74934959411621
2012-10-04,25.08828353881836
2012-10-05,24.420387268066406
2012-10-08,24.166189193725586
2012-10-09,23.91199493408203
2012-10-10,23.984262466430664
2012-10-11,24.35060691833496
2012-10-12,24.141277313232422
2012-10-15,24.33814811706543
2012-10-16,24.510108947753906
2012-10-17,24.577392578125
2012-10-18,24.28082847595215
2012-10-19,23.839723587036133
2012-10-22,23.750011444091797
2012-10-23,23.523221969604492
2012-10-24,23.884580612182617
2012-10-25,23.941898345947266
2012-10-26,23.672754287719727
2012-10-31,23.919475555419922
2012-11-01,24.5350284576416
2012-11-02,23.956850051879883
2012-11-05,24.305749893188477
2012-11-06,24.37303924560547
2012-11-07,24.04656982421875
2012-11-08,23.431015014648438
2012-11-09,23.26653289794922
2012-11-12,23.24161148071289
2012-11-13,22.815458297729492
2012-11-14,22.603628158569336
2012-11-15,22.279647827148438
2012-11-16,22.730722427368164
2012-11-19,23.089595794677734
2012-11-20,23.244104385375977
2012-11-21,23.525712966918945
2012-11-23,23.74502182006836
2012-11-26,23.74502182006836
2012-11-27,23.697673797607422
2012-11-28,24.071495056152344
2012-11-29,23.899534225463867
2012-11-30,23.660289764404297
2012-12-03,23.7076416015625
2012-12-04,23.7076416015625
2012-12-05,23.318872451782227
2012-12-06,23.388648986816406
2012-12-07,23.55811309814453
2012-12-10,23.849695205688477
2012-12-11,24.1512393951416
2012-12-12,23.85965919494629
2012-12-13,23.675247192382812
2012-12-14,23.79486846923828
2012-12-17,23.909502029418945
2012-12-18,23.687707901000977
2012-12-19,23.545656204223633
2012-12-20,23.11451530456543
2012-12-21,23.141923904418945
2012-12-24,23.478363037109375
2012-12-26,22.900190353393555
2012-12-27,23.04224395751953
2012-12-28,22.80548667907715
2012-12-31,23.047229766845703
2013-01-02,23.715116500854492
2013-01-03,23.657800674438477
2013-01-04,23.784894943237305
2013-01-07,24.02414321899414
2013-01-08,23.93442153930664
2013-01-09,24.059030532836914
2013-01-10,24.37303924560547
2013-01-11,24.14376449584961
2013-01-14,24.201080322265625
2013-01-15,24.223508834838867
2013-01-16,24.380517959594727
2013-01-17,24.255910873413086
2013-01-18,24.255910873413086
2013-01-22,24.522565841674805
2013-01-23,24.83916664123535
2013-01-24,25.11088752746582
2013-01-25,25.447429656982422
2013-01-28,25.372644424438477
2013-01-29,25.30533790588379
2013-01-30,25.190664291381836
2013-01-31,25.26544952392578
2013-02-01,25.474853515625
2013-02-04,25.090944290161133
2013-02-05,25.143293380737305
2013-02-06,25.68425750732422
2013-02-07,25.644372940063477
2013-02-08,25.99087905883789
2013-02-11,25.93852996826172
2013-02-12,26.078136444091797
2013-02-13,25.98838996887207
2013-02-14,25.873714447021484
2013-02-15,25.928556442260742
2013-02-19,26.09059715270996
2013-02-20,25.7116756439209
2013-02-21,25.574567794799805
2013-02-22,25.65433692932129
2013-02-25,25.509754180908203
2013-02-26,25.916095733642578
2013-02-27,26.30000114440918
2013-02-28,26.43959617614746
2013-03-01,26.19529151916504
2013-03-04,26.222719192504883
2013-03-05,26.392230987548828
2013-03-06,26.312463760375977
2013-03-07,26.100570678710938
2013-03-08,26.980558395385742
2013-03-11,26.486967086791992
2013-03-12,26.27507209777832
2013-03-13,26.237674713134766
2013-03-14,26.130481719970703
2013-03-15,25.881189346313477
2013-03-18,25.948497772216797
2013-03-19,26.03076934814453
2013-03-20,26.29500961303711
2013-03-21,25.92108154296875
2013-03-22,25.965953826904297
2013-03-25,26.023284912109375
2013-03-26,26.15790367126465
2013-03-27,26.609115600585938
2013-03-28,26.893299102783203
2013-04-01,26.56175422668457
2013-04-02,26.85093116760254
2013-04-03,26.68639373779297
2013-04-04,26.91823387145996
2013-04-05,26.46702003479004
2013-04-08,26.52186393737793
2013-04-09,26.57670783996582
2013-04-10,26.965599060058594
2013-04-11,27.394378662109375
2013-04-12,27.160045623779297
2013-04-15,26.693878173828125
2013-04-16,27.08026885986328
2013-04-17,26.893299102783203
2013-04-18,26.389741897583008
2013-04-19,26.486967086791992
2013-04-22,26.44458770751953
2013-04-23,26.97307586669922
2013-04-24,26.828493118286133
2013-04-25,26.746227264404297
2013-04-26,26.85342025756836
2013-04-29,27.112680435180664
2013-04-30,27.521516799926758
2013-05-01,27.090246200561523
2013-05-02,27.38689613342285
2013-05-03,27.920381546020508
2013-05-06,28.249439239501953
2013-05-07,28.301790237426758
2013-05-08,28.683197021484375
2013-05-09,28.753002166748047
2013-05-10,28.910062789916992
2013-05-13,28.917531967163086
2013-05-14,28.660762786865234
2013-05-15,27.90292739868164
2013-05-16,27.55142593383789
2013-05-17,27.725927352905273
2013-05-20,27.68853759765625
2013-05-21,27.66859245300293
2013-05-22,26.72878074645996
2013-05-23,26.703845977783203
2013-05-24,27.182483673095703
2013-05-28,27.6561279296875
2013-05-29,27.618738174438477
2013-05-30,28.493745803833008
2013-05-31,28.172161102294922
2013-06-03,28.219524383544922
2013-06-04,27.877994537353516
2013-06-05,27.67108917236328
2013-06-06,28.202075958251953
2013-06-07,29.914690017700195
2013-06-10,30.321027755737305
2013-06-11,30.154006958007812
2013-06-12,30.01689910888672
2013-06-13,30.218822479248047
2013-06-14,30.29610252380371
2013-06-17,30.612695693969727
2013-06-18,30.33599090576172
2013-06-19,30.101655960083008
2013-06-20,29.244104385375977
2013-06-21,29.565689086914062
2013-06-24,29.37871742248535
2013-06-25,29.126934051513672
2013-06-26,29.33135414123535
2013-06-27,29.366252899169922
2013-06-28,29.677860260009766
2013-07-01,30.136558532714844
2013-07-02,30.395816802978516
2013-07-03,30.326017379760742
2013-07-05,30.822099685668945
2013-07-08,30.747316360473633
2013-07-09,30.8594970703125
2013-07-10,31.016551971435547
2013-07-11,30.83706283569336
2013-07-12,31.250877380371094
2013-07-15,31.677162170410156
2013-07-16,31.178579330444336
2013-07-17,31.35558319091797
2013-07-18,31.564985275268555
2013-07-19,31.61982536315918
2013-07-22,31.993846893310547
2013-07-23,31.79187774658203
2013-07-24,31.63977813720703
2013-07-25,31.472707748413086
2013-07-26,31.365495681762695
2013-07-29,31.348037719726562
2013-07-30,31.24829864501953
2013-07-31,31.75447654724121
2013-08-01,32.31800079345703
2013-08-02,32.178367614746094
2013-08-05,32.532447814941406
2013-08-06,32.45265579223633
2013-08-07,32.450157165527344
2013-08-08,32.82916259765625
2013-08-09,32.81669235229492
2013-08-12,32.84412384033203
2013-08-13,32.78927230834961
2013-08-14,32.84911346435547
2013-08-15,32.270626068115234
2013-08-16,32.27312469482422
2013-08-19,32.15094757080078
2013-08-20,32.35041046142578
2013-08-21,32.22074508666992
2013-08-22,32.41525650024414
2013-08-23,32.45515441894531
2013-08-26,32.3229866027832
2013-08-27,32.29804992675781
2013-08-28,32.51996994018555
2013-08-29,32.84661102294922
2013-08-30,32.56734848022461
2013-09-03,32.86906051635742
2013-09-04,33.2530517578125
2013-09-05,33.22563552856445
2013-09-06,32.644649505615234
2013-09-09,33.19321060180664
2013-09-10,33.65450668334961
2013-09-11,33.52984619140625
2013-09-12,32.92142868041992
2013-09-13,32.931396484375
2013-09-16,33.24308776855469
2013-09-17,33.51487350463867
