Date,VMC
2010-11-04,36.9507942199707
2010-11-05,37.889305114746094
2010-11-08,38.818904876708984
2010-11-09,37.647953033447266
2010-11-10,37.370872497558594
2010-11-11,37.209991455078125
2010-11-12,36.34297180175781
2010-11-15,35.404457092285156
2010-11-16,34.99332046508789
2010-11-17,34.80560302734375
2010-11-18,35.41339874267578
2010-11-19,35.350830078125
2010-11-22,35.753047943115234
2010-11-23,35.03799819946289
2010-11-24,35.6636848449707
2010-11-26,34.644710540771484
2010-11-29,35.2703971862793
2010-11-30,35.86030960083008
2010-12-01,37.48707580566406
2010-12-02,37.85354995727539
2010-12-03,37.54071044921875
2010-12-06,37.245750427246094
2010-12-07,37.79098129272461
2010-12-08,37.799903869628906
2010-12-09,38.005489349365234
2010-12-10,38.684814453125
2010-12-13,40.02554702758789
2010-12-14,42.340545654296875
2010-12-15,41.46460723876953
2010-12-16,42.3048095703125
2010-12-17,41.16966247558594
2010-12-20,40.669105529785156
2010-12-21,40.67802429199219
2010-12-22,40.4188346862793
2010-12-23,40.06130599975586
2010-12-27,39.712703704833984
2010-12-28,39.62332534790039
2010-12-29,40.37415313720703
2010-12-30,40.07025146484375
2010-12-31,39.6501350402832
2011-01-03,39.7395133972168
2011-01-04,37.66583251953125
2011-01-05,36.879268646240234
2011-01-06,36.1910285949707
2011-01-07,36.19997024536133
2011-01-10,36.083778381347656
2011-01-11,36.19997024536133
2011-01-12,36.387672424316406
2011-01-13,36.208892822265625
2011-01-14,36.700504302978516
2011-01-18,36.28936004638672
2011-01-19,36.083778381347656
2011-01-20,36.334049224853516
2011-01-21,36.208892822265625
2011-01-24,37.55857467651367
2011-01-25,37.74629211425781
2011-01-26,38.47029495239258
2011-01-27,38.57755661010742
2011-01-28,37.290435791015625
2011-01-31,38.041255950927734
2011-02-01,38.54180145263672
2011-02-02,38.30046844482422
2011-02-03,38.7652473449707
2011-02-04,38.389854431152344
2011-02-07,39.87360763549805
2011-02-08,40.00767135620117
2011-02-09,39.399864196777344
2011-02-10,39.417747497558594
2011-02-11,39.74845504760742
2011-02-14,39.7395133972168
2011-02-15,39.11384582519531
2011-02-16,40.597599029541016
2011-02-17,41.99197006225586
2011-02-18,41.76850509643555
2011-02-22,39.51605224609375
2011-02-23,39.02168273925781
2011-02-24,38.92278289794922
2011-02-25,40.423954010009766
2011-02-28,41.21500015258789
2011-03-01,39.219417572021484
2011-03-02,39.444156646728516
2011-03-03,39.86663818359375
2011-03-04,39.25538635253906
2011-03-07,38.59017562866211
2011-03-08,39.552024841308594
2011-03-09,39.498077392578125
2011-03-10,38.0598258972168
2011-03-11,37.88003921508789
2011-03-14,38.3115234375
2011-03-15,38.65312194824219
2011-03-16,37.736236572265625
2011-03-17,38.15870666503906
2011-03-18,38.671077728271484
2011-03-21,39.219417572021484
2011-03-22,38.581199645996094
2011-03-23,38.70706558227539
2011-03-24,40.208229064941406
2011-03-25,40.711612701416016
2011-03-28,40.28912353515625
2011-03-29,40.48688888549805
2011-03-30,41.00825500488281
2011-03-31,40.990264892578125
2011-04-01,41.60152816772461
2011-04-04,41.21500015258789
2011-04-05,41.39478302001953
2011-04-06,41.457698822021484
2011-04-07,41.161075592041016
2011-04-08,40.45092010498047
2011-04-11,40.055416107177734
2011-04-12,39.507076263427734
2011-04-13,39.26437759399414
2011-04-14,39.0576171875
2011-04-15,39.2104377746582
2011-04-18,38.24861526489258
2011-04-19,38.04183578491211
2011-04-20,38.4373664855957
2011-04-21,39.246395111083984
2011-04-25,39.408206939697266
2011-04-26,39.53403854370117
2011-04-27,39.74978256225586
2011-04-28,39.85764694213867
2011-04-29,40.63071823120117
2011-05-02,40.85544204711914
2011-05-03,40.55880355834961
2011-05-04,39.73180389404297
2011-05-05,37.196861267089844
2011-05-06,36.78337097167969
2011-05-09,36.43278884887695
2011-05-10,37.53846740722656
2011-05-11,36.801361083984375
2011-05-12,36.477745056152344
2011-05-13,35.93840408325195
2011-05-16,36.24403762817383
2011-05-17,36.4687614440918
2011-05-18,36.58561325073242
2011-05-19,36.513710021972656
2011-05-20,36.190128326416016
2011-05-23,35.34511184692383
2011-05-24,35.71367263793945
2011-05-25,35.08950424194336
2011-05-26,35.36991500854492
2011-05-27,35.75891876220703
2011-05-31,36.62731170654297
2011-06-01,35.297576904296875
2011-06-02,35.19805908203125
2011-06-03,34.17585372924805
2011-06-06,34.0401611328125
2011-06-07,34.0401611328125
2011-06-08,33.714508056640625
2011-06-09,33.85924530029297
2011-06-10,33.4431266784668
2011-06-13,33.98588562011719
2011-06-14,35.03523635864258
2011-06-15,34.17585372924805
2011-06-16,34.374874114990234
2011-06-17,35.161861419677734
2011-06-20,35.30661392211914
2011-06-21,35.81318283081055
2011-06-22,35.35183334350586
2011-06-23,34.96285629272461
2011-06-24,34.67339324951172
2011-06-27,34.60101318359375
2011-06-28,34.800025939941406
2011-06-29,34.854312896728516
2011-06-30,34.854312896728516
2011-07-01,35.930782318115234
2011-07-05,35.786048889160156
2011-07-06,35.5780029296875
2011-07-07,35.90364456176758
2011-07-08,34.402008056640625
2011-07-11,33.53358840942383
2011-07-12,33.38884353637695
2011-07-13,33.406951904296875
2011-07-14,32.4932975769043
2011-07-15,32.26713562011719
2011-07-18,31.597732543945312
2011-07-19,31.995779037475586
2011-07-20,32.02291488647461
2011-07-21,32.683265686035156
2011-07-22,32.429962158203125
2011-07-25,32.32141876220703
2011-07-26,32.12240219116211
2011-07-27,31.16353988647461
2011-07-28,30.60268211364746
2011-07-29,31.018795013427734
2011-08-01,30.34035301208496
2011-08-02,28.440677642822266
2011-08-03,29.851858139038086
2011-08-04,30.34035301208496
2011-08-05,30.53030776977539
2011-08-08,29.44476890563965
2011-08-09,29.227678298950195
2011-08-10,27.300880432128906
2011-08-11,27.753177642822266
2011-08-12,27.364200592041016
2011-08-15,29.698076248168945
2011-08-16,29.9875431060791
2011-08-17,29.327180862426758
2011-08-18,27.11092185974121
2011-08-19,26.740022659301758
2011-08-22,27.156145095825195
2011-08-23,28.856792449951172
2011-08-24,30.634700775146484
2011-08-25,30.60735511779785
2011-08-26,31.44615364074707
2011-08-29,32.093509674072266
2011-08-30,31.920269012451172
2011-08-31,31.93849754333496
2011-09-01,31.209095001220703
2011-09-02,29.604427337646484
2011-09-06,31.8017578125
2011-09-07,32.4490852355957
2011-09-08,31.482614517211914
2011-09-09,29.002668380737305
2011-09-12,29.47677230834961
2011-09-13,30.060298919677734
2011-09-14,30.270004272460938
2011-09-15,30.324710845947266
2011-09-16,30.25176239013672
2011-09-19,28.592384338378906
2011-09-20,28.054454803466797
2011-09-21,27.27947425842285
2011-09-22,26.130680084228516
2011-09-23,26.331256866455078
2011-09-26,27.170068740844727
2011-09-27,27.53476905822754
2011-09-28,26.823598861694336
2011-09-29,26.395078659057617
2011-09-30,25.12775230407715
2011-10-03,23.878658294677734
2011-10-04,25.000112533569336
2011-10-05,25.902740478515625
2011-10-06,26.504491806030273
2011-10-07,25.565385818481445
2011-10-10,27.29770851135254
2011-10-11,28.2915096282959
2011-10-12,28.68356704711914
2011-10-13,28.637975692749023
2011-10-14,29.28531837463379
2011-10-17,27.480058670043945
2011-10-18,28.136516571044922
2011-10-19,27.53476905822754
2011-10-20,27.589458465576172
2011-10-21,28.14563751220703
2011-10-24,29.24884605407715
2011-10-25,28.109163284301758
2011-10-26,28.765615463256836
2011-10-27,31.57381248474121
2011-10-28,30.27912712097168
2011-10-31,28.528566360473633
2011-11-01,27.552989959716797
2011-11-02,28.16386604309082
2011-11-03,28.437397003173828
2011-11-04,27.899465560913086
2011-11-07,27.635053634643555
2011-11-08,28.58327293395996
2011-11-09,26.486249923706055
2011-11-10,27.16094398498535
2011-11-11,27.817407608032227
2011-11-14,27.86298942565918
2011-11-15,29.385601043701172
2011-11-16,28.765615463256836
2011-11-17,28.446517944335938
2011-11-18,29.340023040771484
2011-11-21,28.674240112304688
2011-11-22,28.19086265563965
2011-11-23,27.351795196533203
2011-11-25,26.831941604614258
2011-11-28,27.242355346679688
2011-11-29,27.807809829711914
2011-11-30,29.586261749267578
2011-12-01,29.44034194946289
2011-12-02,29.78691864013672
2011-12-05,30.042293548583984
2011-12-06,30.9178409576416
2011-12-07,31.209692001342773
2011-12-08,29.6409969329834
2011-12-09,30.59862518310547
2011-12-12,35.29557800292969
2011-12-13,35.29557800292969
2011-12-14,34.62980270385742
2011-12-15,35.27734375
2011-12-16,35.368568420410156
2011-12-19,34.775733947753906
2011-12-20,34.93077850341797
2011-12-21,35.459739685058594
2011-12-22,35.769832611083984
2011-12-23,36.08905029296875
2011-12-27,36.10728454589844
2011-12-28,35.23173522949219
2011-12-29,35.69685363769531
2011-12-30,35.8884162902832
2012-01-03,36.18936538696289
2012-01-04,35.84281539916992
2012-01-05,36.13465118408203
2012-01-06,35.833675384521484
2012-01-09,36.025203704833984
2012-01-10,36.207611083984375
2012-01-11,36.84604263305664
2012-01-12,36.9372444152832
2012-01-13,37.083168029785156
2012-01-17,37.31117248535156
2012-01-18,37.639495849609375
2012-01-19,37.97694778442383
2012-01-20,38.961952209472656
2012-01-23,38.43294906616211
2012-01-24,38.50592803955078
2012-01-25,39.463565826416016
2012-01-26,39.4453239440918
2012-01-27,39.62773132324219
2012-01-30,39.93783187866211
2012-01-31,40.00166702270508
2012-02-01,40.13846206665039
2012-02-02,40.083736419677734
2012-02-03,40.84984588623047
2012-02-06,41.22377395629883
2012-02-07,41.707157135009766
2012-02-08,41.816585540771484
2012-02-09,43.23025894165039
2012-02-10,42.81071472167969
2012-02-13,42.96575927734375
2012-02-14,42.99312973022461
2012-02-15,43.129913330078125
2012-02-16,43.34879684448242
2012-02-17,43.485626220703125
2012-02-21,42.692142486572266
2012-02-22,42.071964263916016
2012-02-23,42.327388763427734
2012-02-24,42.11758041381836
2012-02-27,41.935142517089844
2012-02-28,41.3786735534668
2012-02-29,40.648887634277344
2012-03-01,40.26575469970703
2012-03-02,39.80052185058594
2012-03-05,39.9647331237793
2012-03-06,39.6271858215332
2012-03-07,39.97385025024414
2012-03-08,40.96816635131836
2012-03-09,41.9533805847168
2012-03-12,41.30569839477539
2012-03-13,42.15406799316406
2012-03-14,41.56113815307617
2012-03-15,41.9533805847168
2012-03-16,41.70708084106445
2012-03-19,41.789180755615234
2012-03-20,41.33307647705078
2012-03-21,41.159732818603516
2012-03-22,40.30223846435547
2012-03-23,40.28398895263672
2012-03-26,40.402591705322266
2012-03-27,40.24751281738281
2012-03-28,38.99774932861328
2012-03-29,38.68759536743164
2012-03-30,38.979515075683594
2012-04-02,39.39914321899414
2012-04-03,39.2258186340332
2012-04-04,38.76969909667969
2012-04-05,38.76969909667969
2012-04-09,38.33183288574219
2012-04-10,37.62030029296875
2012-04-11,38.05816650390625
2012-04-12,38.413944244384766
2012-04-13,37.976051330566406
2012-04-16,37.88483810424805
2012-04-17,38.614620208740234
2012-04-18,37.720638275146484
2012-04-19,37.41960906982422
2012-04-20,37.565555572509766
2012-04-23,37.264530181884766
2012-04-24,37.501712799072266
2012-04-25,38.103759765625
2012-04-26,38.249725341796875
2012-04-27,38.641998291015625
2012-04-30,39.05249786376953
2012-05-01,39.23493194580078
2012-05-02,38.988643646240234
2012-05-03,38.95215606689453
2012-05-04,37.738887786865234
2012-05-07,37.83011245727539
2012-05-08,37.291900634765625
2012-05-09,36.498260498046875
2012-05-10,36.48000717163086
2012-05-11,36.50736999511719
2012-05-14,35.60425567626953
2012-05-15,35.002197265625
2012-05-16,32.16516876220703
2012-05-17,30.924535751342773
2012-05-18,31.553979873657227
2012-05-21,33.159481048583984
2012-05-22,32.11043930053711
2012-05-23,31.535749435424805
2012-05-24,31.955368041992188
2012-05-25,32.62128829956055
2012-05-29,32.92232131958008
2012-05-30,31.946247100830078
2012-05-31,31.608722686767578
2012-06-01,30.076168060302734
2012-06-04,29.711273193359375
2012-06-05,30.03055191040039
2012-06-06,30.40456771850586
2012-06-07,30.82431983947754
2012-06-08,31.234943389892578
2012-06-11,30.34070587158203
2012-06-12,30.979450225830078
2012-06-13,30.085195541381836
2012-06-14,30.523195266723633
2012-06-15,31.34444808959961
2012-06-18,31.64557456970215
2012-06-19,31.855449676513672
2012-06-20,31.453943252563477
2012-06-21,31.317066192626953
2012-06-22,32.19308090209961
2012-06-25,31.654691696166992
2012-06-26,32.35732650756836
2012-06-27,34.054569244384766
2012-06-28,34.41044998168945
2012-06-29,36.23546600341797
2012-07-02,36.39970779418945
2012-07-03,37.15708541870117
2012-07-05,37.53118896484375
2012-07-06,37.522090911865234
2012-07-09,37.668087005615234
2012-07-10,36.95633316040039
2012-07-11,37.50382614135742
2012-07-12,38.033084869384766
2012-07-13,39.3562126159668
2012-07-16,39.45659637451172
2012-07-17,40.00408935546875
2012-07-18,40.18659591674805
2012-07-19,40.25960159301758
2012-07-20,40.22308349609375
2012-07-23,40.113582611083984
2012-07-24,38.991214752197266
2012-07-25,38.489322662353516
2012-07-26,34.51995849609375
2012-07-27,36.30846405029297
2012-07-30,35.395965576171875
2012-07-31,35.35032653808594
2012-08-01,34.191444396972656
2012-08-02,33.671329498291016
2012-08-03,35.04920959472656
2012-08-06,35.27734375
2012-08-07,36.080322265625
2012-08-08,35.73357009887695
2012-08-09,36.39970779418945
2012-08-10,36.2993278503418
2012-08-13,35.97083282470703
2012-08-14,35.70621109008789
2012-08-15,35.715335845947266
2012-08-16,36.335838317871094
2012-08-17,36.865081787109375
2012-08-20,36.865081787109375
2012-08-21,36.57307815551758
2012-08-22,36.792076110839844
2012-08-23,36.13491439819336
2012-08-24,37.48576354980469
2012-08-27,36.74645233154297
2012-08-28,36.82859420776367
2012-08-29,36.5000114440918
2012-08-30,35.140045166015625
2012-08-31,35.523399353027344
2012-09-04,34.40985870361328
2012-09-05,34.6289176940918
2012-09-06,35.13090896606445
2012-09-07,36.82859420776367
2012-09-10,37.82345962524414
2012-09-11,38.30722427368164
2012-09-12,42.40536880493164
2012-09-13,42.861724853515625
2012-09-14,44.87886428833008
2012-09-17,42.186302185058594
2012-09-18,42.17716598510742
2012-09-19,43.418487548828125
2012-09-20,43.610172271728516
2012-09-21,44.25820541381836
2012-09-24,44.057411193847656
2012-09-25,42.08591079711914
2012-09-26,41.76646041870117
2012-09-27,43.74707794189453
2012-09-28,43.172061920166016
2012-10-01,42.98038864135742
2012-10-02,43.61930465698242
2012-10-03,43.03516387939453
2012-10-04,43.77445983886719
2012-10-05,44.002620697021484
2012-10-08,43.418487548828125
2012-10-09,41.6021614074707
2012-10-10,41.93074417114258
2012-10-11,42.633548736572266
2012-10-12,42.11329650878906
2012-10-15,42.505760192871094
2012-10-16,43.610172271728516
2012-10-17,45.07053756713867
2012-10-18,44.54115295410156
2012-10-19,42.48751449584961
2012-10-22,42.843475341796875
2012-10-23,42.1497917175293
2012-10-24,42.31410598754883
2012-10-25,42.797847747802734
2012-10-26,42.4327507019043
2012-10-31,41.9581184387207
2012-11-01,43.32722091674805
2012-11-02,42.30496597290039
2012-11-05,42.533138275146484
2012-11-06,44.249080657958984
2012-11-07,42.04939270019531
2012-11-08,41.99463653564453
2012-11-09,42.29583740234375
2012-11-12,42.92561721801758
2012-11-13,43.263343811035156
2012-11-14,43.026023864746094
2012-11-15,42.396240234375
2012-11-16,42.48751449584961
2012-11-19,44.039146423339844
2012-11-20,44.0208854675293
2012-11-21,44.294769287109375
2012-11-23,44.95207214355469
2012-11-26,45.1894416809082
2012-11-27,44.541259765625
2012-11-28,45.36286163330078
2012-11-29,46.84181594848633
2012-11-30,48.23856735229492
2012-12-03,47.75473403930664
2012-12-04,48.16553497314453
2012-12-05,46.66836166381836
2012-12-06,47.4899787902832
2012-12-07,47.47172546386719
2012-12-10,47.55387496948242
2012-12-11,47.699947357177734
2012-12-12,46.832672119140625
2012-12-13,47.17958450317383
2012-12-14,47.10654067993164
2012-12-17,48.11989212036133
2012-12-18,48.55809020996094
2012-12-19,48.475929260253906
2012-12-20,48.61287307739258
2012-12-21,47.709083557128906
2012-12-24,48.35725402832031
2012-12-26,48.211181640625
2012-12-27,47.197853088378906
2012-12-28,46.74140167236328
2012-12-31,47.517364501953125
2013-01-02,49.188011169433594
2013-01-03,48.841094970703125
2013-01-04,49.160621643066406
2013-01-07,49.051082611083984
2013-01-08,49.078468322753906
2013-01-09,49.069339752197266
2013-01-10,49.48012924194336
2013-01-11,49.827056884765625
2013-01-14,49.17887878417969
2013-01-15,49.63533020019531
2013-01-16,49.407108306884766
2013-01-17,50.338279724121094
2013-01-18,51.753299713134766
2013-01-22,53.46958923339844
2013-01-23,52.483638763427734
2013-01-24,52.49277114868164
2013-01-25,52.21889114379883
2013-01-28,51.881126403808594
2013-01-29,53.62478256225586
2013-01-30,51.881126403808594
2013-01-31,51.63463592529297
2013-02-01,51.926761627197266
2013-02-04,51.3790168762207
2013-02-05,51.452049255371094
2013-02-06,51.324249267578125
2013-02-07,50.584774017333984
2013-02-08,51.19643020629883
2013-02-11,50.80387878417969
2013-02-12,51.23295211791992
2013-02-13,50.995574951171875
2013-02-14,50.091800689697266
2013-02-15,50.23786544799805
2013-02-19,50.03703308105469
2013-02-20,47.76386642456055
2013-02-21,47.47167205810547
2013-02-22,47.44426345825195
2013-02-25,45.179805755615234
2013-02-26,46.1842041015625
2013-02-27,46.65901184082031
2013-02-28,46.5037956237793
2013-03-01,47.47167205810547
2013-03-04,47.572105407714844
2013-03-05,49.02391815185547
2013-03-06,48.850433349609375
2013-03-07,49.28872299194336
2013-03-08,49.96440887451172
2013-03-11,49.89136505126953
2013-03-12,49.562644958496094
2013-03-13,49.717857360839844
2013-03-14,50.04659652709961
2013-03-15,49.81830978393555
2013-03-18,49.39829635620117
2013-03-19,48.4304084777832
2013-03-20,49.069580078125
2013-03-21,47.709068298339844
2013-03-22,46.96033477783203
2013-03-25,47.02425003051758
2013-03-26,47.02425003051758
2013-03-27,46.649879455566406
2013-03-28,47.20687484741211
2013-04-01,45.87376403808594
2013-04-02,44.66847610473633
2013-04-03,44.02017593383789
2013-04-04,44.25758743286133
2013-04-05,44.58628845214844
2013-04-08,44.67761993408203
2013-04-09,45.33502960205078
2013-04-10,45.54505157470703
2013-04-11,46.36682891845703
2013-04-12,44.6319580078125
2013-04-15,41.62787628173828
2013-04-16,44.45846939086914
2013-04-17,43.58189392089844
2013-04-18,42.029640197753906
2013-04-19,42.04789733886719
2013-04-22,42.614017486572266
2013-04-23,42.89707946777344
2013-04-24,43.60928726196289
2013-04-25,43.29884338378906
2013-04-26,42.477054595947266
2013-04-29,44.504119873046875
2013-04-30,45.54505157470703
2013-05-01,44.175411224365234
2013-05-02,46.54944610595703
2013-05-03,48.832176208496094
2013-05-06,49.05131530761719
2013-05-07,49.73613357543945
2013-05-08,50.11049270629883
2013-05-09,49.86396026611328
2013-05-10,49.827449798583984
2013-05-13,49.38003921508789
2013-05-14,49.973548889160156
2013-05-15,50.156158447265625
2013-05-16,49.7544059753418
2013-05-17,50.27486801147461
2013-05-20,50.29312515258789
2013-05-21,50.19268035888672
2013-05-22,49.206539154052734
2013-05-23,48.868629455566406
2013-05-24,49.087825775146484
2013-05-28,49.964542388916016
2013-05-29,49.54445266723633
2013-05-30,49.91887664794922
2013-05-31,48.932559967041016
2013-06-03,48.59465026855469
2013-06-04,47.571807861328125
2013-06-05,46.558074951171875
2013-06-06,47.224769592285156
2013-06-07,47.66313552856445
2013-06-10,48.822975158691406
2013-06-11,48.192832946777344
2013-06-12,48.485050201416016
2013-06-13,49.763633728027344
2013-06-14,49.03301239013672
2013-06-17,49.79103469848633
2013-06-18,49.453128814697266
2013-06-19,48.83210372924805
2013-06-20,47.078651428222656
2013-06-21,45.84573745727539
2013-06-24,43.854827880859375
2013-06-25,44.402793884277344
2013-06-26,44.82289123535156
2013-06-27,45.89141082763672
2013-06-28,44.21099853515625
2013-07-01,44.55803680419922
2013-07-02,43.644771575927734
2013-07-03,43.34341049194336
2013-07-05,42.868499755859375
2013-07-08,42.84111022949219
2013-07-09,44.649383544921875
2013-07-10,45.051204681396484
2013-07-11,46.31150436401367
2013-07-12,46.28410339355469
2013-07-15,45.900543212890625
2013-07-16,44.96900177001953
2013-07-17,45.64482879638672
2013-07-18,45.8640022277832
2013-07-19,46.10144805908203
2013-07-22,45.87314224243164
2013-07-23,45.36170196533203
2013-07-24,44.6859016418457
2013-07-25,43.90961837768555
2013-07-26,44.713294982910156
2013-07-29,43.77264404296875
2013-07-30,43.179019927978516
2013-07-31,43.08769989013672
2013-08-01,45.370845794677734
2013-08-02,44.95987319946289
2013-08-05,45.14253616333008
2013-08-06,43.571720123291016
2013-08-07,43.1059684753418
2013-08-08,44.01920700073242
2013-08-09,44.1836051940918
2013-08-12,44.028343200683594
2013-08-13,44.11054992675781
2013-08-14,44.238407135009766
2013-08-15,43.206424713134766
2013-08-16,43.6995849609375
2013-08-19,43.59912872314453
2013-08-20,45.32518005371094
2013-08-21,44.72243118286133
2013-08-22,45.39824295043945
2013-08-23,44.046607971191406
2013-08-26,43.87306594848633
2013-08-27,43.64470672607422
2013-08-28,43.717777252197266
2013-08-29,43.52595138549805
2013-08-30,43.66295623779297
2013-09-03,44.293243408203125
2013-09-04,44.5855598449707
2013-09-05,44.941795349121094
2013-09-06,44.887001037597656
2013-09-09,45.882652282714844
2013-09-10,47.04273223876953
2013-09-11,47.87397384643555
2013-09-12,47.22542190551758
2013-09-13,48.02013397216797
2013-09-16,47.819175720214844
