Date,INTU
2010-11-05,42.84138870239258
2010-11-08,42.92981719970703
2010-11-09,42.90327835083008
2010-11-10,43.177391052246094
2010-11-11,43.15087890625
2010-11-12,42.478843688964844
2010-11-15,42.6468505859375
2010-11-16,41.46198272705078
2010-11-17,42.04557800292969
2010-11-18,42.62033462524414
2010-11-19,39.72884750366211
2010-11-22,40.277095794677734
2010-11-23,39.49012756347656
2010-11-24,40.36551284790039
2010-11-26,40.277095794677734
2010-11-29,40.188655853271484
2010-11-30,39.693511962890625
2010-12-01,40.860694885253906
2010-12-02,41.046382904052734
2010-12-03,41.49734115600586
2010-12-06,41.391239166259766
2010-12-07,41.35586166381836
2010-12-08,42.17820739746094
2010-12-09,42.19589614868164
2010-12-10,42.78834915161133
2010-12-13,42.70875549316406
2010-12-14,42.86791229248047
2010-12-15,42.3639030456543
2010-12-16,43.63721466064453
2010-12-17,43.672569274902344
2010-12-20,43.88479995727539
2010-12-21,44.28272247314453
2010-12-22,44.13237762451172
2010-12-23,44.02627182006836
2010-12-27,43.99974060058594
2010-12-28,44.00859069824219
2010-12-29,44.16775131225586
2010-12-30,43.79637145996094
2010-12-31,43.59299087524414
2011-01-03,44.06163787841797
2011-01-04,43.58415603637695
2011-01-05,43.097816467285156
2011-01-06,42.70875549316406
2011-01-07,42.78834915161133
2011-01-10,42.222415924072266
2011-01-11,41.60345458984375
2011-01-12,41.187870025634766
2011-01-13,40.99332809448242
2011-01-14,41.54156494140625
2011-01-18,41.86872863769531
2011-01-19,41.91293716430664
2011-01-20,41.71841812133789
2011-01-21,41.43544387817383
2011-01-24,41.66535949707031
2011-01-25,41.11711883544922
2011-01-26,41.66535949707031
2011-01-27,41.833351135253906
2011-01-28,41.35586166381836
2011-01-31,41.49734115600586
2011-02-01,42.06324768066406
2011-02-02,42.275474548339844
2011-02-03,42.62033462524414
2011-02-04,42.79718780517578
2011-02-07,43.14202117919922
2011-02-08,43.354248046875
2011-02-09,43.212772369384766
2011-02-10,44.68944549560547
2011-02-11,44.76018524169922
2011-02-14,44.91050338745117
2011-02-15,44.017433166503906
2011-02-16,44.31806564331055
2011-02-17,44.60102081298828
2011-02-18,47.84619903564453
2011-02-22,46.72319412231445
2011-02-23,45.980430603027344
2011-02-24,45.69748306274414
2011-02-25,46.334129333496094
2011-02-28,46.49332046508789
2011-03-01,45.46758270263672
2011-03-02,45.78590774536133
2011-03-03,46.7762565612793
2011-03-04,46.69667053222656
2011-03-07,45.918540954589844
2011-03-08,46.07771682739258
2011-03-09,45.6797981262207
2011-03-10,44.07933044433594
2011-03-11,43.73448181152344
2011-03-14,43.70793914794922
2011-03-15,43.310035705566406
2011-03-16,42.89444351196289
2011-03-17,42.823692321777344
2011-03-18,44.1412239074707
2011-03-21,44.61871337890625
2011-03-22,44.043941497802734
2011-03-23,44.58334732055664
2011-03-24,45.2376708984375
2011-03-25,45.423370361328125
2011-03-28,45.14923858642578
2011-03-29,45.759368896484375
2011-03-30,46.13959503173828
2011-03-31,46.96194076538086
2011-04-01,47.7047004699707
2011-04-04,47.81964111328125
2011-04-05,47.297950744628906
2011-04-06,47.448272705078125
2011-04-07,47.48365020751953
2011-04-08,46.98845291137695
2011-04-11,47.35986328125
2011-04-12,46.67013931274414
2011-04-13,46.98845291137695
2011-04-14,47.99649429321289
2011-04-15,48.15566635131836
2011-04-18,47.88154220581055
2011-04-19,48.15566635131836
2011-04-20,49.579280853271484
2011-04-21,48.942649841308594
2011-04-25,48.65968322753906
2011-04-26,48.62431716918945
2011-04-27,49.28749465942383
2011-04-28,49.16370391845703
2011-04-29,49.12833023071289
2011-05-02,48.73926544189453
2011-05-03,48.8365364074707
2011-05-04,48.23524475097656
2011-05-05,47.731231689453125
2011-05-06,47.554378509521484
2011-05-09,47.87269592285156
2011-05-10,48.53588104248047
2011-05-11,48.13798522949219
2011-05-12,49.42012405395508
2011-05-13,48.942649841308594
2011-05-16,48.01417922973633
2011-05-17,48.394412994384766
2011-05-18,47.99649429321289
2011-05-19,49.42897415161133
2011-05-20,48.615455627441406
2011-05-23,46.80277633666992
2011-05-24,46.687828063964844
2011-05-25,46.926578521728516
2011-05-26,47.40406799316406
2011-05-27,47.191829681396484
2011-05-31,47.722389221191406
2011-06-01,47.14762878417969
2011-06-02,46.40486145019531
2011-06-03,45.46758270263672
2011-06-06,45.255367279052734
2011-06-07,45.59137725830078
2011-06-08,45.096195220947266
2011-06-09,44.919342041015625
2011-06-10,44.5302848815918
2011-06-13,44.5479621887207
2011-06-14,44.866294860839844
2011-06-15,43.91131591796875
2011-06-16,43.50455856323242
2011-06-17,43.46918869018555
2011-06-20,43.68141174316406
2011-06-21,44.55681610107422
2011-06-22,44.539127349853516
2011-06-23,44.848602294921875
2011-06-24,44.654090881347656
2011-06-27,44.93703842163086
2011-06-28,45.52946853637695
2011-06-29,45.759368896484375
2011-06-30,45.85664749145508
2011-07-01,46.19266128540039
2011-07-05,46.29877471923828
2011-07-06,46.281089782714844
2011-07-07,46.20149230957031
2011-07-08,45.70632553100586
2011-07-11,44.998931884765625
2011-07-12,44.44186019897461
2011-07-13,44.08816909790039
2011-07-14,43.495723724365234
2011-07-15,43.63721466064453
2011-07-18,42.79718780517578
2011-07-19,43.29235076904297
2011-07-20,42.257781982421875
2011-07-21,41.95714569091797
2011-07-22,42.4080924987793
2011-07-25,43.04475402832031
2011-07-26,42.98287582397461
2011-07-27,41.780296325683594
2011-07-28,41.700721740722656
2011-07-29,41.29397201538086
2011-08-01,40.76341247558594
2011-08-02,40.14445877075195
2011-08-03,40.59542465209961
2011-08-04,39.25138854980469
2011-08-05,38.55282974243164
2011-08-08,36.200748443603516
2011-08-09,37.827754974365234
2011-08-10,35.31652069091797
2011-08-11,37.182254791259766
2011-08-12,37.48291015625
2011-08-15,38.13723373413086
2011-08-16,37.91617965698242
2011-08-17,37.474063873291016
2011-08-18,35.63484573364258
2011-08-19,38.597049713134766
2011-08-22,38.8181037902832
2011-08-23,40.16213607788086
2011-08-24,40.542354583740234
2011-08-25,39.454750061035156
2011-08-26,41.17018127441406
2011-08-29,42.79718780517578
2011-08-30,43.08897018432617
2011-08-31,43.61952209472656
2011-09-01,42.95634078979492
2011-09-02,41.86872863769531
2011-09-06,41.64766311645508
2011-09-07,42.20473861694336
2011-09-08,41.51502227783203
2011-09-09,40.88722229003906
2011-09-12,41.38239288330078
2011-09-13,41.1082763671875
2011-09-14,41.99252700805664
2011-09-15,42.823692321777344
2011-09-16,43.601844787597656
2011-09-19,43.64604187011719
2011-09-20,43.27466583251953
2011-09-21,42.16938400268555
2011-09-22,41.29397201538086
2011-09-23,41.79800033569336
2011-09-26,42.469993591308594
2011-09-27,43.124332427978516
2011-09-28,42.735286712646484
2011-09-29,42.832550048828125
2011-09-30,41.94831085205078
2011-10-03,40.53350830078125
2011-10-04,41.47083282470703
2011-10-05,41.90548324584961
2011-10-06,43.26270294189453
2011-10-07,43.04982376098633
2011-10-10,44.59333801269531
2011-10-11,45.400569915771484
2011-10-12,46.127960205078125
2011-10-13,46.11909866333008
2011-10-14,47.02391052246094
2011-10-17,46.37635040283203
2011-10-18,46.571502685546875
2011-10-19,46.07474136352539
2011-10-20,46.37635040283203
2011-10-21,47.458587646484375
2011-10-24,47.902122497558594
2011-10-25,47.298912048339844
2011-10-26,46.98842239379883
2011-10-27,48.97547149658203
2011-10-28,48.443233489990234
2011-10-31,47.609378814697266
2011-11-01,46.03927230834961
2011-11-02,46.49167251586914
2011-11-03,47.85776901245117
2011-11-04,47.65373611450195
2011-11-07,47.307777404785156
2011-11-08,47.964202880859375
2011-11-09,46.42957305908203
2011-11-10,46.837615966796875
2011-11-11,47.919857025146484
2011-11-14,47.24568176269531
2011-11-15,47.80454635620117
2011-11-16,47.41421890258789
2011-11-17,45.906192779541016
2011-11-18,46.1634521484375
2011-11-21,45.02799606323242
2011-11-22,44.69978713989258
2011-11-23,43.723995208740234
2011-11-25,43.70624542236328
2011-11-28,45.16992950439453
2011-11-29,45.116703033447266
2011-11-30,47.22795104980469
2011-12-01,46.944087982177734
2011-12-02,46.766658782958984
2011-12-05,48.39889144897461
2011-12-06,48.04405975341797
2011-12-07,47.591636657714844
2011-12-08,46.624732971191406
2011-12-09,47.25455093383789
2011-12-12,46.873111724853516
2011-12-13,47.343265533447266
2011-12-14,45.95054244995117
2011-12-15,45.49814224243164
2011-12-16,45.932796478271484
2011-12-19,45.25864791870117
2011-12-20,47.69809341430664
2011-12-21,47.077125549316406
2011-12-22,47.201324462890625
2011-12-23,47.10375213623047
2011-12-27,47.16584396362305
2011-12-28,46.49167251586914
2011-12-29,46.81101989746094
2011-12-30,46.65135955810547
2012-01-03,46.53603744506836
2012-01-04,46.394081115722656
2012-01-05,46.606998443603516
2012-01-06,47.25640869140625
2012-01-09,47.309783935546875
2012-01-10,48.70648193359375
2012-01-11,49.089012145996094
2012-01-12,49.18687438964844
2012-01-13,48.77766418457031
2012-01-17,49.151275634765625
2012-01-18,50.21882247924805
2012-01-19,50.79707336425781
2012-01-20,50.788177490234375
2012-01-23,51.0728645324707
2012-01-24,51.00168991088867
2012-01-25,51.170719146728516
2012-01-26,51.14403533935547
2012-01-27,51.019493103027344
2012-01-30,50.31669616699219
2012-01-31,50.209930419921875
2012-02-01,51.49098587036133
2012-02-02,51.47320556640625
2012-02-03,52.01586151123047
2012-02-06,51.508766174316406
2012-02-07,51.25968551635742
2012-02-08,51.206302642822266
2012-02-09,51.241886138916016
2012-02-10,50.4234504699707
2012-02-13,50.3433723449707
2012-02-14,50.503509521484375
2012-02-15,50.3967399597168
2012-02-16,51.60664749145508
2012-02-17,51.04619216918945
2012-02-21,51.170719146728516
2012-02-22,54.195411682128906
2012-02-23,52.20267868041992
2012-02-24,51.6511116027832
2012-02-27,51.49988555908203
2012-02-28,51.402015686035156
2012-02-29,51.45539474487305
2012-03-01,51.54435729980469
2012-03-02,50.94832229614258
2012-03-05,50.59246063232422
2012-03-06,49.88967514038086
2012-03-07,50.823753356933594
2012-03-08,50.90382766723633
2012-03-09,51.748958587646484
2012-03-12,52.149295806884766
2012-03-13,53.207942962646484
2012-03-14,53.1011848449707
2012-03-15,53.537086486816406
2012-03-16,53.501522064208984
2012-03-19,53.67053985595703
2012-03-20,53.41254806518555
2012-03-21,53.48371124267578
2012-03-22,51.35752868652344
2012-03-23,51.33976364135742
2012-03-26,52.24715042114258
2012-03-27,52.91436767578125
2012-03-28,52.94105911254883
2012-03-29,53.22574234008789
2012-03-30,53.51930236816406
2012-04-02,53.92852020263672
2012-04-03,53.67053985595703
2012-04-04,52.825408935546875
2012-04-05,53.30701446533203
2012-04-09,52.718379974365234
2012-04-10,52.25461196899414
2012-04-11,53.53889465332031
2012-04-12,54.04726028442383
2012-04-13,53.81537628173828
2012-04-16,53.78862762451172
2012-04-17,54.8856086730957
2012-04-18,54.787513732910156
2012-04-19,54.3148307800293
2012-04-20,51.059505462646484
2012-04-23,50.613555908203125
2012-04-24,50.20330810546875
2012-04-25,51.193302154541016
2012-04-26,51.37165832519531
2012-04-27,51.7105598449707
2012-04-30,51.70164489746094
2012-05-01,51.95138168334961
2012-05-02,52.29921340942383
2012-05-03,52.07623291015625
2012-05-04,50.747352600097656
2012-05-07,50.461952209472656
2012-05-08,50.19439697265625
2012-05-09,50.408443450927734
2012-05-10,49.436302185058594
2012-05-11,49.793052673339844
2012-05-14,49.364959716796875
2012-05-15,49.489830017089844
2012-05-16,49.14197540283203
2012-05-17,48.526588439941406
2012-05-18,48.61579132080078
2012-05-21,49.2757568359375
2012-05-22,49.93574905395508
2012-05-23,50.363834381103516
2012-05-24,50.29249954223633
2012-05-25,50.34600830078125
2012-05-29,50.50654220581055
2012-05-30,50.12303924560547
2012-05-31,50.14979934692383
2012-06-01,48.874412536621094
2012-06-04,48.981441497802734
2012-06-05,49.64142990112305
2012-06-06,51.460845947265625
2012-06-07,50.783023834228516
2012-06-08,50.83653259277344
2012-06-11,49.436302185058594
2012-06-12,50.631412506103516
2012-06-13,50.363834381103516
2012-06-14,51.16652297973633
2012-06-15,52.0138053894043
2012-06-18,52.352718353271484
2012-06-19,52.5935173034668
2012-06-20,52.46864700317383
2012-06-21,50.738441467285156
2012-06-22,51.42516326904297
2012-06-25,50.25681686401367
2012-06-26,50.845455169677734
2012-06-27,51.30031204223633
2012-06-28,50.83653259277344
2012-06-29,52.93242263793945
2012-07-02,53.226749420166016
2012-07-03,53.64592361450195
2012-07-05,53.44078063964844
2012-07-06,51.76881790161133
2012-07-09,51.357513427734375
2012-07-10,51.366455078125
2012-07-11,51.26810836791992
2012-07-12,50.624351501464844
2012-07-13,51.16081619262695
2012-07-16,51.080352783203125
2012-07-17,52.01021957397461
2012-07-18,53.431846618652344
2012-07-19,53.30668640136719
2012-07-20,52.47514724731445
2012-07-23,51.04458236694336
2012-07-24,50.7495231628418
2012-07-25,50.53495407104492
2012-07-26,51.24129867553711
2012-07-27,52.64504623413086
2012-07-30,52.31422424316406
2012-07-31,51.876094818115234
2012-08-01,51.79564666748047
2012-08-02,51.67047119140625
2012-08-03,52.814937591552734
2012-08-06,53.30668640136719
2012-08-07,53.4407844543457
2012-08-08,53.30668640136719
2012-08-09,52.84172439575195
2012-08-10,52.779151916503906
2012-08-13,52.11750030517578
2012-08-14,51.876094818115234
2012-08-15,52.931148529052734
2012-08-16,53.70903396606445
2012-08-17,53.431846618652344
2012-08-20,53.065277099609375
2012-08-21,52.70762252807617
2012-08-22,53.3335075378418
2012-08-23,52.02810287475586
2012-08-24,52.24268341064453
2012-08-27,52.68975067138672
2012-08-28,52.555625915527344
2012-08-29,52.76126480102539
2012-08-30,52.045982360839844
2012-08-31,52.34104919433594
2012-09-04,52.3499870300293
2012-09-05,52.11750030517578
2012-09-06,53.41398620605469
2012-09-07,53.16361999511719
2012-09-10,53.30668640136719
2012-09-11,53.60174560546875
2012-09-12,53.57490158081055
2012-09-13,53.61962127685547
2012-09-14,53.896785736083984
2012-09-17,53.780555725097656
2012-09-18,53.074214935302734
2012-09-19,52.4215202331543
2012-09-20,52.59138870239258
2012-09-21,52.19799041748047
2012-09-24,52.01021957397461
2012-09-25,51.74198913574219
2012-09-26,51.831398010253906
2012-09-27,52.60927963256836
2012-09-28,52.64504623413086
2012-10-01,53.05632781982422
2012-10-02,53.512332916259766
2012-10-03,54.59419631958008
2012-10-04,54.6031379699707
2012-10-05,54.800384521484375
2012-10-08,54.307247161865234
2012-10-09,53.67068099975586
2012-10-10,53.473411560058594
2012-10-11,53.45549011230469
2012-10-12,53.697566986083984
2012-10-15,53.894813537597656
2012-10-16,54.5045051574707
2012-10-17,54.61209487915039
2012-10-18,54.35207748413086
2012-10-19,53.634796142578125
2012-10-22,53.74238586425781
2012-10-23,53.419612884521484
2012-10-24,53.43754959106445
2012-10-25,53.294097900390625
2012-10-26,53.2492561340332
2012-10-31,53.285133361816406
2012-11-01,55.07832717895508
2012-11-02,54.86315155029297
2012-11-05,54.638999938964844
2012-11-06,55.39215087890625
2012-11-07,54.271385192871094
2012-11-08,53.634796142578125
2012-11-09,53.76033401489258
2012-11-12,53.213409423828125
2012-11-13,53.105804443359375
2012-11-14,52.42439651489258
2012-11-15,52.6933708190918
2012-11-16,53.150638580322266
2012-11-19,52.85476303100586
2012-11-20,52.1553955078125
2012-11-21,52.50508117675781
2012-11-23,53.04304885864258
2012-11-26,52.38853454589844
2012-11-27,52.182308197021484
2012-11-28,52.523006439208984
2012-11-29,53.06097412109375
2012-11-30,53.71549606323242
2012-12-03,53.276161193847656
2012-12-04,53.545143127441406
2012-12-05,53.71549606323242
2012-12-06,53.55409622192383
2012-12-07,53.40168380737305
2012-12-10,53.44651794433594
2012-12-11,54.19068908691406
2012-12-12,54.047237396240234
2012-12-13,53.84998321533203
2012-12-14,53.95757293701172
2012-12-17,54.84523010253906
2012-12-18,55.598365783691406
2012-12-19,55.70595169067383
2012-12-20,55.63422775268555
2012-12-21,55.08729553222656
2012-12-24,54.95280456542969
2012-12-26,54.57623291015625
2012-12-27,54.101036071777344
2012-12-28,53.19547653198242
2012-12-31,53.32996368408203
2013-01-02,55.54456329345703
2013-01-03,55.35628128051758
2013-01-04,55.78665542602539
2013-01-07,55.84941101074219
2013-01-08,55.39990234375
2013-01-09,55.8853645324707
2013-01-10,56.11014175415039
2013-01-11,56.29893493652344
2013-01-14,56.35287094116211
2013-01-15,56.59563446044922
2013-01-16,56.59563446044922
2013-01-17,57.215980529785156
2013-01-18,57.25193405151367
2013-01-22,57.34184646606445
2013-01-23,57.24294662475586
2013-01-24,57.377811431884766
2013-01-25,57.27888870239258
2013-01-28,57.431739807128906
2013-01-29,57.431739807128906
2013-01-30,56.69453430175781
2013-01-31,56.083187103271484
2013-02-01,56.550682067871094
2013-02-04,55.82243728637695
2013-02-05,56.70351028442383
2013-02-06,56.559669494628906
2013-02-07,55.96629333496094
2013-02-08,55.30099105834961
2013-02-11,55.22007751464844
2013-02-12,55.23805236816406
2013-02-13,55.23805236816406
2013-02-14,54.626686096191406
2013-02-15,55.804466247558594
2013-02-19,55.93032455444336
2013-02-20,55.22007751464844
2013-02-21,55.11217498779297
2013-02-22,56.44279098510742
2013-02-25,55.759525299072266
2013-02-26,56.31692123413086
2013-02-27,57.32386016845703
2013-02-28,57.962196350097656
2013-03-01,58.47465896606445
2013-03-04,59.58051300048828
2013-03-05,61.02798080444336
2013-03-06,61.126861572265625
2013-03-07,61.07293701171875
2013-03-08,60.91109085083008
2013-03-11,59.841209411621094
2013-03-12,59.661415100097656
2013-03-13,59.56252670288086
2013-03-14,59.49958038330078
2013-03-15,58.825279235839844
2013-03-18,58.80731964111328
2013-03-19,58.69942092895508
2013-03-20,58.5915412902832
2013-03-21,58.708412170410156
2013-03-22,58.9241943359375
2013-03-25,58.294830322265625
2013-03-26,59.09500503540039
2013-03-27,58.86126708984375
2013-03-28,59.032066345214844
2013-04-01,58.52861785888672
2013-04-02,58.780330657958984
2013-04-03,58.070072174072266
2013-04-04,58.177982330322266
2013-04-05,57.95320510864258
2013-04-08,57.54754638671875
2013-04-09,57.51150131225586
2013-04-10,58.430973052978516
2013-04-11,58.530128479003906
2013-04-12,58.32280731201172
2013-04-15,56.86247253417969
2013-04-16,57.890106201171875
2013-04-17,56.82640838623047
2013-04-18,56.34864807128906
2013-04-19,56.763309478759766
2013-04-22,56.6641731262207
2013-04-23,57.67375946044922
2013-04-24,57.86304473876953
2013-04-25,51.462867736816406
2013-04-26,53.5001220703125
2013-04-29,54.93340301513672
2013-04-30,53.76153564453125
2013-05-01,54.05900955200195
2013-05-02,54.149147033691406
2013-05-03,54.32042694091797
2013-05-06,54.762123107910156
2013-05-07,54.59084701538086
2013-05-08,54.52775192260742
2013-05-09,53.18461608886719
2013-05-10,54.26634216308594
2013-05-13,53.17559814453125
2013-05-14,53.28376770019531
2013-05-15,54.617889404296875
2013-05-16,53.950836181640625
2013-05-17,54.6539421081543
2013-05-20,53.76153564453125
2013-05-21,52.18402099609375
2013-05-22,52.815040588378906
2013-05-23,52.9682731628418
2013-05-24,52.193050384521484
2013-05-28,53.28376770019531
2013-05-29,53.40998840332031
2013-05-30,53.48209762573242
2013-05-31,52.6797981262207
2013-06-03,52.34628677368164
2013-06-04,52.08485794067383
2013-06-05,51.895565032958984
2013-06-06,52.68882369995117
2013-06-07,53.59926986694336
2013-06-10,53.15757369995117
2013-06-11,52.03980255126953
2013-06-12,52.08485794067383
2013-06-13,52.25613784790039
2013-06-14,51.832462310791016
2013-06-17,52.310237884521484
2013-06-18,52.9141845703125
2013-06-19,52.6797981262207
2013-06-20,52.1479606628418
2013-06-21,52.156982421875
2013-06-24,51.84148406982422
2013-06-25,53.01335144042969
2013-06-26,53.59025573730469
2013-06-27,54.79819107055664
2013-06-28,55.023536682128906
2013-07-01,56.925575256347656
2013-07-02,56.22245407104492
2013-07-03,56.23147964477539
2013-07-05,56.384700775146484
2013-07-08,56.91801071166992
2013-07-09,57.16205596923828
2013-07-10,57.270511627197266
2013-07-11,58.192481994628906
2013-07-12,58.49980926513672
2013-07-15,58.59925079345703
2013-07-16,58.64444351196289
2013-07-17,58.761940002441406
2013-07-18,58.635398864746094
2013-07-19,57.921329498291016
2013-07-22,58.2196044921875
2013-07-23,57.64111328125
2013-07-24,57.044551849365234
2013-07-25,57.09878158569336
2013-07-26,57.776702880859375
2013-07-29,57.433223724365234
2013-07-30,57.25244903564453
2013-07-31,57.776702880859375
2013-08-01,58.29191589355469
2013-08-02,57.74958038330078
2013-08-05,57.776702880859375
2013-08-06,57.53266906738281
2013-08-07,57.95746994018555
2013-08-08,58.0297966003418
2013-08-09,58.255767822265625
2013-08-12,58.45460891723633
2013-08-13,58.75290298461914
2013-08-14,58.54500198364258
2013-08-15,57.69535827636719
2013-08-16,58.06595993041992
2013-08-19,57.32476043701172
2013-08-20,57.0716667175293
2013-08-21,56.96320343017578
2013-08-22,57.49650192260742
2013-08-23,58.01171875
2013-08-26,58.13825225830078
2013-08-27,57.58686828613281
2013-08-28,57.30667495727539
2013-08-29,57.47842025756836
2013-08-30,57.42418670654297
2013-09-03,57.6230354309082
2013-09-04,57.99364471435547
2013-09-05,58.01171875
2013-09-06,58.255767822265625
2013-09-09,59.1596565246582
2013-09-10,59.946044921875
2013-09-11,59.946044921875
2013-09-12,59.1596565246582
2013-09-13,59.61158752441406
2013-09-16,59.57545852661133
