Date,MKC
2010-06-25,14.460277557373047
2010-06-28,14.571585655212402
2010-06-29,14.315561294555664
2010-06-30,14.085500717163086
2010-07-01,14.10792350769043
2010-07-02,14.02198314666748
2010-07-06,14.17143440246582
2010-07-07,14.40682315826416
2010-07-08,14.283523559570312
2010-07-09,14.305938720703125
2010-07-12,14.369451522827148
2010-07-13,14.455384254455566
2010-07-14,14.597366333007812
2010-07-15,14.567477226257324
2010-07-16,14.354517936706543
2010-07-19,14.3507719039917
2010-07-20,14.533846855163574
2010-07-21,14.451651573181152
2010-07-22,14.522635459899902
2010-07-23,14.563743591308594
2010-07-26,14.728129386901855
2010-07-27,14.911211013793945
2010-07-28,14.761758804321289
2010-07-29,14.533846855163574
2010-07-30,14.694510459899902
2010-08-02,14.836481094360352
2010-08-03,14.877584457397461
2010-08-04,15.056914329528809
2010-08-05,14.80285358428955
2010-08-06,14.690773010253906
2010-08-09,14.791646003723145
2010-08-10,14.881317138671875
2010-08-11,14.765493392944336
2010-08-12,14.892525672912598
2010-08-13,14.851428031921387
2010-08-16,14.825272560119629
2010-08-17,15.04944133758545
2010-08-18,15.183938026428223
2010-08-19,15.154056549072266
2010-08-20,15.281088829040527
2010-08-23,15.14284896850586
2010-08-24,14.806591987609863
2010-08-25,14.791646003723145
2010-08-26,14.780439376831055
2010-08-27,14.982189178466797
2010-08-30,14.8551664352417
2010-08-31,14.896265983581543
2010-09-01,15.07933521270752
2010-09-02,15.139114379882812
2010-09-03,15.150320053100586
2010-09-07,15.157791137695312
2010-09-08,15.325922966003418
2010-09-09,15.284823417663574
2010-09-10,15.269881248474121
2010-09-13,15.221314430236816
2010-09-14,15.228779792785645
2010-09-15,15.299775123596191
2010-09-16,15.307243347167969
2010-09-17,15.408119201660156
2010-09-20,15.508997917175293
2010-09-21,15.456692695617676
2010-09-22,15.456692695617676
2010-09-23,15.337133407592773
2010-09-24,15.587459564208984
2010-09-27,15.490325927734375
2010-09-28,15.355815887451172
2010-09-29,15.355815887451172
2010-09-30,15.707015991210938
2010-10-01,15.565042495727539
2010-10-04,15.52767562866211
2010-10-05,15.576250076293945
2010-10-06,15.67776107788086
2010-10-07,15.666481018066406
2010-10-08,15.674003601074219
2010-10-11,15.82063102722168
2010-10-12,15.805583000183105
2010-10-13,15.978533744812012
2010-10-14,16.004844665527344
2010-10-15,16.13644027709961
2010-10-18,16.24171257019043
2010-10-19,15.982295036315918
2010-10-20,16.091323852539062
2010-10-21,16.181560516357422
2010-10-22,16.316896438598633
2010-10-25,16.23794174194336
2010-10-26,16.29058837890625
2010-10-27,16.155231475830078
2010-10-28,16.350744247436523
2010-10-29,16.617673873901367
2010-11-01,16.531206130981445
2010-11-02,16.550003051757812
2010-11-03,16.538724899291992
2010-11-04,16.771821975708008
2010-11-05,16.8056640625
2010-11-08,16.847013473510742
2010-11-09,16.700376510620117
2010-11-10,16.632709503173828
2010-11-11,16.55376434326172
2010-11-12,16.414653778076172
2010-11-15,16.47104263305664
2010-11-16,16.301862716674805
2010-11-17,16.3544979095459
2010-11-18,16.60263442993164
2010-11-19,16.587600708007812
2010-11-22,16.647750854492188
2010-11-23,16.501127243041992
2010-11-24,16.71918296813965
2010-11-26,16.643991470336914
2010-11-29,16.598875045776367
2010-11-30,16.546239852905273
2010-12-01,16.692869186401367
2010-12-02,17.25305938720703
2010-12-03,17.39215850830078
2010-12-06,17.3470458984375
2010-12-07,17.501192092895508
2010-12-08,17.429758071899414
2010-12-09,17.46735382080078
2010-12-10,17.486156463623047
2010-12-13,17.4598388671875
2010-12-14,17.613983154296875
2010-12-15,17.59894561767578
2010-12-16,17.809484481811523
2010-12-17,17.937313079833984
2010-12-20,17.801965713500977
2010-12-21,17.68165397644043
2010-12-22,17.647817611694336
2010-12-23,17.621503829956055
2010-12-27,17.647817611694336
2010-12-28,17.647817611694336
2010-12-29,17.662952423095703
2010-12-30,17.662952423095703
2010-12-31,17.59865379333496
2011-01-03,17.587310791015625
2011-01-04,17.428451538085938
2011-01-05,17.28850746154785
2011-01-06,17.18260955810547
2011-01-07,17.09183692932129
2011-01-10,17.212875366210938
2011-01-11,17.28850746154785
2011-01-12,17.360368728637695
2011-01-13,17.37550163269043
2011-01-14,17.379283905029297
2011-01-18,17.545700073242188
2011-01-19,17.49274444580078
2011-01-20,17.58352279663086
2011-01-21,17.575963973999023
2011-01-24,17.398193359375
2011-01-25,17.519216537475586
2011-01-26,16.921632766723633
2011-01-27,17.076705932617188
2011-01-28,16.834644317626953
2011-01-31,16.71739387512207
2011-02-01,16.785476684570312
2011-02-02,16.770349502563477
2011-02-03,16.895158767700195
2011-02-04,17.001060485839844
2011-02-07,16.936756134033203
2011-02-08,16.88381576538086
2011-02-09,16.9178524017334
2011-02-10,16.985933303833008
2011-02-11,17.057796478271484
2011-02-14,17.057796478271484
2011-02-15,17.277162551879883
2011-02-16,17.258255004882812
2011-02-17,17.386844635009766
2011-02-18,17.420888900756836
2011-02-22,17.398193359375
2011-02-23,17.564611434936523
2011-02-24,17.783985137939453
2011-02-25,17.905017852783203
2011-02-28,18.022258758544922
2011-03-01,17.95039176940918
2011-03-02,17.99199676513672
2011-03-03,18.3513126373291
2011-03-04,18.215150833129883
2011-03-07,18.037391662597656
2011-03-08,18.279434204101562
2011-03-09,18.46478271484375
2011-03-10,18.29458236694336
2011-03-11,18.47990608215332
2011-03-14,18.313491821289062
2011-03-15,18.173545837402344
2011-03-16,17.954179763793945
2011-03-17,18.124374389648438
2011-03-18,18.47990608215332
2011-03-21,18.691709518432617
2011-03-22,18.50638198852539
2011-03-23,18.555553436279297
2011-03-24,18.634981155395508
2011-03-25,18.763574600219727
2011-03-28,18.763574600219727
2011-03-29,18.445865631103516
2011-03-30,17.927703857421875
2011-03-31,18.0903377532959
2011-04-01,18.1205997467041
2011-04-04,18.12816047668457
2011-04-05,18.04495620727539
2011-04-06,17.984437942504883
2011-04-07,17.995847702026367
2011-04-08,17.866491317749023
2011-04-11,18.117610931396484
2011-04-12,18.06814193725586
2011-04-13,18.098575592041016
2011-04-14,18.163249969482422
2011-04-15,18.26598358154297
2011-04-18,17.946388244628906
2011-04-19,17.961612701416016
2011-04-20,18.338260650634766
2011-04-21,18.231731414794922
2011-04-25,18.23935317993164
2011-04-26,18.376314163208008
2011-04-27,18.536104202270508
2011-04-28,18.62741470336914
2011-04-29,18.688295364379883
2011-05-02,18.673070907592773
2011-05-03,18.7225341796875
2011-05-04,18.66166114807129
2011-05-05,18.577959060668945
2011-05-06,18.555131912231445
2011-05-09,18.665464401245117
2011-05-10,18.825258255004883
2011-05-11,18.75297737121582
2011-05-12,19.12201499938965
2011-05-13,18.905155181884766
2011-05-16,19.026905059814453
2011-05-17,19.045927047729492
2011-05-18,19.144845962524414
2011-05-19,19.213327407836914
2011-05-20,19.14103889465332
2011-05-23,18.973634719848633
2011-05-24,19.08016014099121
2011-05-25,18.81003761291504
2011-05-26,18.86710548400879
2011-05-27,18.94700813293457
2011-05-31,19.095388412475586
2011-06-01,18.901350021362305
2011-06-02,18.642627716064453
2011-06-03,18.33446502685547
2011-06-06,18.456207275390625
2011-06-07,18.520885467529297
2011-06-08,18.562744140625
2011-06-09,18.612201690673828
2011-06-10,18.357288360595703
2011-06-13,18.55893325805664
2011-06-14,18.77579116821289
2011-06-15,18.62741470336914
2011-06-16,18.82145118713379
2011-06-17,18.92798614501953
2011-06-20,19.14103889465332
2011-06-21,19.258981704711914
2011-06-22,19.186695098876953
2011-06-23,19.004074096679688
2011-06-24,19.023099899291992
2011-06-27,19.171472549438477
2011-06-28,19.319852828979492
2011-06-29,19.4035587310791
2011-06-30,18.859500885009766
2011-07-01,18.977447509765625
2011-07-05,18.878520965576172
2011-07-06,18.88613510131836
2011-07-07,19.10805320739746
2011-07-08,18.78665542602539
2011-07-11,18.698650360107422
2011-07-12,18.801956176757812
2011-07-13,18.88613510131836
2011-07-14,18.863174438476562
2011-07-15,18.836397171020508
2011-07-18,18.756046295166016
2011-07-19,19.039180755615234
2011-07-20,19.092748641967773
2011-07-21,19.2955265045166
2011-07-22,19.22667121887207
2011-07-25,19.15396499633789
2011-07-26,19.058317184448242
2011-07-27,18.76370620727539
2011-07-28,18.782827377319336
2011-07-29,18.614471435546875
2011-08-01,18.530290603637695
2011-08-02,18.250978469848633
2011-08-03,18.266284942626953
2011-08-04,17.585224151611328
2011-08-05,17.830097198486328
2011-08-08,16.9615535736084
2011-08-09,17.325044631958008
2011-08-10,16.827634811401367
2011-08-11,17.43599510192871
2011-08-12,17.523998260498047
2011-08-15,17.826271057128906
2011-08-16,17.74592399597168
2011-08-17,17.830097198486328
2011-08-18,17.27912139892578
2011-08-19,16.946252822875977
2011-08-22,17.118427276611328
2011-08-23,17.57756805419922
2011-08-24,17.59670066833496
2011-08-25,17.237041473388672
2011-08-26,17.497224807739258
2011-08-29,18.036714553833008
2011-08-30,18.140026092529297
2011-08-31,18.285419464111328
2011-09-01,18.155332565307617
2011-09-02,17.837749481201172
2011-09-06,17.791837692260742
2011-09-07,18.24715805053711
2011-09-08,17.856884002685547
2011-09-09,17.413047790527344
2011-09-12,17.37478256225586
2011-09-13,17.52782440185547
2011-09-14,17.703832626342773
2011-09-15,17.956369400024414
2011-09-16,17.964019775390625
2011-09-19,17.78801727294922
2011-09-20,17.853055953979492
2011-09-21,17.416873931884766
2011-09-22,17.46660804748535
2011-09-23,17.849239349365234
2011-09-26,18.21272087097168
2011-09-27,18.24715805053711
2011-09-28,17.692354202270508
2011-09-29,17.726795196533203
2011-09-30,17.661741256713867
2011-10-03,17.191123962402344
2011-10-04,17.654096603393555
2011-10-05,17.700292587280273
2011-10-06,17.973615646362305
2011-10-07,17.969762802124023
2011-10-10,18.16993522644043
2011-10-11,18.212276458740234
2011-10-12,18.200735092163086
2011-10-13,17.989011764526367
2011-10-14,18.281574249267578
2011-10-17,18.347017288208008
2011-10-18,18.78200912475586
2011-10-19,18.574142456054688
2011-10-20,18.705028533935547
2011-10-21,19.1746768951416
2011-10-24,19.04763412475586
2011-10-25,18.66653060913086
2011-10-26,18.79741668701172
2011-10-27,19.039932250976562
2011-10-28,19.101530075073242
2011-10-31,18.693479537963867
2011-11-01,18.489450454711914
2011-11-02,18.712726593017578
2011-11-03,19.213165283203125
2011-11-04,19.143871307373047
2011-11-07,19.251665115356445
2011-11-08,19.259357452392578
2011-11-09,18.61263656616211
2011-11-10,18.79356575012207
2011-11-11,19.0745849609375
2011-11-14,18.92059898376465
2011-11-15,19.028385162353516
2011-11-16,18.801267623901367
2011-11-17,18.55874252319336
2011-11-18,18.543338775634766
2011-11-21,18.281574249267578
2011-11-22,18.212276458740234
2011-11-23,17.942813873291016
2011-11-25,18.2623291015625
2011-11-28,18.32391929626465
2011-11-29,18.416309356689453
2011-11-30,18.74736785888672
2011-12-01,18.685773849487305
2011-12-02,18.774314880371094
2011-12-05,18.924453735351562
2011-12-06,19.0168399810791
2011-12-07,19.043779373168945
2011-12-08,18.8513126373291
2011-12-09,19.16697120666504
2011-12-12,18.901357650756836
2011-12-13,18.743518829345703
2011-12-14,18.79356575012207
2011-12-15,18.98988914489746
2011-12-16,18.770463943481445
2011-12-19,18.79356575012207
2011-12-20,19.078433990478516
2011-12-21,19.32480812072754
2011-12-22,19.20547103881836
2011-12-23,19.378694534301758
2011-12-27,19.532684326171875
2011-12-28,19.4862003326416
2011-12-29,19.6721248626709
2011-12-30,19.528804779052734
2012-01-03,19.490076065063477
2012-01-04,19.490076065063477
2012-01-05,19.51331901550293
2012-01-06,19.51331901550293
2012-01-09,19.617895126342773
2012-01-10,19.827043533325195
2012-01-11,19.796062469482422
2012-01-12,19.846412658691406
2012-01-13,19.834794998168945
2012-01-17,19.908384323120117
2012-01-18,20.113664627075195
2012-01-19,20.16789436340332
2012-01-20,19.95099639892578
2012-01-23,19.87352752685547
2012-01-24,19.78445053100586
2012-01-25,20.086551666259766
2012-01-26,19.78057098388672
2012-01-27,19.524934768676758
2012-01-30,19.606266021728516
2012-01-31,19.575294494628906
2012-02-01,19.78445053100586
2012-02-02,19.889022827148438
2012-02-03,19.846412658691406
2012-02-06,19.811555862426758
2012-02-07,19.555927276611328
2012-02-08,19.59851837158203
2012-02-09,19.606266021728516
2012-02-10,19.54043197631836
2012-02-13,19.50944709777832
2012-02-14,19.490076065063477
2012-02-15,19.44746971130371
2012-02-16,19.548171997070312
2012-02-17,19.66825294494629
2012-02-21,19.451343536376953
2012-02-22,19.370012283325195
2012-02-23,19.416484832763672
2012-02-24,19.47458839416504
2012-02-27,19.575294494628906
2012-02-28,19.497825622558594
2012-02-29,19.54043197631836
2012-03-01,19.53268051147461
2012-03-02,19.675994873046875
2012-03-05,19.68373680114746
2012-03-06,19.53268051147461
2012-03-07,19.63338851928711
2012-03-08,19.66825294494629
2012-03-09,19.745712280273438
2012-03-12,19.89288902282715
2012-03-13,20.055564880371094
2012-03-14,19.908384323120117
2012-03-15,20.016828536987305
2012-03-16,20.03620147705078
2012-03-19,20.121414184570312
2012-03-20,20.03620147705078
2012-03-21,20.113664627075195
2012-03-22,20.16789436340332
2012-03-23,20.19888687133789
2012-03-26,20.535844802856445
2012-03-27,21.000638961791992
2012-03-28,21.008384704589844
2012-03-29,20.954158782958984
2012-03-30,21.08197593688965
2012-04-02,21.32598876953125
2012-04-03,21.260141372680664
2012-04-04,21.170549392700195
2012-04-05,21.190027236938477
2012-04-09,20.983583450317383
2012-04-10,20.796606063842773
2012-04-11,20.960208892822266
2012-04-12,21.038108825683594
2012-04-13,20.917367935180664
2012-04-16,21.053688049316406
2012-04-17,21.279619216918945
2012-04-18,21.291297912597656
2012-04-19,21.400371551513672
2012-04-20,21.583444595336914
2012-04-23,21.275718688964844
2012-04-24,21.37700080871582
2012-04-25,21.466594696044922
2012-04-26,21.649667739868164
2012-04-27,21.805469512939453
2012-04-30,21.7782039642334
2012-05-01,21.774311065673828
2012-05-02,21.73535919189453
2012-05-03,21.704198837280273
2012-05-04,21.731464385986328
2012-05-07,21.91452980041504
2012-05-08,21.996341705322266
2012-05-09,21.93401336669922
2012-05-10,22.15604591369629
2012-05-11,22.04697608947754
2012-05-14,22.085927963256836
2012-05-15,22.152149200439453
2012-05-16,22.358596801757812
2012-05-17,22.08982276916504
2012-05-18,21.980758666992188
2012-05-21,22.11708641052246
2012-05-22,22.132671356201172
2012-05-23,22.05866050720215
2012-05-24,22.132671356201172
2012-05-25,22.152149200439453
2012-05-29,22.335224151611328
2012-05-30,22.035287857055664
2012-05-31,21.953493118286133
2012-06-01,21.501644134521484
2012-06-04,21.548385620117188
2012-06-05,21.493854522705078
2012-06-06,21.73535919189453
2012-06-07,21.626293182373047
2012-06-08,21.73535919189453
2012-06-11,21.75483512878418
2012-06-12,21.90285873413086
2012-06-13,21.91843032836914
2012-06-14,22.06255531311035
2012-06-15,22.498815536499023
2012-06-18,22.728639602661133
2012-06-19,22.935087203979492
2012-06-20,22.868865966796875
2012-06-21,22.491031646728516
2012-06-22,22.541669845581055
2012-06-25,22.327434539794922
2012-06-26,22.366382598876953
2012-06-27,23.01689338684082
2012-06-28,23.005210876464844
2012-06-29,23.624542236328125
2012-07-02,23.74139404296875
2012-07-03,24.029644012451172
2012-07-05,24.143177032470703
2012-07-06,23.853473663330078
2012-07-09,23.618581771850586
2012-07-10,23.82607078552246
2012-07-11,23.82215690612793
2012-07-12,23.7086181640625
2012-07-13,23.84173583984375
2012-07-16,23.63815689086914
2012-07-17,23.689050674438477
2012-07-18,23.837814331054688
2012-07-19,23.986581802368164
2012-07-20,23.833904266357422
2012-07-23,23.430660247802734
2012-07-24,23.430660247802734
2012-07-25,23.34845542907715
2012-07-26,23.73211097717285
2012-07-27,23.986581802368164
2012-07-30,24.025732040405273
2012-07-31,23.833904266357422
2012-08-01,23.685136795043945
2012-08-02,23.508968353271484
2012-08-03,23.48548126220703
2012-08-06,23.42283821105957
2012-08-07,23.411087036132812
2012-08-08,23.555946350097656
2012-08-09,23.477642059326172
2012-08-10,23.552024841308594
2012-08-13,23.501136779785156
2012-08-14,23.407184600830078
2012-08-15,23.39934539794922
2012-08-16,23.42674446105957
2012-08-17,23.53636932373047
2012-08-20,23.634244918823242
2012-08-21,23.60683822631836
2012-08-22,23.642070770263672
2012-08-23,23.68122100830078
2012-08-24,23.92003631591797
2012-08-27,24.025732040405273
2012-08-28,24.017900466918945
2012-08-29,24.037479400634766
2012-08-30,23.865219116210938
2012-08-31,24.053136825561523
2012-09-04,24.393735885620117
2012-09-05,24.428970336914062
2012-09-06,24.824371337890625
2012-09-07,24.663856506347656
2012-09-10,24.65602684020996
2012-09-11,24.663856506347656
2012-09-12,24.40938949584961
2012-09-13,24.7499942779541
2012-09-14,24.659942626953125
2012-09-17,24.64036750793457
2012-09-18,24.89875030517578
2012-09-19,24.77739143371582
2012-09-20,24.8087158203125
2012-09-21,24.726499557495117
2012-09-24,24.867429733276367
2012-09-25,24.726499557495117
2012-09-26,24.62079620361328
2012-09-27,24.174489974975586
2012-09-28,24.288026809692383
2012-10-01,24.4837703704834
2012-10-02,24.64820098876953
2012-10-03,24.703277587890625
2012-10-04,24.671810150146484
2012-10-05,24.64426040649414
2012-10-08,24.671810150146484
2012-10-09,24.443618774414062
2012-10-10,24.341323852539062
2012-10-11,24.392473220825195
2012-10-12,24.298044204711914
2012-10-15,24.329524993896484
2012-10-16,24.443618774414062
2012-10-17,24.679672241210938
2012-10-18,24.722946166992188
2012-10-19,24.250837326049805
2012-10-22,24.2705135345459
2012-10-23,24.152482986450195
2012-10-24,24.3373966217041
2012-10-25,24.36886978149414
2012-10-26,24.19969940185547
2012-10-31,24.24296760559082
2012-11-01,24.07773208618164
2012-11-02,24.18789291381836
2012-11-05,24.1328125
2012-11-06,24.36492919921875
2012-11-07,24.235103607177734
2012-11-08,24.33345603942871
2012-11-09,24.392473220825195
2012-11-12,24.557714462280273
2012-11-13,24.864587783813477
2012-11-14,24.679672241210938
2012-11-15,24.966876983642578
2012-11-16,25.002281188964844
2012-11-19,25.399646759033203
2012-11-20,25.734060287475586
2012-11-21,25.741924285888672
2012-11-23,26.11175537109375
2012-11-26,25.61602783203125
2012-11-27,25.494070053100586
2012-11-28,25.399646759033203
2012-11-29,25.415380477905273
2012-11-30,25.399646759033203
2012-12-03,25.442920684814453
2012-12-04,25.395715713500977
2012-12-05,25.269824981689453
2012-12-06,25.214736938476562
2012-12-07,25.25801658630371
2012-12-10,25.25801658630371
2012-12-11,25.34456443786621
2012-12-12,25.482267379760742
2012-12-13,25.44685935974121
2012-12-14,25.34456443786621
2012-12-17,25.958309173583984
2012-12-18,25.70258331298828
2012-12-19,25.399646759033203
2012-12-20,25.494070053100586
2012-12-21,25.206863403320312
2012-12-24,25.27375030517578
2012-12-26,24.966876983642578
2012-12-27,24.96291732788086
2012-12-28,24.777009963989258
2012-12-31,25.129051208496094
2013-01-02,25.801483154296875
2013-01-03,25.714454650878906
2013-01-04,25.80939292907715
2013-01-07,25.742151260375977
2013-01-08,25.7263240814209
2013-01-09,25.89641761779785
2013-01-10,25.583925247192383
2013-01-11,25.738191604614258
2013-01-14,25.82916831970215
2013-01-15,25.856855392456055
2013-01-16,25.884546279907227
2013-01-17,26.22075080871582
2013-01-18,26.363149642944336
2013-01-22,26.30382537841797
2013-01-23,26.33942222595215
2013-01-24,24.670211791992188
2013-01-25,24.472442626953125
2013-01-28,24.21929359436035
2013-01-29,24.472442626953125
2013-01-30,24.658344268798828
2013-01-31,24.662309646606445
2013-02-01,25.06971549987793
2013-02-04,24.8323917388916
2013-02-05,25.06971549987793
2013-02-06,24.820526123046875
2013-02-07,25.065767288208008
2013-02-08,25.168607711791992
2013-02-11,25.291223526000977
2013-02-12,25.35055160522461
2013-02-13,25.35055160522461
2013-02-14,25.469226837158203
2013-02-15,25.587886810302734
2013-02-19,25.714454650878906
2013-02-20,25.825214385986328
2013-02-21,25.84894371032715
2013-02-22,26.185155868530273
2013-02-25,25.87663459777832
2013-02-26,26.347333908081055
2013-02-27,26.628177642822266
2013-02-28,26.60838508605957
2013-03-01,27.051406860351562
2013-03-04,27.37970733642578
2013-03-05,27.6486873626709
2013-03-06,27.597253799438477
2013-03-07,27.74756622314453
2013-03-08,27.76734161376953
2013-03-11,27.74756622314453
2013-03-12,27.826675415039062
2013-03-13,27.822715759277344
2013-03-14,28.087738037109375
2013-03-15,27.98489761352539
2013-03-18,27.92556381225586
2013-03-19,28.087738037109375
2013-03-20,28.3646240234375
2013-03-21,28.18663215637207
2013-03-22,28.554485321044922
2013-03-25,28.396265029907227
2013-03-26,28.641494750976562
2013-03-27,28.736425399780273
2013-03-28,29.092435836791992
2013-04-01,28.760160446166992
2013-04-02,28.724576950073242
2013-04-03,28.32109832763672
2013-04-04,28.352754592895508
2013-04-05,28.044225692749023
2013-04-08,28.127286911010742
2013-04-09,28.04026985168457
2013-04-10,28.27759552001953
2013-04-11,28.317338943481445
2013-04-12,28.50412940979004
2013-04-15,28.035167694091797
2013-04-16,28.575672149658203
2013-04-17,28.38092041015625
2013-04-18,28.40081024169922
2013-04-19,28.734643936157227
2013-04-22,28.524005889892578
2013-04-23,28.65913200378418
2013-04-24,28.456438064575195
2013-04-25,28.5120906829834
2013-04-26,28.297470092773438
2013-04-29,28.472339630126953
2013-04-30,28.591577529907227
2013-05-01,28.531951904296875
2013-05-02,28.881690979003906
2013-05-03,28.88567543029785
2013-05-06,28.710803985595703
2013-05-07,29.064523696899414
2013-05-08,29.00887680053711
2013-05-09,28.945295333862305
2013-05-10,29.044649124145508
2013-05-13,29.279136657714844
2013-05-14,29.70439910888672
2013-05-15,29.712339401245117
2013-05-16,29.612977981567383
2013-05-17,29.68055534362793
2013-05-20,29.553363800048828
2013-05-21,29.545413970947266
2013-05-22,29.41028594970703
2013-05-23,29.295034408569336
2013-05-24,29.34273338317871
2013-05-28,29.287090301513672
2013-05-29,28.567724227905273
2013-05-30,28.28554916381836
2013-05-31,27.454904556274414
2013-06-03,27.621828079223633
2013-06-04,27.609909057617188
2013-06-05,27.35951805114746
2013-06-06,27.701309204101562
2013-06-07,28.186182022094727
2013-06-10,28.130558013916016
2013-06-11,28.21797752380371
2013-06-12,28.365032196044922
2013-06-13,28.66708755493164
2013-06-14,28.71477508544922
2013-06-17,28.933364868164062
2013-06-18,29.15593719482422
2013-06-19,28.62336540222168
2013-06-20,27.820545196533203
2013-06-21,28.39284896850586
2013-06-24,28.297470092773438
2013-06-25,28.28554916381836
2013-06-26,28.627349853515625
2013-06-27,28.055030822753906
2013-06-28,27.963621139526367
2013-07-01,28.035167694091797
2013-07-02,27.860292434692383
2013-07-03,27.62466049194336
2013-07-05,27.828340530395508
2013-07-08,28.020042419433594
2013-07-09,28.075950622558594
2013-07-10,28.151826858520508
2013-07-11,28.770851135253906
2013-07-12,28.60712432861328
2013-07-15,28.802806854248047
2013-07-16,28.77485466003418
2013-07-17,28.78684425354004
2013-07-18,28.854724884033203
2013-07-19,29.182218551635742
2013-07-22,28.938600540161133
2013-07-23,28.93459129333496
2013-07-24,28.59512710571289
2013-07-25,28.838754653930664
2013-07-26,28.73491668701172
2013-07-29,28.694974899291992
2013-07-30,28.59512710571289
2013-07-31,28.599130630493164
2013-08-01,28.97054672241211
2013-08-02,29.0504207611084
2013-08-05,28.96654510498047
2013-08-06,29.29004669189453
2013-08-07,28.978538513183594
2013-08-08,29.198183059692383
2013-08-09,29.074386596679688
2013-08-12,29.194196701049805
2013-08-13,29.24212074279785
2013-08-14,28.794822692871094
2013-08-15,28.291610717773438
2013-08-16,28.231704711914062
2013-08-19,28.223716735839844
2013-08-20,28.21573829650879
2013-08-21,27.896238327026367
2013-08-22,28.079938888549805
2013-08-23,28.020042419433594
2013-08-26,27.46491813659668
2013-08-27,27.185348510742188
2013-08-28,26.79396629333496
2013-08-29,27.001632690429688
2013-08-30,27.017606735229492
2013-09-03,26.941722869873047
2013-09-04,27.025596618652344
2013-09-05,26.913780212402344
2013-09-06,26.925748825073242
2013-09-09,27.217296600341797
2013-09-10,26.889812469482422
2013-09-11,27.14541244506836
2013-09-12,26.87783432006836
2013-09-13,27.073518753051758
2013-09-16,27.42896842956543
