Date,ICE
2011-02-08,20.358768463134766
2011-02-09,21.204322814941406
2011-02-10,22.120481491088867
2011-02-11,22.17731475830078
2011-02-14,22.466629028320312
2011-02-15,21.826007843017578
2011-02-16,22.02232551574707
2011-02-17,22.197978973388672
2011-02-18,21.901779174804688
2011-02-22,21.059661865234375
2011-02-23,21.135438919067383
2011-02-24,21.292150497436523
2011-02-25,21.85527801513672
2011-02-28,22.077434539794922
2011-03-01,21.88800048828125
2011-03-02,21.95860481262207
2011-03-03,22.29786491394043
2011-03-04,22.430465698242188
2011-03-07,23.20024871826172
2011-03-08,22.721506118774414
2011-03-09,22.547571182250977
2011-03-10,21.972373962402344
2011-03-11,21.71062469482422
2011-03-14,21.490196228027344
2011-03-15,21.238758087158203
2011-03-16,21.31453514099121
2011-03-17,21.584909439086914
2011-03-18,21.486743927001953
2011-03-21,21.567686080932617
2011-03-22,21.655519485473633
2011-03-23,21.875946044921875
2011-03-24,21.92243766784668
2011-03-25,22.039552688598633
2011-03-28,21.665849685668945
2011-03-29,21.71923065185547
2011-03-30,21.514299392700195
2011-03-31,21.274930953979492
2011-04-01,20.62224769592285
2011-04-04,20.475868225097656
2011-04-05,20.63258171081543
2011-04-06,21.0941104888916
2011-04-07,21.05449676513672
2011-04-08,20.760021209716797
2011-04-11,20.760021209716797
2011-04-12,20.747970581054688
2011-04-13,20.87023162841797
2011-04-14,20.77552604675293
2011-04-15,21.01317024230957
2011-04-18,20.63775062561035
2011-04-19,20.549915313720703
2011-04-20,20.778961181640625
2011-04-21,21.040729522705078
2011-04-25,21.009723663330078
2011-04-26,21.07343864440918
2011-04-27,20.97356414794922
2011-04-28,20.699748992919922
2011-04-29,20.72557830810547
2011-05-02,20.355327606201172
2011-05-03,20.053953170776367
2011-05-04,19.778417587280273
2011-05-05,19.642370223999023
2011-05-06,20.252002716064453
2011-05-09,20.481035232543945
2011-05-10,20.708354949951172
2011-05-11,20.71868896484375
2011-05-12,20.672189712524414
2011-05-13,20.375986099243164
2011-05-16,21.04761505126953
2011-05-17,20.747970581054688
2011-05-18,21.07343864440918
2011-05-19,21.15782928466797
2011-05-20,20.868507385253906
2011-05-23,20.73590850830078
2011-05-24,20.899511337280273
2011-05-25,20.86334228515625
2011-05-26,20.729019165039062
2011-05-27,20.522361755371094
2011-05-31,20.77724266052246
2011-06-01,20.08150291442871
2011-06-02,20.210668563842773
2011-06-03,19.912744522094727
2011-06-06,19.5889835357666
2011-06-07,19.6062068939209
2011-06-08,19.495986938476562
2011-06-09,20.098731994628906
2011-06-10,19.940296173095703
2011-06-13,19.96957015991211
2011-06-14,20.41904067993164
2011-06-15,20.066011428833008
2011-06-16,20.167613983154297
2011-06-17,20.339818954467773
2011-06-20,20.773794174194336
2011-06-21,21.056222915649414
2011-06-22,20.653249740600586
2011-06-23,20.599863052368164
2011-06-24,20.417316436767578
2011-06-27,20.754852294921875
2011-06-28,21.0803279876709
2011-06-29,21.379976272583008
2011-06-30,21.47641372680664
2011-07-01,21.867326736450195
2011-07-05,22.130817413330078
2011-07-06,22.01371192932129
2011-07-07,22.304744720458984
2011-07-08,22.111873626708984
2011-07-11,21.627962112426758
2011-07-12,21.581462860107422
2011-07-13,21.71923065185547
2011-07-14,21.7037296295166
2011-07-15,21.956886291503906
2011-07-18,21.677898406982422
2011-07-19,21.982717514038086
2011-07-20,21.751956939697266
2011-07-21,22.077434539794922
2011-07-22,22.166980743408203
2011-07-25,22.011987686157227
2011-07-26,21.748510360717773
2011-07-27,21.195707321166992
2011-07-28,21.285261154174805
2011-07-29,21.233596801757812
2011-08-01,21.03038787841797
2011-08-02,20.508590698242188
2011-08-03,20.15211296081543
2011-08-04,19.08785057067871
2011-08-05,18.970748901367188
2011-08-08,17.894428253173828
2011-08-09,19.459821701049805
2011-08-10,18.908754348754883
2011-08-11,20.122833251953125
2011-08-12,19.783580780029297
2011-08-15,20.050508499145508
2011-08-16,19.153291702270508
2011-08-17,19.139509201049805
2011-08-18,18.207847595214844
2011-08-19,18.090749740600586
2011-08-22,18.295677185058594
2011-08-23,19.165342330932617
2011-08-24,19.392663955688477
2011-08-25,18.98452377319336
2011-08-26,19.303110122680664
2011-08-29,20.053953170776367
2011-08-30,20.012617111206055
2011-08-31,20.31226348876953
2011-09-01,19.840415954589844
2011-09-02,19.378889083862305
2011-09-06,19.49083137512207
2011-09-07,20.160717010498047
2011-09-08,20.09700584411621
2011-09-09,19.714698791503906
2011-09-12,20.25888442993164
2011-09-13,20.513763427734375
2011-09-14,20.749683380126953
2011-09-15,21.299036026000977
2011-09-16,21.522918701171875
2011-09-19,21.16126823425293
2011-09-20,21.087215423583984
2011-09-21,21.159547805786133
2011-09-22,21.171598434448242
2011-09-23,21.02695083618164
2011-09-26,21.366201400756836
2011-09-27,21.36103630065918
2011-09-28,20.90984344482422
2011-09-29,21.040729522705078
2011-09-30,20.36565589904785
2011-10-03,20.26922035217285
2011-10-04,20.882291793823242
2011-10-05,21.204322814941406
2011-10-06,21.614185333251953
2011-10-07,20.94428825378418
2011-10-10,21.693403244018555
2011-10-11,21.199153900146484
2011-10-12,21.63140869140625
2011-10-13,21.367923736572266
2011-10-14,21.431636810302734
2011-10-17,21.057933807373047
2011-10-18,21.44025230407715
2011-10-19,21.14920997619629
2011-10-20,21.14920997619629
2011-10-21,21.78639030456543
2011-10-24,22.084318161010742
2011-10-25,21.37481117248535
2011-10-26,21.652070999145508
2011-10-27,22.75249481201172
2011-10-28,22.807600021362305
2011-10-31,22.36674690246582
2011-11-01,21.226707458496094
2011-11-02,21.11648941040039
2011-11-03,22.010263442993164
2011-11-04,21.955163955688477
2011-11-07,21.479854583740234
2011-11-08,21.8811092376709
2011-11-09,21.379976272583008
2011-11-10,21.584909439086914
2011-11-11,22.024049758911133
2011-11-14,21.8156681060791
2011-11-15,21.875946044921875
2011-11-16,21.088937759399414
2011-11-17,20.350156784057617
2011-11-18,20.184829711914062
2011-11-21,19.657873153686523
2011-11-22,19.960962295532227
2011-11-23,19.513212203979492
2011-11-25,19.594144821166992
2011-11-28,20.245115280151367
2011-11-29,20.214107513427734
2011-11-30,20.961509704589844
2011-12-01,21.474699020385742
2011-12-02,21.254268646240234
2011-12-05,21.04932975769043
2011-12-06,21.230154037475586
2011-12-07,21.17849349975586
2011-12-08,20.766908645629883
2011-12-09,21.16299057006836
2011-12-12,20.58608627319336
2011-12-13,20.208946228027344
2011-12-14,20.191722869873047
2011-12-15,20.16933250427246
2011-12-16,20.26577377319336
2011-12-19,20.009172439575195
2011-12-20,20.648088455200195
2011-12-21,20.41559410095215
2011-12-22,20.58608627319336
2011-12-23,20.685970306396484
2011-12-27,20.763463973999023
2011-12-28,20.56542205810547
2011-12-29,20.88918113708496
2011-12-30,20.760021209716797
2012-01-03,20.41904067993164
2012-01-04,20.15211296081543
2012-01-05,20.150390625
2012-01-06,19.80596923828125
2012-01-09,19.387500762939453
2012-01-10,19.616539001464844
2012-01-11,19.392663955688477
2012-01-12,19.793916702270508
2012-01-13,20.057397842407227
2012-01-17,19.313446044921875
2012-01-18,19.76119613647461
2012-01-19,20.326053619384766
2012-01-20,20.219270706176758
2012-01-23,20.412155151367188
2012-01-24,20.481035232543945
2012-01-25,20.239944458007812
2012-01-26,20.226165771484375
2012-01-27,20.053953170776367
2012-01-30,19.87830352783203
2012-01-31,19.714698791503906
2012-02-01,19.7508602142334
2012-02-02,20.605022430419922
2012-02-03,21.064830780029297
2012-02-06,21.14060401916504
2012-02-07,21.1423282623291
2012-02-08,22.401187896728516
2012-02-09,22.719770431518555
2012-02-10,23.21918487548828
2012-02-13,23.031476974487305
2012-02-14,23.021148681640625
2012-02-15,22.87993621826172
2012-02-16,23.046977996826172
2012-02-17,23.157188415527344
2012-02-21,22.96776008605957
2012-02-22,22.92987060546875
2012-02-23,23.98208236694336
2012-02-24,24.064741134643555
2012-02-27,24.045801162719727
2012-02-28,24.08540916442871
2012-02-29,23.758203506469727
2012-03-01,24.075075149536133
2012-03-02,23.9941349029541
2012-03-05,23.790929794311523
2012-03-06,23.691049575805664
2012-03-07,24.00963592529297
2012-03-08,24.057849884033203
2012-03-09,24.422935485839844
2012-03-12,23.873592376708984
2012-03-13,24.517658233642578
2012-03-14,24.233510971069336
2012-03-15,24.428110122680664
2012-03-16,23.937305450439453
2012-03-19,24.157737731933594
2012-03-20,24.087135314941406
2012-03-21,24.002744674682617
2012-03-22,24.049245834350586
2012-03-23,24.019969940185547
2012-03-26,23.966588973999023
2012-03-27,23.618722915649414
2012-03-28,23.441335678100586
2012-03-29,23.28118133544922
2012-03-30,23.66521453857422
2012-04-02,23.871870040893555
2012-04-03,23.70138168334961
2012-04-04,23.165809631347656
2012-04-05,23.868423461914062
2012-04-09,23.39312744140625
2012-04-10,22.762828826904297
2012-04-11,22.988420486450195
2012-04-12,23.098649978637695
2012-04-13,22.912656784057617
2012-04-16,22.618173599243164
2012-04-17,22.785215377807617
2012-04-18,22.478687286376953
2012-04-19,22.303028106689453
2012-04-20,22.110157012939453
2012-04-23,22.05504608154297
2012-04-24,22.449405670166016
2012-04-25,22.838607788085938
2012-04-26,22.559621810913086
2012-04-27,22.847209930419922
2012-04-30,22.910938262939453
2012-05-01,22.578567504882812
2012-05-02,22.017162322998047
2012-05-03,22.25996971130371
2012-05-04,21.920713424682617
2012-05-07,21.636573791503906
2012-05-08,21.576297760009766
2012-05-09,21.5125789642334
2012-05-10,21.534961700439453
2012-05-11,21.350696563720703
2012-05-14,21.206039428710938
2012-05-15,21.016613006591797
2012-05-16,20.964946746826172
2012-05-17,20.896068572998047
2012-05-18,21.283544540405273
2012-05-21,21.541851043701172
2012-05-22,21.471250534057617
2012-05-23,21.419580459594727
2012-05-24,21.345535278320312
2012-05-25,21.61074447631836
2012-05-29,21.543577194213867
2012-05-30,21.056222915649414
2012-05-31,21.087215423583984
2012-06-01,20.401817321777344
2012-06-04,20.54303550720215
2012-06-05,21.638294219970703
2012-06-06,22.104982376098633
2012-06-07,21.98787498474121
2012-06-08,22.024049758911133
2012-06-11,21.829450607299805
2012-06-12,22.01542854309082
2012-06-13,21.693403244018555
2012-06-14,22.179039001464844
2012-06-15,23.214017868041992
2012-06-18,23.462007522583008
2012-06-19,23.344905853271484
2012-06-20,23.227794647216797
2012-06-21,22.614728927612305
2012-06-22,22.93503761291504
2012-06-25,22.60955810546875
2012-06-26,22.96604347229004
2012-06-27,22.874759674072266
2012-06-28,23.10036277770996
2012-06-29,23.417224884033203
2012-07-02,23.389680862426758
2012-07-03,23.231243133544922
2012-07-05,23.203685760498047
2012-07-06,22.955698013305664
2012-07-09,22.871322631835938
2012-07-10,22.642282485961914
2012-07-11,23.031476974487305
2012-07-12,23.117584228515625
2012-07-13,23.630773544311523
2012-07-16,23.076255798339844
2012-07-17,23.446516036987305
2012-07-18,23.363845825195312
2012-07-19,23.036640167236328
2012-07-20,22.575119018554688
2012-07-23,22.588895797729492
2012-07-24,22.81793785095215
2012-07-25,22.499347686767578
2012-07-26,22.8575439453125
2012-07-27,23.119308471679688
2012-07-30,22.792102813720703
2012-07-31,22.597503662109375
2012-08-01,22.284080505371094
2012-08-02,22.16525650024414
2012-08-03,22.774885177612305
2012-08-06,22.73183822631836
2012-08-07,22.74388885498047
2012-08-08,22.774885177612305
2012-08-09,22.895435333251953
2012-08-10,22.94881820678711
2012-08-13,23.029756546020508
2012-08-14,22.831714630126953
2012-08-15,22.869598388671875
2012-08-16,23.35695457458496
2012-08-17,23.3070125579834
2012-08-20,23.35523796081543
2012-08-21,23.143415451049805
2012-08-22,23.420669555664062
2012-08-23,23.374170303344727
2012-08-24,23.610111236572266
2012-08-27,23.708269119262695
2012-08-28,23.82881736755371
2012-08-29,23.637662887573242
2012-08-30,23.48094367980957
2012-08-31,23.541223526000977
2012-09-04,23.520557403564453
2012-09-05,23.341453552246094
2012-09-06,23.57910919189453
2012-09-07,23.615280151367188
2012-09-10,23.386232376098633
2012-09-11,23.37762451171875
2012-09-12,23.412065505981445
2012-09-13,23.567054748535156
2012-09-14,24.125011444091797
2012-09-17,24.17840576171875
2012-09-18,24.17323875427246
2012-09-19,23.801265716552734
2012-09-20,23.730653762817383
2012-09-21,23.691049575805664
2012-09-24,23.618722915649414
2012-09-25,23.284626007080078
2012-09-26,23.191631317138672
2012-09-27,23.27256965637207
2012-09-28,22.97465705871582
2012-10-01,22.718055725097656
2012-10-02,22.47007179260254
2012-10-03,22.645727157592773
2012-10-04,22.73355484008789
2012-10-05,22.559621810913086
2012-10-08,22.464906692504883
2012-10-09,22.332300186157227
2012-10-10,22.160093307495117
2012-10-11,22.239303588867188
2012-10-12,22.342634201049805
2012-10-15,22.216922760009766
2012-10-16,22.631946563720703
2012-10-17,22.521728515625
2012-10-18,22.46834373474121
2012-10-19,22.421852111816406
2012-10-22,22.656055450439453
2012-10-23,22.452848434448242
2012-10-24,22.46834373474121
2012-10-25,22.47351837158203
2012-10-26,22.59233856201172
2012-10-31,22.559621810913086
2012-11-01,22.6009521484375
2012-11-02,22.358135223388672
2012-11-05,22.95226287841797
2012-11-06,22.981542587280273
2012-11-07,22.65778160095215
2012-11-08,22.452848434448242
2012-11-09,22.439071655273438
2012-11-12,22.482126235961914
2012-11-13,22.10153579711914
2012-11-14,22.03265953063965
2012-11-15,21.826007843017578
2012-11-16,21.97410011291504
2012-11-19,22.392580032348633
2012-11-20,22.365028381347656
2012-11-21,22.47695541381836
2012-11-23,22.59233856201172
2012-11-26,22.526905059814453
2012-11-27,22.382244110107422
2012-11-28,22.559621810913086
2012-11-29,22.76799774169922
2012-11-30,22.757661819458008
2012-12-03,22.73183822631836
2012-12-04,22.533784866333008
2012-12-05,22.418405532836914
2012-12-06,22.58373260498047
2012-12-07,22.51140022277832
2012-12-10,22.559621810913086
2012-12-11,22.235864639282227
2012-12-12,22.335744857788086
2012-12-13,22.253084182739258
2012-12-14,22.02576446533203
2012-12-17,22.01542854309082
2012-12-18,22.04987907409668
2012-12-19,22.096372604370117
2012-12-20,22.404634475708008
2012-12-21,21.741621017456055
2012-12-24,21.53324317932129
2012-12-26,21.526357650756836
2012-12-27,21.392030715942383
2012-12-28,21.29559898376465
2012-12-31,21.321428298950195
2013-01-02,21.5125789642334
2013-01-03,21.85700035095215
2013-01-04,22.318523406982422
2013-01-07,21.85527801513672
2013-01-08,21.901779174804688
2013-01-09,21.975826263427734
2013-01-10,22.042993545532227
2013-01-11,22.277198791503906
2013-01-14,22.304744720458984
2013-01-15,22.144596099853516
2013-01-16,22.0567684173584
2013-01-17,22.595788955688477
2013-01-18,22.960872650146484
2013-01-22,23.095199584960938
2013-01-23,23.000476837158203
2013-01-24,23.124467849731445
2013-01-25,23.21746063232422
2013-01-28,23.284626007080078
2013-01-29,23.542943954467773
2013-01-30,23.92008399963379
2013-01-31,23.894258499145508
2013-02-01,24.26106071472168
2013-02-04,24.33856201171875
2013-02-05,24.719144821166992
2013-02-06,25.008455276489258
2013-02-07,25.65081024169922
2013-02-08,25.6594181060791
2013-02-11,25.802352905273438
2013-02-12,25.95389747619629
2013-02-13,26.14333152770996
2013-02-14,26.78223419189453
2013-02-15,26.94410514831543
2013-02-19,26.821842193603516
2013-02-20,26.64446449279785
2013-02-21,26.35342788696289
2013-02-22,26.861452102661133
2013-02-25,25.921175003051758
2013-02-26,26.31898307800293
2013-02-27,26.708181381225586
2013-02-28,26.66168975830078
2013-03-01,26.520475387573242
2013-03-04,26.963050842285156
2013-03-05,27.300586700439453
2013-03-06,27.614013671875
2013-03-07,27.336750030517578
2013-03-08,27.312641143798828
2013-03-11,27.4228572845459
2013-03-12,27.295425415039062
2013-03-13,27.452125549316406
2013-03-14,27.956708908081055
2013-03-15,27.72249984741211
2013-03-18,27.527902603149414
2013-03-19,27.486572265625
2013-03-20,27.82927703857422
2013-03-21,27.80171775817871
2013-03-22,27.951539993286133
2013-03-25,27.898160934448242
2013-03-26,27.82410430908203
2013-03-27,27.521007537841797
2013-03-28,28.082422256469727
2013-04-01,27.569236755371094
2013-04-02,27.80860710144043
2013-04-03,27.007827758789062
2013-04-04,27.0543270111084
2013-04-05,26.70301055908203
2013-04-08,26.859731674194336
2013-04-09,26.7012882232666
2013-04-10,27.167984008789062
2013-04-11,27.264423370361328
2013-04-12,27.243757247924805
2013-04-15,26.54802894592285
2013-04-16,26.78050994873047
2013-04-17,26.515300750732422
2013-04-18,26.246662139892578
2013-04-19,26.585908889770508
2013-04-22,26.739177703857422
2013-04-23,27.104259490966797
2013-04-24,27.276472091674805
2013-04-25,27.48312759399414
2013-04-26,27.469350814819336
2013-04-29,27.87920570373535
2013-04-30,28.05830955505371
2013-05-01,28.683433532714844
2013-05-02,29.54449462890625
2013-05-03,29.623708724975586
2013-05-06,29.565153121948242
2013-05-07,29.46872329711914
2013-05-08,29.561710357666016
2013-05-09,29.48422622680664
2013-05-10,29.637483596801758
2013-05-13,29.6650447845459
2013-05-14,30.29361915588379
2013-05-15,30.104188919067383
2013-05-16,29.968141555786133
2013-05-17,30.551916122436523
2013-05-20,30.319446563720703
2013-05-21,29.87686538696289
2013-05-22,29.193187713623047
2013-05-23,28.981365203857422
2013-05-24,28.872875213623047
2013-05-28,29.191469192504883
2013-05-29,29.48422622680664
2013-05-30,30.55709457397461
2013-05-31,29.48422622680664
2013-06-03,29.13806915283203
2013-06-04,28.373458862304688
2013-06-05,28.387235641479492
2013-06-06,29.13806915283203
2013-06-07,30.085224151611328
2013-06-10,30.150672912597656
2013-06-11,29.472164154052734
2013-06-12,29.63059425354004
2013-06-13,30.20406150817871
2013-06-14,29.818302154541016
2013-06-17,30.803359985351562
2013-06-18,31.52663230895996
2013-06-19,30.79991340637207
2013-06-20,29.873416900634766
2013-06-21,29.716703414916992
2013-06-24,29.609943389892578
2013-06-25,30.157575607299805
2013-06-26,30.980749130249023
2013-06-27,30.939409255981445
2013-06-28,30.61219024658203
2013-07-01,30.656978607177734
2013-07-02,30.050798416137695
2013-07-03,30.119678497314453
2013-07-05,30.48649024963379
2013-07-08,30.54676628112793
2013-07-09,30.197162628173828
2013-07-10,30.872236251831055
2013-07-11,30.86534881591797
2013-07-12,31.113338470458984
2013-07-15,31.318269729614258
2013-07-16,31.266592025756836
2013-07-17,31.173601150512695
2013-07-18,31.251102447509766
2013-07-19,30.82402229309082
2013-07-22,30.512319564819336
2013-07-23,30.7379093170166
2013-07-24,30.443431854248047
2013-07-25,30.765472412109375
2013-07-26,30.529537200927734
2013-07-29,30.696596145629883
2013-07-30,30.939409255981445
2013-07-31,31.41986846923828
2013-08-01,31.996763229370117
2013-08-02,32.451412200927734
2013-08-05,31.96920394897461
2013-08-06,32.17241287231445
2013-08-07,31.85728645324707
2013-08-08,32.232704162597656
2013-08-09,31.845233917236328
2013-08-12,31.538692474365234
2013-08-13,31.514585494995117
2013-08-14,31.359596252441406
2013-08-15,31.058237075805664
2013-08-16,31.306217193603516
2013-08-19,31.28382110595703
2013-08-20,31.564529418945312
2013-08-21,31.28382110595703
2013-08-22,31.946834564208984
2013-08-23,31.915836334228516
2013-08-26,31.578285217285156
2013-08-27,31.039289474487305
2013-08-28,30.985902786254883
2013-08-29,31.044452667236328
2013-08-30,30.954904556274414
2013-09-03,31.285547256469727
2013-09-04,31.5059871673584
2013-09-05,31.170164108276367
2013-09-06,30.892906188964844
2013-09-09,31.24422264099121
2013-09-10,31.170164108276367
2013-09-11,31.264890670776367
2013-09-12,30.997941970825195
2013-09-13,31.08922004699707
2013-09-16,31.18222427368164
