Date,DE
2010-11-05,59.462921142578125
2010-11-08,59.1396598815918
2010-11-09,58.53826141357422
2010-11-10,59.327606201171875
2010-11-11,59.22987365722656
2010-11-12,57.778987884521484
2010-11-15,57.49333953857422
2010-11-16,56.906978607177734
2010-11-17,57.13250732421875
2010-11-18,58.094722747802734
2010-11-19,58.62095260620117
2010-11-22,58.07218551635742
2010-11-23,57.38807678222656
2010-11-24,57.30541229248047
2010-11-26,57.13250732421875
2010-11-29,56.51605224609375
2010-11-30,56.155235290527344
2010-12-01,57.23774719238281
2010-12-02,58.86151885986328
2010-12-03,58.869014739990234
2010-12-06,59.417808532714844
2010-12-07,61.2069206237793
2010-12-08,60.598026275634766
2010-12-09,60.55292510986328
2010-12-10,61.74821853637695
2010-12-13,61.575313568115234
2010-12-14,62.048927307128906
2010-12-15,61.31221389770508
2010-12-16,61.85346221923828
2010-12-17,61.304664611816406
2010-12-20,62.07144546508789
2010-12-21,63.492271423339844
2010-12-22,63.108863830566406
2010-12-23,62.83073425292969
2010-12-27,62.82316589355469
2010-12-28,62.80065155029297
2010-12-29,62.89125061035156
2010-12-30,62.88369369506836
2010-12-31,62.694969177246094
2011-01-03,63.102622985839844
2011-01-04,62.67229080200195
2011-01-05,63.593299865722656
2011-01-06,63.600852966308594
2011-01-07,63.66878128051758
2011-01-10,63.8499641418457
2011-01-11,64.66524505615234
2011-01-12,66.01656341552734
2011-01-13,67.54145812988281
2011-01-14,67.5792007446289
2011-01-18,68.39448547363281
2011-01-19,67.48860931396484
2011-01-20,67.3829116821289
2011-01-21,67.36782836914062
2011-01-24,68.0321273803711
2011-01-25,67.48108673095703
2011-01-26,68.68891906738281
2011-01-27,68.68136596679688
2011-01-28,67.11871337890625
2011-01-31,68.62098693847656
2011-02-01,70.17607879638672
2011-02-02,71.02912902832031
2011-02-03,70.5686264038086
2011-02-04,70.36481475830078
2011-02-07,71.06689453125
2011-02-08,70.576171875
2011-02-09,70.92340087890625
2011-02-10,71.35374450683594
2011-02-11,72.03314971923828
2011-02-14,71.53492736816406
2011-02-15,70.67430114746094
2011-02-16,72.36531066894531
2011-02-17,71.91238403320312
2011-02-18,71.71607971191406
2011-02-22,68.69646453857422
2011-02-23,66.62801361083984
2011-02-24,67.11871337890625
2011-02-25,68.31145477294922
2011-02-28,68.05479431152344
2011-03-01,67.23194122314453
2011-03-02,67.60186004638672
2011-03-03,69.92697143554688
2011-03-04,69.71559143066406
2011-03-07,68.22090911865234
2011-03-08,69.08145141601562
2011-03-09,67.80570220947266
2011-03-10,66.09204864501953
2011-03-11,66.2732162475586
2011-03-14,66.15242767333984
2011-03-15,66.19020080566406
2011-03-16,65.60891723632812
2011-03-17,67.47352600097656
2011-03-18,68.01704406738281
2011-03-21,69.15696716308594
2011-03-22,68.73421478271484
2011-03-23,69.02108764648438
2011-03-24,70.37989807128906
2011-03-25,71.14236450195312
2011-03-28,70.43274688720703
2011-03-29,71.19049072265625
2011-03-30,71.56938171386719
2011-03-31,73.41828918457031
2011-04-01,74.71402740478516
2011-04-04,75.19898223876953
2011-04-05,74.41848754882812
2011-04-06,73.50920867919922
2011-04-07,73.10002899169922
2011-04-08,72.69082641601562
2011-04-11,71.9785385131836
2011-04-12,70.81163024902344
2011-04-13,70.91012573242188
2011-04-14,71.4178466796875
2011-04-15,71.04653930664062
2011-04-18,69.35675811767578
2011-04-19,70.00082397460938
2011-04-20,71.14505004882812
2011-04-21,72.1755599975586
2011-04-25,71.77397155761719
2011-04-26,73.50162506103516
2011-04-27,73.31977844238281
2011-04-28,72.6756820678711
2011-04-29,73.88053131103516
2011-05-02,73.79714965820312
2011-05-03,71.97099304199219
2011-05-04,70.49337768554688
2011-05-05,69.36434173583984
2011-05-06,69.35675811767578
2011-05-09,70.319091796875
2011-05-10,71.59969329833984
2011-05-11,69.17487335205078
2011-05-12,68.47019958496094
2011-05-13,66.46973419189453
2011-05-16,66.78041076660156
2011-05-17,65.89380645751953
2011-05-18,65.54528045654297
2011-05-19,65.19670104980469
2011-05-20,64.2192153930664
2011-05-23,62.938594818115234
2011-05-24,63.234130859375
2011-05-25,64.18888854980469
2011-05-26,64.36319732666016
2011-05-27,64.96937561035156
2011-05-31,65.22699737548828
2011-06-01,62.711273193359375
2011-06-02,63.8251838684082
2011-06-03,62.286964416503906
2011-06-06,61.908077239990234
2011-06-07,61.53676223754883
2011-06-08,60.589576721191406
2011-06-09,62.13540267944336
2011-06-10,61.98383331298828
2011-06-13,60.77145767211914
2011-06-14,62.13540267944336
2011-06-15,60.77902603149414
2011-06-16,60.066741943359375
2011-06-17,59.506011962890625
2011-06-20,60.66537094116211
2011-06-21,62.23391342163086
2011-06-22,61.80958557128906
2011-06-23,61.93080139160156
2011-06-24,60.60476303100586
2011-06-27,61.142738342285156
2011-06-28,62.41465759277344
2011-06-29,62.78022766113281
2011-06-30,62.79544448852539
2011-07-01,64.38726806640625
2011-07-05,64.61573028564453
2011-07-06,64.42529296875
2011-07-07,65.8343276977539
2011-07-08,65.58299255371094
2011-07-11,63.58755111694336
2011-07-12,62.18620300292969
2011-07-13,62.36894607543945
2011-07-14,62.01860427856445
2011-07-15,62.216644287109375
2011-07-18,60.777198791503906
2011-07-19,61.59969711303711
2011-07-20,61.29507827758789
2011-07-21,62.68122863769531
2011-07-22,61.873939514160156
2011-07-25,62.36894607543945
2011-07-26,61.61493682861328
2011-07-27,60.48773193359375
2011-07-28,60.46492385864258
2011-07-29,59.7946891784668
2011-08-01,59.954654693603516
2011-08-02,58.5075569152832
2011-08-03,58.69797134399414
2011-08-04,55.14882278442383
2011-08-05,55.33920669555664
2011-08-08,51.06654357910156
2011-08-09,54.0216178894043
2011-08-10,51.78245544433594
2011-08-11,55.963748931884766
2011-08-12,57.09854507446289
2011-08-15,58.26384735107422
2011-08-16,57.2432746887207
2011-08-17,56.557823181152344
2011-08-18,53.427547454833984
2011-08-19,52.55931091308594
2011-08-22,53.313323974609375
2011-08-23,55.33920669555664
2011-08-24,57.197540283203125
2011-08-25,55.64387512207031
2011-08-26,57.90586853027344
2011-08-29,60.09933090209961
2011-08-30,61.01327896118164
2011-08-31,61.554039001464844
2011-09-01,60.845706939697266
2011-09-02,59.42909240722656
2011-09-06,58.75127410888672
2011-09-07,60.4344367980957
2011-09-08,58.842689514160156
2011-09-09,57.319435119628906
2011-09-12,57.151878356933594
2011-09-13,58.30952072143555
2011-09-14,58.86552429199219
2011-09-15,59.8936882019043
2011-09-16,59.4214973449707
2011-09-19,58.78935623168945
2011-09-20,57.867794036865234
2011-09-21,55.461082458496094
2011-09-22,52.23944091796875
2011-09-23,51.38640594482422
2011-09-26,52.125179290771484
2011-09-27,52.917274475097656
2011-09-28,51.65311050415039
2011-09-29,52.128150939941406
2011-09-30,49.46963119506836
2011-10-03,47.28614807128906
2011-10-04,48.63454055786133
2011-10-05,50.687801361083984
2011-10-06,51.001930236816406
2011-10-07,50.33536148071289
2011-10-10,53.154762268066406
2011-10-11,54.91688919067383
2011-10-12,54.434242248535156
2011-10-13,53.4765510559082
2011-10-14,54.694705963134766
2011-10-17,53.300331115722656
2011-10-18,53.7293815612793
2011-10-19,52.94791793823242
2011-10-20,53.05516052246094
2011-10-21,55.33826446533203
2011-10-24,57.115718841552734
2011-10-25,56.0201301574707
2011-10-26,56.64070510864258
2011-10-27,59.55970001220703
2011-10-28,60.27220916748047
2011-10-31,58.15001678466797
2011-11-01,56.46448516845703
2011-11-02,56.74796676635742
2011-11-03,58.019779205322266
2011-11-04,57.759273529052734
2011-11-07,57.57538986206055
2011-11-08,57.943138122558594
2011-11-09,55.7596549987793
2011-11-10,56.372562408447266
2011-11-11,58.06572341918945
2011-11-14,57.23063659667969
2011-11-15,58.479427337646484
2011-11-16,58.55606460571289
2011-11-17,57.47579574584961
2011-11-18,56.901206970214844
2011-11-21,55.68302536010742
2011-11-22,55.10076904296875
2011-11-23,57.24595260620117
2011-11-25,56.41851806640625
2011-11-28,58.609703063964844
2011-11-29,58.10404586791992
2011-11-30,60.71654510498047
2011-12-01,60.318180084228516
2011-12-02,59.521392822265625
2011-12-05,59.86614990234375
2011-12-06,60.05004119873047
2011-12-07,60.45608139038086
2011-12-08,58.90083312988281
2011-12-09,60.01938247680664
2011-12-12,58.969783782958984
2011-12-13,57.62903594970703
2011-12-14,56.54878616333008
2011-12-15,56.47981262207031
2011-12-16,56.426204681396484
2011-12-19,56.357234954833984
2011-12-20,58.71693801879883
2011-12-21,58.931480407714844
2011-12-22,59.57501220703125
2011-12-23,60.28754425048828
2011-12-27,60.09600067138672
2011-12-28,59.24110794067383
2011-12-29,59.75712966918945
2011-12-30,59.5722770690918
2012-01-03,61.081790924072266
2012-01-04,61.9752197265625
2012-01-05,62.87630844116211
2012-01-06,63.38461685180664
2012-01-09,63.715789794921875
2012-01-10,64.50131225585938
2012-01-11,65.07897186279297
2012-01-12,65.03277587890625
2012-01-13,65.20220184326172
2012-01-17,65.39470672607422
2012-01-18,66.40362548828125
2012-01-19,66.95816802978516
2012-01-20,67.03518676757812
2012-01-23,66.92736053466797
2012-01-24,66.55767822265625
2012-01-25,67.5897216796875
2012-01-26,67.5126953125
2012-01-27,67.76685333251953
2012-01-30,67.32015991210938
2012-01-31,66.3497314453125
2012-02-01,66.94276428222656
2012-02-02,67.32783508300781
2012-02-03,68.0826187133789
2012-02-06,67.63591766357422
2012-02-07,67.72835540771484
2012-02-08,68.15961456298828
2012-02-09,67.72061920166016
2012-02-10,67.42799377441406
2012-02-13,68.2982406616211
2012-02-14,68.5832290649414
2012-02-15,64.9095230102539
2012-02-16,64.00848388671875
2012-02-17,64.59375762939453
2012-02-21,64.84021759033203
2012-02-22,64.97885131835938
2012-02-23,64.77091217041016
2012-02-24,64.13167572021484
2012-02-27,64.22409057617188
2012-02-28,64.17787170410156
2012-02-29,63.86981201171875
2012-03-01,63.98531723022461
2012-03-02,63.36919021606445
2012-03-05,63.022621154785156
2012-03-06,61.004798889160156
2012-03-07,61.004798889160156
2012-03-08,61.905887603759766
2012-03-09,61.7441520690918
2012-03-12,61.197303771972656
2012-03-13,62.89168167114258
2012-03-14,62.83778381347656
2012-03-15,62.87630844116211
2012-03-16,64.0931625366211
2012-03-19,64.04693603515625
2012-03-20,63.45390319824219
2012-03-21,63.145851135253906
2012-03-22,61.94437789916992
2012-03-23,62.2601318359375
2012-03-26,63.75428009033203
2012-03-27,63.46163558959961
2012-03-28,62.23794174194336
2012-03-29,62.338626861572266
2012-03-30,62.65616226196289
2012-04-02,63.6552619934082
2012-04-03,63.31449508666992
2012-04-04,62.896240234375
2012-04-05,63.37644958496094
2012-04-09,61.53312683105469
2012-04-10,59.25614929199219
2012-04-11,60.061614990234375
2012-04-12,61.447933197021484
2012-04-13,61.548641204833984
2012-04-16,61.626075744628906
2012-04-17,62.65616226196289
2012-04-18,62.687103271484375
2012-04-19,62.26115036010742
2012-04-20,62.66388702392578
2012-04-23,61.951351165771484
2012-04-24,62.71812057495117
2012-04-25,63.074378967285156
2012-04-26,63.74043273925781
2012-04-27,64.19740295410156
2012-04-30,63.786930084228516
2012-05-01,64.5458984375
2012-05-02,64.61561584472656
2012-05-03,63.88758850097656
2012-05-04,62.49351501464844
2012-05-07,62.12947082519531
2012-05-08,62.377349853515625
2012-05-09,61.22333908081055
2012-05-10,61.15364074707031
2012-05-11,61.23884582519531
2012-05-14,59.891212463378906
2012-05-15,59.34133529663086
2012-05-16,57.45158004760742
2012-05-17,56.51445007324219
2012-05-18,56.684852600097656
2012-05-21,58.3267707824707
2012-05-22,58.032466888427734
2012-05-23,58.82243347167969
2012-05-24,58.605560302734375
2012-05-25,58.19509506225586
2012-05-29,59.08576583862305
2012-05-30,58.713993072509766
2012-05-31,57.21149444580078
2012-06-01,55.39144515991211
2012-06-04,54.67116928100586
2012-06-05,55.492130279541016
2012-06-06,56.93268585205078
2012-06-07,56.93268585205078
2012-06-08,57.552276611328125
2012-06-11,56.18143081665039
2012-06-12,57.35865020751953
2012-06-13,56.746788024902344
2012-06-14,57.86205291748047
2012-06-15,58.35774230957031
2012-06-18,58.001468658447266
2012-06-19,59.65888214111328
2012-06-20,59.52720642089844
2012-06-21,58.133148193359375
2012-06-22,58.497135162353516
2012-06-25,57.629703521728516
2012-06-26,58.86117172241211
2012-06-27,60.840328216552734
2012-06-28,60.965003967285156
2012-06-29,63.014312744140625
2012-07-02,62.68702697753906
2012-07-03,63.6766357421875
2012-07-05,63.879234313964844
2012-07-06,62.88182830810547
2012-07-09,62.74937438964844
2012-07-10,61.24551010131836
2012-07-11,60.902679443359375
2012-07-12,60.98059844970703
2012-07-13,60.37281799316406
2012-07-16,59.827388763427734
2012-07-17,59.172847747802734
2012-07-18,58.95466613769531
2012-07-19,58.978031158447266
2012-07-20,59.1260871887207
2012-07-23,58.557273864746094
2012-07-24,57.559898376464844
2012-07-25,57.45078659057617
2012-07-26,58.46377182006836
2012-07-27,60.85590362548828
2012-07-30,60.248130798339844
2012-07-31,59.8585319519043
2012-08-01,60.4117546081543
2012-08-02,59.539066314697266
2012-08-03,60.39619445800781
2012-08-06,61.113059997558594
2012-08-07,61.53384017944336
2012-08-08,61.68967819213867
2012-08-09,61.307865142822266
2012-08-10,61.84551239013672
2012-08-13,62.149375915527344
2012-08-14,62.43768310546875
2012-08-15,58.518287658691406
2012-08-16,58.8377685546875
2012-08-17,59.95205307006836
2012-08-20,60.692298889160156
2012-08-21,60.50527572631836
2012-08-22,60.022178649902344
2012-08-23,59.313087463378906
2012-08-24,59.74164962768555
2012-08-27,58.6507568359375
2012-08-28,57.51311492919922
2012-08-29,57.9105224609375
2012-08-30,58.07415771484375
2012-08-31,58.52610778808594
2012-09-04,57.75468826293945
2012-09-05,58.30011749267578
2012-09-06,60.02994155883789
2012-09-07,60.949405670166016
2012-09-10,60.146846771240234
2012-09-11,60.9727783203125
2012-09-12,61.39358139038086
2012-09-13,62.6247444152832
2012-09-14,63.89480972290039
2012-09-17,63.131195068359375
2012-09-18,63.35716247558594
2012-09-19,63.879234313964844
2012-09-20,64.12078094482422
2012-09-21,64.44026947021484
2012-09-24,64.63504791259766
2012-09-25,63.62207794189453
2012-09-26,63.79449462890625
2012-09-27,64.33518981933594
2012-09-28,64.62511444091797
2012-10-01,64.72698211669922
2012-10-02,64.42923736572266
2012-10-03,64.186279296875
2012-10-04,64.90724182128906
2012-10-05,64.8680648803711
2012-10-08,64.86019897460938
2012-10-09,64.04523468017578
2012-10-10,63.62211608886719
2012-10-11,64.5467758178711
2012-10-12,64.60163116455078
2012-10-15,65.2206802368164
2012-10-16,66.2629165649414
2012-10-17,67.24244689941406
2012-10-18,68.06523895263672
2012-10-19,66.59986114501953
2012-10-22,67.30510711669922
2012-10-23,66.63121795654297
2012-10-24,66.06700134277344
2012-10-25,66.36476135253906
2012-10-26,66.97602844238281
2012-10-31,66.95246887207031
2012-11-01,68.07306671142578
2012-11-02,67.07785034179688
2012-11-05,67.30510711669922
2012-11-06,67.46971130371094
2012-11-07,65.92593383789062
2012-11-08,65.50277709960938
2012-11-09,66.05131530761719
2012-11-12,67.14054870605469
2012-11-13,67.14836883544922
2012-11-14,66.40396118164062
2012-11-15,66.91328430175781
2012-11-16,66.8035888671875
2012-11-19,67.58720397949219
2012-11-20,67.38345336914062
2012-11-21,64.90724182128906
2012-11-23,65.80054473876953
2012-11-26,66.18449401855469
2012-11-27,66.13749694824219
2012-11-28,66.03565216064453
2012-11-29,66.49797821044922
2012-11-30,65.86325073242188
2012-12-03,65.21281433105469
2012-12-04,65.4322738647461
2012-12-05,66.01213836669922
2012-12-06,66.39612579345703
2012-12-07,66.94465637207031
2012-12-10,67.21893310546875
2012-12-11,66.94465637207031
2012-12-12,67.58720397949219
2012-12-13,67.03868103027344
2012-12-14,67.33644104003906
2012-12-17,67.68122863769531
2012-12-18,68.06523895263672
2012-12-19,67.46187591552734
2012-12-20,67.97900390625
2012-12-21,67.54019165039062
2012-12-24,67.46971130371094
2012-12-26,67.79877471923828
2012-12-27,67.70425415039062
2012-12-28,66.60921478271484
2012-12-31,68.08241271972656
2013-01-02,69.31924438476562
2013-01-03,69.14595031738281
2013-01-04,69.85497283935547
2013-01-07,69.79981231689453
2013-01-08,69.07504272460938
2013-01-09,70.16220092773438
2013-01-10,70.83186340332031
2013-01-11,70.60340118408203
2013-01-14,70.79244995117188
2013-01-15,70.69005584716797
2013-01-16,70.55611419677734
2013-01-17,70.9815444946289
2013-01-18,71.65904235839844
2013-01-22,72.99832153320312
2013-01-23,73.0849838256836
2013-01-24,73.45524597167969
2013-01-25,73.6364517211914
2013-01-28,74.046142578125
2013-01-29,74.8812026977539
2013-01-30,74.79452514648438
2013-01-31,74.10124969482422
2013-02-01,74.56605529785156
2013-02-04,73.38435363769531
2013-02-05,73.57341003417969
2013-02-06,73.0219955444336
2013-02-07,72.6122817993164
2013-02-08,73.11650848388672
2013-02-11,73.44738006591797
2013-02-12,74.03034210205078
2013-02-13,71.4384994506836
2013-02-14,71.35182189941406
2013-02-15,70.705810546875
2013-02-19,71.19425201416016
2013-02-20,69.5083236694336
2013-02-21,68.58659362792969
2013-02-22,68.64173889160156
2013-02-25,67.39701080322266
2013-02-26,68.14543151855469
2013-02-27,69.1853256225586
2013-02-28,69.1932144165039
2013-03-01,69.24048614501953
2013-03-04,69.30352020263672
2013-03-05,70.9893798828125
2013-03-06,70.32766723632812
2013-03-07,70.72154235839844
2013-03-08,71.59602355957031
2013-03-11,72.03720092773438
2013-03-12,71.57240295410156
2013-03-13,71.95844268798828
2013-03-14,72.63592529296875
2013-03-15,72.66744995117188
2013-03-18,72.3365707397461
2013-03-19,71.35182189941406
2013-03-20,69.122314453125
2013-03-21,68.45266723632812
2013-03-22,69.1065444946289
2013-03-25,68.44481658935547
2013-03-26,69.15009307861328
2013-03-27,69.3006591796875
2013-03-28,68.13573455810547
2013-04-01,67.42251586914062
2013-04-02,66.59835815429688
2013-04-03,67.20062255859375
2013-04-04,67.90591430664062
2013-04-05,67.89799499511719
2013-04-08,68.53196716308594
2013-04-09,68.6904525756836
2013-04-10,69.0232925415039
2013-04-11,69.40367889404297
2013-04-12,68.26252746582031
2013-04-15,65.73457336425781
2013-04-16,65.91683959960938
2013-04-17,65.4255142211914
2013-04-18,65.43343353271484
2013-04-19,66.13874053955078
2013-04-22,66.42403411865234
2013-04-23,67.18476867675781
2013-04-24,67.4542236328125
2013-04-25,68.17533874511719
2013-04-26,67.7474365234375
2013-04-29,70.39424133300781
2013-04-30,70.76670837402344
2013-05-01,69.55424499511719
2013-05-02,70.9569091796875
2013-05-03,71.74935150146484
2013-05-06,72.2168960571289
2013-05-07,72.69237518310547
2013-05-08,73.18370819091797
2013-05-09,73.05694580078125
2013-05-10,73.1440658569336
2013-05-13,73.36597442626953
2013-05-14,74.30900573730469
2013-05-15,71.03614044189453
2013-05-16,70.8380355834961
2013-05-17,68.9202651977539
2013-05-20,69.76818084716797
2013-05-21,69.41159057617188
2013-05-22,68.80933380126953
2013-05-23,69.08668518066406
2013-05-24,68.38140106201172
2013-05-28,68.4209976196289
2013-05-29,69.22140502929688
2013-05-30,69.26896667480469
2013-05-31,69.03121185302734
2013-06-03,70.01385498046875
2013-06-04,69.06291198730469
2013-06-05,68.07233428955078
2013-06-06,68.222900390625
2013-06-07,68.79344940185547
2013-06-10,68.31011199951172
2013-06-11,67.54933166503906
2013-06-12,66.82025146484375
2013-06-13,67.8345947265625
2013-06-14,67.26400756835938
2013-06-17,67.20854949951172
2013-06-18,67.35912322998047
2013-06-19,67.42251586914062
2013-06-20,65.68704986572266
2013-06-21,65.35419464111328
2013-06-24,64.18929290771484
2013-06-25,65.33834838867188
2013-06-26,65.50580596923828
2013-06-27,66.14368438720703
2013-06-28,64.78815460205078
2013-07-01,64.83600616455078
2013-07-02,64.50907135009766
2013-07-03,64.5808334350586
2013-07-05,64.93966674804688
2013-07-08,64.86788177490234
2013-07-09,66.90921783447266
2013-07-10,66.07992553710938
2013-07-11,67.18030548095703
2013-07-12,66.93314361572266
2013-07-15,67.31588745117188
2013-07-16,66.94908905029297
2013-07-17,66.66201782226562
2013-07-18,66.70989227294922
2013-07-19,67.02084350585938
2013-07-22,67.60295867919922
2013-07-23,66.90123748779297
2013-07-24,65.85664367675781
2013-07-25,66.1038589477539
2013-07-26,66.03207397460938
2013-07-29,66.19952392578125
2013-07-30,66.16766357421875
2013-07-31,66.23939514160156
2013-08-01,66.22344207763672
2013-08-02,66.50254821777344
2013-08-05,66.02412414550781
2013-08-06,64.74826049804688
2013-08-07,64.5808334350586
2013-08-08,65.64136505126953
2013-08-09,65.17888641357422
2013-08-12,66.48660278320312
2013-08-13,66.90921783447266
2013-08-14,65.65731811523438
2013-08-15,67.26805877685547
2013-08-16,67.06868743896484
2013-08-19,67.3956298828125
2013-08-20,66.38294982910156
2013-08-21,65.79286193847656
2013-08-22,66.38294982910156
2013-08-23,66.58229064941406
2013-08-26,67.59495544433594
2013-08-27,66.56636047363281
2013-08-28,67.0766372680664
2013-08-29,66.82149505615234
2013-08-30,66.69393157958984
2013-09-03,67.02880859375
2013-09-04,67.36371612548828
2013-09-05,65.82477569580078
2013-09-06,65.87259674072266
2013-09-09,66.8852767944336
2013-09-10,67.12450408935547
2013-09-11,67.22819519042969
2013-09-12,66.33507537841797
2013-09-13,65.77689361572266
2013-09-16,66.61418151855469
2013-09-17,66.74971008300781
