Date,AME
2010-11-05,22.842212677001953
2010-11-08,22.688796997070312
2010-11-09,22.713024139404297
2010-11-10,22.809913635253906
2010-11-11,22.26893424987793
2010-11-12,22.139747619628906
2010-11-15,22.2608642578125
2010-11-16,21.917699813842773
2010-11-17,22.095340728759766
2010-11-18,22.511165618896484
2010-11-19,22.527315139770508
2010-11-22,22.939105987548828
2010-11-23,22.85432243347168
2010-11-24,23.613309860229492
2010-11-26,23.496227264404297
2010-11-29,23.455854415893555
2010-11-30,23.887832641601562
2010-12-01,24.94959831237793
2010-12-02,24.582223892211914
2010-12-03,24.444963455200195
2010-12-06,24.18659019470215
2010-12-07,24.178497314453125
2010-12-08,24.117856979370117
2010-12-09,24.170412063598633
2010-12-10,24.291717529296875
2010-12-13,24.267457962036133
2010-12-14,24.279592514038086
2010-12-15,24.154251098632812
2010-12-16,24.44131851196289
2010-12-17,23.94399642944336
2010-12-20,23.952091217041016
2010-12-21,24.19872283935547
2010-12-22,23.83483123779297
2010-12-23,23.901552200317383
2010-12-27,23.84696388244629
2010-12-28,23.998580932617188
2010-12-29,23.937938690185547
2010-12-30,23.84696388244629
2010-12-31,23.804506301879883
2011-01-03,24.053163528442383
2011-01-04,23.701406478881836
2011-01-05,23.840898513793945
2011-01-06,23.85909652709961
2011-01-07,23.840898513793945
2011-01-10,23.73172950744629
2011-01-11,23.81663703918457
2011-01-12,24.241186141967773
2011-01-13,24.429183959960938
2011-01-14,24.459514617919922
2011-01-18,24.853727340698242
2011-01-19,24.222984313964844
2011-01-20,23.877286911010742
2011-01-21,24.51409912109375
2011-01-24,24.453453063964844
2011-01-25,24.592941284179688
2011-01-26,24.72637176513672
2011-01-27,24.30182647705078
2011-01-28,23.658958435058594
2011-01-31,24.73242950439453
2011-02-01,25.38136863708496
2011-02-02,25.138776779174805
2011-02-03,24.920440673828125
2011-02-04,25.260072708129883
2011-02-07,25.454147338867188
2011-02-08,26.10308074951172
2011-02-09,25.878679275512695
2011-02-10,26.594327926635742
2011-02-11,26.509428024291992
2011-02-14,26.351743698120117
2011-02-15,26.07883071899414
2011-02-16,26.030303955078125
2011-02-17,26.042438507080078
2011-02-18,26.1516056060791
2011-02-22,25.284334182739258
2011-02-23,25.10239028930664
2011-02-24,24.981088638305664
2011-02-25,25.5572452545166
2011-02-28,25.442014694213867
2011-03-01,25.10845375061035
2011-03-02,25.532991409301758
2011-03-03,26.12734603881836
2011-03-04,25.75739097595215
2011-03-07,25.454147338867188
2011-03-08,25.74526596069336
2011-03-09,25.957529067993164
2011-03-10,25.24187660217285
2011-03-11,25.466279983520508
2011-03-14,24.835527420043945
2011-03-15,24.689762115478516
2011-03-16,24.416440963745117
2011-03-17,24.75049591064453
2011-03-18,24.89628028869629
2011-03-21,25.6980037689209
2011-03-22,25.351802825927734
2011-03-23,25.41254234313965
2011-03-24,25.673709869384766
2011-03-25,25.91059684753418
2011-03-28,25.68585205078125
2011-03-29,26.068498611450195
2011-03-30,26.299304962158203
2011-03-31,26.6455135345459
2011-04-01,27.101036071777344
2011-04-04,27.101036071777344
2011-04-05,26.870243072509766
2011-04-06,27.101036071777344
2011-04-07,26.773059844970703
2011-04-08,26.347898483276367
2011-04-11,26.019912719726562
2011-04-12,25.71015739440918
2011-04-13,26.001691818237305
2011-04-14,25.716228485107422
2011-04-15,27.204294204711914
2011-04-18,26.760902404785156
2011-04-19,26.991714477539062
2011-04-20,27.690187454223633
2011-04-21,28.072832107543945
2011-04-25,28.048540115356445
2011-04-26,28.406892776489258
2011-04-27,28.40082550048828
2011-04-28,27.902767181396484
2011-04-29,27.963512420654297
2011-05-02,27.665897369384766
2011-05-03,27.173921585083008
2011-05-04,26.870243072509766
2011-05-05,26.724464416503906
2011-05-06,27.101036071777344
2011-05-09,27.1678466796875
2011-05-10,27.29538917541504
2011-05-11,26.748764038085938
2011-05-12,26.779129028320312
2011-05-13,26.463293075561523
2011-05-16,26.044212341308594
2011-05-17,25.61297035217285
2011-05-18,26.147462844848633
2011-05-19,26.18389892578125
2011-05-20,25.880218505859375
2011-05-23,25.497568130493164
2011-05-24,24.902341842651367
2011-05-25,25.71015739440918
2011-05-26,25.758739471435547
2011-05-27,25.904504776000977
2011-05-31,26.414709091186523
2011-06-01,25.558305740356445
2011-06-02,25.849843978881836
2011-06-03,25.71015739440918
2011-06-06,25.442909240722656
2011-06-07,25.764814376831055
2011-06-08,25.382165908813477
2011-06-09,25.546167373657227
2011-06-10,25.236404418945312
2011-06-13,24.999526977539062
2011-06-14,25.455717086791992
2011-06-15,25.24891471862793
2011-06-16,24.926532745361328
2011-06-17,24.877872467041016
2011-06-20,25.10292625427246
2011-06-21,25.845016479492188
2011-06-22,26.003154754638672
2011-06-23,26.167383193969727
2011-06-24,25.86325454711914
2011-06-27,25.765932083129883
2011-06-28,26.477602005004883
2011-06-29,27.067615509033203
2011-06-30,27.310916900634766
2011-07-01,27.75495147705078
2011-07-05,27.742786407470703
2011-07-06,27.973913192749023
2011-07-07,28.071245193481445
2011-07-08,27.761032104492188
2011-07-11,27.110187530517578
2011-07-12,27.110187530517578
2011-07-13,27.37174415588379
2011-07-14,26.775644302368164
2011-07-15,26.72698402404785
2011-07-18,26.270788192749023
2011-07-19,26.672243118286133
2011-07-20,26.745235443115234
2011-07-21,27.17709732055664
2011-07-22,27.1345272064209
2011-07-25,27.438650131225586
2011-07-26,27.462987899780273
2011-07-27,26.5627498626709
2011-07-28,25.99707794189453
2011-07-29,25.85109519958496
2011-08-01,25.838924407958984
2011-08-02,24.73797035217285
2011-08-03,24.859628677368164
2011-08-04,23.259897232055664
2011-08-05,22.52997589111328
2011-08-08,20.522729873657227
2011-08-09,22.43267250061035
2011-08-10,21.544599533081055
2011-08-11,23.083511352539062
2011-08-12,23.278148651123047
2011-08-15,23.630929946899414
2011-08-16,23.229482650756836
2011-08-17,23.047006607055664
2011-08-18,21.538522720336914
2011-08-19,21.210054397583008
2011-08-22,21.422948837280273
2011-08-23,22.43267250061035
2011-08-24,22.469160079956055
2011-08-25,21.9825496673584
2011-08-26,22.444828033447266
2011-08-29,23.229482650756836
2011-08-30,23.73434066772461
2011-08-31,23.77083396911621
2011-09-01,23.302471160888672
2011-09-02,22.317092895507812
2011-09-06,22.43875503540039
2011-09-07,23.077421188354492
2011-09-08,23.04092788696289
2011-09-09,22.1285343170166
2011-09-12,21.89130973815918
2011-09-13,22.639474868774414
2011-09-14,23.254806518554688
2011-09-15,23.669086456298828
2011-09-16,23.419301986694336
2011-09-19,23.260894775390625
2011-09-20,22.663841247558594
2011-09-21,21.83527183532715
2011-09-22,20.421833038330078
2011-09-23,20.056278228759766
2011-09-26,21.64031410217285
2011-09-27,21.55501365661621
2011-09-28,20.854385375976562
2011-09-29,20.976240158081055
2011-09-30,20.08673858642578
2011-10-03,19.148509979248047
2011-10-04,20.568042755126953
2011-10-05,21.38443374633789
2011-10-06,22.06068992614746
2011-10-07,21.603755950927734
2011-10-10,22.48106575012207
2011-10-11,22.48106575012207
2011-10-12,22.937997817993164
2011-10-13,22.846607208251953
2011-10-14,23.248716354370117
2011-10-17,22.560270309448242
2011-10-18,23.43758201599121
2011-10-19,22.919721603393555
2011-10-20,22.950183868408203
2011-10-21,23.425392150878906
2011-10-24,24.333168029785156
2011-10-25,23.656906127929688
2011-10-26,23.669086456298828
2011-10-27,25.02161407470703
2011-10-28,24.972877502441406
2011-10-31,24.07728385925293
2011-11-01,23.15732765197754
2011-11-02,23.894512176513672
2011-11-03,25.13127326965332
2011-11-04,24.851030349731445
2011-11-07,24.765731811523438
2011-11-08,25.19828987121582
2011-11-09,24.04073143005371
2011-11-10,24.65607261657715
2011-11-11,25.533374786376953
2011-11-14,25.1556453704834
2011-11-15,25.758800506591797
2011-11-16,25.13127326965332
2011-11-17,24.601240158081055
2011-11-18,24.576866149902344
2011-11-21,24.29662322998047
2011-11-22,24.059011459350586
2011-11-23,23.309642791748047
2011-11-25,23.078128814697266
2011-11-28,24.44283676147461
2011-11-29,24.65607261657715
2011-11-30,26.099971771240234
2011-12-01,25.80754280090332
2011-12-02,25.965932846069336
2011-12-05,26.215726852416992
2011-12-06,26.14861297607422
2011-12-07,26.00218963623047
2011-12-08,25.196876525878906
2011-12-09,26.11811065673828
2011-12-12,25.520231246948242
2011-12-13,25.026044845581055
2011-12-14,24.397647857666016
2011-12-15,24.470855712890625
2011-12-16,24.745407104492188
2011-12-19,24.251232147216797
2011-12-20,25.026044845581055
2011-12-21,25.056549072265625
2011-12-22,25.46531867980957
2011-12-23,25.648345947265625
2011-12-27,25.89238166809082
2011-12-28,25.184677124023438
2011-12-29,25.48971176147461
2011-12-30,25.684953689575195
2012-01-03,25.776466369628906
2012-01-04,26.130308151245117
2012-01-05,26.563495635986328
2012-01-06,26.246232986450195
2012-01-09,26.252334594726562
2012-01-10,26.8624324798584
2012-01-11,27.039358139038086
2012-01-12,27.893484115600586
2012-01-13,28.076513290405273
2012-01-17,27.759260177612305
2012-01-18,27.60063934326172
2012-01-19,28.14972496032715
2012-01-20,27.86298942565918
2012-01-23,28.125328063964844
2012-01-24,28.259540557861328
2012-01-25,28.570688247680664
2012-01-26,28.717111587524414
2012-01-27,28.39986801147461
2012-01-30,28.729307174682617
2012-01-31,28.674407958984375
2012-02-01,29.394311904907227
2012-02-02,28.85742950439453
2012-02-03,29.406518936157227
2012-02-06,29.418724060058594
2012-02-07,29.443132400512695
2012-02-08,29.400423049926758
2012-02-09,29.60175323486328
2012-02-10,29.14417839050293
2012-02-13,29.528539657592773
2012-02-14,29.650550842285156
2012-02-15,29.25399398803711
2012-02-16,29.943408966064453
2012-02-17,29.729867935180664
2012-02-21,29.668859481811523
2012-02-22,29.504133224487305
2012-02-23,29.534639358520508
2012-02-24,29.437023162841797
2012-02-27,29.083171844482422
2012-02-28,29.095373153686523
2012-02-29,29.040464401245117
2012-03-01,29.36380958557129
2012-03-02,28.973346710205078
2012-03-05,28.90013885498047
2012-03-06,28.36326026916504
2012-03-07,28.680503845214844
2012-03-08,28.985557556152344
2012-03-09,29.357707977294922
2012-03-12,29.400423049926758
2012-03-13,29.851882934570312
2012-03-14,29.73583221435547
2012-03-15,29.754148483276367
2012-03-16,29.71749496459961
2012-03-19,29.686954498291016
2012-03-20,29.399864196777344
2012-03-21,29.44873046875
2012-03-22,29.12498664855957
2012-03-23,29.173852920532227
2012-03-26,29.638097763061523
2012-03-27,29.67473793029785
2012-03-28,29.44873046875
2012-03-29,29.528133392333984
2012-03-30,29.631982803344727
2012-04-02,29.937402725219727
2012-04-03,30.029035568237305
2012-04-04,29.589221954345703
2012-04-05,29.534250259399414
2012-04-09,29.12498664855957
2012-04-10,28.715713500976562
2012-04-11,28.966167449951172
2012-04-12,29.473169326782227
2012-04-13,29.106664657592773
2012-04-16,29.10055160522461
2012-04-17,29.833566665649414
2012-04-18,29.949623107910156
2012-04-19,29.81524085998535
2012-04-20,29.92519187927246
2012-04-23,29.54035186767578
2012-04-24,29.631982803344727
2012-04-25,30.065689086914062
2012-04-26,30.627668380737305
2012-04-27,30.920862197875977
2012-04-30,30.743715286254883
2012-05-01,31.195741653442383
2012-05-02,31.232379913330078
2012-05-03,30.865896224975586
2012-05-04,30.627668380737305
2012-05-07,30.566574096679688
2012-05-08,31.07967185974121
2012-05-09,30.639867782592773
2012-05-10,30.652090072631836
2012-05-11,30.713171005249023
2012-05-14,30.39554214477539
2012-05-15,30.23059844970703
2012-05-16,30.193965911865234
2012-05-17,29.430404663085938
2012-05-18,29.503711700439453
2012-05-21,29.92519187927246
2012-05-22,30.041248321533203
2012-05-23,30.297819137573242
2012-05-24,30.334457397460938
2012-05-25,30.065689086914062
2012-05-29,30.755924224853516
2012-05-30,30.780366897583008
2012-05-31,30.97583770751953
2012-06-01,29.7602596282959
2012-06-04,29.772472381591797
2012-06-05,30.04735565185547
2012-06-06,31.152990341186523
2012-06-07,31.385112762451172
2012-06-08,31.68440818786621
2012-06-11,31.220176696777344
2012-06-12,31.751605987548828
2012-06-13,30.86434555053711
2012-06-14,31.047927856445312
2012-06-15,31.46401023864746
2012-06-18,31.708759307861328
2012-06-19,32.11262893676758
2012-06-20,31.825037002563477
2012-06-21,30.858219146728516
2012-06-22,30.78480339050293
2012-06-25,30.019935607910156
2012-06-26,30.27079963684082
2012-06-27,30.197372436523438
2012-06-28,29.395784378051758
2012-06-29,30.5400390625
2012-07-02,30.757259368896484
2012-07-03,31.317161560058594
2012-07-05,31.5557918548584
2012-07-06,31.12441635131836
2012-07-09,30.894939422607422
2012-07-10,30.592060089111328
2012-07-11,30.353408813476562
2012-07-12,30.04134750366211
2012-07-13,30.518627166748047
2012-07-16,30.481908798217773
2012-07-17,30.592060089111328
2012-07-18,31.317161560058594
2012-07-19,31.42730140686035
2012-07-20,31.014266967773438
2012-07-23,30.582881927490234
2012-07-24,28.903207778930664
2012-07-25,28.536062240600586
2012-07-26,28.21481704711914
2012-07-27,29.086780548095703
2012-07-30,28.480993270874023
2012-07-31,28.453454971313477
2012-08-01,28.049598693847656
2012-08-02,27.902746200561523
2012-08-03,28.6094913482666
2012-08-06,28.838956832885742
2012-08-07,29.554880142211914
2012-08-08,29.600767135620117
2012-08-09,29.564058303833008
2012-08-10,29.87612533569336
2012-08-13,29.903669357299805
2012-08-14,30.022979736328125
2012-08-15,30.39930534362793
2012-08-16,30.922487258911133
2012-08-17,31.298797607421875
2012-08-20,31.3630428314209
2012-08-21,31.638408660888672
2012-08-22,31.528268814086914
2012-08-23,31.44563865661621
2012-08-24,31.62922477722168
2012-08-27,31.739360809326172
2012-08-28,31.583337783813477
2012-08-29,31.665935516357422
2012-08-30,31.381418228149414
2012-08-31,31.491546630859375
2012-09-04,31.665935516357422
2012-09-05,31.3079891204834
2012-09-06,32.33597946166992
2012-09-07,32.56543731689453
2012-09-10,32.56543731689453
2012-09-11,32.32679748535156
2012-09-12,32.593441009521484
2012-09-13,32.6669921875
2012-09-14,33.22782516479492
2012-09-17,32.96119689941406
2012-09-18,32.98878860473633
2012-09-19,33.14507293701172
2012-09-20,33.30138397216797
2012-09-21,33.31978225708008
2012-09-24,32.61182403564453
2012-09-25,32.49229049682617
2012-09-26,32.43712615966797
2012-09-27,32.896846771240234
2012-09-28,32.593441009521484
2012-10-01,31.931447982788086
2012-10-02,31.784334182739258
2012-10-03,31.251070022583008
2012-10-04,32.65780258178711
2012-10-05,32.262454986572266
2012-10-08,32.3543815612793
2012-10-09,32.01420211791992
2012-10-10,31.83951187133789
2012-10-11,31.793533325195312
2012-10-12,31.361406326293945
2012-10-15,32.01420211791992
2012-10-16,32.5842170715332
2012-10-17,32.68537139892578
2012-10-18,32.51986312866211
2012-10-19,31.297042846679688
2012-10-22,31.214292526245117
2012-10-23,31.848690032958984
2012-10-24,32.44632339477539
2012-10-25,32.6393928527832
2012-10-26,32.93361282348633
2012-10-31,32.68537139892578
2012-11-01,34.11967086791992
2012-11-02,33.6507682800293
2012-11-05,33.70591735839844
2012-11-06,33.63240432739258
2012-11-07,33.191062927246094
2012-11-08,33.108306884765625
2012-11-09,33.13589096069336
2012-11-12,33.15428161621094
2012-11-13,33.108306884765625
2012-11-14,32.72214126586914
2012-11-15,32.198062896728516
2012-11-16,32.409542083740234
2012-11-19,33.38412094116211
2012-11-20,33.78867721557617
2012-11-21,33.770294189453125
2012-11-23,34.257564544677734
2012-11-26,34.24838638305664
2012-11-27,33.69673156738281
2012-11-28,34.06449508666992
2012-11-29,34.15644836425781
2012-11-30,34.32194519042969
2012-12-03,34.32194519042969
2012-12-04,34.2851676940918
2012-12-05,34.7271842956543
2012-12-06,34.57063293457031
2012-12-07,34.74560546875
2012-12-10,35.01267623901367
2012-12-11,34.55221939086914
2012-12-12,34.764015197753906
2012-12-13,34.50617980957031
2012-12-14,34.36804962158203
2012-12-17,34.47854995727539
2012-12-18,34.74560546875
2012-12-19,34.57063293457031
2012-12-20,34.67194366455078
2012-12-21,34.3864631652832
2012-12-24,34.48775863647461
2012-12-26,34.045719146728516
2012-12-27,34.35883712768555
2012-12-28,34.14702606201172
2012-12-31,34.59827423095703
2013-01-02,35.59284591674805
2013-01-03,35.427085876464844
2013-01-04,35.841487884521484
2013-01-07,35.537593841552734
2013-01-08,35.49155044555664
2013-01-09,35.68492889404297
2013-01-10,35.72175979614258
2013-01-11,35.70335388183594
2013-01-14,35.54679489135742
2013-01-15,35.482330322265625
2013-01-16,35.45469665527344
2013-01-17,36.05329132080078
2013-01-18,36.24666976928711
2013-01-22,36.67949676513672
2013-01-23,36.55979537963867
2013-01-24,37.849056243896484
2013-01-25,37.82143020629883
2013-01-28,37.74776840209961
2013-01-29,38.02402114868164
2013-01-30,37.683284759521484
2013-01-31,37.74776840209961
2013-02-01,38.18978500366211
2013-02-04,37.55437469482422
2013-02-05,37.66487121582031
2013-02-06,38.08847427368164
2013-02-07,37.88587951660156
2013-02-08,38.180572509765625
2013-02-11,38.22661590576172
2013-02-12,38.51210021972656
2013-02-13,38.67787170410156
2013-02-14,38.594993591308594
2013-02-15,38.594993591308594
2013-02-19,39.073848724365234
2013-02-20,38.40159225463867
2013-02-21,38.20820236206055
2013-02-22,38.89887237548828
2013-02-25,37.793792724609375
2013-02-26,38.20820236206055
2013-02-27,38.668643951416016
2013-02-28,38.52130889892578
2013-03-01,38.20820236206055
2013-03-04,38.40159225463867
2013-03-05,38.88046646118164
2013-03-06,38.87125015258789
2013-03-07,38.723899841308594
2013-03-08,39.06463623046875
2013-03-11,39.08305358886719
2013-03-12,39.03694534301758
2013-03-13,39.24905776977539
2013-03-14,39.45194625854492
2013-03-15,39.4796028137207
2013-03-18,39.2951774597168
2013-03-19,39.43348693847656
2013-03-20,39.525718688964844
2013-03-21,39.009281158447266
2013-03-22,39.42428207397461
2013-03-25,39.092288970947266
2013-03-26,39.368934631347656
2013-03-27,39.470394134521484
2013-03-28,39.98683166503906
2013-04-01,39.24905776977539
2013-04-02,38.91706466674805
2013-04-03,38.179298400878906
2013-04-04,38.216190338134766
2013-04-05,37.80119705200195
2013-04-08,37.727420806884766
2013-04-09,37.59832000732422
2013-04-10,38.49284744262695
2013-04-11,37.98564529418945
2013-04-12,37.764305114746094
2013-04-15,36.65766143798828
2013-04-16,37.5245361328125
2013-04-17,37.12799072265625
2013-04-18,36.79600524902344
2013-04-19,37.072654724121094
2013-04-22,37.192535400390625
2013-04-23,37.644405364990234
2013-04-24,37.94874572753906
2013-04-25,37.75507736206055
2013-04-26,37.38618087768555
2013-04-29,37.395423889160156
2013-04-30,37.542964935302734
2013-05-01,36.72221755981445
2013-05-02,36.961978912353516
2013-05-03,37.69053268432617
2013-05-06,37.672088623046875
2013-05-07,37.98564529418945
2013-05-08,38.49284744262695
2013-05-09,38.53895568847656
2013-05-10,38.58505630493164
2013-05-13,38.54816436767578
2013-05-14,39.368934631347656
2013-05-15,39.59027099609375
2013-05-16,39.396602630615234
2013-05-17,39.98683166503906
2013-05-20,40.11593246459961
2013-05-21,40.29114532470703
2013-05-22,39.89459228515625
2013-05-23,39.756263732910156
2013-05-24,39.59027099609375
2013-05-28,40.01447677612305
2013-05-29,39.59949493408203
2013-05-30,40.11593246459961
2013-05-31,39.79315948486328
2013-06-03,39.9683837890625
2013-06-04,39.627159118652344
2013-06-05,39.35050582885742
2013-06-06,39.230613708496094
2013-06-07,39.747039794921875
2013-06-10,39.59027099609375
2013-06-11,39.230613708496094
2013-06-12,38.99049758911133
2013-06-13,39.46147537231445
2013-06-14,39.48917770385742
2013-06-17,38.69498825073242
2013-06-18,39.11978530883789
2013-06-19,38.630332946777344
2013-06-20,37.549827575683594
2013-06-21,37.29125213623047
2013-06-24,37.328182220458984
2013-06-25,37.752994537353516
2013-06-26,37.928466796875
2013-06-27,38.78733444213867
2013-06-28,39.064388275146484
2013-07-01,39.91401672363281
2013-07-02,39.95094299316406
2013-07-03,40.12642288208008
2013-07-05,40.77286911010742
2013-07-08,40.846744537353516
2013-07-09,41.13303756713867
2013-07-10,41.13303756713867
2013-07-11,41.47474670410156
2013-07-12,41.862613677978516
2013-07-15,41.936492919921875
2013-07-16,41.67791748046875
2013-07-17,41.80718231201172
2013-07-18,42.250492095947266
2013-07-19,42.30588912963867
2013-07-22,42.52753448486328
2013-07-23,42.42594528198242
2013-07-24,42.27817916870117
2013-07-25,42.14889144897461
2013-07-26,42.25971603393555
2013-07-29,42.231998443603516
2013-07-30,42.52753448486328
2013-07-31,42.73993682861328
2013-08-01,44.05132293701172
2013-08-02,44.12520217895508
2013-08-05,44.1436767578125
2013-08-06,43.543392181396484
2013-08-07,42.065773010253906
2013-08-08,42.24126434326172
2013-08-09,41.94572067260742
2013-08-12,42.25971603393555
2013-08-13,42.231998443603516
2013-08-14,41.53937911987305
2013-08-15,40.357295989990234
2013-08-16,40.107948303222656
2013-08-19,40.44041061401367
2013-08-20,40.754390716552734
2013-08-21,40.431182861328125
2013-08-22,40.846744537353516
2013-08-23,40.86522674560547
2013-08-26,40.97602081298828
2013-08-27,39.960182189941406
2013-08-28,40.12642288208008
2013-08-29,40.154117584228516
2013-08-30,39.6369514465332
2013-09-03,39.34141540527344
2013-09-04,40.05253982543945
2013-09-05,40.50505447387695
2013-09-06,40.61586380004883
2013-09-09,40.541996002197266
2013-09-10,40.920631408691406
2013-09-11,41.08687210083008
2013-09-12,42.14107131958008
2013-09-13,41.743446350097656
2013-09-16,41.9099006652832
