Date,SYK
2010-11-05,43.4884147644043
2010-11-08,43.20641326904297
2010-11-09,43.27277374267578
2010-11-10,43.231292724609375
2010-11-11,43.28934860229492
2010-11-12,42.79167556762695
2010-11-15,42.65068054199219
2010-11-16,42.05347442626953
2010-11-17,41.94563674926758
2010-11-18,42.62578582763672
2010-11-19,42.83314895629883
2010-11-22,42.62578582763672
2010-11-23,42.202781677246094
2010-11-24,42.5511360168457
2010-11-26,42.6838493347168
2010-11-29,42.11151885986328
2010-11-30,41.5474967956543
2010-12-01,42.260826110839844
2010-12-02,42.63407897949219
2010-12-03,43.22299575805664
2010-12-06,42.74190902709961
2010-12-07,42.53455352783203
2010-12-08,43.20641326904297
2010-12-09,43.96122360229492
2010-12-10,43.96122360229492
2010-12-13,44.02758026123047
2010-12-14,44.83214569091797
2010-12-15,44.417415618896484
2010-12-16,45.105873107910156
2010-12-17,45.23028564453125
2010-12-20,45.4542350769043
2010-12-21,44.939971923828125
2010-12-22,45.105873107910156
2010-12-23,44.541847229003906
2010-12-27,44.7989616394043
2010-12-28,44.83214569091797
2010-12-29,45.0235595703125
2010-12-30,45.00691604614258
2010-12-31,44.690677642822266
2011-01-03,45.42303466796875
2011-01-04,45.23994445800781
2011-01-05,45.48959732055664
2011-01-06,45.472965240478516
2011-01-07,45.206642150878906
2011-01-10,45.522884368896484
2011-01-11,48.269264221191406
2011-01-12,48.11113739013672
2011-01-13,47.97795104980469
2011-01-14,48.119441986083984
2011-01-18,48.59382629394531
2011-01-19,47.919708251953125
2011-01-20,47.603458404541016
2011-01-21,47.97795104980469
2011-01-24,47.93635177612305
2011-01-25,48.577171325683594
2011-01-26,47.72828674316406
2011-01-27,48.360809326171875
2011-01-28,47.603458404541016
2011-01-31,47.90305709838867
2011-02-01,48.71866226196289
2011-02-02,48.43570327758789
2011-02-03,48.6104736328125
2011-02-04,48.69367980957031
2011-02-07,49.50094223022461
2011-02-08,49.68403625488281
2011-02-09,49.76725387573242
2011-02-10,49.892086029052734
2011-02-11,50.116790771484375
2011-02-14,50.341487884521484
2011-02-15,50.15007019042969
2011-02-16,50.790916442871094
2011-02-17,50.58284378051758
2011-02-18,52.43038558959961
2011-02-22,51.531593322753906
2011-02-23,51.39842224121094
2011-02-24,51.23197937011719
2011-02-25,52.48033905029297
2011-02-28,52.64677047729492
2011-03-01,51.98929977416992
2011-03-02,52.48033905029297
2011-03-03,53.728668212890625
2011-03-04,52.987979888916016
2011-03-07,52.68838119506836
2011-03-08,54.15309143066406
2011-03-09,53.56222152709961
2011-03-10,52.36381912231445
2011-03-11,52.44704055786133
2011-03-14,51.88113021850586
2011-03-15,51.107139587402344
2011-03-16,50.21666717529297
2011-03-17,50.424713134765625
2011-03-18,51.198692321777344
2011-03-21,51.62312698364258
2011-03-22,51.38179016113281
2011-03-23,51.05720520019531
2011-03-24,50.92405319213867
2011-03-25,50.86580276489258
2011-03-28,50.52458953857422
2011-03-29,50.99201965332031
2011-03-30,50.716575622558594
2011-03-31,50.74995040893555
2011-04-01,50.83341598510742
2011-04-04,51.32590103149414
2011-04-05,50.5162353515625
2011-04-06,50.29920959472656
2011-04-07,49.95698547363281
2011-04-08,49.84012985229492
2011-04-11,50.082191467285156
2011-04-12,49.82344055175781
2011-04-13,49.948631286621094
2011-04-14,49.973690032958984
2011-04-15,50.66648864746094
2011-04-18,50.090538024902344
2011-04-19,51.000370025634766
2011-04-20,48.755008697509766
2011-04-21,48.838478088378906
2011-04-25,48.429481506347656
2011-04-26,48.6882438659668
2011-04-27,48.738311767578125
2011-04-28,49.39775085449219
2011-04-29,49.247501373291016
2011-05-02,49.447837829589844
2011-05-03,49.539642333984375
2011-05-04,49.639808654785156
2011-05-05,49.84012985229492
2011-05-06,49.82344055175781
2011-05-09,50.17401885986328
2011-05-10,50.91689682006836
2011-05-11,51.61805725097656
2011-05-12,52.719844818115234
2011-05-13,52.82002639770508
2011-05-16,53.22068786621094
2011-05-17,53.254066467285156
2011-05-18,53.421016693115234
2011-05-19,53.421016693115234
2011-05-20,52.93688201904297
2011-05-23,52.62803649902344
2011-05-24,52.36928939819336
2011-05-25,51.993648529052734
2011-05-26,51.9268684387207
2011-05-27,51.88515853881836
2011-05-31,52.085479736328125
2011-06-01,51.16730880737305
2011-06-02,50.925235748291016
2011-06-03,50.2491455078125
2011-06-06,48.896915435791016
2011-06-07,49.481201171875
2011-06-08,48.946990966796875
2011-06-09,49.230804443359375
2011-06-10,48.55467987060547
2011-06-13,48.863529205322266
2011-06-14,49.14733123779297
2011-06-15,48.40443801879883
2011-06-16,48.41278076171875
2011-06-17,48.17072296142578
2011-06-20,48.41278076171875
2011-06-21,48.6464958190918
2011-06-22,48.746673583984375
2011-06-23,48.60475540161133
2011-06-24,47.89527130126953
2011-06-27,48.36270523071289
2011-06-28,49.1246452331543
2011-06-29,48.672508239746094
2011-06-30,49.14139175415039
2011-07-01,50.472713470458984
2011-07-05,49.96195983886719
2011-07-06,50.1126708984375
2011-07-07,50.74064636230469
2011-07-08,50.35549545288086
2011-07-11,49.03255081176758
2011-07-12,49.509803771972656
2011-07-13,49.66889572143555
2011-07-14,49.099517822265625
2011-07-15,48.92369079589844
2011-07-18,48.78134536743164
2011-07-19,49.5349235534668
2011-07-20,47.651004791259766
2011-07-21,48.25386047363281
2011-07-22,47.62588119506836
2011-07-25,47.073246002197266
2011-07-26,46.1522216796875
2011-07-27,45.6163444519043
2011-07-28,45.25629425048828
2011-07-29,45.49912643432617
2011-08-01,44.46086883544922
2011-08-02,43.263526916503906
2011-08-03,43.598445892333984
2011-08-04,41.57217025756836
2011-08-05,41.89872360229492
2011-08-08,39.713356018066406
2011-08-09,41.03628921508789
2011-08-10,38.549495697021484
2011-08-11,39.83894348144531
2011-08-12,40.642757415771484
2011-08-15,41.15352249145508
2011-08-16,40.542274475097656
2011-08-17,39.830562591552734
2011-08-18,37.31865692138672
2011-08-19,36.67394256591797
2011-08-22,36.74091339111328
2011-08-23,38.63322067260742
2011-08-24,39.370052337646484
2011-08-25,38.62484359741211
2011-08-26,38.658363342285156
2011-08-29,40.2241096496582
2011-08-30,39.93104934692383
2011-08-31,40.89395523071289
2011-09-01,40.391563415527344
2011-09-02,39.57939529418945
2011-09-06,40.0147705078125
2011-09-07,41.6810188293457
2011-09-08,40.75997543334961
2011-09-09,39.25282669067383
2011-09-12,39.24444580078125
2011-09-13,39.8891716003418
2011-09-14,40.78509521484375
2011-09-15,41.5386848449707
2011-09-16,41.312591552734375
2011-09-19,40.60926818847656
2011-09-20,40.600894927978516
2011-09-21,39.545894622802734
2011-09-22,38.70021057128906
2011-09-23,38.649967193603516
2011-09-26,39.57939529418945
2011-09-27,41.16188430786133
2011-09-28,40.75010681152344
2011-09-29,40.52320098876953
2011-09-30,39.607177734375
2011-10-03,38.11130905151367
2011-10-04,39.30466079711914
2011-10-05,40.02737045288086
2011-10-06,40.18703842163086
2011-10-07,40.23747253417969
2011-10-10,41.50643539428711
2011-10-11,42.103118896484375
2011-10-12,42.153526306152344
2011-10-13,42.17033386230469
2011-10-14,42.03588104248047
2011-10-17,40.79212951660156
2011-10-18,41.2207145690918
2011-10-19,41.52325439453125
2011-10-20,40.5736198425293
2011-10-21,41.321556091308594
2011-10-24,42.01906967163086
2011-10-25,40.540000915527344
2011-10-26,40.61564636230469
2011-10-27,41.47281265258789
2011-10-28,41.95185089111328
2011-10-31,40.26266860961914
2011-11-01,39.4979248046875
2011-11-02,40.136619567871094
2011-11-03,40.94339370727539
2011-11-04,40.80893325805664
2011-11-07,41.22913360595703
2011-11-08,41.85940170288086
2011-11-09,39.91813278198242
2011-11-10,40.565216064453125
2011-11-11,41.58207702636719
2011-11-14,41.128257751464844
2011-11-15,41.64931869506836
2011-11-16,40.99380111694336
2011-11-17,40.26266860961914
2011-11-18,40.178646087646484
2011-11-21,38.85084915161133
2011-11-22,38.96009826660156
2011-11-23,38.2121467590332
2011-11-25,38.254173278808594
2011-11-28,39.464324951171875
2011-11-29,39.1785888671875
2011-11-30,41.03583526611328
2011-12-01,41.62409973144531
2011-12-02,40.01897048950195
2011-12-05,41.254329681396484
2011-12-06,40.78371810913086
2011-12-07,40.565216064453125
2011-12-08,39.598785400390625
2011-12-09,40.212257385253906
2011-12-12,39.556758880615234
2011-12-13,39.37188720703125
2011-12-14,39.30466079711914
2011-12-15,39.186973571777344
2011-12-16,38.834014892578125
2011-12-19,38.47265625
2011-12-20,40.136619567871094
2011-12-21,40.8425407409668
2011-12-22,41.783782958984375
2011-12-23,42.02747344970703
2011-12-27,42.072200775146484
2011-12-28,41.61646270751953
2011-12-29,41.85276412963867
2011-12-30,41.954063415527344
2012-01-03,43.10187911987305
2012-01-04,43.253780364990234
2012-01-05,43.20314025878906
2012-01-06,43.46477127075195
2012-01-09,43.717960357666016
2012-01-10,44.10618591308594
2012-01-11,44.747623443603516
2012-01-12,44.3003044128418
2012-01-13,43.65888214111328
2012-01-17,43.895179748535156
2012-01-18,44.03023147583008
2012-01-19,44.56193542480469
2012-01-20,44.8488883972168
2012-01-23,44.56193542480469
2012-01-24,44.68010711669922
2012-01-25,46.46932601928711
2012-01-26,46.30897903442383
2012-01-27,46.334293365478516
2012-01-30,46.43557357788086
2012-01-31,46.78159713745117
2012-02-01,46.604366302490234
2012-02-02,46.418701171875
2012-02-03,46.93351745605469
2012-02-06,46.98413848876953
2012-02-07,46.57060241699219
2012-02-08,46.20770263671875
2012-02-09,45.54093551635742
2012-02-10,45.18648147583008
2012-02-13,45.464996337890625
2012-02-14,45.16960525512695
2012-02-15,45.220252990722656
2012-02-16,45.279319763183594
2012-02-17,45.237117767333984
2012-02-21,45.00925827026367
2012-02-22,45.10209274291992
2012-02-23,45.50718307495117
2012-02-24,46.23300552368164
2012-02-27,46.38493347167969
2012-02-28,46.047340393066406
2012-02-29,45.2708854675293
2012-03-01,44.8488883972168
2012-03-02,44.907958984375
2012-03-05,44.56193542480469
2012-03-06,43.91207504272461
2012-03-07,43.928955078125
2012-03-08,44.53662109375
2012-03-09,44.64634323120117
2012-03-12,44.2243537902832
2012-03-13,45.00925827026367
2012-03-14,45.76881790161133
2012-03-15,46.418701171875
2012-03-16,46.334293365478516
2012-03-19,46.37649917602539
2012-03-20,46.266780853271484
2012-03-21,46.292091369628906
2012-03-22,45.76039505004883
2012-03-23,45.946044921875
2012-03-26,46.849117279052734
2012-03-27,46.70563507080078
2012-03-28,46.640403747558594
2012-03-29,46.665836334228516
2012-03-30,47.00471878051758
2012-04-02,47.06401824951172
2012-04-03,47.089439392089844
2012-04-04,46.403175354003906
2012-04-05,46.62344741821289
2012-04-09,45.87789535522461
2012-04-10,44.996761322021484
2012-04-11,45.60679244995117
2012-04-12,46.47944259643555
2012-04-13,45.71689224243164
2012-04-16,45.954139709472656
2012-04-17,46.504844665527344
2012-04-18,46.98775863647461
2012-04-19,46.05581283569336
2012-04-20,45.69150924682617
2012-04-23,44.64939498901367
2012-04-24,45.039127349853516
2012-04-25,45.47968673706055
2012-04-26,45.80164337158203
2012-04-27,46.22526168823242
2012-04-30,46.23373031616211
2012-05-01,46.4879035949707
2012-05-02,46.30998992919922
2012-05-03,46.39470291137695
2012-05-04,45.640655517578125
2012-05-07,45.85247802734375
2012-05-08,45.87789535522461
2012-05-09,45.1153678894043
2012-05-10,45.217044830322266
2012-05-11,45.05607604980469
2012-05-14,44.59856414794922
2012-05-15,44.04785919189453
2012-05-16,43.82756805419922
2012-05-17,43.1921501159668
2012-05-18,42.582130432128906
2012-05-21,43.573402404785156
2012-05-22,43.81909942626953
2012-05-23,43.44631576538086
2012-05-24,43.81909942626953
2012-05-25,43.92924499511719
2012-05-29,44.55619430541992
2012-05-30,43.675079345703125
2012-05-31,43.59035873413086
2012-06-01,42.37033462524414
2012-06-04,42.226295471191406
2012-06-05,43.031158447265625
2012-06-06,43.4208984375
2012-06-07,43.37007141113281
2012-06-08,43.47174072265625
2012-06-11,43.556461334228516
2012-06-12,43.869930267333984
2012-06-13,43.624244689941406
2012-06-14,44.34437561035156
2012-06-15,45.87789535522461
2012-06-18,46.23373031616211
2012-06-19,46.759010314941406
2012-06-20,46.51332092285156
2012-06-21,45.53900909423828
2012-06-22,46.23373031616211
2012-06-25,45.50510787963867
2012-06-26,45.59830856323242
2012-06-27,46.21328353881836
2012-06-28,45.75395202636719
2012-06-29,46.86825180053711
2012-07-02,46.502479553222656
2012-07-03,46.510986328125
2012-07-05,46.1112060546875
2012-07-06,45.54130172729492
2012-07-09,45.65189743041992
2012-07-10,45.13301467895508
2012-07-11,45.13301467895508
2012-07-12,44.843814849853516
2012-07-13,45.12450408935547
2012-07-16,44.996925354003906
2012-07-17,45.69443130493164
2012-07-18,45.56682205200195
2012-07-19,44.35047149658203
2012-07-20,43.704017639160156
2012-07-23,43.16813659667969
2012-07-24,43.16813659667969
2012-07-25,43.610435485839844
2012-07-26,43.635955810546875
2012-07-27,44.58012771606445
2012-07-30,44.52056884765625
2012-07-31,44.25688171386719
2012-08-01,44.9373893737793
2012-08-02,43.72101974487305
2012-08-03,44.86933135986328
2012-08-06,45.03096008300781
2012-08-07,45.08197784423828
2012-08-08,45.073490142822266
2012-08-09,44.903358459472656
2012-08-10,45.13301467895508
2012-08-13,45.252098083496094
2012-08-14,45.75395202636719
2012-08-15,46.026145935058594
2012-08-16,46.357887268066406
2012-08-17,46.23880386352539
2012-08-20,46.357887268066406
2012-08-21,46.18775177001953
2012-08-22,45.77949523925781
2012-08-23,45.27762985229492
2012-08-24,45.71144485473633
2012-08-27,45.66889190673828
2012-08-28,45.69443130493164
2012-08-29,45.575347900390625
2012-08-30,45.17555618286133
2012-08-31,45.30314636230469
2012-09-04,45.77949523925781
2012-09-05,45.18404769897461
2012-09-06,46.09419250488281
2012-09-07,46.06018829345703
2012-09-10,45.54981994628906
2012-09-11,45.93259048461914
2012-09-12,46.289833068847656
2012-09-13,46.944793701171875
2012-09-14,47.642303466796875
2012-09-17,47.829429626464844
2012-09-18,47.57426071166992
2012-09-19,47.54022216796875
2012-09-20,47.43815994262695
2012-09-21,47.88047409057617
2012-09-24,48.05061340332031
2012-09-25,47.61678695678711
2012-09-26,47.46564483642578
2012-09-27,47.65349197387695
2012-09-28,47.525413513183594
2012-10-01,46.87649154663086
2012-10-02,46.680091857910156
2012-10-03,46.46663284301758
2012-10-04,47.01310348510742
2012-10-05,46.79965591430664
2012-10-08,46.40687942504883
2012-10-09,45.023616790771484
2012-10-10,44.588165283203125
2012-10-11,44.7930908203125
2012-10-12,44.65647506713867
2012-10-15,44.65647506713867
2012-10-16,45.64694595336914
2012-10-17,45.10047149658203
2012-10-18,45.775020599365234
2012-10-19,44.9467887878418
2012-10-22,45.21149826049805
2012-10-23,44.613773345947266
2012-10-24,44.63939666748047
2012-10-25,44.74186325073242
2012-10-26,44.56254959106445
2012-10-31,44.912620544433594
2012-11-01,45.31394958496094
2012-11-02,44.9467887878418
2012-11-05,45.006561279296875
2012-11-06,45.64694595336914
2012-11-07,44.92116165161133
2012-11-08,44.75894546508789
2012-11-09,44.85285186767578
2012-11-12,45.29685974121094
2012-11-13,44.9809455871582
2012-11-14,44.673545837402344
2012-11-15,44.40031051635742
2012-11-16,44.48569869995117
2012-11-19,45.25415802001953
2012-11-20,45.766475677490234
2012-11-21,45.681095123291016
2012-11-23,46.55202102661133
2012-11-26,46.56056213378906
2012-11-27,46.295867919921875
2012-11-28,46.620338439941406
2012-11-29,46.15071487426758
2012-11-30,46.2446403503418
2012-12-03,46.483707427978516
2012-12-04,46.40687942504883
2012-12-05,46.4154167175293
2012-12-06,46.40687942504883
2012-12-07,46.5947151184082
2012-12-10,46.782569885253906
2012-12-11,47.65349197387695
2012-12-12,47.926734924316406
2012-12-13,47.97795104980469
2012-12-14,47.62787628173828
2012-12-17,47.95233917236328
2012-12-18,48.11457061767578
2012-12-19,47.78156280517578
2012-12-20,48.302425384521484
2012-12-21,47.704715728759766
2012-12-24,47.704715728759766
2012-12-26,47.32903289794922
2012-12-27,47.32474899291992
2012-12-28,46.715599060058594
2012-12-31,47.033050537109375
2013-01-02,47.94246292114258
2013-01-03,48.16554260253906
2013-01-04,48.67172622680664
2013-01-07,48.963443756103516
2013-01-08,48.87763977050781
2013-01-09,50.087345123291016
2013-01-10,50.48201370239258
2013-01-11,50.48201370239258
2013-01-14,50.50775909423828
2013-01-15,51.09973907470703
2013-01-16,50.98820114135742
2013-01-17,52.0091667175293
2013-01-18,52.80707550048828
2013-01-22,52.9443359375
2013-01-23,53.08161163330078
2013-01-24,54.43718719482422
2013-01-25,54.52298355102539
2013-01-28,54.72029495239258
2013-01-29,54.73746109008789
2013-01-30,54.377132415771484
2013-01-31,53.750831604003906
2013-02-01,54.08542251586914
2013-02-04,53.450531005859375
2013-02-05,53.8795051574707
2013-02-06,54.10259246826172
2013-02-07,54.0940055847168
2013-02-08,54.72029495239258
2013-02-11,54.82324981689453
2013-02-12,54.917640686035156
2013-02-13,54.80610656738281
2013-02-14,54.92621612548828
2013-02-15,54.780372619628906
2013-02-19,54.643089294433594
2013-02-20,54.11974334716797
2013-02-21,53.338993072509766
2013-02-22,53.79370880126953
2013-02-25,53.27037048339844
2013-02-26,53.85377502441406
2013-02-27,54.61736297607422
2013-02-28,54.80610656738281
2013-03-01,55.68122100830078
2013-03-04,55.827056884765625
2013-03-05,56.62495422363281
2013-03-06,56.59065628051758
2013-03-07,56.11018753051758
2013-03-08,56.38475036621094
2013-03-11,56.813720703125
2013-03-12,57.302764892578125
2013-03-13,57.2083625793457
2013-03-14,57.319908142089844
2013-03-15,56.56492233276367
2013-03-18,55.57825469970703
2013-03-19,55.569671630859375
2013-03-20,56.084449768066406
2013-03-21,55.37235641479492
2013-03-22,55.39808654785156
2013-03-25,55.37235641479492
2013-03-26,55.87632369995117
2013-03-27,55.88494110107422
2013-03-28,56.20368957519531
2013-04-01,56.28123092651367
2013-04-02,56.4793586730957
2013-04-03,56.212310791015625
2013-04-04,56.505191802978516
2013-04-05,55.99694061279297
2013-04-08,56.32429885864258
2013-04-09,57.151344299316406
2013-04-10,57.49591827392578
2013-04-11,57.590694427490234
2013-04-12,57.28916549682617
2013-04-15,56.24676513671875
2013-04-16,56.06586456298828
2013-04-17,55.48004150390625
2013-04-18,54.87699890136719
2013-04-19,55.72126770019531
2013-04-22,55.26467514038086
2013-04-23,55.945255279541016
2013-04-24,55.76433181762695
2013-04-25,56.548301696777344
2013-04-26,56.048622131347656
2013-04-29,56.56550979614258
2013-04-30,56.49659729003906
2013-05-01,56.25537872314453
2013-05-02,56.66890335083008
2013-05-03,57.1427116394043
2013-05-06,57.099647521972656
2013-05-07,57.19440460205078
2013-05-08,57.2460823059082
2013-05-09,57.7285270690918
2013-05-10,58.76232147216797
2013-05-13,59.098304748535156
2013-05-14,59.623809814453125
2013-05-15,59.81333923339844
2013-05-16,59.494590759277344
2013-05-17,59.35673904418945
2013-05-20,59.210296630859375
2013-05-21,59.649658203125
2013-05-22,58.322959899902344
2013-05-23,57.92667007446289
2013-05-24,57.711273193359375
2013-05-28,58.50387954711914
2013-05-29,57.918067932128906
2013-05-30,58.02143478393555
2013-05-31,57.19440460205078
2013-06-03,57.98696517944336
2013-06-04,57.46147155761719
2013-06-05,56.62583923339844
2013-06-06,57.16856002807617
2013-06-07,57.84914016723633
2013-06-10,57.93528366088867
2013-06-11,57.57345962524414
2013-06-12,57.17717361450195
2013-06-13,58.340187072753906
2013-06-14,57.900821685791016
2013-06-17,58.4177360534668
2013-06-18,58.29710388183594
2013-06-19,57.2460823059082
2013-06-20,55.78157043457031
2013-06-21,56.51382064819336
2013-06-24,55.7901725769043
2013-06-25,55.90217208862305
2013-06-26,55.95839309692383
2013-06-27,55.98435592651367
2013-06-28,55.94976043701172
2013-07-01,55.733482360839844
2013-07-02,55.63833999633789
2013-07-03,55.534523010253906
2013-07-05,56.42550277709961
2013-07-08,57.238624572753906
2013-07-09,57.15211868286133
2013-07-10,57.39433288574219
2013-07-11,58.285308837890625
2013-07-12,58.32856369018555
2013-07-15,59.011932373046875
2013-07-16,59.401180267333984
2013-07-17,60.0067253112793
2013-07-18,60.55167007446289
2013-07-19,61.31290054321289
2013-07-22,61.38208770751953
2013-07-23,61.45995330810547
2013-07-24,61.26964569091797
2013-07-25,61.30424118041992
2013-07-26,61.36479568481445
2013-07-29,60.85441589355469
2013-07-30,60.914974212646484
2013-07-31,60.94957733154297
2013-08-01,61.60700988769531
2013-08-02,61.65024948120117
2013-08-05,61.58969497680664
2013-08-06,61.3907356262207
2013-08-07,61.23503875732422
2013-08-08,61.33018493652344
2013-08-09,61.425357818603516
2013-08-12,61.20909118652344
2013-08-13,61.31290054321289
2013-08-14,60.92363739013672
2013-08-15,59.6087760925293
2013-08-16,58.7956657409668
2013-08-19,58.87353515625
2013-08-20,59.03787612915039
2013-08-21,58.76108169555664
2013-08-22,59.496337890625
2013-08-23,59.072509765625
2013-08-26,59.15032958984375
2013-08-27,58.02581787109375
2013-08-28,57.64521408081055
2013-08-29,57.878746032714844
2013-08-30,57.8614501953125
2013-09-03,58.146907806396484
2013-09-04,58.190155029296875
2013-09-05,58.63998794555664
2013-09-06,59.6260986328125
2013-09-09,59.82504653930664
2013-09-10,60.15376281738281
2013-09-11,60.18836212158203
2013-09-12,60.11914825439453
2013-09-13,60.65548324584961
2013-09-16,61.26964569091797
2013-09-17,61.719451904296875
