Date,SPGI
2010-11-04,30.616918563842773
2010-11-05,30.98741912841797
2010-11-08,30.459260940551758
2010-11-09,29.931102752685547
2010-11-10,29.647323608398438
2010-11-11,29.308366775512695
2010-11-12,28.851163864135742
2010-11-15,28.76445770263672
2010-11-16,28.070762634277344
2010-11-17,27.85004234313965
2010-11-18,27.731800079345703
2010-11-19,27.692380905151367
2010-11-22,27.5977840423584
2010-11-23,27.093852996826172
2010-11-24,27.50653076171875
2010-11-26,27.2287654876709
2010-11-29,27.29224967956543
2010-11-30,27.371612548828125
2010-12-01,27.800153732299805
2010-12-02,28.29219627380371
2010-12-03,28.323944091796875
2010-12-06,28.40330696105957
2010-12-07,28.498546600341797
2010-12-08,28.562044143676758
2010-12-09,28.609647750854492
2010-12-10,28.554094314575195
2010-12-13,28.696949005126953
2010-12-14,28.73661994934082
2010-12-15,28.887401580810547
2010-12-16,29.01439094543457
2010-12-17,28.808048248291016
2010-12-20,28.760421752929688
2010-12-21,28.61758041381836
2010-12-22,28.800125122070312
2010-12-23,28.776308059692383
2010-12-27,28.752504348754883
2010-12-28,28.79218292236328
2010-12-29,29.093753814697266
2010-12-30,28.863590240478516
2010-12-31,28.895341873168945
2011-01-03,29.022319793701172
2011-01-04,29.236610412597656
2011-01-05,29.7603816986084
2011-01-06,30.038145065307617
2011-01-07,29.95085334777832
2011-01-10,29.91910171508789
2011-01-11,29.72069549560547
2011-01-12,29.831802368164062
2011-01-13,29.6254825592041
2011-01-14,29.7603816986084
2011-01-18,30.133377075195312
2011-01-19,29.768306732177734
2011-01-20,29.85561752319336
2011-01-21,29.871484756469727
2011-01-24,30.57779884338379
2011-01-25,30.48256492614746
2011-01-26,30.903182983398438
2011-01-27,30.94287109375
2011-01-28,30.371458053588867
2011-01-31,30.934917449951172
2011-02-01,29.300086975097656
2011-02-02,29.165178298950195
2011-02-03,29.33183479309082
2011-02-04,29.03026008605957
2011-02-07,29.22072982788086
2011-02-08,29.466758728027344
2011-02-09,29.52229881286621
2011-02-10,29.55403709411621
2011-02-11,29.72069549560547
2011-02-14,30.10163688659668
2011-02-15,29.958782196044922
2011-02-16,30.21272850036621
2011-02-17,30.33970832824707
2011-02-18,30.831764221191406
2011-02-22,30.38445281982422
2011-02-23,30.033004760742188
2011-02-24,30.080930709838867
2011-02-25,30.408409118652344
2011-02-28,30.89565658569336
2011-03-01,30.06495475769043
2011-03-02,30.42437744140625
2011-03-03,31.11931037902832
2011-03-04,30.456348419189453
2011-03-07,29.98506736755371
2011-03-08,30.256641387939453
2011-03-09,30.456348419189453
2011-03-10,30.009048461914062
2011-03-11,29.98506736755371
2011-03-14,29.609664916992188
2011-03-15,29.569726943969727
2011-03-16,29.154382705688477
2011-03-17,29.74544906616211
2011-03-18,30.31256103515625
2011-03-21,31.07138442993164
2011-03-22,30.791831970214844
2011-03-23,30.863704681396484
2011-03-24,30.791831970214844
2011-03-25,30.775842666625977
2011-03-28,30.807802200317383
2011-03-29,31.989946365356445
2011-03-30,32.037864685058594
2011-03-31,31.470760345458984
2011-04-01,31.303009033203125
2011-04-04,31.263090133666992
2011-04-05,31.295034408569336
2011-04-06,31.614530563354492
2011-04-07,31.502704620361328
2011-04-08,31.127307891845703
2011-04-11,31.231128692626953
2011-04-12,31.143278121948242
2011-04-13,31.279052734375
2011-04-14,30.855731964111328
2011-04-15,31.398876190185547
2011-04-18,31.04741668701172
2011-04-19,31.247095108032227
2011-04-20,31.430824279785156
2011-04-21,31.790266036987305
2011-04-25,31.622514724731445
2011-04-26,31.271059036254883
2011-04-27,31.223140716552734
2011-04-28,32.11775588989258
2011-04-29,32.325416564941406
2011-05-02,32.253536224365234
2011-05-03,32.269500732421875
2011-05-04,32.55705261230469
2011-05-05,32.58103561401367
2011-05-06,32.820648193359375
2011-05-09,33.228004455566406
2011-05-10,33.53951644897461
2011-05-11,33.220027923583984
2011-05-12,33.699256896972656
2011-05-13,33.61140441894531
2011-05-16,33.75518035888672
2011-05-17,33.93890380859375
2011-05-18,34.52198791503906
2011-05-19,34.553932189941406
2011-05-20,34.18650817871094
2011-05-23,33.819095611572266
2011-05-24,33.819087982177734
2011-05-25,33.94764709472656
2011-05-26,33.82710266113281
2011-05-27,33.9074592590332
2011-05-31,34.12440872192383
2011-06-01,33.079856872558594
2011-06-02,33.20038986206055
2011-06-03,33.087913513183594
2011-06-06,32.97541046142578
2011-06-07,33.385189056396484
2011-06-08,32.82273864746094
2011-06-09,33.24859619140625
2011-06-10,32.81471252441406
2011-06-13,32.742401123046875
2011-06-14,33.57801818847656
2011-06-15,33.023616790771484
2011-06-16,33.007564544677734
2011-06-17,31.826406478881836
2011-06-20,32.27637481689453
2011-06-21,32.670082092285156
2011-06-22,32.380821228027344
2011-06-23,32.1960334777832
2011-06-24,31.746063232421875
2011-06-27,32.23619079589844
2011-06-28,32.5897331237793
2011-06-29,33.18431854248047
2011-06-30,33.67445755004883
2011-07-01,34.06816864013672
2011-07-05,33.99585723876953
2011-07-06,34.32527542114258
2011-07-07,34.5823974609375
2011-07-08,34.052085876464844
2011-07-11,33.586055755615234
2011-07-12,33.5458984375
2011-07-13,34.18867874145508
2011-07-14,33.9556770324707
2011-07-15,34.01996994018555
2011-07-18,33.8672981262207
2011-07-19,34.630619049072266
2011-07-20,34.5823974609375
2011-07-21,35.55461502075195
2011-07-22,35.28947830200195
2011-07-25,35.27341079711914
2011-07-26,35.32160568237305
2011-07-27,34.60649490356445
2011-07-28,34.26903533935547
2011-07-29,33.42536544799805
2011-08-01,33.27271270751953
2011-08-02,35.69925308227539
2011-08-03,35.87602615356445
2011-08-04,34.710975646972656
2011-08-05,33.521785736083984
2011-08-08,30.62920570373535
2011-08-09,30.17925453186035
2011-08-10,28.40352439880371
2011-08-11,29.665014266967773
2011-08-12,30.34799575805664
2011-08-15,31.336275100708008
2011-08-16,31.18362045288086
2011-08-17,32.17995834350586
2011-08-18,29.849822998046875
2011-08-19,29.729299545288086
2011-08-22,29.761432647705078
2011-08-23,31.087190628051758
2011-08-24,33.40013885498047
2011-08-25,32.59141540527344
2011-08-26,32.82594680786133
2011-08-29,34.225040435791016
2011-08-30,34.12798309326172
2011-08-31,34.055198669433594
2011-09-01,33.60231399536133
2011-09-02,32.85020065307617
2011-09-06,32.429664611816406
2011-09-07,33.24649429321289
2011-09-08,32.70463562011719
2011-09-09,31.313644409179688
2011-09-12,32.55906677246094
2011-09-13,33.5618896484375
2011-09-14,35.13888168334961
2011-09-15,36.036563873291016
2011-09-16,36.62693786621094
2011-09-19,36.74824142456055
2011-09-20,36.594581604003906
2011-09-21,35.058013916015625
2011-09-22,34.483829498291016
2011-09-23,34.718353271484375
2011-09-26,34.93672180175781
2011-09-27,35.29256057739258
2011-09-28,34.85584259033203
2011-09-29,34.21695327758789
2011-09-30,33.157527923583984
2011-10-03,32.30027770996094
2011-10-04,33.2383918762207
2011-10-05,33.060482025146484
2011-10-06,33.90155029296875
2011-10-07,33.828758239746094
2011-10-10,35.041847229003906
2011-10-11,35.349159240722656
2011-10-12,35.76970672607422
2011-10-13,35.7616081237793
2011-10-14,36.36813735961914
2011-10-17,35.438106536865234
2011-10-18,35.77778625488281
2011-10-19,34.83156204223633
2011-10-20,34.702186584472656
2011-10-21,36.085086822509766
2011-10-24,36.1497917175293
2011-10-25,34.960960388183594
2011-10-26,35.025657653808594
2011-10-27,35.834381103515625
2011-10-28,35.06611251831055
2011-10-31,34.37060546875
2011-11-01,33.70745086669922
2011-11-02,33.95814895629883
2011-11-03,34.006683349609375
2011-11-04,34.36252212524414
2011-11-07,34.41913604736328
2011-11-08,34.969051361083984
2011-11-09,33.82067108154297
2011-11-10,34.208866119384766
2011-11-11,34.952880859375
2011-11-14,34.443397521972656
2011-11-15,35.4057731628418
2011-11-16,35.10654067993164
2011-11-17,34.6617431640625
2011-11-18,34.90435791015625
2011-11-21,35.13888168334961
2011-11-22,35.33298873901367
2011-11-23,33.104347229003906
2011-11-25,32.97419357299805
2011-11-28,33.511016845703125
2011-11-29,33.42155075073242
2011-11-30,34.731075286865234
2011-12-01,34.81242370605469
2011-12-02,35.15404510498047
2011-12-05,35.357383728027344
2011-12-06,34.77174377441406
2011-12-07,34.27560043334961
2011-12-08,34.07223129272461
2011-12-09,35.14590072631836
2011-12-12,35.32484817504883
2011-12-13,34.6009407043457
2011-12-14,34.389469146728516
2011-12-15,34.54399871826172
2011-12-16,34.77174377441406
2011-12-19,34.3813362121582
2011-12-20,35.34111022949219
2011-12-21,35.51193618774414
2011-12-22,36.08128356933594
2011-12-23,36.72384262084961
2011-12-27,37.065467834472656
2011-12-28,36.21956253051758
2011-12-29,36.886531829833984
2011-12-30,36.57744216918945
2012-01-03,37.14679718017578
2012-01-04,36.73197937011719
2012-01-05,37.366416931152344
2012-01-06,37.42335510253906
2012-01-09,37.62668991088867
2012-01-10,38.83861541748047
2012-01-11,37.69990539550781
2012-01-12,37.43147659301758
2012-01-13,37.48841857910156
2012-01-17,36.919063568115234
2012-01-18,37.447750091552734
2012-01-19,37.73244094848633
2012-01-20,37.62668991088867
2012-01-23,37.70803451538086
2012-01-24,37.846309661865234
2012-01-25,38.54581069946289
2012-01-26,38.106590270996094
2012-01-27,38.14725112915039
2012-01-30,37.66737365722656
2012-01-31,37.41521453857422
2012-02-01,37.26066589355469
2012-02-02,37.42335510253906
2012-02-03,37.73244094848633
2012-02-06,37.374549865722656
2012-02-07,37.374549865722656
2012-02-08,37.374549865722656
2012-02-09,37.19560623168945
2012-02-10,37.0247917175293
2012-02-13,37.325740814208984
2012-02-14,37.00852584838867
2012-02-15,37.065467834472656
2012-02-16,37.52909851074219
2012-02-17,37.39081573486328
2012-02-21,37.154937744140625
2012-02-22,37.19560623168945
2012-02-23,37.600486755371094
2012-02-24,37.649559020996094
2012-02-27,38.19757080078125
2012-02-28,38.28754806518555
2012-02-29,38.06669998168945
2012-03-01,38.08306121826172
2012-03-02,37.813140869140625
2012-03-05,37.94402313232422
2012-03-06,37.420536041259766
2012-03-07,37.469608306884766
2012-03-08,37.89493942260742
2012-03-09,38.11576843261719
2012-03-12,38.28754806518555
2012-03-13,38.60653305053711
2012-03-14,38.30390930175781
2012-03-15,38.45931625366211
2012-03-16,38.884647369384766
2012-03-19,38.64744567871094
2012-03-20,38.67197799682617
2012-03-21,38.56565475463867
2012-03-22,37.96037673950195
2012-03-23,38.59019470214844
2012-03-26,38.69651794433594
2012-03-27,38.86011505126953
2012-03-28,38.57382583618164
2012-03-29,38.917354583740234
2012-03-30,39.645320892333984
2012-04-02,39.81708526611328
2012-04-03,39.931602478027344
2012-04-04,39.87434387207031
2012-04-05,40.070640563964844
2012-04-09,39.825260162353516
2012-04-10,39.13819885253906
2012-04-11,39.49810028076172
2012-04-12,40.10337448120117
2012-04-13,39.727115631103516
2012-04-16,39.49810028076172
2012-04-17,40.095191955566406
2012-04-18,40.57776641845703
2012-04-19,40.29966735839844
2012-04-20,40.512325286865234
2012-04-23,40.160621643066406
2012-04-24,39.015506744384766
2012-04-25,39.228179931640625
2012-04-26,39.92341232299805
2012-04-27,40.25877380371094
2012-04-30,40.21788024902344
2012-05-01,40.406005859375
2012-05-02,40.340553283691406
2012-05-03,40.283302307128906
2012-05-04,39.833457946777344
2012-05-07,39.759830474853516
2012-05-08,39.007328033447266
2012-05-09,38.62291717529297
2012-05-10,38.7701301574707
2012-05-11,38.680171966552734
2012-05-14,38.09124755859375
2012-05-15,37.96854019165039
2012-05-16,37.535037994384766
2012-05-17,36.48808670043945
2012-05-18,36.406288146972656
2012-05-21,36.553531646728516
2012-05-22,36.790733337402344
2012-05-23,36.70893478393555
2012-05-24,36.81998825073242
2012-05-25,36.639015197753906
2012-05-29,36.55674743652344
2012-05-30,36.046730041503906
2012-05-31,35.68479537963867
2012-06-01,35.17477798461914
2012-06-04,35.265262603759766
2012-06-05,35.35573959350586
2012-06-06,35.88222122192383
2012-06-07,36.02204895019531
2012-06-08,35.799949645996094
2012-06-11,35.25703048706055
2012-06-12,35.72591781616211
2012-06-13,35.067832946777344
2012-06-14,34.96089172363281
2012-06-15,34.96089172363281
2012-06-18,35.396873474121094
2012-06-19,35.91512680053711
2012-06-20,35.799949645996094
2012-06-21,35.1829948425293
2012-06-22,35.49558639526367
2012-06-25,34.87864303588867
2012-06-26,35.429771423339844
2012-06-27,36.10430145263672
2012-06-28,35.857540130615234
2012-06-29,37.01740264892578
2012-07-02,37.16548538208008
2012-07-03,37.58501434326172
2012-07-05,37.82356262207031
2012-07-06,37.1901741027832
2012-07-09,36.83644104003906
2012-07-10,36.77062225341797
2012-07-11,36.737735748291016
2012-07-12,36.639015197753906
2012-07-13,38.01277160644531
2012-07-16,38.24311065673828
2012-07-17,38.84361267089844
2012-07-18,39.21377944946289
2012-07-19,39.05747604370117
2012-07-20,38.6544075012207
2012-07-23,37.889373779296875
2012-07-24,37.436946868896484
2012-07-25,37.00918960571289
2012-07-26,37.95519256591797
2012-07-27,38.68729782104492
2012-07-30,38.613285064697266
2012-07-31,38.62972640991211
2012-08-01,38.39939498901367
2012-08-02,38.53101348876953
2012-08-03,39.83073806762695
2012-08-06,39.85540771484375
2012-08-07,40.64512634277344
2012-08-08,40.37364959716797
2012-08-09,40.069305419921875
2012-08-10,40.46415328979492
2012-08-13,40.702693939208984
2012-08-14,40.768524169921875
2012-08-15,40.37364959716797
2012-08-16,40.40657043457031
2012-08-17,40.39833450317383
2012-08-20,40.21735763549805
2012-08-21,40.184471130371094
2012-08-22,40.735599517822266
2012-08-23,40.72737121582031
2012-08-24,40.98783874511719
2012-08-27,41.12841033935547
2012-08-28,41.29378128051758
2012-08-29,41.99662780761719
2012-08-30,42.21159362792969
2012-08-31,42.33564758300781
2012-09-04,42.56715393066406
2012-09-05,42.82349395751953
2012-09-06,43.70823669433594
2012-09-07,43.749568939208984
2012-09-10,43.61727523803711
2012-09-11,43.774383544921875
2012-09-12,44.105133056640625
2012-09-13,44.51030349731445
2012-09-14,44.245704650878906
2012-09-17,44.576454162597656
2012-09-18,44.32013702392578
2012-09-19,44.32013702392578
2012-09-20,44.98988342285156
2012-09-21,45.064308166503906
2012-09-24,45.19660568237305
2012-09-25,44.70048904418945
2012-09-26,44.79969787597656
2012-09-27,45.320621490478516
2012-09-28,45.13871765136719
2012-10-01,45.25448226928711
2012-10-02,45.320621490478516
2012-10-03,45.419864654541016
2012-10-04,45.667911529541016
2012-10-05,46.16404342651367
2012-10-08,45.98212814331055
2012-10-09,45.60176467895508
2012-10-10,45.58522415161133
2012-10-11,45.86636734008789
2012-10-12,45.775394439697266
2012-10-15,46.15576171875
2012-10-16,46.379005432128906
2012-10-17,46.205379486083984
2012-10-18,46.13922882080078
2012-10-19,46.379005432128906
2012-10-22,46.03173828125
2012-10-23,45.23794937133789
2012-10-24,45.22140884399414
2012-10-25,45.40330505371094
2012-10-26,46.32941818237305
2012-10-31,45.70925521850586
2012-11-01,46.71802520751953
2012-11-02,45.00642395019531
2012-11-05,43.195587158203125
2012-11-06,43.6999626159668
2012-11-07,42.914451599121094
2012-11-08,42.2612190246582
2012-11-09,41.98007583618164
2012-11-12,42.385231018066406
2012-11-13,42.393497467041016
2012-11-14,41.5418586730957
2012-11-15,41.467430114746094
2012-11-16,41.9470100402832
2012-11-19,42.14547348022461
2012-11-20,42.434852600097656
2012-11-21,42.45967102050781
2012-11-23,42.9475212097168
2012-11-26,43.11787414550781
2012-11-27,43.018157958984375
2012-11-28,42.71901321411133
2012-11-29,42.968292236328125
2012-11-30,44.13161087036133
2012-12-03,44.40583419799805
2012-12-04,44.21470642089844
2012-12-05,44.4639892578125
2012-12-06,45.09552764892578
2012-12-07,46.97346496582031
2012-12-10,46.99839782714844
2012-12-11,47.07318115234375
2012-12-12,46.57461166381836
2012-12-13,45.65224838256836
2012-12-14,46.992919921875
2012-12-17,47.52396774291992
2012-12-18,47.4630241394043
2012-12-19,47.50655746459961
2012-12-20,47.79384231567383
2012-12-21,47.04515838623047
2012-12-24,46.92326736450195
2012-12-26,46.8275260925293
2012-12-27,46.670814514160156
2012-12-28,46.34000015258789
2012-12-31,47.59360122680664
2013-01-02,48.50770568847656
2013-01-03,48.124656677246094
2013-01-04,47.967952728271484
2013-01-07,48.03760528564453
2013-01-08,47.79384231567383
2013-01-09,47.66325759887695
2013-01-10,47.27150344848633
2013-01-11,46.897151947021484
2013-01-14,47.52396774291992
2013-01-15,47.4630241394043
2013-01-16,46.757869720458984
2013-01-17,47.01033020019531
2013-01-18,47.30632400512695
2013-01-22,47.25407791137695
2013-01-23,48.48158264160156
2013-01-24,49.569786071777344
2013-01-25,49.6046028137207
2013-01-28,49.508846282958984
2013-01-29,49.778724670410156
2013-01-30,49.95283508300781
2013-01-31,50.0747184753418
2013-02-01,50.788570404052734
2013-02-04,43.78926086425781
2013-02-05,39.105621337890625
2013-02-06,38.835758209228516
2013-02-07,38.13930892944336
2013-02-08,37.14685821533203
2013-02-11,38.548465728759766
2013-02-12,38.330848693847656
2013-02-13,38.59201431274414
2013-02-14,39.05339813232422
2013-02-15,39.13173294067383
2013-02-19,40.06325149536133
2013-02-20,39.958778381347656
2013-02-21,39.91524887084961
2013-02-22,40.326934814453125
2013-02-25,39.897743225097656
2013-02-26,40.17802047729492
2013-02-27,40.922550201416016
2013-02-28,40.773658752441406
2013-03-01,41.39554214477539
2013-03-04,41.290428161621094
2013-03-05,42.21013259887695
2013-03-06,41.9824104309082
2013-03-07,41.80723190307617
2013-03-08,41.658329010009766
2013-03-11,42.56050109863281
2013-03-12,42.437870025634766
2013-03-13,43.226192474365234
2013-03-14,42.80576705932617
2013-03-15,42.83203887939453
2013-03-18,42.385318756103516
2013-03-19,41.85978317260742
2013-03-20,42.50794982910156
2013-03-21,42.56050109863281
2013-03-22,42.3677978515625
2013-03-25,43.821815490722656
2013-03-26,44.093345642089844
2013-03-27,44.198463439941406
2013-03-28,45.617431640625
2013-04-01,45.153194427490234
2013-04-02,45.38969421386719
2013-04-03,44.90794372558594
2013-04-04,44.99552536010742
2013-04-05,45.14445114135742
2013-04-08,45.48604965209961
2013-04-09,45.03932571411133
2013-04-10,45.48604965209961
2013-04-11,45.38969421386719
2013-04-12,45.37218475341797
2013-04-15,44.87290954589844
2013-04-16,45.55612564086914
2013-04-17,45.38093185424805
2013-04-18,45.091880798339844
2013-04-19,45.41597366333008
2013-04-22,45.54736328125
2013-04-23,45.48604965209961
2013-04-24,45.38093185424805
2013-04-25,45.153194427490234
2013-04-26,45.54736328125
2013-04-29,46.81744384765625
2013-04-30,47.395530700683594
2013-05-01,47.30793762207031
2013-05-02,47.167789459228516
2013-05-03,47.675838470458984
2013-05-06,47.544429779052734
2013-05-07,47.8334846496582
2013-05-08,48.16632843017578
2013-05-09,47.94736862182617
2013-05-10,48.77946853637695
2013-05-13,48.332767486572266
2013-05-14,48.70063018798828
2013-05-15,48.98094177246094
2013-05-16,48.613059997558594
2013-05-17,48.78822708129883
2013-05-20,48.16632843017578
2013-05-21,48.67435836791992
2013-05-22,47.912322998046875
2013-05-23,47.325462341308594
2013-05-24,47.06132888793945
2013-05-28,47.89776611328125
2013-05-29,47.62483596801758
2013-05-30,48.6109619140625
2013-05-31,48.02983093261719
2013-06-03,48.42605209350586
2013-06-04,48.09147644042969
2013-06-05,47.36948776245117
2013-06-06,47.607208251953125
2013-06-07,48.197139739990234
2013-06-10,48.26757049560547
2013-06-11,47.94178771972656
2013-06-12,48.02104949951172
2013-06-13,48.48768615722656
2013-06-14,48.18832015991211
2013-06-17,48.47006607055664
2013-06-18,49.37696075439453
2013-06-19,48.87510681152344
2013-06-20,48.04745101928711
2013-06-21,47.90656280517578
2013-06-24,46.84119415283203
2013-06-25,46.700321197509766
2013-06-26,46.797176361083984
2013-06-27,46.90281295776367
2013-06-28,46.83240509033203
2013-07-01,47.598411560058594
2013-07-02,47.53677749633789
2013-07-03,47.79210662841797
2013-07-05,48.31158447265625
2013-07-08,49.0335807800293
2013-07-09,48.87510681152344
2013-07-10,49.209678649902344
2013-07-11,50.6800651550293
2013-07-12,50.574398040771484
2013-07-15,51.77185821533203
2013-07-16,50.6800651550293
2013-07-17,50.697689056396484
2013-07-18,51.0234489440918
2013-07-19,51.49891662597656
2013-07-22,51.94795227050781
2013-07-23,50.944210052490234
2013-07-24,52.37057113647461
2013-07-25,52.91646957397461
2013-07-26,53.268653869628906
2013-07-29,52.643524169921875
2013-07-30,53.074951171875
2013-07-31,54.46610641479492
2013-08-01,55.126461029052734
2013-08-02,55.25851821899414
2013-08-05,55.4786491394043
2013-08-06,55.769203186035156
2013-08-07,55.36418914794922
2013-08-08,55.42582321166992
2013-08-09,55.25851821899414
2013-08-12,55.214508056640625
2013-08-13,55.971710205078125
2013-08-14,54.17554473876953
2013-08-15,53.09256362915039
2013-08-16,53.40953063964844
2013-08-19,52.82841873168945
2013-08-20,52.96048355102539
2013-08-21,52.1680793762207
2013-08-22,52.83722686767578
2013-08-23,53.07606506347656
2013-08-26,53.226444244384766
2013-08-27,51.71378707885742
2013-08-28,51.908390045166016
2013-08-29,51.84648513793945
2013-08-30,51.6341667175293
2013-09-03,53.00531005859375
2013-09-04,52.89914321899414
2013-09-05,52.94338607788086
2013-09-06,53.10261917114258
2013-09-09,54.11988830566406
2013-09-10,54.801048278808594
2013-09-11,55.039894104003906
2013-09-12,54.871795654296875
2013-09-13,54.61526870727539
2013-09-16,55.738712310791016
