Date,EVRG
2010-11-04,14.4856595993042
2010-11-05,14.491326332092285
2010-11-08,14.423271179199219
2010-11-09,14.264461517333984
2010-11-10,14.253111839294434
2010-11-11,14.1056489944458
2010-11-12,14.037588119506836
2010-11-15,14.304161071777344
2010-11-16,14.094305038452148
2010-11-17,14.168045997619629
2010-11-18,14.29281997680664
2010-11-19,14.21341609954834
2010-11-22,14.309833526611328
2010-11-23,14.304161071777344
2010-11-24,14.383560180664062
2010-11-26,14.287141799926758
2010-11-29,14.18505859375
2010-11-30,14.128335952758789
2010-12-01,14.29281997680664
2010-12-02,14.372224807739258
2010-12-03,14.355207443237305
2010-12-06,14.377891540527344
2010-12-07,14.19990062713623
2010-12-08,14.136731147766113
2010-12-09,14.142474174499512
2010-12-10,14.308996200561523
2010-12-13,14.406604766845703
2010-12-14,14.504219055175781
2010-12-15,14.337701797485352
2010-12-16,14.527182579040527
2010-12-17,14.555895805358887
2010-12-20,14.584603309631348
2010-12-21,14.590346336364746
2010-12-22,14.573119163513184
2010-12-23,14.550152778625488
2010-12-27,14.532928466796875
2010-12-28,14.555895805358887
2010-12-29,14.561633110046387
2010-12-30,14.504219055175781
2010-12-31,14.446799278259277
2011-01-03,14.60183048248291
2011-01-04,14.613317489624023
2011-01-05,14.54440975189209
2011-01-06,14.515701293945312
2011-01-07,14.573119163513184
2011-01-10,14.584603309631348
2011-01-11,14.619053840637207
2011-01-12,14.682218551635742
2011-01-13,14.728157043457031
2011-01-14,14.728157043457031
2011-01-18,14.877445220947266
2011-01-19,14.768352508544922
2011-01-20,14.865965843200684
2011-01-21,14.814286231994629
2011-01-24,14.894668579101562
2011-01-25,14.906148910522461
2011-01-26,14.865965843200684
2011-01-27,14.934865951538086
2011-01-28,14.722406387329102
2011-01-31,14.64201831817627
2011-02-01,14.97506046295166
2011-02-02,14.877445220947266
2011-02-03,14.888933181762695
2011-02-04,14.774083137512207
2011-02-07,14.848734855651855
2011-02-08,14.894668579101562
2011-02-09,14.865965843200684
2011-02-10,14.917638778686523
2011-02-11,14.911894798278809
2011-02-14,14.808545112609863
2011-02-15,14.877445220947266
2011-02-16,14.963574409484863
2011-02-17,15.084151268005371
2011-02-18,15.084151268005371
2011-02-22,15.095637321472168
2011-02-23,14.946346282958984
2011-02-24,14.917638778686523
2011-02-25,14.865965843200684
2011-02-28,14.929119110107422
2011-03-01,14.745379447937012
2011-03-02,14.75112247467041
2011-03-03,14.900412559509277
2011-03-04,14.820028305053711
2011-03-07,15.01189136505127
2011-03-08,15.285151481628418
2011-03-09,15.45375919342041
2011-03-10,15.081661224365234
2011-03-11,15.110727310180664
2011-03-14,15.01189136505127
2011-03-15,14.93049430847168
2011-03-16,14.831653594970703
2011-03-17,14.727001190185547
2011-03-18,14.825840950012207
2011-03-21,15.128172874450684
2011-03-22,15.104914665222168
2011-03-23,15.040961265563965
2011-03-24,15.110727310180664
2011-03-25,15.13979721069336
2011-03-28,15.081661224365234
2011-03-29,15.227007865905762
2011-03-30,15.378178596496582
2011-03-31,15.360729217529297
2011-04-01,15.546784400939941
2011-04-04,15.471196174621582
2011-04-05,15.447943687438965
2011-04-06,15.564225196838379
2011-04-07,15.320039749145508
2011-04-08,15.296777725219727
2011-04-11,15.058402061462402
2011-04-12,14.971192359924316
2011-04-13,14.96537971496582
2011-04-14,15.02933406829834
2011-04-15,15.180499076843262
2011-04-18,15.02933406829834
2011-04-19,15.05258846282959
2011-04-20,15.180499076843262
2011-04-21,15.261898040771484
2011-04-25,15.290966033935547
2011-04-26,15.430501937866211
2011-04-27,15.633994102478027
2011-04-28,15.76771354675293
2011-04-29,15.820043563842773
2011-05-02,15.808417320251465
2011-05-03,15.831672668457031
2011-05-04,15.674690246582031
2011-05-05,15.715385437011719
2011-05-06,15.756084442138672
2011-05-09,15.820043563842773
2011-05-10,16.03516960144043
2011-05-11,16.017723083496094
2011-05-12,16.21540069580078
2011-05-13,16.192148208618164
2011-05-16,16.145633697509766
2011-05-17,16.221216201782227
2011-05-18,16.05260467529297
2011-05-19,16.075864791870117
2011-05-20,16.017723083496094
2011-05-23,15.779345512390137
2011-05-24,15.715385437011719
2011-05-25,15.61074161529541
2011-05-26,15.65142822265625
2011-05-27,15.639805793762207
2011-05-31,15.808417320251465
2011-06-01,15.622363090515137
2011-06-02,15.604924201965332
2011-06-03,15.401427268981934
2011-06-06,15.349105834960938
2011-06-07,15.466816902160645
2011-06-08,15.51390266418457
2011-06-09,15.472701072692871
2011-06-10,15.396190643310547
2011-06-13,15.443269729614258
2011-06-14,15.478584289550781
2011-06-15,15.354992866516113
2011-06-16,15.478584289550781
2011-06-17,15.619831085205078
2011-06-20,15.702225685119629
2011-06-21,15.737542152404785
2011-06-22,15.566868782043457
2011-06-23,15.43738842010498
2011-06-24,15.478584289550781
2011-06-27,15.566868782043457
2011-06-28,15.684575080871582
2011-06-29,15.819934844970703
2011-06-30,15.837592124938965
2011-07-01,16.014148712158203
2011-07-05,15.925872802734375
2011-07-06,16.00238609313965
2011-07-07,16.014148712158203
2011-07-08,15.931756973266602
2011-07-11,15.778740882873535
2011-07-12,15.867018699645996
2011-07-13,15.766965866088867
2011-07-14,15.625724792480469
2011-07-15,15.625724792480469
2011-07-18,15.413843154907227
2011-07-19,15.519781112670898
2011-07-20,15.572751998901367
2011-07-21,15.772848129272461
2011-07-22,15.690463066101074
2011-07-25,15.67868709564209
2011-07-26,15.631608963012695
2011-07-27,15.490350723266602
2011-07-28,15.31379222869873
2011-07-29,15.190199851989746
2011-08-01,15.219621658325195
2011-08-02,15.119576454162598
2011-08-03,15.025404930114746
2011-08-04,14.578119277954102
2011-08-05,14.195572853088379
2011-08-08,13.395150184631348
2011-08-09,14.248533248901367
2011-08-10,13.983691215515137
2011-08-11,14.642852783203125
2011-08-12,14.454527854919434
2011-08-15,14.925358772277832
2011-08-16,14.937128067016602
2011-08-17,15.025404930114746
2011-08-18,14.801762580871582
2011-08-19,14.648747444152832
2011-08-22,14.572229385375977
2011-08-23,14.990097999572754
2011-08-24,15.237285614013672
2011-08-25,14.984210014343262
2011-08-26,15.025404930114746
2011-08-29,15.43738842010498
2011-08-30,15.496243476867676
2011-08-31,15.684575080871582
2011-09-01,15.51390266418457
2011-09-02,15.307907104492188
2011-09-06,15.084267616271973
2011-09-07,15.263051986694336
2011-09-08,15.185582160949707
2011-09-09,14.875669479370117
2011-09-12,15.024662017822266
2011-09-13,15.221336364746094
2011-09-14,15.40013313293457
2011-09-15,15.537211418151855
2011-09-16,15.638525009155273
2011-09-19,15.638525009155273
2011-09-20,15.870956420898438
2011-09-21,15.7994384765625
2011-09-22,15.721953392028809
2011-09-23,15.704081535339355
2011-09-26,15.835198402404785
2011-09-27,15.894798278808594
2011-09-28,15.811355590820312
2011-09-29,15.996115684509277
2011-09-30,15.745802879333496
2011-10-03,15.269015312194824
2011-10-04,15.322659492492676
2011-10-05,15.441849708557129
2011-10-06,15.75175952911377
2011-10-07,15.733881950378418
2011-10-10,16.00803565979004
2011-10-11,15.853075981140137
2011-10-12,15.853075981140137
2011-10-13,15.948433876037598
2011-10-14,15.936518669128418
2011-10-17,15.900753021240234
2011-10-18,16.061668395996094
2011-10-19,16.15106773376465
2011-10-20,16.276222229003906
2011-10-21,16.41925811767578
2011-10-24,16.38349723815918
2011-10-25,16.12126922607422
2011-10-26,16.162992477416992
2011-10-27,16.4371395111084
2011-10-28,16.353702545166016
2011-10-31,16.246421813964844
2011-11-01,15.864995956420898
2011-11-02,16.29410743713379
2011-11-03,16.449054718017578
2011-11-04,16.25238037109375
2011-11-07,16.25238037109375
2011-11-08,16.323904037475586
2011-11-09,16.067628860473633
2011-11-10,16.109344482421875
2011-11-11,16.413299560546875
2011-11-14,16.246421813964844
2011-11-15,16.300071716308594
2011-11-16,16.067628860473633
2011-11-17,15.972268104553223
2011-11-18,16.19278907775879
2011-11-21,16.00803565979004
2011-11-22,15.745802879333496
2011-11-23,15.477615356445312
2011-11-25,15.489527702331543
2011-11-28,15.733881950378418
2011-11-29,16.04974937438965
2011-11-30,16.460983276367188
2011-12-01,16.443099975585938
2011-12-02,16.258346557617188
2011-12-05,16.395421981811523
2011-12-06,16.365617752075195
2011-12-07,16.401796340942383
2011-12-08,16.100292205810547
2011-12-09,16.37165069580078
2011-12-12,16.29928970336914
2011-12-13,16.353565216064453
2011-12-14,16.196779251098633
2011-12-15,16.419893264770508
2011-12-16,16.456071853637695
2011-12-19,16.45004653930664
2011-12-20,16.76360321044922
2011-12-21,17.034955978393555
2011-12-22,17.022899627685547
2011-12-23,17.215864181518555
2011-12-27,17.360576629638672
2011-12-28,17.282188415527344
2011-12-29,17.463092803955078
2011-12-30,17.35455322265625
2012-01-03,17.09526252746582
2012-01-04,16.986724853515625
2012-01-05,17.040983200073242
2012-01-06,16.98068618774414
2012-01-09,17.040983200073242
2012-01-10,17.215864181518555
2012-01-11,17.22792625427246
2012-01-12,17.179677963256836
2012-01-13,17.101285934448242
2012-01-17,17.125410079956055
2012-01-18,17.16158676147461
2012-01-19,16.962596893310547
2012-01-20,16.998783111572266
2012-01-23,16.974655151367188
2012-01-24,16.998783111572266
2012-01-25,17.34851837158203
2012-01-26,17.499279022216797
2012-01-27,17.342493057250977
2012-01-30,17.125410079956055
2012-01-31,17.149526596069336
2012-02-01,17.282188415527344
2012-02-02,17.179677963256836
2012-02-03,17.252046585083008
2012-02-06,17.372644424438477
2012-02-07,17.33646011352539
2012-02-08,17.2098331451416
2012-02-09,17.203805923461914
2012-02-10,17.071136474609375
2012-02-13,17.034955978393555
2012-02-14,16.998783111572266
2012-02-15,16.841997146606445
2012-02-16,16.932445526123047
2012-02-17,16.890235900878906
2012-02-21,16.721391677856445
2012-02-22,16.727426528930664
2012-02-23,16.775665283203125
2012-02-24,16.890235900878906
2012-02-27,16.9083309173584
2012-02-28,16.805816650390625
2012-02-29,16.59476661682129
2012-03-01,16.685216903686523
2012-03-02,16.679182052612305
2012-03-05,16.7877254486084
2012-03-06,16.6671199798584
2012-03-07,16.825801849365234
2012-03-08,16.880727767944336
2012-03-09,16.97226905822754
2012-03-12,17.088232040405273
2012-03-13,17.149253845214844
2012-03-14,16.86241912841797
2012-03-15,16.85631561279297
2012-03-16,16.886829376220703
2012-03-19,16.764774322509766
2012-03-20,16.770872116088867
2012-03-21,16.758668899536133
2012-03-22,16.758668899536133
2012-03-23,16.795286178588867
2012-03-26,17.088232040405273
2012-03-27,17.05771255493164
2012-03-28,16.917343139648438
2012-03-29,17.03329849243164
2012-03-30,17.045503616333008
2012-04-02,17.118741989135742
2012-04-03,17.191978454589844
2012-04-04,17.088232040405273
2012-04-05,16.89903450012207
2012-04-09,16.770872116088867
2012-04-10,16.520654678344727
2012-04-11,16.416902542114258
2012-04-12,16.514551162719727
2012-04-13,16.62440299987793
2012-04-16,16.819698333740234
2012-04-17,16.966171264648438
2012-04-18,17.014991760253906
2012-04-19,16.86241912841797
2012-04-20,17.198078155517578
2012-04-23,17.045503616333008
2012-04-24,17.246902465820312
2012-04-25,17.356752395629883
2012-04-26,17.417787551879883
2012-04-27,17.49102783203125
2012-04-30,17.50933074951172
2012-05-01,17.594768524169922
2012-05-02,17.423887252807617
2012-05-03,17.198078155517578
2012-05-04,17.198078155517578
2012-05-07,17.210290908813477
2012-05-08,17.38726806640625
2012-05-09,17.375064849853516
2012-05-10,17.375064849853516
2012-05-11,17.381175994873047
2012-05-14,17.27741241455078
2012-05-15,17.143152236938477
2012-05-16,17.143152236938477
2012-05-17,16.911237716674805
2012-05-18,16.728153228759766
2012-05-21,16.886829376220703
2012-05-22,16.923450469970703
2012-05-23,16.880727767944336
2012-05-24,17.100425720214844
2012-05-25,17.295730590820312
2012-05-29,17.47881507873535
2012-05-30,17.344552993774414
2012-05-31,17.466611862182617
2012-06-01,17.47881507873535
2012-06-04,17.558155059814453
2012-06-05,17.69240951538086
2012-06-06,18.01959991455078
2012-06-07,18.007253646850586
2012-06-08,18.192445755004883
2012-06-11,18.099853515625
2012-06-12,18.180099487304688
2012-06-13,18.24800682067871
2012-06-14,18.32208251953125
2012-06-15,18.40233612060547
2012-06-18,18.45789337158203
2012-06-19,18.40233612060547
2012-06-20,18.359130859375
2012-06-21,18.130714416503906
2012-06-22,18.17392921447754
2012-06-25,18.130714416503906
2012-06-26,18.223308563232422
2012-06-27,18.315916061401367
2012-06-28,18.38381576538086
2012-06-29,18.488765716552734
2012-07-02,18.68012809753418
2012-07-03,18.74186134338379
2012-07-05,18.64309310913086
2012-07-06,18.57518768310547
2012-07-09,18.618396759033203
2012-07-10,18.74186134338379
2012-07-11,18.828292846679688
2012-07-12,18.834461212158203
2012-07-13,18.914710998535156
2012-07-16,18.883848190307617
2012-07-17,18.914710998535156
2012-07-18,18.9641056060791
2012-07-19,18.982614517211914
2012-07-20,18.9641056060791
2012-07-23,18.766557693481445
2012-07-24,18.686296463012695
2012-07-25,18.64309310913086
2012-07-26,18.883848190307617
2012-07-27,19.081388473510742
2012-07-30,19.118431091308594
2012-07-31,18.865324020385742
2012-08-01,18.74803924560547
2012-08-02,18.686296463012695
2012-08-03,18.87767219543457
2012-08-06,18.920886993408203
2012-08-07,18.74186134338379
2012-08-08,18.69864845275879
2012-08-09,18.63074493408203
2012-08-10,18.649263381958008
2012-08-13,18.488765716552734
2012-08-14,18.488765716552734
2012-08-15,18.315916061401367
2012-08-16,18.26652717590332
2012-08-17,18.24800682067871
2012-08-20,18.315916061401367
2012-08-21,18.25418472290039
2012-08-22,18.19861602783203
2012-08-23,17.97020721435547
2012-08-24,18.050466537475586
2012-08-27,18.087507247924805
2012-08-28,18.075153350830078
2012-08-29,18.056636810302734
2012-08-30,18.01959991455078
2012-08-31,17.976383209228516
2012-09-04,18.21096420288086
2012-09-05,18.210968017578125
2012-09-06,18.473173141479492
2012-09-07,18.35455894470215
2012-09-10,18.348310470581055
2012-09-11,18.29837417602539
2012-09-12,18.210968017578125
2012-09-13,18.448205947875977
2012-09-14,18.29837417602539
2012-09-17,18.16726303100586
2012-09-18,18.19223976135254
2012-09-19,18.235944747924805
2012-09-20,18.27963638305664
2012-09-21,18.2858829498291
2012-09-24,18.560575485229492
2012-09-25,18.55433464050293
2012-09-26,18.654224395751953
2012-09-27,18.473173141479492
2012-09-28,18.51687240600586
2012-10-01,18.323341369628906
2012-10-02,18.466936111450195
2012-10-03,18.5480899810791
2012-10-04,18.67295265197754
2012-10-05,18.61676597595215
2012-10-08,18.610519409179688
2012-10-09,18.5480899810791
2012-10-10,18.41074562072754
2012-10-11,18.454448699951172
2012-10-12,18.29837417602539
2012-10-15,18.5480899810791
2012-10-16,18.573062896728516
2012-10-17,18.785324096679688
2012-10-18,18.84151268005371
2012-10-19,18.7728328704834
2012-10-22,18.566829681396484
2012-10-23,18.385766983032227
2012-10-24,18.323341369628906
2012-10-25,18.466936111450195
2012-10-26,18.435718536376953
2012-10-31,18.54184913635254
2012-11-01,18.710403442382812
2012-11-02,18.454448699951172
2012-11-05,18.173503875732422
2012-11-06,18.267152786254883
2012-11-07,17.880084991455078
2012-11-08,17.923786163330078
2012-11-09,17.717769622802734
2012-11-12,17.624120712280273
2012-11-13,17.567934036254883
2012-11-14,17.418102264404297
2012-11-15,17.18086814880371
2012-11-16,17.418102264404297
2012-11-19,17.411861419677734
2012-11-20,17.418102264404297
2012-11-21,17.343185424804688
2012-11-23,17.368162155151367
2012-11-26,17.443071365356445
2012-11-27,17.505502700805664
2012-11-28,17.68031120300293
2012-11-29,17.836383819580078
2012-11-30,17.917543411254883
2012-12-03,17.81765365600586
2012-12-04,17.81141471862793
2012-12-05,18.007211685180664
2012-12-06,17.950363159179688
2012-12-07,17.937734603881836
2012-12-10,18.026159286499023
2012-12-11,17.975631713867188
2012-12-12,17.925106048583984
2012-12-13,17.83036231994629
2012-12-14,17.77983283996582
2012-12-17,18.14616584777832
2012-12-18,18.354595184326172
2012-12-19,18.240909576416016
2012-12-20,18.430395126342773
2012-12-21,18.392492294311523
2012-12-24,18.278804779052734
2012-12-26,18.026159286499023
2012-12-27,17.981950759887695
2012-12-28,17.786148071289062
2012-12-31,18.07669448852539
2013-01-02,18.5946102142334
2013-01-03,18.48723602294922
2013-01-04,18.5946102142334
2013-01-07,18.430395126342773
2013-01-08,18.247220993041992
2013-01-09,18.171430587768555
2013-01-10,18.335647583007812
2013-01-11,18.46196937561035
2013-01-14,18.55670928955078
2013-01-15,18.56934356689453
2013-01-16,18.493549346923828
2013-01-17,18.55670928955078
2013-01-18,18.600921630859375
2013-01-22,18.891464233398438
2013-01-23,18.891464233398438
2013-01-24,18.828304290771484
2013-01-25,18.809356689453125
2013-01-28,18.727245330810547
2013-01-29,18.8662052154541
2013-01-30,18.935678482055664
2013-01-31,18.992515563964844
2013-02-01,19.175687789916992
2013-02-04,19.099899291992188
2013-02-05,19.137794494628906
2013-02-06,19.257801055908203
2013-02-07,19.339916229248047
2013-02-08,19.390439987182617
2013-02-11,19.371492385864258
2013-02-12,19.510438919067383
2013-02-13,19.58624267578125
2013-02-14,19.523073196411133
2013-02-15,19.61781883239746
2013-02-19,19.851512908935547
2013-02-20,19.750455856323242
2013-02-21,19.573604583740234
2013-02-22,19.64940643310547
2013-02-25,19.390439987182617
2013-02-26,19.447280883789062
2013-02-27,19.64940643310547
2013-02-28,19.592554092407227
2013-03-01,19.920989990234375
2013-03-04,20.13573455810547
2013-03-05,20.299959182739258
2013-03-06,20.306272506713867
2013-03-07,20.204137802124023
2013-03-08,20.242431640625
2013-03-11,20.27435874938965
2013-03-12,20.21689796447754
2013-03-13,20.344572067260742
2013-03-14,20.465864181518555
2013-03-15,20.56161880493164
2013-03-18,20.510547637939453
2013-03-19,20.453092575073242
2013-03-20,20.599918365478516
2013-03-21,20.638225555419922
2013-03-22,20.6318359375
2013-03-25,20.670141220092773
2013-03-26,20.804195404052734
2013-03-27,20.938249588012695
2013-03-28,21.18083381652832
2013-04-01,21.110607147216797
2013-04-02,21.263816833496094
2013-04-03,21.097829818725586
2013-04-04,21.168062210083008
2013-04-05,21.251047134399414
2013-04-08,21.359569549560547
2013-04-09,21.136140823364258
2013-04-10,21.436172485351562
2013-04-11,21.525545120239258
2013-04-12,21.576614379882812
2013-04-15,21.18721580505371
2013-04-16,21.576614379882812
2013-04-17,21.327651977539062
2013-04-18,21.359569549560547
2013-04-19,21.614906311035156
2013-04-22,21.55107879638672
2013-04-23,21.83195686340332
2013-04-24,21.972389221191406
2013-04-25,22.010698318481445
2013-04-26,21.959623336791992
2013-04-29,22.14474868774414
2013-04-30,22.31711196899414
2013-05-01,21.940475463867188
2013-05-02,21.883024215698242
2013-05-03,21.844728469848633
2013-05-06,21.65960121154785
2013-05-07,22.017080307006836
2013-05-08,21.953248977661133
2013-05-09,21.365957260131836
2013-05-10,21.455322265625
2013-05-13,21.295738220214844
2013-05-14,21.404258728027344
2013-05-15,21.50000762939453
2013-05-16,21.353191375732422
2013-05-17,21.353191375732422
2013-05-20,21.46808433532715
2013-05-21,21.417022705078125
2013-05-22,21.046768188476562
2013-05-23,20.919099807739258
2013-05-24,20.670141220092773
2013-05-28,20.5871524810791
2013-05-29,20.082841873168945
2013-05-30,20.350954055786133
2013-05-31,20.24881362915039
2013-06-03,20.21689796447754
2013-06-04,19.980701446533203
2013-06-05,19.88390350341797
2013-06-06,20.122692108154297
2013-06-07,20.29048728942871
2013-06-10,20.348573684692383
2013-06-11,20.32275390625
2013-06-12,20.04524803161621
2013-06-13,20.380834579467773
2013-06-14,20.413103103637695
2013-06-17,20.516376495361328
2013-06-18,20.729341506958008
2013-06-19,20.342117309570312
2013-06-20,19.64511489868164
2013-06-21,19.819364547729492
2013-06-24,19.929073333740234
2013-06-25,19.967805862426758
2013-06-26,20.2775821685791
2013-06-27,20.48410415649414
2013-06-28,20.626073837280273
2013-07-01,20.17432403564453
2013-07-02,20.135601043701172
2013-07-03,20.122692108154297
2013-07-05,20.14204978942871
2013-07-08,20.39374542236328
2013-07-09,20.697072982788086
2013-07-10,20.82614517211914
2013-07-11,21.05202865600586
2013-07-12,21.084293365478516
2013-07-15,21.536052703857422
2013-07-16,21.355348587036133
2013-07-17,21.490877151489258
2013-07-18,21.742572784423828
2013-07-19,21.749025344848633
2013-07-22,21.755477905273438
2013-07-23,21.82001495361328
2013-07-24,21.59413719177246
2013-07-25,21.71030616760254
2013-07-26,21.736120223999023
2013-07-29,21.716758728027344
2013-07-30,21.807111740112305
2013-07-31,21.678037643432617
2013-08-01,21.96200180053711
2013-08-02,22.020082473754883
2013-08-05,21.865196228027344
2013-08-06,21.67158317565918
2013-08-07,21.68448829650879
2013-08-08,21.626405715942383
2013-08-09,21.497333526611328
2013-08-12,21.555416107177734
2013-08-13,21.432796478271484
2013-08-14,21.181102752685547
2013-08-15,20.83259391784668
2013-08-16,20.535734176635742
2013-08-19,20.32275390625
2013-08-20,20.406652450561523
2013-08-21,20.10977554321289
2013-08-22,20.219499588012695
2013-08-23,20.33566665649414
2013-08-26,20.167869567871094
2013-08-27,20.14204978942871
2013-08-28,20.21303939819336
2013-08-29,20.180774688720703
2013-08-30,20.077516555786133
2013-09-03,19.69029426574707
2013-09-04,19.812917709350586
2013-09-05,19.584503173828125
2013-09-06,19.5518741607666
2013-09-09,19.669340133666992
2013-09-10,19.825963973999023
2013-09-11,19.728069305419922
2013-09-12,19.63671112060547
2013-09-13,19.682392120361328
2013-09-16,19.564922332763672
