Date,TSN
2011-07-26,13.855707168579102
2011-07-27,13.443466186523438
2011-07-28,13.367135047912598
2011-07-29,13.40530014038086
2011-08-01,13.351861000061035
2011-08-02,13.07703971862793
2011-08-03,13.21445083618164
2011-08-04,12.405247688293457
2011-08-05,12.451053619384766
2011-08-08,11.970108032226562
2011-08-09,12.764047622680664
2011-08-10,12.619002342224121
2011-08-11,12.947260856628418
2011-08-12,13.09994125366211
2011-08-15,13.474007606506348
2011-08-16,13.37476634979248
2011-08-17,13.40530014038086
2011-08-18,12.8556547164917
2011-08-19,12.695337295532227
2011-08-22,12.702969551086426
2011-08-23,13.10757827758789
2011-08-24,13.275524139404297
2011-08-25,12.916728973388672
2011-08-26,12.878555297851562
2011-08-29,13.37476634979248
2011-08-30,13.298250198364258
2011-08-31,13.367116928100586
2011-09-01,13.344161987304688
2011-09-02,13.0763578414917
2011-09-06,12.885071754455566
2011-09-07,13.145221710205078
2011-09-08,13.145221710205078
2011-09-09,12.785600662231445
2011-09-12,12.76264762878418
2011-09-13,12.953936576843262
2011-09-14,12.999844551086426
2011-09-15,13.37476634979248
2011-09-16,13.33651065826416
2011-09-19,13.191131591796875
2011-09-20,12.877422332763672
2011-09-21,12.563709259033203
2011-09-22,12.479545593261719
2011-09-23,12.57901382446289
2011-09-26,12.92332935333252
2011-09-27,13.229385375976562
2011-09-28,12.69378662109375
2011-09-29,13.091656684875488
2011-09-30,13.28294563293457
2011-10-03,12.76264762878418
2011-10-04,13.084012031555176
2011-10-05,13.191131591796875
2011-10-06,13.390070915222168
2011-10-07,13.290597915649414
2011-10-10,13.65022087097168
2011-10-11,13.73438835144043
2011-10-12,14.101654052734375
2011-10-13,13.97923469543457
2011-10-14,14.193471908569336
2011-10-17,13.826204299926758
2011-10-18,14.262335777282715
2011-10-19,14.16286563873291
2011-10-20,14.193471908569336
2011-10-21,14.384763717651367
2011-10-24,14.507184982299805
2011-10-25,14.277643203735352
2011-10-26,14.377105712890625
2011-10-27,14.88210678100586
2011-10-28,14.981573104858398
2011-10-31,14.767334938049316
2011-11-01,14.461272239685059
2011-11-02,14.576045036315918
2011-11-03,14.84384822845459
2011-11-04,14.790285110473633
2011-11-07,14.790285110473633
2011-11-08,15.042789459228516
2011-11-09,14.713776588439941
2011-11-10,14.706124305725098
2011-11-11,14.928010940551758
2011-11-14,15.188161849975586
2011-11-15,15.165212631225586
2011-11-16,15.073392868041992
2011-11-17,14.797944068908691
2011-11-18,14.88210678100586
2011-11-21,14.88975715637207
2011-11-22,14.81324291229248
2011-11-23,14.667867660522461
2011-11-25,14.72907829284668
2011-11-28,15.019828796386719
2011-11-29,15.088841438293457
2011-11-30,15.441523551940918
2011-12-01,15.587197303771973
2011-12-02,15.456855773925781
2011-12-05,15.587197303771973
2011-12-06,15.625532150268555
2011-12-07,15.571857452392578
2011-12-08,15.510531425476074
2011-12-09,15.740537643432617
2011-12-12,15.41085147857666
2011-12-13,15.495189666748047
2011-12-14,15.280512809753418
2011-12-15,15.740537643432617
2011-12-16,15.617865562438965
2011-12-19,15.487526893615723
2011-12-20,15.640865325927734
2011-12-21,16.00888442993164
2011-12-22,15.978216171264648
2011-12-23,16.031890869140625
2011-12-27,16.016557693481445
2011-12-28,15.955211639404297
2011-12-29,15.993556022644043
2011-12-30,15.82487678527832
2012-01-03,15.571857452392578
2012-01-04,15.617865562438965
2012-01-05,15.548866271972656
2012-01-06,15.5795316696167
2012-01-09,15.403185844421387
2012-01-10,15.587197303771973
2012-01-11,15.134838104248047
2012-01-12,15.303513526916504
2012-01-13,15.242172241210938
2012-01-17,15.004501342773438
2012-01-18,14.920161247253418
2012-01-19,14.950828552246094
2012-01-20,14.720815658569336
2012-01-23,14.6978120803833
2012-01-24,14.544479370117188
2012-01-25,14.44480037689209
2012-01-26,14.490800857543945
2012-01-27,14.414129257202148
2012-01-30,14.360458374023438
2012-01-31,14.291455268859863
2012-02-01,14.19944953918457
2012-02-02,14.276128768920898
2012-02-03,14.858820915222168
2012-02-06,14.682478904724121
2012-02-07,14.674811363220215
2012-02-08,14.605815887451172
2012-02-09,14.667143821716309
2012-02-10,14.506136894226074
2012-02-13,14.598143577575684
2012-02-14,14.506136894226074
2012-02-15,14.44480037689209
2012-02-16,14.659483909606934
2012-02-17,14.559806823730469
2012-02-21,14.40647029876709
2012-02-22,14.329795837402344
2012-02-23,14.460134506225586
2012-02-24,14.559806823730469
2012-02-27,14.674811363220215
2012-02-28,14.659444808959961
2012-02-29,14.52883243560791
2012-03-01,14.597983360290527
2012-03-02,14.928352355957031
2012-03-05,14.897625923156738
2012-03-06,14.736279487609863
2012-03-07,15.020548820495605
2012-03-08,15.09738540649414
2012-03-09,15.2587308883667
2012-03-12,15.112757682800293
2012-03-13,15.343249320983887
2012-03-14,15.09738540649414
2012-03-15,15.128114700317383
2012-03-16,15.2587308883667
2012-03-19,15.189587593078613
2012-03-20,15.074333190917969
2012-03-21,14.951404571533203
2012-03-22,14.920669555664062
2012-03-23,14.966775894165039
2012-03-26,14.966775894165039
2012-03-27,14.989819526672363
2012-03-28,14.943719863891602
2012-03-29,14.797747611999512
2012-03-30,14.713228225708008
2012-04-02,14.936036109924316
2012-04-03,14.636402130126953
2012-04-04,14.590298652648926
2012-04-05,14.444315910339355
2012-04-09,14.060161590576172
2012-04-10,14.021744728088379
2012-04-11,13.891133308410645
2012-04-12,13.90649700164795
2012-04-13,13.775886535644531
2012-04-16,13.745147705078125
2012-04-17,13.90649700164795
2012-04-18,13.852718353271484
2012-04-19,13.806614875793457
2012-04-20,13.868081092834473
2012-04-23,13.568437576293945
2012-04-24,13.775886535644531
2012-04-25,13.722103118896484
2012-04-26,14.029426574707031
2012-04-27,13.99869155883789
2012-04-30,14.021744728088379
2012-05-01,14.098578453063965
2012-05-02,14.083209037780762
2012-05-03,14.014063835144043
2012-05-04,13.860396385192871
2012-05-07,14.31370735168457
2012-05-08,14.782376289367676
2012-05-09,14.98214340209961
2012-05-10,15.012874603271484
2012-05-11,15.04360294342041
2012-05-14,14.912992477416992
2012-05-15,14.8131103515625
2012-05-16,14.966775894165039
2012-05-17,14.759326934814453
2012-05-18,14.690177917480469
2012-05-21,14.690177917480469
2012-05-22,14.882258415222168
2012-05-23,14.705546379089355
2012-05-24,14.628718376159668
2012-05-25,14.843842506408691
2012-05-29,14.951404571533203
2012-05-30,14.851317405700684
2012-05-31,14.912911415100098
2012-06-01,14.38167953491211
2012-06-04,14.312392234802246
2012-06-05,14.296988487243652
2012-06-06,14.520264625549316
2012-06-07,14.535662651062012
2012-06-08,14.666549682617188
2012-06-11,14.504867553710938
2012-06-12,14.558759689331055
2012-06-13,14.450971603393555
2012-06-14,14.420180320739746
2012-06-15,14.443275451660156
2012-06-18,14.658849716186523
2012-06-19,14.758932113647461
2012-06-20,14.943709373474121
2012-06-21,14.52796459197998
2012-06-22,14.574155807495117
2012-06-25,14.304691314697266
2012-06-26,14.304691314697266
2012-06-27,14.235398292541504
2012-06-28,14.143010139465332
2012-06-29,14.497163772583008
2012-07-02,14.289295196533203
2012-07-03,14.196904182434082
2012-07-05,13.688774108886719
2012-07-06,13.542489051818848
2012-07-09,13.157551765441895
2012-07-10,13.14215087890625
2012-07-11,13.13444709777832
2012-07-12,12.518527030944824
2012-07-13,12.433842658996582
2012-07-16,12.033493041992188
2012-07-17,11.894914627075195
2012-07-18,12.064291000366211
2012-07-19,11.8256254196167
2012-07-20,11.617748260498047
2012-07-23,11.4945707321167
2012-07-24,11.386784553527832
2012-07-25,11.302088737487793
2012-07-26,11.309792518615723
2012-07-27,11.602357864379883
2012-07-30,11.471468925476074
2012-07-31,11.556158065795898
2012-08-01,11.640849113464355
2012-08-02,11.663944244384766
2012-08-03,11.856416702270508
2012-08-06,10.909445762634277
2012-08-07,11.371380805969238
2012-08-08,12.295262336730957
2012-08-09,12.179774284362793
2012-08-10,12.34915542602539
2012-08-13,12.033493041992188
2012-08-14,12.102784156799316
2012-08-15,12.064291000366211
2012-08-16,11.74863338470459
2012-08-17,11.902610778808594
2012-08-20,11.771730422973633
2012-08-21,11.794827461242676
2012-08-22,11.648547172546387
2012-08-23,11.656246185302734
2012-08-24,11.663944244384766
2012-08-27,11.50226879119873
2012-08-28,12.025797843933105
2012-08-29,12.07210922241211
2012-08-30,11.9331693649292
2012-08-31,12.087545394897461
2012-09-04,12.265080451965332
2012-09-05,12.018078804016113
2012-09-06,12.157014846801758
2012-09-07,12.118419647216797
2012-09-10,12.295951843261719
2012-09-11,12.450324058532715
2012-09-12,12.519796371459961
2012-09-13,12.620139122009277
2012-09-14,12.705042839050293
2012-09-17,12.519796371459961
2012-09-18,12.674169540405273
2012-09-19,12.789950370788574
2012-09-20,12.782231330871582
2012-09-21,12.689607620239258
2012-09-24,12.604698181152344
2012-09-25,12.288230895996094
2012-09-26,12.535231590270996
2012-09-27,12.627859115600586
2012-09-28,12.3654203414917
2012-10-01,12.898012161254883
2012-10-02,12.76679801940918
2012-10-03,12.612422943115234
2012-10-04,12.689607620239258
2012-10-05,12.635574340820312
2012-10-08,12.566110610961914
2012-10-09,12.589264869689941
2012-10-10,12.396294593811035
2012-10-11,12.43488883972168
2012-10-12,12.3654203414917
2012-10-15,12.450324058532715
2012-10-16,12.581542015075684
2012-10-17,12.728200912475586
2012-10-18,12.828547477722168
2012-10-19,12.689607620239258
2012-10-22,12.828547477722168
2012-10-23,12.458045959472656
2012-10-24,12.658730506896973
2012-10-25,12.635574340820312
2012-10-26,12.76679801940918
2012-10-31,12.975197792053223
2012-11-01,13.268512725830078
2012-11-02,13.222201347351074
2012-11-05,13.175884246826172
2012-11-06,13.322545051574707
2012-11-07,13.137297630310059
2012-11-08,12.898012161254883
2012-11-09,12.975197792053223
2012-11-12,13.052387237548828
2012-11-13,13.206759452819824
2012-11-14,12.921172142028809
2012-11-15,12.936606407165527
2012-11-16,13.029233932495117
2012-11-19,14.449482917785645
2012-11-20,14.719635009765625
2012-11-21,14.657888412475586
2012-11-23,14.85857105255127
2012-11-26,14.9434814453125
2012-11-27,14.75051212310791
2012-11-28,14.843865394592285
2012-11-29,14.92944622039795
2012-11-30,14.913885116577148
2012-12-03,14.952780723571777
2012-12-04,14.99946403503418
2012-12-05,15.248414993286133
2012-12-06,15.310657501220703
2012-12-07,15.271758079528809
2012-12-10,15.217292785644531
2012-12-11,15.333996772766113
2012-12-12,15.333996772766113
2012-12-13,15.248414993286133
2012-12-14,15.287312507629395
2012-12-17,15.326211929321289
2012-12-18,15.396232604980469
2012-12-19,15.248414993286133
2012-12-20,15.326211929321289
2012-12-21,15.147278785705566
2012-12-24,15.232856750488281
2012-12-26,15.007243156433105
2012-12-27,15.069478034973145
2012-12-28,14.921669006347656
2012-12-31,15.09282112121582
2013-01-02,15.544051170349121
2013-01-03,15.831903457641602
2013-01-04,15.824126243591309
2013-01-07,15.730770111083984
2013-01-08,15.80856990814209
2013-01-09,15.777448654174805
2013-01-10,15.68408489227295
2013-01-11,15.80856990814209
2013-01-14,15.909703254699707
2013-01-15,15.878579139709473
2013-01-16,15.91748046875
2013-01-17,16.51652717590332
2013-01-18,16.998870849609375
2013-01-22,17.232271194458008
2013-01-23,17.325618743896484
2013-01-24,17.34896469116211
2013-01-25,17.457881927490234
2013-01-28,17.317840576171875
2013-01-29,17.504562377929688
2013-01-30,17.27894401550293
2013-01-31,17.20893096923828
2013-02-01,17.737958908081055
2013-02-04,17.76129722595215
2013-02-05,17.940227508544922
2013-02-06,18.196962356567383
2013-02-07,18.492599487304688
2013-02-08,18.500375747680664
2013-02-11,18.391462326049805
2013-02-12,18.290321350097656
2013-02-13,18.562612533569336
2013-02-14,18.842689514160156
2013-02-15,18.679319381713867
2013-02-19,18.772663116455078
2013-02-20,18.3292179107666
2013-02-21,18.204742431640625
2013-02-22,18.51593589782715
2013-02-25,18.095823287963867
2013-02-26,17.4267578125
2013-02-27,17.57491111755371
2013-02-28,17.676279067993164
2013-03-01,18.07392692565918
2013-03-04,18.097322463989258
2013-03-05,18.190889358520508
2013-03-06,18.378023147583008
2013-03-07,18.533966064453125
2013-03-08,18.71330451965332
2013-03-11,18.549570083618164
2013-03-12,18.604141235351562
2013-03-13,18.877046585083008
2013-03-14,18.994001388549805
2013-03-15,19.03298568725586
2013-03-18,18.931625366210938
2013-03-19,18.845855712890625
2013-03-20,18.775676727294922
2013-03-21,18.674314498901367
2013-03-22,18.81466293334961
2013-03-25,18.744497299194336
2013-03-26,18.877046585083008
2013-03-27,18.853652954101562
2013-03-28,19.35267448425293
2013-04-01,19.220117568969727
2013-04-02,19.2980899810791
2013-04-03,19.071971893310547
2013-04-04,19.259113311767578
2013-04-05,18.73670196533203
2013-04-08,18.533966064453125
2013-04-09,18.463796615600586
2013-04-10,18.393617630004883
2013-04-11,18.518369674682617
2013-04-12,18.619739532470703
2013-04-15,18.13630485534668
2013-04-16,18.45598793029785
2013-04-17,18.354629516601562
2013-04-18,18.409217834472656
2013-04-19,18.775676727294922
2013-04-22,18.908235549926758
2013-04-23,19.204530715942383
2013-04-24,19.35267448425293
2013-04-25,19.399456024169922
2013-04-26,19.27469825744629
2013-04-29,19.103164672851562
2013-04-30,19.204530715942383
2013-05-01,19.001798629760742
2013-05-02,19.18893051147461
2013-05-03,19.438446044921875
2013-05-06,18.791276931762695
2013-05-07,19.18113899230957
2013-05-08,19.500823974609375
2013-05-09,19.399456024169922
2013-05-10,19.2980899810791
2013-05-13,19.18113899230957
2013-05-14,19.438446044921875
2013-05-15,19.516416549682617
2013-05-16,19.399456024169922
2013-05-17,19.45404052734375
2013-05-20,19.305892944335938
2013-05-21,19.695751190185547
2013-05-22,19.734737396240234
2013-05-23,19.430641174316406
2013-05-24,19.391658782958984
2013-05-28,19.383861541748047
2013-05-29,19.81357765197754
2013-05-30,19.915136337280273
2013-05-31,19.532310485839844
2013-06-03,19.407299041748047
2013-06-04,19.688568115234375
2013-06-05,19.32917022705078
2013-06-06,19.38386344909668
2013-06-07,19.57137107849121
2013-06-10,19.883886337280273
2013-06-11,19.922958374023438
2013-06-12,19.86045265197754
2013-06-13,20.08702278137207
2013-06-14,19.969829559326172
2013-06-17,20.04014778137207
2013-06-18,20.219844818115234
2013-06-19,19.94639015197754
2013-06-20,19.70418930053711
2013-06-21,19.680761337280273
2013-06-24,19.508869171142578
2013-06-25,19.563556671142578
2013-06-26,19.641685485839844
2013-06-27,19.712007522583008
2013-06-28,20.063589096069336
2013-07-01,20.352664947509766
2013-07-02,20.571422576904297
2013-07-03,20.3370418548584
2013-07-05,20.563613891601562
2013-07-08,20.758935928344727
2013-07-09,20.563613891601562
2013-07-10,20.915199279785156
2013-07-11,21.10270881652832
2013-07-12,21.243337631225586
2013-07-15,21.46210289001465
2013-07-16,21.25115203857422
2013-07-17,21.110519409179688
2013-07-18,21.055828094482422
2013-07-19,21.149587631225586
2013-07-22,21.133955001831055
2013-07-23,21.21209144592285
2013-07-24,21.149587631225586
2013-07-25,21.173032760620117
2013-07-26,21.21209144592285
2013-07-29,21.11834144592285
2013-07-30,21.33708953857422
2013-07-31,21.57929229736328
2013-08-01,22.23558235168457
2013-08-02,22.274641036987305
2013-08-05,23.19657325744629
2013-08-06,23.993488311767578
2013-08-07,23.907546997070312
2013-08-08,24.04036521911621
2013-08-09,24.501325607299805
2013-08-12,24.42319679260254
2013-08-13,24.86854362487793
2013-08-14,24.845096588134766
2013-08-15,24.58726692199707
2013-08-16,24.563825607299805
2013-08-19,24.73571014404297
2013-08-20,24.86854362487793
2013-08-21,24.634145736694336
2013-08-22,24.532575607299805
2013-08-23,24.595073699951172
2013-08-26,22.790298461914062
2013-08-27,22.751232147216797
2013-08-28,22.266000747680664
2013-08-29,22.626008987426758
2013-08-30,22.65732192993164
2013-09-03,22.571229934692383
2013-09-04,23.103418350219727
2013-09-05,23.29125213623047
2013-09-06,23.08776092529297
2013-09-09,23.361690521240234
2013-09-10,23.361690521240234
2013-09-11,23.541690826416016
2013-09-12,23.63561248779297
2013-09-13,23.674745559692383
2013-09-16,23.7138671875
