Date,XEL
2011-04-19,14.79456615447998
2011-04-20,14.912431716918945
2011-04-21,14.918628692626953
2011-04-25,14.924835205078125
2011-04-26,14.974462509155273
2011-04-27,15.0364990234375
2011-04-28,15.079916954040527
2011-04-29,15.092323303222656
2011-05-02,15.135747909545898
2011-05-03,15.160552024841309
2011-05-04,15.179167747497559
2011-05-05,15.042698860168457
2011-05-06,15.06750774383545
2011-05-09,15.073716163635254
2011-05-10,15.272208213806152
2011-05-11,15.179167747497559
2011-05-12,15.40247917175293
2011-05-13,15.476916313171387
2011-05-16,15.514137268066406
2011-05-17,15.650606155395508
2011-05-18,15.619592666625977
2011-05-19,15.65680980682373
2011-05-20,15.669219017028809
2011-05-23,15.452110290527344
2011-05-24,15.40247917175293
2011-05-25,15.315638542175293
2011-05-26,15.315638542175293
2011-05-27,15.247407913208008
2011-05-31,15.346649169921875
2011-06-01,15.222588539123535
2011-06-02,15.172961235046387
2011-06-03,15.0861177444458
2011-06-06,15.011688232421875
2011-06-07,15.0364990234375
2011-06-08,15.011688232421875
2011-06-09,14.993069648742676
2011-06-10,14.906227111816406
2011-06-13,14.999275207519531
2011-06-14,15.0364990234375
2011-06-15,14.955860137939453
2011-06-16,15.0861177444458
2011-06-17,15.234994888305664
2011-06-20,15.259806632995605
2011-06-21,15.2974271774292
2011-06-22,15.15322494506836
2011-06-23,14.990226745605469
2011-06-24,15.059189796447754
2011-06-27,15.178308486938477
2011-06-28,15.28488826751709
2011-06-29,15.28488826751709
2011-06-30,15.234733581542969
2011-07-01,15.460432052612305
2011-07-05,15.37265396118164
2011-07-06,15.429086685180664
2011-07-07,15.454167366027832
2011-07-08,15.35384750366211
2011-07-11,15.15949821472168
2011-07-12,15.241000175476074
2011-07-13,15.184575080871582
2011-07-14,15.06545639038086
2011-07-15,15.06545639038086
2011-07-18,14.896180152893066
2011-07-19,15.040379524230957
2011-07-20,15.19711971282959
2011-07-21,15.454167366027832
2011-07-22,15.385196685791016
2011-07-25,15.366388320922852
2011-07-26,15.35384750366211
2011-07-27,15.35384750366211
2011-07-28,15.203384399414062
2011-07-29,15.046649932861328
2011-08-01,15.071725845336914
2011-08-02,14.758254051208496
2011-08-03,14.701826095581055
2011-08-04,14.300586700439453
2011-08-05,14.5639009475708
2011-08-08,13.7614164352417
2011-08-09,13.980844497680664
2011-08-10,13.679908752441406
2011-08-11,14.325657844543457
2011-08-12,14.350743293762207
2011-08-15,14.758254051208496
2011-08-16,14.708099365234375
2011-08-17,14.827215194702148
2011-08-18,14.664215087890625
2011-08-19,14.614060401916504
2011-08-22,14.708099365234375
2011-08-23,15.084261894226074
2011-08-24,15.2974271774292
2011-08-25,15.109343528747559
2011-08-26,15.059189796447754
2011-08-29,15.278617858886719
2011-08-30,15.316235542297363
2011-08-31,15.466697692871094
2011-09-01,15.335038185119629
2011-09-02,15.178308486938477
2011-09-06,15.07798957824707
2011-09-07,15.253539085388184
2011-09-08,15.19711971282959
2011-09-09,14.902447700500488
2011-09-12,15.027837753295898
2011-09-13,15.34131145477295
2011-09-14,15.498041152954102
2011-09-15,15.686127662658691
2011-09-16,15.84286880493164
2011-09-19,15.792715072631836
2011-09-20,15.995426177978516
2011-09-21,15.748366355895996
2011-09-22,15.520310401916504
2011-09-23,15.640670776367188
2011-09-26,15.73570728302002
2011-09-27,15.729360580444336
2011-09-28,15.589996337890625
2011-09-29,15.780038833618164
2011-09-30,15.640670776367188
2011-10-03,15.3936128616333
2011-10-04,15.165566444396973
2011-10-05,15.292256355285645
2011-10-06,15.62166690826416
2011-10-07,15.589996337890625
2011-10-10,15.792715072631836
2011-10-11,15.60266399383545
2011-10-12,15.640670776367188
2011-10-13,15.640670776367188
2011-10-14,15.761033058166504
2011-10-17,15.6976900100708
2011-10-18,15.88772964477539
2011-10-19,15.94475269317627
2011-10-20,16.109455108642578
2011-10-21,16.28049087524414
2011-10-24,16.172801971435547
2011-10-25,16.020761489868164
2011-10-26,16.141124725341797
2011-10-27,16.597238540649414
2011-10-28,16.41352653503418
2011-10-31,16.375516891479492
2011-11-01,15.970088958740234
2011-11-02,16.362844467163086
2011-11-03,16.597238540649414
2011-11-04,16.508546829223633
2011-11-07,16.590906143188477
2011-11-08,16.685922622680664
2011-11-09,16.29315948486328
2011-11-10,16.46419906616211
2011-11-11,16.66691780090332
2011-11-14,16.432525634765625
2011-11-15,16.590906143188477
2011-11-16,16.362844467163086
2011-11-17,16.217145919799805
2011-11-18,16.41985511779785
2011-11-21,16.25514793395996
2011-11-22,16.001760482788086
2011-11-23,15.799042701721191
2011-11-25,15.963752746582031
2011-11-28,16.071443557739258
2011-11-29,16.28682518005371
2011-11-30,16.65424919128418
2011-12-01,16.590906143188477
2011-12-02,16.369176864624023
2011-12-05,16.46419906616211
2011-12-06,16.52755355834961
2011-12-07,16.508546829223633
2011-12-08,16.248815536499023
2011-12-09,16.45786476135254
2011-12-12,16.41352653503418
2011-12-13,16.4451961517334
2011-12-14,16.3881778717041
2011-12-15,16.73659896850586
2011-12-16,16.730260848999023
2011-12-19,16.673246383666992
2011-12-20,17.173704147338867
2011-12-21,17.382755279541016
2011-12-22,17.26763343811035
2011-12-23,17.395545959472656
2011-12-27,17.66415023803711
2011-12-28,17.561826705932617
2011-12-29,17.721710205078125
2011-12-30,17.67694091796875
2012-01-03,17.48508071899414
2012-01-04,17.36996078491211
2012-01-05,17.446706771850586
2012-01-06,17.395545959472656
2012-01-09,17.408329010009766
2012-01-10,17.549039840698242
2012-01-11,17.3251895904541
2012-01-12,17.069377899169922
2012-01-13,17.10774803161621
2012-01-17,17.07576560974121
2012-01-18,17.152509689331055
2012-01-19,17.00541877746582
2012-01-20,17.01181983947754
2012-01-23,17.01181983947754
2012-01-24,16.96065330505371
2012-01-25,17.318798065185547
2012-01-26,17.52984619140625
2012-01-27,17.254837036132812
2012-01-30,16.97983741760254
2012-01-31,17.01181983947754
2012-02-01,17.01181983947754
2012-02-02,16.851938247680664
2012-02-03,16.96065330505371
2012-02-06,16.890304565429688
2012-02-07,16.986236572265625
2012-02-08,16.9990177154541
2012-02-09,16.992626190185547
2012-02-10,16.947866439819336
2012-02-13,16.909494400024414
2012-02-14,16.883909225463867
2012-02-15,16.76879119873047
2012-02-16,16.851938247680664
2012-02-17,16.858325958251953
2012-02-21,16.903099060058594
2012-02-22,16.935068130493164
2012-02-23,16.935068130493164
2012-02-24,16.935068130493164
2012-02-27,16.967052459716797
2012-02-28,16.890304565429688
2012-02-29,16.941471099853516
2012-03-01,16.877513885498047
2012-03-02,16.832744598388672
2012-03-05,16.909494400024414
2012-03-06,16.787982940673828
2012-03-07,16.851938247680664
2012-03-08,16.95425796508789
2012-03-09,17.069377899169922
2012-03-12,17.293214797973633
2012-03-13,17.35077476501465
2012-03-14,17.02461051940918
2012-03-15,16.877513885498047
2012-03-16,16.883909225463867
2012-03-19,16.775188446044922
2012-03-20,16.994810104370117
2012-03-21,16.968971252441406
2012-03-22,16.962514877319336
2012-03-23,16.910837173461914
2012-03-26,17.033557891845703
2012-03-27,17.098155975341797
2012-03-28,16.981887817382812
2012-03-29,17.040021896362305
2012-03-30,17.098155975341797
2012-04-02,17.169208526611328
2012-04-03,17.285490036010742
2012-04-04,17.201507568359375
2012-04-05,17.104612350463867
2012-04-09,17.046483993530273
2012-04-10,16.83331871032715
2012-04-11,16.794559478759766
2012-04-12,16.89145851135254
2012-04-13,16.80748748779297
2012-04-16,17.046483993530273
2012-04-17,17.123994827270508
2012-04-18,17.033557891845703
2012-04-19,16.994810104370117
2012-04-20,17.285490036010742
2012-04-23,17.117536544799805
2012-04-24,17.253185272216797
2012-04-25,17.395292282104492
2012-04-26,17.40821075439453
2012-04-27,17.48572540283203
2012-04-30,17.479265213012695
2012-05-01,17.479265213012695
2012-05-02,17.382375717163086
2012-05-03,17.382375717163086
2012-05-04,17.427587509155273
2012-05-07,17.395292282104492
2012-05-08,17.627840042114258
2012-05-09,17.556781768798828
2012-05-10,17.763477325439453
2012-05-11,17.763477325439453
2012-05-14,17.757022857666016
2012-05-15,17.550317764282227
2012-05-16,17.731184005737305
2012-05-17,17.60199546813965
2012-05-18,17.608455657958984
2012-05-21,17.647205352783203
2012-05-22,17.957265853881836
2012-05-23,17.892677307128906
2012-05-24,17.94434928894043
2012-05-25,17.957265853881836
2012-05-29,18.002479553222656
2012-05-30,17.828073501586914
2012-05-31,18.099369049072266
2012-06-01,18.06062126159668
2012-06-04,18.163969039916992
2012-06-05,18.267316818237305
2012-06-06,18.435264587402344
2012-06-07,18.351287841796875
2012-06-08,18.36421012878418
2012-06-11,18.45464324951172
2012-06-12,18.36421012878418
2012-06-13,18.383586883544922
2012-06-14,18.570911407470703
2012-06-15,18.648418426513672
2012-06-18,18.745315551757812
2012-06-19,18.680112838745117
2012-06-20,18.354106903076172
2012-06-21,18.15850830078125
2012-06-22,18.171550750732422
2012-06-25,18.15850830078125
2012-06-26,18.112869262695312
2012-06-27,18.27587127685547
2012-06-28,18.29543113708496
2012-06-29,18.52363395690918
2012-07-02,18.732284545898438
2012-07-03,18.725757598876953
2012-07-05,18.673593521118164
2012-07-06,18.6409969329834
2012-07-09,18.680112838745117
2012-07-10,18.673593521118164
2012-07-11,18.777915954589844
2012-07-12,18.751840591430664
2012-07-13,18.836597442626953
2012-07-16,18.830074310302734
2012-07-17,18.934402465820312
2012-07-18,19.01264762878418
2012-07-19,18.92787742614746
2012-07-20,19.038728713989258
2012-07-23,18.856163024902344
2012-07-24,18.725757598876953
2012-07-25,18.69967269897461
2012-07-26,18.993085861206055
2012-07-27,19.201725006103516
2012-07-30,19.286487579345703
2012-07-31,19.103927612304688
2012-08-01,19.06480598449707
2012-08-02,18.87572479248047
2012-08-03,19.11697006225586
2012-08-06,19.09088706970215
2012-08-07,18.87572479248047
2012-08-08,18.823551177978516
2012-08-09,18.732284545898438
2012-08-10,18.81703758239746
2012-08-13,18.74531364440918
2012-08-14,18.75836181640625
2012-08-15,18.660560607910156
2012-08-16,18.627958297729492
2012-08-17,18.57579803466797
2012-08-20,18.56927490234375
2012-08-21,18.43234634399414
2012-08-22,18.373672485351562
2012-08-23,18.028100967407227
2012-08-24,18.210662841796875
2012-08-27,18.23674774169922
2012-08-28,18.223711013793945
2012-08-29,18.223711013793945
2012-08-30,18.151988983154297
2012-08-31,18.18459129333496
2012-09-04,18.3084716796875
2012-09-05,18.27587127685547
2012-09-06,18.477996826171875
2012-09-07,18.321510314941406
2012-09-10,18.328031539916992
2012-09-11,18.262828826904297
2012-09-12,18.210662841796875
2012-09-13,18.47146987915039
2012-09-14,18.347591400146484
2012-09-17,18.15850830078125
2012-09-18,18.072917938232422
2012-09-19,18.053163528442383
2012-09-20,18.059749603271484
2012-09-21,17.987319946289062
2012-09-24,18.165096282958984
2012-09-25,18.20458984375
2012-09-26,18.27043342590332
2012-09-27,18.072917938232422
2012-09-28,18.244098663330078
2012-10-01,18.08608627319336
2012-10-02,18.20458984375
2012-10-03,18.323102951049805
2012-10-04,18.415283203125
2012-10-05,18.395524978637695
2012-10-08,18.402118682861328
2012-10-09,18.329689025878906
2012-10-10,18.244098663330078
2012-10-11,18.25068473815918
2012-10-12,18.184844970703125
2012-10-15,18.263851165771484
2012-10-16,18.323102951049805
2012-10-17,18.57329750061035
2012-10-18,18.6127986907959
2012-10-19,18.461366653442383
2012-10-22,18.43503761291504
2012-10-23,18.36260986328125
2012-10-24,18.20458984375
2012-10-25,18.454782485961914
2012-10-26,18.428449630737305
2012-10-31,18.599632263183594
2012-11-01,18.520626068115234
2012-11-02,18.369192123413086
2012-11-05,18.1058349609375
2012-11-06,18.09925651550293
2012-11-07,17.750303268432617
2012-11-08,17.631792068481445
2012-11-09,17.44744110107422
2012-11-12,17.190664291381836
2012-11-13,17.28284454345703
2012-11-14,17.355270385742188
2012-11-15,17.137996673583984
2012-11-16,17.296016693115234
2012-11-19,17.210420608520508
2012-11-20,17.190664291381836
2012-11-21,17.203838348388672
2012-11-23,17.131418228149414
2012-11-26,17.322343826293945
2012-11-27,17.414522171020508
2012-11-28,17.467195510864258
2012-11-29,17.592287063598633
2012-11-30,17.80955696105957
2012-12-03,17.737136840820312
2012-12-04,17.60545539855957
2012-12-05,17.934659957885742
2012-12-06,17.881980895996094
2012-12-07,17.855648040771484
2012-12-10,17.92806625366211
2012-12-11,17.960983276367188
2012-12-12,17.91490364074707
2012-12-13,17.888566970825195
2012-12-14,17.737136840820312
2012-12-17,18.00049591064453
2012-12-18,18.184844970703125
2012-12-19,18.020254135131836
2012-12-20,18.072917938232422
2012-12-21,17.91490364074707
2012-12-24,17.89495277404785
2012-12-26,17.668855667114258
2012-12-27,17.662208557128906
2012-12-28,17.456056594848633
2012-12-31,17.761951446533203
2013-01-02,18.207500457763672
2013-01-03,18.154298782348633
2013-01-04,18.220802307128906
2013-01-07,18.027950286865234
2013-01-08,18.061199188232422
2013-01-09,18.087800979614258
2013-01-10,18.087800979614258
2013-01-11,18.06785011291504
2013-01-14,18.00800132751465
2013-01-15,17.988048553466797
2013-01-16,17.89495277404785
2013-01-17,17.934850692749023
2013-01-18,17.961442947387695
2013-01-22,18.227447509765625
2013-01-23,18.16094398498535
2013-01-24,18.234100341796875
2013-01-25,18.320545196533203
2013-01-28,18.220802307128906
2013-01-29,18.347148895263672
2013-01-30,18.267349243164062
2013-01-31,18.47349739074707
2013-02-01,18.62644386291504
2013-02-04,18.44689178466797
2013-02-05,18.47349739074707
2013-02-06,18.506742477416992
2013-02-07,18.46019744873047
2013-02-08,18.513399124145508
2013-02-11,18.579891204833984
2013-02-12,18.619794845581055
2013-02-13,18.56659507751465
2013-02-14,18.546646118164062
2013-02-15,18.692943572998047
2013-02-19,18.81928825378418
2013-02-20,18.752792358398438
2013-02-21,18.653043746948242
2013-02-22,18.772743225097656
2013-02-25,18.646392822265625
2013-02-26,18.85919189453125
2013-02-27,18.985546112060547
2013-02-28,19.085289001464844
2013-03-01,19.091936111450195
2013-03-04,19.351285934448242
2013-03-05,19.437734603881836
2013-03-06,19.351285934448242
2013-03-07,19.2581844329834
2013-03-08,19.26483917236328
2013-03-11,19.284786224365234
2013-03-12,19.2581844329834
2013-03-13,19.311382293701172
2013-03-14,19.29808807373047
2013-03-15,19.37788963317871
2013-03-18,19.218280792236328
2013-03-19,19.164579391479492
2013-03-20,19.298837661743164
2013-03-21,19.198150634765625
2013-03-22,19.245136260986328
2013-03-25,19.224998474121094
2013-03-26,19.45322608947754
2013-03-27,19.654611587524414
2013-03-28,19.936542510986328
2013-04-01,19.855989456176758
2013-04-02,19.90297508239746
2013-04-03,20.023801803588867
2013-04-04,20.23189926147461
2013-04-05,20.258747100830078
2013-04-08,20.40642547607422
2013-04-09,20.32587242126465
2013-04-10,20.513835906982422
2013-04-11,20.554105758666992
2013-04-12,20.755483627319336
2013-04-15,20.305736541748047
2013-04-16,20.473552703857422
2013-04-17,20.35944175720215
2013-04-18,20.460124969482422
2013-04-19,20.862882614135742
2013-04-22,20.79575538635254
2013-04-23,20.762189865112305
2013-04-24,20.936717987060547
2013-04-25,21.02399253845215
2013-04-26,20.956865310668945
2013-04-29,21.198516845703125
2013-04-30,21.339481353759766
2013-05-01,21.104541778564453
2013-05-02,21.044126510620117
2013-05-03,20.936717987060547
2013-05-06,20.594379425048828
2013-05-07,20.923297882080078
2013-05-08,20.708498001098633
2013-05-09,20.29231071472168
2013-05-10,20.305736541748047
2013-05-13,20.158056259155273
2013-05-14,20.158056259155273
2013-05-15,20.35944175720215
2013-05-16,20.23189926147461
2013-05-17,20.41984748840332
2013-05-20,20.305736541748047
2013-05-21,20.31915855407715
2013-05-22,20.104358673095703
2013-05-23,20.010374069213867
2013-05-24,19.849279403686523
2013-05-28,19.715017318725586
2013-05-29,19.23171043395996
2013-05-30,19.386106491088867
2013-05-31,19.27869987487793
2013-06-03,19.37939453125
2013-06-04,19.372682571411133
2013-06-05,19.117591857910156
2013-06-06,19.4062442779541
2013-06-07,19.567346572875977
2013-06-10,19.560632705688477
2013-06-11,19.45322608947754
2013-06-12,19.312265396118164
2013-06-13,19.654611587524414
2013-06-14,19.74859046936035
2013-06-17,19.78885841369629
2013-06-18,19.897289276123047
2013-06-19,19.348352432250977
2013-06-20,18.779088973999023
2013-06-21,18.982404708862305
2013-06-24,18.989179611206055
2013-06-25,19.2331485748291
2013-06-26,19.422903060913086
2013-06-27,19.45000648498535
2013-06-28,19.206043243408203
2013-07-01,19.016281127929688
2013-07-02,19.063720703125
2013-07-03,19.15182113647461
2013-07-05,19.043392181396484
2013-07-08,19.355127334594727
2013-07-09,19.551668167114258
2013-07-10,19.612655639648438
2013-07-11,19.83629608154297
2013-07-12,19.863407135009766
2013-07-15,20.23614501953125
2013-07-16,20.188703536987305
2013-07-17,20.14804458618164
2013-07-18,20.324251174926758
2013-07-19,20.392011642456055
2013-07-22,20.371685028076172
2013-07-23,20.412349700927734
2013-07-24,20.11415672302246
2013-07-25,20.19548225402832
2013-07-26,20.16159439086914
2013-07-29,20.242918014526367
2013-07-30,20.4530086517334
2013-07-31,20.297134399414062
2013-08-01,20.56144142150879
2013-08-02,20.574987411499023
2013-08-05,20.378463745117188
2013-08-06,20.209035873413086
2013-08-07,20.16159439086914
2013-08-08,20.33102035522461
2013-08-09,19.958290100097656
2013-08-12,19.81597137451172
2013-08-13,19.666872024536133
2013-08-14,19.51778221130371
2013-08-15,19.178930282592773
2013-08-16,18.94173812866211
2013-08-19,18.772314071655273
2013-08-20,18.853633880615234
2013-08-21,18.596113204956055
2013-08-22,18.772314071655273
2013-08-23,18.921409606933594
2013-08-26,18.779088973999023
2013-08-27,18.779088973999023
2013-08-28,18.894302368164062
2013-08-29,18.8400821685791
2013-08-30,18.921409606933594
2013-09-03,18.62998390197754
2013-09-04,18.528339385986328
2013-09-05,18.480899810791016
2013-09-06,18.548664093017578
2013-09-09,18.60965919494629
2013-09-10,18.78586196899414
2013-09-11,18.731647491455078
2013-09-12,18.67743492126465
2013-09-13,18.731647491455078
2013-09-16,18.568998336791992
