Date,URI
2010-11-04,19.39032554626465
2010-11-05,19.507017135620117
2010-11-08,19.779294967651367
2010-11-09,19.62371063232422
2010-11-10,19.818193435668945
2010-11-11,19.662607192993164
2010-11-12,19.098590850830078
2010-11-15,19.23473358154297
2010-11-16,18.534584045410156
2010-11-17,19.049970626831055
2010-11-18,19.293079376220703
2010-11-19,19.322256088256836
2010-11-22,19.36115264892578
2010-11-23,19.293079376220703
2010-11-24,20.05158042907715
2010-11-26,19.983509063720703
2010-11-29,19.633432388305664
2010-11-30,19.079145431518555
2010-12-01,19.662607192993164
2010-12-02,20.226613998413086
2010-12-03,20.819801330566406
2010-12-06,21.033735275268555
2010-12-07,21.01428985595703
2010-12-08,22.035343170166016
2010-12-09,22.443763732910156
2010-12-10,22.86191177368164
2010-12-13,22.035343170166016
2010-12-14,21.840856552124023
2010-12-15,21.34491539001465
2010-12-16,21.87975311279297
2010-12-17,21.54912757873535
2010-12-20,21.646373748779297
2010-12-21,22.20065689086914
2010-12-22,22.025617599487305
2010-12-23,22.12286376953125
2010-12-27,22.09368896484375
2010-12-28,22.083965301513672
2010-12-29,22.09368896484375
2010-12-30,22.12286376953125
2010-12-31,22.12286376953125
2011-01-03,22.23955535888672
2011-01-04,23.036949157714844
2011-01-05,23.805171966552734
2011-01-06,23.785722732543945
2011-01-07,24.5539493560791
2011-01-10,24.485877990722656
2011-01-11,24.41780662536621
2011-01-12,24.41780662536621
2011-01-13,24.845678329467773
2011-01-14,25.759765625
2011-01-18,25.711139678955078
2011-01-19,24.748432159423828
2011-01-20,24.20387077331543
2011-01-21,24.602567672729492
2011-01-24,25.39996337890625
2011-01-25,25.448585510253906
2011-01-26,26.61550521850586
2011-01-27,26.94613265991211
2011-01-28,25.759765625
2011-01-31,25.915355682373047
2011-02-01,26.771095275878906
2011-02-02,27.908843994140625
2011-02-03,28.9493465423584
2011-02-04,29.65921974182129
2011-02-07,30.281578063964844
2011-02-08,30.04819679260254
2011-02-09,30.281578063964844
2011-02-10,30.70944595336914
2011-02-11,30.3885440826416
2011-02-14,32.06113815307617
2011-02-15,31.283185958862305
2011-02-16,31.574914932250977
2011-02-17,32.265350341796875
2011-02-18,31.74995994567871
2011-02-22,30.427446365356445
2011-02-23,29.5814266204834
2011-02-24,29.202177047729492
2011-02-25,31.30263328552246
2011-02-28,30.125993728637695
2011-03-01,29.406389236450195
2011-03-02,30.213510513305664
2011-03-03,31.176219940185547
2011-03-04,30.894214630126953
2011-03-07,30.2426815032959
2011-03-08,30.621931076049805
2011-03-09,30.301027297973633
2011-03-10,29.211904525756836
2011-03-11,29.56197738647461
2011-03-14,29.532806396484375
2011-03-15,29.532806396484375
2011-03-16,29.455015182495117
2011-03-17,30.00929832458496
2011-03-18,29.67867088317871
2011-03-21,30.95256233215332
2011-03-22,30.281578063964844
2011-03-23,30.495513916015625
2011-03-24,31.020627975463867
2011-03-25,31.584638595581055
2011-03-28,31.46795082092285
2011-03-29,31.506847381591797
2011-03-30,31.81802749633789
2011-03-31,32.36258316040039
2011-04-01,32.84880447387695
2011-04-04,32.8001823425293
2011-04-05,33.15026092529297
2011-04-06,32.877986907958984
2011-04-07,32.09030532836914
2011-04-08,31.390153884887695
2011-04-11,31.00118064880371
2011-04-12,30.563583374023438
2011-04-13,30.845590591430664
2011-04-14,30.690000534057617
2011-04-15,31.14704704284668
2011-04-18,29.80508804321289
2011-04-19,30.631656646728516
2011-04-20,27.58793830871582
2011-04-21,28.90072250366211
2011-04-25,28.346439361572266
2011-04-26,28.550649642944336
2011-04-27,28.686784744262695
2011-04-28,28.171396255493164
2011-04-29,28.60899543762207
2011-05-02,28.443681716918945
2011-05-03,27.53931999206543
2011-05-04,26.605783462524414
2011-05-05,26.57660675048828
2011-05-06,26.878063201904297
2011-05-09,26.51826286315918
2011-05-10,27.286481857299805
2011-05-11,26.38212013244629
2011-05-12,25.93480110168457
2011-05-13,25.35133934020996
2011-05-16,25.234649658203125
2011-05-17,24.369182586669922
2011-05-18,24.904020309448242
2011-05-19,24.845678329467773
2011-05-20,24.476150512695312
2011-05-23,23.746828079223633
2011-05-24,23.571788787841797
2011-05-25,24.495601654052734
2011-05-26,24.738710403442383
2011-05-27,24.981815338134766
2011-05-31,26.58633041381836
2011-06-01,24.845678329467773
2011-06-02,24.728984832763672
2011-06-03,23.921863555908203
2011-06-06,23.241161346435547
2011-06-07,23.027225494384766
2011-06-08,21.568574905395508
2011-06-09,22.20065689086914
2011-06-10,21.704715728759766
2011-06-13,21.87975311279297
2011-06-14,23.29950523376465
2011-06-15,22.570180892944336
2011-06-16,22.599355697631836
2011-06-17,22.60908317565918
2011-06-20,22.570180892944336
2011-06-21,23.484270095825195
2011-06-22,23.455097198486328
2011-06-23,23.124473571777344
2011-06-24,22.327070236206055
2011-06-27,22.589632034301758
2011-06-28,23.707931518554688
2011-06-29,23.737098693847656
2011-06-30,24.699813842773438
2011-07-01,25.954252243041992
2011-07-05,25.137405395507812
2011-07-06,24.456703186035156
2011-07-07,25.886180877685547
2011-07-08,25.21520233154297
2011-07-11,24.17469596862793
2011-07-12,23.941312789916992
2011-07-13,23.153642654418945
2011-07-14,22.647979736328125
2011-07-15,22.375699996948242
2011-07-18,21.724164962768555
2011-07-19,22.375699996948242
2011-07-20,24.17469596862793
2011-07-21,24.933195114135742
2011-07-22,25.759765625
2011-07-25,24.94291877746582
2011-07-26,24.524776458740234
2011-07-27,23.13418960571289
2011-07-28,22.628528594970703
2011-07-29,22.375699996948242
2011-08-01,21.7630615234375
2011-08-02,20.177995681762695
2011-08-03,19.934885025024414
2011-08-04,16.959243774414062
2011-08-05,17.1634521484375
2011-08-08,14.343392372131348
2011-08-09,15.306103706359863
2011-08-10,14.236427307128906
2011-08-11,15.685351371765137
2011-08-12,16.43412208557129
2011-08-15,16.930068969726562
2011-08-16,16.628610610961914
2011-08-17,16.327159881591797
2011-08-18,13.798830032348633
2011-08-19,12.748602867126465
2011-08-22,12.972261428833008
2011-08-23,13.90579891204834
2011-08-24,14.246150970458984
2011-08-25,14.537881851196289
2011-08-26,15.76314640045166
2011-08-29,16.706409454345703
2011-08-30,16.482746124267578
2011-08-31,16.220190048217773
2011-09-01,16.025705337524414
2011-09-02,15.082443237304688
2011-09-06,15.1796875
2011-09-07,16.774478912353516
2011-09-08,16.28826332092285
2011-09-09,15.43251895904541
2011-09-12,15.208861351013184
2011-09-13,16.04515266418457
2011-09-14,16.998136520385742
2011-09-15,17.727462768554688
2011-09-16,18.15533447265625
2011-09-19,17.83443260192871
2011-09-20,17.37738609313965
2011-09-21,16.220190048217773
2011-09-22,15.345000267028809
2011-09-23,15.665904998779297
2011-09-26,16.55082130432129
2011-09-27,17.37738609313965
2011-09-28,16.686962127685547
2011-09-29,16.69668197631836
2011-09-30,16.37578010559082
2011-10-03,15.422795295715332
2011-10-04,17.260696411132812
2011-10-05,18.378995895385742
2011-10-06,19.487567901611328
2011-10-07,19.079145431518555
2011-10-10,19.789018630981445
2011-10-11,19.973787307739258
2011-10-12,20.00295639038086
2011-10-13,20.34330940246582
2011-10-14,20.90732192993164
2011-10-17,19.68205451965332
2011-10-18,20.479446411132812
2011-10-19,22.57990264892578
2011-10-20,23.455097198486328
2011-10-21,23.348129272460938
2011-10-24,24.135799407958984
2011-10-25,22.871633529663086
2011-10-26,22.97860336303711
2011-10-27,24.067729949951172
2011-10-28,23.6884822845459
2011-10-31,22.764667510986328
2011-11-01,22.05479621887207
2011-11-02,22.84246253967285
2011-11-03,23.98993682861328
2011-11-04,23.921863555908203
2011-11-07,23.737098693847656
2011-11-08,24.699813842773438
2011-11-09,23.280054092407227
2011-11-10,25.108234405517578
2011-11-11,25.711139678955078
2011-11-14,25.506929397583008
2011-11-15,25.925077438354492
2011-11-16,25.7305908203125
2011-11-17,24.495601654052734
2011-11-18,24.699813842773438
2011-11-21,24.2913875579834
2011-11-22,24.437253952026367
2011-11-23,23.63985824584961
2011-11-25,23.513442993164062
2011-11-28,24.981815338134766
2011-11-29,25.283273696899414
2011-11-30,27.364276885986328
2011-12-01,27.140621185302734
2011-12-02,27.189241409301758
2011-12-05,27.22813606262207
2011-12-06,26.73219871520996
2011-12-07,26.693300247192383
2011-12-08,26.401567459106445
2011-12-09,27.023929595947266
2011-12-12,26.47936248779297
2011-12-13,25.54582977294922
2011-12-14,25.040164947509766
2011-12-15,25.322174072265625
2011-12-16,27.12116813659668
2011-12-19,27.529592514038086
2011-12-20,29.036865234375
2011-12-21,29.46473503112793
2011-12-22,28.9493465423584
2011-12-23,29.39666748046875
2011-12-27,29.474458694458008
2011-12-28,28.570098876953125
2011-12-29,28.774307250976562
2011-12-30,28.73541259765625
2012-01-03,28.16167640686035
2012-01-04,28.959070205688477
2012-01-05,29.104934692382812
2012-01-06,28.81320571899414
2012-01-09,28.65761375427246
2012-01-10,30.54413604736328
2012-01-11,30.40799903869629
2012-01-12,30.3885440826416
2012-01-13,30.23295783996582
2012-01-17,30.962284088134766
2012-01-18,33.8115119934082
2012-01-19,33.73371887207031
2012-01-20,33.529510498046875
2012-01-23,32.79045486450195
2012-01-24,33.033573150634766
2012-01-25,33.8115119934082
2012-01-26,36.8260498046875
2012-01-27,37.37062454223633
2012-01-30,37.25392532348633
2012-01-31,37.18585968017578
2012-02-01,37.42896270751953
2012-02-02,37.419246673583984
2012-02-03,39.22796630859375
2012-02-06,40.09342956542969
2012-02-07,39.704463958740234
2012-02-08,40.3365478515625
2012-02-09,39.63638687133789
2012-02-10,39.00431442260742
2012-02-13,40.13233184814453
2012-02-14,40.054534912109375
2012-02-15,39.29603958129883
2012-02-16,40.112876892089844
2012-02-17,39.558589935302734
2012-02-21,38.41112518310547
2012-02-22,40.01564407348633
2012-02-23,40.84220886230469
2012-02-24,41.707672119140625
2012-02-27,42.05774688720703
2012-02-28,41.0561408996582
2012-02-29,40.531036376953125
2012-03-01,41.33815002441406
2012-03-02,42.10637664794922
2012-03-05,41.240901947021484
2012-03-06,40.219852447509766
2012-03-07,41.28953170776367
2012-03-08,42.06747055053711
2012-03-09,41.69794845581055
2012-03-12,41.10476303100586
2012-03-13,41.950782775878906
2012-03-14,41.65904998779297
2012-03-15,42.06747055053711
2012-03-16,41.406219482421875
2012-03-19,40.9102783203125
2012-03-20,39.93784713745117
2012-03-21,41.153385162353516
2012-03-22,40.45322799682617
2012-03-23,40.2490234375
2012-03-26,40.92972946166992
2012-03-27,40.988075256347656
2012-03-28,41.211734771728516
2012-03-29,41.63960266113281
2012-03-30,41.707672119140625
2012-04-02,43.03017807006836
2012-04-03,43.652530670166016
2012-04-04,42.193885803222656
2012-04-05,41.66877746582031
2012-04-09,40.35599136352539
2012-04-10,37.545654296875
2012-04-11,38.00270462036133
2012-04-12,39.529422760009766
2012-04-13,39.1890754699707
2012-04-16,39.1890754699707
2012-04-17,39.78225326538086
2012-04-18,44.48883056640625
2012-04-19,43.90537643432617
2012-04-20,43.915096282958984
2012-04-23,43.146881103515625
2012-04-24,43.438602447509766
2012-04-25,44.72222137451172
2012-04-26,43.71089172363281
2012-04-27,45.529335021972656
2012-04-30,45.39319610595703
2012-05-01,43.565025329589844
2012-05-02,43.895652770996094
2012-05-03,42.54396057128906
2012-05-04,41.046417236328125
2012-05-07,41.590980529785156
2012-05-08,40.949180603027344
2012-05-09,41.27007293701172
2012-05-10,41.91188430786133
2012-05-11,42.213340759277344
2012-05-14,39.78225326538086
2012-05-15,38.10967254638672
2012-05-16,36.933021545410156
2012-05-17,32.955772399902344
2012-05-18,32.13893127441406
2012-05-21,34.929813385009766
2012-05-22,34.66725158691406
2012-05-23,35.600791931152344
2012-05-24,35.35768127441406
2012-05-25,35.649410247802734
2012-05-29,37.35116958618164
2012-05-30,35.66886520385742
2012-05-31,33.59757614135742
2012-06-01,30.25240707397461
2012-06-04,29.328596115112305
2012-06-05,31.030353546142578
2012-06-06,31.70133399963379
2012-06-07,32.51817321777344
2012-06-08,31.6527099609375
2012-06-11,29.348041534423828
2012-06-12,31.40959930419922
2012-06-13,30.796968460083008
2012-06-14,32.148651123046875
2012-06-15,33.85041427612305
2012-06-18,33.830963134765625
2012-06-19,35.91197204589844
2012-06-20,34.3560791015625
2012-06-21,33.18915939331055
2012-06-22,32.508453369140625
2012-06-25,30.699726104736328
2012-06-26,30.86503791809082
2012-06-27,30.553863525390625
2012-06-28,31.254013061523438
2012-06-29,33.10164260864258
2012-07-02,32.93632125854492
2012-07-03,34.85201644897461
2012-07-05,34.74504470825195
2012-07-06,33.10164260864258
2012-07-09,34.28800582885742
2012-07-10,32.16810607910156
2012-07-11,31.34153175354004
2012-07-12,32.60569763183594
2012-07-13,33.928199768066406
2012-07-16,33.18915939331055
2012-07-17,33.48088455200195
2012-07-18,28.84238052368164
2012-07-19,28.978519439697266
2012-07-20,29.55225372314453
2012-07-23,30.087095260620117
2012-07-24,27.422624588012695
2012-07-25,26.47936248779297
2012-07-26,26.673851013183594
2012-07-27,28.81320571899414
2012-07-30,28.365882873535156
2012-07-31,28.113054275512695
2012-08-01,27.014202117919922
2012-08-02,27.29620933532715
2012-08-03,29.39666748046875
2012-08-06,30.2426815032959
2012-08-07,31.06925392150879
2012-08-08,31.21511459350586
2012-08-09,31.7694091796875
2012-08-10,31.720781326293945
2012-08-13,31.399879455566406
2012-08-14,31.419334411621094
2012-08-15,31.74995994567871
2012-08-16,33.082183837890625
2012-08-17,34.1810417175293
2012-08-20,32.654319763183594
2012-08-21,32.21672439575195
2012-08-22,31.993066787719727
2012-08-23,31.088701248168945
2012-08-24,31.36098289489746
2012-08-27,31.05953025817871
2012-08-28,30.5052433013916
2012-08-29,30.612207412719727
2012-08-30,30.631656646728516
2012-08-31,31.419334411621094
2012-09-04,33.471153259277344
2012-09-05,33.422542572021484
2012-09-06,35.8828010559082
2012-09-07,36.78717041015625
2012-09-10,36.87467956542969
2012-09-11,36.02865982055664
2012-09-12,35.08539581298828
2012-09-13,36.670467376708984
2012-09-14,36.34956359863281
2012-09-17,34.86174011230469
2012-09-18,34.336631774902344
2012-09-19,36.51487350463867
2012-09-20,35.77582931518555
2012-09-21,35.89252471923828
2012-09-24,35.24099349975586
2012-09-25,33.4906120300293
2012-09-26,31.934715270996094
2012-09-27,32.41120910644531
2012-09-28,31.80830192565918
2012-10-01,31.390153884887695
2012-10-02,31.584638595581055
2012-10-03,31.29291343688965
2012-10-04,32.654319763183594
2012-10-05,32.965492248535156
2012-10-08,32.30424499511719
2012-10-09,32.13893127441406
2012-10-10,31.21511459350586
2012-10-11,31.594369888305664
2012-10-12,31.195667266845703
2012-10-15,32.51817321777344
2012-10-16,33.02383804321289
2012-10-17,38.138851165771484
2012-10-18,38.8389892578125
2012-10-19,37.51648712158203
2012-10-22,37.64290237426758
2012-10-23,37.720699310302734
2012-10-24,37.73041915893555
2012-10-25,38.00270462036133
2012-10-26,37.652626037597656
2012-10-31,39.53915023803711
2012-11-01,41.493743896484375
2012-11-02,39.811424255371094
2012-11-05,39.967018127441406
2012-11-06,40.297637939453125
2012-11-07,39.07238006591797
2012-11-08,37.79848861694336
2012-11-09,38.57643127441406
2012-11-12,39.646121978759766
2012-11-13,40.035091400146484
2012-11-14,38.09021759033203
2012-11-15,36.728816986083984
2012-11-16,37.87628936767578
2012-11-19,39.1890754699707
2012-11-20,38.93623733520508
2012-11-21,39.86977005004883
2012-11-23,40.112876892089844
2012-11-26,39.86977005004883
2012-11-27,38.761199951171875
2012-11-28,39.86005783081055
2012-11-29,40.35599136352539
2012-11-30,40.385162353515625
2012-12-03,40.521305084228516
2012-12-04,41.046417236328125
2012-12-05,41.3964958190918
2012-12-06,41.406219482421875
2012-12-07,41.52290725708008
2012-12-10,42.00912857055664
2012-12-11,41.89244079589844
2012-12-12,42.02857971191406
2012-12-13,41.240901947021484
2012-12-14,41.11448669433594
2012-12-17,41.3673210144043
2012-12-18,43.44832992553711
2012-12-19,43.54557418823242
2012-12-20,43.88592529296875
2012-12-21,43.565025329589844
2012-12-24,43.74006271362305
2012-12-26,43.00101089477539
2012-12-27,42.281410217285156
2012-12-28,41.5423583984375
2012-12-31,44.26517105102539
2013-01-02,46.58928298950195
2013-01-03,46.725425720214844
2013-01-04,47.6395263671875
2013-01-07,46.919918060302734
2013-01-08,46.774051666259766
2013-01-09,46.919918060302734
2013-01-10,46.87129211425781
2013-01-11,46.258663177490234
2013-01-14,46.28783416748047
2013-01-15,47.36723709106445
2013-01-16,46.98799133300781
2013-01-17,47.92152404785156
2013-01-18,48.66056823730469
2013-01-22,47.581172943115234
2013-01-23,48.06739044189453
2013-01-24,47.80482864379883
2013-01-25,49.71080780029297
2013-01-28,49.99280548095703
2013-01-29,49.613555908203125
2013-01-30,48.48553466796875
2013-01-31,49.224578857421875
2013-02-01,50.819374084472656
2013-02-04,49.35100173950195
2013-02-05,50.517921447753906
2013-02-06,51.101375579833984
2013-02-07,51.00413513183594
2013-02-08,51.626495361328125
2013-02-11,51.850154876708984
2013-02-12,52.80313491821289
2013-02-13,53.96033477783203
2013-02-14,54.359031677246094
2013-02-15,53.357425689697266
2013-02-19,54.106201171875
2013-02-20,51.626495361328125
2013-02-21,49.53575897216797
2013-02-22,51.25697326660156
2013-02-25,49.0787239074707
2013-02-26,49.69135665893555
2013-02-27,51.09165954589844
2013-02-28,51.937679290771484
2013-03-01,51.17918395996094
2013-03-04,50.61516189575195
2013-03-05,53.42549514770508
2013-03-06,52.76424026489258
2013-03-07,52.2974739074707
2013-03-08,53.28935623168945
2013-03-11,52.8128662109375
2013-03-12,52.05436706542969
2013-03-13,53.13376998901367
2013-03-14,52.74480056762695
2013-03-15,51.237518310546875
2013-03-18,51.52925491333008
2013-03-19,51.9473991394043
2013-03-20,53.70750045776367
2013-03-21,52.68644714355469
2013-03-22,52.346099853515625
2013-03-25,51.55842208862305
2013-03-26,51.51953125
2013-03-27,52.034915924072266
2013-03-28,53.45466995239258
2013-04-01,51.69456481933594
2013-04-02,51.169456481933594
2013-04-03,49.827491760253906
2013-04-04,49.477420806884766
2013-04-05,50.42067337036133
2013-04-08,51.86960220336914
2013-04-09,51.74318313598633
2013-04-10,52.949012756347656
2013-04-11,53.688053131103516
2013-04-12,53.46439743041992
2013-04-15,49.48714065551758
2013-04-16,50.770751953125
2013-04-17,50.04142761230469
2013-04-18,49.292659759521484
2013-04-19,50.26508712768555
2013-04-22,50.128944396972656
2013-04-23,49.302371978759766
2013-04-24,49.205135345458984
2013-04-25,50.57626724243164
2013-04-26,50.92634201049805
2013-04-29,50.965248107910156
2013-04-30,51.159725189208984
2013-05-01,49.428794860839844
2013-05-02,49.866390228271484
2013-05-03,52.98790740966797
2013-05-06,55.07863998413086
2013-05-07,56.12886047363281
2013-05-08,56.56645965576172
2013-05-09,56.2358283996582
2013-05-10,56.67342758178711
2013-05-13,55.905208587646484
2013-05-14,57.879241943359375
2013-05-15,57.062400817871094
2013-05-16,55.905208587646484
2013-05-17,57.062400817871094
2013-05-20,55.924652099609375
2013-05-21,55.84685516357422
2013-05-22,54.32986068725586
2013-05-23,54.51462173461914
2013-05-24,54.728553771972656
2013-05-28,55.59402084350586
2013-05-29,55.428707122802734
2013-05-30,55.82741165161133
2013-05-31,55.27311706542969
2013-06-03,53.50328826904297
2013-06-04,51.441734313964844
2013-06-05,50.02198028564453
2013-06-06,49.32182693481445
2013-06-07,50.42067337036133
2013-06-10,49.53575897216797
2013-06-11,48.46608352661133
2013-06-12,47.47419738769531
2013-06-13,48.50498962402344
2013-06-14,48.874507904052734
2013-06-17,47.814552307128906
2013-06-18,50.22618865966797
2013-06-19,49.749698638916016
2013-06-20,49.36072540283203
2013-06-21,47.91180419921875
2013-06-24,44.984771728515625
2013-06-25,46.79350662231445
2013-06-26,47.60062026977539
2013-06-27,49.17596435546875
2013-06-28,48.53415298461914
2013-07-01,48.670291900634766
2013-07-02,48.61195373535156
2013-07-03,48.90367889404297
2013-07-05,49.62327575683594
2013-07-08,50.26508712768555
2013-07-09,51.801536560058594
2013-07-10,50.70267868041992
2013-07-11,51.28614807128906
2013-07-12,51.35421371459961
2013-07-15,50.780479431152344
2013-07-16,49.57465744018555
2013-07-17,54.81608200073242
2013-07-18,55.13698196411133
2013-07-19,55.068912506103516
2013-07-22,54.961936950683594
2013-07-23,54.407657623291016
2013-07-24,53.91171646118164
2013-07-25,53.87282180786133
2013-07-26,53.05596923828125
2013-07-29,52.7545166015625
2013-07-30,53.639434814453125
2013-07-31,55.73988723754883
2013-08-01,57.77227783203125
2013-08-02,57.97648620605469
2013-08-05,57.25688934326172
2013-08-06,55.75933837890625
2013-08-07,54.32986068725586
2013-08-08,54.5048942565918
2013-08-09,54.018680572509766
2013-08-12,54.31040954589844
2013-08-13,54.193721771240234
2013-08-14,53.493560791015625
2013-08-15,52.618377685546875
2013-08-16,52.54058074951172
2013-08-19,52.52113342285156
2013-08-20,54.23261642456055
2013-08-21,54.5924186706543
2013-08-22,55.28284454345703
2013-08-23,54.738285064697266
2013-08-26,55.0008430480957
2013-08-27,52.72534942626953
2013-08-28,53.57136154174805
2013-08-29,54.359031677246094
2013-08-30,53.26018524169922
2013-09-03,54.11592483520508
2013-09-04,54.58269500732422
2013-09-05,55.380088806152344
2013-09-06,55.24394989013672
2013-09-09,56.64425277709961
2013-09-10,56.08024597167969
2013-09-11,53.81446838378906
2013-09-12,54.32986068725586
2013-09-13,54.524356842041016
2013-09-16,53.493560791015625
