Date,JPM
2010-05-14,26.738906860351562
2010-05-17,26.705392837524414
2010-05-18,26.155736923217773
2010-05-19,26.397052764892578
2010-05-20,25.35805892944336
2010-05-21,26.846160888671875
2010-05-24,25.88762092590332
2010-05-25,26.10210609436035
2010-05-26,25.994853973388672
2010-05-27,27.09416961669922
2010-05-28,26.531108856201172
2010-06-01,25.833986282348633
2010-06-02,26.51099967956543
2010-06-03,26.209367752075195
2010-06-04,25.217294692993164
2010-06-07,24.614002227783203
2010-06-08,25.324541091918945
2010-06-09,24.88213348388672
2010-06-10,25.66640853881836
2010-06-11,25.532346725463867
2010-06-14,25.022905349731445
2010-06-15,25.63958740234375
2010-06-16,25.820585250854492
2010-06-17,25.766948699951172
2010-06-18,26.262985229492188
2010-06-21,26.05518341064453
2010-06-22,25.69322395324707
2010-06-23,26.06859016418457
2010-06-24,25.492122650146484
2010-06-25,26.437259674072266
2010-06-28,25.833986282348633
2010-06-29,24.8419132232666
2010-06-30,24.540273666381836
2010-07-01,24.21809196472168
2010-07-02,24.05028533935547
2010-07-06,24.385887145996094
2010-07-07,25.607528686523438
2010-07-08,25.61423683166504
2010-07-09,26.077402114868164
2010-07-12,26.305622100830078
2010-07-13,27.171504974365234
2010-07-14,27.084253311157227
2010-07-15,27.158069610595703
2010-07-16,26.178081512451172
2010-07-19,26.204925537109375
2010-07-20,26.60096549987793
2010-07-21,25.78876495361328
2010-07-22,26.41301918029785
2010-07-23,26.735200881958008
2010-07-26,27.07082176208496
2010-07-27,27.312461853027344
2010-07-28,27.064109802246094
2010-07-29,26.990276336669922
2010-07-30,27.037254333496094
2010-08-02,27.950132369995117
2010-08-03,27.57424545288086
2010-08-04,27.715198516845703
2010-08-05,27.7017765045166
2010-08-06,27.144651412963867
2010-08-09,26.72848892211914
2010-08-10,26.292192459106445
2010-08-11,25.352458953857422
2010-08-12,25.379316329956055
2010-08-13,25.17123031616211
2010-08-16,25.298768997192383
2010-08-17,25.157814025878906
2010-08-18,25.433013916015625
2010-08-19,24.882612228393555
2010-08-20,24.92958641052246
2010-08-23,24.75507164001465
2010-08-24,24.305341720581055
2010-08-25,24.318771362304688
2010-08-26,23.91602897644043
2010-08-27,24.56712532043457
2010-08-30,24.063705444335938
2010-08-31,24.40603256225586
2010-09-01,25.33232879638672
2010-09-02,25.61423683166504
2010-09-03,26.292192459106445
2010-09-07,25.69478416442871
2010-09-08,26.25862693786621
2010-09-09,26.916452407836914
2010-09-10,26.688215255737305
2010-09-13,27.60110855102539
2010-09-14,27.332605361938477
2010-09-15,27.507116317749023
2010-09-16,27.513837814331055
2010-09-17,26.889589309692383
2010-09-20,27.64808464050293
2010-09-21,27.245344161987305
2010-09-22,26.809030532836914
2010-09-23,26.245206832885742
2010-09-24,26.681503295898438
2010-09-27,26.231775283813477
2010-09-28,26.144521713256836
2010-09-29,25.78205108642578
2010-09-30,25.547119140625
2010-10-01,26.050548553466797
2010-10-04,26.178247451782227
2010-10-05,26.641992568969727
2010-10-06,26.816743850708008
2010-10-07,26.56134605407715
2010-10-08,26.420204162597656
2010-10-11,26.702491760253906
2010-10-12,27.152803421020508
2010-10-13,26.776411056518555
2010-10-14,26.02366828918457
2010-10-15,24.968477249145508
2010-10-18,25.67416000366211
2010-10-19,25.331401824951172
2010-10-20,25.606966018676758
2010-10-21,25.338123321533203
2010-10-22,25.338123321533203
2010-10-25,24.91471290588379
2010-10-26,25.00206184387207
2010-10-27,25.230581283569336
2010-10-28,25.210418701171875
2010-10-29,25.29107093811035
2010-11-01,25.149940490722656
2010-11-02,24.840770721435547
2010-11-03,25.3515682220459
2010-11-04,26.749526977539062
2010-11-05,27.515722274780273
2010-11-08,27.226713180541992
2010-11-09,26.816743850708008
2010-11-10,27.30065155029297
2010-11-11,26.897403717041016
2010-11-12,26.62183380126953
2010-11-15,26.937705993652344
2010-11-16,26.62183380126953
2010-11-17,26.332826614379883
2010-11-18,26.655433654785156
2010-11-19,26.487409591674805
2010-11-22,25.882530212402344
2010-11-23,25.29107093811035
2010-11-24,25.64727783203125
2010-11-26,25.20370101928711
2010-11-29,25.47926139831543
2010-11-30,25.136497497558594
2010-12-01,25.640567779541016
2010-12-02,26.420204162597656
2010-12-03,26.62183380126953
2010-12-06,26.816743850708008
2010-12-07,26.3798828125
2010-12-08,27.058696746826172
2010-12-09,27.428356170654297
2010-12-10,27.845048904418945
2010-12-13,27.89881134033203
2010-12-14,27.41490936279297
2010-12-15,27.02509117126465
2010-12-16,26.890670776367188
2010-12-17,26.66216278076172
2010-12-20,26.850343704223633
2010-12-21,27.556041717529297
2010-12-22,28.33568572998047
2010-12-23,28.281909942626953
2010-12-27,28.678443908691406
2010-12-28,28.638139724731445
2010-12-29,28.47010040283203
2010-12-30,28.382726669311523
2010-12-31,28.510425567626953
2011-01-03,29.290061950683594
2011-01-04,29.713970184326172
2011-01-05,30.077320098876953
2011-01-06,29.929298400878906
2011-01-07,29.36408042907715
2011-01-10,29.202594757080078
2011-01-11,29.337167739868164
2011-01-12,30.084049224853516
2011-01-13,29.90910530090332
2011-01-14,30.218631744384766
2011-01-18,30.110977172851562
2011-01-19,29.411174774169922
2011-01-20,30.110977172851562
2011-01-21,30.47431755065918
2011-01-24,30.292644500732422
2011-01-25,30.191720962524414
2011-01-26,30.265727996826172
2011-01-27,30.34647560119629
2011-01-28,29.969667434692383
2011-01-31,30.23879623413086
2011-02-01,30.904956817626953
2011-02-02,30.58196258544922
2011-02-03,30.588712692260742
2011-02-04,30.003307342529297
2011-02-07,30.615617752075195
2011-02-08,30.777116775512695
2011-02-09,30.35320281982422
2011-02-10,30.635799407958984
2011-02-11,31.335582733154297
2011-02-14,31.315406799316406
2011-02-15,31.503812789916992
2011-02-16,32.25743103027344
2011-02-17,32.176692962646484
2011-02-18,32.297794342041016
2011-02-22,30.958782196044922
2011-02-23,30.925140380859375
2011-02-24,30.891498565673828
2011-02-25,31.40961265563965
2011-02-28,31.41633415222168
2011-03-01,30.68291473388672
2011-03-02,30.420494079589844
2011-03-03,31.005887985229492
2011-03-04,30.62908363342285
2011-03-07,30.407018661499023
2011-03-08,31.221195220947266
2011-03-09,31.328872680664062
2011-03-10,30.635799407958984
2011-03-11,30.777116775512695
2011-03-14,30.48104476928711
2011-03-15,30.016761779785156
2011-03-16,29.47846794128418
2011-03-17,29.98312759399414
2011-03-18,30.777116775512695
2011-03-21,30.703083038330078
2011-03-22,30.595439910888672
2011-03-23,30.68291473388672
2011-03-24,30.770383834838867
2011-03-25,30.85785484313965
2011-03-28,30.925140380859375
2011-03-29,30.965517044067383
2011-03-30,31.254846572875977
2011-03-31,31.01934051513672
2011-04-01,31.18756675720215
2011-04-04,31.349925994873047
2011-04-05,31.512287139892578
2011-04-06,32.229408264160156
2011-04-07,32.067039489746094
2011-04-08,31.688182830810547
2011-04-11,31.701719284057617
2011-04-12,31.552892684936523
2011-04-13,31.289045333862305
2011-04-14,30.423097610473633
2011-04-15,30.368967056274414
2011-04-18,29.73980712890625
2011-04-19,30.206602096557617
2011-04-20,30.145729064941406
2011-04-21,30.226900100708008
2011-04-25,30.17953872680664
2011-04-26,30.52456283569336
2011-04-27,30.781641006469727
2011-04-28,31.01841926574707
2011-04-29,30.869586944580078
2011-05-02,30.56515121459961
2011-05-03,31.0657958984375
2011-05-04,30.781641006469727
2011-05-05,30.558408737182617
2011-05-06,30.470443725585938
2011-05-09,30.41632843017578
2011-05-10,30.551620483398438
2011-05-11,29.922460556030273
2011-05-12,29.8277530670166
2011-05-13,29.19182014465332
2011-05-16,29.0091609954834
2011-05-17,29.638328552246094
2011-05-18,29.82099723815918
2011-05-19,29.766876220703125
2011-05-20,29.178298950195312
2011-05-23,28.78590965270996
2011-05-24,28.64385223388672
2011-05-25,28.596492767333984
2011-05-26,28.71826171875
2011-05-27,28.948286056518555
2011-05-31,29.252716064453125
2011-06-01,28.251461029052734
2011-06-02,28.14998435974121
2011-06-03,28.1229305267334
2011-06-06,27.41935157775879
2011-06-07,27.547882080078125
2011-06-08,27.324636459350586
2011-06-09,27.723785400390625
2011-06-10,27.77113914489746
2011-06-13,28.190582275390625
2011-06-14,28.14998435974121
2011-06-15,27.520824432373047
2011-06-16,27.304332733154297
2011-06-17,27.602008819580078
2011-06-20,27.385513305664062
2011-06-21,27.676416397094727
2011-06-22,27.527585983276367
2011-06-23,27.108137130737305
2011-06-24,26.71576499938965
2011-06-27,26.9796085357666
2011-06-28,26.74958038330078
2011-06-29,27.365219116210938
2011-06-30,27.69671058654785
2011-07-01,28.302520751953125
2011-07-05,27.928142547607422
2011-07-06,27.60822105407715
2011-07-07,28.12553596496582
2011-07-08,27.73075294494629
2011-07-11,26.839065551757812
2011-07-12,26.811843872070312
2011-07-13,26.96839141845703
2011-07-14,27.465293884277344
2011-07-15,27.213443756103516
2011-07-18,27.1113338470459
2011-07-19,27.49251937866211
2011-07-20,27.8804988861084
2011-07-21,28.785789489746094
2011-07-22,28.717729568481445
2011-07-25,28.377384185791016
2011-07-26,28.207223892211914
2011-07-27,27.68310546875
2011-07-28,27.68990135192871
2011-07-29,27.533361434936523
2011-08-01,27.52654266357422
2011-08-02,27.118146896362305
2011-08-03,27.15899085998535
2011-08-04,25.811243057250977
2011-08-05,25.593425750732422
2011-08-08,23.183835983276367
2011-08-09,24.776620864868164
2011-08-10,23.394845962524414
2011-08-11,24.974008560180664
2011-08-12,24.443078994750977
2011-08-15,25.103347778320312
2011-08-16,24.524761199951172
2011-08-17,24.892322540283203
2011-08-18,23.95298957824707
2011-08-19,23.381235122680664
2011-08-22,22.74139976501465
2011-08-23,23.673919677734375
2011-08-24,24.388635635375977
2011-08-25,24.313764572143555
2011-08-26,24.64728546142578
2011-08-29,25.620655059814453
2011-08-30,25.225866317749023
2011-08-31,25.566198348999023
2011-09-01,24.70855140686035
2011-09-02,23.571823120117188
2011-09-06,22.761810302734375
2011-09-07,23.701147079467773
2011-09-08,22.809457778930664
2011-09-09,21.83609390258789
2011-09-12,22.06753158569336
2011-09-13,22.115171432495117
2011-09-14,22.3261775970459
2011-09-15,23.0136661529541
2011-09-16,22.755008697509766
2011-09-19,22.115171432495117
2011-09-20,21.95180892944336
2011-09-21,20.65172004699707
2011-09-22,19.923397064208984
2011-09-23,20.14120864868164
2011-09-26,21.54339599609375
2011-09-27,21.488950729370117
2011-09-28,20.740211486816406
2011-09-29,21.366426467895508
2011-09-30,20.501970291137695
2011-10-03,19.501373291015625
2011-10-04,20.778581619262695
2011-10-05,21.17684555053711
2011-10-06,22.23432159423828
2011-10-07,21.08070945739746
2011-10-10,22.179378509521484
2011-10-11,22.179378509521484
2011-10-12,22.79738426208496
2011-10-13,21.69870948791504
2011-10-14,21.89784812927246
2011-10-17,21.31418228149414
2011-10-18,22.570783615112305
2011-10-19,22.14504051208496
2011-10-20,22.74932098388672
2011-10-21,22.948442459106445
2011-10-24,23.738113403320312
2011-10-25,22.99651527404785
2011-10-26,23.470312118530273
2011-10-27,25.420452117919922
2011-10-28,25.1938533782959
2011-10-31,23.868589401245117
2011-11-01,22.460908889770508
2011-11-02,23.099512100219727
2011-11-03,23.607654571533203
2011-11-04,23.326114654541016
2011-11-07,23.51152229309082
2011-11-08,24.047119140625
2011-11-09,22.34419059753418
2011-11-10,22.48151206970215
2011-11-11,22.852312088012695
2011-11-14,22.351045608520508
2011-11-15,22.45404815673828
2011-11-16,21.609453201293945
2011-11-17,20.936511993408203
2011-11-18,21.025779724121094
2011-11-21,20.538249969482422
2011-11-22,20.194913864135742
2011-11-23,19.487642288208008
2011-11-25,19.55630874633789
2011-11-28,20.023242950439453
2011-11-29,19.611242294311523
2011-11-30,21.266115188598633
2011-12-01,20.915910720825195
2011-12-02,22.199981689453125
2011-12-05,23.010244369506836
2011-12-06,22.817981719970703
2011-12-07,23.346715927124023
2011-12-08,22.124452590942383
2011-12-09,22.783649444580078
2011-12-12,22.000850677490234
2011-12-13,21.485849380493164
2011-12-14,21.636911392211914
2011-12-15,21.808578491210938
2011-12-16,21.89784812927246
2011-12-19,21.08070945739746
2011-12-20,22.11758041381836
2011-12-21,22.193113327026367
2011-12-22,22.96904754638672
2011-12-23,23.051456451416016
2011-12-27,22.680648803710938
2011-12-28,22.41971206665039
2011-12-29,22.948442459106445
2011-12-30,22.83172035217285
2012-01-03,24.0196533203125
2012-01-04,24.171802520751953
2012-01-05,24.676681518554688
2012-01-06,24.45536231994629
2012-01-09,24.413877487182617
2012-01-10,24.932573318481445
2012-01-11,25.354459762573242
2012-01-12,25.485870361328125
2012-01-13,24.842670440673828
2012-01-17,24.144140243530273
2012-01-18,25.271474838256836
2012-01-19,25.54119300842285
2012-01-20,25.83858299255371
2012-01-23,26.046064376831055
2012-01-24,26.046064376831055
2012-01-25,26.004575729370117
2012-01-26,25.928499221801758
2012-01-27,25.734844207763672
2012-01-30,25.59653091430664
2012-01-31,25.79709243774414
2012-02-01,26.004575729370117
2012-02-02,25.969989776611328
2012-02-03,26.47486686706543
2012-02-06,26.378036499023438
2012-02-07,26.191316604614258
2012-02-08,26.488697052001953
2012-02-09,26.184389114379883
2012-02-10,26.011486053466797
2012-02-13,26.488697052001953
2012-02-14,26.225893020629883
2012-02-15,25.866249084472656
2012-02-16,26.281219482421875
2012-02-17,26.606281280517578
2012-02-21,26.599367141723633
2012-02-22,26.329620361328125
2012-02-23,26.6201114654541
2012-02-24,26.47486686706543
2012-02-27,27.014328002929688
2012-02-28,27.11806297302246
2012-02-29,27.13881492614746
2012-03-01,27.92034339904785
2012-03-02,28.10015869140625
2012-03-05,27.94109535217285
2012-03-06,27.19414520263672
2012-03-07,27.62986183166504
2012-03-08,27.968751907348633
2012-03-09,28.376792907714844
2012-03-12,28.037904739379883
2012-03-13,30.00899887084961
2012-03-14,30.140411376953125
2012-03-15,30.915019989013672
2012-03-16,30.825103759765625
2012-03-19,31.122501373291016
2012-03-20,31.38530158996582
2012-03-21,31.205490112304688
2012-03-22,30.880435943603516
2012-03-23,31.2331485748291
2012-03-26,31.931682586669922
2012-03-27,31.7380428314209
2012-03-28,32.00083923339844
2012-03-29,31.58588409423828
2012-03-30,31.80027198791504
2012-04-02,31.90401268005371
2012-04-03,31.618610382080078
2012-04-04,30.915502548217773
2012-04-05,30.866771697998047
2012-04-09,30.553512573242188
2012-04-10,29.906099319458008
2012-04-11,30.637052536010742
2012-04-12,31.214832305908203
2012-04-13,30.080141067504883
2012-04-16,30.163679122924805
2012-04-17,30.560468673706055
2012-04-18,30.135822296142578
2012-04-19,30.087095260620117
2012-04-20,29.739030838012695
2012-04-23,29.82953643798828
2012-04-24,30.128854751586914
2012-04-25,30.045324325561523
2012-04-26,30.490846633911133
2012-04-27,30.170621871948242
2012-04-30,29.920024871826172
2012-05-01,30.483890533447266
2012-05-02,30.07317352294922
2012-05-03,29.940902709960938
2012-05-04,29.063770294189453
2012-05-07,29.08465576171875
2012-05-08,28.806203842163086
2012-05-09,28.291061401367188
2012-05-10,28.36067008972168
2012-05-11,25.729270935058594
2012-05-14,24.91478157043457
2012-05-15,25.228055953979492
2012-05-16,24.685054779052734
2012-05-17,23.619979858398438
2012-05-18,23.313671112060547
2012-05-21,22.631454467773438
2012-05-22,23.6756591796875
2012-05-23,23.84969139099121
2012-05-24,23.647815704345703
2012-05-25,23.32063102722168
2012-05-29,23.411130905151367
2012-05-30,22.94472312927246
2012-05-31,23.076990127563477
2012-06-01,22.227685928344727
2012-06-04,21.580280303955078
2012-06-05,22.26945686340332
2012-06-06,23.021299362182617
2012-06-07,22.84029769897461
2012-06-08,23.445934295654297
2012-06-11,22.847259521484375
2012-06-12,23.508588790893555
2012-06-13,23.877544403076172
2012-06-14,24.121185302734375
2012-06-15,24.385725021362305
2012-06-18,24.10030174255371
2012-06-19,24.629369735717773
2012-06-20,25.37424087524414
2012-06-21,24.719867706298828
2012-06-22,25.05401611328125
2012-06-25,24.58759880065918
2012-06-26,24.85910415649414
2012-06-27,25.60396957397461
2012-06-28,24.97744369506836
2012-06-29,24.873022079467773
2012-07-02,25.255897521972656
2012-07-03,25.185707092285156
2012-07-05,24.132795333862305
2012-07-06,23.79585838317871
2012-07-09,23.837974548339844
2012-07-10,24.041536331176758
2012-07-11,24.280200958251953
2012-07-12,23.894121170043945
2012-07-13,25.319074630737305
2012-07-16,24.631168365478516
2012-07-17,24.56096649169922
2012-07-18,24.5399112701416
2012-07-19,24.18895149230957
2012-07-20,23.79585838317871
2012-07-23,24.174903869628906
2012-07-24,24.378463745117188
2012-07-25,24.687318801879883
2012-07-26,25.136564254760742
2012-07-27,25.894670486450195
2012-07-30,25.368207931518555
2012-07-31,25.269927978515625
2012-08-01,25.269927978515625
2012-08-02,24.687318801879883
2012-08-03,25.333110809326172
2012-08-06,25.48051643371582
2012-08-07,25.978906631469727
2012-08-08,26.08418846130371
2012-08-09,25.915719985961914
2012-08-10,25.95082664489746
2012-08-13,25.964860916137695
2012-08-14,26.042076110839844
2012-08-15,26.02101707458496
2012-08-16,26.042076110839844
2012-08-17,25.957843780517578
2012-08-20,26.231597900390625
2012-08-21,26.7018985748291
2012-08-22,26.55449104309082
2012-08-23,26.133333206176758
2012-08-24,26.091217041015625
2012-08-27,26.133333206176758
2012-08-28,26.063133239746094
2012-08-29,26.182456970214844
2012-08-30,25.90167999267578
2012-08-31,26.07014274597168
2012-09-04,25.978906631469727
2012-09-05,26.049102783203125
2012-09-06,27.158153533935547
2012-09-07,27.586353302001953
2012-09-10,27.20729637145996
2012-09-11,27.79693031311035
2012-09-12,28.021541595458984
2012-09-13,29.0604305267334
2012-09-14,29.17974853515625
2012-09-17,28.913015365600586
2012-09-18,28.962154388427734
2012-09-19,29.018314361572266
2012-09-20,28.95513916015625
2012-09-21,28.695409774780273
2012-09-24,28.941099166870117
2012-09-25,28.463769912719727
2012-09-26,28.246166229248047
2012-09-27,28.555017471313477
2012-09-28,28.414640426635742
2012-10-01,28.758590698242188
2012-10-02,28.723501205444336
2012-10-03,28.893198013305664
2012-10-04,29.572046279907227
2012-10-05,29.494266510009766
2012-10-08,29.458894729614258
2012-10-09,29.260908126831055
2012-10-10,29.53667640686035
2012-10-11,29.77004623413086
2012-10-12,29.430620193481445
2012-10-15,29.96803092956543
2012-10-16,30.2862548828125
2012-10-17,30.632732391357422
2012-10-18,30.413522720336914
2012-10-19,29.925607681274414
2012-10-22,29.762964248657227
2012-10-23,29.225543975830078
2012-10-24,29.494266510009766
2012-10-25,29.465978622436523
2012-10-26,29.10533905029297
2012-10-31,29.473033905029297
2012-11-01,30.293315887451172
2012-11-02,29.996326446533203
2012-11-05,29.8902645111084
2012-11-06,30.32160186767578
2012-11-07,28.624496459960938
2012-11-08,28.567930221557617
2012-11-09,28.7235050201416
2012-11-12,28.695207595825195
2012-11-13,28.313364028930664
2012-11-14,27.78301239013672
2012-11-15,27.853723526000977
2012-11-16,27.952720642089844
2012-11-19,28.7022762298584
2012-11-20,28.780065536499023
2012-11-21,28.8012752532959
2012-11-23,29.055849075317383
2012-11-26,28.9073543548584
2012-11-27,28.815418243408203
2012-11-28,28.871986389160156
2012-11-29,29.147769927978516
2012-11-30,29.048789978027344
2012-12-03,28.85784912109375
2012-12-04,28.68813705444336
2012-12-05,29.133630752563477
2012-12-06,29.324554443359375
2012-12-07,30.095327377319336
2012-12-10,29.918537139892578
2012-12-11,30.151891708374023
2012-12-12,30.243820190429688
2012-12-13,30.250886917114258
2012-12-14,30.2721004486084
2012-12-17,30.745882034301758
2012-12-18,31.021650314331055
2012-12-19,30.78123664855957
2012-12-20,31.48834800720215
2012-12-21,31.113588333129883
2012-12-24,31.057010650634766
2012-12-26,31.085298538208008
2012-12-27,30.85194206237793
2012-12-28,30.57616424560547
2012-12-31,31.09236717224121
2013-01-02,31.797245025634766
2013-01-03,31.7331600189209
2013-01-04,32.29562759399414
2013-01-07,32.33121871948242
2013-01-08,32.39529037475586
2013-01-09,32.373931884765625
2013-01-10,32.858089447021484
2013-01-11,32.85096740722656
2013-01-14,32.66585922241211
2013-01-15,33.00048065185547
2013-01-16,33.33512496948242
2013-01-17,33.06455993652344
2013-01-18,33.07880783081055
2013-01-22,33.13576126098633
2013-01-23,32.91505432128906
2013-01-24,33.01472473144531
2013-01-25,33.577205657958984
2013-01-28,33.20697021484375
2013-01-29,33.5487174987793
2013-01-30,33.55583953857422
2013-01-31,33.49887466430664
2013-02-01,34.06846618652344
2013-02-04,33.94744110107422
2013-02-05,34.737735748291016
2013-02-06,34.60957717895508
2013-02-07,34.33901596069336
2013-02-08,34.62382125854492
2013-02-11,34.645172119140625
2013-02-12,34.9869384765625
2013-02-13,34.6594123840332
2013-02-14,35.04389953613281
2013-02-15,34.80181121826172
2013-02-19,35.207637786865234
2013-02-20,34.60957717895508
2013-02-21,34.35325622558594
2013-02-22,34.82316589355469
2013-02-25,33.9616813659668
2013-02-26,33.890464782714844
2013-02-27,35.086605072021484
2013-02-28,34.83027267456055
2013-03-01,34.82316589355469
2013-03-04,34.95845413208008
2013-03-05,35.23611831665039
2013-03-06,35.6205940246582
2013-03-07,36.04778289794922
2013-03-08,35.74163055419922
2013-03-11,35.94097900390625
2013-03-12,35.798583984375
2013-03-13,35.7131462097168
2013-03-14,36.311222076416016
2013-03-15,35.61347198486328
2013-03-18,35.250362396240234
2013-03-19,35.029632568359375
2013-03-20,34.972686767578125
2013-03-21,34.4244499206543
2013-03-22,34.73060607910156
2013-03-25,34.54549026489258
2013-03-26,34.63093566894531
2013-03-27,34.01150894165039
2013-03-28,33.790794372558594
2013-04-01,34.054237365722656
2013-04-02,34.37461853027344
2013-04-03,33.565040588378906
2013-04-04,34.02355194091797
2013-04-05,34.324466705322266
2013-04-08,34.80448532104492
2013-04-09,34.876129150390625
2013-04-10,35.28448486328125
2013-04-11,35.327484130859375
2013-04-12,35.112552642822266
2013-04-15,34.33878707885742
2013-04-16,34.74000930786133
2013-04-17,33.522064208984375
2013-04-18,33.41459655761719
2013-04-19,33.83728790283203
2013-04-22,33.923255920410156
2013-04-23,34.5107421875
2013-04-24,34.90476989746094
2013-04-25,35.105384826660156
2013-04-26,35.0193977355957
2013-04-29,35.04806137084961
2013-04-30,35.112552642822266
2013-05-01,34.39610290527344
2013-05-02,34.446250915527344
2013-05-03,34.08087158203125
2013-05-06,34.51790237426758
2013-05-07,35.205684661865234
2013-05-08,35.649879455566406
2013-05-09,35.134037017822266
2013-05-10,35.076725006103516
2013-05-13,35.58538818359375
2013-05-14,35.98659896850586
2013-05-15,36.60273361206055
2013-05-16,36.516761779785156
2013-05-17,37.46961975097656
2013-05-20,37.46245574951172
2013-05-21,37.9854621887207
2013-05-22,38.422489166259766
2013-05-23,38.22188949584961
2013-05-24,38.443973541259766
2013-05-28,39.11742401123047
2013-05-29,39.167572021484375
2013-05-30,39.848201751708984
2013-05-31,39.11025619506836
2013-06-03,39.03862380981445
2013-06-04,38.71622848510742
2013-06-05,37.99260711669922
2013-06-06,38.329349517822266
2013-06-07,38.88100051879883
2013-06-10,38.94548416137695
2013-06-11,38.32218551635742
2013-06-12,38.1000862121582
2013-06-13,38.80936050415039
2013-06-14,38.06427764892578
2013-06-17,38.580101013183594
2013-06-18,38.76637649536133
2013-06-19,38.36515808105469
2013-06-20,37.598575592041016
2013-06-21,37.22603988647461
2013-06-24,36.480934143066406
2013-06-25,37.312007904052734
2013-06-26,37.6129035949707
2013-06-27,38.07859420776367
2013-06-28,37.8206787109375
2013-07-01,37.60573959350586
2013-07-02,38.10369873046875
2013-07-03,38.08203125
2013-07-05,38.96247863769531
2013-07-08,39.4748420715332
2013-07-09,39.6119499206543
2013-07-10,39.568668365478516
2013-07-11,39.792381286621094
2013-07-12,39.66969299316406
2013-07-15,39.6119499206543
2013-07-16,39.69857406616211
2013-07-17,39.886192321777344
2013-07-18,40.68001937866211
2013-07-19,40.528465270996094
2013-07-22,40.817134857177734
2013-07-23,40.89651870727539
2013-07-24,40.86765670776367
2013-07-25,40.77383804321289
2013-07-26,40.44908142089844
2013-07-29,40.18928909301758
2013-07-30,39.92949676513672
2013-07-31,40.21815872192383
2013-08-01,40.802703857421875
2013-08-02,40.766624450683594
2013-08-05,40.485164642333984
2013-08-06,40.044944763183594
2013-08-07,39.90785217285156
2013-08-08,39.568668365478516
2013-08-09,39.344940185546875
2013-08-12,39.034629821777344
2013-08-13,39.17897033691406
2013-08-14,39.07792282104492
2013-08-15,38.457298278808594
2013-08-16,38.457298278808594
2013-08-19,37.4036750793457
2013-08-20,37.61295700073242
2013-08-21,37.259342193603516
2013-08-22,37.67790222167969
2013-08-23,37.75728988647461
2013-08-26,37.38202667236328
2013-08-27,36.51604461669922
2013-08-28,36.50161361694336
2013-08-29,36.58819580078125
2013-08-30,36.46553039550781
2013-09-03,36.898521423339844
2013-09-04,37.43254852294922
2013-09-05,37.60574722290039
2013-09-06,37.93050003051758
2013-09-09,38.1469841003418
2013-09-10,38.731536865234375
2013-09-11,38.435646057128906
2013-09-12,37.69956970214844
2013-09-13,37.9521369934082
2013-09-16,38.349056243896484
2013-09-17,38.31297302246094
