Date,QCOM
2010-11-04,33.137672424316406
2010-11-05,33.130836486816406
2010-11-08,32.76751708984375
2010-11-09,32.849761962890625
2010-11-10,32.68525695800781
2010-11-11,32.849761962890625
2010-11-12,32.541290283203125
2010-11-15,32.129981994628906
2010-11-16,31.794071197509766
2010-11-17,32.890907287597656
2010-11-18,32.71267318725586
2010-11-19,32.87717819213867
2010-11-22,32.77395248413086
2010-11-23,32.416080474853516
2010-11-24,33.08366775512695
2010-11-26,32.82903289794922
2010-11-29,32.53995895385742
2010-11-30,32.22336196899414
2010-12-01,32.959774017333984
2010-12-02,33.37271499633789
2010-12-03,33.59984588623047
2010-12-06,33.25572204589844
2010-12-07,33.358951568603516
2010-12-08,33.64113235473633
2010-12-09,33.778778076171875
2010-12-10,34.0540885925293
2010-12-13,33.806304931640625
2010-12-14,33.84760284423828
2010-12-15,33.785667419433594
2010-12-16,34.17109298706055
2010-12-17,34.040321350097656
2010-12-20,34.026554107666016
2010-12-21,34.40508270263672
2010-12-22,34.40508270263672
2010-12-23,34.026554107666016
2010-12-27,34.143558502197266
2010-12-28,34.31562423706055
2010-12-29,34.40508270263672
2010-12-30,34.22613525390625
2010-12-31,34.06095886230469
2011-01-03,34.53586196899414
2011-01-04,35.07956314086914
2011-01-05,35.80909729003906
2011-01-06,36.24957275390625
2011-01-07,35.60261917114258
2011-01-10,35.57509231567383
2011-01-11,35.836612701416016
2011-01-12,36.022457122802734
2011-01-13,35.698974609375
2011-01-14,35.815975189208984
2011-01-18,36.49734115600586
2011-01-19,35.88479995727539
2011-01-20,35.32731628417969
2011-01-21,35.265384674072266
2011-01-24,35.437442779541016
2011-01-25,35.45808410644531
2011-01-26,35.69208908081055
2011-01-27,37.78434753417969
2011-01-28,36.98598861694336
2011-01-31,37.25438690185547
2011-02-01,37.90821838378906
2011-02-02,37.15803527832031
2011-02-03,37.83940505981445
2011-02-04,38.01145553588867
2011-02-07,37.901336669921875
2011-02-08,38.610206604003906
2011-02-09,38.68593215942383
2011-02-10,39.22964096069336
2011-02-11,39.6425666809082
2011-02-14,40.034873962402344
2011-02-15,40.35835647583008
2011-02-16,40.28953170776367
2011-02-17,40.606117248535156
2011-02-18,40.736881256103516
2011-02-22,40.08306121826172
2011-02-23,39.36494445800781
2011-02-24,39.91044998168945
2011-02-25,40.75283432006836
2011-02-28,41.13949966430664
2011-03-01,40.07614517211914
2011-03-02,39.427101135253906
2011-03-03,40.6285400390625
2011-03-04,40.15211868286133
2011-03-07,39.758522033691406
2011-03-08,39.46162796020508
2011-03-09,37.97705841064453
2011-03-10,37.31418991088867
2011-03-11,37.01727294921875
2011-03-14,36.92750549316406
2011-03-15,36.596073150634766
2011-03-16,34.86984634399414
2011-03-17,36.12654113769531
2011-03-18,35.7053337097168
2011-03-21,37.03107833862305
2011-03-22,36.24391555786133
2011-03-23,36.21629333496094
2011-03-24,37.093223571777344
2011-03-25,36.423465728759766
2011-03-28,36.029876708984375
2011-03-29,37.22440719604492
2011-03-30,37.638710021972656
2011-03-31,37.85967254638672
2011-04-01,37.611106872558594
2011-04-04,36.67201232910156
2011-04-05,36.306068420410156
2011-04-06,36.96894454956055
2011-04-07,36.75489044189453
2011-04-08,37.03107833862305
2011-04-11,36.87226104736328
2011-04-12,36.07821273803711
2011-04-13,36.37511444091797
2011-04-14,36.31986999511719
2011-04-15,36.69273376464844
2011-04-18,36.79631805419922
2011-04-19,36.88607406616211
2011-04-20,38.163490295410156
2011-04-21,39.31661605834961
2011-04-25,39.23374938964844
2011-04-26,39.509952545166016
2011-04-27,40.17282485961914
2011-04-28,39.758522033691406
2011-04-29,39.420188903808594
2011-05-02,39.52375030517578
2011-05-03,39.00587463378906
2011-05-04,38.7227897644043
2011-05-05,38.757320404052734
2011-05-06,39.061119079589844
2011-05-09,39.123260498046875
2011-05-10,39.2958984375
2011-05-11,39.07493209838867
2011-05-12,39.59280776977539
2011-05-13,39.440887451171875
2011-05-16,39.15089797973633
2011-05-17,38.90921401977539
2011-05-18,38.978271484375
2011-05-19,39.565189361572266
2011-05-20,39.62043762207031
2011-05-23,38.929931640625
2011-05-24,38.88160705566406
2011-05-25,39.50196838378906
2011-05-26,39.62672424316406
2011-05-27,39.75149154663086
2011-05-31,40.610992431640625
2011-06-01,39.61286544799805
2011-06-02,40.063411712646484
2011-06-03,39.536617279052734
2011-06-06,39.1484489440918
2011-06-07,39.16926574707031
2011-06-08,39.02370071411133
2011-06-09,38.72563552856445
2011-06-10,37.84535217285156
2011-06-13,37.70673370361328
2011-06-14,38.524635314941406
2011-06-15,37.498802185058594
2011-06-16,36.729400634765625
2011-06-17,36.521453857421875
2011-06-20,37.06903839111328
2011-06-21,37.7275390625
2011-06-22,37.422550201416016
2011-06-23,38.094886779785156
2011-06-24,37.56117248535156
2011-06-27,37.94933319091797
2011-06-28,38.43451690673828
2011-06-29,38.42066955566406
2011-06-30,39.363338470458984
2011-07-01,40.118858337402344
2011-07-05,40.29905700683594
2011-07-06,40.68722152709961
2011-07-07,41.075374603271484
2011-07-08,41.14470291137695
2011-07-11,40.36839294433594
2011-07-12,39.17618179321289
2011-07-13,38.878135681152344
2011-07-14,38.06716537475586
2011-07-15,38.094886779785156
2011-07-18,38.316680908203125
2011-07-19,39.495033264160156
2011-07-20,39.71682357788086
2011-07-21,39.4672966003418
2011-07-22,39.827735900878906
2011-07-25,39.3771858215332
2011-07-26,39.19004821777344
2011-07-27,37.83843994140625
2011-07-28,38.11567306518555
2011-07-29,37.97012710571289
2011-08-01,37.51266098022461
2011-08-02,36.74326705932617
2011-08-03,37.24232482910156
2011-08-04,35.523353576660156
2011-08-05,35.36394119262695
2011-08-08,32.77852249145508
2011-08-09,34.58068084716797
2011-08-10,32.75771713256836
2011-08-11,34.34501647949219
2011-08-12,35.00348663330078
2011-08-15,35.53028106689453
2011-08-16,35.398563385009766
2011-08-17,35.356998443603516
2011-08-18,33.235984802246094
2011-08-19,32.24479675292969
2011-08-22,32.161617279052734
2011-08-23,33.312225341796875
2011-08-24,33.37142562866211
2011-08-25,32.689090728759766
2011-08-26,34.074623107910156
2011-08-29,35.453216552734375
2011-08-30,35.67600631713867
2011-08-31,35.82918930053711
2011-09-01,35.550689697265625
2011-09-02,34.58985137939453
2011-09-06,34.42972946166992
2011-09-07,35.989322662353516
2011-09-08,35.891849517822266
2011-09-09,35.091163635253906
2011-09-12,35.78045654296875
2011-09-13,36.4279670715332
2011-09-14,36.95016098022461
2011-09-15,37.34006118774414
2011-09-16,37.50715637207031
2011-09-19,37.367897033691406
2011-09-20,36.97800064086914
2011-09-21,35.96844482421875
2011-09-22,34.83354949951172
2011-09-23,35.014564514160156
2011-09-26,35.21648025512695
2011-09-27,36.05198287963867
2011-09-28,35.550689697265625
2011-09-29,34.903175354003906
2011-09-30,33.85878372192383
2011-10-03,33.17647933959961
2011-10-04,34.415802001953125
2011-10-05,35.34877014160156
2011-10-06,35.418399810791016
2011-10-07,34.97280502319336
2011-10-10,36.2678337097168
2011-10-11,35.96146774291992
2011-10-12,36.23301696777344
2011-10-13,37.11725997924805
2011-10-14,38.28001022338867
2011-10-17,37.347023010253906
2011-10-18,37.987571716308594
2011-10-19,36.62291717529297
2011-10-20,36.21212387084961
2011-10-21,36.219093322753906
2011-10-24,37.326133728027344
2011-10-25,36.4279670715332
2011-10-26,35.92667007446289
2011-10-27,37.26346206665039
2011-10-28,37.06155776977539
2011-10-31,35.92667007446289
2011-11-01,34.91012191772461
2011-11-02,36.33048629760742
2011-11-03,39.0667724609375
2011-11-04,39.33831024169922
2011-11-07,39.6307373046875
2011-11-08,39.707313537597656
2011-11-09,38.57939910888672
2011-11-10,38.440147399902344
2011-11-11,39.42185592651367
2011-11-14,39.75606918334961
2011-11-15,39.964927673339844
2011-11-16,39.60288619995117
2011-11-17,39.254756927490234
2011-11-18,38.76041793823242
2011-11-21,37.932159423828125
2011-11-22,38.07892990112305
2011-11-23,36.36650085449219
2011-11-25,36.2476806640625
2011-11-28,37.70150375366211
2011-11-29,37.12136459350586
2011-11-30,38.3026008605957
2011-12-01,38.2536735534668
2011-12-02,37.98108673095703
2011-12-05,38.08591842651367
2011-12-06,38.32356643676758
2011-12-07,38.05796813964844
2011-12-08,37.7923698425293
2011-12-09,38.56821060180664
2011-12-12,38.28861999511719
2011-12-13,37.87623977661133
2011-12-14,37.1143798828125
2011-12-15,36.72996520996094
2011-12-16,36.771888732910156
2011-12-19,36.28961181640625
2011-12-20,37.82032775878906
2011-12-21,37.3869743347168
2011-12-22,38.009029388427734
2011-12-23,38.18378448486328
2011-12-27,38.351531982421875
2011-12-28,37.98108673095703
2011-12-29,38.337554931640625
2011-12-30,38.232704162597656
2012-01-03,38.631103515625
2012-01-04,39.022518157958984
2012-01-05,39.18327331542969
2012-01-06,39.25316619873047
2012-01-09,39.07843017578125
2012-01-10,38.96660232543945
2012-01-11,38.87574005126953
2012-01-12,39.37199401855469
2012-01-13,39.5187873840332
2012-01-17,39.938140869140625
2012-01-18,40.25266647338867
2012-01-19,40.539249420166016
2012-01-20,40.350528717041016
2012-01-23,40.64410400390625
2012-01-24,41.01454544067383
2012-01-25,41.23122024536133
2012-01-26,40.40645217895508
2012-01-27,40.392486572265625
2012-01-30,40.97959518432617
2012-01-31,41.112396240234375
2012-02-01,41.629615783691406
2012-02-02,42.447383880615234
2012-02-03,42.67803955078125
2012-02-06,42.68503189086914
2012-02-07,43.020538330078125
2012-02-08,42.96462631225586
2012-02-09,43.293121337890625
2012-02-10,43.14634704589844
2012-02-13,43.15333938598633
2012-02-14,43.132354736328125
2012-02-15,43.04149627685547
2012-02-16,43.52377700805664
2012-02-17,43.698509216308594
2012-02-21,43.8802490234375
2012-02-22,43.719482421875
2012-02-23,44.390480041503906
2012-02-24,44.34154510498047
2012-02-27,44.25068664550781
2012-02-28,43.810340881347656
2012-02-29,43.61046600341797
2012-03-01,43.91203689575195
2012-03-02,43.785797119140625
2012-03-05,43.56136703491211
2012-03-06,43.17562484741211
2012-03-07,43.98918533325195
2012-03-08,44.410011291503906
2012-03-09,44.83784103393555
2012-03-12,44.78171920776367
2012-03-13,45.48307418823242
2012-03-14,45.665435791015625
2012-03-15,45.735572814941406
2012-03-16,45.87584686279297
2012-03-19,46.8156623840332
2012-03-20,46.8156623840332
2012-03-21,46.59122848510742
2012-03-22,46.4930534362793
2012-03-23,46.76656723022461
2012-03-26,48.10615921020508
2012-03-27,48.036041259765625
2012-03-28,47.77653503417969
2012-03-29,47.64327621459961
2012-03-30,47.73444366455078
2012-04-02,47.91680908203125
2012-04-03,47.78352737426758
2012-04-04,47.26454544067383
2012-04-05,47.12425994873047
2012-04-09,46.64031982421875
2012-04-10,46.44395065307617
2012-04-11,46.44395065307617
2012-04-12,47.923824310302734
2012-04-13,46.759559631347656
2012-04-16,46.46498107910156
2012-04-17,47.15232467651367
2012-04-18,46.984004974365234
2012-04-19,43.876983642578125
2012-04-20,43.6595573425293
2012-04-23,43.17562484741211
2012-04-24,43.386024475097656
2012-04-25,44.36792755126953
2012-04-26,44.82381057739258
2012-04-27,45.013187408447266
2012-04-30,44.7677001953125
2012-05-01,44.63444519042969
2012-05-02,45.05525588989258
2012-05-03,44.571319580078125
2012-05-04,43.42108917236328
2012-05-07,43.428104400634766
2012-05-08,43.954124450683594
2012-05-09,43.49122619628906
2012-05-10,43.82086181640625
2012-05-11,43.386024475097656
2012-05-14,43.105472564697266
2012-05-15,43.09144592285156
2012-05-16,41.45729446411133
2012-05-17,40.08964920043945
2012-05-18,39.26205062866211
2012-05-21,40.13172149658203
2012-05-22,40.629703521728516
2012-05-23,40.77696990966797
2012-05-24,40.08263397216797
2012-05-25,40.20185470581055
2012-05-29,40.952308654785156
2012-05-30,40.46628952026367
2012-05-31,40.36769485473633
2012-06-01,38.82509994506836
2012-06-04,39.33930206298828
2012-06-05,40.276119232177734
2012-06-06,41.13545227050781
2012-06-07,40.85370635986328
2012-06-08,41.3890266418457
2012-06-11,40.70579528808594
2012-06-12,41.839813232421875
2012-06-13,41.515811920166016
2012-06-14,40.001407623291016
2012-06-15,39.79713439941406
2012-06-18,39.98731231689453
2012-06-19,40.163429260253906
2012-06-20,40.14932632446289
2012-06-21,38.832149505615234
2012-06-22,39.191383361816406
2012-06-25,37.72627258300781
2012-06-26,37.97985076904297
2012-06-27,38.67717361450195
2012-06-28,38.24751281738281
2012-06-29,39.21954345703125
2012-07-02,39.21250915527344
2012-07-03,39.62807846069336
2012-07-05,39.62105178833008
2012-07-06,38.958946228027344
2012-07-09,38.96599197387695
2012-07-10,38.860313415527344
2012-07-11,38.296817779541016
2012-07-12,37.84601593017578
2012-07-13,38.726505279541016
2012-07-16,38.2897834777832
2012-07-17,38.3602180480957
2012-07-18,39.48017120361328
2012-07-19,41.16361999511719
2012-07-20,40.628292083740234
2012-07-23,40.374732971191406
2012-07-24,40.001407623291016
2012-07-25,40.34653854370117
2012-07-26,41.001625061035156
2012-07-27,41.79756546020508
2012-07-30,41.663734436035156
2012-07-31,42.03704833984375
2012-08-01,41.92436218261719
2012-08-02,41.47356414794922
2012-08-03,42.43149948120117
2012-08-06,42.35401153564453
2012-08-07,43.206321716308594
2012-08-08,43.28379821777344
2012-08-09,43.67119598388672
2012-08-10,43.657100677490234
2012-08-13,43.74163055419922
2012-08-14,43.94589614868164
2012-08-15,44.0374755859375
2012-08-16,44.07268142700195
2012-08-17,44.57984161376953
2012-08-20,44.23469161987305
2012-08-21,43.72755813598633
2012-08-22,43.79093933105469
2012-08-23,43.69937515258789
2012-08-24,43.974082946777344
2012-08-27,43.93180847167969
2012-08-28,43.67824172973633
2012-08-29,43.74867630004883
2012-08-30,43.107696533203125
2012-08-31,43.29082489013672
2012-09-04,42.8329963684082
2012-09-05,42.91786575317383
2012-09-06,44.28998947143555
2012-09-07,43.801963806152344
2012-09-10,43.34931945800781
2012-09-11,43.74538803100586
2012-09-12,44.16267013549805
2012-09-13,45.159950256347656
2012-09-14,45.8884391784668
2012-09-17,45.83894348144531
2012-09-18,46.029903411865234
2012-09-19,46.029903411865234
2012-09-20,45.51359939575195
2012-09-21,45.457008361816406
2012-09-24,45.03264236450195
2012-09-25,44.3677978515625
2012-09-26,44.07780075073242
2012-09-27,44.90533447265625
2012-09-28,44.18390655517578
2012-10-01,43.78782272338867
2012-10-02,43.70295715332031
2012-10-03,43.90098571777344
2012-10-04,44.31121063232422
2012-10-05,44.30413818359375
2012-10-08,43.427120208740234
2012-10-09,42.71275329589844
2012-10-10,42.28131103515625
2012-10-11,41.878170013427734
2012-10-12,41.65182113647461
2012-10-15,41.934749603271484
2012-10-16,42.6915397644043
2012-10-17,43.13005447387695
2012-10-18,42.40862274169922
2012-10-19,41.55280303955078
2012-10-22,41.503299713134766
2012-10-23,41.24161148071289
2012-10-24,40.76066207885742
2012-10-25,40.619205474853516
2012-10-26,41.7579231262207
2012-10-31,41.453800201416016
2012-11-01,42.245933532714844
2012-11-02,41.94181823730469
2012-11-05,42.741050720214844
2012-11-06,42.69860076904297
2012-11-07,41.107215881347656
2012-11-08,42.91078567504883
2012-11-09,43.58271026611328
2012-11-12,43.58271026611328
2012-11-13,43.943424224853516
2012-11-14,43.660518646240234
2012-11-15,43.34223556518555
2012-11-16,43.801963806152344
2012-11-19,43.915130615234375
2012-11-20,43.950496673583984
2012-11-21,43.950496673583984
2012-11-23,44.650699615478516
2012-11-26,44.19804763793945
2012-11-27,44.03537368774414
2012-11-28,44.31121063232422
2012-11-29,44.806312561035156
2012-11-30,44.99726867675781
2012-12-03,44.8204460144043
2012-12-04,44.89117431640625
2012-12-05,45.18230438232422
2012-12-06,45.587059020996094
2012-12-07,45.345638275146484
2012-12-10,45.39533996582031
2012-12-11,45.693580627441406
2012-12-12,45.08290100097656
2012-12-13,44.56454849243164
2012-12-14,42.48401641845703
2012-12-17,44.053287506103516
2012-12-18,44.990604400634766
2012-12-19,44.41543960571289
2012-12-20,44.63555145263672
2012-12-21,43.74795150756836
2012-12-24,43.953880310058594
2012-12-26,43.73374938964844
2012-12-27,43.676937103271484
2012-12-28,43.05916213989258
2012-12-31,43.92548370361328
2013-01-02,45.97758483886719
2013-01-03,45.76458740234375
2013-01-04,45.09000015258789
2013-01-07,45.4521369934082
2013-01-08,45.38113784790039
2013-01-09,46.06990432739258
2013-01-10,45.99890899658203
2013-01-11,46.084129333496094
2013-01-14,45.61545181274414
2013-01-15,45.757484436035156
2013-01-16,46.00600814819336
2013-01-17,46.254520416259766
2013-01-18,45.927894592285156
2013-01-22,45.927894592285156
2013-01-23,46.077022552490234
2013-01-24,45.72908020019531
2013-01-25,45.20362854003906
2013-01-28,45.21071243286133
2013-01-29,45.05449676513672
2013-01-30,45.11130905151367
2013-01-31,46.87940216064453
2013-02-01,47.38356018066406
2013-02-04,46.60957336425781
2013-02-05,47.539764404296875
2013-02-06,47.703086853027344
2013-02-07,47.248634338378906
2013-02-08,47.539764404296875
2013-02-11,47.703086853027344
2013-02-12,46.787086486816406
2013-02-13,46.47465896606445
2013-02-14,46.531471252441406
2013-02-15,46.460445404052734
2013-02-19,46.630855560302734
2013-02-20,46.346839904785156
2013-02-21,46.02730941772461
2013-02-22,46.11252212524414
2013-02-25,46.01311111450195
2013-02-26,46.346839904785156
2013-02-27,46.60957336425781
2013-02-28,46.60957336425781
2013-03-01,47.07822799682617
2013-03-04,47.31254196166992
2013-03-05,48.26405334472656
2013-03-06,47.5157356262207
2013-03-07,47.60124969482422
2013-03-08,47.50146484375
2013-03-11,47.537109375
2013-03-12,47.7794075012207
2013-03-13,47.572731018066406
2013-03-14,47.4444580078125
2013-03-15,46.304134368896484
2013-03-18,46.011924743652344
2013-03-19,46.12595748901367
2013-03-20,46.85289764404297
2013-03-21,46.574951171875
2013-03-22,46.9811897277832
2013-03-25,46.803009033203125
2013-03-26,47.4801025390625
2013-03-27,47.52283477783203
2013-03-28,47.70814514160156
2013-04-01,47.03821563720703
2013-04-02,47.216373443603516
2013-04-03,47.01683807373047
2013-04-04,46.902793884277344
2013-04-05,46.439544677734375
2013-04-08,46.93842315673828
2013-04-09,47.00970458984375
2013-04-10,47.957584381103516
2013-04-11,47.77230453491211
2013-04-12,47.52283477783203
2013-04-15,46.67473220825195
2013-04-16,46.902793884277344
2013-04-17,45.77674102783203
2013-04-18,45.35624313354492
2013-04-19,45.56292724609375
2013-04-22,46.02619171142578
2013-04-23,46.574951171875
2013-04-24,47.03821563720703
2013-04-25,44.500999450683594
2013-04-26,43.84531784057617
2013-04-29,43.90946578979492
2013-04-30,43.90232849121094
2013-05-01,44.130393981933594
2013-05-02,44.82171630859375
2013-05-03,45.44889450073242
2013-05-06,45.51303482055664
2013-05-07,45.591426849365234
2013-05-08,45.698333740234375
2013-05-09,45.69120788574219
2013-05-10,46.06894302368164
2013-05-13,46.197227478027344
2013-05-14,46.55356979370117
2013-05-15,46.71036911010742
2013-05-16,46.78164291381836
2013-05-17,47.47294616699219
2013-05-20,47.109466552734375
2013-05-21,46.86716079711914
2013-05-22,46.48943328857422
2013-05-23,45.54867172241211
2013-05-24,45.798118591308594
2013-05-28,45.662681579589844
2013-05-29,45.69120788574219
2013-05-30,45.7411003112793
2013-05-31,45.242210388183594
2013-06-03,45.31388854980469
2013-06-04,45.657859802246094
2013-06-05,45.25653076171875
2013-06-06,45.127540588378906
2013-06-07,44.50404739379883
2013-06-10,44.45389175415039
2013-06-11,44.18872833251953
2013-06-12,43.79457092285156
2013-06-13,44.40373611450195
2013-06-14,43.98806381225586
2013-06-17,44.482566833496094
2013-06-18,44.70472717285156
2013-06-19,44.36790084838867
2013-06-20,43.65840148925781
2013-06-21,43.479244232177734
2013-06-24,42.91309356689453
2013-06-25,44.29622268676758
2013-06-26,43.909236907958984
2013-06-27,43.77307891845703
2013-06-28,43.78023910522461
2013-07-01,43.68707275390625
2013-07-02,43.65840148925781
2013-07-03,43.651241302490234
2013-07-05,43.67991256713867
2013-07-08,42.991912841796875
2013-07-09,42.56193161010742
2013-07-10,43.314414978027344
2013-07-11,43.93073272705078
2013-07-12,44.446720123291016
2013-07-15,43.9163932800293
2013-07-16,44.32489013671875
2013-07-17,44.89821243286133
2013-07-18,43.801727294921875
2013-07-19,44.04540252685547
2013-07-22,44.582881927490234
2013-07-23,44.64739227294922
2013-07-24,43.99523162841797
2013-07-25,45.45001983642578
2013-07-26,46.30284881591797
2013-07-29,46.037681579589844
2013-07-30,46.23118209838867
2013-07-31,46.26702117919922
2013-08-01,46.77583312988281
2013-08-02,47.83647918701172
2013-08-05,47.478145599365234
2013-08-06,47.00516128540039
2013-08-07,46.73284149169922
2013-08-08,47.54982376098633
2013-08-09,47.49248504638672
2013-08-12,47.62865447998047
2013-08-13,48.194820404052734
2013-08-14,47.98699188232422
2013-08-15,47.97980499267578
2013-08-16,47.943973541259766
2013-08-19,47.535491943359375
2013-08-20,47.80780029296875
2013-08-21,47.707496643066406
2013-08-22,48.10881423950195
2013-08-23,48.123146057128906
2013-08-26,47.97980499267578
2013-08-27,47.31333541870117
2013-08-28,47.700313568115234
2013-08-29,47.80780029296875
2013-08-30,47.75018310546875
2013-09-03,48.08877944946289
2013-09-04,48.470611572265625
2013-09-05,48.86684036254883
2013-09-06,49.00373077392578
2013-09-09,49.92588424682617
2013-09-10,50.49502944946289
2013-09-11,49.05415344238281
2013-09-12,49.5728645324707
2013-09-13,49.40717697143555
2013-09-16,49.05415344238281
