Date,UPS
2010-11-05,43.204437255859375
2010-11-08,43.01253890991211
2010-11-09,42.70918273925781
2010-11-10,42.42869567871094
2010-11-11,42.55958557128906
2010-11-12,42.45986557006836
2010-11-15,42.42869567871094
2010-11-16,42.07964324951172
2010-11-17,41.911346435546875
2010-11-18,42.49102783203125
2010-11-19,43.07695770263672
2010-11-22,42.87748718261719
2010-11-23,42.48480224609375
2010-11-24,43.376136779785156
2010-11-26,43.070701599121094
2010-11-29,43.556888580322266
2010-11-30,43.71270751953125
2010-12-01,44.52924728393555
2010-12-02,44.79106140136719
2010-12-03,44.7536506652832
2010-12-06,44.68505859375
2010-12-07,44.68505859375
2010-12-08,44.88453674316406
2010-12-09,45.52655792236328
2010-12-10,45.433048248291016
2010-12-13,45.358253479003906
2010-12-14,45.25230026245117
2010-12-15,45.03414535522461
2010-12-16,45.9753303527832
2010-12-17,45.53901290893555
2010-12-20,45.33954620361328
2010-12-21,45.42683029174805
2010-12-22,45.414344787597656
2010-12-23,45.333335876464844
2010-12-27,45.383201599121094
2010-12-28,45.383201599121094
2010-12-29,45.302162170410156
2010-12-30,45.302162170410156
2010-12-31,45.23981857299805
2011-01-03,45.4704475402832
2011-01-04,45.37071990966797
2011-01-05,45.43928527832031
2011-01-06,45.1837272644043
2011-01-07,44.97180938720703
2011-01-10,44.96556091308594
2011-01-11,44.72248077392578
2011-01-12,44.847137451171875
2011-01-13,45.03414535522461
2011-01-14,45.17750930786133
2011-01-18,45.51408004760742
2011-01-19,44.990501403808594
2011-01-20,45.28969192504883
2011-01-21,45.433048248291016
2011-01-24,45.63251495361328
2011-01-25,45.39565658569336
2011-01-26,45.42058181762695
2011-01-27,45.44551467895508
2011-01-28,44.08670425415039
2011-01-31,44.64146041870117
2011-02-01,46.492671966552734
2011-02-02,46.14986801147461
2011-02-03,46.305694580078125
2011-02-04,46.33684158325195
2011-02-07,46.28073501586914
2011-02-08,46.41787338256836
2011-02-09,46.486454010009766
2011-02-10,46.932098388671875
2011-02-11,47.27732849121094
2011-02-14,46.950927734375
2011-02-15,46.950927734375
2011-02-16,47.49075698852539
2011-02-17,47.91130447387695
2011-02-18,47.99916458129883
2011-02-22,46.831668853759766
2011-02-23,46.11612319946289
2011-02-24,46.247920989990234
2011-02-25,46.109840393066406
2011-02-28,46.32325744628906
2011-03-01,45.41310119628906
2011-03-02,45.36288070678711
2011-03-03,46.109840393066406
2011-03-04,45.4695930480957
2011-03-07,45.067874908447266
2011-03-08,45.70811080932617
2011-03-09,45.97802734375
2011-03-10,45.89014434814453
2011-03-11,46.50527572631836
2011-03-14,45.94036865234375
2011-03-15,45.074153900146484
2011-03-16,44.17655944824219
2011-03-17,44.94862365722656
2011-03-18,44.94235610961914
2011-03-21,45.7206916809082
2011-03-22,45.22480010986328
2011-03-23,44.95490264892578
2011-03-24,45.256187438964844
2011-03-25,45.218509674072266
2011-03-28,46.14751052856445
2011-03-29,46.35463333129883
2011-03-30,46.762630462646484
2011-03-31,46.64963912963867
2011-04-01,46.75008010864258
2011-04-04,46.91327667236328
2011-04-05,46.54293441772461
2011-04-06,46.743804931640625
2011-04-07,46.44877624511719
2011-04-08,45.97802734375
2011-04-11,45.95292663574219
2011-04-12,45.965476989746094
2011-04-13,45.576297760009766
2011-04-14,45.45076370239258
2011-04-15,45.63907241821289
2011-04-18,45.1431884765625
2011-04-19,45.18085861206055
2011-04-20,45.63907241821289
2011-04-21,45.92780303955078
2011-04-25,46.22282409667969
2011-04-26,46.637107849121094
2011-04-27,46.618255615234375
2011-04-28,46.95719909667969
2011-04-29,47.05763626098633
2011-05-02,46.994869232177734
2011-05-03,47.13297653198242
2011-05-04,46.60569381713867
2011-05-05,46.42367172241211
2011-05-06,46.511558532714844
2011-05-09,46.26047897338867
2011-05-10,46.68102264404297
2011-05-11,46.856773376464844
2011-05-12,46.9895133972168
2011-05-13,46.86308288574219
2011-05-16,46.648193359375
2011-05-17,46.40800094604492
2011-05-18,46.67346954345703
2011-05-19,46.96424865722656
2011-05-20,46.806209564208984
2011-05-23,46.45856475830078
2011-05-24,46.08563232421875
2011-05-25,46.01610565185547
2011-05-26,46.12355041503906
2011-05-27,46.117244720458984
2011-05-31,46.45225143432617
2011-06-01,45.70006561279297
2011-06-02,45.71271514892578
2011-06-03,44.973148345947266
2011-06-06,44.47379684448242
2011-06-07,44.08823013305664
2011-06-08,43.778507232666016
2011-06-09,43.79745864868164
2011-06-10,43.2981071472168
2011-06-13,43.27284240722656
2011-06-14,43.74690628051758
2011-06-15,43.683712005615234
2011-06-16,43.64577865600586
2011-06-17,43.72161102294922
2011-06-20,43.80380630493164
2011-06-21,44.6571159362793
2011-06-22,44.9478645324707
2011-06-23,45.08061218261719
2011-06-24,44.95419692993164
2011-06-27,45.15645217895508
2011-06-28,45.54203414916992
2011-06-29,45.497779846191406
2011-06-30,46.098289489746094
2011-07-01,46.749324798583984
2011-07-05,46.63554000854492
2011-07-06,47.09065628051758
2011-07-07,47.64057922363281
2011-07-08,47.1348991394043
2011-07-11,46.610260009765625
2011-07-12,46.30055618286133
2011-07-13,46.40800094604492
2011-07-14,46.37007141113281
2011-07-15,46.19308853149414
2011-07-18,45.77589797973633
2011-07-19,46.39535140991211
2011-07-20,46.47121047973633
2011-07-21,47.0274543762207
2011-07-22,46.875755310058594
2011-07-25,46.806209564208984
2011-07-26,45.25127410888672
2011-07-27,44.37898635864258
2011-07-28,43.70266342163086
2011-07-29,43.75321578979492
2011-08-01,42.74187469482422
2011-08-02,41.89488220214844
2011-08-03,42.51431655883789
2011-08-04,41.231197357177734
2011-08-05,41.521949768066406
2011-08-08,39.44237518310547
2011-08-09,40.516937255859375
2011-08-10,39.183223724365234
2011-08-11,40.9088249206543
2011-08-12,41.21222686767578
2011-08-15,41.642051696777344
2011-08-16,41.21222686767578
2011-08-17,41.13636779785156
2011-08-18,39.683597564697266
2011-08-19,39.31403732299805
2011-08-22,39.505184173583984
2011-08-23,40.67760467529297
2011-08-24,41.30203628540039
2011-08-25,40.56291961669922
2011-08-26,41.225582122802734
2011-08-29,42.51906204223633
2011-08-30,42.83765411376953
2011-08-31,42.93958282470703
2011-09-01,42.48081970214844
2011-09-02,41.80540084838867
2011-09-06,41.0025634765625
2011-09-07,41.41035842895508
2011-09-08,41.35301971435547
2011-09-09,40.91971969604492
2011-09-12,40.69672393798828
2011-09-13,41.206451416015625
2011-09-14,42.1558723449707
2011-09-15,42.16860580444336
2011-09-16,42.42983627319336
2011-09-19,41.92648696899414
2011-09-20,42.187713623046875
2011-09-21,40.99619674682617
2011-09-22,39.61351013183594
2011-09-23,39.505184173583984
2011-09-26,40.27617263793945
2011-09-27,40.78593444824219
2011-09-28,40.237937927246094
2011-09-29,41.206451416015625
2011-09-30,40.237937927246094
2011-10-03,39.6453742980957
2011-10-04,40.81778335571289
2011-10-05,41.779930114746094
2011-10-06,42.38525390625
2011-10-07,42.21957778930664
2011-10-10,43.239070892333984
2011-10-11,43.29640579223633
2011-10-12,43.68507766723633
2011-10-13,43.38562774658203
2011-10-14,43.93997573852539
2011-10-17,43.33464431762695
2011-10-18,44.124752044677734
2011-10-19,43.85076141357422
2011-10-20,44.09288024902344
2011-10-21,44.640869140625
2011-10-24,45.156982421875
2011-10-25,44.18846893310547
2011-10-26,44.20758056640625
2011-10-27,45.590267181396484
2011-10-28,45.552032470703125
2011-10-31,44.755558013916016
2011-11-01,43.71057891845703
2011-11-02,44.18846893310547
2011-11-03,44.959449768066406
2011-11-04,44.59626388549805
2011-11-07,44.89573669433594
2011-11-08,45.590267181396484
2011-11-09,44.2808952331543
2011-11-10,44.85214614868164
2011-11-11,45.429786682128906
2011-11-14,45.089622497558594
2011-11-15,45.29501724243164
2011-11-16,44.486289978027344
2011-11-17,44.24238967895508
2011-11-18,44.377174377441406
2011-11-21,43.78668212890625
2011-11-22,43.671142578125
2011-11-23,42.9394416809082
2011-11-25,42.65702438354492
2011-11-28,43.79951095581055
2011-11-29,43.90863800048828
2011-11-30,46.052398681640625
2011-12-01,45.654441833496094
2011-12-02,45.61594009399414
2011-12-05,46.180763244628906
2011-12-06,46.08448791503906
2011-12-07,47.05366134643555
2011-12-08,46.225711822509766
2011-12-09,46.50167465209961
2011-12-12,46.11016082763672
2011-12-13,45.60309982299805
2011-12-14,45.33995056152344
2011-12-15,45.924015045166016
2011-12-16,46.05881881713867
2011-12-19,45.44264602661133
2011-12-20,46.572296142578125
2011-12-21,46.514522552490234
2011-12-22,46.85472106933594
2011-12-23,47.156368255615234
2011-12-27,47.16920852661133
2011-12-28,46.681419372558594
2011-12-29,47.19487762451172
2011-12-30,46.97665786743164
2012-01-03,47.599246978759766
2012-01-04,47.39385223388672
2012-01-05,46.931705474853516
2012-01-06,47.16278839111328
2012-01-09,47.14353561401367
2012-01-10,47.61850357055664
2012-01-11,47.88806915283203
2012-01-12,47.971519470214844
2012-01-13,47.599246978759766
2012-01-17,47.624900817871094
2012-01-18,48.093467712402344
2012-01-19,48.337371826171875
2012-01-20,48.407962799072266
2012-01-23,48.221832275390625
2012-01-24,48.13838195800781
2012-01-25,48.53632736206055
2012-01-26,48.67753601074219
2012-01-27,48.8059196472168
2012-01-30,48.87650680541992
2012-01-31,48.55559539794922
2012-02-01,49.28086853027344
2012-02-02,49.02413558959961
2012-02-03,49.22952651977539
2012-02-06,49.370750427246094
2012-02-07,49.60821533203125
2012-02-08,49.370750427246094
2012-02-09,49.146095275878906
2012-02-10,49.22310256958008
2012-02-13,49.52478790283203
2012-02-14,49.49266815185547
2012-02-15,49.248775482177734
2012-02-16,49.63677215576172
2012-02-17,49.63677215576172
2012-02-21,49.40397262573242
2012-02-22,49.08063888549805
2012-02-23,49.55916213989258
2012-02-24,49.468650817871094
2012-02-27,49.64323806762695
2012-02-28,49.70142364501953
2012-02-29,49.78548812866211
2012-03-01,49.7208366394043
2012-03-02,49.49451446533203
2012-03-05,49.35224151611328
2012-03-06,48.89311981201172
2012-03-07,49.145320892333984
2012-03-08,49.61090087890625
2012-03-09,49.89544677734375
2012-03-12,50.23816680908203
2012-03-13,50.67789840698242
2012-03-14,50.59382247924805
2012-03-15,51.04647445678711
2012-03-16,50.70376205444336
2012-03-19,52.44968032836914
2012-03-20,51.98411178588867
2012-03-21,52.06171798706055
2012-03-22,51.912967681884766
2012-03-23,51.54438400268555
2012-03-26,52.100521087646484
2012-03-27,51.98411178588867
2012-03-28,51.75778579711914
2012-03-29,51.63492965698242
2012-03-30,52.19749069213867
2012-04-02,52.165164947509766
2012-04-03,52.068172454833984
2012-04-04,51.64140319824219
2012-04-05,51.84831619262695
2012-04-09,51.208133697509766
2012-04-10,50.652008056640625
2012-04-11,50.94947814941406
2012-04-12,51.35685729980469
2012-04-13,51.44738006591797
2012-04-16,51.44738006591797
2012-04-17,51.92589569091797
2012-04-18,52.04876708984375
2012-04-19,51.64140319824219
2012-04-20,51.90650177001953
2012-04-23,51.104671478271484
2012-04-24,51.38273620605469
2012-04-25,51.50559997558594
2012-04-26,50.60026931762695
2012-04-27,50.72313690185547
2012-04-30,50.529144287109375
2012-05-01,50.74254608154297
2012-05-02,50.710201263427734
2012-05-03,50.4838752746582
2012-05-04,50.264015197753906
2012-05-07,50.30927658081055
2012-05-08,50.2187614440918
2012-05-09,49.88898468017578
2012-05-10,49.90849685668945
2012-05-11,49.791255950927734
2012-05-14,49.64793395996094
2012-05-15,49.56325149536133
2012-05-16,49.45900344848633
2012-05-17,48.735870361328125
2012-05-18,48.22772979736328
2012-05-21,48.6251335144043
2012-05-22,48.70330047607422
2012-05-23,48.859642028808594
2012-05-24,48.97692108154297
2012-05-25,48.82056427001953
2012-05-29,49.191898345947266
2012-05-30,48.60558319091797
2012-05-31,48.82056427001953
2012-06-01,47.7196159362793
2012-06-04,47.55022048950195
2012-06-05,47.426448822021484
2012-06-06,48.84664535522461
2012-06-07,49.165836334228516
2012-06-08,49.92155838012695
2012-06-11,49.4003791809082
2012-06-12,49.634891510009766
2012-06-13,49.68702697753906
2012-06-14,50.40363693237305
2012-06-15,50.50786209106445
2012-06-18,50.6772346496582
2012-06-19,50.91828536987305
2012-06-20,50.92478561401367
2012-06-21,50.22771072387695
2012-06-22,50.62512969970703
2012-06-25,49.79777145385742
2012-06-26,49.74563980102539
2012-06-27,50.025787353515625
2012-06-28,50.23424530029297
2012-06-29,51.30915451049805
2012-07-02,51.2635612487793
2012-07-03,51.77168655395508
2012-07-05,52.058345794677734
2012-07-06,51.70654296875
2012-07-09,51.59577560424805
2012-07-10,51.19188690185547
2012-07-11,51.3873291015625
2012-07-12,51.19841003417969
2012-07-13,51.75217056274414
2012-07-16,51.57625961303711
2012-07-17,51.68048858642578
2012-07-18,52.2537727355957
2012-07-19,52.097415924072266
2012-07-20,51.107200622558594
2012-07-23,50.781471252441406
2012-07-24,48.42969512939453
2012-07-25,48.38407516479492
2012-07-26,48.77496337890625
2012-07-27,49.51112747192383
2012-07-30,49.66094970703125
2012-07-31,49.25705337524414
2012-08-01,48.95738220214844
2012-08-02,48.859642028808594
2012-08-03,49.35477066040039
2012-08-06,49.263553619384766
2012-08-07,49.56974792480469
2012-08-08,49.367801666259766
2012-08-09,49.53065872192383
2012-08-10,49.7065544128418
2012-08-13,49.60884094238281
2012-08-14,49.62837600708008
2012-08-15,49.888973236083984
2012-08-16,50.12526321411133
2012-08-17,50.20402908325195
2012-08-20,50.171199798583984
2012-08-21,49.816768646240234
2012-08-22,49.97428512573242
2012-08-23,49.67237091064453
2012-08-24,49.698631286621094
2012-08-27,49.39672088623047
2012-08-28,48.95693588256836
2012-08-29,48.766624450683594
2012-08-30,48.451568603515625
2012-08-31,48.445011138916016
2012-09-04,48.37281036376953
2012-09-05,47.217628479003906
2012-09-06,47.217628479003906
2012-09-07,47.65081024169922
2012-09-10,47.94617462158203
2012-09-11,48.26777648925781
2012-09-12,48.333431243896484
2012-09-13,49.04884719848633
2012-09-14,48.359676361083984
2012-09-17,48.720672607421875
2012-09-18,48.24809646606445
2012-09-19,48.746910095214844
2012-09-20,47.657371520996094
2012-09-21,47.17824935913086
2012-09-24,47.27670669555664
2012-09-25,47.3029670715332
2012-09-26,47.11261749267578
2012-09-27,47.27014923095703
2012-09-28,46.974788665771484
2012-10-01,47.26356887817383
2012-10-02,47.27014923095703
2012-10-03,48.169342041015625
2012-10-04,47.89365768432617
2012-10-05,47.979000091552734
2012-10-08,48.41218185424805
2012-10-09,47.92647933959961
2012-10-10,47.42766571044922
2012-10-11,47.45391082763672
2012-10-12,47.3292236328125
2012-10-15,47.64425277709961
2012-10-16,47.98554611206055
2012-10-17,48.10370635986328
2012-10-18,48.31371307373047
2012-10-19,47.45391082763672
2012-10-22,46.968231201171875
2012-10-23,48.39249038696289
2012-10-24,47.99211120605469
2012-10-25,48.044620513916016
2012-10-26,47.92647933959961
2012-10-31,48.077449798583984
2012-11-01,48.504066467285156
2012-11-02,48.22840881347656
2012-11-05,48.208717346191406
2012-11-06,48.28748321533203
2012-11-07,47.91337585449219
2012-11-08,47.64425277709961
2012-11-09,47.421104431152344
2012-11-12,47.45391082763672
2012-11-13,47.165130615234375
2012-11-14,46.14120864868164
2012-11-15,46.53825378417969
2012-11-16,46.333106994628906
2012-11-19,47.27275466918945
2012-11-20,47.20659255981445
2012-11-21,47.24627685546875
2012-11-23,47.63006591796875
2012-11-26,48.027095794677734
2012-11-27,47.749183654785156
2012-11-28,48.11312484741211
2012-11-29,48.67556381225586
2012-11-30,48.377803802490234
2012-12-03,47.821964263916016
2012-12-04,48.331504821777344
2012-12-05,48.63588333129883
2012-12-06,48.25871658325195
2012-12-07,48.41750717163086
2012-12-10,48.754974365234375
2012-12-11,48.80792999267578
2012-12-12,48.589542388916016
2012-12-13,48.536624908447266
2012-12-14,48.205753326416016
2012-12-17,48.54322814941406
2012-12-18,49.66151809692383
2012-12-19,50.0320930480957
2012-12-20,49.7144775390625
2012-12-21,49.522560119628906
2012-12-24,49.39023971557617
2012-12-26,49.1387825012207
2012-12-27,48.90717697143555
2012-12-28,48.19253158569336
2012-12-31,48.78807067871094
2013-01-02,50.49530029296875
2013-01-03,50.5416145324707
2013-01-04,50.66734313964844
2013-01-07,50.52175521850586
2013-01-08,50.382808685302734
2013-01-09,50.95186996459961
2013-01-10,51.74591827392578
2013-01-11,51.560638427734375
2013-01-14,52.434104919433594
2013-01-15,52.49365997314453
2013-01-16,52.71205139160156
2013-01-17,52.79805374145508
2013-01-18,53.10243225097656
2013-01-22,53.386985778808594
2013-01-23,53.16200637817383
2013-01-24,54.353065490722656
2013-01-25,54.55820846557617
2013-01-28,54.597900390625
2013-01-29,54.39939498901367
2013-01-30,53.75093460083008
2013-01-31,52.467201232910156
2013-02-01,52.917144775390625
2013-02-04,52.87746047973633
2013-02-05,53.46638107299805
2013-02-06,53.539161682128906
2013-02-07,54.128082275390625
2013-02-08,54.511878967285156
2013-02-11,54.717018127441406
2013-02-12,54.4655647277832
2013-02-13,54.591270446777344
2013-02-14,54.717018127441406
2013-02-15,55.23977279663086
2013-02-19,56.086753845214844
2013-02-20,55.458168029785156
2013-02-21,55.07148742675781
2013-02-22,55.29147720336914
2013-02-25,54.62483596801758
2013-02-26,54.62483596801758
2013-02-27,55.2181396484375
2013-02-28,55.0981559753418
2013-03-01,55.24481201171875
2013-03-04,55.2848014831543
2013-03-05,56.0447883605957
2013-03-06,56.2848014831543
2013-03-07,56.1981086730957
2013-03-08,56.29145050048828
2013-03-11,56.45142364501953
2013-03-12,56.35144805908203
2013-03-13,56.784767150878906
2013-03-14,57.08476638793945
2013-03-15,56.97808837890625
2013-03-18,56.951416015625
2013-03-19,56.71809387207031
2013-03-20,56.018104553222656
2013-03-21,55.33147430419922
2013-03-22,56.5047721862793
2013-03-25,56.40477752685547
2013-03-26,56.6914176940918
2013-03-27,56.951416015625
2013-03-28,57.26473617553711
2013-04-01,56.311439514160156
2013-04-02,55.94479751586914
2013-04-03,55.55146026611328
2013-04-04,55.77815246582031
2013-04-05,55.691444396972656
2013-04-08,55.48480987548828
2013-04-09,55.69812774658203
2013-04-10,56.371437072753906
2013-04-11,56.21146011352539
2013-04-12,56.0914421081543
2013-04-15,54.93814468383789
2013-04-16,55.47814178466797
2013-04-17,55.0114860534668
2013-04-18,54.91147994995117
2013-04-19,55.32480239868164
2013-04-22,55.50481033325195
2013-04-23,55.824790954589844
2013-04-24,55.66480255126953
2013-04-25,56.94475173950195
2013-04-26,57.1380729675293
2013-04-29,57.511390686035156
2013-04-30,57.224735260009766
2013-05-01,56.54478454589844
2013-05-02,56.8847541809082
2013-05-03,57.391422271728516
2013-05-06,58.024696350097656
2013-05-07,59.104671478271484
2013-05-08,59.35133361816406
2013-05-09,59.23051071166992
2013-05-10,59.30436706542969
2013-05-13,59.10296630859375
2013-05-14,59.34462356567383
2013-05-15,59.4788932800293
2013-05-16,58.975406646728516
2013-05-17,59.54602813720703
2013-05-20,59.44534683227539
2013-05-21,59.59974670410156
2013-05-22,59.17009735107422
2013-05-23,58.6129035949707
2013-05-24,58.29065704345703
2013-05-28,58.236968994140625
2013-05-29,57.961708068847656
2013-05-30,57.97513961791992
2013-05-31,57.666324615478516
2013-06-03,57.90129089355469
2013-06-04,57.706626892089844
2013-06-05,57.035316467285156
2013-06-06,56.901023864746094
2013-06-07,57.98183822631836
2013-06-10,57.96841812133789
2013-06-11,57.49849319458008
2013-06-12,57.404518127441406
2013-06-13,57.94826126098633
2013-06-14,57.67305374145508
2013-06-17,58.095985412597656
2013-06-18,58.693450927734375
2013-06-19,57.98183822631836
2013-06-20,56.988304138183594
2013-06-21,57.33736801147461
2013-06-24,57.243385314941406
2013-06-25,57.545475006103516
2013-06-26,58.015403747558594
2013-06-27,58.465187072753906
2013-06-28,58.05569076538086
2013-07-01,58.43833923339844
2013-07-02,58.14295959472656
2013-07-03,57.84089279174805
2013-07-05,58.76728439331055
2013-07-08,59.31105422973633
2013-07-09,60.237464904785156
2013-07-10,60.57985305786133
2013-07-11,61.39216613769531
2013-07-12,57.81403350830078
2013-07-15,57.38436508178711
2013-07-16,57.72003173828125
2013-07-17,58.16981506347656
2013-07-18,58.975406646728516
2013-07-19,59.129825592041016
2013-07-22,58.814273834228516
2013-07-23,58.74715805053711
2013-07-24,58.3913459777832
2013-07-25,58.29065704345703
2013-07-26,58.3980712890625
2013-07-29,58.277225494384766
2013-07-30,58.008689880371094
2013-07-31,58.270511627197266
2013-08-01,59.10296630859375
2013-08-02,59.02239990234375
2013-08-05,58.98212432861328
2013-08-06,59.042510986328125
2013-08-07,58.99555206298828
2013-08-08,59.156673431396484
2013-08-09,58.94853973388672
2013-08-12,58.92171096801758
2013-08-13,58.88139343261719
2013-08-14,58.70687484741211
2013-08-15,58.118675231933594
2013-08-16,58.17951583862305
2013-08-19,58.19978713989258
2013-08-20,58.34854507446289
2013-08-21,58.20656967163086
2013-08-22,58.79476547241211
2013-08-23,58.9367561340332
2013-08-26,58.95705795288086
2013-08-27,58.03751754760742
2013-08-28,57.90229797363281
2013-08-29,57.949623107910156
2013-08-30,57.86173629760742
2013-09-03,58.118675231933594
2013-09-04,58.517574310302734
2013-09-05,58.6933479309082
2013-09-06,58.659542083740234
2013-09-09,58.90972900390625
2013-09-10,59.54526901245117
2013-09-11,60.0050048828125
2013-09-12,59.89684295654297
2013-09-13,59.944156646728516
2013-09-16,60.57294845581055
2013-09-17,60.77578353881836
