Date,TGT
2010-11-05,36.75553894042969
2010-11-08,36.588905334472656
2010-11-09,36.29566192626953
2010-11-10,36.37564468383789
2010-11-11,36.18903732299805
2010-11-12,36.11571502685547
2010-11-15,36.095726013183594
2010-11-16,35.849151611328125
2010-11-17,37.241851806640625
2010-11-18,37.04096984863281
2010-11-19,37.703857421875
2010-11-22,37.3422966003418
2010-11-23,36.9874267578125
2010-11-24,38.33325958251953
2010-11-26,38.06544876098633
2010-11-29,37.71725845336914
2010-11-30,38.12569808959961
2010-12-01,38.84884262084961
2010-12-02,39.94026184082031
2010-12-03,39.585384368896484
2010-12-06,39.659019470214844
2010-12-07,39.5652961730957
2010-12-08,39.592071533203125
2010-12-09,39.779563903808594
2010-12-10,39.47153854370117
2010-12-13,39.364410400390625
2010-12-14,39.55859375
2010-12-15,39.357723236083984
2010-12-16,39.54520034790039
2010-12-17,39.18363952636719
2010-12-20,39.23719787597656
2010-12-21,39.97374725341797
2010-12-22,40.1947021484375
2010-12-23,40.348697662353516
2010-12-27,40.20807647705078
2010-12-28,40.11433410644531
2010-12-29,40.10095977783203
2010-12-30,40.14113235473633
2010-12-31,40.261653900146484
2011-01-03,40.69017791748047
2011-01-04,40.16790771484375
2011-01-05,39.46484375
2011-01-06,36.77984619140625
2011-01-07,36.86019515991211
2011-01-10,36.97404479980469
2011-01-11,36.95393371582031
2011-01-12,37.12803649902344
2011-01-13,37.10794448852539
2011-01-14,36.87358856201172
2011-01-18,36.5789680480957
2011-01-19,36.512020111083984
2011-01-20,37.19497299194336
2011-01-21,37.31551742553711
2011-01-24,37.362388610839844
2011-01-25,37.462825775146484
2011-01-26,37.221771240234375
2011-01-27,36.712886810302734
2011-01-28,36.3914909362793
2011-01-31,36.712886810302734
2011-02-01,36.58566665649414
2011-02-02,35.79557418823242
2011-02-03,36.19732666015625
2011-02-04,36.33794021606445
2011-02-07,36.69281005859375
2011-02-08,37.08784484863281
2011-02-09,36.83341979980469
2011-02-10,36.53211212158203
2011-02-11,36.418277740478516
2011-02-14,36.07522964477539
2011-02-15,36.229942321777344
2011-02-16,36.149227142333984
2011-02-17,35.7523307800293
2011-02-18,34.911495208740234
2011-02-22,34.35319900512695
2011-02-23,33.808326721191406
2011-02-24,34.978763580322266
2011-02-25,35.22093200683594
2011-02-28,35.34873962402344
2011-03-01,35.29492950439453
2011-03-02,35.180572509765625
2011-03-03,35.032596588134766
2011-03-04,34.74332809448242
2011-03-07,34.50789260864258
2011-03-08,34.64915084838867
2011-03-09,34.73661804199219
2011-03-10,34.413719177246094
2011-03-11,34.66261291503906
2011-03-14,34.35319900512695
2011-03-15,34.20520782470703
2011-03-16,34.077388763427734
2011-03-17,33.88906478881836
2011-03-18,33.6267204284668
2011-03-21,34.111019134521484
2011-03-22,33.969757080078125
2011-03-23,33.794864654541016
2011-03-24,34.04376220703125
2011-03-25,33.59980010986328
2011-03-28,33.33073425292969
2011-03-29,33.06839370727539
2011-03-30,33.808326721191406
2011-03-31,33.64015579223633
2011-04-01,33.87559127807617
2011-04-04,33.673797607421875
2011-04-05,34.131202697753906
2011-04-06,34.2791862487793
2011-04-07,33.3778076171875
2011-04-08,33.317264556884766
2011-04-11,33.13566207885742
2011-04-12,33.929405212402344
2011-04-13,33.69397735595703
2011-04-14,33.646881103515625
2011-04-15,33.794864654541016
2011-04-18,33.8150520324707
2011-04-19,33.51234436035156
2011-04-20,33.667057037353516
2011-04-21,33.566165924072266
2011-04-25,33.297088623046875
2011-04-26,33.53252410888672
2011-04-27,34.03030776977539
2011-04-28,33.78142166137695
2011-04-29,33.02803039550781
2011-05-02,32.82622528076172
2011-05-03,33.07512283325195
2011-05-04,33.09528732299805
2011-05-05,33.86214065551758
2011-05-06,33.976478576660156
2011-05-09,33.63343048095703
2011-05-10,33.949581146240234
2011-05-11,34.17829132080078
2011-05-12,34.81732940673828
2011-05-13,34.655887603759766
2011-05-16,34.02726745605469
2011-05-17,34.32465744018555
2011-05-18,33.770389556884766
2011-05-19,33.99345016479492
2011-05-20,33.5879020690918
2011-05-23,33.46620178222656
2011-05-24,33.28371047973633
2011-05-25,33.36482238769531
2011-05-26,33.398616790771484
2011-05-27,33.371578216552734
2011-05-31,33.479740142822266
2011-06-01,32.824073791503906
2011-06-02,32.41173553466797
2011-06-03,32.03996658325195
2011-06-06,32.0129280090332
2011-06-07,31.810138702392578
2011-06-08,31.674951553344727
2011-06-09,31.87774658203125
2011-06-10,31.566797256469727
2011-06-13,31.384305953979492
2011-06-14,31.965614318847656
2011-06-15,31.573558807373047
2011-06-16,31.397817611694336
2011-06-17,31.451881408691406
2011-06-20,31.93181800842285
2011-06-21,32.22923278808594
2011-06-22,31.647918701171875
2011-06-23,32.19544219970703
2011-06-24,31.316701889038086
2011-06-27,31.40457534790039
2011-06-28,31.56004524230957
2011-06-29,31.42485237121582
2011-06-30,31.708749771118164
2011-07-01,32.39822006225586
2011-07-05,32.14136505126953
2011-07-06,32.74294662475586
2011-07-07,34.92627716064453
2011-07-08,34.56801223754883
2011-07-11,34.26383972167969
2011-07-12,34.43281936645508
2011-07-13,34.35847854614258
2011-07-14,34.33142852783203
2011-07-15,34.534217834472656
2011-07-18,34.196250915527344
2011-07-19,34.6761589050293
2011-07-20,34.44633865356445
2011-07-21,34.966819763183594
2011-07-22,35.02088165283203
2011-07-25,34.56801223754883
2011-07-26,34.20976638793945
2011-07-27,34.03400802612305
2011-07-28,34.088077545166016
2011-07-29,34.804595947265625
2011-08-01,34.54097366333008
2011-08-02,33.087684631347656
2011-08-03,33.62844467163086
2011-08-04,32.31709671020508
2011-08-05,32.88490676879883
2011-08-08,31.39105796813965
2011-08-09,33.087684631347656
2011-08-10,31.566797256469727
2011-08-11,31.952096939086914
2011-08-12,32.77000427246094
2011-08-15,32.729434967041016
2011-08-16,33.57963562011719
2011-08-17,34.3822135925293
2011-08-18,34.44343948364258
2011-08-19,33.9537239074707
2011-08-22,34.042152404785156
2011-08-23,34.43663787841797
2011-08-24,34.68830871582031
2011-08-25,34.21218490600586
2011-08-26,34.57267761230469
2011-08-29,34.9195556640625
2011-08-30,34.66109085083008
2011-08-31,35.14401626586914
2011-09-01,34.729122161865234
2011-09-02,33.81089401245117
2011-09-06,33.559226989746094
2011-09-07,34.40263748168945
2011-09-08,34.40943908691406
2011-09-09,34.02175521850586
2011-09-12,34.082950592041016
2011-09-13,34.654300689697266
2011-09-14,34.878746032714844
2011-09-15,35.1644287109375
2011-09-16,35.81736373901367
2011-09-19,35.8853874206543
2011-09-20,35.55890655517578
2011-09-21,34.980777740478516
2011-09-22,33.41639709472656
2011-09-23,33.42320251464844
2011-09-26,34.429840087890625
2011-09-27,34.30060577392578
2011-09-28,34.001346588134766
2011-09-29,34.16455841064453
2011-09-30,33.35517120361328
2011-10-03,32.511783599853516
2011-10-04,33.64765548706055
2011-10-05,33.844905853271484
2011-10-06,35.3072624206543
2011-10-07,35.0692024230957
2011-10-10,35.79697036743164
2011-10-11,36.09624099731445
2011-10-12,35.87859344482422
2011-10-13,35.86498260498047
2011-10-14,36.014617919921875
2011-10-17,35.98060607910156
2011-10-18,36.48392868041992
2011-10-19,36.232261657714844
2011-10-20,36.531551361083984
2011-10-21,37.164093017578125
2011-10-24,37.218502044677734
2011-10-25,37.00084686279297
2011-10-26,37.51097106933594
2011-10-27,37.789852142333984
2011-10-28,37.572200775146484
2011-10-31,37.238914489746094
2011-11-01,35.783355712890625
2011-11-02,35.99420928955078
2011-11-03,35.531707763671875
2011-11-04,35.48408508300781
2011-11-07,35.93300247192383
2011-11-08,36.082645416259766
2011-11-09,35.15762710571289
2011-11-10,35.212032318115234
2011-11-11,36.09624099731445
2011-11-14,36.01416015625
2011-11-15,36.37669372558594
2011-11-16,36.2125244140625
2011-11-17,36.00730895996094
2011-11-18,36.253562927246094
2011-11-21,35.93891143798828
2011-11-22,36.04150390625
2011-11-23,35.2480354309082
2011-11-25,35.029151916503906
2011-11-28,35.31644058227539
2011-11-29,35.73371887207031
2011-11-30,36.04835510253906
2011-12-01,35.672149658203125
2011-12-02,36.171470642089844
2011-12-05,36.47245788574219
2011-12-06,36.705020904541016
2011-12-07,37.067562103271484
2011-12-08,36.57505416870117
2011-12-09,36.59558868408203
2011-12-12,36.57505416870117
2011-12-13,36.123600006103516
2011-12-14,35.89787673950195
2011-12-15,35.61741256713867
2011-12-16,35.706336975097656
2011-12-19,35.18648147583008
2011-12-20,35.41904830932617
2011-12-21,35.378013610839844
2011-12-22,35.07019805908203
2011-12-23,35.36433029174805
2011-12-27,35.64478302001953
2011-12-28,35.371158599853516
2011-12-29,35.350643157958984
2011-12-30,35.035987854003906
2012-01-03,34.96759033203125
2012-01-04,34.201473236083984
2012-01-05,33.182281494140625
2012-01-06,33.48323440551758
2012-01-09,33.22331619262695
2012-01-10,33.37380599975586
2012-01-11,33.53797912597656
2012-01-12,34.071502685546875
2012-01-13,34.07834243774414
2012-01-17,34.119380950927734
2012-01-18,34.1125373840332
2012-01-19,34.81711196899414
2012-01-20,34.31775665283203
2012-01-23,34.30409240722656
2012-01-24,34.71450424194336
2012-01-25,34.981266021728516
2012-01-26,34.543495178222656
2012-01-27,34.23568344116211
2012-01-30,34.42719268798828
2012-01-31,34.75553512573242
2012-02-01,35.17280197143555
2012-02-02,35.56953430175781
2012-02-03,35.665306091308594
2012-02-06,35.60373306274414
2012-02-07,35.849979400634766
2012-02-08,35.959442138671875
2012-02-09,36.04835510253906
2012-02-10,35.86366271972656
2012-02-13,36.02190017700195
2012-02-14,35.95997619628906
2012-02-15,35.64352035522461
2012-02-16,35.726070404052734
2012-02-17,36.21452331542969
2012-02-21,36.14573669433594
2012-02-22,36.441558837890625
2012-02-23,37.4941520690918
2012-02-24,37.989501953125
2012-02-27,38.05140686035156
2012-02-28,38.53298568725586
2012-02-29,39.000797271728516
2012-03-01,39.0489501953125
2012-03-02,38.9319953918457
2012-03-05,39.00767135620117
2012-03-06,38.86322021484375
2012-03-07,38.966400146484375
2012-03-08,39.372291564941406
2012-03-09,39.68875503540039
2012-03-12,39.888267517089844
2012-03-13,40.23226547241211
2012-03-14,40.31480026245117
2012-03-15,40.41801071166992
2012-03-16,40.18409729003906
2012-03-19,40.15657043457031
2012-03-20,39.908912658691406
2012-03-21,39.60620880126953
2012-03-22,39.85387420654297
2012-03-23,40.03275680541992
2012-03-26,40.49368667602539
2012-03-27,40.03275680541992
2012-03-28,40.01210021972656
2012-03-29,39.888267517089844
2012-03-30,40.08778762817383
2012-04-02,40.10154724121094
2012-04-03,39.81947326660156
2012-04-04,39.778194427490234
2012-04-05,39.70941162109375
2012-04-09,39.571807861328125
2012-04-10,38.80128479003906
2012-04-11,39.351654052734375
2012-04-12,39.85387420654297
2012-04-13,39.50988006591797
2012-04-16,39.48237609863281
2012-04-17,39.6268310546875
2012-04-18,39.475486755371094
2012-04-19,39.0695915222168
2012-04-20,39.40668487548828
2012-04-23,38.966400146484375
2012-04-24,39.02830123901367
2012-04-25,39.09710693359375
2012-04-26,39.55116271972656
2012-04-27,40.08089828491211
2012-04-30,39.86074447631836
2012-05-01,39.908912658691406
2012-05-02,39.888267517089844
2012-05-03,38.90446472167969
2012-05-04,38.28531265258789
2012-05-07,38.36097717285156
2012-05-08,38.21649932861328
2012-05-09,38.030757904052734
2012-05-10,38.05140686035156
2012-05-11,38.13396072387695
2012-05-14,37.98868179321289
2012-05-15,38.09937286376953
2012-05-16,38.265377044677734
2012-05-17,37.9126091003418
2012-05-18,38.362220764160156
2012-05-21,38.61815643310547
2012-05-22,39.19918441772461
2012-05-23,39.2752685546875
2012-05-24,39.60038375854492
2012-05-25,39.856319427490234
2012-05-29,40.209083557128906
2012-05-30,39.973899841308594
2012-05-31,40.05691146850586
2012-06-01,39.5657958984375
2012-06-04,39.82172775268555
2012-06-05,39.648807525634766
2012-06-06,39.7733154296875
2012-06-07,39.648807525634766
2012-06-08,40.9492073059082
2012-06-11,40.603363037109375
2012-06-12,40.22983932495117
2012-06-13,40.15375518798828
2012-06-14,40.49959945678711
2012-06-15,40.46501541137695
2012-06-18,40.444271087646484
2012-06-19,40.603363037109375
2012-06-20,40.46501541137695
2012-06-21,39.70414733886719
2012-06-22,39.814815521240234
2012-06-25,39.58654022216797
2012-06-26,39.86323165893555
2012-06-27,39.814815521240234
2012-06-28,39.745643615722656
2012-06-29,40.25058364868164
2012-07-02,40.305931091308594
2012-07-03,39.96697998046875
2012-07-05,39.531211853027344
2012-07-06,40.16757583618164
2012-07-09,40.1468391418457
2012-07-10,40.96996307373047
2012-07-11,41.357337951660156
2012-07-12,41.41957473754883
2012-07-13,42.85142135620117
2012-07-16,42.54014205932617
2012-07-17,42.3741455078125
2012-07-18,42.46406555175781
2012-07-19,42.36722183227539
2012-07-20,42.450225830078125
2012-07-23,41.806941986083984
2012-07-24,41.88301086425781
2012-07-25,41.7515983581543
2012-07-26,42.23579406738281
2012-07-27,42.553993225097656
2012-07-30,42.913665771484375
2012-07-31,41.952205657958984
2012-08-01,41.93144989013672
2012-08-02,42.86525344848633
2012-08-03,43.135013580322266
2012-08-06,43.15577697753906
2012-08-07,43.328697204589844
2012-08-08,43.53621292114258
2012-08-09,43.36328125
2012-08-10,43.467044830322266
2012-08-13,43.48790740966797
2012-08-14,44.093177795410156
2012-08-15,44.87234115600586
2012-08-16,44.461883544921875
2012-08-17,44.62190246582031
2012-08-20,44.2740478515625
2012-08-21,44.614933013916016
2012-08-22,44.30187225341797
2012-08-23,43.821842193603516
2012-08-24,44.3088264465332
2012-08-27,44.079246520996094
2012-08-28,44.39231491088867
2012-08-29,44.70538330078125
2012-08-30,44.63581085205078
2012-08-31,44.58710479736328
2012-09-04,44.41318893432617
2012-09-05,44.336666107177734
2012-09-06,45.122798919677734
2012-09-07,44.52449417114258
2012-09-10,45.081050872802734
2012-09-11,44.85843276977539
2012-09-12,44.788856506347656
2012-09-13,45.261932373046875
2012-09-14,44.99061584472656
2012-09-17,44.80974578857422
2012-09-18,44.71929168701172
2012-09-19,45.22715759277344
2012-09-20,45.49845886230469
2012-09-21,45.526302337646484
2012-09-24,45.32455825805664
2012-09-25,44.788856506347656
2012-09-26,44.40623474121094
2012-09-27,44.239261627197266
2012-09-28,44.155784606933594
2012-10-01,43.821842193603516
2012-10-02,43.814876556396484
2012-10-03,43.89141082763672
2012-10-04,44.281002044677734
2012-10-05,44.64971923828125
2012-10-08,44.51753234863281
2012-10-09,43.75227737426758
2012-10-10,43.59226608276367
2012-10-11,42.6113395690918
2012-10-12,42.79917907714844
2012-10-15,43.000919342041016
2012-10-16,43.75922393798828
2012-10-17,43.85662841796875
2012-10-18,43.78705978393555
2012-10-19,43.29312515258789
2012-10-22,43.27920913696289
2012-10-23,43.5783576965332
2012-10-24,43.71052551269531
2012-10-25,43.91230010986328
2012-10-26,44.46884536743164
2012-10-31,44.35057067871094
2012-11-01,43.78705978393555
2012-11-02,43.62704849243164
2012-11-05,44.10708236694336
2012-11-06,44.10011291503906
2012-11-07,43.682708740234375
2012-11-08,43.00788116455078
2012-11-09,43.14702224731445
2012-11-12,43.11919403076172
2012-11-13,43.19572067260742
2012-11-14,42.70177459716797
2012-11-15,43.439212799072266
2012-11-16,43.480953216552734
2012-11-19,44.0897216796875
2012-11-20,44.08271789550781
2012-11-21,44.58652114868164
2012-11-23,45.11831283569336
2012-11-26,43.928775787353516
2012-11-27,43.7818489074707
2012-11-28,43.94977951049805
2012-11-29,43.93578338623047
2012-11-30,44.173683166503906
2012-12-03,43.59292221069336
2012-12-04,43.375999450683594
2012-12-05,43.41097640991211
2012-12-06,43.52293395996094
2012-12-07,43.578922271728516
2012-12-10,43.355003356933594
2012-12-11,42.98414611816406
2012-12-12,42.36140060424805
2012-12-13,42.85820388793945
2012-12-14,42.333396911621094
2012-12-17,42.74625015258789
2012-12-18,43.578922271728516
2012-12-19,43.047115325927734
2012-12-20,42.23544692993164
2012-12-21,41.703643798828125
2012-12-24,41.661678314208984
2012-12-26,41.430755615234375
2012-12-27,41.23482894897461
2012-12-28,40.98291778564453
2012-12-31,41.402748107910156
2013-01-02,41.157875061035156
2013-01-03,42.095497131347656
2013-01-04,42.38938903808594
2013-01-07,42.89318084716797
2013-01-08,42.43135452270508
2013-01-09,42.109493255615234
2013-01-10,42.200462341308594
2013-01-11,42.03252029418945
2013-01-14,42.25643539428711
2013-01-15,42.74625015258789
2013-01-16,42.907188415527344
2013-01-17,43.00513458251953
2013-01-18,43.05412292480469
2013-01-22,43.0261344909668
2013-01-23,42.71125793457031
2013-01-24,43.285030364990234
2013-01-25,43.06112289428711
2013-01-28,42.77424240112305
2013-01-29,42.92117691040039
2013-01-30,42.669273376464844
2013-01-31,42.270423889160156
2013-02-01,42.7882194519043
2013-02-04,42.57830810546875
2013-02-05,43.662879943847656
2013-02-06,43.865806579589844
2013-02-07,43.59292221069336
2013-02-08,43.72587585449219
2013-02-11,43.851810455322266
2013-02-12,43.89378356933594
2013-02-13,43.865806579589844
2013-02-14,44.14570236206055
2013-02-15,43.42787170410156
2013-02-19,43.540462493896484
2013-02-20,44.089393615722656
2013-02-21,44.6171989440918
2013-02-22,44.75795364379883
2013-02-25,44.25830078125
2013-02-26,45.07463836669922
2013-02-27,44.42014694213867
2013-02-28,44.307552337646484
2013-03-01,45.13093185424805
2013-03-04,46.75657653808594
2013-03-05,46.92546463012695
2013-03-06,46.53138732910156
2013-03-07,46.341373443603516
2013-03-08,46.69322967529297
2013-03-11,47.389949798583984
2013-03-12,47.22807312011719
2013-03-13,47.45328140258789
2013-03-14,47.389949798583984
2013-03-15,47.009910583496094
2013-03-18,46.98179244995117
2013-03-19,46.770652770996094
2013-03-20,48.220359802246094
2013-03-21,47.889610290527344
2013-03-22,48.14999008178711
2013-03-25,48.142948150634766
2013-03-26,48.28369140625
2013-03-27,48.59333801269531
2013-03-28,48.17109298706055
2013-04-01,48.318878173828125
2013-04-02,48.43852233886719
2013-04-03,47.84033203125
2013-04-04,48.41037368774414
2013-04-05,48.45258331298828
2013-04-08,48.741127014160156
2013-04-09,48.50186538696289
2013-04-10,48.45961380004883
2013-04-11,48.64260482788086
2013-04-12,48.90298843383789
2013-04-15,48.192203521728516
2013-04-16,48.121829986572266
2013-04-17,48.389259338378906
2013-04-18,48.058502197265625
2013-04-19,48.5863037109375
2013-04-22,48.62852096557617
2013-04-23,49.043724060058594
2013-04-24,49.05780792236328
2013-04-25,49.733394622802734
2013-04-26,49.62784194946289
2013-04-29,49.71229553222656
2013-04-30,49.6559944152832
2013-05-01,49.64192581176758
2013-05-02,48.691864013671875
2013-05-03,49.61377716064453
2013-05-06,49.28300476074219
2013-05-07,49.648956298828125
2013-05-08,49.12113952636719
2013-05-09,48.895965576171875
2013-05-10,49.07892608642578
2013-05-13,49.12136459350586
2013-05-14,49.12136459350586
2013-05-15,49.79338836669922
2013-05-16,49.51750183105469
2013-05-17,50.26732635498047
2013-05-20,49.97732162475586
2013-05-21,50.4088249206543
2013-05-22,48.385677337646484
2013-05-23,48.57666015625
2013-05-24,49.3194465637207
2013-05-28,49.17088317871094
2013-05-29,49.10721206665039
2013-05-30,49.390174865722656
2013-05-31,49.16379928588867
2013-06-03,50.26028060913086
2013-06-04,50.585655212402344
2013-06-05,49.63776397705078
2013-06-06,49.70142364501953
2013-06-07,49.77216720581055
2013-06-10,49.43259048461914
2013-06-11,49.51750183105469
2013-06-12,49.114288330078125
2013-06-13,49.227474212646484
2013-06-14,48.831336975097656
2013-06-17,49.41848373413086
2013-06-18,49.63069152832031
2013-06-19,48.7252311706543
2013-06-20,48.5695915222168
2013-06-21,48.689857482910156
2013-06-24,48.30786895751953
2013-06-25,48.902076721191406
2013-06-26,48.89500427246094
2013-06-27,48.66156768798828
2013-06-28,48.71106719970703
2013-07-01,49.04356384277344
2013-07-02,49.20624542236328
2013-07-03,49.078914642333984
2013-07-05,49.694332122802734
2013-07-08,50.35222625732422
2013-07-09,50.76957702636719
2013-07-10,50.95351028442383
2013-07-11,51.335506439208984
2013-07-12,51.32841873168945
2013-07-15,51.17987823486328
2013-07-16,50.981815338134766
2013-07-17,51.36381149291992
2013-07-18,51.229408264160156
2013-07-19,51.32136917114258
2013-07-22,51.66090393066406
2013-07-23,51.8165397644043
2013-07-24,51.86605453491211
2013-07-25,50.80497741699219
2013-07-26,50.550296783447266
2013-07-29,50.585655212402344
2013-07-30,50.52199935913086
2013-07-31,50.401756286621094
2013-08-01,50.63518524169922
2013-08-02,50.57860565185547
2013-08-05,50.92522430419922
2013-08-06,50.78374481201172
2013-08-07,50.70591735839844
2013-08-08,50.380523681640625
2013-08-09,50.026824951171875
2013-08-12,50.055118560791016
2013-08-13,50.359310150146484
2013-08-14,49.54581069946289
2013-08-15,48.86670684814453
2013-08-16,48.51301574707031
2013-08-19,48.57706832885742
2013-08-20,48.370643615722656
2013-08-21,46.626583099365234
2013-08-22,45.72964096069336
2013-08-23,45.80796432495117
2013-08-26,45.65134811401367
2013-08-27,45.03202438354492
2013-08-28,45.03915023803711
2013-08-29,44.95372772216797
2013-08-30,45.067623138427734
2013-09-03,45.26694107055664
2013-09-04,45.23846435546875
2013-09-05,45.17440414428711
2013-09-06,45.05338668823242
2013-09-09,45.508968353271484
2013-09-10,46.078460693359375
2013-09-11,46.26355743408203
2013-09-12,45.62287139892578
2013-09-13,45.38795471191406
2013-09-16,45.40930938720703
2013-09-17,45.829315185546875
