Date,HSY
2011-02-22,36.73353576660156
2011-02-23,36.30559158325195
2011-02-24,37.60017776489258
2011-02-25,37.362831115722656
2011-02-28,37.628944396972656
2011-03-01,37.54262924194336
2011-03-02,37.87347412109375
2011-03-03,38.13957977294922
2011-03-04,38.07484817504883
2011-03-07,38.398502349853516
2011-03-08,38.61426544189453
2011-03-09,38.77248001098633
2011-03-10,38.57111358642578
2011-03-11,38.64302062988281
2011-03-14,38.197120666503906
2011-03-15,38.50636672973633
2011-03-16,38.04609298706055
2011-03-17,38.13240051269531
2011-03-18,38.74370193481445
2011-03-21,39.23997497558594
2011-03-22,38.99542999267578
2011-03-23,38.880367279052734
2011-03-24,39.09611129760742
2011-03-25,39.09611129760742
2011-03-28,38.98824691772461
2011-03-29,39.40538024902344
2011-03-30,39.33346939086914
2011-03-31,39.08894348144531
2011-04-01,39.052982330322266
2011-04-04,39.340660095214844
2011-04-05,39.78656005859375
2011-04-06,40.03828048706055
2011-04-07,40.00950241088867
2011-04-08,40.067039489746094
2011-04-11,40.34756088256836
2011-04-12,40.49138641357422
2011-04-13,40.64961624145508
2011-04-14,40.81502151489258
2011-04-15,41.21059036254883
2011-04-18,40.66400909423828
2011-04-19,40.64241409301758
2011-04-20,40.6927604675293
2011-04-21,40.81502151489258
2011-04-25,40.72873306274414
2011-04-26,41.18901443481445
2011-04-27,41.46232986450195
2011-04-28,41.383209228515625
2011-04-29,41.50546646118164
2011-05-02,41.419166564941406
2011-05-03,41.13149642944336
2011-05-04,40.78626251220703
2011-05-05,40.46981430053711
2011-05-06,40.31877517700195
2011-05-09,40.16773986816406
2011-05-10,40.73592758178711
2011-05-11,40.4410400390625
2011-05-12,41.40477752685547
2011-05-13,41.23936080932617
2011-05-16,41.037986755371094
2011-05-17,41.05237579345703
2011-05-18,39.90163040161133
2011-05-19,39.62114334106445
2011-05-20,40.37631607055664
2011-05-23,39.902313232421875
2011-05-24,39.69246292114258
2011-05-25,39.142486572265625
2011-05-26,39.475372314453125
2011-05-27,39.815486907958984
2011-05-31,40.32926940917969
2011-06-01,39.98191833496094
2011-06-02,39.72865676879883
2011-06-03,39.446407318115234
2011-06-06,39.20762252807617
2011-06-07,39.19313430786133
2011-06-08,39.518802642822266
2011-06-09,39.43919372558594
2011-06-10,39.01947021484375
2011-06-13,39.58390808105469
2011-06-14,39.887847900390625
2011-06-15,39.5984001159668
2011-06-16,40.43782043457031
2011-06-17,40.278621673583984
2011-06-20,40.683860778808594
2011-06-21,40.69112014770508
2011-06-22,40.488494873046875
2011-06-23,40.322052001953125
2011-06-24,40.481258392333984
2011-06-27,40.67662811279297
2011-06-28,40.900962829589844
2011-06-29,41.24832534790039
2011-06-30,41.13977813720703
2011-07-01,41.545013427734375
2011-07-05,41.55225372314453
2011-07-06,41.7838249206543
2011-07-07,42.044334411621094
2011-07-08,41.81277847290039
2011-07-11,41.255558013916016
2011-07-12,41.335147857666016
2011-07-13,41.55225372314453
2011-07-14,41.262794494628906
2011-07-15,41.10358428955078
2011-07-18,40.792415618896484
2011-07-19,41.2193717956543
2011-07-20,40.95886993408203
2011-07-21,41.61014938354492
2011-07-22,42.64496612548828
2011-07-25,42.203548431396484
2011-07-26,42.326568603515625
2011-07-27,41.566734313964844
2011-07-28,41.13977813720703
2011-07-29,40.843055725097656
2011-08-01,40.87202453613281
2011-08-02,40.51743698120117
2011-08-03,41.29896926879883
2011-08-04,39.82271194458008
2011-08-05,40.63322067260742
2011-08-08,39.50430679321289
2011-08-09,40.69834518432617
2011-08-10,39.61286544799805
2011-08-11,40.37271499633789
2011-08-12,40.41611862182617
2011-08-15,41.05293655395508
2011-08-16,40.98057556152344
2011-08-17,41.096351623535156
2011-08-18,40.15560531616211
2011-08-19,39.887847900390625
2011-08-22,40.7055778503418
2011-08-23,41.91062927246094
2011-08-24,41.67763137817383
2011-08-25,41.04415512084961
2011-08-26,41.71403503417969
2011-08-29,42.1727409362793
2011-08-30,42.3402099609375
2011-08-31,42.70427322387695
2011-09-01,42.31108093261719
2011-09-02,41.65578079223633
2011-09-06,41.40092849731445
2011-09-07,42.005279541015625
2011-09-08,42.14363098144531
2011-09-09,41.182498931884766
2011-09-12,41.320838928222656
2011-09-13,41.794124603271484
2011-09-14,42.16546630859375
2011-09-15,42.973663330078125
2011-09-16,43.26490783691406
2011-09-19,43.010074615478516
2011-09-20,43.17028045654297
2011-09-21,42.383888244628906
2011-09-22,42.01255416870117
2011-09-23,43.01736831665039
2011-09-26,43.687225341796875
2011-09-27,43.66538619995117
2011-09-28,42.76981735229492
2011-09-29,42.922706604003906
2011-09-30,43.133853912353516
2011-10-03,42.4639892578125
2011-10-04,42.238277435302734
2011-10-05,42.69697952270508
2011-10-06,42.91542053222656
2011-10-07,42.951839447021484
2011-10-10,43.6217041015625
2011-10-11,43.28676223754883
2011-10-12,43.20668029785156
2011-10-13,43.410545349121094
2011-10-14,43.71635818481445
2011-10-17,43.49065017700195
2011-10-18,44.08770751953125
2011-10-19,43.46150588989258
2011-10-20,43.37413787841797
2011-10-21,43.87654495239258
2011-10-24,44.051300048828125
2011-10-25,43.63626480102539
2011-10-26,43.59983825683594
2011-10-27,41.83781814575195
2011-10-28,41.830528259277344
2011-10-31,41.67033386230469
2011-11-01,41.70674133300781
2011-11-02,41.976139068603516
2011-11-03,42.55136489868164
2011-11-04,41.9470329284668
2011-11-07,41.92517852783203
2011-11-08,41.779571533203125
2011-11-09,41.175201416015625
2011-11-10,41.473751068115234
2011-11-11,41.49559783935547
2011-11-14,40.83300018310547
2011-11-15,41.320838928222656
2011-11-16,40.91309356689453
2011-11-17,40.94949722290039
2011-11-18,41.05143737792969
2011-11-21,40.97134780883789
2011-11-22,41.29002380371094
2011-11-23,40.57939910888672
2011-11-25,40.55741882324219
2011-11-28,40.74790573120117
2011-11-29,41.20211410522461
2011-11-30,42.257080078125
2011-12-01,42.33766555786133
2011-12-02,42.37430191040039
2011-12-05,42.843170166015625
2011-12-06,42.89444351196289
2011-12-07,42.63804244995117
2011-12-08,42.997013092041016
2011-12-09,43.44390869140625
2011-12-12,43.26075744628906
2011-12-13,43.05563735961914
2011-12-14,43.106910705566406
2011-12-15,43.45125198364258
2011-12-16,43.51716995239258
2011-12-19,43.66368865966797
2011-12-20,43.64171600341797
2011-12-21,44.41095733642578
2011-12-22,44.73330307006836
2011-12-23,44.68935012817383
2011-12-27,45.07764434814453
2011-12-28,45.1508903503418
2011-12-29,45.421966552734375
2011-12-30,45.26079177856445
2012-01-03,44.53550338745117
2012-01-04,44.63074493408203
2012-01-05,44.56480026245117
2012-01-06,44.46224594116211
2012-01-09,44.6600456237793
2012-01-10,44.68935012817383
2012-01-11,44.755279541015625
2012-01-12,45.1508903503418
2012-01-13,45.041015625
2012-01-17,45.00437545776367
2012-01-18,45.37800598144531
2012-01-19,45.16556167602539
2012-01-20,45.084957122802734
2012-01-23,45.25345993041992
2012-01-24,44.97507858276367
2012-01-25,45.12893295288086
2012-01-26,45.07764434814453
2012-01-27,44.865169525146484
2012-01-30,45.20217514038086
2012-01-31,44.747962951660156
2012-02-01,44.90913009643555
2012-02-02,45.09229278564453
2012-02-03,44.80656814575195
2012-02-06,44.69668197631836
2012-02-07,44.27909469604492
2012-02-08,44.17652893066406
2012-02-09,43.80288314819336
2012-02-10,43.627079010009766
2012-02-13,43.83219528198242
2012-02-14,44.41095733642578
2012-02-15,44.32305908203125
2012-02-16,44.308387756347656
2012-02-17,44.5867919921875
2012-02-21,44.45491027832031
2012-02-22,44.41067886352539
2012-02-23,44.76454162597656
2012-02-24,45.052066802978516
2012-02-27,44.49177169799805
2012-02-28,43.92410659790039
2012-02-29,44.74980926513672
2012-03-01,45.0594367980957
2012-03-02,45.214271545410156
2012-03-05,44.91936111450195
2012-03-06,44.08631134033203
2012-03-07,43.97572708129883
2012-03-08,43.90937042236328
2012-03-09,43.857757568359375
2012-03-12,44.6466064453125
2012-03-13,44.853023529052734
2012-03-14,44.46965026855469
2012-03-15,44.45491027832031
2012-03-16,44.33695983886719
2012-03-19,44.46965026855469
2012-03-20,44.344322204589844
2012-03-21,44.32958984375
2012-03-22,44.52864456176758
2012-03-23,44.617103576660156
2012-03-26,45.147911071777344
2012-03-27,45.214271545410156
2012-03-28,44.904624938964844
2012-03-29,45.10367202758789
2012-03-30,45.214271545410156
2012-04-02,45.61974334716797
2012-04-03,45.317474365234375
2012-04-04,45.15528869628906
2012-04-05,44.7203254699707
2012-04-09,44.09368133544922
2012-04-10,44.25586700439453
2012-04-11,44.860382080078125
2012-04-12,45.45018005371094
2012-04-13,45.47966766357422
2012-04-16,45.47966766357422
2012-04-17,46.03995895385742
2012-04-18,45.96623611450195
2012-04-19,46.37171936035156
2012-04-20,46.55601501464844
2012-04-23,45.9220085144043
2012-04-24,48.657100677490234
2012-04-25,49.099464416503906
2012-04-26,49.077354431152344
2012-04-27,49.21003723144531
2012-04-30,49.401729583740234
2012-05-01,49.14369201660156
2012-05-02,49.394351959228516
2012-05-03,49.637638092041016
2012-05-04,49.313262939453125
2012-05-07,49.4238395690918
2012-05-08,49.93989944458008
2012-05-09,50.08734130859375
2012-05-10,50.62550735473633
2012-05-11,50.47069549560547
2012-05-14,50.86881637573242
2012-05-15,50.50019836425781
2012-05-16,50.463348388671875
2012-05-17,50.38959884643555
2012-05-18,49.69660568237305
2012-05-21,49.873531341552734
2012-05-22,50.057865142822266
2012-05-23,49.8354377746582
2012-05-24,50.41372299194336
2012-05-25,50.20614242553711
2012-05-29,50.23577880859375
2012-05-30,50.12457275390625
2012-05-31,49.56855773925781
2012-06-01,48.856834411621094
2012-06-04,48.93837356567383
2012-06-05,48.87906265258789
2012-06-06,49.52406311035156
2012-06-07,49.42770004272461
2012-06-08,50.09492874145508
2012-06-11,49.8873405456543
2012-06-12,50.09492874145508
2012-06-13,51.04388427734375
2012-06-14,51.09578323364258
2012-06-15,51.51836013793945
2012-06-18,51.688880920410156
2012-06-19,52.08182144165039
2012-06-20,52.36354446411133
2012-06-21,51.57026290893555
2012-06-22,51.525779724121094
2012-06-25,50.717674255371094
2012-06-26,51.89646530151367
2012-06-27,51.43682861328125
2012-06-28,51.72597122192383
2012-06-29,53.401466369628906
2012-07-02,53.44593048095703
2012-07-03,53.809226989746094
2012-07-05,53.54973602294922
2012-07-06,53.557167053222656
2012-07-09,53.7054328918457
2012-07-10,53.557167053222656
2012-07-11,53.36440658569336
2012-07-12,53.34955978393555
2012-07-13,53.77957534790039
2012-07-16,53.238365173339844
2012-07-17,53.08268356323242
2012-07-18,53.21612548828125
2012-07-19,53.08268356323242
2012-07-20,52.83061218261719
2012-07-23,52.50440979003906
2012-07-24,52.18559646606445
2012-07-25,52.141136169433594
2012-07-26,52.956626892089844
2012-07-27,53.50526809692383
2012-07-30,53.50526809692383
2012-07-31,53.186458587646484
2012-08-01,52.904762268066406
2012-08-02,53.104942321777344
2012-08-03,53.50526809692383
2012-08-06,53.119747161865234
2012-08-07,53.09749984741211
2012-08-08,53.208702087402344
2012-08-09,53.186458587646484
2012-08-10,53.54973602294922
2012-08-13,53.653533935546875
2012-08-14,53.97975158691406
2012-08-15,53.83888626098633
2012-08-16,53.5645751953125
2012-08-17,53.31991958618164
2012-08-20,53.63129425048828
2012-08-21,53.72767639160156
2012-08-22,54.05561447143555
2012-08-23,54.11520767211914
2012-08-24,54.11520767211914
2012-08-27,54.27173614501953
2012-08-28,54.02579879760742
2012-08-29,53.86182403564453
2012-08-30,53.332679748535156
2012-08-31,53.52644348144531
2012-09-04,54.04814910888672
2012-09-05,53.8171272277832
2012-09-06,54.525115966796875
2012-09-07,53.89908981323242
2012-09-10,53.57862091064453
2012-09-11,53.0196533203125
2012-09-12,52.86315155029297
2012-09-13,53.682945251464844
2012-09-14,52.23710632324219
2012-09-17,52.41598129272461
2012-09-18,52.93021774291992
2012-09-19,53.131439208984375
2012-09-20,53.61588668823242
2012-09-21,53.422115325927734
2012-09-24,53.50409698486328
2012-09-25,52.87059783935547
2012-09-26,52.66938400268555
2012-09-27,52.79606628417969
2012-09-28,52.833316802978516
2012-10-01,53.198524475097656
2012-10-02,53.198524475097656
2012-10-03,53.37738800048828
2012-10-04,53.1463508605957
2012-10-05,53.280517578125
2012-10-08,53.422115325927734
2012-10-09,53.176170349121094
2012-10-10,52.69917297363281
2012-10-11,52.46068572998047
2012-10-12,51.819740295410156
2012-10-15,52.40107727050781
2012-10-16,52.66938400268555
2012-10-17,52.85566329956055
2012-10-18,53.13890075683594
2012-10-19,52.41598129272461
2012-10-22,52.579933166503906
2012-10-23,52.29672622680664
2012-10-24,52.25947189331055
2012-10-25,52.0582389831543
2012-10-26,51.67068862915039
2012-10-31,51.31295394897461
2012-11-01,51.961334228515625
2012-11-02,51.78993225097656
2012-11-05,51.506736755371094
2012-11-06,51.80485153198242
2012-11-07,51.86444854736328
2012-11-08,52.09550094604492
2012-11-09,52.43088912963867
2012-11-12,53.012203216552734
2012-11-13,53.51899337768555
2012-11-14,53.332679748535156
2012-11-15,53.332679748535156
2012-11-16,53.466819763183594
2012-11-19,54.1077766418457
2012-11-20,54.24270248413086
2012-11-21,53.927860260009766
2012-11-23,54.2726936340332
2012-11-26,54.467586517333984
2012-11-27,54.17523956298828
2012-11-28,54.36263656616211
2012-11-29,54.385154724121094
2012-11-30,54.92486572265625
2012-12-03,54.490089416503906
2012-12-04,54.2726936340332
2012-12-05,54.212703704833984
2012-12-06,54.00282287597656
2012-12-07,54.17523956298828
2012-12-10,54.572540283203125
2012-12-11,54.9548454284668
2012-12-12,55.02232360839844
2012-12-13,55.314674377441406
2012-12-14,55.48706817626953
2012-12-17,55.95184326171875
2012-12-18,55.54704666137695
2012-12-19,55.217201232910156
2012-12-20,55.449607849121094
2012-12-21,54.99984359741211
2012-12-24,54.7299690246582
2012-12-26,54.08527374267578
2012-12-27,54.0178108215332
2012-12-28,53.55305099487305
2012-12-31,54.13775634765625
2013-01-02,55.719486236572266
2013-01-03,55.104766845703125
2013-01-04,55.87688446044922
2013-01-07,55.8169059753418
2013-01-08,55.217201232910156
2013-01-09,55.8169059753418
2013-01-10,56.918861389160156
2013-01-11,57.06128692626953
2013-01-14,57.38363265991211
2013-01-15,57.11378479003906
2013-01-16,57.37613296508789
2013-01-17,58.48555374145508
2013-01-18,58.68046951293945
2013-01-22,59.062782287597656
2013-01-23,59.07026672363281
2013-01-24,58.538021087646484
2013-01-25,58.358131408691406
2013-01-28,57.87838363647461
2013-01-29,58.31315612792969
2013-01-30,58.68046951293945
2013-01-31,59.55751419067383
2013-02-01,60.074771881103516
2013-02-04,59.737430572509766
2013-02-05,59.98480987548828
2013-02-06,60.232208251953125
2013-02-07,60.21719741821289
2013-02-08,60.12724685668945
2013-02-11,60.254676818847656
2013-02-12,60.54703140258789
2013-02-13,60.9818115234375
2013-02-14,60.63697814941406
2013-02-15,60.66697311401367
2013-02-19,61.26667785644531
2013-02-20,60.60699462890625
2013-02-21,60.509056091308594
2013-02-22,61.209835052490234
2013-02-25,60.74260330200195
2013-02-26,61.503719329833984
2013-02-27,62.24220275878906
2013-02-28,62.799808502197266
2013-03-01,62.88267517089844
2013-03-04,63.73421859741211
2013-03-05,64.20136260986328
2013-03-06,63.658843994140625
2013-03-07,63.6889533996582
2013-03-08,63.53828048706055
2013-03-11,63.462913513183594
2013-03-12,63.5156364440918
2013-03-13,63.56840515136719
2013-03-14,63.67391586303711
2013-03-15,63.221763610839844
2013-03-18,63.462913513183594
2013-03-19,64.38975524902344
2013-03-20,64.7439193725586
2013-03-21,64.2239761352539
2013-03-22,64.73640441894531
2013-03-25,64.4198989868164
2013-03-26,65.51252746582031
2013-03-27,65.48238372802734
2013-03-28,65.95712280273438
2013-04-01,65.58033752441406
2013-04-02,65.12821197509766
2013-04-03,64.69117736816406
2013-04-04,64.63841247558594
2013-04-05,64.38224792480469
2013-04-08,64.23905181884766
2013-04-09,64.57814025878906
2013-04-10,65.3693618774414
2013-04-11,65.26386260986328
2013-04-12,65.1960220336914
2013-04-15,65.1131591796875
2013-04-16,67.2004623413086
2013-04-17,67.02713775634766
2013-04-18,67.41898345947266
2013-04-19,68.10468292236328
2013-04-22,68.07455444335938
2013-04-23,68.76029968261719
2013-04-24,67.3210220336914
2013-04-25,66.98192596435547
2013-04-26,65.98725128173828
2013-04-29,66.40169525146484
2013-04-30,67.18537902832031
2013-05-01,66.311279296875
2013-05-02,67.27579498291016
2013-05-03,67.48678588867188
2013-05-06,66.80862426757812
2013-05-07,67.26072692871094
2013-05-08,67.00454711914062
2013-05-09,66.12290954589844
2013-05-10,66.23593139648438
2013-05-13,66.77092742919922
2013-05-14,67.69023895263672
2013-05-15,68.05948638916016
2013-05-16,67.77315521240234
2013-05-17,67.89369201660156
2013-05-20,66.91410827636719
2013-05-21,66.65038299560547
2013-05-22,67.51351928710938
2013-05-23,67.55892944335938
2013-05-24,67.57406616210938
2013-05-28,68.23279571533203
2013-05-29,67.82392883300781
2013-05-30,68.4826431274414
2013-05-31,67.46808624267578
2013-06-03,66.9683609008789
2013-06-04,67.30908203125
2013-06-05,66.54438781738281
2013-06-06,66.46109008789062
2013-06-07,67.74820709228516
2013-06-10,66.66552734375
2013-06-11,66.55953216552734
2013-06-12,66.37781524658203
2013-06-13,66.54438781738281
2013-06-14,67.49834442138672
2013-06-17,67.92993927001953
2013-06-18,67.84664154052734
2013-06-19,66.68821716308594
2013-06-20,64.56829071044922
2013-06-21,65.61307525634766
2013-06-24,65.36324310302734
2013-06-25,65.41624450683594
2013-06-26,66.60493469238281
2013-06-27,67.23335266113281
2013-06-28,67.5967788696289
2013-07-01,68.14193725585938
2013-07-02,67.99806213378906
2013-07-03,67.51351928710938
2013-07-05,68.15705108642578
2013-07-08,68.5810546875
2013-07-09,68.75520324707031
2013-07-10,68.67948913574219
2013-07-11,69.60317993164062
2013-07-12,69.42147064208984
2013-07-15,69.74705505371094
2013-07-16,69.59561920166016
2013-07-17,69.24734497070312
2013-07-18,69.8454818725586
2013-07-19,70.16345977783203
2013-07-22,70.26945495605469
2013-07-23,70.86001586914062
2013-07-24,70.31491088867188
2013-07-25,71.09475708007812
2013-07-26,71.51875305175781
2013-07-29,71.90486907958984
2013-07-30,71.54145050048828
2013-07-31,71.82918548583984
2013-08-01,73.40399932861328
2013-08-02,73.61598205566406
2013-08-05,73.76739501953125
2013-08-06,73.96427917480469
2013-08-07,73.43427276611328
2013-08-08,73.74468994140625
2013-08-09,73.8582992553711
2013-08-12,73.34342956542969
2013-08-13,73.69170379638672
2013-08-14,72.75285339355469
2013-08-15,72.23799896240234
2013-08-16,72.0562973022461
2013-08-19,71.6095962524414
2013-08-20,72.11685943603516
2013-08-21,71.29115295410156
2013-08-22,71.48902893066406
2013-08-23,72.65339660644531
2013-08-26,71.04763793945312
2013-08-27,70.12683868408203
2013-08-28,69.31257629394531
2013-08-29,69.57891082763672
2013-08-30,69.97463989257812
2013-09-03,69.28211212158203
2013-09-04,69.24407196044922
2013-09-05,68.63526153564453
2013-09-06,69.0538101196289
2013-09-09,69.40387725830078
2013-09-10,69.62456512451172
2013-09-11,69.7235107421875
2013-09-12,69.41146087646484
2013-09-13,69.69304656982422
2013-09-16,70.5530014038086
2013-09-17,71.21508026123047
