Date,ESS
2010-11-05,73.51409149169922
2010-11-08,72.44538879394531
2010-11-09,69.17012786865234
2010-11-10,70.47772979736328
2010-11-11,70.4337158203125
2010-11-12,69.9307861328125
2010-11-15,69.72333526611328
2010-11-16,67.15216064453125
2010-11-17,67.6990737915039
2010-11-18,68.29634094238281
2010-11-19,68.46605682373047
2010-11-22,68.6420669555664
2010-11-23,68.14543914794922
2010-11-24,69.36499786376953
2010-11-26,69.00041961669922
2010-11-29,69.49702453613281
2010-11-30,69.67933654785156
2010-12-01,71.16922760009766
2010-12-02,71.80414581298828
2010-12-03,71.65328979492188
2010-12-06,71.89845275878906
2010-12-07,72.33223724365234
2010-12-08,70.81719970703125
2010-12-09,69.44046783447266
2010-12-10,70.86747741699219
2010-12-13,71.16294860839844
2010-12-14,70.40227508544922
2010-12-15,69.52217864990234
2010-12-16,69.49702453613281
2010-12-17,69.25814056396484
2010-12-20,70.08793640136719
2010-12-21,71.05606842041016
2010-12-22,71.69100952148438
2010-12-23,71.40182495117188
2010-12-27,72.2630615234375
2010-12-28,72.42652893066406
2010-12-29,72.23164367675781
2010-12-30,72.41119384765625
2010-12-31,72.45555114746094
2011-01-03,74.33959197998047
2011-01-04,73.14066314697266
2011-01-05,73.6481704711914
2011-01-06,73.18507385253906
2011-01-07,72.100341796875
2011-01-10,71.91004943847656
2011-01-11,71.80854034423828
2011-01-12,72.22087097167969
2011-01-13,71.83390808105469
2011-01-14,72.05592346191406
2011-01-18,72.76641082763672
2011-01-19,71.25664520263672
2011-01-20,70.26705932617188
2011-01-21,70.46371459960938
2011-01-24,71.91004943847656
2011-01-25,73.24215698242188
2011-01-26,73.26122283935547
2011-01-27,73.88287353515625
2011-01-28,72.73470306396484
2011-01-31,73.58470153808594
2011-02-01,73.57837677001953
2011-02-02,73.28023529052734
2011-02-03,74.2190933227539
2011-02-04,71.37716674804688
2011-02-07,72.23355102539062
2011-02-08,72.39848327636719
2011-02-09,73.15336608886719
2011-02-10,73.3690414428711
2011-02-11,73.52128601074219
2011-02-14,73.92725372314453
2011-02-15,73.85113525390625
2011-02-16,73.67353820800781
2011-02-17,73.4070816040039
2011-02-18,74.3078842163086
2011-02-22,74.6758041381836
2011-02-23,74.5362548828125
2011-02-24,74.54259490966797
2011-02-25,76.81990051269531
2011-02-28,78.51997375488281
2011-03-01,76.36318969726562
2011-03-02,75.0437240600586
2011-03-03,75.40531158447266
2011-03-04,74.8660888671875
2011-03-07,74.06048583984375
2011-03-08,75.39896392822266
2011-03-09,75.36088562011719
2011-03-10,74.42839050292969
2011-03-11,75.67807006835938
2011-03-14,75.41799926757812
2011-03-15,75.99524688720703
2011-03-16,75.55120849609375
2011-03-17,76.4012222290039
2011-03-18,76.78186798095703
2011-03-21,77.08000946044922
2011-03-22,76.83258056640625
2011-03-23,75.93815612792969
2011-03-24,76.29339599609375
2011-03-25,77.42253112792969
2011-03-28,77.10538482666016
2011-03-29,77.27172088623047
2011-03-30,78.07148742675781
2011-03-31,79.33836364746094
2011-04-01,79.9461669921875
2011-04-04,80.0229721069336
2011-04-05,80.49003601074219
2011-04-06,80.49003601074219
2011-04-07,80.08057403564453
2011-04-08,80.01658630371094
2011-04-11,79.95259094238281
2011-04-12,79.21680450439453
2011-04-13,79.01203918457031
2011-04-14,79.2615737915039
2011-04-15,81.00188446044922
2011-04-18,80.38123321533203
2011-04-19,81.15545654296875
2011-04-20,82.07044219970703
2011-04-21,82.5950927734375
2011-04-25,83.81713104248047
2011-04-26,84.89202880859375
2011-04-27,85.67259979248047
2011-04-28,87.67527770996094
2011-04-29,86.68353271484375
2011-05-02,86.70915985107422
2011-05-03,86.0565185546875
2011-05-04,85.35911560058594
2011-05-05,85.57666015625
2011-05-06,85.07759094238281
2011-05-09,85.74939727783203
2011-05-10,87.4257583618164
2011-05-11,86.22288513183594
2011-05-12,85.79420471191406
2011-05-13,85.49986267089844
2011-05-16,85.5126724243164
2011-05-17,86.01813507080078
2011-05-18,86.1205062866211
2011-05-19,86.31246185302734
2011-05-20,84.91766357421875
2011-05-23,83.970703125
2011-05-24,84.57852935791016
2011-05-25,85.34629821777344
2011-05-26,86.1205062866211
2011-05-27,86.3508529663086
2011-05-31,88.04639434814453
2011-06-01,85.76860809326172
2011-06-02,85.48069763183594
2011-06-03,86.77310943603516
2011-06-06,86.2292709350586
2011-06-07,87.7648696899414
2011-06-08,87.35536193847656
2011-06-09,87.1826171875
2011-06-10,85.42308807373047
2011-06-13,85.31431579589844
2011-06-14,86.40843200683594
2011-06-15,84.63611602783203
2011-06-16,85.17357635498047
2011-06-17,86.1205062866211
2011-06-20,87.20178985595703
2011-06-21,88.11039733886719
2011-06-22,86.8882827758789
2011-06-23,85.19277954101562
2011-06-24,85.71101379394531
2011-06-27,85.2823257446289
2011-06-28,86.23672485351562
2011-06-29,86.55912780761719
2011-06-30,87.24270629882812
2011-07-01,88.72587585449219
2011-07-05,89.5899658203125
2011-07-06,91.27303314208984
2011-07-07,92.09202575683594
2011-07-08,92.21455383300781
2011-07-11,91.53097534179688
2011-07-12,91.73735046386719
2011-07-13,90.26065063476562
2011-07-14,89.52549743652344
2011-07-15,90.26705932617188
2011-07-18,89.91887664794922
2011-07-19,91.05380249023438
2011-07-20,91.89212036132812
2011-07-21,92.07264709472656
2011-07-22,92.53050994873047
2011-07-25,92.13717651367188
2011-07-26,92.14360046386719
2011-07-27,89.68026733398438
2011-07-28,89.22240447998047
2011-07-29,90.51211547851562
2011-08-01,91.1956787109375
2011-08-02,89.64157104492188
2011-08-03,88.17774963378906
2011-08-04,83.76046752929688
2011-08-05,82.10319519042969
2011-08-08,77.86650085449219
2011-08-09,84.89541625976562
2011-08-10,84.3473129272461
2011-08-11,89.14505767822266
2011-08-12,88.12615203857422
2011-08-15,90.51211547851562
2011-08-16,89.95759582519531
2011-08-17,90.17031860351562
2011-08-18,86.60428619384766
2011-08-19,85.2372055053711
2011-08-22,85.01148986816406
2011-08-23,87.94561004638672
2011-08-24,89.58353424072266
2011-08-25,87.51998901367188
2011-08-26,89.31271362304688
2011-08-29,91.3762435913086
2011-08-30,91.62776184082031
2011-08-31,92.5692138671875
2011-09-01,90.93770599365234
2011-09-02,90.03492736816406
2011-09-06,89.78343963623047
2011-09-07,92.91740417480469
2011-09-08,92.96258544921875
2011-09-09,90.59595489501953
2011-09-12,90.8603515625
2011-09-13,91.05380249023438
2011-09-14,90.99575805664062
2011-09-15,91.42781829833984
2011-09-16,91.84053039550781
2011-09-19,89.19015502929688
2011-09-20,87.88111114501953
2011-09-21,82.16768646240234
2011-09-22,79.43347930908203
2011-09-23,79.94291687011719
2011-09-26,80.14928436279297
2011-09-27,80.02674102783203
2011-09-28,78.18638610839844
2011-09-29,80.1242904663086
2011-09-30,78.0628433227539
2011-10-03,74.525146484375
2011-10-04,78.75215911865234
2011-10-05,78.12135314941406
2011-10-06,80.52095794677734
2011-10-07,78.88868713378906
2011-10-10,83.67497253417969
2011-10-11,80.54048919677734
2011-10-12,82.82307434082031
2011-10-13,81.48343658447266
2011-10-14,83.4928970336914
2011-10-17,83.18722534179688
2011-10-18,86.16566467285156
2011-10-19,86.71842956542969
2011-10-20,86.20464324951172
2011-10-21,88.15560150146484
2011-10-24,91.14048767089844
2011-10-25,90.65927124023438
2011-10-26,91.62821197509766
2011-10-27,95.23743438720703
2011-10-28,92.7857666015625
2011-10-31,92.83781433105469
2011-11-01,89.30664825439453
2011-11-02,90.0219497680664
2011-11-03,88.54580688476562
2011-11-04,89.7228012084961
2011-11-07,89.69680786132812
2011-11-08,90.08699035644531
2011-11-09,86.45829772949219
2011-11-10,87.31018829345703
2011-11-11,89.20257568359375
2011-11-14,87.53780364990234
2011-11-15,88.89692687988281
2011-11-16,87.5768051147461
2011-11-17,84.96258544921875
2011-11-18,85.0470962524414
2011-11-21,82.69300842285156
2011-11-22,81.91914367675781
2011-11-23,79.55851745605469
2011-11-25,79.98773956298828
2011-11-28,81.22982025146484
2011-11-29,81.91914367675781
2011-11-30,86.39326477050781
2011-12-01,87.10208892822266
2011-12-02,86.79643249511719
2011-12-05,86.41925811767578
2011-12-06,85.85999298095703
2011-12-07,87.65482330322266
2011-12-08,85.97057342529297
2011-12-09,87.60934448242188
2011-12-12,85.96404266357422
2011-12-13,85.77546691894531
2011-12-14,86.45179748535156
2011-12-15,88.38972473144531
2011-12-16,89.4432144165039
2011-12-19,88.41571044921875
2011-12-20,90.58770751953125
2011-12-21,90.96492767333984
2011-12-22,92.20050048828125
2011-12-23,92.44107818603516
2011-12-27,93.26700592041016
2011-12-28,91.76478576660156
2011-12-29,92.09890747070312
2011-12-30,92.05307006835938
2012-01-03,91.92202758789062
2012-01-04,90.40864562988281
2012-01-05,92.09236145019531
2012-01-06,91.7058334350586
2012-01-09,91.3717269897461
2012-01-10,91.6861343383789
2012-01-11,90.81483459472656
2012-01-12,89.71417999267578
2012-01-13,92.459228515625
2012-01-17,92.69507598876953
2012-01-18,92.26924133300781
2012-01-19,91.05068969726562
2012-01-20,90.47416687011719
2012-01-23,91.76478576660156
2012-01-24,92.92437744140625
2012-01-25,94.47050476074219
2012-01-26,95.38770294189453
2012-01-27,94.50979614257812
2012-01-30,94.0577621459961
2012-01-31,94.33946228027344
2012-02-01,96.49481964111328
2012-02-02,96.37692260742188
2012-02-03,97.68717193603516
2012-02-06,95.97730255126953
2012-02-07,95.8200912475586
2012-02-08,95.17147827148438
2012-02-09,94.16912078857422
2012-02-10,93.33055877685547
2012-02-13,93.5271224975586
2012-02-14,93.04884338378906
2012-02-15,92.7540283203125
2012-02-16,93.24536895751953
2012-02-17,94.12981414794922
2012-02-21,91.60102844238281
2012-02-22,90.53964233398438
2012-02-23,91.60752868652344
2012-02-24,92.50508117675781
2012-02-27,92.22335815429688
2012-02-28,90.80829620361328
2012-02-29,91.71236419677734
2012-03-01,92.2626953125
2012-03-02,91.9089126586914
2012-03-05,93.68434143066406
2012-03-06,92.85885620117188
2012-03-07,93.76297760009766
2012-03-08,93.92672729492188
2012-03-09,95.98384857177734
2012-03-12,95.60387420654297
2012-03-13,97.44482421875
2012-03-14,96.43587493896484
2012-03-15,96.20002746582031
2012-03-16,96.49481964111328
2012-03-19,96.95999908447266
2012-03-20,97.24170684814453
2012-03-21,96.40316009521484
2012-03-22,95.49903869628906
2012-03-23,96.25900268554688
2012-03-26,98.04098510742188
2012-03-27,98.07372283935547
2012-03-28,98.06053161621094
2012-03-29,98.93830871582031
2012-03-30,99.99427795410156
2012-04-02,99.73690795898438
2012-04-03,100.11309814453125
2012-04-04,99.47289276123047
2012-04-05,99.43329620361328
2012-04-09,98.7469253540039
2012-04-10,97.0771484375
2012-04-11,98.31134033203125
2012-04-12,99.51248931884766
2012-04-13,99.57848358154297
2012-04-16,101.48584747314453
2012-04-17,101.697021484375
2012-04-18,101.56503295898438
2012-04-19,101.82244110107422
2012-04-20,103.54499816894531
2012-04-23,103.14900207519531
2012-04-24,104.31717681884766
2012-04-25,104.33036041259766
2012-04-26,104.62073516845703
2012-04-27,104.76598358154297
2012-04-30,104.25780487060547
2012-05-01,104.76598358154297
2012-05-02,104.25780487060547
2012-05-03,103.14900207519531
2012-05-04,103.00382995605469
2012-05-07,104.3831787109375
2012-05-08,104.32379913330078
2012-05-09,104.31062316894531
2012-05-10,103.97398376464844
2012-05-11,104.19178009033203
2012-05-14,103.02363586425781
2012-05-15,102.52202606201172
2012-05-16,101.5386734008789
2012-05-17,99.04393005371094
2012-05-18,98.87232971191406
2012-05-21,99.82271575927734
2012-05-22,100.13943481445312
2012-05-23,100.31768035888672
2012-05-24,100.34406280517578
2012-05-25,99.85572052001953
2012-05-29,100.7796630859375
2012-05-30,98.37075805664062
2012-05-31,99.30130004882812
2012-06-01,97.65135192871094
2012-06-04,96.99796295166016
2012-06-05,99.3936996459961
2012-06-06,101.29444885253906
2012-06-07,99.94149780273438
2012-06-08,101.03705596923828
2012-06-11,98.5621566772461
2012-06-12,98.97792053222656
2012-06-13,98.72052001953125
2012-06-14,100.20551300048828
2012-06-15,100.58169555664062
2012-06-18,100.58169555664062
2012-06-19,100.62127685546875
2012-06-20,100.21207427978516
2012-06-21,98.93830871582031
2012-06-22,98.48290252685547
2012-06-25,99.13630676269531
2012-06-26,99.73690795898438
2012-06-27,99.11195373535156
2012-06-28,100.19561004638672
2012-06-29,102.32968139648438
2012-07-02,103.32032012939453
2012-07-03,103.61283874511719
2012-07-05,103.60617065429688
2012-07-06,104.29093170166016
2012-07-09,104.70977783203125
2012-07-10,103.72584533691406
2012-07-11,103.4200439453125
2012-07-12,104.60338592529297
2012-07-13,106.15242767333984
2012-07-16,106.11919403076172
2012-07-17,106.59122467041016
2012-07-18,105.66046905517578
2012-07-19,104.65660095214844
2012-07-20,104.2577133178711
2012-07-23,104.13141632080078
2012-07-24,104.06488800048828
2012-07-25,105.00892639160156
2012-07-26,104.02501678466797
2012-07-27,104.55023956298828
2012-07-30,104.82941436767578
2012-07-31,104.61670684814453
2012-08-01,103.97845458984375
2012-08-02,103.89205169677734
2012-08-03,103.67264556884766
2012-08-06,103.45328521728516
2012-08-07,102.05049133300781
2012-08-08,100.26211547851562
2012-08-09,100.57459259033203
2012-08-10,100.84718322753906
2012-08-13,100.70751953125
2012-08-14,100.05599975585938
2012-08-15,100.42166137695312
2012-08-16,100.11581420898438
2012-08-17,100.32192993164062
2012-08-20,99.63053131103516
2012-08-21,100.08922576904297
2012-08-22,100.82054138183594
2012-08-23,101.08649444580078
2012-08-24,101.4986572265625
2012-08-27,101.55851745605469
2012-08-28,101.71806335449219
2012-08-29,101.31916809082031
2012-08-30,100.70091247558594
2012-08-31,101.03996276855469
2012-09-04,101.88426208496094
2012-09-05,102.04383850097656
2012-09-06,102.40946960449219
2012-09-07,102.84828186035156
2012-09-10,101.98396301269531
2012-09-11,102.13029479980469
2012-09-12,101.60506439208984
2012-09-13,103.13416290283203
2012-09-14,103.3402328491211
2012-09-17,102.87487030029297
2012-09-18,102.61555480957031
2012-09-19,102.42945098876953
2012-09-20,100.82054138183594
2012-09-21,100.74078369140625
2012-09-24,100.43495178222656
2012-09-25,99.22496032714844
2012-09-26,99.47280883789062
2012-09-27,99.72059631347656
2012-09-28,99.28524780273438
2012-10-01,97.93236541748047
2012-10-02,99.35224151611328
2012-10-03,98.77625274658203
2012-10-04,98.91018676757812
2012-10-05,99.01734924316406
2012-10-08,98.16678619384766
2012-10-09,97.61084747314453
2012-10-10,98.13996124267578
2012-10-11,97.83187866210938
2012-10-12,97.45010375976562
2012-10-15,97.51710510253906
2012-10-16,98.2538070678711
2012-10-17,97.79839324951172
2012-10-18,99.71393585205078
2012-10-19,99.21826171875
2012-10-22,98.46814727783203
2012-10-23,97.671142578125
2012-10-24,97.72470092773438
2012-10-25,97.1152572631836
2012-10-26,97.12191009521484
2012-10-31,100.46404266357422
2012-11-01,98.99727630615234
2012-11-02,99.35224151611328
2012-11-05,98.23372650146484
2012-11-06,98.0328140258789
2012-11-07,97.15541076660156
2012-11-08,95.94316101074219
2012-11-09,95.61495971679688
2012-11-12,94.83135986328125
2012-11-13,94.79786682128906
2012-11-14,93.03639221191406
2012-11-15,92.48050689697266
2012-11-16,92.74840545654297
2012-11-19,93.51192474365234
2012-11-20,93.77983093261719
2012-11-21,93.19717407226562
2012-11-23,93.92716217041016
2012-11-26,93.82670593261719
2012-11-27,93.79995727539062
2012-11-28,93.3512191772461
2012-11-29,94.1147232055664
2012-11-30,94.0946273803711
2012-12-03,94.78446960449219
2012-12-04,95.353759765625
2012-12-05,94.24872589111328
2012-12-06,95.4609375
2012-12-07,95.52120971679688
2012-12-10,95.36050415039062
2012-12-11,95.79582214355469
2012-12-12,96.33159637451172
2012-12-13,96.03022003173828
2012-12-14,95.94985961914062
2012-12-17,96.20436096191406
2012-12-18,96.78704833984375
2012-12-19,96.37850189208984
2012-12-20,98.22706604003906
2012-12-21,97.93904876708984
2012-12-24,98.72266387939453
2012-12-26,98.3274917602539
2012-12-27,98.9838638305664
2012-12-28,98.56550598144531
2012-12-31,98.9568862915039
2013-01-02,100.03655242919922
2013-01-03,100.3806381225586
2013-01-04,100.48866271972656
2013-01-07,100.65729522705078
2013-01-08,101.0014419555664
2013-01-09,101.37934875488281
2013-01-10,102.067626953125
2013-01-11,101.96640014648438
2013-01-14,102.46576690673828
2013-01-15,103.33623504638672
2013-01-16,103.12028503417969
2013-01-17,103.01231384277344
2013-01-18,103.10676574707031
2013-01-22,103.7950668334961
2013-01-23,104.19994354248047
2013-01-24,104.20669555664062
2013-01-25,104.09874725341797
2013-01-28,104.274169921875
2013-01-29,104.62505340576172
2013-01-30,103.51164245605469
2013-01-31,103.76810455322266
2013-02-01,104.10546875
2013-02-04,103.63990783691406
2013-02-05,102.94483184814453
2013-02-06,102.03387451171875
2013-02-07,101.54806518554688
2013-02-08,102.47251892089844
2013-02-11,102.47251892089844
2013-02-12,103.00557708740234
2013-02-13,103.14054107666016
2013-02-14,102.89763641357422
2013-02-15,102.35779571533203
2013-02-19,103.68033599853516
2013-02-20,102.84362030029297
2013-02-21,102.067626953125
2013-02-22,102.21607971191406
2013-02-25,100.83952331542969
2013-02-26,101.11618041992188
2013-02-27,101.04193115234375
2013-02-28,100.53590393066406
2013-03-01,100.70455932617188
2013-03-04,100.21873474121094
2013-03-05,101.75721740722656
2013-03-06,101.7504653930664
2013-03-07,100.96099090576172
2013-03-08,101.25113677978516
2013-03-11,101.14319610595703
2013-03-12,100.9744644165039
2013-03-13,101.2038803100586
2013-03-14,101.97312927246094
2013-03-15,102.96505737304688
2013-03-18,102.43877410888672
2013-03-19,102.60067749023438
2013-03-20,102.25656127929688
2013-03-21,101.41311645507812
2013-03-22,101.19712829589844
2013-03-25,100.87327575683594
2013-03-26,102.2406234741211
2013-03-27,102.62162017822266
2013-03-28,102.43795013427734
2013-04-01,103.0637435913086
2013-04-02,103.6624526977539
2013-04-03,103.33590698242188
2013-04-04,105.9414291381836
2013-04-05,106.54684448242188
2013-04-08,107.07073211669922
2013-04-09,105.98902130126953
2013-04-10,105.76455688476562
2013-04-11,106.61490631103516
2013-04-12,107.5809326171875
2013-04-15,105.45159912109375
2013-04-16,106.74418640136719
2013-04-17,104.79853820800781
2013-04-18,104.77133178710938
2013-04-19,105.58768463134766
2013-04-22,104.76448822021484
2013-04-23,104.67605590820312
2013-04-24,104.07745361328125
2013-04-25,103.7780990600586
2013-04-26,103.90736389160156
2013-04-29,105.45846557617188
2013-04-30,106.83938598632812
2013-05-01,106.12511444091797
2013-05-02,105.30874633789062
2013-05-03,105.28832244873047
2013-05-06,105.37677764892578
2013-05-07,107.31561279296875
2013-05-08,107.97545623779297
2013-05-09,108.23396301269531
2013-05-10,110.19319152832031
2013-05-13,111.47216796875
2013-05-14,112.0843734741211
2013-05-15,112.78509521484375
2013-05-16,113.39058685302734
2013-05-17,114.45860290527344
2013-05-20,114.95526123046875
2013-05-21,115.9688491821289
2013-05-22,114.09808349609375
2013-05-23,111.77830505371094
2013-05-24,111.49940490722656
2013-05-28,111.25447845458984
2013-05-29,109.6149673461914
2013-05-30,107.71016693115234
2013-05-31,106.90062713623047
2013-06-03,107.4516372680664
2013-06-04,106.08427429199219
2013-06-05,105.07063293457031
2013-06-06,106.2407455444336
2013-06-07,106.091064453125
2013-06-10,106.12511444091797
2013-06-11,104.79171752929688
2013-06-12,103.88013458251953
2013-06-13,106.86665344238281
2013-06-14,106.60130310058594
2013-06-17,105.7441177368164
2013-06-18,105.86661529541016
2013-06-19,103.6828842163086
2013-06-20,100.97528839111328
2013-06-21,103.81214904785156
2013-06-24,104.43116760253906
2013-06-25,106.46522521972656
2013-06-26,107.18514251708984
2013-06-27,109.76294708251953
2013-06-28,108.95389556884766
2013-07-01,109.1115951538086
2013-07-02,110.18798065185547
2013-07-03,109.20759582519531
2013-07-05,108.69340515136719
2013-07-08,109.46126556396484
2013-07-09,111.58658599853516
2013-07-10,111.7579574584961
2013-07-11,114.95968627929688
2013-07-12,113.73248291015625
2013-07-15,113.78048706054688
2013-07-16,114.22612762451172
2013-07-17,115.52870178222656
2013-07-18,115.62471771240234
2013-07-19,115.70697021484375
2013-07-22,116.27600860595703
2013-07-23,114.80200958251953
2013-07-24,112.01167297363281
2013-07-25,112.78632354736328
2013-07-26,114.07528686523438
2013-07-29,112.11446380615234
2013-07-30,112.47097778320312
2013-07-31,110.57878875732422
2013-08-01,110.33196258544922
2013-08-02,108.35748291015625
2013-08-05,108.76879119873047
2013-08-06,108.23406219482422
2013-08-07,107.932373046875
2013-08-08,107.02743530273438
2013-08-09,108.07638549804688
2013-08-12,107.33594512939453
2013-08-13,105.64938354492188
2013-08-14,104.84040069580078
2013-08-15,102.97554779052734
2013-08-16,99.369384765625
2013-08-19,99.17742919921875
2013-08-20,100.93939208984375
2013-08-21,100.16465759277344
2013-08-22,101.02165222167969
2013-08-23,101.02165222167969
2013-08-26,101.12446594238281
2013-08-27,100.1372299194336
2013-08-28,99.2391128540039
2013-08-29,99.033447265625
2013-08-30,98.25186157226562
2013-09-03,97.00410461425781
2013-09-04,98.46440124511719
2013-09-05,97.42915344238281
2013-09-06,99.00604248046875
2013-09-09,101.98148345947266
2013-09-10,102.56422424316406
2013-09-11,103.2498550415039
2013-09-12,102.7630615234375
2013-09-13,103.31837463378906
2013-09-16,104.14107513427734
2013-09-17,103.72972106933594
