Date,TKO
2010-11-04,9.455757141113281
2010-11-05,9.53026294708252
2010-11-08,9.489623069763184
2010-11-09,9.340603828430176
2010-11-10,9.448981285095215
2010-11-11,9.327061653137207
2010-11-12,9.225460052490234
2010-11-15,9.299966812133789
2010-11-16,9.211912155151367
2010-11-17,9.327061653137207
2010-11-18,9.374476432800293
2010-11-19,9.374476432800293
2010-11-22,9.408341407775879
2010-11-23,9.415114402770996
2010-11-24,9.503170013427734
2010-11-26,9.496394157409668
2010-11-29,9.496394157409668
2010-11-30,9.496394157409668
2010-12-01,9.435434341430664
2010-12-02,9.482852935791016
2010-12-03,9.482852935791016
2010-12-06,9.482852935791016
2010-12-07,9.597997665405273
2010-12-08,9.652186393737793
2010-12-09,9.726692199707031
2010-12-10,10.0518217086792
2010-12-13,9.912981986999512
2010-12-14,10.030994415283203
2010-12-15,9.892160415649414
2010-12-16,9.864392280578613
2010-12-17,9.912981986999512
2010-12-20,9.926865577697754
2010-12-21,10.044875144958496
2010-12-22,10.058764457702637
2010-12-23,9.968514442443848
2010-12-27,10.065706253051758
2010-12-28,10.030994415283203
2010-12-29,9.96157455444336
2010-12-30,9.919927597045898
2010-12-31,9.885215759277344
2011-01-03,9.968514442443848
2011-01-04,9.808857917785645
2011-01-05,9.919927597045898
2011-01-06,9.7880277633667
2011-01-07,9.864392280578613
2011-01-10,9.774147987365723
2011-01-11,9.732494354248047
2011-01-12,9.794967651367188
2011-01-13,9.676958084106445
2011-01-14,9.739436149597168
2011-01-18,9.656135559082031
2011-01-19,9.52424144744873
2011-01-20,9.600600242614746
2011-01-21,9.3715181350708
2011-01-24,8.684277534484863
2011-01-25,8.538494110107422
2011-01-26,8.163634300231934
2011-01-27,8.371888160705566
2011-01-28,8.309414863586426
2011-01-31,8.364948272705078
2011-02-01,8.35106372833252
2011-02-02,8.323294639587402
2011-02-03,8.399658203125
2011-02-04,8.344120025634766
2011-02-07,8.496843338012695
2011-02-08,8.670390129089355
2011-02-09,8.621795654296875
2011-02-10,8.420483589172363
2011-02-11,8.39271354675293
2011-02-14,8.469076156616211
2011-02-15,8.448250770568848
2011-02-16,8.50378704071045
2011-02-17,8.517671585083008
2011-02-18,8.559319496154785
2011-02-22,8.482958793640137
2011-02-23,8.545435905456543
2011-02-24,8.57320499420166
2011-02-25,8.816169738769531
2011-02-28,8.961946487426758
2011-03-01,8.871705055236816
2011-03-02,9.0035982131958
2011-03-03,9.121611595153809
2011-03-04,9.149380683898926
2011-03-07,9.191030502319336
2011-03-08,9.295159339904785
2011-03-09,9.496475219726562
2011-03-10,9.427053451538086
2011-03-11,9.0348539352417
2011-03-14,8.863709449768066
2011-03-15,8.77100944519043
2011-03-16,8.59986686706543
2011-03-17,8.564213752746582
2011-03-18,8.564213752746582
2011-03-21,8.592737197875977
2011-03-22,8.649782180786133
2011-03-23,8.67830753326416
2011-03-24,8.792402267456055
2011-03-25,8.949286460876465
2011-03-28,9.084769248962402
2011-03-29,8.970675468444824
2011-03-30,8.970675468444824
2011-03-31,8.963541984558105
2011-04-01,8.927891731262207
2011-04-04,8.785271644592285
2011-04-05,8.85658073425293
2011-04-06,9.020589828491211
2011-04-07,9.120421409606934
2011-04-08,8.913625717163086
2011-04-11,8.557084083557129
2011-04-12,8.421592712402344
2011-04-13,8.328893661499023
2011-04-14,8.06505298614502
2011-04-15,8.029391288757324
2011-04-18,8.06505298614502
2011-04-19,7.936695575714111
2011-04-20,8.036526679992676
2011-04-21,8.072181701660156
2011-04-25,8.157751083374023
2011-04-26,8.221929550170898
2011-04-27,8.072181701660156
2011-04-28,8.150623321533203
2011-04-29,7.494576454162598
2011-05-02,7.672852039337158
2011-05-03,7.665716648101807
2011-05-04,7.622934341430664
2011-05-05,7.630064010620117
2011-05-06,7.644327163696289
2011-05-09,7.473186016082764
2011-05-10,7.494576454162598
2011-05-11,7.316304683685303
2011-05-12,7.366222858428955
2011-05-13,7.344828128814697
2011-05-16,7.37335205078125
2011-05-17,7.37335205078125
2011-05-18,7.252126693725586
2011-05-19,7.316304683685303
2011-05-20,7.359091281890869
2011-05-23,7.23786735534668
2011-05-24,7.13803243637085
2011-05-25,7.145164966583252
2011-05-26,7.273521423339844
2011-05-27,7.401878356933594
2011-05-31,7.416136741638184
2011-06-01,7.23786735534668
2011-06-02,7.244995594024658
2011-06-03,7.244995594024658
2011-06-06,7.0952467918396
2011-06-07,7.13803243637085
2011-06-08,6.916975498199463
2011-06-09,6.867059707641602
2011-06-10,6.695916175842285
2011-06-13,6.594792366027832
2011-06-14,6.717586994171143
2011-06-15,6.6814703941345215
2011-06-16,6.883718490600586
2011-06-17,6.912613391876221
2011-06-20,6.876497268676758
2011-06-21,6.876497268676758
2011-06-22,7.049853324890137
2011-06-23,7.020961761474609
2011-06-24,6.963174819946289
2011-06-27,6.869272708892822
2011-06-28,6.941505432128906
2011-06-29,6.869272708892822
2011-06-30,6.883718490600586
2011-07-01,7.0787458419799805
2011-07-05,6.963174819946289
2011-07-06,7.0281853675842285
2011-07-07,7.1726484298706055
2011-07-08,7.107637882232666
2011-07-11,7.057077884674072
2011-07-12,7.042632579803467
2011-07-13,7.071526050567627
2011-07-14,7.064301013946533
2011-07-15,7.11486291885376
2011-07-18,7.11486291885376
2011-07-19,7.215987682342529
2011-07-20,7.2737717628479
2011-07-21,7.432685852050781
2011-07-22,7.411014080047607
2011-07-25,7.2882184982299805
2011-07-26,7.295443534851074
2011-07-27,7.158203125
2011-07-28,7.150977611541748
2011-07-29,7.2737717628479
2011-08-01,7.093194007873535
2011-08-02,6.977622985839844
2011-08-03,6.955953598022461
2011-08-04,6.862051963806152
2011-08-05,6.963174819946289
2011-08-08,6.70314359664917
2011-08-09,7.136534214019775
2011-08-10,6.594792366027832
2011-08-11,6.919835090637207
2011-08-12,6.818711757659912
2011-08-15,6.83315896987915
2011-08-16,6.862051963806152
2011-08-17,6.876497268676758
2011-08-18,6.56589937210083
2011-08-19,6.370872497558594
2011-08-22,6.349204063415527
2011-08-23,6.464774131774902
2011-08-24,6.70314359664917
2011-08-25,6.493666648864746
2011-08-26,6.5442280769348145
2011-08-29,6.927058696746826
2011-08-30,6.9342827796936035
2011-08-31,6.919835090637207
2011-09-01,6.746479511260986
2011-09-02,6.529782295227051
2011-09-06,6.378096580505371
2011-09-07,6.739257335662842
2011-09-08,6.6381306648254395
2011-09-09,6.573123931884766
2011-09-12,6.493666648864746
2011-09-13,6.603480339050293
2011-09-14,6.69865083694458
2011-09-15,6.720612525939941
2011-09-16,6.815788269042969
2011-09-19,6.705972671508789
2011-09-20,6.588838577270508
2011-09-21,6.464383125305176
2011-09-22,6.537594318389893
2011-09-23,6.662050247192383
2011-09-26,6.793826580047607
2011-09-27,6.889001369476318
2011-09-28,6.749899387359619
2011-09-29,6.801147937774658
2011-09-30,6.522950172424316
2011-10-03,6.4570631980896
2011-10-04,6.932921886444092
2011-10-05,6.976847171783447
2011-10-06,7.042734622955322
2011-10-07,6.815788269042969
2011-10-10,7.093982219696045
2011-10-11,7.167191982269287
2011-10-12,7.233081340789795
2011-10-13,7.320932865142822
2011-10-14,7.262364387512207
2011-10-17,7.1086249351501465
2011-10-18,7.394141674041748
2011-10-19,7.350214958190918
2011-10-20,7.269684791564941
2011-10-21,7.7748284339904785
2011-10-24,7.848037242889404
2011-10-25,7.606447696685791
2011-10-26,7.694300651550293
2011-10-27,7.708942413330078
2011-10-28,7.613768577575684
2011-10-31,7.694300651550293
2011-11-01,7.408782005310059
2011-11-02,7.547881603240967
2011-11-03,7.804113864898682
2011-11-04,7.745545864105225
2011-11-07,7.657693862915039
2011-11-08,7.708942413330078
2011-11-09,7.394141674041748
2011-11-10,7.460031509399414
2011-11-11,7.481993198394775
2011-11-14,7.313610076904297
2011-11-15,7.313610076904297
2011-11-16,7.189154624938965
2011-11-17,7.079340934753418
2011-11-18,7.02077579498291
2011-11-21,6.815788269042969
2011-11-22,6.771862983703613
2011-11-23,6.720612525939941
2011-11-25,6.691331386566162
2011-11-28,6.771862983703613
2011-11-29,6.66936731338501
2011-11-30,7.042734622955322
2011-12-01,6.991488456726074
2011-12-02,7.233081340789795
2011-12-05,7.306289196014404
2011-12-06,7.5918049812316895
2011-12-07,7.708942413330078
2011-12-08,7.496631622314453
2011-12-09,7.665016174316406
2011-12-12,7.445388317108154
2011-12-13,7.356487274169922
2011-12-14,7.186098575592041
2011-12-15,7.1416473388671875
2011-12-16,7.074969291687012
2011-12-19,6.926804542541504
2011-12-20,7.215729236602783
2011-12-21,7.097196102142334
2011-12-22,6.986069202423096
2011-12-23,6.986069202423096
2011-12-27,6.919395446777344
2011-12-28,6.830495357513428
2011-12-29,6.911988258361816
2011-12-30,6.904579162597656
2012-01-03,7.008296012878418
2012-01-04,6.919395446777344
2012-01-05,7.037928581237793
2012-01-06,7.1416473388671875
2012-01-09,7.060153007507324
2012-01-10,7.28981351852417
2012-01-11,7.149055004119873
2012-01-12,7.223137378692627
2012-01-13,7.0453362464904785
2012-01-17,7.008296012878418
2012-01-18,7.1046061515808105
2012-01-19,6.993479251861572
2012-01-20,7.126827716827393
2012-01-23,7.097196102142334
2012-01-24,7.134238243103027
2012-01-25,7.149055004119873
2012-01-26,7.060153007507324
2012-01-27,7.1935038566589355
2012-01-30,7.008296012878418
2012-01-31,7.030519485473633
2012-02-01,7.171278953552246
2012-02-02,7.186098575592041
2012-02-03,7.341670513153076
2012-02-06,7.245364189147949
2012-02-07,7.171278953552246
2012-02-08,7.230546951293945
2012-02-09,7.223137378692627
2012-02-10,7.1935038566589355
2012-02-13,7.223137378692627
2012-02-14,7.267588138580322
2012-02-15,7.178686141967773
2012-02-16,7.208323001861572
2012-02-17,7.178686141967773
2012-02-21,7.082377910614014
2012-02-22,7.082377910614014
2012-02-23,6.963845729827881
2012-02-24,6.778635025024414
2012-02-27,6.73418664932251
2012-02-28,6.9342122077941895
2012-02-29,6.771227836608887
2012-03-01,6.926804542541504
2012-03-02,6.704553127288818
2012-03-05,6.7119598388671875
2012-03-06,6.600836753845215
2012-03-07,6.511937618255615
2012-03-08,6.571202754974365
2012-03-09,6.682328701019287
2012-03-12,6.67492151260376
2012-03-13,6.72747802734375
2012-03-14,6.682428359985352
2012-03-15,6.6298699378967285
2012-03-16,6.607344150543213
2012-03-19,6.622361183166504
2012-03-20,6.54727840423584
2012-03-21,6.59232759475708
2012-03-22,6.577311992645264
2012-03-23,6.599839687347412
2012-03-26,6.750004291534424
2012-03-27,6.742495536804199
2012-03-28,6.72747802734375
2012-03-29,6.637377738952637
2012-03-30,6.659903526306152
2012-04-02,6.667410850524902
2012-04-03,6.577311992645264
2012-04-04,6.4271464347839355
2012-04-05,6.254453659057617
2012-04-09,6.164353370666504
2012-04-10,6.17186164855957
2012-04-11,6.18687629699707
2012-04-12,6.126810073852539
2012-04-13,6.089269161224365
2012-04-16,6.021694660186768
2012-04-17,6.051727294921875
2012-04-18,5.976643085479736
2012-04-19,5.879035472869873
2012-04-20,5.9991679191589355
2012-04-23,5.939101696014404
2012-04-24,5.916577339172363
2012-04-25,5.946610927581787
2012-04-26,5.9315924644470215
2012-04-27,5.954119682312012
2012-04-30,5.916577339172363
2012-05-01,5.8940534591674805
2012-05-02,5.8865437507629395
2012-05-03,6.682428359985352
2012-05-04,6.569802761077881
2012-05-07,6.689937114715576
2012-05-08,6.719971179962158
2012-05-09,6.704953193664551
2012-05-10,6.637377738952637
2012-05-11,6.599839687347412
2012-05-14,6.532260894775391
2012-05-15,6.577311992645264
2012-05-16,6.5022292137146
2012-05-17,6.299503326416016
2012-05-18,6.18687629699707
2012-05-21,6.066742897033691
2012-05-22,6.029201030731201
2012-05-23,5.9991679191589355
2012-05-24,6.029201030731201
2012-05-25,5.99166202545166
2012-05-29,5.976643085479736
2012-05-30,5.8940534591674805
2012-05-31,5.916577339172363
2012-06-01,5.7363762855529785
2012-06-04,5.841495513916016
2012-06-05,5.781425952911377
2012-06-06,5.826478004455566
2012-06-07,5.8865437507629395
2012-06-08,5.939101696014404
2012-06-11,5.803950786590576
2012-06-12,5.86401891708374
2012-06-13,5.833517074584961
2012-06-14,5.856393337249756
2012-06-15,5.711509704589844
2012-06-18,5.787763595581055
2012-06-19,5.909771919250488
2012-06-20,5.909771919250488
2012-06-21,5.7953901290893555
2012-06-22,5.757261753082275
2012-06-25,5.833517074584961
2012-06-26,5.810638427734375
2012-06-27,5.841141700744629
2012-06-28,5.810638427734375
2012-06-29,5.963151454925537
2012-07-02,5.9326491355896
2012-07-03,6.1385369300842285
2012-07-05,6.031780242919922
2012-07-06,5.955524444580078
2012-07-09,5.9326491355896
2012-07-10,5.841141700744629
2012-07-11,5.993653297424316
2012-07-12,5.879270076751709
2012-07-13,5.955524444580078
2012-07-16,5.886895179748535
2012-07-17,5.917397499084473
2012-07-18,5.947899341583252
2012-07-19,5.917397499084473
2012-07-20,5.909771919250488
2012-07-23,5.787763595581055
2012-07-24,5.818265438079834
2012-07-25,5.841141700744629
2012-07-26,5.825891017913818
2012-07-27,5.993653297424316
2012-07-30,5.940273761749268
2012-07-31,5.909771919250488
2012-08-01,5.764885902404785
2012-08-02,5.963151454925537
2012-08-03,6.115661144256592
2012-08-06,6.41305685043335
2012-08-07,6.42830753326416
2012-08-08,6.420681476593018
2012-08-09,6.435933589935303
2012-08-10,6.374927997589111
2012-08-13,6.4511823654174805
2012-08-14,6.420681476593018
2012-08-15,6.443556308746338
2012-08-16,6.4511823654174805
2012-08-17,6.527437210083008
2012-08-20,6.5579400062561035
2012-08-21,6.535064697265625
2012-08-22,6.2529191970825195
2012-08-23,6.100409507751465
2012-08-24,6.130908489227295
2012-08-27,6.2910475730896
2012-08-28,6.435933589935303
2012-08-29,6.359677791595459
2012-08-30,6.504561424255371
2012-08-31,6.771455764770508
2012-09-04,6.687574863433838
2012-09-05,6.6494460105896
2012-09-06,6.710452079772949
2012-09-07,6.748577117919922
2012-09-10,6.611319065093994
2012-09-11,6.580816745758057
2012-09-12,6.696811676025391
2012-09-13,6.836008071899414
2012-09-14,6.882406711578369
2012-09-17,6.866939544677734
2012-09-18,6.836008071899414
2012-09-19,6.735476970672607
2012-09-20,6.735476970672607
2012-09-21,6.650414943695068
2012-09-24,6.480287551879883
2012-09-25,6.395223617553711
2012-09-26,6.341090679168701
2012-09-27,6.333359241485596
2012-09-28,6.225096225738525
2012-10-01,6.194164752960205
2012-10-02,6.31789493560791
2012-10-03,6.271494388580322
2012-10-04,6.3488264083862305
2012-10-05,6.379757881164551
2012-10-08,6.472555637359619
2012-10-09,6.410689830780029
2012-10-10,6.441621780395508
2012-10-11,6.441621780395508
2012-10-12,6.356558799743652
2012-10-15,6.402956485748291
2012-10-16,6.488020896911621
2012-10-17,6.464822769165039
2012-10-18,6.31789493560791
2012-10-19,6.232831001281738
2012-10-22,6.286961555480957
2012-10-23,6.271494388580322
2012-10-24,6.279226779937744
2012-10-25,6.294694900512695
2012-10-26,6.302427768707275
2012-10-31,6.256030559539795
2012-11-01,6.805074214935303
2012-11-02,6.379757881164551
2012-11-05,6.294694900512695
2012-11-06,6.310160160064697
2012-11-07,6.209630966186523
2012-11-08,6.186431407928467
2012-11-09,6.194164752960205
2012-11-12,6.109103679656982
2012-11-13,6.070436954498291
2012-11-14,5.853911876678467
2012-11-15,5.869378566741943
2012-11-16,5.962172985076904
2012-11-19,6.085901737213135
2012-11-20,6.124567031860352
2012-11-21,6.062702655792236
2012-11-23,6.16323184967041
2012-11-26,6.248294830322266
2012-11-27,6.124567031860352
2012-11-28,6.248294830322266
2012-11-29,6.248294830322266
2012-11-30,6.2405619621276855
2012-12-03,6.186431407928467
2012-12-04,6.194164752960205
2012-12-05,6.232831001281738
2012-12-06,6.2405619621276855
2012-12-07,6.194164752960205
2012-12-10,6.248294830322266
2012-12-11,6.286961555480957
2012-12-12,6.357602119445801
2012-12-13,6.341902256011963
2012-12-14,6.302659034729004
2012-12-17,6.341902256011963
2012-12-18,6.388997554779053
2012-12-19,6.388997554779053
2012-12-20,6.302659034729004
2012-12-21,6.26341438293457
2012-12-24,6.2398681640625
2012-12-26,6.184925079345703
2012-12-27,6.129982948303223
2012-12-28,6.059342384338379
2012-12-31,6.192775249481201
2013-01-02,6.302659034729004
2013-01-03,6.2948126792907715
2013-01-04,6.3497538566589355
2013-01-07,6.326206684112549
2013-01-08,6.302659034729004
2013-01-09,6.310508728027344
2013-01-10,6.286961555480957
2013-01-11,6.302659034729004
2013-01-14,6.326206684112549
2013-01-15,6.2948126792907715
2013-01-16,6.326206684112549
2013-01-17,6.428239822387695
2013-01-18,6.475335121154785
2013-01-22,6.475335121154785
2013-01-23,6.514579772949219
2013-01-24,6.514579772949219
2013-01-25,6.553823947906494
2013-01-28,6.600917339324951
2013-01-29,6.600917339324951
2013-01-30,6.6166157722473145
2013-01-31,6.7186503410339355
2013-02-01,6.726499557495117
2013-02-04,6.67155647277832
2013-02-05,6.679405689239502
2013-02-06,6.695103168487549
2013-02-07,6.632311820983887
2013-02-08,6.65585994720459
2013-02-11,6.7186503410339355
2013-02-12,6.710803508758545
2013-02-13,6.781440734863281
2013-02-14,6.765743732452393
2013-02-15,6.797138214111328
2013-02-19,6.922723293304443
2013-02-20,6.687253952026367
2013-02-21,6.640161991119385
2013-02-22,6.742196559906006
2013-02-25,6.608765125274658
2013-02-26,6.585219383239746
2013-02-27,6.687253952026367
2013-02-28,6.538126468658447
2013-03-01,6.734347343444824
2013-03-04,6.750046730041504
2013-03-05,6.84423303604126
2013-03-06,6.891326427459717
2013-03-07,6.859931468963623
2013-03-08,6.883478164672852
2013-03-11,6.969814777374268
2013-03-12,6.81283712387085
2013-03-13,6.773042678833008
2013-03-14,6.804880619049072
2013-03-15,6.804880619049072
2013-03-18,6.685494422912598
2013-03-19,6.884467124938965
2013-03-20,6.852631568908691
2013-03-21,6.8685503005981445
2013-03-22,6.924262523651123
2013-03-25,6.9481377601623535
2013-03-26,6.892426013946533
2013-03-27,6.9481377601623535
2013-03-28,7.019771575927734
2013-04-01,6.964056015014648
2013-04-02,6.979974746704102
2013-04-03,7.043646335601807
2013-04-04,7.091399192810059
2013-04-05,6.979974746704102
2013-04-08,7.027729511260986
2013-04-09,6.987931728363037
2013-04-10,7.1311936378479
2013-04-11,7.24261999130249
2013-04-12,7.24261999130249
2013-04-15,6.95609712600708
2013-04-16,7.035686492919922
2013-04-17,7.011809349060059
2013-04-18,6.908343315124512
2013-04-19,6.900384426116943
2013-04-22,7.003853797912598
2013-04-23,7.170989513397217
2013-04-24,7.234656810760498
2013-04-25,7.282412052154541
2013-04-26,7.298332214355469
2013-04-29,7.282412052154541
2013-04-30,7.3062896728515625
2013-05-01,7.16303014755249
2013-05-02,7.2585344314575195
2013-05-03,7.401798725128174
2013-05-06,7.290374279022217
2013-05-07,7.346086025238037
2013-05-08,7.401798725128174
2013-05-09,7.393837928771973
2013-05-10,7.473424911499023
2013-05-13,7.3858771324157715
2013-05-14,7.513221740722656
2013-05-15,7.290374279022217
2013-05-16,7.298332214355469
2013-05-17,7.362001419067383
2013-05-20,7.338127613067627
2013-05-21,7.290374279022217
2013-05-22,7.194866180419922
2013-05-23,7.290374279022217
2013-05-24,7.3858771324157715
2013-05-28,7.545059680938721
2013-05-29,7.5768961906433105
2013-05-30,7.696275234222412
2013-05-31,7.751990795135498
2013-06-03,7.823622226715088
2013-06-04,7.807703018188477
2013-06-05,7.672400951385498
2013-06-06,7.672400951385498
2013-06-07,7.823622226715088
2013-06-10,7.903209686279297
2013-06-11,7.791783332824707
2013-06-12,7.832073211669922
2013-06-13,8.009342193603516
2013-06-14,7.985166549682617
2013-06-17,8.009342193603516
2013-06-18,8.106034278869629
2013-06-19,8.041572570800781
2013-06-20,7.944879531860352
2013-06-21,7.928765773773193
2013-06-24,7.8884758949279785
2013-06-25,7.99322509765625
2013-06-26,7.880415916442871
2013-06-27,8.025455474853516
2013-06-28,8.307476997375488
2013-07-01,8.323591232299805
2013-07-02,8.315532684326172
2013-07-03,8.436399459838867
2013-07-05,8.549205780029297
2013-07-08,8.597554206848145
2013-07-09,8.565324783325195
2013-07-10,8.581437110900879
2013-07-11,8.75870132446289
2013-07-12,8.871515274047852
2013-07-15,8.992382049560547
2013-07-16,9.032666206359863
2013-07-17,8.992382049560547
2013-07-18,9.024611473083496
2013-07-19,8.992382049560547
2013-07-22,8.911805152893066
2013-07-23,8.871515274047852
2013-07-24,8.702305793762207
2013-07-25,8.75870132446289
2013-07-26,8.73453426361084
2013-07-29,8.678131103515625
2013-07-30,8.621726989746094
2013-07-31,8.573380470275879
2013-08-01,8.323591232299805
2013-08-02,8.379995346069336
2013-08-05,8.428339958190918
2013-08-06,8.37193489074707
2013-08-07,8.315532684326172
2013-08-08,8.291360855102539
2013-08-09,8.218840599060059
2013-08-12,8.275246620178223
2013-08-13,8.251073837280273
2013-08-14,8.178553581237793
2013-08-15,8.057690620422363
2013-08-16,7.985166549682617
2013-08-19,7.977111339569092
2013-08-20,8.065746307373047
2013-08-21,7.99322509765625
2013-08-22,8.106034278869629
2013-08-23,8.122147560119629
2013-08-26,8.089922904968262
2013-08-27,7.920709133148193
2013-08-28,7.880415916442871
2013-08-29,7.920709133148193
2013-08-30,7.872361183166504
2013-09-03,7.977111339569092
2013-09-04,8.218840599060059
2013-09-05,8.251073837280273
2013-09-06,8.218840599060059
2013-09-09,8.267189979553223
2013-09-10,8.363879203796387
