Date,ETR
2010-11-05,20.077634811401367
2010-11-08,20.027034759521484
2010-11-09,19.88163948059082
2010-11-10,19.74163055419922
2010-11-11,19.76586151123047
2010-11-12,19.45622444152832
2010-11-15,19.534303665161133
2010-11-16,19.383520126342773
2010-11-17,19.56122589111328
2010-11-18,19.70663070678711
2010-11-19,19.854719161987305
2010-11-22,19.7685546875
2010-11-23,19.480449676513672
2010-11-24,19.51814842224121
2010-11-26,19.472373962402344
2010-11-29,19.37275505065918
2010-11-30,19.18158721923828
2010-12-01,19.345834732055664
2010-12-02,19.480449676513672
2010-12-03,19.491226196289062
2010-12-06,19.2058162689209
2010-12-07,18.95810317993164
2010-12-08,18.694232940673828
2010-12-09,18.799240112304688
2010-12-10,18.94733238220215
2010-12-13,19.028100967407227
2010-12-14,19.03887939453125
2010-12-15,18.925798416137695
2010-12-16,18.960798263549805
2010-12-17,18.985031127929688
2010-12-20,19.0604248046875
2010-12-21,18.985031127929688
2010-12-22,19.270437240600586
2010-12-23,19.265047073364258
2010-12-27,19.235435485839844
2010-12-28,19.25159454345703
2010-12-29,19.138511657714844
2010-12-30,19.063121795654297
2010-12-31,19.071186065673828
2011-01-03,19.378137588500977
2011-01-04,19.685083389282227
2011-01-05,19.528919219970703
2011-01-06,19.39968490600586
2011-01-07,19.480449676513672
2011-01-10,19.55583953857422
2011-01-11,19.4373722076416
2011-01-12,19.574695587158203
2011-01-13,19.593544006347656
2011-01-14,19.685083389282227
2011-01-18,19.566614151000977
2011-01-19,19.536998748779297
2011-01-20,19.717395782470703
2011-01-21,19.666234970092773
2011-01-24,19.86279296875
2011-01-25,19.790098190307617
2011-01-26,19.690473556518555
2011-01-27,19.59893035888672
2011-01-28,19.405057907104492
2011-01-31,19.43199348449707
2011-02-01,19.887025833129883
2011-02-02,19.744319915771484
2011-02-03,19.71200942993164
2011-02-04,19.7227783203125
2011-02-07,19.900493621826172
2011-02-08,19.797012329101562
2011-02-09,19.77522850036621
2011-02-10,19.739822387695312
2011-02-11,19.636348724365234
2011-02-14,19.43212127685547
2011-02-15,19.560096740722656
2011-02-16,19.43212127685547
2011-02-17,19.55465316772461
2011-02-18,19.527421951293945
2011-02-22,19.459354400634766
2011-02-23,19.358596801757812
2011-02-24,19.28234100341797
2011-02-25,19.315027236938477
2011-02-28,19.38854217529297
2011-03-01,19.301410675048828
2011-03-02,19.374927520751953
2011-03-03,19.764339447021484
2011-03-04,19.674474716186523
2011-03-07,19.86237144470215
2011-03-08,19.960397720336914
2011-03-09,20.200035095214844
2011-03-10,20.050264358520508
2011-03-11,20.06659698486328
2011-03-14,19.086273193359375
2011-03-15,18.650585174560547
2011-03-16,18.149532318115234
2011-03-17,17.828205108642578
2011-03-18,17.874496459960938
2011-03-21,17.88811492919922
2011-03-22,18.217607498168945
2011-03-23,18.228500366210938
2011-03-24,18.244840621948242
2011-03-25,18.138635635375977
2011-03-28,18.13591194152832
2011-03-29,18.334699630737305
2011-03-30,18.517154693603516
2011-03-31,18.30202865600586
2011-04-01,18.419124603271484
2011-04-04,18.33742332458496
2011-04-05,18.17403793334961
2011-04-06,18.30474853515625
2011-04-07,18.149532318115234
2011-04-08,18.054218292236328
2011-04-11,17.820037841796875
2011-04-12,17.798250198364258
2011-04-13,17.844539642333984
2011-04-14,17.907175064086914
2011-04-15,18.114124298095703
2011-04-18,17.964357376098633
2011-04-19,18.28023910522461
2011-04-20,18.43545913696289
2011-04-21,18.533493041992188
2011-04-25,18.69415283203125
2011-04-26,18.833019256591797
2011-04-27,18.963741302490234
2011-04-28,19.05632972717285
2011-04-29,18.985515594482422
2011-05-02,18.84392547607422
2011-05-03,18.93106460571289
2011-05-04,18.871152877807617
2011-05-05,18.707767486572266
2011-05-06,18.87932586669922
2011-05-09,18.794902801513672
2011-05-10,19.045724868774414
2011-05-11,19.00162696838379
2011-05-12,19.233150482177734
2011-05-13,19.01540756225586
2011-05-16,18.987836837768555
2011-05-17,19.01540756225586
2011-05-18,18.974061965942383
2011-05-19,19.070537567138672
2011-05-20,19.029184341430664
2011-05-23,18.604726791381836
2011-05-24,18.530305862426758
2011-05-25,18.38422203063965
2011-05-26,18.527545928955078
2011-05-27,18.679140090942383
2011-05-31,18.783884048461914
2011-06-01,18.571651458740234
2011-06-02,18.53582191467285
2011-06-03,18.359416961669922
2011-06-06,18.312559127807617
2011-06-07,18.502737045288086
2011-06-08,18.56062889099121
2011-06-09,18.709463119506836
2011-06-10,18.679140090942383
2011-06-13,18.974061965942383
2011-06-14,19.120140075683594
2011-06-15,18.830734252929688
2011-06-16,18.910669326782227
2011-06-17,19.1146297454834
2011-06-20,19.128414154052734
2011-06-21,19.125656127929688
2011-06-22,18.960275650024414
2011-06-23,18.803173065185547
2011-06-24,18.789390563964844
2011-06-27,19.084308624267578
2011-06-28,19.0622615814209
2011-06-29,18.822465896606445
2011-06-30,18.8197078704834
2011-07-01,18.84727668762207
2011-07-05,18.55786895751953
2011-07-06,18.590944290161133
2011-07-07,18.74529457092285
2011-07-08,18.726001739501953
2011-07-11,18.54684066772461
2011-07-12,18.56062889099121
2011-07-13,18.56062889099121
2011-07-14,18.599214553833008
2011-07-15,18.56062889099121
2011-07-18,18.527545928955078
2011-07-19,18.409029006958008
2011-07-20,18.585432052612305
2011-07-21,19.01540756225586
2011-07-22,18.827983856201172
2011-07-25,18.957523345947266
2011-07-26,18.883113861083984
2011-07-27,18.781126022338867
2011-07-28,18.54132843017578
2011-07-29,18.411785125732422
2011-08-01,18.304288864135742
2011-08-02,17.98456573486328
2011-08-03,17.934953689575195
2011-08-04,17.240381240844727
2011-08-05,17.3203067779541
2011-08-08,16.419010162353516
2011-08-09,17.10943031311035
2011-08-10,16.829904556274414
2011-08-11,17.383359909057617
2011-08-12,17.204465866088867
2011-08-15,17.771900177001953
2011-08-16,17.654491424560547
2011-08-17,17.771900177001953
2011-08-18,17.46441650390625
2011-08-19,17.296709060668945
2011-08-22,17.226829528808594
2011-08-23,17.430883407592773
2011-08-24,17.872522354125977
2011-08-25,17.570632934570312
2011-08-26,17.45044708251953
2011-08-29,18.065393447875977
2011-08-30,18.054201126098633
2011-08-31,18.22750473022461
2011-09-01,18.15203857421875
2011-09-02,17.783069610595703
2011-09-06,17.61256980895996
2011-09-07,17.880905151367188
2011-09-08,17.83058738708496
2011-09-09,17.414104461669922
2011-09-12,17.581819534301758
2011-09-13,17.76070785522461
2011-09-14,17.76909828186035
2011-09-15,18.051408767700195
2011-09-16,18.336517333984375
2011-09-19,18.244277954101562
2011-09-20,18.576913833618164
2011-09-21,18.2191219329834
2011-09-22,17.953575134277344
2011-09-23,18.244277954101562
2011-09-26,18.596467971801758
2011-09-27,18.674745559692383
2011-09-28,18.44832992553711
2011-09-29,18.73343849182129
2011-09-30,18.529394149780273
2011-10-03,18.045822143554688
2011-10-04,17.99551010131836
2011-10-05,18.00668716430664
2011-10-06,18.082157135009766
2011-10-07,18.275020599365234
2011-10-10,18.64678955078125
2011-10-11,18.370065689086914
2011-10-12,18.442737579345703
2011-10-13,18.512617111206055
2011-10-14,18.641202926635742
2011-10-17,18.476282119750977
2011-10-18,18.671945571899414
2011-10-19,18.72505760192871
2011-10-20,18.873201370239258
2011-10-21,19.14154624938965
2011-10-24,19.242168426513672
2011-10-25,19.08283233642578
2011-10-26,19.261735916137695
2011-10-27,19.47696876525879
2011-10-28,19.28968620300293
2011-10-31,19.334402084350586
2011-11-01,18.98221206665039
2011-11-02,19.228185653686523
2011-11-03,19.44342803955078
2011-11-04,19.41547203063965
2011-11-07,19.404287338256836
2011-11-08,19.489154815673828
2011-11-09,19.240203857421875
2011-11-10,19.525936126708984
2011-11-11,19.789033889770508
2011-11-14,19.520280838012695
2011-11-15,19.789033889770508
2011-11-16,19.62495231628418
2011-11-17,19.342050552368164
2011-11-18,19.4552059173584
2011-11-21,19.322246551513672
2011-11-22,19.05632209777832
2011-11-23,18.75644302368164
2011-11-25,18.8243350982666
2011-11-28,19.005399703979492
2011-11-29,19.22323226928711
2011-11-30,19.905027389526367
2011-12-01,19.953125
2011-12-02,19.70133399963379
2011-12-05,20.47932243347168
2011-12-06,20.352012634277344
2011-12-07,20.4057674407959
2011-12-08,19.97574806213379
2011-12-09,20.1624698638916
2011-12-12,20.03516387939453
2011-12-13,20.08892059326172
2011-12-14,19.972930908203125
2011-12-15,20.250165939331055
2011-12-16,20.267141342163086
2011-12-19,20.083255767822266
2011-12-20,20.36333656311035
2011-12-21,20.58399200439453
2011-12-22,20.617942810058594
2011-12-23,20.69149398803711
2011-12-27,20.818805694580078
2011-12-28,20.69149398803711
2011-12-29,20.835773468017578
2011-12-30,20.66604232788086
2012-01-03,20.516101837158203
2012-01-04,20.3406982421875
2012-01-05,20.3406982421875
2012-01-06,20.227540969848633
2012-01-09,20.25299644470215
2012-01-10,20.36898422241211
2012-01-11,20.255828857421875
2012-01-12,20.207733154296875
2012-01-13,20.117204666137695
2012-01-17,20.057796478271484
2012-01-18,20.153982162475586
2012-01-19,19.989896774291992
2012-01-20,19.783382415771484
2012-01-23,20.0012149810791
2012-01-24,19.650419235229492
2012-01-25,20.05496597290039
2012-01-26,20.170957565307617
2012-01-27,19.978588104248047
2012-01-30,19.924835205078125
2012-01-31,19.627779006958008
2012-02-01,19.630605697631836
2012-02-02,19.62212562561035
2012-02-03,19.53159523010254
2012-02-06,19.4523868560791
2012-02-07,19.581247329711914
2012-02-08,19.48961639404297
2012-02-09,19.535425186157227
2012-02-10,19.415159225463867
2012-02-13,19.29775047302246
2012-02-14,19.39797019958496
2012-02-15,19.292022705078125
2012-02-16,19.555469512939453
2012-02-17,19.4094295501709
2012-02-21,19.32352066040039
2012-02-22,19.32638168334961
2012-02-23,19.22902488708496
2012-02-24,19.226158142089844
2012-02-27,19.208980560302734
2012-02-28,19.160295486450195
2012-02-29,19.080116271972656
2012-03-01,19.266250610351562
2012-03-02,19.223297119140625
2012-03-05,19.22043228149414
2012-03-06,19.117345809936523
2012-03-07,19.13739013671875
2012-03-08,19.27484130859375
2012-03-09,19.43520164489746
2012-03-12,19.572649002075195
2012-03-13,19.6156063079834
2012-03-14,19.415159225463867
2012-03-15,19.458105087280273
2012-03-16,19.43520164489746
2012-03-19,19.280569076538086
2012-03-20,19.254793167114258
2012-03-21,19.154573440551758
2012-03-22,19.108755111694336
2012-03-23,19.13739013671875
2012-03-26,19.337844848632812
2012-03-27,19.369338989257812
2012-03-28,19.10588836669922
2012-03-29,19.166027069091797
2012-03-30,19.243337631225586
2012-04-02,19.32638168334961
2012-04-03,19.16888999938965
2012-04-04,19.214710235595703
2012-04-05,19.008525848388672
2012-04-09,18.919757843017578
2012-04-10,18.601892471313477
2012-04-11,18.730756759643555
2012-04-12,18.94553565979004
2012-04-13,18.75653076171875
2012-04-16,18.928346633911133
2012-04-17,19.028568267822266
2012-04-18,18.977027893066406
2012-04-19,18.719297409057617
2012-04-20,18.799482345581055
2012-04-23,18.782297134399414
2012-04-24,18.882526397705078
2012-04-25,18.830984115600586
2012-04-26,18.954118728637695
2012-04-27,18.699254989624023
2012-04-30,18.773706436157227
2012-05-01,18.985618591308594
2012-05-02,18.8911190032959
2012-05-03,18.659170150756836
2012-05-04,18.644855499267578
2012-05-07,18.601892471313477
2012-05-08,18.61060333251953
2012-05-09,18.65700912475586
2012-05-10,18.744029998779297
2012-05-11,18.77303695678711
2012-05-14,18.639604568481445
2012-05-15,18.465564727783203
2012-05-16,18.439455032348633
2012-05-17,18.30312728881836
2012-05-18,18.29732322692871
2012-05-21,18.43366050720215
2012-05-22,18.613502502441406
2012-05-23,18.465564727783203
2012-05-24,18.665708541870117
2012-05-25,18.712121963500977
2012-05-29,18.81074333190918
2012-05-30,18.691814422607422
2012-05-31,18.717926025390625
2012-06-01,18.665708541870117
2012-06-04,18.720821380615234
2012-06-05,18.83394432067871
2012-06-06,18.912260055541992
2012-06-07,19.16171646118164
2012-06-08,19.225536346435547
2012-06-11,19.16171646118164
2012-06-12,19.213932037353516
2012-06-13,19.190731048583984
2012-06-14,19.17332649230957
2012-06-15,19.303855895996094
2012-06-18,19.361865997314453
2012-06-19,19.425678253173828
2012-06-20,19.332860946655273
2012-06-21,19.303855895996094
2012-06-22,19.34735870361328
2012-06-25,19.277748107910156
2012-06-26,19.350265502929688
2012-06-27,19.533000946044922
2012-06-28,19.60261344909668
2012-06-29,19.692541122436523
2012-07-02,19.892690658569336
2012-07-03,19.87818145751953
2012-07-05,19.70704460144043
2012-07-06,19.689638137817383
2012-07-09,19.71864891052246
2012-07-10,19.727352142333984
2012-07-11,20.063823699951172
2012-07-12,20.14794921875
2012-07-13,20.188554763793945
2012-07-16,20.278472900390625
2012-07-17,20.435102462768555
2012-07-18,20.7454833984375
2012-07-19,20.730979919433594
2012-07-20,20.684566497802734
2012-07-23,20.594640731811523
2012-07-24,20.591745376586914
2012-07-25,20.539527893066406
2012-07-26,20.736778259277344
2012-07-27,21.055849075317383
2012-07-30,21.192176818847656
2012-07-31,21.07905387878418
2012-08-01,21.050052642822266
2012-08-02,20.835403442382812
2012-08-03,21.090654373168945
2012-08-06,20.94562339782715
2012-08-07,20.930950164794922
2012-08-08,21.159833908081055
2012-08-09,20.916278839111328
2012-08-10,21.0541934967041
2012-08-13,20.92508316040039
2012-08-14,20.866392135620117
2012-08-15,20.502540588378906
2012-08-16,20.43210792541504
2012-08-17,20.388097763061523
2012-08-20,20.38515853881836
2012-08-21,20.258981704711914
2012-08-22,20.144533157348633
2012-08-23,20.056503295898438
2012-08-24,20.16801643371582
2012-08-27,20.106393814086914
2012-08-28,20.121065139770508
2012-08-29,20.056503295898438
2012-08-30,19.95966911315918
2012-08-31,19.977285385131836
2012-09-04,20.1357364654541
2012-09-05,20.04476547241211
2012-09-06,20.320600509643555
2012-09-07,20.01542854309082
2012-09-10,20.000755310058594
2012-09-11,19.883378982543945
2012-09-12,19.892181396484375
2012-09-13,20.182687759399414
2012-09-14,20.059444427490234
2012-09-17,20.050642013549805
2012-09-18,20.009565353393555
2012-09-19,20.121065139770508
2012-09-20,20.191484451293945
2012-09-21,20.085853576660156
2012-09-24,20.32940101623535
2012-09-25,20.294185638427734
2012-09-26,20.358747482299805
2012-09-27,20.291257858276367
2012-09-28,20.335275650024414
2012-10-01,20.314739227294922
2012-10-02,20.364620208740234
2012-10-03,20.476123809814453
2012-10-04,20.749019622802734
2012-10-05,20.681528091430664
2012-10-08,20.722618103027344
2012-10-09,20.743152618408203
2012-10-10,20.625783920288086
2012-10-11,20.72555160522461
2012-10-12,20.526010513305664
2012-10-15,20.543621063232422
2012-10-16,20.6727237701416
2012-10-17,20.886940002441406
2012-10-18,21.057132720947266
2012-10-19,20.901609420776367
2012-10-22,20.872268676757812
2012-10-23,20.631641387939453
2012-10-24,20.5230712890625
2012-10-25,20.663928985595703
2012-10-26,21.15689468383789
2012-10-31,21.297752380371094
2012-11-01,21.23025894165039
2012-11-02,20.901609420776367
2012-11-05,19.924461364746094
2012-11-06,19.87395668029785
2012-11-07,19.386764526367188
2012-11-08,19.309524536132812
2012-11-09,19.279815673828125
2012-11-12,19.07187271118164
2012-11-13,19.09861183166504
2012-11-14,18.819358825683594
2012-11-15,18.715383529663086
2012-11-16,18.673795700073242
2012-11-19,18.581703186035156
2012-11-20,18.566856384277344
2012-11-21,18.501493453979492
2012-11-23,18.430200576782227
2012-11-26,18.566856384277344
2012-11-27,18.48663902282715
2012-11-28,18.846094131469727
2012-11-29,18.8698673248291
2012-11-30,18.875802993774414
2012-12-03,18.831241607666016
2012-12-04,18.703502655029297
2012-12-05,18.935218811035156
2012-12-06,18.932249069213867
2012-12-07,18.994632720947266
2012-12-10,18.982746124267578
2012-12-11,19.03622055053711
2012-12-12,18.9411563873291
2012-12-13,18.884716033935547
2012-12-14,18.834211349487305
2012-12-17,19.116430282592773
2012-12-18,19.42241096496582
2012-12-19,19.089696884155273
2012-12-20,19.134252548217773
2012-12-21,19.166929244995117
2012-12-24,19.122373580932617
2012-12-26,18.834211349487305
2012-12-27,18.84906578063965
2012-12-28,18.590618133544922
2012-12-31,18.938182830810547
2013-01-02,19.235258102416992
2013-01-03,19.14316749572754
2013-01-04,19.140193939208984
2013-01-07,18.816390991210938
2013-01-08,18.66785430908203
2013-01-09,18.635175704956055
2013-01-10,18.825302124023438
2013-01-11,18.73618507385254
2013-01-14,18.777774810791016
2013-01-15,18.819358825683594
2013-01-16,18.73618507385254
2013-01-17,18.79559898376465
2013-01-18,18.97383689880371
2013-01-22,19.122373580932617
2013-01-23,18.985721588134766
2013-01-24,18.96492576599121
2013-01-25,19.187725067138672
2013-01-28,19.146129608154297
2013-01-29,19.32438087463379
2013-01-30,19.187725067138672
2013-01-31,19.190689086914062
2013-02-01,19.261995315551758
2013-02-04,19.042158126831055
2013-02-05,19.3035888671875
2013-02-06,19.27387809753418
2013-02-07,19.297643661499023
2013-02-08,19.152070999145508
2013-02-11,19.196638107299805
2013-02-12,19.2387752532959
2013-02-13,19.157520294189453
2013-02-14,18.597780227661133
2013-02-15,18.492448806762695
2013-02-19,18.591760635375977
2013-02-20,18.522539138793945
2013-02-21,18.513507843017578
2013-02-22,18.673009872436523
2013-02-25,18.531574249267578
2013-02-26,18.519535064697266
2013-02-27,18.663986206054688
2013-02-28,18.736207962036133
2013-03-01,18.694074630737305
2013-03-04,18.943851470947266
2013-03-05,19.133441925048828
2013-03-06,19.154502868652344
2013-03-07,19.115386962890625
2013-03-08,19.088294982910156
2013-03-11,19.115386962890625
2013-03-12,19.100337982177734
2013-03-13,19.163536071777344
2013-03-14,19.151498794555664
2013-03-15,19.629985809326172
2013-03-18,19.398265838623047
2013-03-19,19.265853881835938
2013-03-20,19.250808715820312
2013-03-21,18.93482208251953
2013-03-22,18.772319793701172
2013-03-25,18.55865478515625
2013-03-26,18.865617752075195
2013-03-27,18.940839767456055
2013-03-28,19.0311279296875
2013-04-01,19.076263427734375
2013-04-02,19.26886749267578
2013-04-03,19.560768127441406
2013-04-04,20.0181884765625
2013-04-05,20.246898651123047
2013-04-08,20.421445846557617
2013-04-09,20.358251571655273
2013-04-10,20.541812896728516
2013-04-11,20.779558181762695
2013-04-12,20.975160598754883
2013-04-15,20.659175872802734
2013-04-16,20.923999786376953
2013-04-17,20.824691772460938
2013-04-18,21.152713775634766
2013-04-19,20.978174209594727
2013-04-22,20.972156524658203
2013-04-23,20.91497802734375
2013-04-24,21.1015567779541
2013-04-25,20.65015983581543
2013-04-26,20.797609329223633
2013-04-29,21.324247360229492
2013-04-30,21.435598373413086
2013-05-01,21.483747482299805
2013-05-02,21.53791618347168
2013-05-03,21.39647102355957
2013-05-06,20.803632736206055
2013-05-07,20.946792602539062
2013-05-08,20.72748565673828
2013-05-09,20.40766143798828
2013-05-10,20.556907653808594
2013-05-13,20.495996475219727
2013-05-14,20.736623764038086
2013-05-15,21.202648162841797
2013-05-16,21.220922470092773
2013-05-17,21.668676376342773
2013-05-20,21.504188537597656
2013-05-21,21.412818908691406
2013-05-22,21.03816032409668
2013-05-23,20.99247169494629
2013-05-24,20.998565673828125
2013-05-28,21.169143676757812
2013-05-29,20.89196014404297
2013-05-30,21.04730796813965
2013-05-31,20.98029327392578
2013-06-03,21.233104705810547
2013-06-04,20.78535270690918
2013-06-05,20.52644920349121
2013-06-06,20.71529769897461
2013-06-07,20.770132064819336
2013-06-10,21.19046401977539
2013-06-11,20.913278579711914
2013-06-12,20.623918533325195
2013-06-13,20.98029327392578
2013-06-14,20.85541534423828
2013-06-17,20.90110206604004
2013-06-18,21.06862449645996
2013-06-19,20.788406372070312
2013-06-20,20.21576690673828
2013-06-21,20.751848220825195
2013-06-24,20.745759963989258
2013-06-25,21.06557846069336
2013-06-26,21.406723022460938
2013-06-27,21.33666229248047
2013-06-28,21.223968505859375
2013-07-01,21.12040138244629
2013-07-02,21.123449325561523
2013-07-03,21.105175018310547
2013-07-05,20.73052978515625
2013-07-08,21.001617431640625
2013-07-09,21.059484481811523
2013-07-10,21.230052947998047
2013-07-11,21.72045135498047
2013-07-12,21.592525482177734
2013-07-15,21.80879020690918
2013-07-16,21.632118225097656
2013-07-17,21.516374588012695
2013-07-18,21.860563278198242
2013-07-19,21.903213500976562
2013-07-22,22.0372314453125
2013-07-23,22.031139373779297
2013-07-24,21.44936752319336
2013-07-25,21.348846435546875
2013-07-26,21.361032485961914
2013-07-29,21.482872009277344
2013-07-30,21.19960594177246
2013-07-31,20.55996322631836
2013-08-01,20.678747177124023
2013-08-02,20.770132064819336
2013-08-05,20.569101333618164
2013-08-06,20.618436813354492
2013-08-07,21.20744514465332
2013-08-08,21.327707290649414
2013-08-09,20.630773544311523
2013-08-12,20.396400451660156
2013-08-13,20.263795852661133
2013-08-14,20.424158096313477
2013-08-15,20.279216766357422
2013-08-16,19.91840934753418
2013-08-19,19.594608306884766
2013-08-20,19.73337745666504
2013-08-21,19.412660598754883
2013-08-22,19.53293228149414
2013-08-23,19.717960357666016
2013-08-26,19.44966697692871
2013-08-27,19.292388916015625
2013-08-28,19.215301513671875
2013-08-29,19.434247970581055
2013-08-30,19.49901008605957
2013-09-03,19.286222457885742
2013-09-04,19.16596031188965
2013-09-05,19.132030487060547
2013-09-06,19.403411865234375
2013-09-09,19.437328338623047
2013-09-10,19.51134490966797
2013-09-11,19.387989044189453
2013-09-12,19.209129333496094
2013-09-13,19.45583152770996
2013-09-16,19.66553497314453
