Date,HUBB
2010-11-05,40.98915481567383
2010-11-08,40.08539581298828
2010-11-09,40.28219223022461
2010-11-10,40.28947830200195
2010-11-11,40.78507995605469
2010-11-12,40.37693405151367
2010-11-15,40.143714904785156
2010-11-16,39.968788146972656
2010-11-17,39.9031982421875
2010-11-18,41.266109466552734
2010-11-19,41.24423599243164
2010-11-22,41.07661437988281
2010-11-23,40.704898834228516
2010-11-24,42.00950622558594
2010-11-26,41.51389694213867
2010-11-29,41.615936279296875
2010-11-30,41.22237014770508
2010-12-01,42.7747802734375
2010-12-02,43.56190872192383
2010-12-03,43.97733688354492
2010-12-06,43.569183349609375
2010-12-07,43.72952651977539
2010-12-08,43.255802154541016
2010-12-09,44.01377868652344
2010-12-10,44.465641021728516
2010-12-13,44.40003967285156
2010-12-14,44.45835876464844
2010-12-15,44.5312385559082
2010-12-16,44.74385070800781
2010-12-17,44.677860260009766
2010-12-20,44.179325103759766
2010-12-21,44.31863021850586
2010-12-22,44.487247467041016
2010-12-23,44.35527420043945
2010-12-27,44.53124237060547
2010-12-28,44.30397033691406
2010-12-29,44.18666076660156
2010-12-30,43.98138427734375
2010-12-31,44.08402633666992
2011-01-03,44.56790542602539
2011-01-04,44.259979248046875
2011-01-05,44.31129837036133
2011-01-06,44.259979248046875
2011-01-07,43.548824310302734
2011-01-10,43.4168701171875
2011-01-11,43.59282684326172
2011-01-12,43.94471740722656
2011-01-13,44.39192581176758
2011-01-14,44.4212646484375
2011-01-18,44.97846603393555
2011-01-19,43.93007278442383
2011-01-20,43.46084213256836
2011-01-21,43.59282684326172
2011-01-24,44.22330856323242
2011-01-25,44.36259841918945
2011-01-26,44.09869384765625
2011-01-27,45.74092102050781
2011-01-28,44.37727355957031
2011-01-31,44.897804260253906
2011-02-01,46.0414924621582
2011-02-02,45.99018478393555
2011-02-03,45.674949645996094
2011-02-04,46.46675491333008
2011-02-07,46.50339126586914
2011-02-08,46.93595504760742
2011-02-09,47.2585334777832
2011-02-10,47.7644157409668
2011-02-11,48.468223571777344
2011-02-14,48.255619049072266
2011-02-15,47.88905334472656
2011-02-16,48.45357131958008
2011-02-17,48.81280517578125
2011-02-18,49.26002883911133
2011-02-22,48.460899353027344
2011-02-23,47.434486389160156
2011-02-24,48.08698272705078
2011-02-25,49.663246154785156
2011-02-28,49.494632720947266
2011-03-01,48.754150390625
2011-03-02,48.70284652709961
2011-03-03,49.84575271606445
2011-03-04,49.9637336730957
2011-03-07,49.764644622802734
2011-03-08,50.70108413696289
2011-03-09,50.9149284362793
2011-03-10,50.044822692871094
2011-03-11,50.83382797241211
2011-03-14,50.192317962646484
2011-03-15,50.22918701171875
2011-03-16,49.1083869934082
2011-03-17,49.816246032714844
2011-03-18,50.39140701293945
2011-03-21,51.231990814208984
2011-03-22,50.59785079956055
2011-03-23,50.50939178466797
2011-03-24,50.9665412902832
2011-03-25,51.143497467041016
2011-03-28,50.99603271484375
2011-03-29,50.878055572509766
2011-03-30,52.006221771240234
2011-03-31,52.37490463256836
2011-04-01,53.60628128051758
2011-04-04,52.972171783447266
2011-04-05,52.522396087646484
2011-04-06,51.991485595703125
2011-04-07,51.6596565246582
2011-04-08,50.841182708740234
2011-04-11,50.413536071777344
2011-04-12,49.95635223388672
2011-04-13,50.11857223510742
2011-04-14,50.1333122253418
2011-04-15,50.00058364868164
2011-04-18,48.71758270263672
2011-04-19,48.56273651123047
2011-04-20,50.47987365722656
2011-04-21,50.94441223144531
2011-04-25,50.62001037597656
2011-04-26,51.39419937133789
2011-04-27,51.792396545410156
2011-04-28,51.68916320800781
2011-04-29,51.60805130004883
2011-05-02,51.17300033569336
2011-05-03,50.27340316772461
2011-05-04,49.10101318359375
2011-05-05,48.909297943115234
2011-05-06,49.04202651977539
2011-05-09,49.484439849853516
2011-05-10,50.56098937988281
2011-05-11,49.52130889892578
2011-05-12,50.27340316772461
2011-05-13,49.33697509765625
2011-05-16,48.599605560302734
2011-05-17,48.112937927246094
2011-05-18,48.99778366088867
2011-05-19,48.69544982910156
2011-05-20,48.179298400878906
2011-05-23,47.13224411010742
2011-05-24,46.859439849853516
2011-05-25,47.16911315917969
2011-05-26,47.65577697753906
2011-05-27,47.94334411621094
2011-05-31,48.7839469909668
2011-06-01,47.75165939331055
2011-06-02,48.37839889526367
2011-06-03,47.54518127441406
2011-06-06,47.15437698364258
2011-06-07,47.471439361572266
2011-06-08,47.183868408203125
2011-06-09,47.29447555541992
2011-06-10,46.667701721191406
2011-06-13,46.63085174560547
2011-06-14,47.70738983154297
2011-06-15,46.616111755371094
2011-06-16,46.38613510131836
2011-06-17,46.54935073852539
2011-06-20,47.04635238647461
2011-06-21,48.21843719482422
2011-06-22,47.00185012817383
2011-06-23,46.668025970458984
2011-06-24,46.044891357421875
2011-06-27,46.044891357421875
2011-06-28,46.93509292602539
2011-06-29,47.46177673339844
2011-06-30,48.181339263916016
2011-07-01,49.323760986328125
2011-07-05,48.96025466918945
2011-07-06,48.95283508300781
2011-07-07,49.70949172973633
2011-07-08,49.093788146972656
2011-07-11,48.18876266479492
2011-07-12,47.55079650878906
2011-07-13,47.817840576171875
2011-07-14,46.927669525146484
2011-07-15,46.97959899902344
2011-07-18,46.79413986206055
2011-07-19,47.49142837524414
2011-07-20,47.6175651550293
2011-07-21,48.544837951660156
2011-07-22,48.826725006103516
2011-07-25,48.73029327392578
2011-07-26,47.63981246948242
2011-07-27,45.67399215698242
2011-07-28,44.81346893310547
2011-07-29,44.116153717041016
2011-08-01,43.73783493041992
2011-08-02,41.9723014831543
2011-08-03,42.602840423583984
2011-08-04,40.36994552612305
2011-08-05,39.50202178955078
2011-08-08,36.47537612915039
2011-08-09,38.59700012207031
2011-08-10,36.80179977416992
2011-08-11,38.57473373413086
2011-08-12,39.628116607666016
2011-08-15,40.2364501953125
2011-08-16,39.52427291870117
2011-08-17,39.50202178955078
2011-08-18,37.15786361694336
2011-08-19,36.54216384887695
2011-08-22,37.105934143066406
2011-08-23,38.94566345214844
2011-08-24,39.79875946044922
2011-08-25,39.70232009887695
2011-08-26,40.34770202636719
2011-08-29,42.50640869140625
2011-08-30,42.7808837890625
2011-08-31,43.86393737792969
2011-09-01,43.34467315673828
2011-09-02,41.712646484375
2011-09-06,41.21563720703125
2011-09-07,42.521217346191406
2011-09-08,41.927791595458984
2011-09-09,40.64441680908203
2011-09-12,40.71119689941406
2011-09-13,41.3565788269043
2011-09-14,43.033103942871094
2011-09-15,43.04792785644531
2011-09-16,41.942623138427734
2011-09-19,41.84617614746094
2011-09-20,40.45155334472656
2011-09-21,38.66376876831055
2011-09-22,37.490543365478516
2011-09-23,37.23648452758789
2011-09-26,37.85671615600586
2011-09-27,39.134544372558594
2011-09-28,38.036041259765625
2011-09-29,38.75343322753906
2011-09-30,37.019771575927734
2011-10-03,35.84654998779297
2011-10-04,36.47426986694336
2011-10-05,37.557804107666016
2011-10-06,38.54419708251953
2011-10-07,38.24528503417969
2011-10-10,39.605316162109375
2011-10-11,39.978965759277344
2011-10-12,40.412384033203125
2011-10-13,40.561832427978516
2011-10-14,41.73503875732422
2011-10-17,40.32270431518555
2011-10-18,41.7499885559082
2011-10-19,40.92051315307617
2011-10-20,42.74386215209961
2011-10-21,43.84235382080078
2011-10-24,45.26963424682617
2011-10-25,44.52983093261719
2011-10-26,44.9333610534668
2011-10-27,46.8613166809082
2011-10-28,46.01690673828125
2011-10-31,44.679298400878906
2011-11-01,42.98299789428711
2011-11-02,44.118839263916016
2011-11-03,45.88987350463867
2011-11-04,46.31581497192383
2011-11-07,46.80154037475586
2011-11-08,47.64595413208008
2011-11-09,46.076683044433594
2011-11-10,46.607242584228516
2011-11-11,47.855186462402344
2011-11-14,47.451663970947266
2011-11-15,47.83278274536133
2011-11-16,46.652095794677734
2011-11-17,46.652095794677734
2011-11-18,46.48768997192383
2011-11-21,46.218666076660156
2011-11-22,45.404144287109375
2011-11-23,44.40279769897461
2011-11-25,44.133785247802734
2011-11-28,45.882389068603516
2011-11-29,46.39053726196289
2011-11-30,48.886417388916016
2011-12-01,48.064430236816406
2011-12-02,47.82530212402344
2011-12-05,48.65476989746094
2011-12-06,49.05830383300781
2011-12-07,48.46047592163086
2011-12-08,47.130332946777344
2011-12-09,48.729496002197266
2011-12-12,47.60112762451172
2011-12-13,47.09296798706055
2011-12-14,46.12899398803711
2011-12-15,46.993682861328125
2011-12-16,47.85837173461914
2011-12-19,47.10646057128906
2011-12-20,48.55011749267578
2011-12-21,48.52003860473633
2011-12-22,49.70803451538086
2011-12-23,49.97120666503906
2011-12-27,50.37722396850586
2011-12-28,49.76066589355469
2011-12-29,50.49000930786133
2011-12-30,50.271949768066406
2012-01-03,50.9787483215332
2012-01-04,51.1967887878418
2012-01-05,51.12913513183594
2012-01-06,51.1967887878418
2012-01-09,51.88102722167969
2012-01-10,52.39231872558594
2012-01-11,52.70811462402344
2012-01-12,52.77578353881836
2012-01-13,52.2419319152832
2012-01-17,52.09906768798828
2012-01-18,52.873504638671875
2012-01-19,52.67050552368164
2012-01-20,52.29457473754883
2012-01-23,52.4825325012207
2012-01-24,52.88856506347656
2012-01-25,54.52019500732422
2012-01-26,54.33220672607422
2012-01-27,54.38484191894531
2012-01-30,54.61793518066406
2012-01-31,54.106624603271484
2012-02-01,54.52019500732422
2012-02-02,54.708152770996094
2012-02-03,55.031490325927734
2012-02-06,55.09159851074219
2012-02-07,55.941261291503906
2012-02-08,56.039031982421875
2012-02-09,56.55781936645508
2012-02-10,56.369850158691406
2012-02-13,56.888675689697266
2012-02-14,56.67061996459961
2012-02-15,56.279624938964844
2012-02-16,56.956363677978516
2012-02-17,56.98640060424805
2012-02-21,57.97892761230469
2012-02-22,58.04658508300781
2012-02-23,57.70071029663086
2012-02-24,57.0766487121582
2012-02-27,56.618003845214844
2012-02-28,56.65557098388672
2012-02-29,56.55781936645508
2012-03-01,57.185333251953125
2012-03-02,57.32140350341797
2012-03-05,57.608680725097656
2012-03-06,56.724143981933594
2012-03-07,56.83757019042969
2012-03-08,57.865745544433594
2012-03-09,58.93930435180664
2012-03-12,58.96197509765625
2012-03-13,60.020389556884766
2012-03-14,59.52898025512695
2012-03-15,59.702877044677734
2012-03-16,59.869205474853516
2012-03-19,59.491214752197266
2012-03-20,58.636871337890625
2012-03-21,58.90906524658203
2012-03-22,58.00938034057617
2012-03-23,58.689815521240234
2012-03-26,59.226585388183594
2012-03-27,59.15852737426758
2012-03-28,58.48567581176758
2012-03-29,58.71248245239258
2012-03-30,59.40803909301758
2012-04-02,60.57231140136719
2012-04-03,60.413536071777344
2012-04-04,59.44584274291992
2012-04-05,58.23619079589844
2012-04-09,57.66919708251953
2012-04-10,56.739288330078125
2012-04-11,57.185333251953125
2012-04-12,58.364715576171875
2012-04-13,57.578453063964844
2012-04-16,58.28911209106445
2012-04-17,59.166072845458984
2012-04-18,58.931724548339844
2012-04-19,59.25682830810547
2012-04-20,60.12622833251953
2012-04-23,58.96954345703125
2012-04-24,59.36265563964844
2012-04-25,59.61970520019531
2012-04-26,60.27745056152344
2012-04-27,60.95029830932617
2012-04-30,60.663047790527344
2012-05-01,60.806671142578125
2012-05-02,61.471961975097656
2012-05-03,60.51937484741211
2012-05-04,59.71040725708008
2012-05-07,59.80115509033203
2012-05-08,59.56680679321289
2012-05-09,58.28911209106445
2012-05-10,57.88087463378906
2012-05-11,57.608680725097656
2012-05-14,56.996307373046875
2012-05-15,56.588077545166016
2012-05-16,56.217628479003906
2012-05-17,55.053348541259766
2012-05-18,55.212100982666016
2012-05-21,58.22108840942383
2012-05-22,59.604591369628906
2012-05-23,59.96749496459961
2012-05-24,60.35304641723633
2012-05-25,59.72555923461914
2012-05-29,60.481571197509766
2012-05-30,60.21695327758789
2012-05-31,59.665077209472656
2012-06-01,57.873313903808594
2012-06-04,57.45746994018555
2012-06-05,57.608680725097656
2012-06-06,59.36265563964844
2012-06-07,59.53654479980469
2012-06-08,59.68775177001953
2012-06-11,58.96197509765625
2012-06-12,59.52898025512695
2012-06-13,59.150997161865234
2012-06-14,58.755767822265625
2012-06-15,59.24978256225586
2012-06-18,59.325767517089844
2012-06-19,59.029361724853516
2012-06-20,57.927364349365234
2012-06-21,55.601768493652344
2012-06-22,56.772151947021484
2012-06-25,56.39977264404297
2012-06-26,56.01975631713867
2012-06-27,57.380165100097656
2012-06-28,58.10218048095703
2012-06-29,59.234580993652344
2012-07-02,61.0585823059082
2012-07-03,62.07697677612305
2012-07-05,62.73817443847656
2012-07-06,61.750186920166016
2012-07-09,61.210575103759766
2012-07-10,61.41578674316406
2012-07-11,61.03578186035156
2012-07-12,61.11178207397461
2012-07-13,61.187801361083984
2012-07-16,60.298587799072266
2012-07-17,60.74699020385742
2012-07-18,61.97057342529297
2012-07-19,62.20620346069336
2012-07-20,62.213775634765625
2012-07-23,61.408172607421875
2012-07-24,61.33216857910156
2012-07-25,61.134586334228516
2012-07-26,61.32457733154297
2012-07-27,63.12577438354492
2012-07-30,63.33859634399414
2012-07-31,62.532981872558594
2012-08-01,61.446189880371094
2012-08-02,61.25617218017578
2012-08-03,62.41896438598633
2012-08-06,62.244224548339844
2012-08-07,62.41896438598633
2012-08-08,62.2897834777832
2012-08-09,61.309391021728516
2012-08-10,61.37779235839844
2012-08-13,61.03578186035156
2012-08-14,61.10418701171875
2012-08-15,61.41578674316406
2012-08-16,61.98577880859375
2012-08-17,63.01940155029297
2012-08-20,62.48739242553711
2012-08-21,62.98138427734375
2012-08-22,62.836997985839844
2012-08-23,62.68496322631836
2012-08-24,62.91301727294922
2012-08-27,62.95859146118164
2012-08-28,62.988956451416016
2012-08-29,62.66980743408203
2012-08-30,61.79579544067383
2012-08-31,61.423377990722656
2012-09-04,61.932594299316406
2012-09-05,61.32457733154297
2012-09-06,62.07697677612305
2012-09-07,62.44938659667969
2012-09-10,61.98577880859375
2012-09-11,61.24098587036133
2012-09-12,61.06616973876953
2012-09-13,60.9445915222168
2012-09-14,61.10418701171875
2012-09-17,59.92615509033203
2012-09-18,60.39738464355469
2012-09-19,61.84140396118164
2012-09-20,62.36079406738281
2012-09-21,62.5746955871582
2012-09-24,62.10874557495117
2012-09-25,61.39838409423828
2012-09-26,60.47408676147461
2012-09-27,60.955318450927734
2012-09-28,61.67333984375
2012-10-01,60.40535354614258
2012-10-02,60.306026458740234
2012-10-03,61.84903335571289
2012-10-04,63.17047882080078
2012-10-05,64.01836395263672
2012-10-08,64.54541015625
2012-10-09,63.91908645629883
2012-10-10,63.735748291015625
2012-10-11,64.09475708007812
2012-10-12,64.07183837890625
2012-10-15,64.85857391357422
2012-10-16,64.80513000488281
2012-10-17,64.65235900878906
2012-10-18,64.69821166992188
2012-10-19,63.44546890258789
2012-10-22,63.44546890258789
2012-10-23,62.6587028503418
2012-10-24,61.91777420043945
2012-10-25,61.74971389770508
2012-10-26,61.37544631958008
2012-10-31,63.94962692260742
2012-11-01,65.76761627197266
2012-11-02,64.224609375
2012-11-05,65.37801361083984
2012-11-06,66.05783081054688
2012-11-07,64.362060546875
2012-11-08,63.514217376708984
2012-11-09,62.864952087402344
2012-11-12,63.26214599609375
2012-11-13,62.261512756347656
2012-11-14,60.940059661865234
2012-11-15,60.35189437866211
2012-11-16,61.30668640136719
2012-11-19,62.43720245361328
2012-11-20,64.1711654663086
2012-11-21,64.35444641113281
2012-11-23,64.41558074951172
2012-11-26,64.24752044677734
2012-11-27,63.972530364990234
2012-11-28,63.74338150024414
2012-11-29,63.43018341064453
2012-11-30,64.35444641113281
2012-12-03,63.06356430053711
2012-12-04,62.99480056762695
2012-12-05,63.89615249633789
2012-12-06,63.38435745239258
2012-12-07,63.29273223876953
2012-12-10,64.15583801269531
2012-12-11,64.69821166992188
2012-12-12,64.17598724365234
2012-12-13,63.36198425292969
2012-12-14,63.323612213134766
2012-12-17,63.323612213134766
2012-12-18,64.16063690185547
2012-12-19,64.11455535888672
2012-12-20,65.3355712890625
2012-12-21,64.88249206542969
2012-12-24,64.652099609375
2012-12-26,63.84578323364258
2012-12-27,64.33724975585938
2012-12-28,63.984039306640625
2012-12-31,64.98998260498047
2013-01-02,66.54891204833984
2013-01-03,66.7101821899414
2013-01-04,66.95591735839844
2013-01-07,66.51817321777344
2013-01-08,65.12054443359375
2013-01-09,66.58729553222656
2013-01-10,66.42603302001953
2013-01-11,67.19396209716797
2013-01-14,67.00967407226562
2013-01-15,66.98665618896484
2013-01-16,66.35692596435547
2013-01-17,67.09414672851562
2013-01-18,66.87911224365234
2013-01-22,66.87911224365234
2013-01-23,67.33219909667969
2013-01-24,67.93885803222656
2013-01-25,69.88172912597656
2013-01-28,69.52081298828125
2013-01-29,70.4115982055664
2013-01-30,70.04299926757812
2013-01-31,69.92012023925781
2013-02-01,70.6650161743164
2013-02-04,70.12744903564453
2013-02-05,71.0412826538086
2013-02-06,71.53279113769531
2013-02-07,71.10272979736328
2013-02-08,71.57115173339844
2013-02-11,71.48668670654297
2013-02-12,71.85531616210938
2013-02-13,72.44660949707031
2013-02-14,72.13177490234375
2013-02-15,72.13177490234375
2013-02-19,72.76914978027344
2013-02-20,71.78620147705078
2013-02-21,70.70342254638672
2013-02-22,71.65565490722656
2013-02-25,71.1488037109375
2013-02-26,71.67868041992188
2013-02-27,72.0181884765625
2013-02-28,71.69412231445312
2013-03-01,71.23112487792969
2013-03-04,70.96878051757812
2013-03-05,71.84073638916016
2013-03-06,72.20341491699219
2013-03-07,72.5197982788086
2013-03-08,73.29142761230469
2013-03-11,73.50747680664062
2013-03-12,73.18339538574219
2013-03-13,73.77759552001953
2013-03-14,74.26371002197266
2013-03-15,74.62638092041016
2013-03-18,74.41805267333984
2013-03-19,74.51835632324219
2013-03-20,74.99676513671875
2013-03-21,74.48749542236328
2013-03-22,75.41349792480469
2013-03-25,74.34088897705078
2013-03-26,74.81157684326172
2013-03-27,75.06621551513672
2013-03-28,74.93504333496094
2013-04-01,73.30690002441406
2013-04-02,73.01362609863281
2013-04-03,72.21114349365234
2013-04-04,73.43804168701172
2013-04-05,73.12938690185547
2013-04-08,72.874755859375
2013-04-09,72.71269989013672
2013-04-10,73.80841827392578
2013-04-11,73.94733428955078
2013-04-12,73.80841827392578
2013-04-15,72.08763122558594
2013-04-16,73.0290756225586
2013-04-17,71.68641662597656
2013-04-18,70.94561767578125
2013-04-19,71.92561340332031
2013-04-22,71.84073638916016
2013-04-23,71.87161254882812
2013-04-24,71.9410629272461
2013-04-25,72.14168548583984
2013-04-26,72.1571273803711
2013-04-29,73.07535552978516
2013-04-30,74.04765319824219
2013-05-01,71.97960662841797
2013-05-02,73.43804168701172
2013-05-03,74.5106430053711
2013-05-06,74.48749542236328
2013-05-07,75.13571166992188
2013-05-08,75.0045166015625
2013-05-09,75.11251831054688
2013-05-10,75.54464721679688
2013-05-13,75.15882873535156
2013-05-14,75.61410522460938
2013-05-15,76.2082748413086
2013-05-16,75.60638427734375
2013-05-17,76.9104995727539
2013-05-20,77.33488464355469
2013-05-21,79.23313903808594
2013-05-22,78.02935791015625
2013-05-23,77.4737777709961
2013-05-24,76.81787109375
2013-05-28,76.75616455078125
2013-05-29,76.98867797851562
2013-05-30,78.20567321777344
2013-05-31,77.84910583496094
2013-06-03,76.15927124023438
2013-06-04,75.15156555175781
2013-06-05,75.0042724609375
2013-06-06,75.15156555175781
2013-06-07,75.99652862548828
2013-06-10,75.5779037475586
2013-06-11,74.53919982910156
2013-06-12,74.46168518066406
2013-06-13,75.82597351074219
2013-06-14,76.32982635498047
2013-06-17,76.74064636230469
2013-06-18,77.54679870605469
2013-06-19,77.14372253417969
2013-06-20,75.94223022460938
2013-06-21,75.27558898925781
2013-06-24,74.28339385986328
2013-06-25,74.30664825439453
2013-06-26,74.77950286865234
2013-06-27,76.39957427978516
2013-06-28,76.74064636230469
2013-07-01,78.36846160888672
2013-07-02,78.46148681640625
2013-07-03,77.98866271972656
2013-07-05,78.8413314819336
2013-07-08,79.40718078613281
2013-07-09,80.1823501586914
2013-07-10,80.48464965820312
2013-07-11,81.23656463623047
2013-07-12,80.88774108886719
2013-07-15,80.90322875976562
2013-07-16,80.15911102294922
2013-07-17,80.01184844970703
2013-07-18,82.27528381347656
2013-07-19,82.46906280517578
2013-07-22,83.1434555053711
2013-07-23,83.39924621582031
2013-07-24,83.42252349853516
2013-07-25,83.48453521728516
2013-07-26,82.84888458251953
2013-07-29,82.60081481933594
2013-07-30,82.724853515625
2013-07-31,83.21319580078125
2013-08-01,85.96501922607422
2013-08-02,85.08908081054688
2013-08-05,84.77903747558594
2013-08-06,84.13565826416016
2013-08-07,83.3449935913086
2013-08-08,83.83334350585938
2013-08-09,84.0969009399414
2013-08-12,84.02711486816406
2013-08-13,84.78677368164062
2013-08-14,84.75577545166016
2013-08-15,82.59310150146484
2013-08-16,82.44580841064453
2013-08-19,81.83342742919922
2013-08-20,81.94971466064453
2013-08-21,81.19005584716797
2013-08-22,81.59314727783203
2013-08-23,81.54662322998047
2013-08-26,81.36058044433594
2013-08-27,79.5467300415039
2013-08-28,80.41871643066406
2013-08-29,80.49658966064453
2013-08-30,78.91609954833984
2013-09-03,77.56912994384766
2013-09-04,78.55795288085938
2013-09-05,79.11849975585938
2013-09-06,78.88492584228516
2013-09-09,80.49658966064453
2013-09-10,80.94816589355469
2013-09-11,80.93256378173828
2013-09-12,81.205078125
2013-09-13,81.14280700683594
2013-09-16,81.13499450683594
