Date,AON
2010-11-05,35.9141960144043
2010-11-08,35.64773941040039
2010-11-09,35.6219367980957
2010-11-10,35.7680778503418
2010-11-11,35.587562561035156
2010-11-12,35.303897857666016
2010-11-15,35.46721267700195
2010-11-16,35.054595947265625
2010-11-17,35.14055633544922
2010-11-18,35.278106689453125
2010-11-19,35.25230026245117
2010-11-22,35.10618209838867
2010-11-23,34.59900665283203
2010-11-24,35.15775680541992
2010-11-26,34.96864700317383
2010-11-29,34.77093505859375
2010-11-30,34.48726272583008
2010-12-01,35.51019287109375
2010-12-02,36.326812744140625
2010-12-03,36.773807525634766
2010-12-06,37.2036018371582
2010-12-07,37.5560417175293
2010-12-08,37.25518798828125
2010-12-09,37.36693572998047
2010-12-10,37.547454833984375
2010-12-13,37.934268951416016
2010-12-14,38.35548782348633
2010-12-15,38.1061897277832
2010-12-16,38.24373245239258
2010-12-17,38.768096923828125
2010-12-20,38.96579360961914
2010-12-21,39.30964279174805
2010-12-22,39.49874496459961
2010-12-23,39.42998504638672
2010-12-27,39.43856430053711
2010-12-28,39.29243850708008
2010-12-29,39.47294998168945
2010-12-30,39.584716796875
2010-12-31,39.550315856933594
2011-01-03,39.12912368774414
2011-01-04,38.67353439331055
2011-01-05,38.68212890625
2011-01-06,38.49301528930664
2011-01-07,38.114803314208984
2011-01-10,37.83112335205078
2011-01-11,37.779541015625
2011-01-12,37.736568450927734
2011-01-13,37.676387786865234
2011-01-14,38.42424011230469
2011-01-18,38.58757781982422
2011-01-19,38.312496185302734
2011-01-20,38.74229049682617
2011-01-21,38.957210540771484
2011-01-24,38.69070816040039
2011-01-25,39.16349792480469
2011-01-26,39.34401321411133
2011-01-27,39.464378356933594
2011-01-28,39.08490753173828
2011-01-31,39.44712448120117
2011-02-01,39.89557647705078
2011-02-02,39.99045181274414
2011-02-03,39.809322357177734
2011-02-04,41.53416061401367
2011-02-07,41.99988555908203
2011-02-08,42.42246627807617
2011-02-09,42.44834899902344
2011-02-10,42.77605056762695
2011-02-11,43.026161193847656
2011-02-14,43.871334075927734
2011-02-15,44.25944137573242
2011-02-16,44.67338943481445
2011-02-17,44.77688980102539
2011-02-18,45.64792251586914
2011-02-22,45.0528450012207
2011-02-23,44.820003509521484
2011-02-24,44.77688980102539
2011-02-25,45.268463134765625
2011-02-28,45.397830963134766
2011-03-01,44.75100326538086
2011-03-02,44.000701904296875
2011-03-03,44.79413604736328
2011-03-04,44.380157470703125
2011-03-07,44.13004684448242
2011-03-08,44.535396575927734
2011-03-09,44.164554595947266
2011-03-10,43.043418884277344
2011-03-11,44.199058532714844
2011-03-14,44.80274963378906
2011-03-15,45.16496276855469
2011-03-16,44.34565353393555
2011-03-17,44.682010650634766
2011-03-18,44.820003509521484
2011-03-21,45.01836395263672
2011-03-22,44.526790618896484
2011-03-23,44.41465759277344
2011-03-24,44.957984924316406
2011-03-25,45.07872772216797
2011-03-28,45.19945526123047
2011-03-29,45.3202018737793
2011-03-30,45.31156921386719
2011-03-31,45.67378234863281
2011-04-01,46.363712310791016
2011-04-04,46.398231506347656
2011-04-05,46.087764739990234
2011-04-06,46.26886749267578
2011-04-07,46.717308044433594
2011-04-08,45.9411506652832
2011-04-11,46.02738571166992
2011-04-12,45.0269889831543
2011-04-13,45.28571319580078
2011-04-14,45.0528450012207
2011-04-15,45.2512092590332
2011-04-18,44.406028747558594
2011-04-19,44.328426361083984
2011-04-20,44.75100326538086
2011-04-21,45.001102447509766
2011-04-25,45.001102447509766
2011-04-26,45.48406219482422
2011-04-27,45.45817565917969
2011-04-28,46.080909729003906
2011-04-29,45.12089157104492
2011-05-02,45.47549819946289
2011-05-03,45.68305969238281
2011-05-04,45.70035171508789
2011-05-05,45.190086364746094
2011-05-06,45.423587799072266
2011-05-09,45.46683883666992
2011-05-10,45.89927291870117
2011-05-11,45.57061767578125
2011-05-12,45.890625
2011-05-13,45.70035171508789
2011-05-16,45.933876037597656
2011-05-17,45.293861389160156
2011-05-18,45.380348205566406
2011-05-19,45.50143051147461
2011-05-20,45.17277908325195
2011-05-23,44.82682418823242
2011-05-24,44.35978698730469
2011-05-25,44.70573425292969
2011-05-26,44.92197036743164
2011-05-27,44.42898941040039
2011-05-31,45.10359191894531
2011-06-01,44.51546859741211
2011-06-02,44.59331130981445
2011-06-03,44.5500602722168
2011-06-06,44.532772064208984
2011-06-07,44.65385055541992
2011-06-08,43.719764709472656
2011-06-09,43.93601608276367
2011-06-10,43.41706466674805
2011-06-13,43.65059280395508
2011-06-14,44.10033416748047
2011-06-15,43.34787368774414
2011-06-16,42.82029724121094
2011-06-17,42.71651840209961
2011-06-20,42.880836486816406
2011-06-21,43.425716400146484
2011-06-22,42.863548278808594
2011-06-23,42.61272430419922
2011-06-24,42.483001708984375
2011-06-27,42.63003158569336
2011-06-28,43.01057052612305
2011-06-29,43.84086227416992
2011-06-30,44.368446350097656
2011-07-01,44.72304153442383
2011-07-05,44.5673713684082
2011-07-06,44.52412033081055
2011-07-07,44.82682418823242
2011-07-08,44.68844223022461
2011-07-11,43.8581657409668
2011-07-12,44.34248733520508
2011-07-13,43.83222579956055
2011-07-14,43.46895217895508
2011-07-15,43.12302017211914
2011-07-18,42.275428771972656
2011-07-19,42.422454833984375
2011-07-20,42.89813232421875
2011-07-21,43.590057373046875
2011-07-22,43.56410217285156
2011-07-25,43.49490737915039
2011-07-26,43.7457275390625
2011-07-27,43.18354034423828
2011-07-28,42.84523010253906
2011-07-29,41.7435188293457
2011-08-01,41.50929641723633
2011-08-02,40.841346740722656
2011-08-03,41.16230392456055
2011-08-04,39.92179489135742
2011-08-05,38.9415397644043
2011-08-08,36.2523307800293
2011-08-09,39.41865921020508
2011-08-10,37.614280700683594
2011-08-11,39.514076232910156
2011-08-12,39.42732620239258
2011-08-15,40.22541809082031
2011-08-16,39.93916320800781
2011-08-17,40.26011657714844
2011-08-18,38.38636016845703
2011-08-19,38.4123649597168
2011-08-22,37.77909851074219
2011-08-23,39.444664001464844
2011-08-24,39.366615295410156
2011-08-25,39.167091369628906
2011-08-26,39.93916320800781
2011-08-29,40.90206527709961
2011-08-30,40.51169204711914
2011-08-31,40.5377197265625
2011-09-01,40.05191421508789
2011-09-02,38.889461517333984
2011-09-06,38.48176193237305
2011-09-07,39.67890167236328
2011-09-08,39.054298400878906
2011-09-09,37.813804626464844
2011-09-12,37.64897537231445
2011-09-13,37.1631965637207
2011-09-14,37.21523666381836
2011-09-15,37.969940185546875
2011-09-16,38.18681335449219
2011-09-19,37.70969772338867
2011-09-20,37.35403823852539
2011-09-21,35.6797981262207
2011-09-22,35.072540283203125
2011-09-23,34.69950866699219
2011-09-26,35.34145736694336
2011-09-27,35.749176025390625
2011-09-28,34.742881774902344
2011-09-29,36.68606948852539
2011-09-30,36.41714096069336
2011-10-03,35.23734664916992
2011-10-04,36.56462097167969
2011-10-05,37.53620529174805
2011-10-06,38.152130126953125
2011-10-07,37.562232971191406
2011-10-10,38.525142669677734
2011-10-11,38.44706344604492
2011-10-12,38.9241943359375
2011-10-13,38.79405212402344
2011-10-14,39.14104080200195
2011-10-17,38.55116653442383
2011-10-18,39.8870964050293
2011-10-19,40.41626739501953
2011-10-20,41.04085159301758
2011-10-21,42.79318618774414
2011-10-24,43.530548095703125
2011-10-25,42.58498764038086
2011-10-26,43.131507873535156
2011-10-27,44.18984603881836
2011-10-28,41.75370788574219
2011-10-31,40.56173324584961
2011-11-01,39.63948059082031
2011-11-02,40.81403350830078
2011-11-03,41.15336990356445
2011-11-04,41.24906539916992
2011-11-07,41.257755279541016
2011-11-08,42.02340316772461
2011-11-09,41.3273811340332
2011-11-10,41.231685638427734
2011-11-11,41.8407096862793
2011-11-14,41.28386688232422
2011-11-15,41.21427536010742
2011-11-16,40.45732116699219
2011-11-17,40.38771057128906
2011-11-18,39.83087921142578
2011-11-21,38.978233337402344
2011-11-22,38.290889739990234
2011-11-23,38.003787994384766
2011-11-25,38.4823112487793
2011-11-28,38.88251876831055
2011-11-29,38.682430267333984
2011-11-30,39.996192932128906
2011-12-01,39.90918731689453
2011-12-02,40.03099822998047
2011-12-05,40.23981475830078
2011-12-06,40.187599182128906
2011-12-07,40.22240447998047
2011-12-08,39.84829330444336
2011-12-09,40.274620056152344
2011-12-12,39.43937301635742
2011-12-13,38.725914001464844
2011-12-14,39.20444869995117
2011-12-15,39.33495330810547
2011-12-16,39.030433654785156
2011-12-19,38.786834716796875
2011-12-20,39.83958435058594
2011-12-21,40.2833137512207
2011-12-22,40.892337799072266
2011-12-23,40.77054214477539
2011-12-27,40.99676513671875
2011-12-28,40.674827575683594
2011-12-29,40.779239654541016
2011-12-30,40.718326568603516
2012-01-03,40.918460845947266
2012-01-04,40.231109619140625
2012-01-05,40.45732116699219
2012-01-06,40.144107818603516
2012-01-09,40.2485237121582
2012-01-10,40.666133880615234
2012-01-11,40.39642333984375
2012-01-12,40.60523223876953
2012-01-13,40.26589584350586
2012-01-17,40.43992614746094
2012-01-18,40.84884262084961
2012-01-19,41.3273811340332
2012-01-20,41.31867218017578
2012-01-23,41.03155517578125
2012-01-24,40.918460845947266
2012-01-25,41.3273811340332
2012-01-26,41.4578857421875
2012-01-27,41.884212493896484
2012-01-30,41.866756439208984
2012-01-31,42.268218994140625
2012-02-01,43.088619232177734
2012-02-02,43.088619232177734
2012-02-03,41.945308685302734
2012-02-06,41.87547302246094
2012-02-07,41.919124603271484
2012-02-08,42.39914321899414
2012-02-09,42.460235595703125
2012-02-10,42.38168716430664
2012-02-13,42.486412048339844
2012-02-14,42.14603042602539
2012-02-15,41.89292907714844
2012-02-16,41.50890350341797
2012-02-17,41.561283111572266
2012-02-21,41.53509521484375
2012-02-22,41.66602325439453
2012-02-23,42.04130172729492
2012-02-24,41.48272705078125
2012-02-27,41.54381561279297
2012-02-28,40.87180709838867
2012-02-29,40.85432434082031
2012-03-01,41.264549255371094
2012-03-02,41.264549255371094
2012-03-05,41.33435821533203
2012-03-06,41.13362503051758
2012-03-07,41.19470977783203
2012-03-08,41.4739875793457
2012-03-09,41.95402145385742
2012-03-12,42.06748962402344
2012-03-13,42.58241653442383
2012-03-14,42.76569747924805
2012-03-15,42.79187774658203
2012-03-16,42.739524841308594
2012-03-19,42.76569747924805
2012-03-20,42.486412048339844
2012-03-21,42.390403747558594
2012-03-22,42.19839859008789
2012-03-23,42.468955993652344
2012-03-26,42.76569747924805
2012-03-27,42.43404769897461
2012-03-28,42.91407775878906
2012-03-29,42.739524841308594
2012-03-30,42.81806182861328
2012-04-02,42.957706451416016
2012-04-03,42.966426849365234
2012-04-04,42.460235595703125
2012-04-05,42.25076675415039
2012-04-09,41.91038513183594
2012-04-10,41.22962951660156
2012-04-11,41.84056854248047
2012-04-12,42.329315185546875
2012-04-13,42.294410705566406
2012-04-16,42.346778869628906
2012-04-17,42.704612731933594
2012-04-18,42.63477325439453
2012-04-19,43.38535690307617
2012-04-20,43.46390151977539
2012-04-23,43.63847351074219
2012-04-24,44.17958450317383
2012-04-25,44.860347747802734
2012-04-26,45.35783767700195
2012-04-27,45.18974685668945
2012-04-30,45.347328186035156
2012-05-01,45.636226654052734
2012-05-02,45.24226760864258
2012-05-03,44.95337677001953
2012-05-04,42.362098693847656
2012-05-07,42.0907096862793
2012-05-08,42.01192855834961
2012-05-09,42.0994758605957
2012-05-10,42.160743713378906
2012-05-11,42.15199661254883
2012-05-14,41.87185287475586
2012-05-15,41.75804901123047
2012-05-16,40.85636520385742
2012-05-17,40.39238357543945
2012-05-18,40.00718688964844
2012-05-21,40.50620651245117
2012-05-22,40.558692932128906
2012-05-23,40.97890853881836
2012-05-24,41.4516487121582
2012-05-25,41.48667526245117
2012-05-29,41.54793930053711
2012-05-30,40.57621383666992
2012-05-31,40.70753479003906
2012-06-01,39.49067687988281
2012-06-04,39.6920280456543
2012-06-05,39.84084701538086
2012-06-06,41.2678108215332
2012-06-07,40.795082092285156
2012-06-08,40.95265579223633
2012-06-11,40.33986282348633
2012-06-12,40.9263916015625
2012-06-13,40.488685607910156
2012-06-14,40.64625549316406
2012-06-15,41.14524841308594
2012-06-18,41.01393508911133
2012-06-19,41.25030517578125
2012-06-20,41.14524841308594
2012-06-21,40.33986282348633
2012-06-22,40.427391052246094
2012-06-25,39.76205062866211
2012-06-26,39.84961700439453
2012-06-27,40.33986282348633
2012-06-28,40.02470016479492
2012-06-29,40.95265579223633
2012-07-02,41.46040725708008
2012-07-03,41.77556228637695
2012-07-05,42.08195877075195
2012-07-06,41.390380859375
2012-07-09,41.14524841308594
2012-07-10,40.900123596191406
2012-07-11,41.2678108215332
2012-07-12,41.259056091308594
2012-07-13,41.69676971435547
2012-07-16,41.49543380737305
2012-07-17,41.74053192138672
2012-07-18,41.86310577392578
2012-07-19,41.48667526245117
2012-07-20,41.12774658203125
2012-07-23,40.85636520385742
2012-07-24,40.427391052246094
2012-07-25,40.39238357543945
2012-07-26,40.690032958984375
2012-07-27,43.1762580871582
2012-07-30,43.74535369873047
2012-07-31,43.20961380004883
2012-08-01,43.49943923950195
2012-08-02,43.34134292602539
2012-08-03,44.342552185058594
2012-08-06,44.20204162597656
2012-08-07,44.614803314208984
2012-08-08,45.05393600463867
2012-08-09,45.1856803894043
2012-08-10,45.519405364990234
2012-08-13,45.580894470214844
2012-08-14,45.879486083984375
2012-08-15,46.10783767700195
2012-08-16,46.590858459472656
2012-08-17,46.8016471862793
2012-08-20,46.61722183227539
2012-08-21,46.22200012207031
2012-08-22,46.30104064941406
2012-08-23,45.79166793823242
2012-08-24,45.99365234375
2012-08-27,45.82678985595703
2012-08-28,45.79166793823242
2012-08-29,45.6862678527832
2012-08-30,45.41401672363281
2012-08-31,45.633575439453125
2012-09-04,45.475494384765625
2012-09-05,45.203243255615234
2012-09-06,45.8180046081543
2012-09-07,45.633575439453125
2012-09-10,45.370113372802734
2012-09-11,45.545753479003906
2012-09-12,45.580894470214844
2012-09-13,46.1693000793457
2012-09-14,46.634796142578125
2012-09-17,46.32738494873047
2012-09-18,46.39764404296875
2012-09-19,46.239566802978516
2012-09-20,46.21321487426758
2012-09-21,46.265926361083984
2012-09-24,46.028785705566406
2012-09-25,45.57210922241211
2012-09-26,45.44915008544922
2012-09-27,46.09026336669922
2012-09-28,45.92339324951172
2012-10-01,46.8016471862793
2012-10-02,46.6611213684082
2012-10-03,46.8016471862793
2012-10-04,47.1705207824707
2012-10-05,47.53937530517578
2012-10-08,47.328582763671875
2012-10-09,46.863121032714844
2012-10-10,46.459136962890625
2012-10-11,46.68747329711914
2012-10-12,46.71383285522461
2012-10-15,46.8279914855957
2012-10-16,46.968505859375
2012-10-17,47.52180099487305
2012-10-18,47.08268356323242
2012-10-19,46.1517448425293
2012-10-22,46.28348159790039
2012-10-23,45.90583038330078
2012-10-24,45.73896408081055
2012-10-25,45.9760856628418
2012-10-26,47.28468322753906
2012-10-31,47.52073287963867
2012-11-01,48.26945495605469
2012-11-02,48.33991622924805
2012-11-05,48.516075134277344
2012-11-06,49.590702056884766
2012-11-07,48.8772087097168
2012-11-08,48.621788024902344
2012-11-09,49.00053405761719
2012-11-12,49.335235595703125
2012-11-13,49.47618103027344
2012-11-14,49.22953796386719
2012-11-15,49.29121017456055
2012-11-16,49.4937858581543
2012-11-19,49.634742736816406
2012-11-20,50.163230895996094
2012-11-21,50.41867446899414
2012-11-23,50.85908889770508
2012-11-26,50.38343811035156
2012-11-27,49.72282791137695
2012-11-28,50.09276580810547
2012-11-29,50.08397674560547
2012-11-30,50.031105041503906
2012-12-03,49.969459533691406
2012-12-04,49.95183563232422
2012-12-05,49.898983001708984
2012-12-06,50.0399055480957
2012-12-07,49.85495376586914
2012-12-10,49.678775787353516
2012-12-11,49.7668571472168
2012-12-12,49.72282791137695
2012-12-13,49.696380615234375
2012-12-14,49.50262451171875
2012-12-17,50.2601203918457
2012-12-18,50.031105041503906
2012-12-19,49.846126556396484
2012-12-20,50.2601203918457
2012-12-21,49.881370544433594
2012-12-24,49.881370544433594
2012-12-26,49.863746643066406
2012-12-27,49.48500061035156
2012-12-28,48.88602066040039
2012-12-31,48.98292541503906
2013-01-02,50.58601760864258
2013-01-03,50.30417251586914
2013-01-04,50.321781158447266
2013-01-07,50.031105041503906
2013-01-08,49.872562408447266
2013-01-09,50.022308349609375
2013-01-10,51.15857696533203
2013-01-11,50.867897033691406
2013-01-14,50.52436828613281
2013-01-15,50.68292236328125
2013-01-16,50.33059310913086
2013-01-17,50.33940124511719
2013-01-18,50.30417251586914
2013-01-22,51.061676025390625
2013-01-23,50.92073440551758
2013-01-24,51.2730712890625
2013-01-25,50.753387451171875
2013-01-28,50.62126159667969
2013-01-29,50.753387451171875
2013-01-30,50.981258392333984
2013-01-31,50.99892807006836
2013-02-01,49.5768928527832
2013-02-04,48.49050521850586
2013-02-05,49.232444763183594
2013-02-06,49.17942810058594
2013-02-07,49.470890045166016
2013-02-08,49.93019104003906
2013-02-11,50.045021057128906
2013-02-12,50.0803337097168
2013-02-13,50.59262466430664
2013-02-14,50.61029815673828
2013-02-15,50.34532928466797
2013-02-19,51.14908981323242
2013-02-20,52.129493713378906
2013-02-21,52.482791900634766
2013-02-22,53.692840576171875
2013-02-25,52.50930404663086
2013-02-26,53.039241790771484
2013-02-27,53.72817611694336
2013-02-28,53.957820892333984
2013-03-01,53.78116226196289
2013-03-04,53.4278678894043
2013-03-05,53.657508850097656
2013-03-06,53.295387268066406
2013-03-07,53.2512321472168
2013-03-08,53.180545806884766
2013-03-11,53.08340835571289
2013-03-12,52.677101135253906
2013-03-13,52.7301025390625
2013-03-14,53.021583557128906
2013-03-15,52.90674591064453
2013-03-18,52.07648468017578
2013-03-19,52.12065124511719
2013-03-20,52.73892593383789
2013-03-21,52.50930404663086
2013-03-22,53.23356246948242
2013-03-25,54.0196418762207
2013-03-26,54.60258865356445
2013-03-27,54.31995391845703
2013-03-28,54.31995391845703
2013-04-01,53.96665954589844
2013-04-02,54.26696014404297
2013-04-03,53.39254379272461
2013-04-04,53.58685302734375
2013-04-05,53.23356246948242
2013-04-08,53.53386688232422
2013-04-09,53.79000473022461
2013-04-10,54.346466064453125
2013-04-11,55.34451675415039
2013-04-12,55.309207916259766
2013-04-15,54.31112289428711
2013-04-16,54.85873031616211
2013-04-17,53.58685302734375
2013-04-18,52.703590393066406
2013-04-19,53.12755584716797
2013-04-22,53.525020599365234
2013-04-23,53.993167877197266
2013-04-24,54.0196418762207
2013-04-25,54.13447952270508
2013-04-26,52.1118278503418
2013-04-29,52.86038589477539
2013-04-30,53.462791442871094
2013-05-01,54.30437469482422
2013-05-02,55.31428527832031
2013-05-03,56.084991455078125
2013-05-06,56.25332260131836
2013-05-07,56.43935012817383
2013-05-08,57.40494155883789
2013-05-09,57.11262130737305
2013-05-10,57.13920211791992
2013-05-13,58.060508728027344
2013-05-14,58.397132873535156
2013-05-15,58.857784271240234
2013-05-16,58.662906646728516
2013-05-17,58.72491455078125
2013-05-20,58.565452575683594
2013-05-21,58.627464294433594
2013-05-22,58.246524810791016
2013-05-23,57.81246566772461
2013-05-24,58.22883224487305
2013-05-28,58.49458694458008
2013-05-29,58.73377227783203
2013-05-30,58.83122253417969
2013-05-31,56.403907775878906
2013-06-03,56.44818878173828
2013-06-04,55.8812370300293
2013-06-05,55.73064422607422
2013-06-06,56.722816467285156
2013-06-07,58.069358825683594
2013-06-10,57.73270797729492
2013-06-11,57.75929260253906
2013-06-12,57.44038391113281
2013-06-13,58.051639556884766
2013-06-14,57.484683990478516
2013-06-17,57.91877746582031
2013-06-18,58.140228271484375
2013-06-19,56.59880828857422
2013-06-20,55.68635177612305
2013-06-21,56.04070281982422
2013-06-24,55.66863250732422
2013-06-25,56.42163848876953
2013-06-26,57.086029052734375
2013-06-27,57.546688079833984
2013-06-28,57.00631332397461
2013-07-01,57.90104675292969
2013-07-02,57.6618537902832
2013-07-03,57.236637115478516
2013-07-05,58.16681671142578
2013-07-08,57.96305847167969
2013-07-09,57.90989303588867
2013-07-10,57.847900390625
2013-07-11,59.495643615722656
2013-07-12,59.3715934753418
2013-07-15,59.725955963134766
2013-07-16,59.495643615722656
2013-07-17,59.69051742553711
2013-07-18,59.8056755065918
2013-07-19,59.77910614013672
2013-07-22,59.8056755065918
2013-07-23,59.407047271728516
2013-07-24,59.24757766723633
2013-07-25,59.84111022949219
2013-07-26,59.82340621948242
2013-07-29,58.937522888183594
2013-07-30,59.883480072021484
2013-07-31,59.95452880859375
2013-08-01,60.975990295410156
2013-08-02,61.3579216003418
2013-08-05,61.22467041015625
2013-08-06,61.26020431518555
2013-08-07,60.96709442138672
2013-08-08,61.30459976196289
2013-08-09,61.3579216003418
2013-08-12,60.53187561035156
2013-08-13,61.15361022949219
2013-08-14,61.144744873046875
2013-08-15,60.425296783447266
2013-08-16,60.745033264160156
2013-08-19,60.86937713623047
2013-08-20,60.85162353515625
2013-08-21,60.41639709472656
2013-08-22,60.93156433105469
2013-08-23,60.84275817871094
2013-08-26,60.18545913696289
2013-08-27,58.853153228759766
2013-08-28,59.46601867675781
2013-08-29,59.448265075683594
2013-08-30,58.959739685058594
2013-09-03,59.23506164550781
2013-09-04,59.1107292175293
2013-09-05,59.270606994628906
2013-09-06,59.057430267333984
2013-09-09,60.132164001464844
2013-09-10,60.975990295410156
2013-09-11,60.85162353515625
2013-09-12,60.76280975341797
2013-09-13,60.86051559448242
2013-09-16,61.38455581665039
