Date,ROST
2010-11-04,13.735923767089844
2010-11-05,13.86976432800293
2010-11-08,13.781254768371582
2010-11-09,13.576175689697266
2010-11-10,13.837381362915039
2010-11-11,13.940999031066895
2010-11-12,13.792052268981934
2010-11-15,13.735923767089844
2010-11-16,13.72297191619873
2010-11-17,14.11801528930664
2010-11-18,13.697064399719238
2010-11-19,13.826592445373535
2010-11-22,13.992807388305664
2010-11-23,13.841702461242676
2010-11-24,14.156872749328613
2010-11-26,14.17630672454834
2010-11-29,13.865445137023926
2010-11-30,14.005762100219727
2010-12-01,14.159031867980957
2010-12-02,14.161189079284668
2010-12-03,14.094106674194336
2010-12-06,14.009709358215332
2010-12-07,14.037845611572266
2010-12-08,13.923149108886719
2010-12-09,14.18931770324707
2010-12-10,14.09194278717041
2010-12-13,13.698094367980957
2010-12-14,13.663472175598145
2010-12-15,13.488189697265625
2010-12-16,13.851739883422852
2010-12-17,13.624517440795898
2010-12-20,13.581241607666016
2010-12-21,13.656980514526367
2010-12-22,13.711081504821777
2010-12-23,13.711081504821777
2010-12-27,13.672125816345215
2010-12-28,13.693765640258789
2010-12-29,13.743535995483398
2010-12-30,13.817120552062988
2010-12-31,13.687273979187012
2011-01-03,13.823607444763184
2011-01-04,13.460055351257324
2011-01-05,13.5574369430542
2011-01-06,13.7998046875
2011-01-07,13.838754653930664
2011-01-10,13.908000946044922
2011-01-11,13.955615043640137
2011-01-12,13.864724159240723
2011-01-13,13.806295394897461
2011-01-14,13.817120552062988
2011-01-18,13.80196762084961
2011-01-19,14.009709358215332
2011-01-20,14.078958511352539
2011-01-21,14.048663139343262
2011-01-24,14.180665969848633
2011-01-25,14.29535961151123
2011-01-26,14.394901275634766
2011-01-27,14.496614456176758
2011-01-28,14.165518760681152
2011-01-31,14.109253883361816
2011-02-01,14.195816993713379
2011-02-02,14.033514976501465
2011-02-03,14.847176551818848
2011-02-04,15.12416934967041
2011-02-07,15.026786804199219
2011-02-08,15.130660057067871
2011-02-09,15.046269416809082
2011-02-10,15.344897270202637
2011-02-11,15.530994415283203
2011-02-14,15.303780555725098
2011-02-15,15.290797233581543
2011-02-16,15.4470853805542
2011-02-17,15.442753791809082
2011-02-18,15.590352058410645
2011-02-22,15.349411964416504
2011-02-23,15.251721382141113
2011-02-24,15.38197135925293
2011-02-25,15.557801246643066
2011-02-28,15.638117790222168
2011-03-01,15.523066520690918
2011-03-02,15.635952949523926
2011-03-03,15.718435287475586
2011-03-04,15.609895706176758
2011-03-07,15.340723991394043
2011-03-08,15.483997344970703
2011-03-09,15.475309371948242
2011-03-10,15.316841125488281
2011-03-11,15.564311027526855
2011-03-14,15.295138359069824
2011-03-15,15.160552024841309
2011-03-16,15.01076889038086
2011-03-17,15.151870727539062
2011-03-18,15.108455657958984
2011-03-21,14.893545150756836
2011-03-22,14.758959770202637
2011-03-23,14.96084213256836
2011-03-24,15.136677742004395
2011-03-25,15.245211601257324
2011-03-28,15.214821815490723
2011-03-29,15.23436164855957
2011-03-30,15.566482543945312
2011-03-31,15.438405990600586
2011-04-01,15.531754493713379
2011-04-04,15.483997344970703
2011-04-05,15.720601081848145
2011-04-06,15.586021423339844
2011-04-07,15.390652656555176
2011-04-08,15.325530052185059
2011-04-11,15.466626167297363
2011-04-12,15.460113525390625
2011-04-13,15.516560554504395
2011-04-14,15.358087539672852
2011-04-15,15.457942962646484
2011-04-18,15.355917930603027
2011-04-19,15.31901741027832
2011-04-20,15.729286193847656
2011-04-21,15.685872077941895
2011-04-25,15.729286193847656
2011-04-26,15.737975120544434
2011-04-27,15.837827682495117
2011-04-28,16.067922592163086
2011-04-29,15.996291160583496
2011-05-02,15.933341026306152
2011-05-03,15.922486305236816
2011-05-04,15.944196701049805
2011-05-05,17.05127716064453
2011-05-06,16.973133087158203
2011-05-09,17.05778694152832
2011-05-10,17.313940048217773
2011-05-11,17.600481033325195
2011-05-12,17.89569854736328
2011-05-13,17.939115524291992
2011-05-16,17.748092651367188
2011-05-17,17.583114624023438
2011-05-18,17.76979637145996
2011-05-19,17.535350799560547
2011-05-20,17.537532806396484
2011-05-23,17.452865600585938
2011-05-24,17.279212951660156
2011-05-25,17.617847442626953
2011-05-26,17.845775604248047
2011-05-27,17.737239837646484
2011-05-31,17.79150390625
2011-06-01,17.52233123779297
2011-06-02,17.387746810913086
2011-06-03,17.220138549804688
2011-06-06,16.96328353881836
2011-06-07,17.026418685913086
2011-06-08,16.895801544189453
2011-06-09,16.90886878967285
2011-06-10,16.593238830566406
2011-06-13,16.641122817993164
2011-06-14,16.710777282714844
2011-06-15,16.45392608642578
2011-06-16,16.345094680786133
2011-06-17,16.36467742919922
2011-06-20,16.567115783691406
2011-06-21,17.0307559967041
2011-06-22,17.032941818237305
2011-06-23,17.21578598022461
2011-06-24,16.891448974609375
2011-06-27,17.01770782470703
2011-06-28,17.481342315673828
2011-06-29,17.270200729370117
2011-06-30,17.439992904663086
2011-07-01,17.690311431884766
2011-07-05,17.675079345703125
2011-07-06,17.646770477294922
2011-07-07,17.690311431884766
2011-07-08,17.431283950805664
2011-07-11,17.189666748046875
2011-07-12,17.157011032104492
2011-07-13,17.09170913696289
2011-07-14,16.928455352783203
2011-07-15,16.90669059753418
2011-07-18,16.80438232421875
2011-07-19,16.919750213623047
2011-07-20,16.810911178588867
2011-07-21,16.93933868408203
2011-07-22,17.013343811035156
2011-07-25,16.691192626953125
2011-07-26,16.88927459716797
2011-07-27,16.399511337280273
2011-07-28,16.573644638061523
2011-07-29,16.493104934692383
2011-08-01,16.61064910888672
2011-08-02,16.120891571044922
2011-08-03,16.58888816833496
2011-08-04,16.21013641357422
2011-08-05,16.01205062866211
2011-08-08,15.1805419921875
2011-08-09,15.452630043029785
2011-08-10,14.908445358276367
2011-08-11,15.470044136047363
2011-08-12,15.602828025817871
2011-08-15,15.679017066955566
2011-08-16,15.887979507446289
2011-08-17,15.628948211669922
2011-08-18,15.4199857711792
2011-08-19,15.243663787841797
2011-08-22,15.43085765838623
2011-08-23,16.031641006469727
2011-08-24,16.090417861938477
2011-08-25,15.62023639678955
2011-08-26,16.031641006469727
2011-08-29,16.43651008605957
2011-08-30,16.638948440551758
2011-08-31,16.71098518371582
2011-09-01,16.32241439819336
2011-09-02,16.066999435424805
2011-09-06,16.139041900634766
2011-09-07,16.503597259521484
2011-09-08,16.361705780029297
2011-09-09,16.173974990844727
2011-09-12,16.545076370239258
2011-09-13,16.804868698120117
2011-09-14,16.800487518310547
2011-09-15,17.241464614868164
2011-09-16,17.610389709472656
2011-09-19,17.734819412231445
2011-09-20,17.712993621826172
2011-09-21,17.40518569946289
2011-09-22,17.110485076904297
2011-09-23,17.361526489257812
2011-09-26,17.67151641845703
2011-09-27,17.586380004882812
2011-09-28,17.330963134765625
2011-09-29,17.112659454345703
2011-09-30,17.178157806396484
2011-10-03,16.680437088012695
2011-10-04,16.839784622192383
2011-10-05,17.079919815063477
2011-10-06,17.63004493713379
2011-10-07,17.898550033569336
2011-10-10,18.39628791809082
2011-10-11,18.544723510742188
2011-10-12,18.221641540527344
2011-10-13,18.195444107055664
2011-10-14,18.555639266967773
2011-10-17,18.24128532409668
2011-10-18,18.52289390563965
2011-10-19,18.629863739013672
2011-10-20,18.56655502319336
2011-10-21,19.038084030151367
2011-10-24,19.175607681274414
2011-10-25,19.13412857055664
2011-10-26,18.76957893371582
2011-10-27,19.29567527770996
2011-10-28,19.116676330566406
2011-10-31,19.151601791381836
2011-11-01,18.99660873413086
2011-11-02,18.91147232055664
2011-11-03,19.470325469970703
2011-11-04,19.51835060119629
2011-11-07,19.564197540283203
2011-11-08,19.71700668334961
2011-11-09,18.909290313720703
2011-11-10,19.22582244873047
2011-11-11,19.596935272216797
2011-11-14,19.42665672302246
2011-11-15,19.61658477783203
2011-11-16,19.186534881591797
2011-11-17,18.9813289642334
2011-11-18,18.79576873779297
2011-11-21,18.972593307495117
2011-11-22,18.863445281982422
2011-11-23,18.629863739013672
2011-11-25,18.697708129882812
2011-11-28,19.1529541015625
2011-11-29,19.566606521606445
2011-11-30,19.49875831604004
2011-12-01,20.196935653686523
2011-12-02,20.227582931518555
2011-12-05,20.424560546875
2011-12-06,20.35233497619629
2011-12-07,20.374221801757812
2011-12-08,20.203502655029297
2011-12-09,20.48146629333496
2011-12-12,20.463958740234375
2011-12-13,20.33263397216797
2011-12-14,20.31731414794922
2011-12-15,20.315126419067383
2011-12-16,20.573394775390625
2011-12-19,20.245088577270508
2011-12-20,20.94983673095703
2011-12-21,20.927949905395508
2011-12-22,20.862293243408203
2011-12-23,21.116174697875977
2011-12-27,21.43571662902832
2011-12-28,21.22123146057129
2011-12-29,21.256254196166992
2011-12-30,20.805387496948242
2012-01-03,20.700334548950195
2012-01-04,20.84478187561035
2012-01-05,22.070430755615234
2012-01-06,22.210506439208984
2012-01-09,22.05292320251465
2012-01-10,22.02228355407715
2012-01-11,22.192995071411133
2012-01-12,22.38997459411621
2012-01-13,22.38997459411621
2012-01-17,22.613222122192383
2012-01-18,22.538801193237305
2012-01-19,22.381221771240234
2012-01-20,22.556310653686523
2012-01-23,22.635107040405273
2012-01-24,22.77080535888672
2012-01-25,22.928382873535156
2012-01-26,22.600088119506836
2012-01-27,22.363712310791016
2012-01-30,22.192995071411133
2012-01-31,22.245515823364258
2012-02-01,22.42500114440918
2012-02-02,22.40749168395996
2012-02-03,22.65699005126953
2012-02-06,22.464387893676758
2012-02-07,22.748918533325195
2012-02-08,22.604463577270508
2012-02-09,22.700763702392578
2012-02-10,22.74015998840332
2012-02-13,22.735782623291016
2012-02-14,22.71827507019043
2012-02-15,22.48564910888672
2012-02-16,22.639272689819336
2012-02-17,22.74900245666504
2012-02-21,22.845565795898438
2012-02-22,23.236194610595703
2012-02-23,23.126466751098633
2012-02-24,23.170358657836914
2012-02-27,23.302032470703125
2012-02-28,23.5214900970459
2012-02-29,23.40737533569336
2012-03-01,23.811174392700195
2012-03-02,23.657562255859375
2012-03-05,24.10964012145996
2012-03-06,24.021852493286133
2012-03-07,24.10964012145996
2012-03-08,24.298370361328125
2012-03-09,24.57050132751465
2012-03-12,24.847017288208008
2012-03-13,24.996246337890625
2012-03-14,24.829463958740234
2012-03-15,24.732898712158203
2012-03-16,24.48710823059082
2012-03-19,24.451990127563477
2012-03-20,24.943578720092773
2012-03-21,25.184980392456055
2012-03-22,25.1191349029541
2012-03-23,25.066469192504883
2012-03-26,25.790678024291992
2012-03-27,25.89602279663086
2012-03-28,26.045259475708008
2012-03-29,25.786293029785156
2012-03-30,25.50099754333496
2012-04-02,25.689733505249023
2012-04-03,25.632678985595703
2012-04-04,25.619503021240234
2012-04-05,26.251543045043945
2012-04-09,25.983806610107422
2012-04-10,25.101577758789062
2012-04-11,25.5229434967041
2012-04-12,25.917972564697266
2012-04-13,25.9223575592041
2012-04-16,25.992586135864258
2012-04-17,26.203269958496094
2012-04-18,26.48417091369629
2012-04-19,26.299821853637695
2012-04-20,26.348102569580078
2012-04-23,26.203269958496094
2012-04-24,26.03647232055664
2012-04-25,26.55001449584961
2012-04-26,26.848468780517578
2012-04-27,27.30931854248047
2012-04-30,26.99331283569336
2012-05-01,27.41466522216797
2012-05-02,28.024768829345703
2012-05-03,27.96331024169922
2012-05-04,27.40589141845703
2012-05-07,27.318111419677734
2012-05-08,26.765073776245117
2012-05-09,26.848468780517578
2012-05-10,27.12059783935547
2012-05-11,27.032812118530273
2012-05-14,26.571950912475586
2012-05-15,26.852861404418945
2012-05-16,27.304941177368164
2012-05-17,26.6158504486084
2012-05-18,26.62462615966797
2012-05-21,26.488561630249023
2012-05-22,26.887968063354492
2012-05-23,27.22154998779297
2012-05-24,27.397111892700195
2012-05-25,27.4190616607666
2012-05-29,27.634130477905273
2012-05-30,27.45417022705078
2012-05-31,27.752635955810547
2012-06-01,27.092798233032227
2012-06-04,27.255563735961914
2012-06-05,27.409528732299805
2012-06-06,28.047365188598633
2012-06-07,27.677854537963867
2012-06-08,28.37287712097168
2012-06-11,28.047365188598633
2012-06-12,28.61042022705078
2012-06-13,28.258506774902344
2012-06-14,28.821565628051758
2012-06-15,29.30104637145996
2012-06-18,30.00047492980957
2012-06-19,29.87291145324707
2012-06-20,29.70574188232422
2012-06-21,29.09869956970215
2012-06-22,29.24386215209961
2012-06-25,28.77757453918457
2012-06-26,29.138286590576172
2012-06-27,28.020971298217773
2012-06-28,27.127988815307617
2012-06-29,27.47990608215332
2012-07-02,27.8098201751709
2012-07-03,27.61626434326172
2012-07-05,29.556182861328125
2012-07-06,29.525386810302734
2012-07-09,29.424219131469727
2012-07-10,29.419816970825195
2012-07-11,29.349441528320312
2012-07-12,29.754138946533203
2012-07-13,30.004867553710938
2012-07-16,30.13683319091797
2012-07-17,30.453567504882812
2012-07-18,30.453567504882812
2012-07-19,30.150041580200195
2012-07-20,29.65296173095703
2012-07-23,29.428611755371094
2012-07-24,29.21746826171875
2012-07-25,29.32744026184082
2012-07-26,29.26145362854004
2012-07-27,29.586971282958984
2012-07-30,29.525386810302734
2012-07-31,29.226261138916016
2012-08-01,29.081104278564453
2012-08-02,29.15148162841797
2012-08-03,29.96529769897461
2012-08-06,29.833311080932617
2012-08-07,29.95648193359375
2012-08-08,30.040075302124023
2012-08-09,29.82011604309082
2012-08-10,29.54298973083496
2012-08-13,29.7717342376709
2012-08-14,29.71013832092285
2012-08-15,30.132442474365234
2012-08-16,30.114835739135742
2012-08-17,30.559125900268555
2012-08-20,30.660297393798828
2012-08-21,30.62071418762207
2012-08-22,30.68229103088379
2012-08-23,30.43156623840332
2012-08-24,30.743881225585938
2012-08-27,30.642717361450195
2012-08-28,30.603118896484375
2012-08-29,30.845561981201172
2012-08-30,30.59430503845215
2012-08-31,30.497343063354492
2012-09-04,30.62074851989746
2012-09-05,30.091819763183594
2012-09-06,30.523780822753906
2012-09-07,30.030109405517578
2012-09-10,29.479145050048828
2012-09-11,29.210262298583984
2012-09-12,29.395402908325195
2012-09-13,29.906688690185547
2012-09-14,29.990455627441406
2012-09-17,29.686302185058594
2012-09-18,28.989877700805664
2012-09-19,28.95902442932129
2012-09-20,29.55847930908203
2012-09-21,29.051586151123047
2012-09-24,29.02513885498047
2012-09-25,28.531471252441406
2012-09-26,28.549100875854492
2012-09-27,28.606401443481445
2012-09-28,28.469757080078125
2012-10-01,29.157377243041992
2012-10-02,29.069211959838867
2012-10-03,29.390993118286133
2012-10-04,28.826793670654297
2012-10-05,29.135337829589844
2012-10-08,28.76949119567871
2012-10-09,28.112735748291016
2012-10-10,28.28904914855957
2012-10-11,27.4030818939209
2012-10-12,27.209144592285156
2012-10-15,27.45156478881836
2012-10-16,27.782150268554688
2012-10-17,27.244403839111328
2012-10-18,27.601423263549805
2012-10-19,27.275251388549805
2012-10-22,26.587642669677734
2012-10-23,27.04163360595703
2012-10-24,26.887372970581055
2012-10-25,26.73310089111328
2012-10-26,26.852113723754883
2012-10-31,26.865333557128906
2012-11-01,25.18157386779785
2012-11-02,25.066972732543945
2012-11-05,25.490110397338867
2012-11-06,25.27854347229004
2012-11-07,24.798095703125
2012-11-08,24.538036346435547
2012-11-09,24.33968162536621
2012-11-12,24.32646369934082
2012-11-13,24.93913459777832
2012-11-14,24.300016403198242
2012-11-15,23.995878219604492
2012-11-16,23.687334060668945
2012-11-19,24.485139846801758
2012-11-20,24.383758544921875
2012-11-21,24.502777099609375
2012-11-23,24.643823623657227
2012-11-26,25.05373764038086
2012-11-27,25.14630699157715
2012-11-28,25.375511169433594
2012-11-29,25.375511169433594
2012-11-30,25.159530639648438
2012-12-03,24.907669067382812
2012-12-04,24.48348617553711
2012-12-05,24.45696449279785
2012-12-06,24.399526596069336
2012-12-07,24.51883316040039
2012-12-10,24.426042556762695
2012-12-11,24.169767379760742
2012-12-12,24.041616439819336
2012-12-13,23.65719985961914
2012-12-14,23.50696563720703
2012-12-17,24.152090072631836
2012-12-18,24.041616439819336
2012-12-19,23.76766586303711
2012-12-20,23.53348159790039
2012-12-21,23.82952880859375
2012-12-24,23.758831024169922
2012-12-26,23.149063110351562
2012-12-27,23.480459213256836
2012-12-28,23.511390686035156
2012-12-31,23.900226593017578
2013-01-02,24.05487632751465
2013-01-03,25.972549438476562
2013-01-04,25.605802536010742
2013-01-07,25.43790626525879
2013-01-08,25.10650634765625
2013-01-09,25.14185333251953
2013-01-10,25.318592071533203
2013-01-11,24.996034622192383
2013-01-14,24.854646682739258
2013-01-15,25.62790298461914
2013-01-16,25.43790626525879
2013-01-17,25.747196197509766
2013-01-18,25.72511100769043
2013-01-22,26.012319564819336
2013-01-23,26.10953140258789
2013-01-24,27.01976203918457
2013-01-25,26.99325180053711
2013-01-28,26.64859962463379
2013-01-29,26.25092315673828
2013-01-30,26.458600997924805
2013-01-31,26.379064559936523
2013-02-01,26.259761810302734
2013-02-04,25.88859748840332
2013-02-05,26.334871292114258
2013-02-06,26.118364334106445
2013-02-07,26.63976287841797
2013-02-08,26.979995727539062
2013-02-11,26.891620635986328
2013-02-12,26.80324935913086
2013-02-13,26.70604133605957
2013-02-14,26.679527282714844
2013-02-15,26.47185516357422
2013-02-19,26.48069190979004
2013-02-20,26.0109920501709
2013-02-21,25.585590362548828
2013-02-22,25.77170181274414
2013-02-25,25.062715530395508
2013-02-26,24.916484832763672
2013-02-27,25.50583267211914
2013-02-28,25.700809478759766
2013-03-01,25.758407592773438
2013-03-04,26.099611282348633
2013-03-05,26.303447723388672
2013-03-06,26.454099655151367
2013-03-07,24.473369598388672
2013-03-08,24.9031982421875
2013-03-11,24.894329071044922
2013-03-12,24.770265579223633
2013-03-13,24.499956130981445
2013-03-14,24.756961822509766
2013-03-15,24.93863868713379
2013-03-18,24.83229637145996
2013-03-19,24.575286865234375
2013-03-20,24.889902114868164
2013-03-21,25.727388381958008
2013-03-22,26.236976623535156
2013-03-25,26.161649703979492
2013-03-26,26.3344669342041
2013-03-27,26.609189987182617
2013-03-28,26.861774444580078
2013-04-01,26.5117130279541
2013-04-02,26.325599670410156
2013-04-03,26.259132385253906
2013-04-04,26.622495651245117
2013-04-05,26.28571891784668
2013-04-08,26.28571891784668
2013-04-09,26.414228439331055
2013-04-10,26.693382263183594
2013-04-11,28.270883560180664
2013-04-12,28.656389236450195
2013-04-15,27.947410583496094
2013-04-16,28.270883560180664
2013-04-17,27.91196060180664
2013-04-18,27.699264526367188
2013-04-19,27.85435676574707
2013-04-22,27.916391372680664
2013-04-23,28.22657585144043
2013-04-24,28.19112205505371
2013-04-25,28.815916061401367
2013-04-26,28.85580062866211
2013-04-29,29.121671676635742
2013-04-30,29.276758193969727
2013-05-01,28.79819679260254
2013-05-02,28.65196990966797
2013-05-03,29.11280632019043
2013-05-06,28.891258239746094
2013-05-07,29.467296600341797
2013-05-08,29.3033447265625
2013-05-09,29.126100540161133
2013-05-10,29.179271697998047
2013-05-13,28.780473709106445
2013-05-14,29.126100540161133
2013-05-15,29.338794708251953
2013-05-16,28.74945640563965
2013-05-17,29.064062118530273
2013-05-20,28.85580062866211
2013-05-21,29.321067810058594
2013-05-22,28.891258239746094
2013-05-23,28.83808135986328
2013-05-24,29.17485237121582
2013-05-28,29.34766960144043
2013-05-29,28.8602294921875
2013-05-30,28.656389236450195
2013-05-31,28.501306533813477
2013-06-03,28.718429565429688
2013-06-04,28.64753532409668
2013-06-05,28.337350845336914
2013-06-06,28.20884895324707
2013-06-07,28.821990966796875
2013-06-10,28.782001495361328
2013-06-11,28.36435317993164
2013-06-12,28.22661781311035
2013-06-13,29.030807495117188
2013-06-14,28.817533493041992
2013-06-17,28.675371170043945
2013-06-18,29.017473220825195
2013-06-19,28.542070388793945
2013-06-20,28.168859481811523
2013-06-21,28.346574783325195
2013-06-24,28.119993209838867
2013-06-25,28.35991096496582
2013-06-26,28.3110408782959
2013-06-27,28.7908878326416
2013-06-28,28.795324325561523
2013-07-01,29.057466506958008
2013-07-02,29.079681396484375
2013-07-03,29.05302619934082
2013-07-05,29.377365112304688
2013-07-08,29.54619598388672
2013-07-09,29.52398681640625
2013-07-10,29.768362045288086
2013-07-11,29.875
2013-07-12,29.790573120117188
2013-07-15,29.62618064880371
2013-07-16,29.421794891357422
2013-07-17,29.350709915161133
2013-07-18,29.577301025390625
2013-07-19,29.6750431060791
2013-07-22,29.98607063293457
2013-07-23,29.790573120117188
2013-07-24,29.60396385192871
2013-07-25,29.843891143798828
2013-07-26,29.830554962158203
2013-07-29,29.808347702026367
2013-07-30,29.848323822021484
2013-07-31,29.98607063293457
2013-08-01,30.74582862854004
2013-08-02,30.625865936279297
2013-08-05,30.572542190551758
2013-08-06,30.101587295532227
2013-08-07,29.715042114257812
2013-08-08,29.82611656188965
2013-08-09,29.772790908813477
2013-08-12,30.088258743286133
2013-08-13,30.146007537841797
2013-08-14,29.6083984375
2013-08-15,28.830883026123047
2013-08-16,28.773117065429688
2013-08-19,28.959714889526367
2013-08-20,29.937192916870117
2013-08-21,30.01716423034668
2013-08-22,30.443700790405273
2013-08-23,31.0390682220459
2013-08-26,30.683622360229492
2013-08-27,30.09269142150879
2013-08-28,30.110475540161133
2013-08-29,30.119356155395508
2013-08-30,29.883872985839844
2013-09-03,30.2793025970459
2013-09-04,30.773714065551758
2013-09-05,30.983060836791992
2013-09-06,30.626733779907227
2013-09-09,30.773714065551758
2013-09-10,31.12114715576172
2013-09-11,31.473031997680664
2013-09-12,31.343843460083008
2013-09-13,31.24585723876953
2013-09-16,31.575456619262695
