Date,NTRS
2010-11-04,35.351436614990234
2010-11-05,35.52260208129883
2010-11-08,35.12548065185547
2010-11-09,34.59825897216797
2010-11-10,35.221343994140625
2010-11-11,35.05702209472656
2010-11-12,34.64619445800781
2010-11-15,35.12548065185547
2010-11-16,34.63933181762695
2010-11-17,34.52978515625
2010-11-18,34.954307556152344
2010-11-19,35.03647232055664
2010-11-22,34.8242073059082
2010-11-23,34.46816635131836
2010-11-24,35.03647232055664
2010-11-26,34.73519515991211
2010-11-29,34.63933181762695
2010-11-30,34.440773010253906
2010-12-01,35.276126861572266
2010-12-02,36.28263854980469
2010-12-03,36.16624450683594
2010-12-06,36.04298782348633
2010-12-07,35.95397186279297
2010-12-08,36.17426681518555
2010-12-09,36.897056579589844
2010-12-10,37.241241455078125
2010-12-13,37.48906707763672
2010-12-14,37.516597747802734
2010-12-15,37.275657653808594
2010-12-16,37.65428161621094
2010-12-17,37.35139083862305
2010-12-20,37.34450149536133
2010-12-21,37.791954040527344
2010-12-22,38.36330795288086
2010-12-23,38.06730270385742
2010-12-27,38.26004409790039
2010-12-28,38.342647552490234
2010-12-29,38.211849212646484
2010-12-30,38.20497131347656
2010-12-31,38.14303207397461
2011-01-03,38.500980377197266
2011-01-04,38.54916763305664
2011-01-05,38.927772521972656
2011-01-06,38.79008483886719
2011-01-07,38.03976058959961
2011-01-10,37.66114807128906
2011-01-11,37.75751495361328
2011-01-12,38.480323791503906
2011-01-13,38.20497131347656
2011-01-14,38.4665641784668
2011-01-18,38.301353454589844
2011-01-19,36.13296127319336
2011-01-20,36.42208480834961
2011-01-21,36.42208480834961
2011-01-24,36.18114471435547
2011-01-25,36.20179748535156
2011-01-26,36.17426681518555
2011-01-27,36.146724700927734
2011-01-28,35.582252502441406
2011-01-31,35.78189468383789
2011-02-01,36.00216293334961
2011-02-02,35.71303939819336
2011-02-03,35.80942916870117
2011-02-04,35.68551254272461
2011-02-07,35.87824630737305
2011-02-08,36.13296127319336
2011-02-09,35.87136459350586
2011-02-10,35.80942916870117
2011-02-11,36.38766098022461
2011-02-14,36.2362174987793
2011-02-15,36.36700439453125
2011-02-16,37.17240524291992
2011-02-17,37.19994354248047
2011-02-18,37.55101013183594
2011-02-22,36.44960021972656
2011-02-23,36.07100296020508
2011-02-24,35.892032623291016
2011-02-25,35.940216064453125
2011-02-28,35.49964904785156
2011-03-01,35.16233444213867
2011-03-02,35.155460357666016
2011-03-03,35.678627014160156
2011-03-04,35.410152435302734
2011-03-07,35.06597137451172
2011-03-08,35.94503402709961
2011-03-09,36.035030364990234
2011-03-10,35.25978088378906
2011-03-11,35.266700744628906
2011-03-14,34.98982238769531
2011-03-15,34.45685958862305
2011-03-16,34.08306884765625
2011-03-17,34.47762680053711
2011-03-18,34.567604064941406
2011-03-21,34.906776428222656
2011-03-22,34.9136848449707
2011-03-23,34.85139846801758
2011-03-24,35.31517791748047
2011-03-25,35.07982635498047
2011-03-28,34.8929328918457
2011-03-29,34.98982238769531
2011-03-30,35.38437271118164
2011-03-31,35.12827682495117
2011-04-01,35.77891540527344
2011-04-04,35.86198425292969
2011-04-05,35.78583526611328
2011-04-06,36.22882843017578
2011-04-07,36.15961456298828
2011-04-08,36.07654571533203
2011-04-11,36.24269104003906
2011-04-12,35.965816497802734
2011-04-13,35.73739242553711
2011-04-14,35.73739242553711
2011-04-15,35.841217041015625
2011-04-18,35.57820129394531
2011-04-19,33.68853759765625
2011-04-20,33.937713623046875
2011-04-21,34.17998504638672
2011-04-25,33.903114318847656
2011-04-26,34.36685562133789
2011-04-27,34.519142150878906
2011-04-28,34.55376052856445
2011-04-29,34.60221481323242
2011-05-02,34.027706146240234
2011-05-03,34.173057556152344
2011-05-04,34.027706146240234
2011-05-05,33.66083908081055
2011-05-06,33.52241516113281
2011-05-09,33.577781677246094
2011-05-10,34.110755920410156
2011-05-11,33.52241516113281
2011-05-12,33.7923583984375
2011-05-13,33.39090347290039
2011-05-16,33.66083908081055
2011-05-17,33.944637298583984
2011-05-18,34.25611877441406
2011-05-19,34.22151565551758
2011-05-20,33.868492126464844
2011-05-23,33.59162139892578
2011-05-24,33.64698791503906
2011-05-25,33.66777038574219
2011-05-26,33.58470153808594
2011-05-27,33.53623580932617
2011-05-31,33.7715950012207
2011-06-01,32.89250564575195
2011-06-02,32.97556686401367
2011-06-03,32.691795349121094
2011-06-06,32.58103561401367
2011-06-07,32.38032150268555
2011-06-08,32.31763458251953
2011-06-09,32.972190856933594
2011-06-10,32.56832504272461
2011-06-13,32.93739318847656
2011-06-14,33.03486633300781
2011-06-15,32.282814025878906
2011-06-16,32.27585983276367
2011-06-17,32.58225631713867
2011-06-20,32.42208480834961
2011-06-21,32.6100959777832
2011-06-22,32.19925308227539
2011-06-23,31.6909122467041
2011-06-24,31.321840286254883
2011-06-27,31.530746459960938
2011-06-28,31.516822814941406
2011-06-29,32.12961196899414
2011-06-30,32.00426483154297
2011-07-01,32.38032150268555
2011-07-05,31.871973037719727
2011-07-06,32.03213119506836
2011-07-07,32.44992446899414
2011-07-08,31.94159698486328
2011-07-11,31.321840286254883
2011-07-12,31.551652908325195
2011-07-13,31.57254409790039
2011-07-14,30.945823669433594
2011-07-15,30.84136199951172
2011-07-18,30.21464729309082
2011-07-19,30.38874053955078
2011-07-20,30.771728515625
2011-07-21,31.927675247192383
2011-07-22,31.97641372680664
2011-07-25,31.73270606994629
2011-07-26,31.753582000732422
2011-07-27,31.238300323486328
2011-07-28,31.08509635925293
2011-07-29,31.26614761352539
2011-08-01,31.182580947875977
2011-08-02,29.970924377441406
2011-08-03,30.186800003051758
2011-08-04,28.6060733795166
2011-08-05,28.759275436401367
2011-08-08,26.217601776123047
2011-08-09,27.18552589416504
2011-08-10,25.159147262573242
2011-08-11,25.87640380859375
2011-08-12,25.56303596496582
2011-08-15,26.203676223754883
2011-08-16,25.918176651000977
2011-08-17,25.939062118530273
2011-08-18,24.615995407104492
2011-08-19,24.219070434570312
2011-08-22,24.441904067993164
2011-08-23,25.21485137939453
2011-08-24,26.09225845336914
2011-08-25,25.890304565429688
2011-08-26,25.925128936767578
2011-08-29,27.032329559326172
2011-08-30,26.858238220214844
2011-08-31,26.75379180908203
2011-09-01,26.475252151489258
2011-09-02,25.43769073486328
2011-09-06,25.075592041015625
2011-09-07,26.25461769104004
2011-09-08,25.56684112548828
2011-09-09,24.921184539794922
2011-09-12,25.208927154541016
2011-09-13,25.089624404907227
2011-09-14,25.6580867767334
2011-09-15,26.1002197265625
2011-09-16,25.96688461303711
2011-09-19,25.033475875854492
2011-09-20,25.01242446899414
2011-09-21,24.44396209716797
2011-09-22,23.88251304626465
2011-09-23,24.057964324951172
2011-09-26,24.612388610839844
2011-09-27,24.984346389770508
2011-09-28,24.415882110595703
2011-09-29,25.2720890045166
2011-09-30,24.549230575561523
2011-10-03,23.86847496032715
2011-10-04,25.279104232788086
2011-10-05,25.524747848510742
2011-10-06,25.763357162475586
2011-10-07,25.033475875854492
2011-10-10,26.275665283203125
2011-10-11,26.184436798095703
2011-10-12,26.689743041992188
2011-10-13,25.861610412597656
2011-10-14,25.917755126953125
2011-10-17,26.072158813476562
2011-10-18,27.216106414794922
2011-10-19,26.619564056396484
2011-10-20,27.096792221069336
2011-10-21,28.065284729003906
2011-10-24,28.500410079956055
2011-10-25,27.63718032836914
2011-10-26,27.967025756835938
2011-10-27,29.770681381225586
2011-10-28,29.489959716796875
2011-10-31,28.40214729309082
2011-11-01,27.15995216369629
2011-11-02,27.868783950805664
2011-11-03,28.479351043701172
2011-11-04,27.8407039642334
2011-11-07,28.08633804321289
2011-11-08,28.633745193481445
2011-11-09,27.03362274169922
2011-11-10,27.24416732788086
2011-11-11,28.08633804321289
2011-11-14,27.24416732788086
2011-11-15,27.433652877807617
2011-11-16,26.57745361328125
2011-11-17,26.03003692626953
2011-11-18,25.924772262573242
2011-11-21,25.721242904663086
2011-11-22,25.26506996154785
2011-11-23,24.63343620300293
2011-11-25,24.619409561157227
2011-11-28,24.970317840576172
2011-11-29,24.83696746826172
2011-11-30,26.409029006958008
2011-12-01,26.1984806060791
2011-12-02,26.85816764831543
2011-12-05,27.644193649291992
2011-12-06,28.009140014648438
2011-12-07,28.638166427612305
2011-12-08,27.542675018310547
2011-12-09,28.086889266967773
2011-12-12,27.740570068359375
2011-12-13,27.676952362060547
2011-12-14,27.740570068359375
2011-12-15,27.73349952697754
2011-12-16,27.549739837646484
2011-12-19,27.062070846557617
2011-12-20,27.874849319458008
2011-12-21,28.0020694732666
2011-12-22,28.645227432250977
2011-12-23,28.75831413269043
2011-12-27,28.454387664794922
2011-12-28,27.88898468017578
2011-12-29,28.228242874145508
2011-12-30,28.030338287353516
2012-01-03,28.737110137939453
2012-01-04,28.701772689819336
2012-01-05,28.949134826660156
2012-01-06,28.98447608947754
2012-01-09,29.267179489135742
2012-01-10,29.68417739868164
2012-01-11,29.86793327331543
2012-01-12,30.051692962646484
2012-01-13,29.804319381713867
2012-01-17,29.63470458984375
2012-01-18,29.132898330688477
2012-01-19,29.768993377685547
2012-01-20,30.440406799316406
2012-01-23,30.511093139648438
2012-01-24,30.24251937866211
2012-01-25,29.86793327331543
2012-01-26,29.033937454223633
2012-01-27,29.45094108581543
2012-01-30,29.231830596923828
2012-01-31,29.097558975219727
2012-02-01,29.790185928344727
2012-02-02,29.966888427734375
2012-02-03,31.16132164001465
2012-02-06,31.203725814819336
2012-02-07,31.217859268188477
2012-02-08,31.232004165649414
2012-02-09,31.140119552612305
2012-02-10,30.836200714111328
2012-02-13,30.850341796875
2012-02-14,30.680709838867188
2012-02-15,30.518152236938477
2012-02-16,30.991687774658203
2012-02-17,31.01289176940918
2012-02-21,30.906877517700195
2012-02-22,30.405078887939453
2012-02-23,31.01289176940918
2012-02-24,30.998762130737305
2012-02-27,31.401622772216797
2012-02-28,31.37334632873535
2012-02-29,31.38749122619629
2012-03-01,31.776199340820312
2012-03-02,31.754989624023438
2012-03-05,31.33094024658203
2012-03-06,30.737260818481445
2012-03-07,31.043134689331055
2012-03-08,31.277881622314453
2012-03-09,31.49839210510254
2012-03-12,31.740245819091797
2012-03-13,32.416038513183594
2012-03-14,32.67922592163086
2012-03-15,33.575523376464844
2012-03-16,33.62531280517578
2012-03-19,33.874298095703125
2012-03-20,33.8671875
2012-03-21,33.71778869628906
2012-03-22,33.39767837524414
2012-03-23,33.618202209472656
2012-03-26,34.07346725463867
2012-03-27,33.77469253540039
2012-03-28,33.810279846191406
2012-03-29,33.504390716552734
2012-03-30,33.753360748291016
2012-04-02,34.023685455322266
2012-04-03,34.07346725463867
2012-04-04,33.46171951293945
2012-04-05,33.504390716552734
2012-04-09,32.87839889526367
2012-04-10,32.223976135253906
2012-04-11,32.73613739013672
2012-04-12,33.28387451171875
2012-04-13,32.50851821899414
2012-04-16,32.835723876953125
2012-04-17,33.340797424316406
2012-04-18,33.1131591796875
2012-04-19,33.049137115478516
2012-04-20,32.94953918457031
2012-04-23,32.586753845214844
2012-04-24,33.020668029785156
2012-04-25,33.369239807128906
2012-04-26,33.5541877746582
2012-04-27,33.8458366394043
2012-04-30,33.83162307739258
2012-05-01,34.01655960083008
2012-05-02,33.51862335205078
2012-05-03,33.46171951293945
2012-05-04,33.15583419799805
2012-05-07,33.241180419921875
2012-05-08,32.88552474975586
2012-05-09,32.12437057495117
2012-05-10,32.27376174926758
2012-05-11,32.0959358215332
2012-05-14,31.43439292907715
2012-05-15,31.562414169311523
2012-05-16,31.277881622314453
2012-05-17,30.99333953857422
2012-05-18,30.708812713623047
2012-05-21,30.808387756347656
2012-05-22,30.851078033447266
2012-05-23,30.957767486572266
2012-05-24,31.0573673248291
2012-05-25,30.936426162719727
2012-05-29,31.256542205810547
2012-05-30,30.481159210205078
2012-05-31,30.715925216674805
2012-06-01,29.677352905273438
2012-06-04,29.584884643554688
2012-06-05,29.49950408935547
2012-06-06,30.37368392944336
2012-06-07,30.638805389404297
2012-06-08,31.004228591918945
2012-06-11,30.681785583496094
2012-06-12,31.30517578125
2012-06-13,30.832256317138672
2012-06-14,31.26934242248535
2012-06-15,31.7780704498291
2012-06-18,31.52013397216797
2012-06-19,31.985872268676758
2012-06-20,31.907047271728516
2012-06-21,31.018556594848633
2012-06-22,31.48430633544922
2012-06-25,31.140363693237305
2012-06-26,31.33382225036621
2012-06-27,31.49146270751953
2012-06-28,31.534461975097656
2012-06-29,32.97467041015625
2012-07-02,33.211143493652344
2012-07-03,33.404605865478516
2012-07-05,33.71269226074219
2012-07-06,33.311458587646484
2012-07-09,33.27561950683594
2012-07-10,32.817047119140625
2012-07-11,33.43326187133789
2012-07-12,32.83137512207031
2012-07-13,33.71269226074219
2012-07-16,33.698368072509766
2012-07-17,33.727054595947266
2012-07-18,33.132320404052734
2012-07-19,32.96034622192383
2012-07-20,32.45876693725586
2012-07-23,32.28681945800781
2012-07-24,32.107688903808594
2012-07-25,31.935720443725586
2012-07-26,32.55908966064453
2012-07-27,33.13948440551758
2012-07-30,32.75255584716797
2012-07-31,32.53044509887695
2012-08-01,32.2796630859375
2012-08-02,31.591781616210938
2012-08-03,32.58776092529297
2012-08-06,32.45876693725586
2012-08-07,32.9675178527832
2012-08-08,33.017677307128906
2012-08-09,33.0821533203125
2012-08-10,33.11798095703125
2012-08-13,33.12516403198242
2012-08-14,33.19681167602539
2012-08-15,33.311458587646484
2012-08-16,33.80586624145508
2012-08-17,33.848854064941406
2012-08-20,33.74852752685547
2012-08-21,33.64105987548828
2012-08-22,33.59089660644531
2012-08-23,33.089324951171875
2012-08-24,33.297115325927734
2012-08-27,33.15380859375
2012-08-28,33.1824836730957
2012-08-29,33.23262023925781
2012-08-30,33.0821533203125
2012-08-31,33.27561950683594
2012-09-04,33.49774169921875
2012-09-05,33.706886291503906
2012-09-06,34.55063247680664
2012-09-07,34.60834503173828
2012-09-10,33.966495513916016
2012-09-11,34.21168899536133
2012-09-12,34.57227325439453
2012-09-13,35.25014877319336
2012-09-14,35.43043899536133
2012-09-17,35.077083587646484
2012-09-18,34.990535736083984
2012-09-19,34.49295425415039
2012-09-20,34.43525695800781
2012-09-21,34.500160217285156
2012-09-24,34.44247055053711
2012-09-25,33.865543365478516
2012-09-26,33.46890640258789
2012-09-27,33.56987380981445
2012-09-28,33.476112365722656
2012-10-01,33.80784225463867
2012-10-02,34.038612365722656
2012-10-03,34.23333740234375
2012-10-04,34.40640640258789
2012-10-05,34.14678192138672
2012-10-08,33.97372817993164
2012-10-09,33.71408462524414
2012-10-10,33.750144958496094
2012-10-11,33.9304313659668
2012-10-12,33.38237762451172
2012-10-15,33.64918518066406
2012-10-16,34.27660369873047
2012-10-17,34.76698303222656
2012-10-18,34.84632110595703
2012-10-19,33.966495513916016
2012-10-22,34.03138732910156
2012-10-23,33.84390640258789
2012-10-24,33.95927810668945
2012-10-25,34.132362365722656
2012-10-26,34.01698684692383
2012-10-31,34.471309661865234
2012-11-01,34.8318977355957
2012-11-02,34.471309661865234
2012-11-05,35.0554313659668
2012-11-06,35.16361999511719
2012-11-07,33.9015998840332
2012-11-08,33.562652587890625
2012-11-09,33.63477325439453
2012-11-12,33.87995910644531
2012-11-13,33.64918518066406
2012-11-14,33.23814010620117
2012-11-15,33.548221588134766
2012-11-16,33.786216735839844
2012-11-19,34.14678192138672
2012-11-20,34.377567291259766
2012-11-21,34.478515625
2012-11-23,34.82469177246094
2012-11-26,34.759769439697266
2012-11-27,34.52901077270508
2012-11-28,34.5794792175293
2012-11-29,34.70929718017578
2012-11-30,34.629966735839844
2012-12-03,34.658809661865234
2012-12-04,34.30543899536133
2012-12-05,34.42881393432617
2012-12-06,34.581214904785156
2012-12-07,34.726375579833984
2012-12-10,34.639278411865234
2012-12-11,34.79894256591797
2012-12-12,34.63202667236328
2012-12-13,34.50864791870117
2012-12-14,34.19658279418945
2012-12-17,35.34324264526367
2012-12-18,35.91658020019531
2012-12-19,35.99639892578125
2012-12-20,36.43909454345703
2012-12-21,36.40280532836914
2012-12-24,36.410072326660156
2012-12-26,36.214111328125
2012-12-27,36.24315643310547
2012-12-28,36.25041580200195
2012-12-31,36.40280532836914
2013-01-02,37.60028076171875
2013-01-03,37.58576965332031
2013-01-04,38.76869201660156
2013-01-07,38.52922439575195
2013-01-08,37.83975601196289
2013-01-09,37.847023010253906
2013-01-10,38.03572463989258
2013-01-11,38.15182876586914
2013-01-14,38.11553955078125
2013-01-15,38.32600402832031
2013-01-16,36.12704849243164
2013-01-17,36.322994232177734
2013-01-18,36.4681396484375
2013-01-22,36.76569366455078
2013-01-23,36.70035171508789
2013-01-24,36.92534255981445
2013-01-25,37.244667053222656
2013-01-28,37.40433120727539
2013-01-29,37.571250915527344
2013-01-30,37.716407775878906
2013-01-31,37.360782623291016
2013-02-01,37.77444076538086
2013-02-04,37.21562194824219
2013-02-05,37.54948425292969
2013-02-06,38.02119827270508
2013-02-07,38.15909194946289
2013-02-08,38.24618148803711
2013-02-11,38.238922119140625
2013-02-12,38.41310501098633
2013-02-13,38.62355422973633
2013-02-14,38.52922439575195
2013-02-15,38.804988861083984
2013-02-19,39.12432098388672
2013-02-20,38.652584075927734
2013-02-21,38.11553955078125
2013-02-22,38.630821228027344
2013-02-25,37.86878967285156
2013-02-26,38.08651351928711
2013-02-27,38.67436599731445
2013-02-28,38.60177993774414
2013-03-01,38.667110443115234
2013-03-04,39.073509216308594
2013-03-05,39.45814514160156
2013-03-06,39.44356155395508
2013-03-07,39.706268310546875
2013-03-08,40.08574295043945
2013-03-11,40.209808349609375
2013-03-12,39.983577728271484
2013-03-13,40.0273551940918
2013-03-14,40.275474548339844
2013-03-15,39.80843734741211
2013-03-18,39.589515686035156
2013-03-19,39.39977264404297
2013-03-20,39.80843734741211
2013-03-21,39.268428802490234
2013-03-22,39.9689826965332
2013-03-25,39.71357727050781
2013-03-26,40.034671783447266
2013-03-27,39.88142013549805
2013-03-28,39.81572723388672
2013-04-01,39.68438720703125
2013-04-02,39.97628402709961
2013-04-03,39.582210540771484
2013-04-04,39.655189514160156
2013-04-05,39.231929779052734
2013-04-08,39.83033752441406
2013-04-09,39.95439910888672
2013-04-10,40.5965690612793
2013-04-11,40.93227005004883
2013-04-12,40.6038818359375
2013-04-15,39.268428802490234
2013-04-16,38.96921920776367
2013-04-17,38.480255126953125
2013-04-18,37.940250396728516
2013-04-19,38.312435150146484
2013-04-22,38.202964782714844
2013-04-23,38.57514190673828
2013-04-24,38.611637115478516
2013-04-25,38.76487350463867
2013-04-26,38.5970344543457
2013-04-29,38.92543411254883
2013-04-30,39.348690032958984
2013-05-01,38.80866241455078
2013-05-02,38.83055114746094
2013-05-03,39.11516189575195
2013-05-06,39.290306091308594
2013-05-07,39.55303192138672
2013-05-08,39.68438720703125
2013-05-09,39.801143646240234
2013-05-10,39.720863342285156
2013-05-13,40.21710205078125
2013-05-14,41.35552978515625
2013-05-15,41.64014434814453
2013-05-16,41.72770309448242
2013-05-17,42.52314758300781
2013-05-20,42.49394989013672
2013-05-21,42.29691696166992
2013-05-22,42.03420639038086
2013-05-23,41.67662048339844
2013-05-24,41.822566986083984
2013-05-28,42.939109802246094
2013-05-29,42.742069244384766
2013-05-30,42.939109802246094
2013-05-31,42.435585021972656
2013-06-03,42.603424072265625
2013-06-04,42.187461853027344
2013-06-05,41.593162536621094
2013-06-06,42.15077590942383
2013-06-07,42.72304916381836
2013-06-10,43.01654052734375
2013-06-11,42.18012619018555
2013-06-12,41.67387390136719
2013-06-13,42.30485153198242
2013-06-14,41.908653259277344
2013-06-17,42.59097671508789
2013-06-18,42.81843948364258
2013-06-19,42.480934143066406
2013-06-20,42.6350212097168
2013-06-21,42.54697036743164
2013-06-24,41.87930679321289
2013-06-25,41.930660247802734
2013-06-26,42.04070281982422
2013-06-27,42.78175735473633
2013-06-28,42.480934143066406
2013-07-01,43.11191177368164
2013-07-02,43.01654052734375
2013-07-03,43.163265228271484
2013-07-05,44.27116394042969
2013-07-08,44.461917877197266
2013-07-09,44.850765228271484
2013-07-10,44.872779846191406
2013-07-11,44.6746826171875
2013-07-12,45.12957000732422
2013-07-15,45.29099655151367
2013-07-16,44.571964263916016
2013-07-17,43.58882522583008
2013-07-18,43.38337707519531
2013-07-19,43.39072036743164
2013-07-22,43.59614181518555
2013-07-23,44.10240173339844
2013-07-24,43.36869812011719
2013-07-25,43.39806365966797
2013-07-26,43.25865936279297
2013-07-29,42.84043502807617
2013-07-30,42.76707458496094
2013-07-31,42.950504302978516
2013-08-01,43.66218566894531
2013-08-02,43.44207000732422
2013-08-05,42.92115783691406
2013-08-06,42.80376052856445
2013-08-07,42.2901725769043
2013-08-08,42.31951141357422
2013-08-09,42.45158767700195
2013-08-12,41.86463928222656
2013-08-13,42.23881530761719
2013-08-14,42.05539321899414
2013-08-15,41.527130126953125
2013-08-16,41.54180145263672
2013-08-19,41.11626434326172
2013-08-20,41.453758239746094
2013-08-21,41.11626434326172
2013-08-22,41.86463928222656
2013-08-23,41.84263610839844
2013-08-26,41.35837936401367
2013-08-27,40.18446731567383
2013-08-28,40.345882415771484
2013-08-29,40.42658996582031
2013-08-30,40.25783157348633
2013-09-03,40.49996566772461
2013-09-04,40.950050354003906
2013-09-05,40.92790985107422
2013-09-06,40.92790985107422
2013-09-09,41.023826599121094
2013-09-10,41.33370590209961
2013-09-11,40.883628845214844
2013-09-12,40.58851623535156
2013-09-13,40.44093322753906
2013-09-16,40.802467346191406
