Date,FDS
2010-11-05,76.1257553100586
2010-11-08,75.35848236083984
2010-11-09,75.25617218017578
2010-11-10,75.46932983398438
2010-11-11,75.40962982177734
2010-11-12,74.51453399658203
2010-11-15,74.98339080810547
2010-11-16,73.7558364868164
2010-11-17,74.45486450195312
2010-11-18,75.82732391357422
2010-11-19,76.219482421875
2010-11-22,76.82476043701172
2010-11-23,75.68247985839844
2010-11-24,77.4044418334961
2010-11-26,77.16514587402344
2010-11-29,76.60958862304688
2010-11-30,75.78060913085938
2010-12-01,77.50700378417969
2010-12-02,79.07093048095703
2010-12-03,79.74609375
2010-12-06,80.19908905029297
2010-12-07,80.19908905029297
2010-12-08,80.50675964355469
2010-12-09,80.75460052490234
2010-12-10,81.5750732421875
2010-12-13,82.28439331054688
2010-12-14,79.31880950927734
2010-12-15,78.02828216552734
2010-12-16,79.60936737060547
2010-12-17,79.48119354248047
2010-12-20,79.32735443115234
2010-12-21,80.7973403930664
2010-12-22,81.19898223876953
2010-12-23,81.19046783447266
2010-12-27,81.54086303710938
2010-12-28,81.25029754638672
2010-12-29,81.46392822265625
2010-12-30,80.81442260742188
2010-12-31,80.13069915771484
2011-01-03,81.32720947265625
2011-01-04,79.91705322265625
2011-01-05,80.08797454833984
2011-01-06,80.4469223022461
2011-01-07,80.66913604736328
2011-01-10,80.8656997680664
2011-01-11,81.06224822998047
2011-01-12,80.71190643310547
2011-01-13,80.76314544677734
2011-01-14,81.23320007324219
2011-01-18,83.77999877929688
2011-01-19,82.9339370727539
2011-01-20,82.3698501586914
2011-01-21,82.13056182861328
2011-01-24,82.8826675415039
2011-01-25,83.26721954345703
2011-01-26,84.17313385009766
2011-01-27,85.27562713623047
2011-01-28,85.17304992675781
2011-01-31,86.14736938476562
2011-02-01,86.48919677734375
2011-02-02,86.89945983886719
2011-02-03,86.6259536743164
2011-02-04,87.09603118896484
2011-02-07,87.88224029541016
2011-02-08,88.51468658447266
2011-02-09,88.49760437011719
2011-02-10,88.56600189208984
2011-02-11,89.59153747558594
2011-02-14,90.02739715576172
2011-02-15,90.07015991210938
2011-02-16,90.94185638427734
2011-02-17,91.8648681640625
2011-02-18,92.19816589355469
2011-02-22,89.97610473632812
2011-02-23,86.9592514038086
2011-02-24,86.81362915039062
2011-02-25,89.94014739990234
2011-02-28,89.83734893798828
2011-03-01,87.6959228515625
2011-03-02,88.38973236083984
2011-03-03,90.03437042236328
2011-03-04,89.11780548095703
2011-03-07,88.1669921875
2011-03-08,89.29767608642578
2011-03-09,89.08354187011719
2011-03-10,87.3961181640625
2011-03-11,87.73872375488281
2011-03-14,87.50745391845703
2011-03-15,84.16683959960938
2011-03-16,82.76205444335938
2011-03-17,83.19888305664062
2011-03-18,84.38099670410156
2011-03-21,86.0855484008789
2011-03-22,85.62301635742188
2011-03-23,86.21404266357422
2011-03-24,87.08771514892578
2011-03-25,87.46463775634766
2011-03-28,87.91004180908203
2011-03-29,89.05786895751953
2011-03-30,89.62319946289062
2011-03-31,89.7088623046875
2011-04-01,89.86305236816406
2011-04-04,90.61683654785156
2011-04-05,90.47120666503906
2011-04-06,89.9658203125
2011-04-07,89.85450744628906
2011-04-08,89.47758483886719
2011-04-11,88.87798309326172
2011-04-12,88.0899658203125
2011-04-13,88.93791961669922
2011-04-14,88.48394012451172
2011-04-15,89.08354187011719
2011-04-18,87.06206512451172
2011-04-19,87.79872131347656
2011-04-20,89.5718002319336
2011-04-21,90.36840057373047
2011-04-25,90.09431457519531
2011-04-26,91.24213409423828
2011-04-27,93.04947662353516
2011-04-28,92.79249572753906
2011-04-29,93.7176284790039
2011-05-02,92.8267822265625
2011-05-03,91.66183471679688
2011-05-04,91.25926971435547
2011-05-05,90.69393157958984
2011-05-06,91.16503143310547
2011-05-09,93.46066284179688
2011-05-10,95.45645904541016
2011-05-11,95.73056030273438
2011-05-12,95.3279800415039
2011-05-13,93.79472351074219
2011-05-16,92.09871673583984
2011-05-17,91.4220199584961
2011-05-18,92.56981658935547
2011-05-19,92.50984191894531
2011-05-20,92.63834381103516
2011-05-23,90.92520904541016
2011-05-24,90.8395767211914
2011-05-25,91.70464324951172
2011-05-26,92.4088134765625
2011-05-27,92.79527282714844
2011-05-31,95.19971466064453
2011-06-01,92.49470520019531
2011-06-02,93.18168640136719
2011-06-03,92.08252716064453
2011-06-06,91.27530670166016
2011-06-07,91.30966186523438
2011-06-08,89.97862243652344
2011-06-09,90.86310577392578
2011-06-10,89.32596588134766
2011-06-13,89.55782318115234
2011-06-14,85.78797149658203
2011-06-15,84.71451568603516
2011-06-16,83.59818267822266
2011-06-17,84.13063049316406
2011-06-20,84.48268127441406
2011-06-21,86.64667510986328
2011-06-22,85.71067810058594
2011-06-23,85.66773986816406
2011-06-24,84.53423309326172
2011-06-27,85.28987884521484
2011-06-28,86.68962097167969
2011-06-29,87.60848236083984
2011-06-30,87.86610412597656
2011-07-01,88.57025909423828
2011-07-05,88.19242858886719
2011-07-06,88.44148254394531
2011-07-07,88.37272644042969
2011-07-08,87.11903381347656
2011-07-11,85.46165466308594
2011-07-12,84.55140686035156
2011-07-13,84.27657318115234
2011-07-14,81.70894622802734
2011-07-15,81.57157135009766
2011-07-18,80.6698989868164
2011-07-19,82.69648742675781
2011-07-20,81.59732818603516
2011-07-21,82.71369171142578
2011-07-22,82.52476501464844
2011-07-25,82.10396575927734
2011-07-26,81.37405395507812
2011-07-27,79.02969360351562
2011-07-28,79.6823501586914
2011-07-29,79.08120727539062
2011-08-01,78.51445770263672
2011-08-02,76.4792251586914
2011-08-03,77.07179260253906
2011-08-04,74.22930908203125
2011-08-05,73.39637756347656
2011-08-08,67.36803436279297
2011-08-09,72.0138168334961
2011-08-10,68.84503936767578
2011-08-11,71.83346557617188
2011-08-12,72.6063232421875
2011-08-15,74.34099578857422
2011-08-16,73.55094146728516
2011-08-17,73.92020416259766
2011-08-18,69.70378112792969
2011-08-19,67.9691390991211
2011-08-22,68.83648681640625
2011-08-23,71.52430725097656
2011-08-24,71.3267822265625
2011-08-25,70.37361145019531
2011-08-26,72.56336212158203
2011-08-29,74.98418426513672
2011-08-30,75.63888549804688
2011-08-31,75.72504425048828
2011-09-01,74.65679931640625
2011-09-02,72.35663604736328
2011-09-06,71.03858184814453
2011-09-07,73.5799560546875
2011-09-08,73.06306457519531
2011-09-09,70.84902954101562
2011-09-12,71.9689712524414
2011-09-13,72.99414825439453
2011-09-14,74.4069595336914
2011-09-15,75.50109100341797
2011-09-16,75.16508483886719
2011-09-19,76.50904083251953
2011-09-20,78.29230499267578
2011-09-21,78.67999267578125
2011-09-22,76.67271423339844
2011-09-23,78.06832885742188
2011-09-26,79.30888366699219
2011-09-27,80.50634002685547
2011-09-28,78.7661361694336
2011-09-29,79.24857330322266
2011-09-30,76.6468505859375
2011-10-03,74.69127655029297
2011-10-04,77.49110412597656
2011-10-05,77.81849670410156
2011-10-06,79.92052459716797
2011-10-07,77.93909454345703
2011-10-10,81.08353424072266
2011-10-11,80.4632568359375
2011-10-12,81.25582122802734
2011-10-13,82.47918701171875
2011-10-14,82.58255767822266
2011-10-17,80.72173309326172
2011-10-18,82.220703125
2011-10-19,80.41156005859375
2011-10-20,80.5752182006836
2011-10-21,83.10804748535156
2011-10-24,84.94302368164062
2011-10-25,83.60770416259766
2011-10-26,84.89132690429688
2011-10-27,87.24319458007812
2011-10-28,86.73492431640625
2011-10-31,85.64945983886719
2011-11-01,81.7038345336914
2011-11-02,83.55599212646484
2011-11-03,85.92508697509766
2011-11-04,85.26175689697266
2011-11-07,85.3565673828125
2011-11-08,86.20079803466797
2011-11-09,82.3843994140625
2011-11-10,83.54741668701172
2011-11-11,84.64151763916016
2011-11-14,82.95297241210938
2011-11-15,84.47782897949219
2011-11-16,81.54873657226562
2011-11-17,79.34334564208984
2011-11-18,78.5421371459961
2011-11-21,77.57728576660156
2011-11-22,77.2585220336914
2011-11-23,75.86292266845703
2011-11-25,76.0438232421875
2011-11-28,78.4201889038086
2011-11-29,77.27090454101562
2011-11-30,80.56324768066406
2011-12-01,80.35584259033203
2011-12-02,80.01885986328125
2011-12-05,82.2051010131836
2011-12-06,82.08412170410156
2011-12-07,80.80519104003906
2011-12-08,80.54592895507812
2011-12-09,82.37792205810547
2011-12-12,81.87670135498047
2011-12-13,76.25122833251953
2011-12-14,75.88826751708984
2011-12-15,75.51669311523438
2011-12-16,75.19695281982422
2011-12-19,74.4538345336914
2011-12-20,76.70918273925781
2011-12-21,74.9204330444336
2011-12-22,75.62904357910156
2011-12-23,76.39810943603516
2011-12-27,76.53636932373047
2011-12-28,75.37845611572266
2011-12-29,75.94012451171875
2011-12-30,75.42163848876953
2012-01-03,76.11294555664062
2012-01-04,75.37845611572266
2012-01-05,75.84507751464844
2012-01-06,74.99822998046875
2012-01-09,74.65255737304688
2012-01-10,75.75001525878906
2012-01-11,76.3203125
2012-01-12,76.68327331542969
2012-01-13,75.40434265136719
2012-01-17,76.14751434326172
2012-01-18,76.68327331542969
2012-01-19,79.66454315185547
2012-01-20,79.52627563476562
2012-01-23,79.50035858154297
2012-01-24,80.00155639648438
2012-01-25,79.05964660644531
2012-01-26,78.1350326538086
2012-01-27,78.93866729736328
2012-01-30,76.99440002441406
2012-01-31,76.3203125
2012-02-01,77.4264144897461
2012-02-02,77.3572769165039
2012-02-03,78.67076110839844
2012-02-06,78.91277313232422
2012-02-07,80.40768432617188
2012-02-08,80.14845275878906
2012-02-09,80.34720611572266
2012-02-10,79.0510025024414
2012-02-13,77.91031646728516
2012-02-14,78.56709289550781
2012-02-15,76.98572540283203
2012-02-16,78.11775970458984
2012-02-17,77.30545043945312
2012-02-21,76.6919174194336
2012-02-22,77.62516021728516
2012-02-23,77.64246368408203
2012-02-24,76.89930725097656
2012-02-27,77.05530548095703
2012-02-28,76.942626953125
2012-02-29,75.75517272949219
2012-03-01,76.06721496582031
2012-03-02,74.76707458496094
2012-03-05,75.07044982910156
2012-03-06,74.68905639648438
2012-03-07,74.96643829345703
2012-03-08,76.70862579345703
2012-03-09,78.13008880615234
2012-03-12,78.71087646484375
2012-03-13,85.5149154663086
2012-03-14,84.74352264404297
2012-03-15,85.61028289794922
2012-03-16,86.27769470214844
2012-03-19,86.10436248779297
2012-03-20,85.73168182373047
2012-03-21,86.03500366210938
2012-03-22,85.31558227539062
2012-03-23,85.48027801513672
2012-03-26,86.84107971191406
2012-03-27,86.51173400878906
2012-03-28,85.85298919677734
2012-03-29,85.23756408691406
2012-03-30,85.84431457519531
2012-04-02,86.88441467285156
2012-04-03,86.88441467285156
2012-04-04,86.02635192871094
2012-04-05,86.26036834716797
2012-04-09,84.94287109375
2012-04-10,83.82476043701172
2012-04-11,84.47482299804688
2012-04-12,85.37625122070312
2012-04-13,85.61898803710938
2012-04-16,85.50627136230469
2012-04-17,88.0632095336914
2012-04-18,88.02854919433594
2012-04-19,89.95276641845703
2012-04-20,89.8747329711914
2012-04-23,88.65262603759766
2012-04-24,88.23656463623047
2012-04-25,89.69274139404297
2012-04-26,90.11746978759766
2012-04-27,90.67218017578125
2012-04-30,90.88887786865234
2012-05-01,90.85421752929688
2012-05-02,91.2009048461914
2012-05-03,90.36882781982422
2012-05-04,89.736083984375
2012-05-07,89.6147689819336
2012-05-08,90.75019073486328
2012-05-09,90.47280883789062
2012-05-10,91.16625213623047
2012-05-11,94.06122589111328
2012-05-14,92.16300964355469
2012-05-15,92.50971984863281
2012-05-16,92.977783203125
2012-05-17,91.95500183105469
2012-05-18,89.6147689819336
2012-05-21,90.84554290771484
2012-05-22,91.59095764160156
2012-05-23,92.07633972167969
2012-05-24,92.7784423828125
2012-05-25,93.61918640136719
2012-05-29,93.61051177978516
2012-05-30,92.10667419433594
2012-05-31,91.6459732055664
2012-06-01,88.19500732421875
2012-06-04,88.98606872558594
2012-06-05,90.63761901855469
2012-06-06,92.66299438476562
2012-06-07,91.42864990234375
2012-06-08,92.14144897460938
2012-06-11,90.8984146118164
2012-06-12,79.71105194091797
2012-06-13,80.45862579345703
2012-06-14,80.68463134765625
2012-06-15,81.51907348632812
2012-06-18,82.29275512695312
2012-06-19,82.20581817626953
2012-06-20,81.77116394042969
2012-06-21,79.53718566894531
2012-06-22,80.68463134765625
2012-06-25,79.27641296386719
2012-06-26,79.05039978027344
2012-06-27,79.56327056884766
2012-06-28,78.6331558227539
2012-06-29,80.78892517089844
2012-07-02,81.07576751708984
2012-07-03,81.60604858398438
2012-07-05,81.4408950805664
2012-07-06,80.44124603271484
2012-07-09,79.91099548339844
2012-07-10,79.27641296386719
2012-07-11,79.03302001953125
2012-07-12,77.00764465332031
2012-07-13,79.28508758544922
2012-07-16,79.63279724121094
2012-07-17,79.963134765625
2012-07-18,81.51907348632812
2012-07-19,82.50135803222656
2012-07-20,81.32787322998047
2012-07-23,80.841064453125
2012-07-24,78.72008514404297
2012-07-25,78.73751068115234
2012-07-26,80.31953430175781
2012-07-27,81.40611267089844
2012-07-30,80.88452911376953
2012-07-31,80.80632781982422
2012-08-01,80.27604675292969
2012-08-02,78.74615478515625
2012-08-03,80.58027648925781
2012-08-06,80.49341583251953
2012-08-07,82.52745056152344
2012-08-08,82.11888885498047
2012-08-09,81.65818786621094
2012-08-10,80.8323974609375
2012-08-13,81.77116394042969
2012-08-14,81.07576751708984
2012-08-15,81.24964141845703
2012-08-16,81.63208770751953
2012-08-17,81.59732818603516
2012-08-20,82.21453094482422
2012-08-21,82.57090759277344
2012-08-22,82.5361328125
2012-08-23,82.12755584716797
2012-08-24,81.87549591064453
2012-08-27,80.71940612792969
2012-08-28,80.12826538085938
2012-08-29,80.84349822998047
2012-08-30,79.57881164550781
2012-08-31,80.47714233398438
2012-09-04,81.94245910644531
2012-09-05,80.74755859375
2012-09-06,81.92498779296875
2012-09-07,83.00653076171875
2012-09-10,83.19841003417969
2012-09-11,87.25414276123047
2012-09-12,88.47515869140625
2012-09-13,89.57410430908203
2012-09-14,90.49866485595703
2012-09-17,89.8270492553711
2012-09-18,89.5392837524414
2012-09-19,89.4694595336914
2012-09-20,88.12628173828125
2012-09-21,87.69893646240234
2012-09-24,89.66133880615234
2012-09-25,85.90220642089844
2012-09-26,84.95152282714844
2012-09-27,85.05620574951172
2012-09-28,84.09674835205078
2012-10-01,83.11119842529297
2012-10-02,81.66333770751953
2012-10-03,82.30006408691406
2012-10-04,82.72740936279297
2012-10-05,82.91059875488281
2012-10-08,82.68379974365234
2012-10-09,81.94245910644531
2012-10-10,82.07328033447266
2012-10-11,81.76802825927734
2012-10-12,81.35809326171875
2012-10-15,81.10514068603516
2012-10-16,81.47150421142578
2012-10-17,81.24469757080078
2012-10-18,80.62545776367188
2012-10-19,79.43052673339844
2012-10-22,80.25914001464844
2012-10-23,80.25039672851562
2012-10-24,80.11956024169922
2012-10-25,80.0672378540039
2012-10-26,79.2386703491211
2012-10-31,78.97700500488281
2012-11-01,80.4335708618164
2012-11-02,79.12527465820312
2012-11-05,78.97700500488281
2012-11-06,79.0380630493164
2012-11-07,78.02630615234375
2012-11-08,77.88674926757812
2012-11-09,78.3489990234375
2012-11-12,77.4332275390625
2012-11-13,77.2413330078125
2012-11-14,76.56973266601562
2012-11-15,79.3345947265625
2012-11-16,79.08164978027344
2012-11-19,79.12527465820312
2012-11-20,79.3956527709961
2012-11-21,79.43052673339844
2012-11-23,79.70964050292969
2012-11-26,81.24469757080078
2012-11-27,80.9045181274414
2012-11-28,80.75577545166016
2012-11-29,80.7995376586914
2012-11-30,80.85200500488281
2012-12-03,80.87828063964844
2012-12-04,80.45823669433594
2012-12-05,81.7009048461914
2012-12-06,81.9547119140625
2012-12-07,81.60462951660156
2012-12-10,82.26097869873047
2012-12-11,84.177490234375
2012-12-12,82.58478546142578
2012-12-13,82.30475616455078
2012-12-14,82.26097869873047
2012-12-17,84.35250854492188
2012-12-18,80.67699432373047
2012-12-19,79.32054901123047
2012-12-20,78.90052032470703
2012-12-21,77.56159973144531
2012-12-24,77.75414276123047
2012-12-26,76.56396484375
2012-12-27,76.52896118164062
2012-12-28,76.730224609375
2012-12-31,77.06278228759766
2013-01-02,78.51547241210938
2013-01-03,78.7692642211914
2013-01-04,78.10417175292969
2013-01-07,77.80662536621094
2013-01-08,77.42157745361328
2013-01-09,77.81539154052734
2013-01-10,77.3865737915039
2013-01-11,77.77162170410156
2013-01-14,77.96414184570312
2013-01-15,79.6881332397461
2013-01-16,78.89180755615234
2013-01-17,79.75813293457031
2013-01-18,79.9769058227539
2013-01-22,80.09941864013672
2013-01-23,80.99205017089844
2013-01-24,81.7796630859375
2013-01-25,81.82341766357422
2013-01-28,81.98094177246094
2013-01-29,82.13845825195312
2013-01-30,81.7708969116211
2013-01-31,80.96577453613281
2013-02-01,81.90216064453125
2013-02-04,81.8321533203125
2013-02-05,81.81466674804688
2013-02-06,81.9459228515625
2013-02-07,82.12095642089844
2013-02-08,81.9109115600586
2013-02-11,81.52586364746094
2013-02-12,81.4383544921875
2013-02-13,82.19096374511719
2013-02-14,81.47332763671875
2013-02-15,82.52350616455078
2013-02-19,85.14012908935547
2013-02-20,84.8600845336914
2013-02-21,84.22998809814453
2013-02-22,85.63015747070312
2013-02-25,85.35014343261719
2013-02-26,85.11310577392578
2013-02-27,86.03491973876953
2013-02-28,85.41162109375
2013-03-01,85.38525390625
2013-03-04,85.92078399658203
2013-03-05,86.99182891845703
2013-03-06,87.08839416503906
2013-03-07,87.57125854492188
2013-03-08,87.23761749267578
2013-03-11,87.78192138671875
2013-03-12,88.31743621826172
2013-03-13,87.23761749267578
2013-03-14,88.21212005615234
2013-03-15,87.16739654541016
2013-03-18,86.06122589111328
2013-03-19,81.48734283447266
2013-03-20,81.22396087646484
2013-03-21,78.93263244628906
2013-03-22,79.72277069091797
2013-03-25,79.74907684326172
2013-03-26,80.55677032470703
2013-03-27,81.58390808105469
2013-03-28,81.29421997070312
2013-04-01,80.49529266357422
2013-04-02,80.54798126220703
2013-04-03,79.01167297363281
2013-04-04,79.07308197021484
2013-04-05,79.0818862915039
2013-04-08,79.50328826904297
2013-04-09,80.20561218261719
2013-04-10,81.84732055664062
2013-04-11,81.33812713623047
2013-04-12,80.96936798095703
2013-04-15,79.31013488769531
2013-04-16,80.37239837646484
2013-04-17,79.31013488769531
2013-04-18,78.49366760253906
2013-04-19,79.17847442626953
2013-04-22,79.77544403076172
2013-04-23,79.68762969970703
2013-04-24,79.77544403076172
2013-04-25,80.3021469116211
2013-04-26,80.90791320800781
2013-04-29,81.39076232910156
2013-04-30,82.58473205566406
2013-05-01,82.01407623291016
2013-05-02,82.56715393066406
2013-05-03,82.72518157958984
2013-05-06,82.16333770751953
2013-05-07,82.53205871582031
2013-05-08,83.13783264160156
2013-05-09,82.82176971435547
2013-05-10,83.16417694091797
2013-05-13,84.16495513916016
2013-05-14,85.75398254394531
2013-05-15,85.96467590332031
2013-05-16,85.46427917480469
2013-05-17,85.71007537841797
2013-05-20,85.76275634765625
2013-05-21,86.93914794921875
2013-05-22,85.21844482421875
2013-05-23,88.2823257446289
2013-05-24,88.07164764404297
2013-05-28,87.27274322509766
2013-05-29,86.42698669433594
2013-05-30,87.30799102783203
2013-05-31,86.50630187988281
2013-06-03,86.7529525756836
2013-06-04,87.33442687988281
2013-06-05,87.1582260131836
2013-06-06,88.13616943359375
2013-06-07,88.7704849243164
2013-06-10,89.01712799072266
2013-06-11,88.97310638427734
2013-06-12,88.26832580566406
2013-06-13,89.8453369140625
2013-06-14,88.8761978149414
2013-06-17,91.41349029541016
2013-06-18,87.3255844116211
2013-06-19,87.69564819335938
2013-06-20,86.5503158569336
2013-06-21,87.66921997070312
2013-06-24,86.84107208251953
2013-06-25,87.19347381591797
2013-06-26,88.56785583496094
2013-06-27,90.05674743652344
2013-06-28,89.81007385253906
2013-07-01,90.91130828857422
2013-07-02,90.28580474853516
2013-07-03,90.73514556884766
2013-07-05,91.29014587402344
2013-07-08,92.59405517578125
2013-07-09,94.2415542602539
2013-07-10,94.3208236694336
2013-07-11,94.9375228881836
2013-07-12,94.6732177734375
2013-07-15,94.77014923095703
2013-07-16,93.33409881591797
2013-07-17,93.43983459472656
2013-07-18,94.72611236572266
2013-07-19,96.3735580444336
2013-07-22,96.4704818725586
2013-07-23,96.89340209960938
2013-07-24,96.55858612060547
2013-07-25,96.73480987548828
2013-07-26,95.99474334716797
2013-07-29,94.96395874023438
2013-07-30,95.14897918701172
2013-07-31,96.18856048583984
2013-08-01,98.32058715820312
2013-08-02,98.25897216796875
2013-08-05,97.76555633544922
2013-08-06,97.15771484375
2013-08-07,96.8493423461914
2013-08-08,97.07839965820312
2013-08-09,97.39556884765625
2013-08-12,97.39556884765625
2013-08-13,98.1355972290039
2013-08-14,96.19737243652344
2013-08-15,93.28125
2013-08-16,93.6953125
2013-08-19,93.6777114868164
2013-08-20,94.06529998779297
2013-08-21,92.99932098388672
2013-08-22,93.38697052001953
2013-08-23,93.52791595458984
2013-08-26,93.58960723876953
2013-08-27,92.19759368896484
2013-08-28,91.90589904785156
2013-08-29,91.04840850830078
2013-08-30,90.47386169433594
2013-09-03,90.1114501953125
2013-09-04,91.53459930419922
2013-09-05,93.66498565673828
2013-09-06,93.2848892211914
2013-09-09,97.22734069824219
2013-09-10,99.29583740234375
2013-09-11,98.73892211914062
2013-09-12,98.76547241210938
2013-09-13,98.5621566772461
2013-09-16,99.22511291503906
2013-09-17,97.51021575927734
2013-09-18,98.13787078857422
