Date,PEP
2010-11-05,42.06222915649414
2010-11-08,42.08163070678711
2010-11-09,42.20442199707031
2010-11-10,42.17209243774414
2010-11-11,41.945884704589844
2010-11-12,41.77784729003906
2010-11-15,41.63566589355469
2010-11-16,41.390045166015625
2010-11-17,41.32542419433594
2010-11-18,41.861854553222656
2010-11-19,41.82308578491211
2010-11-22,41.816627502441406
2010-11-23,41.293113708496094
2010-11-24,41.577484130859375
2010-11-26,41.29958724975586
2010-11-29,41.37065887451172
2010-11-30,41.77137756347656
2010-12-01,42.73508834838867
2010-12-02,42.4550895690918
2010-12-03,42.43557357788086
2010-12-06,42.1490592956543
2010-12-07,42.11649703979492
2010-12-08,42.08393096923828
2010-12-09,42.14255905151367
2010-12-10,42.25975036621094
2010-12-13,42.669960021972656
2010-12-14,42.70903778076172
2010-12-15,42.48113250732422
2010-12-16,42.813232421875
2010-12-17,42.956478118896484
2010-12-20,43.177879333496094
2010-12-21,42.585330963134766
2010-12-22,42.76763916015625
2010-12-23,42.77416229248047
2010-12-27,42.59834289550781
2010-12-28,42.507198333740234
2010-12-29,42.53973388671875
2010-12-30,42.40300750732422
2010-12-31,42.53973388671875
2011-01-03,42.813232421875
2011-01-04,42.59184265136719
2011-01-05,43.360191345214844
2011-01-06,43.52296829223633
2011-01-07,43.22997283935547
2011-01-10,43.008567810058594
2011-01-11,43.19088363647461
2011-01-12,43.45134353637695
2011-01-13,43.56855773925781
2011-01-14,43.483917236328125
2011-01-18,43.34716033935547
2011-01-19,42.91089630126953
2011-01-20,42.91089630126953
2011-01-21,42.89136505126953
2011-01-24,43.09321975708008
2011-01-25,42.826236724853516
2011-01-26,42.884864807128906
2011-01-27,42.689517974853516
2011-01-28,41.934173583984375
2011-01-31,41.87556076049805
2011-02-01,42.3574104309082
2011-02-02,42.09695053100586
2011-02-03,41.790916442871094
2011-02-04,41.56951141357422
2011-02-07,41.46534729003906
2011-02-08,41.7844123840332
2011-02-09,41.94720458984375
2011-02-10,41.2569694519043
2011-02-11,41.58906555175781
2011-02-14,41.243961334228516
2011-02-15,41.901615142822266
2011-02-16,41.647666931152344
2011-02-17,42.1295166015625
2011-02-18,41.28953552246094
2011-02-22,41.12023162841797
2011-02-23,40.976966857910156
2011-02-24,41.04209518432617
2011-02-25,41.41324234008789
2011-02-28,41.29603958129883
2011-03-01,41.15930938720703
2011-03-02,41.29708480834961
2011-03-03,41.828556060791016
2011-03-04,41.59891891479492
2011-03-07,41.64484405517578
2011-03-08,41.85481643676758
2011-03-09,42.419071197509766
2011-03-10,42.274715423583984
2011-03-11,42.419071197509766
2011-03-14,42.08444595336914
2011-03-15,41.34300231933594
2011-03-16,40.88372039794922
2011-03-17,41.388954162597656
2011-03-18,41.493934631347656
2011-03-21,42.0582160949707
2011-03-22,41.95322036743164
2011-03-23,42.123817443847656
2011-03-24,42.123817443847656
2011-03-25,41.97947311401367
2011-03-28,42.215675354003906
2011-03-29,42.097572326660156
2011-03-30,42.68153381347656
2011-03-31,42.26161193847656
2011-04-01,42.793087005615234
2011-04-04,42.70778274536133
2011-04-05,43.02927780151367
2011-04-06,43.140830993652344
2011-04-07,43.252357482910156
2011-04-08,43.12770080566406
2011-04-11,43.33110427856445
2011-04-12,43.67885208129883
2011-04-13,43.6001091003418
2011-04-14,43.76414489746094
2011-04-15,44.033172607421875
2011-04-18,44.05941390991211
2011-04-19,43.8363151550293
2011-04-20,44.17752456665039
2011-04-21,44.23002243041992
2011-04-25,43.980690002441406
2011-04-26,44.42683410644531
2011-04-27,44.57120895385742
2011-04-28,45.745670318603516
2011-04-29,45.20108413696289
2011-05-02,45.476661682128906
2011-05-03,45.66038131713867
2011-05-04,45.81785583496094
2011-05-05,45.161720275878906
2011-05-06,45.45040512084961
2011-05-09,45.81128692626953
2011-05-10,45.94908905029297
2011-05-11,46.06062316894531
2011-05-12,46.55929946899414
2011-05-13,46.29683303833008
2011-05-16,46.40181350708008
2011-05-17,46.65769958496094
2011-05-18,46.76268005371094
2011-05-19,47.09730529785156
2011-05-20,46.78236770629883
2011-05-23,46.611778259277344
2011-05-24,46.572418212890625
2011-05-25,46.22464370727539
2011-05-26,46.20497131347656
2011-05-27,46.191856384277344
2011-05-31,46.664268493652344
2011-06-01,46.456077575683594
2011-06-02,45.94057083129883
2011-06-03,45.58366775512695
2011-06-06,45.53079605102539
2011-06-07,45.55721664428711
2011-06-08,45.49774932861328
2011-06-09,45.94057083129883
2011-06-10,45.39860916137695
2011-06-13,45.64314651489258
2011-06-14,45.9802131652832
2011-06-15,45.259803771972656
2011-06-16,45.53079605102539
2011-06-17,45.41843032836914
2011-06-20,45.59028244018555
2011-06-21,45.55721664428711
2011-06-22,45.458099365234375
2011-06-23,44.92933654785156
2011-06-24,45.2399787902832
2011-06-27,45.636531829833984
2011-06-28,46.01327133178711
2011-06-29,46.23796463012695
2011-06-30,46.548614501953125
2011-07-01,46.38999938964844
2011-07-05,46.112396240234375
2011-07-06,46.376766204833984
2011-07-07,46.60808181762695
2011-07-08,46.21814727783203
2011-07-11,45.80177307128906
2011-07-12,45.61009216308594
2011-07-13,45.53079605102539
2011-07-14,45.33912658691406
2011-07-15,45.292850494384766
2011-07-18,44.942562103271484
2011-07-19,45.299461364746094
2011-07-20,45.26642608642578
2011-07-21,43.73309326171875
2011-07-22,43.462100982666016
2011-07-25,42.54342269897461
2011-07-26,42.345149993896484
2011-07-27,42.20636749267578
2011-07-28,42.226192474365234
2011-07-29,42.32532501220703
2011-08-01,42.20636749267578
2011-08-02,41.75695037841797
2011-08-03,42.61613082885742
2011-08-04,41.86928939819336
2011-08-05,42.7417106628418
2011-08-08,41.61813735961914
2011-08-09,41.69745635986328
2011-08-10,39.86670684814453
2011-08-11,41.55204772949219
2011-08-12,41.75695037841797
2011-08-15,42.014686584472656
2011-08-16,42.1402702331543
2011-08-17,42.70866775512695
2011-08-18,41.69745635986328
2011-08-19,41.0233154296875
2011-08-22,40.92417526245117
2011-08-23,41.95521545410156
2011-08-24,42.100624084472656
2011-08-25,41.651187896728516
2011-08-26,41.743709564208984
2011-08-29,42.40463638305664
2011-08-30,42.64257049560547
2011-08-31,42.92573165893555
2011-09-01,42.73918151855469
2011-09-02,42.17287826538086
2011-09-06,41.606571197509766
2011-09-07,41.0535888671875
2011-09-08,40.867042541503906
2011-09-09,39.967628479003906
2011-09-12,40.06756591796875
2011-09-13,40.334068298339844
2011-09-14,41.026939392089844
2011-09-15,42.119571685791016
2011-09-16,41.3400764465332
2011-09-19,40.34737777709961
2011-09-20,40.2341194152832
2011-09-21,40.500614166259766
2011-09-22,40.58721923828125
2011-09-23,40.20082473754883
2011-09-26,41.23347091674805
2011-09-27,41.59324645996094
2011-09-28,41.28676986694336
2011-09-29,41.69317626953125
2011-09-30,41.240142822265625
2011-10-03,40.16749954223633
2011-10-04,40.27409362792969
2011-10-05,40.16749954223633
2011-10-06,40.354034423828125
2011-10-07,40.65385818481445
2011-10-10,41.22014617919922
2011-10-11,40.607208251953125
2011-10-12,41.77313995361328
2011-10-13,41.54660415649414
2011-10-14,41.466651916503906
2011-10-17,41.23347091674805
2011-10-18,41.57992172241211
2011-10-19,41.38005065917969
2011-10-20,41.38669967651367
2011-10-21,41.49330520629883
2011-10-24,41.37338638305664
2011-10-25,41.18682861328125
2011-10-26,41.313419342041016
2011-10-27,41.893043518066406
2011-10-28,42.10625457763672
2011-10-31,41.93967056274414
2011-11-01,41.46000289916992
2011-11-02,41.57992172241211
2011-11-03,41.83974838256836
2011-11-04,41.30009841918945
2011-11-07,41.63987731933594
2011-11-08,42.4127197265625
2011-11-09,41.49330520629883
2011-11-10,41.94635009765625
2011-11-11,42.1595458984375
2011-11-14,41.83974838256836
2011-11-15,42.97234344482422
2011-11-16,43.36544418334961
2011-11-17,42.699188232421875
2011-11-18,42.56595993041992
2011-11-21,42.07293701171875
2011-11-22,42.09292984008789
2011-11-23,41.57324981689453
2011-11-25,41.63322448730469
2011-11-28,41.96633529663086
2011-11-29,42.4127197265625
2011-11-30,42.98698806762695
2011-12-01,43.04743957519531
2011-12-02,43.17506790161133
2011-12-05,43.25566101074219
2011-12-06,43.423583984375
2011-12-07,43.59821701049805
2011-12-08,43.208648681640625
2011-12-09,43.78629684448242
2011-12-12,43.43030548095703
2011-12-13,43.17506790161133
2011-12-14,42.97355270385742
2011-12-15,43.557918548583984
2011-12-16,43.46387481689453
2011-12-19,43.235504150390625
2011-12-20,44.01465606689453
2011-12-21,44.35720443725586
2011-12-22,44.35720443725586
2011-12-23,44.713191986083984
2011-12-27,44.5855827331543
2011-12-28,44.26988983154297
2011-12-29,44.69303894042969
2011-12-30,44.565425872802734
2012-01-03,44.59901428222656
2012-01-04,44.82737350463867
2012-01-05,44.47811508178711
2012-01-06,43.920616149902344
2012-01-09,44.148983001708984
2012-01-10,44.10196304321289
2012-01-11,43.66538619995117
2012-01-12,43.40342330932617
2012-01-13,43.25566101074219
2012-01-17,43.423583984375
2012-01-18,43.557918548583984
2012-01-19,44.26988983154297
2012-01-20,44.518402099609375
2012-01-23,44.39750289916992
2012-01-24,44.46467971801758
2012-01-25,44.80049514770508
2012-01-26,44.67961502075195
2012-01-27,44.20273208618164
2012-01-30,43.934059143066406
2012-01-31,44.10868835449219
2012-02-01,44.5855827331543
2012-02-02,44.59901428222656
2012-02-03,44.77364730834961
2012-02-06,44.67961502075195
2012-02-07,44.8408088684082
2012-02-08,44.82737350463867
2012-02-09,43.1683349609375
2012-02-10,42.95341110229492
2012-02-13,42.778770446777344
2012-02-14,42.664588928222656
2012-02-15,42.36235046386719
2012-02-16,42.13396453857422
2012-02-17,42.10040283203125
2012-02-21,42.409358978271484
2012-02-22,42.38248825073242
2012-02-23,42.402645111083984
2012-02-24,42.523536682128906
2012-02-27,42.5302619934082
2012-02-28,42.5302619934082
2012-02-29,42.62166976928711
2012-03-01,42.35757827758789
2012-03-02,42.33724594116211
2012-03-05,42.52010726928711
2012-03-06,42.17473602294922
2012-03-07,42.40498352050781
2012-03-08,42.628448486328125
2012-03-09,42.76388931274414
2012-03-12,43.29887008666992
2012-03-13,43.56973648071289
2012-03-14,43.38011169433594
2012-03-15,43.45459747314453
2012-03-16,43.65776062011719
2012-03-19,43.83382797241211
2012-03-20,44.20627975463867
2012-03-21,44.26044845581055
2012-03-22,44.280765533447266
2012-03-23,44.219825744628906
2012-03-26,44.544864654541016
2012-03-27,44.70061111450195
2012-03-28,44.64645004272461
2012-03-29,44.70738220214844
2012-03-30,44.93085861206055
2012-04-02,45.19495391845703
2012-04-03,45.07307052612305
2012-04-04,44.92407989501953
2012-04-05,44.7954216003418
2012-04-09,44.253665924072266
2012-04-10,43.91509246826172
2012-04-11,44.11824035644531
2012-04-12,44.27399826049805
2012-04-13,44.05729293823242
2012-04-16,44.687076568603516
2012-04-17,44.964725494384766
2012-04-18,44.8360481262207
2012-04-19,44.7954216003418
2012-04-20,45.120487213134766
2012-04-23,44.815738677978516
2012-04-24,45.039215087890625
2012-04-25,45.14755630493164
2012-04-26,44.944393157958984
2012-04-27,44.76156234741211
2012-04-30,44.6938591003418
2012-05-01,45.02568054199219
2012-05-02,45.255897521972656
2012-05-03,45.31008529663086
2012-05-04,44.62614059448242
2012-05-07,45.113704681396484
2012-05-08,45.045982360839844
2012-05-09,44.6532096862793
2012-05-10,45.22882080078125
2012-05-11,45.23558044433594
2012-05-14,45.47261428833008
2012-05-15,45.94663619995117
2012-05-16,46.55609130859375
2012-05-17,46.56962585449219
2012-05-18,46.129459381103516
2012-05-21,46.034645080566406
2012-05-22,46.102378845214844
2012-05-23,46.0482063293457
2012-05-24,46.59674072265625
2012-05-25,46.48157501220703
2012-05-29,46.948856353759766
2012-05-30,46.558494567871094
2012-05-31,46.30595779418945
2012-06-01,46.07392120361328
2012-06-04,46.05344009399414
2012-06-05,45.72587203979492
2012-06-06,46.06028366088867
2012-06-07,46.189945220947266
2012-06-08,46.619911193847656
2012-06-11,46.442440032958984
2012-06-12,46.68133544921875
2012-06-13,46.7836799621582
2012-06-14,47.27507019042969
2012-06-15,47.418392181396484
2012-06-18,47.50029373168945
2012-06-19,47.302364349365234
2012-06-20,47.02938461303711
2012-06-21,46.74956512451172
2012-06-22,46.88606262207031
2012-06-25,46.824642181396484
2012-06-26,47.049869537353516
2012-06-27,47.60266876220703
2012-06-28,47.50029373168945
2012-06-29,48.223724365234375
2012-07-02,48.2919807434082
2012-07-03,48.2919807434082
2012-07-05,47.88929748535156
2012-07-06,47.923431396484375
2012-07-09,47.76646041870117
2012-07-10,47.6845703125
2012-07-11,47.862003326416016
2012-07-12,47.67091751098633
2012-07-13,48.053104400634766
2012-07-16,48.01215362548828
2012-07-17,47.998497009277344
2012-07-18,48.03261947631836
2012-07-19,48.0599250793457
2012-07-20,47.7459602355957
2012-07-23,47.322845458984375
2012-07-24,46.9474983215332
2012-07-25,47.97801971435547
2012-07-26,48.60591125488281
2012-07-27,49.31568908691406
2012-07-30,49.65008544921875
2012-07-31,49.63644027709961
2012-08-01,49.41121292114258
2012-08-02,49.001731872558594
2012-08-03,49.73198699951172
2012-08-06,49.46582794189453
2012-08-07,49.336158752441406
2012-08-08,49.52726745605469
2012-08-09,49.23379135131836
2012-08-10,49.226959228515625
2012-08-13,49.131404876708984
2012-08-14,49.30202865600586
2012-08-15,49.561363220214844
2012-08-16,50.216552734375
2012-08-17,50.08688735961914
2012-08-20,50.04593276977539
2012-08-21,49.827545166015625
2012-08-22,49.74563980102539
2012-08-23,49.58868408203125
2012-08-24,49.86164855957031
2012-08-27,49.936744689941406
2012-08-28,49.902618408203125
2012-08-29,49.67055892944336
2012-08-30,49.261085510253906
2012-08-31,49.431705474853516
2012-09-04,49.46582794189453
2012-09-05,49.18939971923828
2012-09-06,49.60883331298828
2012-09-07,49.57447052001953
2012-09-10,49.39569854736328
2012-09-11,49.21692657470703
2012-09-12,48.17179870605469
2012-09-13,48.73560333251953
2012-09-14,48.44682693481445
2012-09-17,48.398704528808594
2012-09-18,48.63248062133789
2012-09-19,48.71500015258789
2012-09-20,48.983158111572266
2012-09-21,48.50871658325195
2012-09-24,48.61183166503906
2012-09-25,48.37119674682617
2012-09-26,48.41932678222656
2012-09-27,48.57060241699219
2012-09-28,48.65998077392578
2012-10-01,48.57746505737305
2012-10-02,48.55684280395508
2012-10-03,48.61183166503906
2012-10-04,48.728721618652344
2012-10-05,48.88687515258789
2012-10-08,48.948760986328125
2012-10-09,48.89376449584961
2012-10-10,48.32994079589844
2012-10-11,48.00676345825195
2012-10-12,48.164939880371094
2012-10-15,48.364322662353516
2012-10-16,48.33682632446289
2012-10-17,48.199302673339844
2012-10-18,48.65312957763672
2012-10-19,48.04803466796875
2012-10-22,47.855525970458984
2012-10-23,47.11293411254883
2012-10-24,47.03041076660156
2012-10-25,47.36733627319336
2012-10-26,47.42920684814453
2012-10-31,47.60797882080078
2012-11-01,47.7454948425293
2012-11-02,47.47734832763672
2012-11-05,47.44295883178711
2012-11-06,47.68361282348633
2012-11-07,47.43607711791992
2012-11-08,47.298580169677734
2012-11-09,47.33982849121094
2012-11-12,47.17481231689453
2012-11-13,47.1541862487793
2012-11-14,46.87226486206055
2012-11-15,46.886024475097656
2012-11-16,46.968536376953125
2012-11-19,47.29169845581055
2012-11-20,47.38107681274414
2012-11-21,47.656124114990234
2012-11-23,48.26118850708008
2012-11-26,48.130550384521484
2012-11-27,48.20616912841797
2012-11-28,48.37119674682617
2012-11-29,48.34370803833008
2012-11-30,48.27495193481445
2012-12-03,48.041168212890625
2012-12-04,48.034297943115234
2012-12-05,48.302452087402344
2012-12-06,48.51723861694336
2012-12-07,48.683528900146484
2012-12-10,48.64890670776367
2012-12-11,48.79439926147461
2012-12-12,48.669673919677734
2012-12-13,48.64890670776367
2012-12-14,48.61423110961914
2012-12-17,48.75975036621094
2012-12-18,48.870628356933594
2012-12-19,48.42023849487305
2012-12-20,48.579593658447266
2012-12-21,48.247013092041016
2012-12-24,48.108436584472656
2012-12-26,47.69960403442383
2012-12-27,47.581817626953125
2012-12-28,47.131412506103516
2012-12-31,47.41551971435547
2013-01-02,48.03914260864258
2013-01-03,48.05992126464844
2013-01-04,48.12921905517578
2013-01-07,48.12226867675781
2013-01-08,48.26780319213867
2013-01-09,48.51030349731445
2013-01-10,49.06462478637695
2013-01-11,49.11314010620117
2013-01-14,49.397220611572266
2013-01-15,49.612030029296875
2013-01-16,49.52888488769531
2013-01-17,50.1871452331543
2013-01-18,50.22178268432617
2013-01-22,50.02775573730469
2013-01-23,49.757545471191406
2013-01-24,50.04856491088867
2013-01-25,50.22871780395508
2013-01-28,50.31186294555664
2013-01-29,50.540523529052734
2013-01-30,50.727596282958984
2013-01-31,50.47816467285156
2013-02-01,50.353424072265625
2013-02-04,50.200984954833984
2013-02-05,50.686031341552734
2013-02-06,50.42271041870117
2013-02-07,50.45045471191406
2013-02-08,50.304935455322266
2013-02-11,50.13863754272461
2013-02-12,50.00697708129883
2013-02-13,49.542724609375
2013-02-14,50.083221435546875
2013-02-15,51.053287506103516
2013-02-19,52.31436538696289
2013-02-20,52.2589225769043
2013-02-21,52.21736145019531
2013-02-22,52.36286163330078
2013-02-25,52.09956741333008
2013-02-26,52.39751434326172
2013-02-27,52.674560546875
2013-02-28,52.8769416809082
2013-03-01,52.98860168457031
2013-03-04,53.4561653137207
2013-03-05,53.665531158447266
2013-03-06,53.59572219848633
2013-03-07,53.8330078125
2013-03-08,53.87488555908203
2013-03-11,53.630638122558594
2013-03-12,53.6585578918457
2013-03-13,53.7004280090332
2013-03-14,53.8679084777832
2013-03-15,53.76322937011719
2013-03-18,53.511993408203125
2013-03-19,53.50499725341797
2013-03-20,53.26077651977539
2013-03-21,53.14213562011719
2013-03-22,54.87980270385742
2013-03-25,54.31454849243164
2013-03-26,55.075191497802734
2013-03-27,54.63554382324219
2013-03-28,55.207801818847656
2013-04-01,55.200801849365234
2013-04-02,55.647438049316406
2013-04-03,55.10310745239258
2013-04-04,55.50089645385742
2013-04-05,54.84490203857422
2013-04-08,55.479957580566406
2013-04-09,55.277587890625
2013-04-10,55.87074279785156
2013-04-11,55.800968170166016
2013-04-12,55.82190704345703
2013-04-15,55.075191497802734
2013-04-16,55.828895568847656
2013-04-17,55.02634048461914
2013-04-18,56.70124435424805
2013-04-19,57.76195526123047
2013-04-22,58.18764114379883
2013-04-23,58.69013214111328
2013-04-24,57.461875915527344
2013-04-25,57.796871185302734
2013-04-26,57.580528259277344
2013-04-29,57.67824172973633
2013-04-30,57.5526123046875
2013-05-01,57.37116241455078
2013-05-02,57.61542892456055
2013-05-03,57.803863525390625
2013-05-06,57.573551177978516
2013-05-07,58.15974044799805
2013-05-08,58.0969352722168
2013-05-09,57.81781005859375
2013-05-10,57.92247772216797
2013-05-13,57.943424224853516
2013-05-14,58.27138900756836
2013-05-15,58.7948112487793
2013-05-16,58.43888473510742
2013-05-17,58.48076248168945
2013-05-20,57.636356353759766
2013-05-21,57.664276123046875
2013-05-22,57.90155029296875
2013-05-23,57.30834197998047
2013-05-24,57.62937927246094
2013-05-28,57.52470397949219
2013-05-29,56.61050796508789
2013-05-30,56.68028259277344
2013-05-31,56.36622619628906
2013-06-03,56.805908203125
2013-06-04,56.966426849365234
2013-06-05,57.063377380371094
2013-06-06,57.38666915893555
2013-06-07,57.9839973449707
2013-06-10,58.222938537597656
2013-06-11,57.998046875
2013-06-12,57.70290756225586
2013-06-13,57.61154556274414
2013-06-14,57.71692657470703
2013-06-17,58.01211166381836
2013-06-18,58.026153564453125
2013-06-19,56.84552764892578
2013-06-20,55.454105377197266
2013-06-21,56.31144714355469
2013-06-24,56.31144714355469
2013-06-25,56.248172760009766
2013-06-26,57.1336669921875
2013-06-27,57.44288635253906
2013-06-28,57.47801971435547
2013-07-01,57.65369415283203
2013-07-02,57.400699615478516
2013-07-03,56.733097076416016
2013-07-05,56.78227996826172
2013-07-08,57.47098159790039
2013-07-09,58.16669845581055
2013-07-10,58.321311950683594
2013-07-11,59.4176139831543
2013-07-12,59.25595474243164
2013-07-15,59.537078857421875
2013-07-16,59.04512023925781
2013-07-17,59.902496337890625
2013-07-18,60.99881362915039
2013-07-19,60.7247314453125
2013-07-22,60.717708587646484
2013-07-23,60.577152252197266
2013-07-24,60.18359375
2013-07-25,60.120357513427734
2013-07-26,59.951690673828125
2013-07-29,59.909515380859375
2013-07-30,59.81113815307617
2013-07-31,58.70781326293945
2013-08-01,59.171634674072266
2013-08-02,59.23487091064453
2013-08-05,59.36838912963867
2013-08-06,59.76896667480469
2013-08-07,59.565185546875
2013-08-08,59.50897979736328
2013-08-09,59.27003479003906
2013-08-12,58.897560119628906
2013-08-13,58.602420806884766
2013-08-14,58.152645111083984
2013-08-15,56.85957717895508
2013-08-16,56.34659194946289
2013-08-19,56.8385124206543
2013-08-20,56.42388916015625
2013-08-21,55.57356262207031
2013-08-22,55.693023681640625
2013-08-23,56.11466598510742
2013-08-26,56.00223159790039
2013-08-27,55.55949783325195
2013-08-28,55.7773323059082
2013-08-29,55.74925231933594
2013-08-30,56.03036880493164
2013-09-03,56.36064529418945
2013-09-04,56.28843688964844
2013-09-05,55.96287155151367
2013-09-06,56.09735107421875
2013-09-09,56.18226623535156
2013-09-10,56.217674255371094
2013-09-11,56.51493453979492
2013-09-12,56.52907943725586
2013-09-13,56.84757995605469
2013-09-16,57.3430290222168
2013-09-17,57.795982360839844
