Date,CPB
2010-11-04,23.172382354736328
2010-11-05,23.14078712463379
2010-11-08,23.00172233581543
2010-11-09,22.78681755065918
2010-11-10,22.028310775756836
2010-11-11,21.807083129882812
2010-11-12,21.819721221923828
2010-11-15,21.914527893066406
2010-11-16,21.78812026977539
2010-11-17,21.76914405822754
2010-11-18,21.8829288482666
2010-11-19,21.901891708374023
2010-11-22,22.015666961669922
2010-11-23,21.491031646728516
2010-11-24,21.478391647338867
2010-11-26,21.579519271850586
2010-11-29,21.509986877441406
2010-11-30,21.42782211303711
2010-12-01,21.636409759521484
2010-12-02,21.528961181640625
2010-12-03,21.528961181640625
2010-12-06,21.535280227661133
2010-12-07,21.42782211303711
2010-12-08,21.408857345581055
2010-12-09,21.800750732421875
2010-12-10,21.794435501098633
2010-12-13,21.819721221923828
2010-12-14,21.958778381347656
2010-12-15,21.984060287475586
2010-12-16,22.186328887939453
2010-12-17,22.369644165039062
2010-12-20,21.977746963500977
2010-12-21,22.028310775756836
2010-12-22,21.881710052490234
2010-12-23,21.977317810058594
2010-12-27,21.99643325805664
2010-12-28,22.021936416625977
2010-12-29,22.085678100585938
2010-12-30,22.028308868408203
2010-12-31,22.149410247802734
2011-01-03,22.111169815063477
2011-01-04,21.96456527709961
2011-01-05,22.03468132019043
2011-01-06,22.066553115844727
2011-01-07,21.977317810058594
2011-01-10,22.05380630493164
2011-01-11,22.021936416625977
2011-01-12,22.24502182006836
2011-01-13,22.25777244567871
2011-01-14,22.27689552307129
2011-01-18,22.359756469726562
2011-01-19,22.213151931762695
2011-01-20,22.468109130859375
2011-01-21,22.512725830078125
2011-01-24,22.347013473510742
2011-01-25,22.315139770507812
2011-01-26,22.347013473510742
2011-01-27,22.111169815063477
2011-01-28,21.95819854736328
2011-01-31,21.760602951049805
2011-02-01,21.862585067749023
2011-02-02,21.913578033447266
2011-02-03,21.970951080322266
2011-02-04,21.939077377319336
2011-02-07,21.817964553833008
2011-02-08,21.888086318969727
2011-02-09,22.002817153930664
2011-02-10,21.856218338012695
2011-02-11,21.94545555114746
2011-02-14,21.977317810058594
2011-02-15,22.009185791015625
2011-02-16,22.002817153930664
2011-02-17,22.2705135345459
2011-02-18,21.403667449951172
2011-02-22,21.301687240600586
2011-02-23,21.588504791259766
2011-02-24,21.352678298950195
2011-02-25,21.403667449951172
2011-02-28,21.45465660095215
2011-03-01,21.39090919494629
2011-03-02,21.339920043945312
2011-03-03,21.531145095825195
2011-03-04,21.384536743164062
2011-03-07,21.295305252075195
2011-03-08,21.543888092041016
2011-03-09,21.79884910583496
2011-03-10,21.888086318969727
2011-03-11,21.84984588623047
2011-03-14,21.57575798034668
2011-03-15,21.371793746948242
2011-03-16,21.288938522338867
2011-03-17,21.314430236816406
2011-03-18,21.352678298950195
2011-03-21,21.492904663085938
2011-03-22,21.371793746948242
2011-03-23,21.269807815551758
2011-03-24,21.371793746948242
2011-03-25,21.39090919494629
2011-03-28,21.308053970336914
2011-03-29,21.1742000579834
2011-03-30,21.206071853637695
2011-03-31,21.104093551635742
2011-04-01,21.1742000579834
2011-04-04,21.078594207763672
2011-04-05,21.1742000579834
2011-04-06,21.416410446166992
2011-04-07,21.47427749633789
2011-04-08,21.39069366455078
2011-04-11,21.429271697998047
2011-04-12,21.686460494995117
2011-04-13,21.660728454589844
2011-04-14,21.725025177001953
2011-04-15,21.757173538208008
2011-04-18,21.384258270263672
2011-04-19,21.429271697998047
2011-04-20,21.429271697998047
2011-04-21,21.146371841430664
2011-04-25,21.069229125976562
2011-04-26,21.274961471557617
2011-04-27,21.358551025390625
2011-04-28,21.467844009399414
2011-04-29,21.596435546875
2011-05-02,21.731447219848633
2011-05-03,21.699304580688477
2011-05-04,21.641433715820312
2011-05-05,21.493560791015625
2011-05-06,21.615724563598633
2011-05-09,21.480703353881836
2011-05-10,21.705732345581055
2011-05-11,21.647869110107422
2011-05-12,22.078643798828125
2011-05-13,22.625141143798828
2011-05-16,22.612281799316406
2011-05-17,22.567270278930664
2011-05-18,22.683012008666992
2011-05-19,22.72158432006836
2011-05-20,22.65728759765625
2011-05-23,22.47084617614746
2011-05-24,22.631574630737305
2011-05-25,22.26509666442871
2011-05-26,22.213655471801758
2011-05-27,22.271528244018555
2011-05-31,22.342247009277344
2011-06-01,22.14293670654297
2011-06-02,21.930770874023438
2011-06-03,21.6543025970459
2011-06-06,21.641433715820312
2011-06-07,21.686460494995117
2011-06-08,21.6543025970459
2011-06-09,21.88575553894043
2011-06-10,21.673585891723633
2011-06-13,21.80859375
2011-06-14,21.89218521118164
2011-06-15,21.705732345581055
2011-06-16,21.90505027770996
2011-06-17,21.96933937072754
2011-06-20,22.007917404174805
2011-06-21,22.00149154663086
2011-06-22,21.847187042236328
2011-06-23,21.28782081604004
2011-06-24,21.795747756958008
2011-06-27,21.872900009155273
2011-06-28,21.692882537841797
2011-06-29,22.297243118286133
2011-06-30,22.213655471801758
2011-07-01,22.2779598236084
2011-07-05,22.149364471435547
2011-07-06,22.23937225341797
2011-07-07,22.096731185913086
2011-07-08,22.15508460998535
2011-07-11,22.135631561279297
2011-07-12,22.427404403686523
2011-07-13,22.206954956054688
2011-07-14,22.083768844604492
2011-07-15,21.99298667907715
2011-07-18,21.76605987548828
2011-07-19,21.99947738647461
2011-07-20,21.895736694335938
2011-07-21,22.00596046447754
2011-07-22,21.921674728393555
2011-07-25,21.740129470825195
2011-07-26,21.779027938842773
2011-07-27,21.55210304260254
2011-07-28,21.441875457763672
2011-07-29,21.428903579711914
2011-08-01,21.370548248291016
2011-08-02,21.156585693359375
2011-08-03,21.364072799682617
2011-08-04,20.72216796875
2011-08-05,20.676780700683594
2011-08-08,19.898733139038086
2011-08-09,19.911697387695312
2011-08-10,19.30221939086914
2011-08-11,19.600479125976562
2011-08-12,19.898733139038086
2011-08-15,20.138635635375977
2011-08-16,20.099727630615234
2011-08-17,20.30072593688965
2011-08-18,19.730152130126953
2011-08-19,19.47079849243164
2011-08-22,19.60696029663086
2011-08-23,20.002473831176758
2011-08-24,20.30721092224121
2011-08-25,19.911697387695312
2011-08-26,20.047861099243164
2011-08-29,20.560075759887695
2011-08-30,20.5535945892334
2011-08-31,20.663818359375
2011-09-01,20.65733528137207
2011-09-02,20.397981643676758
2011-09-06,20.222923278808594
2011-09-07,20.521177291870117
2011-09-08,20.397981643676758
2011-09-09,20.002473831176758
2011-09-12,19.90521240234375
2011-09-13,20.015432357788086
2011-09-14,20.255340576171875
2011-09-15,20.35260772705078
2011-09-16,20.333145141601562
2011-09-19,20.18401527404785
2011-09-20,20.24885368347168
2011-09-21,19.885759353637695
2011-09-22,19.976533889770508
2011-09-23,20.268308639526367
2011-09-26,20.60546112060547
2011-09-27,20.988000869750977
2011-09-28,20.68975830078125
2011-09-29,20.923168182373047
2011-09-30,20.988000869750977
2011-10-03,21.176034927368164
2011-10-04,21.357582092285156
2011-10-05,21.286266326904297
2011-10-06,21.35167694091797
2011-10-07,21.430173873901367
2011-10-10,21.757253646850586
2011-10-11,21.90117073059082
2011-10-12,21.757253646850586
2011-10-13,21.6852970123291
2011-10-14,21.90771484375
2011-10-17,21.646047592163086
2011-10-18,22.00583267211914
2011-10-19,21.90771484375
2011-10-20,21.770336151123047
2011-10-21,22.162826538085938
2011-10-24,22.02545738220215
2011-10-25,21.7965030670166
2011-10-26,21.90771484375
2011-10-27,21.960044860839844
2011-10-28,21.894628524780273
2011-10-31,21.750713348388672
2011-11-01,21.482507705688477
2011-11-02,21.410551071166992
2011-11-03,21.783418655395508
2011-11-04,21.6852970123291
2011-11-07,22.274036407470703
2011-11-08,22.300207138061523
2011-11-09,21.803043365478516
2011-11-10,21.979665756225586
2011-11-11,22.103952407836914
2011-11-14,21.966585159301758
2011-11-15,22.084327697753906
2011-11-16,21.82266616821289
2011-11-17,21.85538101196289
2011-11-18,22.012374877929688
2011-11-21,21.9862117767334
2011-11-22,20.82835578918457
2011-11-23,20.442398071289062
2011-11-25,20.83489418029785
2011-11-28,20.736766815185547
2011-11-29,20.93302345275879
2011-11-30,21.325511932373047
2011-12-01,21.27971649169922
2011-12-02,21.28626823425293
2011-12-05,21.35167694091797
2011-12-06,21.554471969604492
2011-12-07,21.515213012695312
2011-12-08,21.325511932373047
2011-12-09,21.482507705688477
2011-12-12,21.240467071533203
2011-12-13,21.122722625732422
2011-12-14,21.116182327270508
2011-12-15,21.377845764160156
2011-12-16,21.404010772705078
2011-12-19,21.266645431518555
2011-12-20,21.5413818359375
2011-12-21,21.842294692993164
2011-12-22,21.888486862182617
2011-12-23,21.881893157958984
2011-12-27,21.941282272338867
2011-12-28,21.888486862182617
2011-12-29,22.099653244018555
2011-12-30,21.934680938720703
2012-01-03,21.763105392456055
2012-01-04,21.598140716552734
2012-01-05,20.991037368774414
2012-01-06,20.753482818603516
2012-01-09,21.004236221313477
2012-01-10,21.380374908447266
2012-01-11,21.294588088989258
2012-01-12,21.499149322509766
2012-01-13,21.433162689208984
2012-01-17,21.12961769104004
2012-01-18,21.123010635375977
2012-01-19,21.287986755371094
2012-01-20,20.951448440551758
2012-01-23,20.931650161743164
2012-01-24,20.85906219482422
2012-01-25,20.931650161743164
2012-01-26,20.89866065979004
2012-01-27,20.746875762939453
2012-01-30,20.832666397094727
2012-01-31,20.9184513092041
2012-02-01,20.925052642822266
2012-02-02,21.010831832885742
2012-02-03,21.050424575805664
2012-02-06,21.017440795898438
2012-02-07,21.0306339263916
2012-02-08,21.0306339263916
2012-02-09,21.16260528564453
2012-02-10,20.89866065979004
2012-02-13,20.87226104736328
2012-02-14,20.991037368774414
2012-02-15,21.010831832885742
2012-02-16,21.1560115814209
2012-02-17,21.7103214263916
2012-02-21,21.80929946899414
2012-02-22,21.848896026611328
2012-02-23,22.132646560668945
2012-02-24,22.244823455810547
2012-02-27,22.119443893432617
2012-02-28,21.875289916992188
2012-02-29,21.98746681213379
2012-03-01,21.881893157958984
2012-03-02,21.901681900024414
2012-03-05,21.802703857421875
2012-03-06,21.55854034423828
2012-03-07,21.67072296142578
2012-03-08,21.63772964477539
2012-03-09,21.664125442504883
2012-03-12,21.657520294189453
2012-03-13,21.7103214263916
2012-03-14,21.690519332885742
2012-03-15,21.802703857421875
2012-03-16,21.64432716369629
2012-03-19,21.848896026611328
2012-03-20,21.74991226196289
2012-03-21,21.664125442504883
2012-03-22,21.650930404663086
2012-03-23,21.697114944458008
2012-03-26,21.7103214263916
2012-03-27,21.80929946899414
2012-03-28,21.802703857421875
2012-03-29,21.895090103149414
2012-03-30,22.337209701538086
2012-04-02,22.32400894165039
2012-04-03,22.416404724121094
2012-04-04,22.403085708618164
2012-04-05,22.32986831665039
2012-04-09,22.123550415039062
2012-04-10,21.970460891723633
2012-04-11,22.05699348449707
2012-04-12,22.05699348449707
2012-04-13,21.970460891723633
2012-04-16,22.143512725830078
2012-04-17,22.423049926757812
2012-04-18,22.409738540649414
2012-04-19,22.50292205810547
2012-04-20,22.516231536865234
2012-04-23,22.130205154418945
2012-04-24,22.3764591217041
2012-04-25,22.38977813720703
2012-04-26,22.56282615661621
2012-04-27,22.529542922973633
2012-04-30,22.516231536865234
2012-05-01,22.3764591217041
2012-05-02,22.36314582824707
2012-05-03,22.38977813720703
2012-05-04,22.50956916809082
2012-05-07,22.682636260986328
2012-05-08,22.602752685546875
2012-05-09,22.649341583251953
2012-05-10,22.91557502746582
2012-05-11,22.895612716674805
2012-05-14,22.92222785949707
2012-05-15,22.802425384521484
2012-05-16,22.735868453979492
2012-05-17,22.49627113342285
2012-05-18,22.230037689208984
2012-05-21,21.797409057617188
2012-05-22,21.744169235229492
2012-05-23,21.57777976989746
2012-05-24,21.67095947265625
2012-05-25,21.68426513671875
2012-05-29,21.57777976989746
2012-05-30,21.238340377807617
2012-05-31,21.09857177734375
2012-06-01,20.852306365966797
2012-06-04,20.99873161315918
2012-06-05,20.9521484375
2012-06-06,21.151817321777344
2012-06-07,21.018695831298828
2012-06-08,21.111879348754883
2012-06-11,21.018695831298828
2012-06-12,20.965450286865234
2012-06-13,20.898897171020508
2012-06-14,21.091917037963867
2012-06-15,21.151817321777344
2012-06-18,21.284927368164062
2012-06-19,21.597749710083008
2012-06-20,21.531190872192383
2012-06-21,21.378103256225586
2012-06-22,21.338172912597656
2012-06-25,21.298236846923828
2012-06-26,21.45798110961914
2012-06-27,21.56446647644043
2012-06-28,21.64433479309082
2012-06-29,22.21672821044922
2012-07-02,22.223384857177734
2012-07-03,22.2500057220459
2012-07-05,22.2835750579834
2012-07-06,22.149303436279297
2012-07-09,21.96802520751953
2012-07-10,21.894168853759766
2012-07-11,22.0620174407959
2012-07-12,22.00159454345703
2012-07-13,22.3909969329834
2012-07-16,22.223148345947266
2012-07-17,22.20301055908203
2012-07-18,22.330570220947266
2012-07-19,22.54542350769043
2012-07-20,22.2835750579834
2012-07-23,22.055307388305664
2012-07-24,21.833740234375
2012-07-25,21.880739212036133
2012-07-26,21.988157272338867
2012-07-27,22.236572265625
2012-07-30,22.337289810180664
2012-07-31,22.229867935180664
2012-08-01,22.129159927368164
2012-08-02,21.800168991088867
2012-08-03,22.015016555786133
2012-08-06,22.00159454345703
2012-08-07,21.994874954223633
2012-08-08,22.330570220947266
2012-08-09,22.26343536376953
2012-08-10,22.3641414642334
2012-08-13,23.062387466430664
2012-08-14,23.18995475769043
2012-08-15,23.257102966308594
2012-08-16,23.364521026611328
2012-08-17,23.364521026611328
2012-08-20,23.40480613708496
2012-08-21,23.371231079101562
2012-08-22,23.263811111450195
2012-08-23,23.29738998413086
2012-08-24,23.492084503173828
2012-08-27,23.75392723083496
2012-08-28,23.821063995361328
2012-08-29,23.733783721923828
2012-08-30,23.55922508239746
2012-08-31,23.592792510986328
2012-09-04,23.57935905456543
2012-09-05,23.304094314575195
2012-09-06,23.619644165039062
2012-09-07,23.525651931762695
2012-09-10,23.304094314575195
2012-09-11,23.223520278930664
2012-09-12,23.257102966308594
2012-09-13,23.277233123779297
2012-09-14,23.196670532226562
2012-09-17,23.243669509887695
2012-09-18,23.44508171081543
2012-09-19,23.592792510986328
2012-09-20,23.592792510986328
2012-09-21,23.56593894958496
2012-09-24,23.62636375427246
2012-09-25,23.384666442871094
2012-09-26,23.40480613708496
2012-09-27,23.330942153930664
2012-09-28,23.377946853637695
2012-10-01,23.525651931762695
2012-10-02,23.619644165039062
2012-10-03,23.740495681762695
2012-10-04,23.774351119995117
2012-10-05,23.909738540649414
2012-10-08,23.909738540649414
2012-10-09,23.760807037353516
2012-10-10,23.693115234375
2012-10-11,23.61187744140625
2012-10-12,23.476491928100586
2012-10-15,23.578033447265625
2012-10-16,23.693115234375
2012-10-17,23.82173728942871
2012-10-18,24.004512786865234
2012-10-19,23.842039108276367
2012-10-22,23.699878692626953
2012-10-23,23.490036010742188
2012-10-24,23.415563583374023
2012-10-25,23.52387046813965
2012-10-26,23.503568649291992
2012-10-31,23.875883102416992
2012-11-01,23.842039108276367
2012-11-02,23.848806381225586
2012-11-05,23.71341896057129
2012-11-06,23.896203994750977
2012-11-07,23.835277557373047
2012-11-08,24.004512786865234
2012-11-09,24.018049240112305
2012-11-12,24.2143611907959
2012-11-13,24.7626953125
2012-11-14,24.627300262451172
2012-11-15,24.539291381835938
2012-11-16,24.803314208984375
2012-11-19,25.013160705566406
2012-11-20,24.51222038269043
2012-11-21,24.6746826171875
2012-11-23,24.843923568725586
2012-11-26,24.688215255737305
2012-11-27,24.776226043701172
2012-11-28,24.728839874267578
2012-11-29,24.742385864257812
2012-11-30,24.87776756286621
2012-12-03,24.803314208984375
2012-12-04,24.742385864257812
2012-12-05,24.83038902282715
2012-12-06,24.661148071289062
2012-12-07,24.796541213989258
2012-12-10,24.796541213989258
2012-12-11,24.661148071289062
2012-12-12,24.674898147583008
2012-12-13,24.6405086517334
2012-12-14,24.475419998168945
2012-12-17,24.87439727783203
2012-12-18,24.936298370361328
2012-12-19,24.75057601928711
2012-12-20,24.688661575317383
2012-12-21,24.42038917541504
2012-12-24,24.324073791503906
2012-12-26,24.103944778442383
2012-12-27,23.987009048461914
2012-12-28,23.773759841918945
2012-12-31,24.00075912475586
2013-01-02,24.70929527282715
2013-01-03,24.757455825805664
2013-01-04,24.54420280456543
2013-01-07,24.42038917541504
2013-01-08,24.069555282592773
2013-01-09,24.22089385986328
2013-01-10,24.289684295654297
2013-01-11,24.227771759033203
2013-01-14,24.441015243530273
2013-01-15,24.530445098876953
2013-01-16,24.564842224121094
2013-01-17,24.846872329711914
2013-01-18,24.963825225830078
2013-01-22,25.066997528076172
2013-01-23,25.0119686126709
2013-01-24,25.053247451782227
2013-01-25,25.12891387939453
2013-01-28,24.936298370361328
2013-01-29,24.87439727783203
2013-01-30,25.135801315307617
2013-01-31,25.25273895263672
2013-02-01,25.30777359008789
2013-02-04,25.142677307128906
2013-02-05,25.362804412841797
2013-02-06,25.51414680480957
2013-02-07,25.713626861572266
2013-02-08,26.09197998046875
2013-02-11,26.222673416137695
2013-02-12,26.31898307800293
2013-02-13,26.26395034790039
2013-02-14,26.635412216186523
2013-02-15,27.103187561035156
2013-02-19,27.51593017578125
2013-02-20,27.522798538208008
2013-02-21,27.28892707824707
2013-02-22,27.60536003112793
2013-02-25,27.502155303955078
2013-02-26,27.77733039855957
2013-02-27,27.942415237426758
2013-02-28,28.313884735107422
2013-03-01,28.967388153076172
2013-03-04,28.73349952697754
2013-03-05,28.678466796875
2013-03-06,28.48586082458496
2013-03-07,28.48586082458496
2013-03-08,28.46522331237793
2013-03-11,28.547761917114258
2013-03-12,28.561532974243164
2013-03-13,28.781661987304688
2013-03-14,28.809162139892578
2013-03-15,28.62344741821289
2013-03-18,28.754138946533203
2013-03-19,29.022417068481445
2013-03-20,29.545217514038086
2013-03-21,29.373249053955078
2013-03-22,29.820390701293945
2013-03-25,29.99235725402832
2013-03-26,30.4738826751709
2013-03-27,30.831594467163086
2013-03-28,31.20305633544922
2013-04-01,31.47134017944336
2013-04-02,31.643320083618164
2013-04-03,31.285608291625977
2013-04-04,31.10674476623535
2013-04-05,30.797189712524414
2013-04-08,31.08611297607422
2013-04-09,30.900381088256836
2013-04-10,31.306241989135742
2013-04-11,31.209945678710938
2013-04-12,31.299358367919922
2013-04-15,31.13426399230957
2013-04-16,32.00788879394531
2013-04-17,31.560771942138672
2013-04-18,31.62266731262207
2013-04-19,31.959745407104492
2013-04-22,31.932231903076172
2013-04-23,32.145477294921875
2013-04-24,31.677703857421875
2013-04-25,31.78089714050293
2013-04-26,31.78089714050293
2013-04-29,31.904712677001953
2013-04-30,31.925352096557617
2013-05-01,31.746503829956055
2013-05-02,31.9941463470459
2013-05-03,32.22114181518555
2013-05-06,31.842802047729492
2013-05-07,32.05604934692383
2013-05-08,32.00102615356445
2013-05-09,31.684589385986328
2013-05-10,31.842802047729492
2013-05-13,31.925352096557617
2013-05-14,32.7714729309082
2013-05-15,33.11540985107422
2013-05-16,32.915924072265625
2013-05-17,32.76457214355469
2013-05-20,31.491973876953125
2013-05-21,31.677703857421875
2013-05-22,31.581405639648438
2013-05-23,31.47821617126465
2013-05-24,31.39567756652832
2013-05-28,31.540124893188477
2013-05-29,30.721527099609375
2013-05-30,30.377573013305664
2013-05-31,29.44891357421875
2013-06-03,29.66904640197754
2013-06-04,29.9442138671875
2013-06-05,29.517709732055664
2013-06-06,29.71031379699707
2013-06-07,30.728410720825195
2013-06-10,30.22623634338379
2013-06-11,30.30191421508789
2013-06-12,30.44636344909668
2013-06-13,30.638986587524414
2013-06-14,30.810955047607422
2013-06-17,31.044843673706055
2013-06-18,31.45757293701172
2013-06-19,30.776554107666016
2013-06-20,29.827253341674805
2013-06-21,29.97171401977539
2013-06-24,29.99235725402832
2013-06-25,30.219358444213867
2013-06-26,30.51515769958496
2013-06-27,30.872865676879883
2013-06-28,30.810955047607422
2013-07-01,31.058595657348633
2013-07-02,30.94853973388672
2013-07-03,30.61620330810547
2013-07-05,30.85159683227539
2013-07-08,31.23932456970215
2013-07-09,31.391658782958984
2013-07-10,31.30164337158203
2013-07-11,32.11861038208008
2013-07-12,31.661670684814453
2013-07-15,32.00093078613281
2013-07-16,31.917842864990234
2013-07-17,31.855531692504883
2013-07-18,32.111717224121094
2013-07-19,32.727909088134766
2013-07-22,32.78329086303711
2013-07-23,32.769447326660156
2013-07-24,32.13248062133789
2013-07-25,32.29170608520508
2013-07-26,32.58942794799805
2013-07-29,32.60328674316406
2013-07-30,32.229400634765625
2013-07-31,32.40249252319336
2013-08-01,32.90098190307617
2013-08-02,32.8248405456543
2013-08-05,32.89406967163086
2013-08-06,32.873294830322266
2013-08-07,32.59635543823242
2013-08-08,32.963314056396484
2013-08-09,33.05331802368164
2013-08-12,33.115623474121094
2013-08-13,33.157169342041016
2013-08-14,32.561737060546875
2013-08-15,31.945533752441406
2013-08-16,31.84859848022461
2013-08-19,31.876296997070312
2013-08-20,31.89707374572754
2013-08-21,31.453947067260742
2013-08-22,31.744752883911133
2013-08-23,32.11861038208008
2013-08-26,31.43320083618164
2013-08-27,31.204710006713867
2013-08-28,30.955469131469727
2013-08-29,30.000011444091797
2013-08-30,29.896146774291992
2013-09-03,29.598440170288086
2013-09-04,29.716129302978516
2013-09-05,28.996076583862305
2013-09-06,29.072233200073242
2013-09-09,29.072233200073242
2013-09-10,28.55297088623047
2013-09-11,28.712223052978516
2013-09-12,28.539121627807617
2013-09-13,29.27302360534668
2013-09-16,29.369956970214844
