Date,KEY
2010-09-27,4.828387260437012
2010-09-28,4.8714985847473145
2010-09-29,4.8961310386657715
2010-09-30,4.902291774749756
2010-10-01,4.994669437408447
2010-10-04,4.970035076141357
2010-10-05,5.2102227210998535
2010-10-06,5.130163669586182
2010-10-07,5.2225422859191895
2010-10-08,5.173271179199219
2010-10-11,5.2225422859191895
2010-10-12,5.234858512878418
2010-10-13,5.105525970458984
2010-10-14,5.037782669067383
2010-10-15,4.945401668548584
2010-10-18,5.111685276031494
2010-10-19,5.111685276031494
2010-10-20,4.976194381713867
2010-10-21,5.136319160461426
2010-10-22,5.111685276031494
2010-10-25,4.976194381713867
2010-10-26,4.957718849182129
2010-10-27,5.037782669067383
2010-10-28,5.056255340576172
2010-10-29,5.050098419189453
2010-11-01,5.068573951721191
2010-11-02,5.167114734649658
2010-11-03,5.234858512878418
2010-11-04,5.302602291107178
2010-11-05,5.173271179199219
2010-11-08,5.130163669586182
2010-11-09,5.074731349945068
2010-11-10,5.18558931350708
2010-11-11,5.093209743499756
2010-11-12,4.939244270324707
2010-11-15,4.994669437408447
2010-11-16,4.914607524871826
2010-11-17,4.729847431182861
2010-11-18,4.834544658660889
2010-11-19,4.717530727386475
2010-11-22,4.766798973083496
2010-11-23,4.662102699279785
2010-11-24,4.686738014221191
2010-11-26,4.612736701965332
2010-11-29,4.748405456542969
2010-11-30,4.643571853637695
2010-12-01,4.791570663452148
2010-12-02,5.007410049438477
2010-12-03,5.0567450523376465
2010-12-06,5.044408798217773
2010-12-07,4.90257453918457
2010-12-08,5.044408798217773
2010-12-09,5.1615777015686035
2010-12-10,5.167746543884277
2010-12-13,5.118411064147949
2010-12-14,5.03207540512085
2010-12-15,4.939575672149658
2010-12-16,4.988908290863037
2010-12-17,5.192412376403809
2010-12-20,5.186244487762451
2010-12-21,5.235579013824463
2010-12-22,5.328081130981445
2010-12-23,5.260247707366943
2010-12-27,5.266413688659668
2010-12-28,5.457583427429199
2010-12-29,5.457583427429199
2010-12-30,5.457583427429199
2010-12-31,5.457583427429199
2011-01-03,5.587083339691162
2011-01-04,5.525416374206543
2011-01-05,5.562419891357422
2011-01-06,5.371246814727783
2011-01-07,5.38358211517334
2011-01-10,5.3404130935668945
2011-01-11,5.352748394012451
2011-01-12,5.4082489013671875
2011-01-13,5.284912109375
2011-01-14,5.4082489013671875
2011-01-18,5.469915390014648
2011-01-19,5.266413688659668
2011-01-20,5.180078506469727
2011-01-21,5.4144158363342285
2011-01-24,5.309578895568848
2011-01-25,5.494584560394287
2011-01-26,5.4822492599487305
2011-01-27,5.506917476654053
2011-01-28,5.4205827713012695
2011-01-31,5.488415241241455
2011-02-01,5.710421562194824
2011-02-02,5.7412543296813965
2011-02-03,5.8399224281311035
2011-02-04,5.827586650848389
2011-02-07,5.9077582359313965
2011-02-08,5.987923622131348
2011-02-09,5.901587963104248
2011-02-10,5.735089302062988
2011-02-11,5.883087635040283
2011-02-14,5.920091152191162
2011-02-15,5.950922966003418
2011-02-16,5.889256477355957
2011-02-17,5.8214216232299805
2011-02-18,5.876921653747559
2011-02-22,5.679587364196777
2011-02-23,5.667252063751221
2011-02-24,5.574751853942871
2011-02-25,5.73526668548584
2011-02-28,5.642662048339844
2011-03-01,5.52536153793335
2011-03-02,5.580926895141602
2011-03-03,5.766131401062012
2011-03-04,5.716745853424072
2011-03-07,5.722917079925537
2011-03-08,5.7476115226745605
2011-03-09,5.79082727432251
2011-03-10,5.556230545043945
2011-03-11,5.605618000030518
2011-03-14,5.537708282470703
2011-03-15,5.4451069831848145
2011-03-16,5.340152740478516
2011-03-17,5.463626861572266
2011-03-18,5.506842136383057
2011-03-21,5.3710246086120605
2011-03-22,5.364847660064697
2011-03-23,5.303112983703613
2011-03-24,5.346327781677246
2011-03-25,5.383371353149414
2011-03-28,5.408063888549805
2011-03-29,5.39571475982666
2011-03-30,5.5130157470703125
2011-03-31,5.482147216796875
2011-04-01,5.52536153793335
2011-04-04,5.506842136383057
2011-04-05,5.469799995422363
2011-04-06,5.54388427734375
2011-04-07,5.5130157470703125
2011-04-08,5.4759745597839355
2011-04-11,5.45128059387207
2011-04-12,5.4142374992370605
2011-04-13,5.463626861572266
2011-04-14,5.401891708374023
2011-04-15,5.4451069831848145
2011-04-18,5.303112983703613
2011-04-19,5.179642200469971
2011-04-20,5.154946327209473
2011-04-21,5.154946327209473
2011-04-25,5.191987037658691
2011-04-26,5.27224588394165
2011-04-27,5.340152740478516
2011-04-28,5.358675003051758
2011-04-29,5.352503299713135
2011-05-02,5.377196311950684
2011-05-03,5.4451069831848145
2011-05-04,5.32780647277832
2011-05-05,5.247551441192627
2011-05-06,5.266071796417236
2011-05-09,5.235205173492432
2011-05-10,5.303112983703613
2011-05-11,5.27224588394165
2011-05-12,5.266071796417236
2011-05-13,5.105560302734375
2011-05-16,5.198162078857422
2011-05-17,5.259897232055664
2011-05-18,5.284593105316162
2011-05-19,5.303112983703613
2011-05-20,5.185813903808594
2011-05-23,5.105560302734375
2011-05-24,5.130253791809082
2011-05-25,5.148772239685059
2011-05-26,5.142577648162842
2011-05-27,5.235515594482422
2011-05-31,5.247907638549805
2011-06-01,5.0682268142700195
2011-06-02,5.099206447601318
2011-06-03,4.993877410888672
2011-06-06,4.913329601287842
2011-06-07,4.919527053833008
2011-06-08,4.944308280944824
2011-06-09,5.0372467041015625
2011-06-10,4.96289587020874
2011-06-13,4.956701755523682
2011-06-14,5.024856090545654
2011-06-15,4.987682342529297
2011-06-16,5.006267547607422
2011-06-17,5.142577648162842
2011-06-20,5.080618381500244
2011-06-21,5.117794036865234
2011-06-22,5.0682268142700195
2011-06-23,5.012465000152588
2011-06-24,4.913329601287842
2011-06-27,5.006267547607422
2011-06-28,5.018661022186279
2011-06-29,5.136380195617676
2011-06-30,5.161166191101074
2011-07-01,5.229318618774414
2011-07-05,5.142577648162842
2011-07-06,5.105401515960693
2011-07-07,5.192144870758057
2011-07-08,5.117794036865234
2011-07-11,4.96289587020874
2011-07-12,4.96289587020874
2011-07-13,5.012465000152588
2011-07-14,4.931918621063232
2011-07-15,4.913329601287842
2011-07-18,4.789412498474121
2011-07-19,4.993877410888672
2011-07-20,5.123990535736084
2011-07-21,5.204535484313965
2011-07-22,5.210732936859131
2011-07-25,5.210732936859131
2011-07-26,5.148773193359375
2011-07-27,5.018661022186279
2011-07-28,5.0000715255737305
2011-07-29,4.981484889984131
2011-08-01,5.024856090545654
2011-08-02,4.869958877563477
2011-08-03,4.907135963439941
2011-08-04,4.646906852722168
2011-08-05,4.492011547088623
2011-08-08,4.027320861816406
2011-08-09,4.287546157836914
2011-08-10,3.8414430618286133
2011-08-11,4.1512370109558105
2011-08-12,3.983949661254883
2011-08-15,4.219391822814941
2011-08-16,4.138846397399902
2011-08-17,4.1450419425964355
2011-08-18,3.8724231719970703
2011-08-19,3.723722219467163
2011-08-22,3.7485058307647705
2011-08-23,3.934382438659668
2011-08-24,4.00253438949585
2011-08-25,3.934382438659668
2011-08-26,3.996634006500244
2011-08-29,4.202069282531738
2011-08-30,4.09001350402832
2011-08-31,4.1335906982421875
2011-09-01,4.009084701538086
2011-09-02,3.8845784664154053
2011-09-06,3.803650140762329
2011-09-07,4.1335906982421875
2011-09-08,3.996634006500244
2011-09-09,3.8098762035369873
2011-09-12,3.921931505203247
2011-09-13,3.9530584812164307
2011-09-14,4.027761459350586
2011-09-15,4.0713372230529785
2011-09-16,4.06511116027832
2011-09-19,3.934382438659668
2011-09-20,3.9468324184417725
2011-09-21,3.691596508026123
2011-09-22,3.604442596435547
2011-09-23,3.5546398162841797
2011-09-26,3.778748035430908
2011-09-27,3.74762225151062
2011-09-28,3.604442596435547
2011-09-29,3.878354072570801
2011-09-30,3.691596508026123
2011-10-03,3.5608644485473633
2011-10-04,3.735173463821411
2011-10-05,3.7912001609802246
2011-10-06,4.077563762664795
2011-10-07,3.834775686264038
2011-10-10,4.027761459350586
2011-10-11,4.108689785003662
2011-10-12,4.2082953453063965
2011-10-13,4.083789825439453
2011-10-14,4.052661895751953
2011-10-17,3.878354072570801
2011-10-18,4.1335906982421875
2011-10-19,3.9655089378356934
2011-10-20,4.239421367645264
2011-10-21,4.326574325561523
2011-10-24,4.463529586791992
2011-10-25,4.320347785949707
2011-10-26,4.532009124755859
2011-10-27,4.656513690948486
2011-10-28,4.563137531280518
2011-10-31,4.395052909851074
2011-11-01,4.251871585845947
2011-11-02,4.451080322265625
2011-11-03,4.581810474395752
2011-11-04,4.563137531280518
2011-11-07,4.6004862785339355
2011-11-08,4.69386625289917
2011-11-09,4.413729190826416
2011-11-10,4.513332843780518
2011-11-11,4.650290012359619
2011-11-14,4.494658470153809
2011-11-15,4.544459819793701
2011-11-16,4.507108211517334
2011-11-17,4.444855690002441
2011-11-18,4.407503128051758
2011-11-21,4.264321327209473
2011-11-22,4.214519023895264
2011-11-23,4.152266502380371
2011-11-25,4.171026706695557
2011-11-28,4.264827728271484
2011-11-29,4.352375507354736
2011-11-30,4.558739185333252
2011-12-01,4.514966011047363
2011-12-02,4.5024590492248535
2011-12-05,4.633780479431152
2011-12-06,4.58375358581543
2011-12-07,4.633780479431152
2011-12-08,4.4962053298950195
2011-12-09,4.615020751953125
2011-12-12,4.514966011047363
2011-12-13,4.46493673324585
2011-12-14,4.446177005767822
2011-12-15,4.452431678771973
2011-12-16,4.489949703216553
2011-12-19,4.46493673324585
2011-12-20,4.608765125274658
2011-12-21,4.71507453918457
2011-12-22,4.833889484405518
2011-12-23,4.865156173706055
2011-12-27,4.833889484405518
2011-12-28,4.771354675292969
2011-12-29,4.858902454376221
2011-12-30,4.80887508392334
2012-01-03,4.858902454376221
2012-01-04,4.883915424346924
2012-01-05,5.002730846405029
2012-01-06,4.990224361419678
2012-01-09,4.99647855758667
2012-01-10,5.090277671813965
2012-01-11,5.127799987792969
2012-01-12,5.1403069496154785
2012-01-13,5.20283842086792
2012-01-17,5.1340532302856445
2012-01-18,5.196587085723877
2012-01-19,5.190332889556885
2012-01-20,5.190332889556885
2012-01-23,5.071519374847412
2012-01-24,5.084026336669922
2012-01-25,5.1528120040893555
2012-01-26,4.927689552307129
2012-01-27,5.008984565734863
2012-01-30,4.908930778503418
2012-01-31,4.858902454376221
2012-02-01,4.908930778503418
2012-02-02,4.965209484100342
2012-02-03,5.1528120040893555
2012-02-06,5.084026336669922
2012-02-07,5.046504497528076
2012-02-08,5.109040260314941
2012-02-09,5.059010982513428
2012-02-10,4.965209484100342
2012-02-13,5.059010982513428
2012-02-14,4.977718830108643
2012-02-15,4.927689552307129
2012-02-16,4.99647855758667
2012-02-17,5.077773094177246
2012-02-21,5.046504497528076
2012-02-22,4.933942794799805
2012-02-23,5.040252208709717
2012-02-24,5.05908203125
2012-02-27,5.103018283843994
2012-02-28,5.190895080566406
2012-02-29,5.084188938140869
2012-03-01,5.077911853790283
2012-03-02,5.008867263793945
2012-03-05,4.902161121368408
2012-03-06,4.782903671264648
2012-03-07,4.889608860015869
2012-03-08,4.983760833740234
2012-03-09,5.033975124359131
2012-03-12,4.946100234985352
2012-03-13,5.18461799621582
2012-03-14,5.328983306884766
2012-03-15,5.3603668212890625
2012-03-16,5.3603668212890625
2012-03-19,5.435688495635986
2012-03-20,5.4545183181762695
2012-03-21,5.379196643829346
2012-03-22,5.241108417510986
2012-03-23,5.247385025024414
2012-03-26,5.310152053833008
2012-03-27,5.247385025024414
2012-03-28,5.32270622253418
2012-03-29,5.32270622253418
2012-03-30,5.335259437561035
2012-04-02,5.32270622253418
2012-04-03,5.259939193725586
2012-04-04,5.197170257568359
2012-04-05,5.190895080566406
2012-04-09,5.115570068359375
2012-04-10,5.033975124359131
2012-04-11,5.203446865081787
2012-04-12,5.241108417510986
2012-04-13,5.002590179443359
2012-04-16,5.046527862548828
2012-04-17,5.121849536895752
2012-04-18,5.0151448249816895
2012-04-19,4.964931011199951
2012-04-20,4.939823150634766
2012-04-23,4.946100234985352
2012-04-24,5.040251731872559
2012-04-25,5.077911853790283
2012-04-26,5.121849536895752
2012-04-27,5.090466022491455
2012-04-30,5.046527862548828
2012-05-01,5.121849536895752
2012-05-02,5.033975124359131
2012-05-03,5.0151448249816895
2012-05-04,4.908438205718994
2012-05-07,4.971206188201904
2012-05-08,4.964931011199951
2012-05-09,4.939823150634766
2012-05-10,4.952375411987305
2012-05-11,4.952375411987305
2012-05-14,4.814287185668945
2012-05-15,4.770350933074951
2012-05-16,4.713859558105469
2012-05-17,4.6448140144348145
2012-05-18,4.651090145111084
2012-05-21,4.676198959350586
2012-05-22,4.713859558105469
2012-05-23,4.757796287536621
2012-05-24,4.764115810394287
2012-05-25,4.7388410568237305
2012-05-29,4.80834436416626
2012-05-30,4.694610595703125
2012-05-31,4.7388410568237305
2012-06-01,4.511375904083252
2012-06-04,4.3534159660339355
2012-06-05,4.359734058380127
2012-06-06,4.505058765411377
2012-06-07,4.517695426940918
2012-06-08,4.599834442138672
2012-06-11,4.4608283042907715
2012-06-12,4.530332088470459
2012-06-13,4.517695426940918
2012-06-14,4.599834442138672
2012-06-15,4.694610595703125
2012-06-18,4.675658226013184
2012-06-19,4.814661502838135
2012-06-20,4.82729959487915
2012-06-21,4.719884872436523
2012-06-22,4.814661502838135
2012-06-25,4.713568687438965
2012-06-26,4.783070087432861
2012-06-27,4.814661502838135
2012-06-28,4.764115810394287
2012-06-29,4.89048433303833
2012-07-02,4.877847671508789
2012-07-03,4.928394317626953
2012-07-05,4.858891487121582
2012-07-06,4.865209579467773
2012-07-09,4.82729959487915
2012-07-10,4.77675199508667
2012-07-11,4.833617210388184
2012-07-12,4.789389610290527
2012-07-13,4.959987163543701
2012-07-16,4.959987163543701
2012-07-17,5.0294904708862305
2012-07-18,4.94735050201416
2012-07-19,4.997897624969482
2012-07-20,4.985260963439941
2012-07-23,4.909440994262695
2012-07-24,4.959987163543701
2012-07-25,4.985260963439941
2012-07-26,5.09267520904541
2012-07-27,5.168496608734131
2012-07-30,5.09267520904541
2012-07-31,5.042128086090088
2012-08-01,5.035808086395264
2012-08-02,5.010536193847656
2012-08-03,5.206407070159912
2012-08-06,5.200087547302246
2012-08-07,5.212724685668945
2012-08-08,5.269590377807617
2012-08-09,5.263274669647217
2012-08-10,5.269590377807617
2012-08-13,5.212724685668945
2012-08-14,5.1937689781188965
2012-08-15,5.200087547302246
2012-08-16,5.263274669647217
2012-08-17,5.282228469848633
2012-08-20,5.275909900665283
2012-08-21,5.263274669647217
2012-08-22,5.269590377807617
2012-08-23,5.269590377807617
2012-08-24,5.307731628417969
2012-08-27,5.2823052406311035
2012-08-28,5.2823052406311035
2012-08-29,5.314087390899658
2012-08-30,5.339513301849365
2012-08-31,5.358583927154541
2012-09-04,5.339513301849365
2012-09-05,5.2823052406311035
2012-09-06,5.409435749053955
2012-09-07,5.4730000495910645
2012-09-10,5.485714912414551
2012-09-11,5.498428821563721
2012-09-12,5.5238542556762695
2012-09-13,5.6128458976745605
2012-09-14,5.746334552764893
2012-09-17,5.663699150085449
2012-09-18,5.650984764099121
2012-09-19,5.746334552764893
2012-09-20,5.708195686340332
2012-09-21,5.663699150085449
2012-09-24,5.67005729675293
2012-09-25,5.574706077575684
2012-09-26,5.530210018157959
2012-09-27,5.600132942199707
2012-09-28,5.555636882781982
2012-10-01,5.536566734313965
2012-10-02,5.5238542556762695
2012-10-03,5.5619940757751465
2012-10-04,5.663699150085449
2012-10-05,5.644629955291748
2012-10-08,5.5619940757751465
2012-10-09,5.4730000495910645
2012-10-10,5.4602885246276855
2012-10-11,5.485714912414551
2012-10-12,5.295016765594482
2012-10-15,5.307731628417969
2012-10-16,5.250522136688232
2012-10-17,5.345870494842529
2012-10-18,5.581062316894531
2012-10-19,5.555636882781982
2012-10-22,5.466646194458008
2012-10-23,5.358583927154541
2012-10-24,5.345870494842529
2012-10-25,5.422147750854492
2012-10-26,5.333159446716309
2012-10-31,5.352226734161377
2012-11-01,5.403079986572266
2012-11-02,5.320443630218506
2012-11-05,5.377652645111084
2012-11-06,5.4602885246276855
2012-11-07,5.269590377807617
2012-11-08,5.24416446685791
2012-11-09,5.269590377807617
2012-11-12,5.269590377807617
2012-11-13,5.1933135986328125
2012-11-14,5.110678195953369
2012-11-15,5.091609477996826
2012-11-16,5.104320526123047
2012-11-19,5.1933135986328125
2012-11-20,5.314087390899658
2012-11-21,5.3013739585876465
2012-11-23,5.403693199157715
2012-11-26,5.422877311706543
2012-11-27,5.263004779815674
2012-11-28,5.231030464172363
2012-11-29,5.192660808563232
2012-11-30,5.1670823097229
2012-12-03,5.109527587890625
2012-12-04,5.051973819732666
2012-12-05,5.064763069152832
2012-12-06,5.071157455444336
2012-12-07,5.186265468597412
2012-12-10,5.2118449211120605
2012-12-11,5.263004779815674
2012-12-12,5.2438201904296875
2012-12-13,5.205451011657715
2012-12-14,5.205451011657715
2012-12-17,5.365325450897217
2012-12-18,5.454852104187012
2012-12-19,5.403693199157715
2012-12-20,5.47403621673584
2012-12-21,5.397297382354736
2012-12-24,5.397297382354736
2012-12-26,5.403693199157715
2012-12-27,5.384510040283203
2012-12-28,5.339744567871094
2012-12-31,5.384510040283203
2013-01-02,5.6147236824035645
2013-01-03,5.653092861175537
2013-01-04,5.723438262939453
2013-01-07,5.7362284660339355
2013-01-08,5.729831695556641
2013-01-09,5.691462516784668
2013-01-10,5.717041492462158
2013-01-11,5.653092861175537
2013-01-14,5.672277450561523
2013-01-15,5.7362284660339355
2013-01-16,5.851337432861328
2013-01-17,5.972838878631592
2013-01-18,5.9344682693481445
2013-01-22,5.985629558563232
2013-01-23,5.947261810302734
2013-01-24,5.9088897705078125
2013-01-25,5.940864562988281
2013-01-28,5.883309364318848
2013-01-29,5.921681880950928
2013-01-30,5.998419761657715
2013-01-31,6.011208534240723
2013-02-01,6.05597448348999
2013-02-04,5.992024898529053
2013-02-05,6.068763256072998
2013-02-06,6.094341278076172
2013-02-07,6.075157642364502
2013-02-08,6.119922161102295
2013-02-11,6.062368869781494
2013-02-12,6.094341278076172
2013-02-13,6.043182849884033
2013-02-14,6.062368869781494
2013-02-15,6.062368869781494
2013-02-19,6.126316547393799
2013-02-20,5.979233264923096
2013-02-21,5.972838878631592
2013-02-22,6.081552028656006
2013-02-25,5.9088897705078125
2013-02-26,5.9088897705078125
2013-02-27,5.998419761657715
2013-02-28,6.004813194274902
2013-03-01,5.998384952545166
2013-03-04,6.101250648498535
2013-03-05,6.12053918838501
2013-03-06,6.210546970367432
2013-03-07,6.37770414352417
2013-03-08,6.3391289710998535
2013-03-11,6.371273517608643
2013-03-12,6.3391289710998535
2013-03-13,6.429135799407959
2013-03-14,6.429135799407959
2013-03-15,6.499858856201172
2013-03-18,6.499858856201172
2013-03-19,6.474140644073486
2013-03-20,6.525572299957275
2013-03-21,6.441995620727539
2013-03-22,6.46128511428833
2013-03-25,6.409849166870117
2013-03-26,6.487000942230225
2013-03-27,6.4548540115356445
2013-03-28,6.403419017791748
2013-04-01,6.313413143157959
2013-04-02,6.26840877532959
2013-04-03,6.165541172027588
2013-04-04,6.24268913269043
2013-04-05,6.210546970367432
2013-04-08,6.306982040405273
2013-04-09,6.332698345184326
2013-04-10,6.448424339294434
2013-04-11,6.448424339294434
2013-04-12,6.326272010803223
2013-04-15,6.13982629776001
2013-04-16,6.204117298126221
2013-04-17,6.12696647644043
2013-04-18,5.998384952545166
2013-04-19,6.049816608428955
2013-04-22,6.069103717803955
2013-04-23,6.165541172027588
2013-04-24,6.255549430847168
2013-04-25,6.319841384887695
2013-04-26,6.300556659698486
2013-04-29,6.371273517608643
2013-04-30,6.409849166870117
2013-05-01,6.351988315582275
2013-05-02,6.37770414352417
2013-05-03,6.448424339294434
2013-05-06,6.5191473960876465
2013-05-07,6.577005863189697
2013-05-08,6.65415620803833
2013-05-09,6.61558198928833
2013-05-10,6.622010231018066
2013-05-13,6.65415620803833
2013-05-14,6.782739639282227
2013-05-15,6.834171295166016
2013-05-16,6.795596122741699
2013-05-17,6.9434685707092285
2013-05-20,6.975614070892334
2013-05-21,6.982041358947754
2013-05-22,6.872745513916016
2013-05-23,6.869515419006348
2013-05-24,6.888904571533203
2013-05-28,6.9406023025512695
2013-05-29,6.927677154541016
2013-05-30,7.011690139770508
2013-05-31,6.966455459594727
2013-06-03,6.959988594055176
2013-06-04,6.895366668701172
2013-06-05,6.772579193115234
2013-06-06,6.843667507171631
2013-06-07,7.018148422241211
2013-06-10,7.102161407470703
2013-06-11,6.9406023025512695
2013-06-12,6.772579193115234
2013-06-13,6.901828289031982
2013-06-14,6.727344512939453
2013-06-17,6.733806610107422
2013-06-18,6.78550386428833
2013-06-19,6.727344512939453
2013-06-20,6.7014946937561035
2013-06-21,6.811354160308838
2013-06-24,6.746730804443359
2013-06-25,6.927677154541016
2013-06-26,7.0310750007629395
2013-06-27,7.160323143005371
2013-06-28,7.134474277496338
2013-07-01,7.263721466064453
2013-07-02,7.367120742797852
2013-07-03,7.386507511138916
2013-07-05,7.754867076873779
2013-07-08,7.696702003479004
2013-07-09,7.677315711975098
2013-07-10,7.61915397644043
2013-07-11,7.476981163024902
2013-07-12,7.61915397644043
2013-07-15,7.599764347076416
2013-07-16,7.464056015014648
2013-07-17,7.535139560699463
2013-07-18,7.645003318786621
2013-07-19,7.7807135581970215
2013-07-22,7.993973255157471
2013-07-23,7.942274570465088
2013-07-24,7.993973255157471
2013-07-25,7.987508773803711
2013-07-26,8.013360977172852
2013-07-29,7.864725112915039
2013-07-30,7.884109973907471
2013-07-31,7.935810565948486
2013-08-01,8.136143684387207
2013-08-02,8.110294342041016
2013-08-05,8.090907096862793
2013-08-06,8.000434875488281
2013-08-07,7.871184349060059
2013-08-08,7.942274570465088
2013-08-09,7.903497695922852
2013-08-12,7.871184349060059
2013-08-13,7.935810565948486
2013-08-14,7.942274570465088
2013-08-15,7.806561470031738
2013-08-16,7.858259677886963
2013-08-19,7.748400688171387
2013-08-20,7.858259677886963
2013-08-21,7.813024520874023
2013-08-22,7.981046676635742
2013-08-23,7.919379711151123
2013-08-26,7.860959529876709
2013-08-27,7.562357425689697
2013-08-28,7.588322639465332
2013-08-29,7.653234004974365
2013-08-30,7.575341701507568
2013-09-03,7.581832408905029
2013-09-04,7.581832408905029
