Date,AWK
2010-11-05,17.914316177368164
2010-11-08,17.849332809448242
2010-11-09,17.647157669067383
2010-11-10,17.870996475219727
2010-11-11,17.96486473083496
2010-11-12,17.69047737121582
2010-11-15,17.950422286987305
2010-11-16,17.498746871948242
2010-11-17,17.571592330932617
2010-11-18,17.433181762695312
2010-11-19,17.66629981994629
2010-11-22,17.695444107055664
2010-11-23,17.804716110229492
2010-11-24,17.950422286987305
2010-11-26,18.059696197509766
2010-11-29,17.877567291259766
2010-11-30,17.855716705322266
2010-12-01,18.052412033081055
2010-12-02,18.21268653869629
2010-12-03,18.154399871826172
2010-12-06,18.183542251586914
2010-12-07,18.052412033081055
2010-12-08,18.037837982177734
2010-12-09,18.13983154296875
2010-12-10,18.008695602416992
2010-12-13,18.21268653869629
2010-12-14,18.168977737426758
2010-12-15,18.14711570739746
2010-12-16,18.36566925048828
2010-12-17,18.38024139404297
2010-12-20,18.591508865356445
2010-12-21,18.387521743774414
2010-12-22,18.358383178710938
2010-12-23,18.504087448120117
2010-12-27,18.51137351989746
2010-12-28,18.584217071533203
2010-12-29,18.744489669799805
2010-12-30,18.533222198486328
2010-12-31,18.423946380615234
2011-01-03,18.6060733795166
2011-01-04,18.700790405273438
2011-01-05,18.598791122436523
2011-01-06,18.38024139404297
2011-01-07,18.700790405273438
2011-01-10,18.584217071533203
2011-01-11,18.474939346313477
2011-01-12,18.635217666625977
2011-01-13,18.70806312561035
2011-01-14,18.926620483398438
2011-01-18,18.518659591674805
2011-01-19,18.598791122436523
2011-01-20,18.693496704101562
2011-01-21,18.642501831054688
2011-01-24,18.868335723876953
2011-01-25,18.90476417541504
2011-01-26,19.050460815429688
2011-01-27,18.861045837402344
2011-01-28,18.489517211914062
2011-01-31,18.576934814453125
2011-02-01,18.700790405273438
2011-02-02,19.086885452270508
2011-02-03,19.407438278198242
2011-02-04,19.473003387451172
2011-02-07,19.52400016784668
2011-02-08,19.400148391723633
2011-02-09,19.34914779663086
2011-02-10,19.276302337646484
2011-02-11,19.392858505249023
2011-02-14,19.669696807861328
2011-02-15,19.86640167236328
2011-02-16,19.99858856201172
2011-02-17,20.0646915435791
2011-02-18,20.439250946044922
2011-02-22,20.182199478149414
2011-02-23,20.123443603515625
2011-02-24,19.888427734375
2011-02-25,20.10140609741211
2011-02-28,20.373151779174805
2011-03-01,20.16750717163086
2011-03-02,20.33642578125
2011-03-03,20.710988998413086
2011-03-04,20.33642578125
2011-03-07,20.307052612304688
2011-03-08,20.48331642150879
2011-03-09,20.4686336517334
2011-03-10,20.123443603515625
2011-03-11,20.160171508789062
2011-03-14,20.19688606262207
2011-03-15,19.785608291625977
2011-03-16,19.917804718017578
2011-03-17,19.82967185974121
2011-03-18,19.85170555114746
2011-03-21,20.19688606262207
2011-03-22,20.138132095336914
2011-03-23,20.123443603515625
2011-03-24,20.33642578125
2011-03-25,20.402536392211914
2011-03-28,20.19688606262207
2011-03-29,20.32174301147461
2011-03-30,20.52738380432129
2011-03-31,20.600826263427734
2011-04-01,20.791780471801758
2011-04-04,20.894596099853516
2011-04-05,20.87256622314453
2011-04-06,21.0928955078125
2011-04-07,21.012107849121094
2011-04-08,20.94601058959961
2011-04-11,20.82849884033203
2011-04-12,20.49065589904785
2011-04-13,20.68895149230957
2011-04-14,20.82849884033203
2011-04-15,21.05617332458496
2011-04-18,20.83584213256836
2011-04-19,20.843185424804688
2011-04-20,20.916635513305664
2011-04-21,20.791780471801758
2011-04-25,20.80647087097168
2011-04-26,21.048831939697266
2011-04-27,21.36463737487793
2011-04-28,21.438079833984375
2011-04-29,21.577621459960938
2011-05-02,21.673095703125
2011-05-03,21.695131301879883
2011-05-04,21.540895462036133
2011-05-05,21.44542694091797
2011-05-06,21.504173278808594
2011-05-09,21.768573760986328
2011-05-10,22.48097038269043
2011-05-11,21.790607452392578
2011-05-12,21.81998062133789
2011-05-13,21.57027816772461
2011-05-16,21.29648780822754
2011-05-17,21.28168296813965
2011-05-18,21.40008544921875
2011-05-19,21.703468322753906
2011-05-20,21.755271911621094
2011-05-23,21.474079132080078
2011-05-24,21.466678619384766
2011-05-25,22.029064178466797
2011-05-26,22.110462188720703
2011-05-27,22.06606101989746
2011-05-31,22.206655502319336
2011-06-01,21.910673141479492
2011-06-02,21.770065307617188
2011-06-03,21.496280670166016
2011-06-06,21.30388641357422
2011-06-07,21.27428436279297
2011-06-08,21.27428436279297
2011-06-09,21.111480712890625
2011-06-10,21.155885696411133
2011-06-13,21.311283111572266
2011-06-14,21.54067039489746
2011-06-15,21.29648780822754
2011-06-16,21.29648780822754
2011-06-17,21.56287956237793
2011-06-20,21.66646957397461
2011-06-21,21.725671768188477
2011-06-22,21.681276321411133
2011-06-23,21.762672424316406
2011-06-24,21.636877059936523
2011-06-27,21.5850772857666
2011-06-28,21.733070373535156
2011-06-29,22.073461532592773
2011-06-30,21.792264938354492
2011-07-01,22.27325439453125
2011-07-05,22.132658004760742
2011-07-06,22.206655502319336
2011-07-07,22.317655563354492
2011-07-08,22.317655563354492
2011-07-11,21.947675704956055
2011-07-12,21.8736629486084
2011-07-13,21.955066680908203
2011-07-14,21.762672424316406
2011-07-15,21.851470947265625
2011-07-18,21.56287956237793
2011-07-19,21.636877059936523
2011-07-20,21.74046516418457
2011-07-21,21.97725486755371
2011-07-22,21.814464569091797
2011-07-25,21.644269943237305
2011-07-26,21.451881408691406
2011-07-27,20.904293060302734
2011-07-28,20.919097900390625
2011-07-29,20.719303131103516
2011-08-01,20.75629997253418
2011-08-02,20.452917098999023
2011-08-03,20.933897018432617
2011-08-04,20.423316955566406
2011-08-05,20.2827205657959
2011-08-08,18.906360626220703
2011-08-09,20.608304977416992
2011-08-10,20.011398315429688
2011-08-11,21.287288665771484
2011-08-12,21.063447952270508
2011-08-15,21.690202713012695
2011-08-16,21.563358306884766
2011-08-17,21.34698486328125
2011-08-18,20.817228317260742
2011-08-19,20.317312240600586
2011-08-22,20.52623176574707
2011-08-23,20.891841888427734
2011-08-24,21.481287002563477
2011-08-25,21.294761657714844
2011-08-26,21.652902603149414
2011-08-29,22.00358772277832
2011-08-30,22.05581283569336
2011-08-31,22.21996307373047
2011-09-01,22.122966766357422
2011-09-02,22.00358772277832
2011-09-06,21.742441177368164
2011-09-07,22.05581283569336
2011-09-08,22.13043212890625
2011-09-09,21.399211883544922
2011-09-12,21.279830932617188
2011-09-13,21.51113510131836
2011-09-14,22.033437728881836
2011-09-15,22.212499618530273
2011-09-16,22.15281105041504
2011-09-19,22.011045455932617
2011-09-20,22.51095962524414
2011-09-21,22.600486755371094
2011-09-22,22.436344146728516
2011-09-23,22.22743034362793
2011-09-26,22.585573196411133
2011-09-27,22.75718116760254
2011-09-28,22.481111526489258
2011-09-29,22.652729034423828
2011-09-30,22.51842498779297
2011-10-03,21.839435577392578
2011-10-04,21.973735809326172
2011-10-05,21.80213165283203
2011-10-06,22.025964736938477
2011-10-07,21.914052963256836
2011-10-10,22.466190338134766
2011-10-11,22.443809509277344
2011-10-12,21.95881462097168
2011-10-13,22.30950164794922
2011-10-14,22.249813079833984
2011-10-17,22.488571166992188
2011-10-18,22.652729034423828
2011-10-19,22.86164665222168
2011-10-20,22.79448699951172
2011-10-21,22.764644622802734
2011-10-24,23.078018188476562
2011-10-25,22.30950164794922
2011-10-26,22.137893676757812
2011-10-27,22.645261764526367
2011-10-28,22.704946517944336
2011-10-31,22.779565811157227
2011-11-01,22.234888076782227
2011-11-02,22.45873260498047
2011-11-03,23.130252838134766
2011-11-04,22.82433319091797
2011-11-07,23.27202033996582
2011-11-08,23.249635696411133
2011-11-09,22.99595069885254
2011-11-10,23.27202033996582
2011-11-11,23.249635696411133
2011-11-14,23.078018188476562
2011-11-15,23.175024032592773
2011-11-16,22.972057342529297
2011-11-17,22.821714401245117
2011-11-18,22.889375686645508
2011-11-21,22.851787567138672
2011-11-22,22.7239933013916
2011-11-23,22.42331886291504
2011-11-25,22.415800094604492
2011-11-28,22.49847984313965
2011-11-29,23.05474853515625
2011-11-30,23.35542869567871
2011-12-01,23.603498458862305
2011-12-02,23.595975875854492
2011-12-05,23.77637481689453
2011-12-06,23.79142189025879
2011-12-07,23.36294174194336
2011-12-08,23.287776947021484
2011-12-09,23.36294174194336
2011-12-12,23.31784439086914
2011-12-13,23.26522445678711
2011-12-14,22.829238891601562
2011-12-15,23.242673873901367
2011-12-16,23.498252868652344
2011-12-19,23.27274513244629
2011-12-20,23.611003875732422
2011-12-21,23.904170989990234
2011-12-22,23.926729202270508
2011-12-23,24.12216567993164
2011-12-27,24.46794891357422
2011-12-28,23.949270248413086
2011-12-29,24.18982696533203
2011-12-30,23.949270248413086
2012-01-03,23.6711483001709
2012-01-04,23.588457107543945
2012-01-05,23.821481704711914
2012-01-06,23.979337692260742
2012-01-09,23.919206619262695
2012-01-10,23.595975875854492
2012-01-11,23.85906982421875
2012-01-12,24.016929626464844
2012-01-13,24.001893997192383
2012-01-17,24.332639694213867
2012-01-18,24.385263442993164
2012-01-19,24.753599166870117
2012-01-20,24.723527908325195
2012-01-23,24.731050491333008
2012-01-24,24.55063819885254
2012-01-25,24.731050491333008
2012-01-26,25.106903076171875
2012-01-27,25.159521102905273
2012-01-30,25.23468780517578
2012-01-31,25.35495948791504
2012-02-01,25.491199493408203
2012-02-02,25.51390266418457
2012-02-03,25.6652774810791
2012-02-06,25.634994506835938
2012-02-07,25.9528865814209
2012-02-08,26.08911895751953
2012-02-09,25.9453125
2012-02-10,25.725812911987305
2012-02-13,25.69554328918457
2012-02-14,25.718257904052734
2012-02-15,25.483627319335938
2012-02-16,25.809078216552734
2012-02-17,25.59716796875
2012-02-21,25.354961395263672
2012-02-22,25.476062774658203
2012-02-23,25.824214935302734
2012-02-24,25.672842025756836
2012-02-27,25.6577091217041
2012-02-28,25.52903938293457
2012-02-29,25.9453125
2012-03-01,25.877195358276367
2012-03-02,25.642574310302734
2012-03-05,25.786375045776367
2012-03-06,25.400365829467773
2012-03-07,25.680410385131836
2012-03-08,25.62743377685547
2012-03-09,25.748537063598633
2012-03-12,25.809078216552734
2012-03-13,26.02857208251953
2012-03-14,25.725812911987305
2012-03-15,25.687978744506836
2012-03-16,25.58201026916504
2012-03-19,25.271697998046875
2012-03-20,25.301982879638672
2012-03-21,25.317115783691406
2012-03-22,25.347396850585938
2012-03-23,25.460926055908203
2012-03-26,25.748537063598633
2012-03-27,25.7636661529541
2012-03-28,25.55931282043457
2012-03-29,25.824214935302734
2012-03-30,25.756101608276367
2012-04-02,25.998292922973633
2012-04-03,26.066408157348633
2012-04-04,25.69554328918457
2012-04-05,25.5895938873291
2012-04-09,25.354961395263672
2012-04-10,25.02950668334961
2012-04-11,25.05221176147461
2012-04-12,25.256568908691406
2012-04-13,25.014366149902344
2012-04-16,25.02950668334961
2012-04-17,25.256568908691406
2012-04-18,25.40899085998535
2012-04-19,25.393741607666016
2012-04-20,25.73670196533203
2012-04-23,25.271812438964844
2012-04-24,25.660491943359375
2012-04-25,25.919605255126953
2012-04-26,26.110145568847656
2012-04-27,26.354026794433594
2012-04-30,26.094898223876953
2012-05-01,26.27018165588379
2012-05-02,26.148244857788086
2012-05-03,25.988208770751953
2012-05-04,25.988208770751953
2012-05-07,25.919605255126953
2012-05-08,25.812915802001953
2012-05-09,25.934856414794922
2012-05-10,26.19397735595703
2012-05-11,26.16349220275879
2012-05-14,25.8052978515625
2012-05-15,25.75194549560547
2012-05-16,25.721464157104492
2012-05-17,25.35564613342285
2012-05-18,25.15749168395996
2012-05-21,25.287052154541016
2012-05-22,25.51568603515625
2012-05-23,25.53093719482422
2012-05-24,26.094898223876953
2012-05-25,25.957719802856445
2012-05-29,26.16349220275879
2012-05-30,25.90437126159668
2012-05-31,26.072036743164062
2012-06-01,26.033935546875
2012-06-04,25.812915802001953
2012-06-05,26.06441307067871
2012-06-06,26.636001586914062
2012-06-07,26.155866622924805
2012-06-08,26.155866622924805
2012-06-11,25.782434463500977
2012-06-12,25.90437126159668
2012-06-13,25.759571075439453
2012-06-14,25.896743774414062
2012-06-15,25.683347702026367
2012-06-18,25.835779190063477
2012-06-19,25.767189025878906
2012-06-20,25.56903839111328
2012-06-21,25.500450134277344
2012-06-22,25.40899085998535
2012-06-25,25.271812438964844
2012-06-26,25.378501892089844
2012-06-27,25.74432945251465
2012-06-28,25.934856414794922
2012-06-29,26.125383377075195
2012-07-02,26.42259979248047
2012-07-03,26.729663848876953
2012-07-05,26.652904510498047
2012-07-06,26.64522933959961
2012-07-09,26.737346649169922
2012-07-10,26.913911819458008
2012-07-11,26.791074752807617
2012-07-12,26.80643653869629
2012-07-13,27.25167465209961
2012-07-16,27.21328353881836
2012-07-17,27.328441619873047
2012-07-18,27.62782096862793
2012-07-19,27.581764221191406
2012-07-20,27.689233779907227
2012-07-23,27.888822555541992
2012-07-24,27.8350887298584
2012-07-25,27.35913848876953
2012-07-26,27.574087142944336
2012-07-27,28.119115829467773
2012-07-30,28.180530548095703
2012-07-31,27.82741928100586
2012-08-01,27.82741928100586
2012-08-02,27.82741928100586
2012-08-03,28.879091262817383
2012-08-06,29.29361915588379
2012-08-07,29.08636474609375
2012-08-08,28.564359664916992
2012-08-09,29.071016311645508
2012-08-10,29.009597778320312
2012-08-13,29.109399795532227
2012-08-14,29.255247116088867
2012-08-15,29.439477920532227
2012-08-16,29.193830490112305
2012-08-17,29.00191879272461
2012-08-20,28.786977767944336
2012-08-21,28.58739471435547
2012-08-22,28.648801803588867
2012-08-23,28.572036743164062
2012-08-24,28.70254135131836
2012-08-27,28.710214614868164
2012-08-28,28.763957977294922
2012-08-29,28.679502487182617
2012-08-30,28.39548683166504
2012-08-31,28.303356170654297
2012-09-04,28.694852828979492
2012-09-05,28.34941864013672
2012-09-06,28.925161361694336
2012-09-07,28.61809539794922
2012-09-10,28.6411190032959
2012-09-11,28.70254135131836
2012-09-12,28.61809539794922
2012-09-13,28.549007415771484
2012-09-14,27.52802848815918
2012-09-17,27.35913848876953
2012-09-18,27.71994400024414
2012-09-19,27.919523239135742
2012-09-20,28.180530548095703
2012-09-21,28.25729751586914
2012-09-24,28.625774383544922
2012-09-25,28.403167724609375
2012-09-26,28.249622344970703
2012-09-27,28.32639503479004
2012-09-28,28.449216842651367
2012-10-01,28.17286491394043
2012-10-02,28.26496696472168
2012-10-03,28.387784957885742
2012-10-04,28.54132843017578
2012-10-05,28.58739471435547
2012-10-08,28.525981903076172
2012-10-09,28.21124839782715
2012-10-10,28.2419490814209
2012-10-11,28.142147064208984
2012-10-12,27.881141662597656
2012-10-15,27.78902816772461
2012-10-16,27.873464584350586
2012-10-17,28.633438110351562
2012-10-18,28.610416412353516
2012-10-19,28.61809539794922
2012-10-22,28.403167724609375
2012-10-23,28.01932716369629
2012-10-24,28.195894241333008
2012-10-25,28.218923568725586
2012-10-26,28.142147064208984
2012-10-31,28.203567504882812
2012-11-01,28.088424682617188
2012-11-02,28.01932716369629
2012-11-05,28.01932716369629
2012-11-06,28.595067977905273
2012-11-07,28.057703018188477
2012-11-08,28.01932716369629
2012-11-09,28.057703018188477
2012-11-12,28.034679412841797
2012-11-13,28.17286491394043
2012-11-14,28.219226837158203
2012-11-15,28.311973571777344
2012-11-16,28.62114906311035
2012-11-19,28.590240478515625
2012-11-20,28.814376831054688
2012-11-21,28.8066463470459
2012-11-23,28.7061710357666
2012-11-26,28.90713119506836
2012-11-27,29.023059844970703
2012-11-28,29.20856475830078
2012-11-29,29.363149642944336
2012-11-30,29.502283096313477
2012-12-03,29.339963912963867
2012-12-04,29.347698211669922
2012-12-05,29.309051513671875
2012-12-06,29.077165603637695
2012-12-07,29.185375213623047
2012-12-10,29.424978256225586
2012-12-11,29.309051513671875
2012-12-12,29.502283096313477
2012-12-13,29.200830459594727
2012-12-14,28.945772171020508
2012-12-17,29.386335372924805
2012-12-18,29.370769500732422
2012-12-19,29.00510025024414
2012-12-20,28.888395309448242
2012-12-21,28.826148986816406
2012-12-24,29.01288414001465
2012-12-26,28.68610954284668
2012-12-27,28.63163948059082
2012-12-28,28.584962844848633
2012-12-31,28.888395309448242
2013-01-02,29.565290451049805
2013-01-03,29.65086555480957
2013-01-04,29.674219131469727
2013-01-07,29.168485641479492
2013-01-08,29.044008255004883
2013-01-09,29.114025115966797
2013-01-10,29.2618465423584
2013-01-11,29.837602615356445
2013-01-14,29.51081657409668
2013-01-15,29.433029174804688
2013-01-16,29.316308975219727
2013-01-17,29.370769500732422
2013-01-18,29.495262145996094
2013-01-22,29.775354385375977
2013-01-23,29.829809188842773
2013-01-24,30.024324417114258
2013-01-25,29.098468780517578
2013-01-28,29.401893615722656
2013-01-29,29.96986198425293
2013-01-30,29.923187255859375
2013-01-31,29.78313446044922
2013-02-01,29.884275436401367
2013-02-04,29.619752883911133
2013-02-05,29.604177474975586
2013-02-06,29.98542594909668
2013-02-07,30.335535049438477
2013-02-08,30.483362197875977
2013-02-11,30.374439239501953
2013-02-12,30.514495849609375
2013-02-13,30.66231346130371
2013-02-14,30.460023880004883
2013-02-15,30.475574493408203
2013-02-19,30.926856994628906
2013-02-20,30.75567054748535
2013-02-21,30.693435668945312
2013-02-22,30.98130226135254
2013-02-25,30.5300350189209
2013-02-26,30.677867889404297
2013-02-27,30.631193161010742
2013-02-28,30.693435668945312
2013-03-01,30.78679656982422
2013-03-04,31.33141326904297
2013-03-05,31.30808448791504
2013-03-06,31.16803741455078
2013-03-07,30.779003143310547
2013-03-08,31.206947326660156
2013-03-11,31.40143394470215
2013-03-12,31.22249984741211
2013-03-13,31.23027992248535
2013-03-14,31.121347427368164
2013-03-15,31.323637008666992
2013-03-18,31.292512893676758
2013-03-19,31.440353393554688
2013-03-20,31.658193588256836
2013-03-21,31.5959529876709
2013-03-22,31.720434188842773
2013-03-25,31.798248291015625
2013-03-26,31.8604736328125
2013-03-27,31.9227294921875
2013-03-28,32.241722106933594
2013-04-01,32.10945510864258
2013-04-02,32.18726348876953
2013-04-03,31.984973907470703
2013-04-04,32.21060562133789
2013-04-05,32.26506423950195
2013-04-08,32.55293273925781
2013-04-09,32.397335052490234
2013-04-10,32.81747055053711
2013-04-11,32.91082763671875
2013-04-12,32.949729919433594
2013-04-15,32.078346252441406
2013-04-16,32.89527130126953
2013-04-17,32.615177154541016
2013-04-18,32.54515838623047
2013-04-19,32.68519973754883
2013-04-22,32.3661994934082
2013-04-23,32.02388000488281
2013-04-24,32.01609420776367
2013-04-25,32.20280456542969
2013-04-26,32.02388000488281
2013-04-29,32.17169189453125
2013-04-30,32.58406066894531
2013-05-01,32.49069595336914
2013-05-02,32.77855682373047
2013-05-03,32.58406066894531
2013-05-06,32.42066192626953
2013-05-07,32.6618537902832
2013-05-08,32.46734619140625
2013-05-09,32.58406066894531
2013-05-10,32.70075988769531
2013-05-13,32.6618537902832
2013-05-14,33.019752502441406
2013-05-15,33.2531623840332
2013-05-16,33.066429138183594
2013-05-17,33.19869613647461
2013-05-20,33.237613677978516
2013-05-21,33.21424865722656
2013-05-22,32.91664505004883
2013-05-23,32.736534118652344
2013-05-24,32.368446350097656
2013-05-28,32.57988739013672
2013-05-29,32.055171966552734
2013-05-30,32.03950881958008
2013-05-31,31.279836654663086
2013-06-03,31.569595336914062
2013-06-04,31.178020477294922
2013-06-05,31.021379470825195
2013-06-06,31.342485427856445
2013-06-07,31.22500228881836
2013-06-10,31.185840606689453
2013-06-11,31.21718978881836
2013-06-12,31.71057891845703
2013-06-13,32.016014099121094
2013-06-14,32.11782455444336
2013-06-17,32.149147033691406
2013-06-18,32.23529815673828
2013-06-19,31.828035354614258
2013-06-20,30.99005699157715
2013-06-21,30.896074295043945
2013-06-24,30.856924057006836
2013-06-25,31.42864227294922
2013-06-26,31.530445098876953
2013-06-27,31.687063217163086
2013-06-28,32.29011154174805
2013-07-01,31.3111572265625
2013-07-02,31.248502731323242
2013-07-03,31.687063217163086
2013-07-05,31.5539493560791
2013-07-08,32.11782455444336
2013-07-09,32.470252990722656
2013-07-10,32.69736862182617
2013-07-11,32.79134750366211
2013-07-12,32.8618278503418
2013-07-15,33.51186752319336
2013-07-16,33.14377212524414
2013-07-17,32.97931671142578
2013-07-18,33.14377212524414
2013-07-19,33.36305618286133
2013-07-22,33.762489318847656
2013-07-23,34.067909240722656
2013-07-24,33.535369873046875
2013-07-25,33.66067123413086
2013-07-26,33.73899841308594
2013-07-29,33.715492248535156
2013-07-30,33.41788101196289
2013-07-31,33.42570495605469
2013-08-01,33.90346145629883
2013-08-02,33.778141021728516
2013-08-05,33.47270584106445
2013-08-06,33.18294906616211
2013-08-07,33.26908493041992
2013-08-08,33.30039978027344
2013-08-09,33.80948257446289
2013-08-12,33.4962043762207
2013-08-13,33.37872314453125
2013-08-14,32.932308197021484
2013-08-15,32.44348907470703
2013-08-16,32.35678482055664
2013-08-19,32.09659194946289
2013-08-20,32.143898010253906
2013-08-21,32.136024475097656
2013-08-22,32.82194137573242
2013-08-23,33.01905059814453
2013-08-26,32.73521423339844
2013-08-27,32.79041290283203
2013-08-28,32.85348129272461
2013-08-29,32.26216125488281
2013-08-30,32.120262145996094
2013-09-03,31.76546859741211
2013-09-04,31.347597122192383
2013-09-05,31.008577346801758
2013-09-06,30.969148635864258
2013-09-09,31.0874080657959
2013-09-10,31.49740219116211
2013-09-11,31.174135208129883
2013-09-12,30.945505142211914
2013-09-13,30.97704315185547
2013-09-16,30.850900650024414
