Date,PRU
2010-11-04,31.027877807617188
2010-11-05,31.055789947509766
2010-11-08,30.692989349365234
2010-11-09,30.637178421020508
2010-11-10,31.133922576904297
2010-11-11,30.709732055664062
2010-11-12,30.41948699951172
2010-11-15,30.436243057250977
2010-11-16,29.727380752563477
2010-11-17,30.06227684020996
2010-11-18,30.40275001525879
2010-11-19,30.665027618408203
2010-11-22,30.12906265258789
2010-11-23,29.416309356689453
2010-11-24,29.900978088378906
2010-11-26,29.387800216674805
2010-11-29,29.268047332763672
2010-11-30,28.897438049316406
2010-12-01,29.621585845947266
2010-12-02,30.74485969543457
2010-12-03,30.585201263427734
2010-12-06,30.47687530517578
2010-12-07,30.585201263427734
2010-12-08,31.62295913696289
2010-12-09,32.1190299987793
2010-12-10,32.40412902832031
2010-12-13,32.352821350097656
2010-12-14,32.1190299987793
2010-12-15,32.22738265991211
2010-12-16,32.70634460449219
2010-12-17,33.1225700378418
2010-12-20,33.344940185546875
2010-12-21,33.96076202392578
2010-12-22,34.18313217163086
2010-12-23,33.85812759399414
2010-12-27,34.04629135131836
2010-12-28,33.90374755859375
2010-12-29,33.6129264831543
2010-12-30,33.36775588989258
2010-12-31,33.47610092163086
2011-01-03,34.60509490966797
2011-01-04,34.79325485229492
2011-01-05,34.7761344909668
2011-01-06,35.02130889892578
2011-01-07,34.32567596435547
2011-01-10,34.13751983642578
2011-01-11,34.45112228393555
2011-01-12,35.10685729980469
2011-01-13,34.770442962646484
2011-01-14,35.18097686767578
2011-01-18,35.3121223449707
2011-01-19,34.37699890136719
2011-01-20,34.67350387573242
2011-01-21,35.04411697387695
2011-01-24,34.958595275878906
2011-01-25,35.015628814697266
2011-01-26,35.67134475708008
2011-01-27,36.01346206665039
2011-01-28,34.84456253051758
2011-01-31,35.072635650634766
2011-02-01,36.150299072265625
2011-02-02,35.540191650390625
2011-02-03,35.59150695800781
2011-02-04,35.870914459228516
2011-02-07,36.50382614135742
2011-02-08,36.49812316894531
2011-02-09,35.99635696411133
2011-02-10,37.06261444091797
2011-02-11,37.14244079589844
2011-02-14,36.63498306274414
2011-02-15,37.00559997558594
2011-02-16,38.02054977416992
2011-02-17,38.385475158691406
2011-02-18,38.214393615722656
2011-02-22,36.93146896362305
2011-02-23,36.42401123046875
2011-02-24,36.49812316894531
2011-02-25,36.93146896362305
2011-02-28,37.53587341308594
2011-03-01,37.0398063659668
2011-03-02,35.648529052734375
2011-03-03,36.85734558105469
2011-03-04,36.41831588745117
2011-03-07,36.00775909423828
2011-03-08,36.629268646240234
2011-03-09,36.74332046508789
2011-03-10,35.973548889160156
2011-03-11,35.97924041748047
2011-03-14,34.93008804321289
2011-03-15,34.26296615600586
2011-03-16,33.253726959228516
2011-03-17,33.92654800415039
2011-03-18,34.570865631103516
2011-03-21,34.86738204956055
2011-03-22,34.84456253051758
2011-03-23,34.51383590698242
2011-03-24,34.747623443603516
2011-03-25,34.79325485229492
2011-03-28,34.508140563964844
2011-03-29,34.55375671386719
2011-03-30,34.798946380615234
2011-03-31,35.112545013427734
2011-04-01,35.648529052734375
2011-04-04,36.04767990112305
2011-04-05,36.00775909423828
2011-04-06,36.67488098144531
2011-04-07,36.20161819458008
2011-04-08,35.511680603027344
2011-04-11,35.77397537231445
2011-04-12,35.10685729980469
2011-04-13,34.667808532714844
2011-04-14,34.439727783203125
2011-04-15,34.78184127807617
2011-04-18,34.27436828613281
2011-04-19,33.96076202392578
2011-04-20,34.74191665649414
2011-04-21,35.19807052612305
2011-04-25,34.850257873535156
2011-04-26,35.09543991088867
2011-04-27,35.112545013427734
2011-04-28,36.14459991455078
2011-04-29,36.16170883178711
2011-05-02,36.20731735229492
2011-05-03,36.02486801147461
2011-05-04,35.59722900390625
2011-05-05,35.91652297973633
2011-05-06,36.32136917114258
2011-05-09,36.39548110961914
2011-05-10,36.7490119934082
2011-05-11,36.401187896728516
2011-05-12,36.469608306884766
2011-05-13,35.99635696411133
2011-05-16,36.04197692871094
2011-05-17,36.081886291503906
2011-05-18,36.486724853515625
2011-05-19,36.84593963623047
2011-05-20,36.27004623413086
2011-05-23,35.57439422607422
2011-05-24,35.08974075317383
2011-05-25,35.466068267822266
2011-05-26,36.24723434448242
2011-05-27,36.019161224365234
2011-05-31,36.36698532104492
2011-06-01,34.650691986083984
2011-06-02,35.24370193481445
2011-06-03,34.93008804321289
2011-06-06,33.96076202392578
2011-06-07,33.96076202392578
2011-06-08,33.869537353515625
2011-06-09,34.2857551574707
2011-06-10,33.66426086425781
2011-06-13,34.00638198852539
2011-06-14,34.416908264160156
2011-06-15,32.94011306762695
2011-06-16,33.253726959228516
2011-06-17,33.749794006347656
2011-06-20,34.012081146240234
2011-06-21,34.7362174987793
2011-06-22,34.416908264160156
2011-06-23,34.439727783203125
2011-06-24,34.04629135131836
2011-06-27,34.667808532714844
2011-06-28,35.35202407836914
2011-06-29,35.95643997192383
2011-06-30,36.25865173339844
2011-07-01,36.93146896362305
2011-07-05,36.58934783935547
2011-07-06,36.469608306884766
2011-07-07,37.21086120605469
2011-07-08,36.7090950012207
2011-07-11,35.43756866455078
2011-07-12,35.118247985839844
2011-07-13,35.04982376098633
2011-07-14,34.7191162109375
2011-07-15,34.64499282836914
2011-07-18,34.086204528808594
2011-07-19,34.2059440612793
2011-07-20,34.38840866088867
2011-07-21,35.13536834716797
2011-07-22,34.74191665649414
2011-07-25,34.33139419555664
2011-07-26,34.26866149902344
2011-07-27,33.24231719970703
2011-07-28,33.27652359008789
2011-07-29,33.459007263183594
2011-08-01,33.19099807739258
2011-08-02,32.301490783691406
2011-08-03,32.540977478027344
2011-08-04,31.212434768676758
2011-08-05,30.784778594970703
2011-08-08,27.449146270751953
2011-08-09,29.980796813964844
2011-08-10,27.2381649017334
2011-08-11,29.416309356689453
2011-08-12,29.051393508911133
2011-08-15,29.93519401550293
2011-08-16,28.908838272094727
2011-08-17,29.017173767089844
2011-08-18,26.8846492767334
2011-08-19,26.50832176208496
2011-08-22,26.1776123046875
2011-08-23,27.02150535583496
2011-08-24,27.585988998413086
2011-08-25,26.896055221557617
2011-08-26,27.118431091308594
2011-08-29,28.600933074951172
2011-08-30,28.127676010131836
2011-08-31,28.629438400268555
2011-09-01,27.865381240844727
2011-09-02,26.571043014526367
2011-09-06,25.841190338134766
2011-09-07,27.785560607910156
2011-09-08,26.839038848876953
2011-09-09,26.30875587463379
2011-09-12,26.685081481933594
2011-09-13,27.084232330322266
2011-09-14,27.603092193603516
2011-09-15,28.897438049316406
2011-09-16,29.33649253845215
2011-09-19,28.258819580078125
2011-09-20,27.9281005859375
2011-09-21,26.07498550415039
2011-09-22,25.105648040771484
2011-09-23,25.048622131347656
2011-09-26,26.291654586791992
2011-09-27,26.776309967041016
2011-09-28,25.767070770263672
2011-09-29,27.403528213500977
2011-09-30,26.71929359436035
2011-10-03,25.037220001220703
2011-10-04,25.801288604736328
2011-10-05,26.71929359436035
2011-10-06,27.52326774597168
2011-10-07,26.240331649780273
2011-10-10,27.791259765625
2011-10-11,28.350061416625977
2011-10-12,29.079896926879883
2011-10-13,28.367164611816406
2011-10-14,29.034284591674805
2011-10-17,27.922399520874023
2011-10-18,29.416309356689453
2011-10-19,28.629438400268555
2011-10-20,29.507535934448242
2011-10-21,30.351436614990234
2011-10-24,31.086977005004883
2011-10-25,29.593080520629883
2011-10-26,30.51678466796875
2011-10-27,32.68351745605469
2011-10-28,32.672115325927734
2011-10-31,30.904523849487305
2011-11-01,29.37639045715332
2011-11-02,30.602312088012695
2011-11-03,30.248796463012695
2011-11-04,29.75843048095703
2011-11-07,30.39705467224121
2011-11-08,31.064172744750977
2011-11-09,29.575965881347656
2011-11-10,30.16896629333496
2011-11-11,30.818988800048828
2011-11-14,30.533893585205078
2011-11-15,30.442655563354492
2011-11-16,29.593080520629883
2011-11-17,28.789094924926758
2011-11-18,28.489700317382812
2011-11-21,28.08463478088379
2011-11-22,27.562156677246094
2011-11-23,26.51719093322754
2011-11-25,26.36456298828125
2011-11-28,27.568021774291992
2011-11-29,27.509326934814453
2011-11-30,29.72838592529297
2011-12-01,29.329191207885742
2011-12-02,29.58749008178711
2011-12-05,30.268489837646484
2011-12-06,30.180416107177734
2011-12-07,30.356525421142578
2011-12-08,28.988697052001953
2011-12-09,29.58161735534668
2011-12-12,28.542530059814453
2011-12-13,28.043537139892578
2011-12-14,27.978971481323242
2011-12-15,28.125730514526367
2011-12-16,28.219654083251953
2011-12-19,27.579769134521484
2011-12-20,28.85954475402832
2011-12-21,28.95934295654297
2011-12-22,29.63445472717285
2011-12-23,29.892765045166016
2011-12-27,29.64031982421875
2011-12-28,29.059141159057617
2011-12-29,29.5346622467041
2011-12-30,29.42311668395996
2012-01-03,30.115833282470703
2012-01-04,30.233247756958008
2012-01-05,30.843786239624023
2012-01-06,30.95533561706543
2012-01-09,30.679397583007812
2012-01-10,31.36038589477539
2012-01-11,31.906360626220703
2012-01-12,32.352500915527344
2012-01-13,32.43471145629883
2012-01-17,32.070735931396484
2012-01-18,32.94542694091797
2012-01-19,33.42682647705078
2012-01-20,33.67338943481445
2012-01-23,34.19585418701172
2012-01-24,34.096073150634766
2012-01-25,33.919944763183594
2012-01-26,32.63429260253906
2012-01-27,33.5911979675293
2012-01-30,33.685123443603516
2012-01-31,33.602935791015625
2012-02-01,34.24283218383789
2012-02-02,34.23695373535156
2012-02-03,35.146881103515625
2012-02-06,35.217342376708984
2012-02-07,35.475643157958984
2012-02-08,35.54020690917969
2012-02-09,35.135154724121094
2012-02-10,34.63615036010742
2012-02-13,35.322994232177734
2012-02-14,34.8768310546875
2012-02-15,35.34061813354492
2012-02-16,35.76329040527344
2012-02-17,36.03920364379883
2012-02-21,36.02159881591797
2012-02-22,35.7104606628418
2012-02-23,35.951148986816406
2012-02-24,35.86309814453125
2012-02-27,35.58716583251953
2012-02-28,35.99224853515625
2012-02-29,35.904178619384766
2012-03-01,36.403194427490234
2012-03-02,36.00985336303711
2012-03-05,36.12141418457031
2012-03-06,35.076446533203125
2012-03-07,35.68110275268555
2012-03-08,36.32686233520508
2012-03-09,36.37971496582031
2012-03-12,35.93940734863281
2012-03-13,37.02545166015625
2012-03-14,36.15074157714844
2012-03-15,37.1252555847168
2012-03-16,37.40117263793945
2012-03-19,37.635986328125
2012-03-20,37.9530029296875
2012-03-21,37.506839752197266
2012-03-22,36.913909912109375
2012-03-23,36.978492736816406
2012-03-26,37.60078430175781
2012-03-27,37.30724334716797
2012-03-28,37.230926513671875
2012-03-29,36.843475341796875
2012-03-30,37.21331024169922
2012-04-02,37.86494064331055
2012-04-03,37.3659553527832
2012-04-04,36.878700256347656
2012-04-05,36.702579498291016
2012-04-09,35.88656997680664
2012-04-10,34.829891204833984
2012-04-11,35.44040298461914
2012-04-12,36.04507827758789
2012-04-13,35.170372009277344
2012-04-16,35.2642936706543
2012-04-17,35.904178619384766
2012-04-18,35.53432846069336
2012-04-19,35.322994232177734
2012-04-20,35.064693450927734
2012-04-23,34.595054626464844
2012-04-24,34.78879165649414
2012-04-25,35.33474349975586
2012-04-26,35.99224853515625
2012-04-27,36.027469635009766
2012-04-30,35.54020690917969
2012-05-01,35.73981857299805
2012-05-02,35.77503204345703
2012-05-03,32.17639923095703
2012-05-04,31.04925537109375
2012-05-07,30.638309478759766
2012-05-08,30.280214309692383
2012-05-09,29.974950790405273
2012-05-10,30.315433502197266
2012-05-11,30.239116668701172
2012-05-14,29.241132736206055
2012-05-15,28.61298179626465
2012-05-16,27.861549377441406
2012-05-17,27.02793312072754
2012-05-18,27.063161849975586
2012-05-21,27.409526824951172
2012-05-22,27.403656005859375
2012-05-23,27.614992141723633
2012-05-24,27.785245895385742
2012-05-25,27.708921432495117
2012-05-29,28.102252960205078
2012-05-30,27.38604164123535
2012-05-31,27.268638610839844
2012-06-01,26.2647705078125
2012-06-04,26.270639419555664
2012-06-05,26.998592376708984
2012-06-06,28.08463478088379
2012-06-07,28.143335342407227
2012-06-08,28.160945892333984
2012-06-11,27.49170684814453
2012-06-12,27.94962501525879
2012-06-13,27.70305633544922
2012-06-14,28.0611515045166
2012-06-15,28.524921417236328
2012-06-18,27.8145809173584
2012-06-19,28.372291564941406
2012-06-20,28.413387298583984
2012-06-21,27.485843658447266
2012-06-22,27.638477325439453
2012-06-25,26.798980712890625
2012-06-26,26.88703727722168
2012-06-27,27.333200454711914
2012-06-28,27.45648765563965
2012-06-29,28.430994033813477
2012-07-02,28.331201553344727
2012-07-03,28.765621185302734
2012-07-05,28.284229278564453
2012-07-06,28.0611515045166
2012-07-09,27.838075637817383
2012-07-10,27.614992141723633
2012-07-11,28.043537139892578
2012-07-12,27.914386749267578
2012-07-13,28.847808837890625
2012-07-16,28.3840274810791
2012-07-17,28.56015968322754
2012-07-18,28.56015968322754
2012-07-19,28.51317596435547
2012-07-20,27.41539192199707
2012-07-23,26.904651641845703
2012-07-24,26.687442779541016
2012-07-25,26.916400909423828
2012-07-26,27.368427276611328
2012-07-27,28.22552490234375
2012-07-30,28.51317596435547
2012-07-31,28.342947006225586
2012-08-01,27.93199920654297
2012-08-02,29.376148223876953
2012-08-03,30.54439353942871
2012-08-06,30.603103637695312
2012-08-07,31.31342887878418
2012-08-08,31.477800369262695
2012-08-09,31.554128646850586
2012-08-10,31.636302947998047
2012-08-13,31.5952091217041
2012-08-14,31.430849075317383
2012-08-15,31.700878143310547
2012-08-16,31.882856369018555
2012-08-17,31.812423706054688
2012-08-20,32.04137420654297
2012-08-21,32.24686050415039
2012-08-22,32.0472412109375
2012-08-23,31.583471298217773
2012-08-24,32.06485366821289
2012-08-27,31.7889461517334
2012-08-28,31.60108184814453
2012-08-29,31.988544464111328
2012-08-30,31.753721237182617
2012-08-31,32.000282287597656
2012-09-04,32.070735931396484
2012-09-05,32.09421157836914
2012-09-06,33.02762222290039
2012-09-07,33.573577880859375
2012-09-10,32.94542694091797
2012-09-11,33.27418518066406
2012-09-12,33.40921401977539
2012-09-13,34.02561569213867
2012-09-14,34.4189453125
2012-09-17,34.09019470214844
2012-09-18,33.779052734375
2012-09-19,33.779052734375
2012-09-20,33.491390228271484
2012-09-21,33.43268585205078
2012-09-24,33.538368225097656
2012-09-25,32.61668014526367
2012-09-26,31.54824447631836
2012-09-27,32.1822624206543
2012-09-28,32.000282287597656
2012-10-01,31.9826717376709
2012-10-02,31.9826717376709
2012-10-03,31.941577911376953
2012-10-04,32.745826721191406
2012-10-05,33.28592300415039
2012-10-08,33.26831817626953
2012-10-09,33.23896789550781
2012-10-10,32.90433120727539
2012-10-11,33.41507339477539
2012-10-12,32.90433120727539
2012-10-15,33.262447357177734
2012-10-16,34.072574615478516
2012-10-17,34.595054626464844
2012-10-18,35.158626556396484
2012-10-19,34.072574615478516
2012-10-22,34.1077880859375
2012-10-23,33.444427490234375
2012-10-24,33.209617614746094
2012-10-25,33.64402389526367
2012-10-26,33.638153076171875
2012-10-31,33.491390228271484
2012-11-01,33.867103576660156
2012-11-02,33.602935791015625
2012-11-05,33.456172943115234
2012-11-06,34.06671142578125
2012-11-07,32.51689910888672
2012-11-08,30.972929000854492
2012-11-09,30.943584442138672
2012-11-12,30.638309478759766
2012-11-13,29.89862823486328
2012-11-14,29.323312759399414
2012-11-15,29.59922218322754
2012-11-16,29.550739288330078
2012-11-19,30.199459075927734
2012-11-20,30.787569046020508
2012-11-21,30.99977684020996
2012-11-23,31.539369583129883
2012-11-26,31.393850326538086
2012-11-27,30.817880630493164
2012-11-28,31.28472137451172
2012-11-29,31.424177169799805
2012-11-30,31.599994659423828
2012-12-03,31.50299835205078
2012-12-04,31.563615798950195
2012-12-05,31.89708137512207
2012-12-06,31.909212112426758
2012-12-07,31.81221580505371
2012-12-10,31.83039093017578
2012-12-11,31.781890869140625
2012-12-12,31.933460235595703
2012-12-13,31.38172721862793
2012-12-14,30.8724422454834
2012-12-17,31.527259826660156
2012-12-18,32.206298828125
2012-12-19,32.28510284423828
2012-12-20,33.03083801269531
2012-12-21,32.39424514770508
2012-12-24,32.26692581176758
2012-12-26,32.18204879760742
2012-12-27,32.16385269165039
2012-12-28,31.81221580505371
2012-12-31,32.3336181640625
2013-01-02,33.964534759521484
2013-01-03,33.74021911621094
2013-01-04,34.267696380615234
2013-01-07,33.82509994506836
2013-01-08,33.74626541137695
2013-01-09,34.1403694152832
2013-01-10,35.1043815612793
2013-01-11,34.922489166259766
2013-01-14,34.67995834350586
2013-01-15,34.643585205078125
2013-01-16,34.443511962890625
2013-01-17,35.00736618041992
2013-01-18,34.989173889160156
2013-01-22,35.51665496826172
2013-01-23,35.31657791137695
2013-01-24,35.3408317565918
2013-01-25,35.825862884521484
2013-01-28,35.69247817993164
2013-01-29,35.61971664428711
2013-01-30,35.17106628417969
2013-01-31,35.09224319458008
2013-02-01,35.6743049621582
2013-02-04,34.95886993408203
2013-02-05,35.46815490722656
2013-02-06,35.474205017089844
2013-02-07,34.498085021972656
2013-02-08,34.922489166259766
2013-02-11,34.68603515625
2013-02-12,34.558712005615234
2013-02-13,34.75878143310547
2013-02-14,34.5950927734375
2013-02-15,34.72846984863281
2013-02-19,35.25594711303711
2013-02-20,33.982730865478516
2013-02-21,33.41282272338867
2013-02-22,34.2495002746582
2013-02-25,33.40671157836914
2013-02-26,33.37006759643555
2013-02-27,34.11514663696289
2013-02-28,33.93804168701172
2013-03-01,33.57771301269531
2013-03-04,33.852535247802734
2013-03-05,34.66481018066406
2013-03-06,34.78084945678711
2013-03-07,35.56258773803711
2013-03-08,36.399261474609375
2013-03-11,36.89395523071289
2013-03-12,36.56417465209961
2013-03-13,36.45423126220703
2013-03-14,36.75349044799805
2013-03-15,36.89395523071289
2013-03-18,36.27711486816406
2013-03-19,36.28934097290039
2013-03-20,36.399261474609375
2013-03-21,35.6236457824707
2013-03-22,35.880149841308594
2013-03-25,35.81297302246094
2013-03-26,36.393157958984375
2013-03-27,36.10000991821289
2013-03-28,36.0267219543457
2013-04-01,35.59310531616211
2013-04-02,36.05725860595703
2013-04-03,35.40988540649414
2013-04-04,34.78696060180664
2013-04-05,33.883079528808594
2013-04-08,34.07240676879883
2013-04-09,34.46937942504883
2013-04-10,35.336605072021484
2013-04-11,35.202247619628906
2013-04-12,34.750308990478516
2013-04-15,33.94415283203125
2013-04-16,34.640377044677734
2013-04-17,34.12736892700195
2013-04-18,33.53496170043945
2013-04-19,34.0601921081543
2013-04-22,34.2617301940918
2013-04-23,35.38545608520508
2013-04-24,35.62975311279297
2013-04-25,36.240474700927734
2013-04-26,36.18551254272461
2013-04-29,36.82067108154297
2013-04-30,36.90007019042969
2013-05-01,36.20383834838867
2013-05-02,38.726139068603516
2013-05-03,39.819339752197266
2013-05-06,40.18576431274414
2013-05-07,40.11248016357422
2013-05-08,40.28960037231445
2013-05-09,40.00865173339844
2013-05-10,39.72772979736328
2013-05-13,39.75825881958008
2013-05-14,40.674354553222656
2013-05-15,41.346153259277344
2013-05-16,41.04078674316406
2013-05-17,41.76142883300781
2013-05-20,41.79197311401367
2013-05-21,41.55990219116211
2013-05-22,41.1934700012207
2013-05-23,40.91252517700195
2013-05-24,40.8326530456543
2013-05-28,41.6989631652832
2013-05-29,42.52838897705078
2013-05-30,43.01375198364258
2013-05-31,42.37480163574219
2013-06-03,42.74342727661133
2013-06-04,42.43622589111328
2013-06-05,41.440914154052734
2013-06-06,42.43008804321289
2013-06-07,44.064369201660156
2013-06-10,44.45757293701172
2013-06-11,43.57899475097656
2013-06-12,43.62815856933594
2013-06-13,44.052066802978516
2013-06-14,43.30251693725586
2013-06-17,44.35314178466797
2013-06-18,44.832374572753906
2013-06-19,44.37772750854492
2013-06-20,44.18111038208008
2013-06-21,43.959930419921875
2013-06-24,43.167362213134766
2013-06-25,43.677303314208984
2013-06-26,43.65273666381836
2013-06-27,44.48830795288086
2013-06-28,44.86923599243164
2013-07-01,45.035118103027344
2013-07-02,45.526649475097656
2013-07-03,45.36688995361328
2013-07-05,46.4482307434082
2013-07-08,47.17319869995117
2013-07-09,47.984214782714844
2013-07-10,47.572566986083984
2013-07-11,47.92890930175781
2013-07-12,47.855186462402344
2013-07-15,47.633995056152344
2013-07-16,47.511146545410156
2013-07-17,47.345237731933594
2013-07-18,48.24225997924805
2013-07-19,48.03950119018555
2013-07-22,48.62934112548828
2013-07-23,48.49416732788086
2013-07-24,48.168521881103516
2013-07-25,48.371280670166016
2013-07-26,48.635475158691406
2013-07-29,48.4388542175293
2013-07-30,48.34055709838867
2013-07-31,48.51872634887695
2013-08-01,50.761287689208984
2013-08-02,50.632240295410156
2013-08-05,50.63839340209961
2013-08-06,49.600074768066406
2013-08-07,48.764503479003906
2013-08-08,49.40346908569336
2013-08-09,49.507911682128906
2013-08-12,48.97338104248047
2013-08-13,49.40960693359375
2013-08-14,49.23142623901367
2013-08-15,48.37742614746094
2013-08-16,48.91193389892578
2013-08-19,47.86134338378906
2013-08-20,47.97807312011719
2013-08-21,47.732322692871094
2013-08-22,48.85050582885742
2013-08-23,48.59732437133789
2013-08-26,48.06629180908203
2013-08-27,46.04705810546875
2013-08-28,46.35580062866211
2013-08-29,46.56576919555664
2013-08-30,46.23847961425781
2013-09-03,46.88066101074219
2013-09-04,48.28240966796875
2013-09-05,48.195945739746094
2013-09-06,47.887203216552734
2013-09-09,48.60969161987305
2013-09-10,49.77058029174805
2013-09-11,49.542118072509766
2013-09-12,49.369205474853516
2013-09-13,49.208656311035156
2013-09-16,49.96200942993164
