Date,OMC
2010-11-04,29.58466148376465
2010-11-05,29.78859519958496
2010-11-08,29.67387580871582
2010-11-09,29.508176803588867
2010-11-10,29.6292667388916
2010-11-11,29.622896194458008
2010-11-12,29.34884262084961
2010-11-15,29.081174850463867
2010-11-16,28.660531997680664
2010-11-17,28.63504409790039
2010-11-18,28.909101486206055
2010-11-19,29.265987396240234
2010-11-22,29.176761627197266
2010-11-23,28.57131576538086
2010-11-24,29.081174850463867
2010-11-26,28.85173225402832
2010-11-29,28.96007537841797
2010-11-30,28.96007537841797
2010-12-01,29.61651611328125
2010-12-02,29.916061401367188
2010-12-03,30.15188217163086
2010-12-06,30.279346466064453
2010-12-07,29.884201049804688
2010-12-08,29.46993637084961
2010-12-09,29.5400333404541
2010-12-10,29.72486686706543
2010-12-13,29.610153198242188
2010-12-14,29.705751419067383
2010-12-15,29.35521697998047
2010-12-16,29.316967010498047
2010-12-17,29.597408294677734
2010-12-20,29.879037857055664
2010-12-21,29.917436599731445
2010-12-22,29.85342788696289
2010-12-23,29.62940788269043
2010-12-27,29.488595962524414
2010-12-28,29.469377517700195
2010-12-29,29.597400665283203
2010-12-30,29.386178970336914
2010-12-31,29.31575584411621
2011-01-03,29.597400665283203
2011-01-04,29.62940788269043
2011-01-05,29.99425506591797
2011-01-06,30.339902877807617
2011-01-07,30.083864212036133
2011-01-10,29.610198974609375
2011-01-11,29.456573486328125
2011-01-12,29.04054069519043
2011-01-13,28.701284408569336
2011-01-14,28.694894790649414
2011-01-18,29.123737335205078
2011-01-19,29.085329055786133
2011-01-20,29.162145614624023
2011-01-21,29.14293670654297
2011-01-24,29.27095603942871
2011-01-25,29.386178970336914
2011-01-26,29.661401748657227
2011-01-27,29.60379981994629
2011-01-28,28.688480377197266
2011-01-31,28.72689437866211
2011-02-01,29.373388290405273
2011-02-02,29.60379981994629
2011-02-03,30.154273986816406
2011-02-04,30.666336059570312
2011-02-07,30.595924377441406
2011-02-08,30.84556770324707
2011-02-09,30.851961135864258
2011-02-10,31.319229125976562
2011-02-11,31.639266967773438
2011-02-14,31.97210693359375
2011-02-15,31.248815536499023
2011-02-16,32.05531692504883
2011-02-17,32.13211441040039
2011-02-18,32.266544342041016
2011-02-22,31.178401947021484
2011-02-23,30.81354331970215
2011-02-24,31.21040916442871
2011-02-25,31.95290756225586
2011-02-28,32.5801887512207
2011-03-01,31.805692672729492
2011-03-02,31.940776824951172
2011-03-03,32.159515380859375
2011-03-04,31.87645721435547
2011-03-07,31.477596282958984
2011-03-08,31.722064971923828
2011-03-09,31.767072677612305
2011-03-10,31.303890228271484
2011-03-11,31.818552017211914
2011-03-14,31.11090850830078
2011-03-15,30.538349151611328
2011-03-16,30.20381736755371
2011-03-17,30.679872512817383
2011-03-18,30.512611389160156
2011-03-21,30.776369094848633
2011-03-22,30.525474548339844
2011-03-23,30.486873626708984
2011-03-24,30.525474548339844
2011-03-25,30.744211196899414
2011-03-28,30.795665740966797
2011-03-29,31.085166931152344
2011-03-30,31.43255043029785
2011-03-31,31.561227798461914
2011-04-01,31.625558853149414
2011-04-04,31.548357009887695
2011-04-05,31.355358123779297
2011-04-06,31.36821937561035
2011-04-07,31.477596282958984
2011-04-08,31.43897819519043
2011-04-11,31.245990753173828
2011-04-12,30.92433738708496
2011-04-13,30.89861297607422
2011-04-14,30.892162322998047
2011-04-15,31.13663673400879
2011-04-18,31.19452667236328
2011-04-19,30.24885368347168
2011-04-20,31.027267456054688
2011-04-21,31.361797332763672
2011-04-25,31.252422332763672
2011-04-26,31.348936080932617
2011-04-27,31.844282150268555
2011-04-28,31.580516815185547
2011-04-29,31.64484977722168
2011-05-02,31.664169311523438
2011-05-03,31.348936080932617
2011-05-04,31.098045349121094
2011-05-05,30.93722152709961
2011-05-06,30.705608367919922
2011-05-09,30.564083099365234
2011-05-10,30.834264755249023
2011-05-11,30.641284942626953
2011-05-12,31.168800354003906
2011-05-13,30.85357093811035
2011-05-16,30.499744415283203
2011-05-17,30.35820960998535
2011-05-18,31.05943489074707
2011-05-19,30.892162322998047
2011-05-20,30.705608367919922
2011-05-23,30.068716049194336
2011-05-24,29.804964065551758
2011-05-25,29.862865447998047
2011-05-26,30.055864334106445
2011-05-27,30.00440216064453
2011-05-31,30.08802604675293
2011-06-01,29.59266471862793
2011-06-02,29.798534393310547
2011-06-03,29.463985443115234
2011-06-06,28.987945556640625
2011-06-07,29.00724220275879
2011-06-08,28.981531143188477
2011-06-09,29.811397552490234
2011-06-10,29.222803115844727
2011-06-13,29.293956756591797
2011-06-14,29.66909408569336
2011-06-15,29.112836837768555
2011-06-16,29.112836837768555
2011-06-17,29.31334114074707
2011-06-20,29.682037353515625
2011-06-21,30.354711532592773
2011-06-22,29.850202560424805
2011-06-23,30.044260025024414
2011-06-24,29.500930786132812
2011-06-27,29.804933547973633
2011-06-28,30.36764907836914
2011-06-29,30.529359817504883
2011-06-30,31.15028953552246
2011-07-01,31.52544403076172
2011-07-05,31.518980026245117
2011-07-06,31.396074295043945
2011-07-07,31.764751434326172
2011-07-08,31.454294204711914
2011-07-11,30.969186782836914
2011-07-12,30.788068771362305
2011-07-13,30.78160858154297
2011-07-14,30.471147537231445
2011-07-15,30.58757781982422
2011-07-18,30.716934204101562
2011-07-19,31.324932098388672
2011-07-20,31.105018615722656
2011-07-21,31.544849395751953
2011-07-22,31.402549743652344
2011-07-25,30.94331169128418
2011-07-26,30.93684196472168
2011-07-27,30.406457901000977
2011-07-28,30.723405838012695
2011-07-29,30.348251342773438
2011-08-01,29.97956657409668
2011-08-02,29.229259490966797
2011-08-03,29.306884765625
2011-08-04,27.89684295654297
2011-08-05,27.41820526123047
2011-08-08,25.67181968688965
2011-08-09,27.140079498291016
2011-08-10,25.43897247314453
2011-08-11,25.846446990966797
2011-08-12,26.59676742553711
2011-08-15,26.771387100219727
2011-08-16,26.59029769897461
2011-08-17,26.344501495361328
2011-08-18,24.695144653320312
2011-08-19,23.964250564575195
2011-08-22,23.931913375854492
2011-08-23,24.934463500976562
2011-08-24,25.50365447998047
2011-08-25,24.9862003326416
2011-08-26,25.335477828979492
2011-08-29,25.87879753112793
2011-08-30,26.040502548217773
2011-08-31,26.228069305419922
2011-09-01,25.82059097290039
2011-09-02,25.04442596435547
2011-09-06,24.84390640258789
2011-09-07,25.607145309448242
2011-09-08,24.979736328125
2011-09-09,24.481693267822266
2011-09-12,24.68867301940918
2011-09-13,25.167312622070312
2011-09-14,25.56186294555664
2011-09-15,25.723562240600586
2011-09-16,25.75591278076172
2011-09-19,25.070281982421875
2011-09-20,25.322553634643555
2011-09-21,24.241945266723633
2011-09-22,23.4477596282959
2011-09-23,23.669090270996094
2011-09-26,24.684600830078125
2011-09-27,25.47877311706543
2011-09-28,24.899417877197266
2011-09-29,24.554405212402344
2011-09-30,23.9815616607666
2011-10-03,23.40219497680664
2011-10-04,24.84083366394043
2011-10-05,25.21187400817871
2011-10-06,25.433212280273438
2011-10-07,25.263959884643555
2011-10-10,26.13625144958496
2011-10-11,26.370603561401367
2011-10-12,26.858823776245117
2011-10-13,26.82626724243164
2011-10-14,27.483749389648438
2011-10-17,27.210338592529297
2011-10-18,27.509790420532227
2011-10-19,27.496767044067383
2011-10-20,27.464216232299805
2011-10-21,27.991498947143555
2011-10-24,28.675010681152344
2011-10-25,27.991498947143555
2011-10-26,28.388587951660156
2011-10-27,29.50824546813965
2011-10-28,29.514753341674805
2011-10-31,28.95493507385254
2011-11-01,27.88735008239746
2011-11-02,28.167255401611328
2011-11-03,28.915864944458008
2011-11-04,28.779178619384766
2011-11-07,28.7010555267334
2011-11-08,29.07211685180664
2011-11-09,27.906875610351562
2011-11-10,28.356042861938477
2011-11-11,28.87029457092285
2011-11-14,28.356042861938477
2011-11-15,28.460203170776367
2011-11-16,27.81574058532715
2011-11-17,27.25591468811035
2011-11-18,27.0476131439209
2011-11-21,26.715606689453125
2011-11-22,26.6505069732666
2011-11-23,25.966995239257812
2011-11-25,26.05162811279297
2011-11-28,26.696083068847656
2011-11-29,26.962974548339844
2011-11-30,28.102161407470703
2011-12-01,28.512279510498047
2011-12-02,28.609914779663086
2011-12-05,29.12417984008789
2011-12-06,28.87681770324707
2011-12-07,28.967945098876953
2011-12-08,28.310476303100586
2011-12-09,29.0395565032959
2011-12-12,28.492748260498047
2011-12-13,28.141220092773438
2011-12-14,27.477230072021484
2011-12-15,27.347047805786133
2011-12-16,26.91090202331543
2011-12-19,26.956754684448242
2011-12-20,27.82779312133789
2011-12-21,27.95223045349121
2011-12-22,28.436880111694336
2011-12-23,28.75778579711914
2011-12-27,28.83637809753418
2011-12-28,28.404125213623047
2011-12-29,28.993558883666992
2011-12-30,29.19659423828125
2012-01-03,29.47165870666504
2012-01-04,29.301380157470703
2012-01-05,28.914974212646484
2012-01-06,28.842931747436523
2012-01-09,28.980457305908203
2012-01-10,29.66813850402832
2012-01-11,29.504417419433594
2012-01-12,30.041440963745117
2012-01-13,30.427845001220703
2012-01-17,30.512990951538086
2012-01-18,30.840456008911133
2012-01-19,31.233415603637695
2012-01-20,30.59158706665039
2012-01-23,30.237924575805664
2012-01-24,30.244482040405273
2012-01-25,30.56537628173828
2012-01-26,30.61122703552246
2012-01-27,30.46714210510254
2012-01-30,30.296857833862305
2012-01-31,29.871166229248047
2012-02-01,30.59158706665039
2012-02-02,30.237924575805664
2012-02-03,30.905942916870117
2012-02-06,31.030397415161133
2012-02-07,31.08932113647461
2012-02-08,31.08278465270996
2012-02-09,31.377498626708984
2012-02-10,31.14826202392578
2012-02-13,31.44951820373535
2012-02-14,31.43644142150879
2012-02-15,31.056570053100586
2012-02-16,31.49538803100586
2012-02-17,31.71150779724121
2012-02-21,31.914541244506836
2012-02-22,31.698421478271484
2012-02-23,31.953824996948242
2012-02-24,31.835956573486328
2012-02-27,31.829391479492188
2012-02-28,31.999675750732422
2012-02-29,32.37953186035156
2012-03-01,32.12913131713867
2012-03-02,31.858980178833008
2012-03-05,31.891944885253906
2012-03-06,31.43068504333496
2012-03-07,31.555866241455078
2012-03-08,32.21479034423828
2012-03-09,31.95123863220215
2012-03-12,32.01054000854492
2012-03-13,32.3795280456543
2012-03-14,32.35318374633789
2012-03-15,32.834190368652344
2012-03-16,32.95277786254883
2012-03-19,32.99893569946289
2012-03-20,32.86713790893555
2012-03-21,32.88032913208008
2012-03-22,33.051639556884766
2012-03-23,33.0648078918457
2012-03-26,33.60512161254883
2012-03-27,33.55900955200195
2012-03-28,33.216365814208984
2012-03-29,33.12409973144531
2012-03-30,33.374515533447266
2012-04-02,32.88690948486328
2012-04-03,32.87372589111328
2012-04-04,32.3729362487793
2012-04-05,32.55085372924805
2012-04-09,31.905109405517578
2012-04-10,31.305498123168945
2012-04-11,31.7601375579834
2012-04-12,32.61015319824219
2012-04-13,32.10938262939453
2012-04-16,32.4124755859375
2012-04-17,32.05006790161133
2012-04-18,32.287261962890625
2012-04-19,32.54425811767578
2012-04-20,32.97914505004883
2012-04-23,32.59697723388672
2012-04-24,32.807830810546875
2012-04-25,33.110931396484375
2012-04-26,33.64467239379883
2012-04-27,33.960960388183594
2012-04-30,33.80939483642578
2012-05-01,33.974124908447266
2012-05-02,34.158626556396484
2012-05-03,34.29700469970703
2012-05-04,33.7369270324707
2012-05-07,33.947757720947266
2012-05-08,33.68418884277344
2012-05-09,33.374515533447266
2012-05-10,33.288848876953125
2012-05-11,33.6907844543457
2012-05-14,33.24272918701172
2012-05-15,33.24272918701172
2012-05-16,33.18342208862305
2012-05-17,32.68263626098633
2012-05-18,31.944643020629883
2012-05-21,32.85395812988281
2012-05-22,32.91326904296875
2012-05-23,32.834190368652344
2012-05-24,33.01210403442383
2012-05-25,32.801246643066406
2012-05-29,32.78806686401367
2012-05-30,31.964405059814453
2012-05-31,31.41748809814453
2012-06-01,30.5543212890625
2012-06-04,30.56089973449707
2012-06-05,30.679506301879883
2012-06-06,31.12757682800293
2012-06-07,31.450448989868164
2012-06-08,31.667892456054688
2012-06-11,31.42409896850586
2012-06-12,31.72910499572754
2012-06-13,31.192005157470703
2012-06-14,31.245052337646484
2012-06-15,31.63628387451172
2012-06-18,31.61639404296875
2012-06-19,31.901527404785156
2012-06-20,32.040771484375
2012-06-21,31.497024536132812
2012-06-22,31.1522159576416
2012-06-25,30.6747989654541
2012-06-26,30.555437088012695
2012-06-27,30.88698959350586
2012-06-28,31.138959884643555
2012-06-29,32.2264289855957
2012-07-02,32.591129302978516
2012-07-03,32.46516036987305
2012-07-05,32.32588577270508
2012-07-06,31.974462509155273
2012-07-09,31.530189514160156
2012-07-10,31.56996726989746
2012-07-11,31.543439865112305
2012-07-12,31.722497940063477
2012-07-13,32.193275451660156
2012-07-16,32.58451461791992
2012-07-17,32.98899841308594
2012-07-18,33.34707260131836
2012-07-19,33.16139602661133
2012-07-20,32.67735290527344
2012-07-23,32.153499603271484
2012-07-24,32.0208740234375
2012-07-25,32.20655059814453
2012-07-26,32.8895263671875
2012-07-27,33.420013427734375
2012-07-30,33.56589126586914
2012-07-31,33.27412796020508
2012-08-01,32.869625091552734
2012-08-02,32.75028610229492
2012-08-03,33.784706115722656
2012-08-06,33.66534423828125
2012-08-07,33.85102844238281
2012-08-08,34.11626052856445
2012-08-09,34.23562240600586
2012-08-10,34.434532165527344
2012-08-13,34.255516052246094
2012-08-14,34.11626052856445
2012-08-15,34.10300064086914
2012-08-16,34.228981018066406
2012-08-17,34.73957061767578
2012-08-20,34.6666374206543
2012-08-21,34.34170913696289
2012-08-22,34.2090950012207
2012-08-23,33.744930267333984
2012-08-24,34.056583404541016
2012-08-27,33.95048904418945
2012-08-28,33.88417434692383
2012-08-29,34.030059814453125
2012-08-30,33.68525314331055
2012-08-31,34.06321334838867
2012-09-04,34.23562240600586
2012-09-05,34.262142181396484
2012-09-06,35.0379524230957
2012-09-07,35.190467834472656
2012-09-10,35.35624313354492
2012-09-11,35.49549865722656
2012-09-12,35.50212860107422
2012-09-13,35.807151794433594
2012-09-14,35.76736831665039
2012-09-17,35.674537658691406
2012-09-18,35.65464401245117
2012-09-19,35.95966339111328
2012-09-20,35.4729118347168
2012-09-21,35.83297348022461
2012-09-24,35.766292572021484
2012-09-25,35.1928596496582
2012-09-26,34.4860725402832
2012-09-27,34.91279983520508
2012-09-28,34.37937927246094
2012-10-01,34.45939254760742
2012-10-02,34.646095275878906
2012-10-03,34.69277572631836
2012-10-04,34.96615219116211
2012-10-05,34.999488830566406
2012-10-08,35.012813568115234
2012-10-09,34.96615219116211
2012-10-10,34.506080627441406
2012-10-11,34.68611145019531
2012-10-12,34.492740631103516
2012-10-15,34.97949981689453
2012-10-16,33.82596206665039
2012-10-17,33.25251007080078
2012-10-18,33.10581970214844
2012-10-19,32.61241149902344
2012-10-22,32.61241149902344
2012-10-23,32.15900421142578
2012-10-24,32.06563949584961
2012-10-25,32.15232849121094
2012-10-26,32.0789794921875
2012-10-31,31.94561767578125
2012-11-01,32.78577423095703
2012-11-02,32.125640869140625
2012-11-05,32.17899703979492
2012-11-06,32.44572067260742
2012-11-07,32.16565704345703
2012-11-08,31.305517196655273
2012-11-09,31.345523834228516
2012-11-12,31.352190017700195
2012-11-13,31.10547637939453
2012-11-14,30.67873764038086
2012-11-15,30.41868019104004
2012-11-16,30.625383377075195
2012-11-19,31.218822479248047
2012-11-20,31.072134017944336
2012-11-21,30.858747482299805
2012-11-23,31.645566940307617
2012-11-26,31.665576934814453
2012-11-27,31.87227439880371
2012-11-28,32.379032135009766
2012-11-29,32.77243423461914
2012-11-30,33.16584014892578
2012-12-03,32.95246887207031
2012-12-04,33.11915969848633
2012-12-05,33.185848236083984
2012-12-06,33.099151611328125
2012-12-07,33.219181060791016
2012-12-10,32.9457893371582
2012-12-11,33.052486419677734
2012-12-12,33.21348190307617
2012-12-13,33.03236389160156
2012-12-14,33.00552749633789
2012-12-17,33.387916564941406
2012-12-18,33.89773178100586
2012-12-19,33.951419830322266
2012-12-20,34.06545639038086
2012-12-21,33.68307876586914
2012-12-24,33.542213439941406
2012-12-26,33.01222229003906
2012-12-27,33.14640808105469
2012-12-28,32.978694915771484
2012-12-31,33.51537322998047
2013-01-02,34.521644592285156
2013-01-03,34.63568115234375
2013-01-04,34.52835464477539
2013-01-07,34.353912353515625
2013-01-08,34.48809814453125
2013-01-09,34.51493453979492
2013-01-10,34.91743850708008
2013-01-11,35.07173156738281
2013-01-14,35.346771240234375
2013-01-15,35.49436569213867
2013-01-16,35.373592376708984
2013-01-17,35.67548751831055
2013-01-18,35.709022521972656
2013-01-22,35.984073638916016
2013-01-23,36.18531799316406
2013-01-24,36.09811782836914
2013-01-25,36.35301971435547
2013-01-28,36.19203567504883
2013-01-29,36.48719024658203
2013-01-30,36.43354415893555
2013-01-31,36.413414001464844
2013-02-01,36.58112716674805
2013-02-04,35.91027069091797
2013-02-05,36.26582336425781
2013-02-06,36.46037292480469
2013-02-07,36.39329528808594
2013-02-08,37.04400634765625
2013-02-11,37.13793182373047
2013-02-12,37.58068084716797
2013-02-13,38.03685760498047
2013-02-14,38.472900390625
2013-02-15,38.714412689208984
2013-02-19,38.432655334472656
2013-02-20,38.25151824951172
2013-02-21,37.8624382019043
2013-02-22,38.372276306152344
2013-02-25,37.83559799194336
2013-02-26,38.298492431640625
2013-02-27,38.54668426513672
2013-02-28,38.59366989135742
2013-03-01,38.667972564697266
2013-03-04,39.100318908691406
2013-03-05,39.073299407958984
2013-03-06,39.0260009765625
2013-03-07,39.154361724853516
2013-03-08,39.7420768737793
2013-03-11,40.05282974243164
2013-03-12,39.944740295410156
2013-03-13,40.1001091003418
2013-03-14,40.241973876953125
2013-03-15,40.56623840332031
2013-03-18,39.82313919067383
2013-03-19,39.5394172668457
2013-03-20,39.75558090209961
2013-03-21,39.39755630493164
2013-03-22,39.7420768737793
2013-03-25,39.458343505859375
2013-03-26,39.782615661621094
2013-03-27,39.61372375488281
2013-03-28,39.78935623168945
2013-04-01,39.775848388671875
2013-04-02,40.03932189941406
2013-04-03,39.8569221496582
2013-04-04,39.98527145385742
2013-04-05,39.72856521606445
2013-04-08,40.16767501831055
2013-04-09,39.66775894165039
2013-04-10,40.23522186279297
2013-04-11,40.559486389160156
2013-04-12,40.6337890625
2013-04-15,39.701541900634766
2013-04-16,40.26225280761719
2013-04-17,40.032554626464844
2013-04-18,39.18812942504883
2013-04-19,39.20164108276367
2013-04-22,39.552921295166016
2013-04-23,40.14739227294922
2013-04-24,40.45139694213867
2013-04-25,40.76213836669922
2013-04-26,40.54597473144531
2013-04-29,40.30952453613281
2013-04-30,40.37708282470703
2013-05-01,40.0595817565918
2013-05-02,40.370323181152344
2013-05-03,41.0728874206543
2013-05-06,41.268802642822266
2013-05-07,41.7822151184082
2013-05-08,41.91056442260742
2013-05-09,42.187538146972656
2013-05-10,42.77525329589844
2013-05-13,42.47802734375
2013-05-14,42.802276611328125
2013-05-15,43.03196334838867
2013-05-16,42.55232620239258
2013-05-17,42.76850128173828
2013-05-20,42.802276611328125
2013-05-21,42.55908203125
2013-05-22,41.951107025146484
2013-05-23,41.55929183959961
2013-05-24,42.950889587402344
2013-05-28,43.09276580810547
2013-05-29,42.302371978759766
2013-05-30,42.579349517822266
2013-05-31,41.97136688232422
2013-06-03,41.91056442260742
2013-06-04,41.83626174926758
2013-06-05,40.876991271972656
2013-06-06,41.20799255371094
2013-06-07,43.18732833862305
2013-06-10,42.63338851928711
2013-06-11,42.018646240234375
2013-06-12,41.76708221435547
2013-06-13,42.79375457763672
2013-06-14,42.67136001586914
2013-06-17,43.0317268371582
2013-06-18,43.39207458496094
2013-06-19,42.780147552490234
2013-06-20,41.923458099365234
2013-06-21,42.175018310546875
2013-06-24,41.63108825683594
2013-06-25,41.88266372680664
2013-06-26,42.46059036254883
2013-06-27,42.95692825317383
2013-06-28,42.74614334106445
2013-07-01,42.64418411254883
2013-07-02,42.62377166748047
2013-07-03,42.48099136352539
2013-07-05,43.17451477050781
2013-07-08,43.61644744873047
2013-07-09,44.017601013183594
2013-07-10,44.18757247924805
2013-07-11,44.969486236572266
2013-07-12,45.10546112060547
2013-07-15,45.1462516784668
2013-07-16,45.159847259521484
2013-07-17,45.3978157043457
2013-07-18,44.758705139160156
2013-07-19,44.466346740722656
2013-07-22,44.173973083496094
2013-07-23,43.8612174987793
2013-07-24,43.93601608276367
2013-07-25,43.71843719482422
2013-07-26,44.2691650390625
2013-07-29,44.024383544921875
2013-07-30,43.26288986206055
2013-07-31,43.69804382324219
2013-08-01,44.05839920043945
2013-08-02,43.167701721191406
2013-08-05,43.17451477050781
2013-08-06,43.160911560058594
2013-08-07,43.10652542114258
2013-08-08,43.160911560058594
2013-08-09,42.616973876953125
2013-08-12,42.616973876953125
2013-08-13,42.33140563964844
2013-08-14,42.277015686035156
2013-08-15,41.26394271850586
2013-08-16,41.80108642578125
2013-08-19,42.195430755615234
2013-08-20,42.40618896484375
2013-08-21,41.787479400634766
2013-08-22,42.154632568359375
2013-08-23,41.9914436340332
2013-08-26,41.73309326171875
2013-08-27,41.08036422729492
2013-08-28,40.94438552856445
2013-08-29,41.40673065185547
2013-08-30,41.23674774169922
2013-09-03,41.24355697631836
2013-09-04,41.95066833496094
2013-09-05,42.50819778442383
2013-09-06,42.56258010864258
2013-09-09,43.167701721191406
2013-09-10,43.43286895751953
2013-09-11,43.915611267089844
2013-09-12,43.915611267089844
2013-09-13,44.2011833190918
2013-09-16,44.64311599731445
