Date,LOW
2010-11-05,17.0257625579834
2010-11-08,16.872997283935547
2010-11-09,16.536911010742188
2010-11-10,16.697311401367188
2010-11-11,17.03339385986328
2010-11-12,16.56746482849121
2010-11-15,16.39177894592285
2010-11-16,16.475801467895508
2010-11-17,16.437612533569336
2010-11-18,16.52927017211914
2010-11-19,16.872997283935547
2010-11-22,17.056316375732422
2010-11-23,16.857717514038086
2010-11-24,17.308380126953125
2010-11-26,16.987565994262695
2010-11-29,17.079225540161133
2010-11-30,17.33893394470215
2010-12-01,18.140953063964844
2010-12-02,19.03462791442871
2010-12-03,18.988801956176758
2010-12-06,18.9582462310791
2010-12-07,19.210311889648438
2010-12-08,19.599863052368164
2010-12-09,19.23322868347168
2010-12-10,19.26378059387207
2010-12-13,19.095733642578125
2010-12-14,19.17976188659668
2010-12-15,19.21794319152832
2010-12-16,19.439453125
2010-12-17,19.2255859375
2010-12-20,19.52348518371582
2010-12-21,19.615144729614258
2010-12-22,19.607498168945312
2010-12-23,19.4929256439209
2010-12-27,19.46238136291504
2010-12-28,19.210311889648438
2010-12-29,19.1186580657959
2010-12-30,19.088096618652344
2010-12-31,19.15683937072754
2011-01-03,19.21794319152832
2011-01-04,18.759653091430664
2011-01-05,18.851308822631836
2011-01-06,18.43120574951172
2011-01-07,18.324264526367188
2011-01-10,18.56869125366211
2011-01-11,18.62979507446289
2011-01-12,18.66798973083496
2011-01-13,18.752010345458984
2011-01-14,19.181682586669922
2011-01-18,19.189355850219727
2011-01-19,18.72132110595703
2011-01-20,19.4118595123291
2011-01-21,19.189355850219727
2011-01-24,19.23539161682129
2011-01-25,19.61135482788086
2011-01-26,19.833864212036133
2011-01-27,20.13309097290039
2011-01-28,19.373498916625977
2011-01-31,19.028221130371094
2011-02-01,19.181682586669922
2011-02-02,18.61390495300293
2011-02-03,18.798049926757812
2011-02-04,18.959169387817383
2011-02-07,18.89012336730957
2011-02-08,18.989864349365234
2011-02-09,18.7750301361084
2011-02-10,18.744338989257812
2011-02-11,19.250736236572266
2011-02-14,19.312114715576172
2011-02-15,19.62669563293457
2011-02-16,19.787824630737305
2011-02-17,20.056367874145508
2011-02-18,20.179128646850586
2011-02-22,19.94127655029297
2011-02-23,19.741788864135742
2011-02-24,19.266084671020508
2011-02-25,19.38884735107422
2011-02-28,20.079383850097656
2011-03-01,19.565324783325195
2011-03-02,19.7801513671875
2011-03-03,20.163787841796875
2011-03-04,20.13309097290039
2011-03-07,19.948949813842773
2011-03-08,20.416976928710938
2011-03-09,20.578113555908203
2011-03-10,20.470693588256836
2011-03-11,20.670181274414062
2011-03-14,20.570438385009766
2011-03-15,20.44000244140625
2011-03-16,19.948949813842773
2011-03-17,20.010334014892578
2011-03-18,20.102405548095703
2011-03-21,20.194475173950195
2011-03-22,20.294225692749023
2011-03-23,20.693195343017578
2011-03-24,20.931049346923828
2011-03-25,20.861995697021484
2011-03-28,20.501380920410156
2011-03-29,20.662504196166992
2011-03-30,20.693195343017578
2011-03-31,20.27887725830078
2011-04-01,20.516727447509766
2011-04-04,20.39396858215332
2011-04-05,20.547420501708984
2011-04-06,20.463022232055664
2011-04-07,20.4093074798584
2011-04-08,20.578113555908203
2011-04-11,20.547420501708984
2011-04-12,20.785274505615234
2011-04-13,20.64716148376465
2011-04-14,20.785274505615234
2011-04-15,20.754581451416016
2011-04-18,20.38478660583496
2011-04-19,20.538867950439453
2011-04-20,20.538867950439453
2011-04-21,20.546571731567383
2011-04-25,20.292335510253906
2011-04-26,20.23841094970703
2011-04-27,20.600496292114258
2011-04-28,20.492645263671875
2011-04-29,20.223007202148438
2011-05-02,20.323152542114258
2011-05-03,20.068923950195312
2011-05-04,19.84549903869629
2011-05-05,19.84549903869629
2011-05-06,19.753055572509766
2011-05-09,19.84549903869629
2011-05-10,20.19218635559082
2011-05-11,19.98418617248535
2011-05-12,20.014991760253906
2011-05-13,19.84549903869629
2011-05-16,19.136734008789062
2011-05-17,19.067401885986328
2011-05-18,19.298524856567383
2011-05-19,19.09051513671875
2011-05-20,18.843984603881836
2011-05-23,18.7823543548584
2011-05-24,18.60516357421875
2011-05-25,18.751537322998047
2011-05-26,18.72842788696289
2011-05-27,18.682201385498047
2011-05-31,18.597457885742188
2011-06-01,18.273889541625977
2011-06-02,18.173742294311523
2011-06-03,18.02736473083496
2011-06-06,17.619054794311523
2011-06-07,17.711490631103516
2011-06-08,17.50349235534668
2011-06-09,17.54201316833496
2011-06-10,17.149110794067383
2011-06-13,16.987321853637695
2011-06-14,17.50349235534668
2011-06-15,17.033546447753906
2011-06-16,17.472679138183594
2011-06-17,17.588232040405273
2011-06-20,17.803945541381836
2011-06-21,18.243072509765625
2011-06-22,17.865581512451172
2011-06-23,18.266189575195312
2011-06-24,17.911802291870117
2011-06-27,17.83476448059082
2011-06-28,18.081296920776367
2011-06-29,18.011951446533203
2011-06-30,17.95802116394043
2011-07-01,18.350929260253906
2011-07-05,18.088998794555664
2011-07-06,17.91950798034668
2011-07-07,18.481897354125977
2011-07-08,18.18915367126465
2011-07-11,17.857872009277344
2011-07-12,17.857872009277344
2011-07-13,17.93491554260254
2011-07-14,17.803945541381836
2011-07-15,17.611347198486328
2011-07-18,17.440814971923828
2011-07-19,17.79738426208496
2011-07-20,17.65010643005371
2011-07-21,17.781883239746094
2011-07-22,17.533836364746094
2011-07-25,17.526079177856445
2011-07-26,17.704364776611328
2011-07-27,17.40981101989746
2011-07-28,16.890460968017578
2011-07-29,16.72768211364746
2011-08-01,16.347858428955078
2011-08-02,15.859514236450195
2011-08-03,15.828509330749512
2011-08-04,15.673477172851562
2011-08-05,15.619215965270996
2011-08-08,14.472001075744629
2011-08-09,14.859575271606445
2011-08-10,14.037919998168945
2011-08-11,14.797564506530762
2011-08-12,15.123124122619629
2011-08-15,15.254897117614746
2011-08-16,15.572713851928711
2011-08-17,15.580467224121094
2011-08-18,15.177384376525879
2011-08-19,14.968099594116211
2011-08-22,15.138630867004395
2011-08-23,15.595964431762695
2011-08-24,15.766500473022461
2011-08-25,15.588211059570312
2011-08-26,15.688983917236328
2011-08-29,15.88276481628418
2011-08-30,15.526205062866211
2011-08-31,15.44869327545166
2011-09-01,15.355676651000977
2011-09-02,14.681291580200195
2011-09-06,14.890583038330078
2011-09-07,15.239404678344727
2011-09-08,15.177384376525879
2011-09-09,14.696799278259277
2011-09-12,14.828569412231445
2011-09-13,14.844070434570312
2011-09-14,15.177384376525879
2011-09-15,15.49519157409668
2011-09-16,15.797500610351562
2011-09-19,15.510698318481445
2011-09-20,15.440937042236328
2011-09-21,14.867327690124512
2011-09-22,14.650282859802246
2011-09-23,15.301405906677246
2011-09-26,15.363424301147461
2011-09-27,15.688983917236328
2011-09-28,15.409928321838379
2011-09-29,15.518453598022461
2011-09-30,14.991352081298828
2011-10-03,14.712296485900879
2011-10-04,15.239404678344727
2011-10-05,15.301405906677246
2011-10-06,15.688983917236328
2011-10-07,15.766500473022461
2011-10-10,16.169572830200195
2011-10-11,15.913772583007812
2011-10-12,15.98353099822998
2011-10-13,15.851767539978027
2011-10-14,16.223833084106445
2011-10-17,16.301868438720703
2011-10-18,16.770092010498047
2011-10-19,16.418930053710938
2011-10-20,16.793500900268555
2011-10-21,17.269519805908203
2011-10-24,16.996395111083984
2011-10-25,16.785703659057617
2011-10-26,16.88714027404785
2011-10-27,17.090038299560547
2011-10-28,16.67644691467285
2011-10-31,16.4033203125
2011-11-01,16.0755615234375
2011-11-02,16.645225524902344
2011-11-03,16.879337310791016
2011-11-04,16.80910873413086
2011-11-07,17.40999412536621
2011-11-08,17.768962860107422
2011-11-09,17.32415008544922
2011-11-10,17.52704429626465
2011-11-11,18.034282684326172
2011-11-14,18.33863067626953
2011-11-15,18.10451889038086
2011-11-16,18.330827713012695
2011-11-17,18.24498748779297
2011-11-18,18.19036102294922
2011-11-21,18.0186767578125
2011-11-22,17.800180435180664
2011-11-23,17.542659759521484
2011-11-25,17.698734283447266
2011-11-28,18.229379653930664
2011-11-29,18.962926864624023
2011-11-30,18.736618041992188
2011-12-01,18.627365112304688
2011-12-02,18.970727920532227
2011-12-05,19.001943588256836
2011-12-06,19.329692840576172
2011-12-07,19.665254592895508
2011-12-08,19.415536880493164
2011-12-09,19.48577117919922
2011-12-12,19.26726722717285
2011-12-13,18.86927604675293
2011-12-14,19.1033935546875
2011-12-15,19.243860244750977
2011-12-16,19.52478790283203
2011-12-19,19.290674209594727
2011-12-20,20.0788516998291
2011-12-21,20.258333206176758
2011-12-22,19.868148803710938
2011-12-23,19.719879150390625
2011-12-27,19.930578231811523
2011-12-28,19.556001663208008
2011-12-29,20.03983497619629
2011-12-30,19.80571937561035
2012-01-03,19.914966583251953
2012-01-04,20.65631675720215
2012-01-05,20.578285217285156
2012-01-06,20.55487632751465
2012-01-09,20.36758804321289
2012-01-10,20.62510108947754
2012-01-11,20.703140258789062
2012-01-12,20.593889236450195
2012-01-13,20.539260864257812
2012-01-17,20.913841247558594
2012-01-18,21.42888641357422
2012-01-19,21.327430725097656
2012-01-20,20.703140258789062
2012-01-23,20.656076431274414
2012-01-24,21.087543487548828
2012-01-25,21.1110782623291
2012-01-26,21.142471313476562
2012-01-27,21.1110782623291
2012-01-30,21.040485382080078
2012-01-31,21.048328399658203
2012-02-01,21.087543487548828
2012-02-02,21.040485382080078
2012-02-03,21.338594436645508
2012-02-06,21.18953514099121
2012-02-07,21.15030860900879
2012-02-08,21.087543487548828
2012-02-09,21.1110782623291
2012-02-10,21.252294540405273
2012-02-13,21.48764991760254
2012-02-14,21.33074951171875
2012-02-15,21.51902961730957
2012-02-16,21.424888610839844
2012-02-17,21.71515655517578
2012-02-21,21.77791976928711
2012-02-22,21.142471313476562
2012-02-23,21.228761672973633
2012-02-24,21.307207107543945
2012-02-27,21.448421478271484
2012-02-28,21.73869514465332
2012-02-29,22.264312744140625
2012-03-01,22.264312744140625
2012-03-02,22.068185806274414
2012-03-05,22.15447998046875
2012-03-06,21.840679168701172
2012-03-07,22.64872169494629
2012-03-08,23.033130645751953
2012-03-09,23.35477638244629
2012-03-12,23.409692764282227
2012-03-13,23.71564483642578
2012-03-14,23.919620513916016
2012-03-15,24.076526641845703
2012-03-16,23.856863021850586
2012-03-19,23.95100212097168
2012-03-20,23.998071670532227
2012-03-21,24.209890365600586
2012-03-22,24.280494689941406
2012-03-23,24.11574363708496
2012-03-26,24.460933685302734
2012-03-27,24.460933685302734
2012-03-28,24.492313385009766
2012-03-29,24.484464645385742
2012-03-30,24.61783218383789
2012-04-02,24.61783218383789
2012-04-03,24.374637603759766
2012-04-04,24.531538009643555
2012-04-05,24.594295501708984
2012-04-09,24.390323638916016
2012-04-10,23.79410171508789
2012-04-11,24.335405349731445
2012-04-12,24.71198081970215
2012-04-13,24.86103057861328
2012-04-16,25.143451690673828
2012-04-17,25.16698455810547
2012-04-18,25.072847366333008
2012-04-19,25.104223251342773
2012-04-20,24.82964515686035
2012-04-23,24.522335052490234
2012-04-24,24.72720718383789
2012-04-25,25.003007888793945
2012-04-26,24.76660919189453
2012-04-27,24.908443450927734
2012-04-30,24.79813575744629
2012-05-01,24.908443450927734
2012-05-02,25.2945613861084
2012-05-03,24.94784927368164
2012-05-04,24.498689651489258
2012-05-07,24.262290954589844
2012-05-08,24.16773223876953
2012-05-09,23.90770149230957
2012-05-10,23.781620025634766
2012-05-11,23.340343475341797
2012-05-14,23.293062210083008
2012-05-15,22.87542152404785
2012-05-16,23.103946685791016
2012-05-17,22.3553524017334
2012-05-18,22.442028045654297
2012-05-21,20.172611236572266
2012-05-22,20.085933685302734
2012-05-23,20.637531280517578
2012-05-24,21.354604721069336
2012-05-25,21.464920043945312
2012-05-29,21.661916732788086
2012-05-30,21.267919540405273
2012-05-31,21.0551700592041
2012-06-01,20.771488189697266
2012-06-04,21.007884979248047
2012-06-05,20.826642990112305
2012-06-06,21.654041290283203
2012-06-07,21.81951904296875
2012-06-08,22.000757217407227
2012-06-11,21.260042190551758
2012-06-12,21.62252426147461
2012-06-13,21.181236267089844
2012-06-14,21.882556915283203
2012-06-15,22.103191375732422
2012-06-18,22.402633666992188
2012-06-19,22.48931884765625
2012-06-20,22.560224533081055
2012-06-21,21.6697998046875
2012-06-22,21.520084381103516
2012-06-25,21.22064781188965
2012-06-26,21.48067855834961
2012-06-27,21.512203216552734
2012-06-28,21.464920043945312
2012-06-29,22.410505294799805
2012-07-02,22.55235481262207
2012-07-03,21.764354705810547
2012-07-05,21.73283576965332
2012-07-06,21.94559669494629
2012-07-09,21.496440887451172
2012-07-10,21.409765243530273
2012-07-11,21.015764236450195
2012-07-12,20.93696403503418
2012-07-13,21.0551700592041
2012-07-16,20.33021354675293
2012-07-17,20.133211135864258
2012-07-18,20.21989631652832
2012-07-19,20.511449813842773
2012-07-20,20.32233428955078
2012-07-23,20.43333625793457
2012-07-24,20.43333625793457
2012-07-25,20.298545837402344
2012-07-26,21.091453552246094
2012-07-27,21.464122772216797
2012-07-30,21.297616958618164
2012-07-31,20.116172790527344
2012-08-01,19.933805465698242
2012-08-02,19.703857421875
2012-08-03,20.211322784423828
2012-08-06,20.14788818359375
2012-08-07,20.5919189453125
2012-08-08,20.94873046875
2012-08-09,21.337249755859375
2012-08-10,21.22625160217285
2012-08-13,21.05181121826172
2012-08-14,21.04387855529785
2012-08-15,21.273826599121094
2012-08-16,21.76542854309082
2012-08-17,22.098453521728516
2012-08-20,20.821863174438477
2012-08-21,20.956655502319336
2012-08-22,21.598918914794922
2012-08-23,21.694074630737305
2012-08-24,21.987445831298828
2012-08-27,21.963659286499023
2012-08-28,22.082595825195312
2012-08-29,22.47112274169922
2012-08-30,22.344257354736328
2012-08-31,22.582130432128906
2012-09-04,22.542484283447266
2012-09-05,22.280820846557617
2012-09-06,22.50284194946289
2012-09-07,22.455257415771484
2012-09-10,22.748647689819336
2012-09-11,22.677278518676758
2012-09-12,22.375972747802734
2012-09-13,23.010305404663086
2012-09-14,23.311607360839844
2012-09-17,23.17681312561035
2012-09-18,23.137168884277344
2012-09-19,23.462263107299805
2012-09-20,23.787355422973633
2012-09-21,23.93800926208496
2012-09-24,23.62877082824707
2012-09-25,23.52569580078125
2012-09-26,23.7952823638916
2012-09-27,23.993511199951172
2012-09-28,23.97764778137207
2012-10-01,24.033157348632812
2012-10-02,24.017305374145508
2012-10-03,24.342395782470703
2012-10-04,24.540620803833008
2012-10-05,25.19080924987793
2012-10-08,25.016366958618164
2012-10-09,24.683345794677734
2012-10-10,24.493051528930664
2012-10-11,24.39789581298828
2012-10-12,24.72298812866211
2012-10-15,25.531761169433594
2012-10-16,25.650699615478516
2012-10-17,25.999584197998047
2012-10-18,25.825132369995117
2012-10-19,25.880640029907227
2012-10-22,26.06391143798828
2012-10-23,25.737211227416992
2012-10-24,25.729246139526367
2012-10-25,25.330833435058594
2012-10-26,24.98820686340332
2012-10-31,25.80096435546875
2012-11-01,26.263113021850586
2012-11-02,26.414514541625977
2012-11-05,26.34280014038086
2012-11-06,26.526060104370117
2012-11-07,26.111719131469727
2012-11-08,25.57785415649414
2012-11-09,25.075851440429688
2012-11-12,25.482236862182617
2012-11-13,25.474266052246094
2012-11-14,25.482236862182617
2012-11-15,25.02007484436035
2012-11-16,25.482236862182617
2012-11-19,27.0599365234375
2012-11-20,27.450376510620117
2012-11-21,27.530059814453125
2012-11-23,28.00813865661621
2012-11-26,28.167510986328125
2012-11-27,28.159543991088867
2012-11-28,28.50217628479004
2012-11-29,28.374677658081055
2012-11-30,28.757156372070312
2012-12-03,28.717315673828125
2012-12-04,28.382661819458008
2012-12-05,28.04798126220703
2012-12-06,28.024085998535156
2012-12-07,27.976272583007812
2012-12-10,27.737226486206055
2012-12-11,27.745187759399414
2012-12-12,27.67347526550293
2012-12-13,27.51411247253418
2012-12-14,27.45834732055664
2012-12-17,28.565916061401367
2012-12-18,28.549976348876953
2012-12-19,27.976272583007812
2012-12-20,28.19141387939453
2012-12-21,27.920503616333008
2012-12-24,28.079851150512695
2012-12-26,28.04798126220703
2012-12-27,27.992206573486328
2012-12-28,27.8726863861084
2012-12-31,28.30297088623047
2013-01-02,28.836833953857422
2013-01-03,28.565916061401367
2013-01-04,28.350778579711914
2013-01-07,27.697383880615234
2013-01-08,27.71332359313965
2013-01-09,27.793006896972656
2013-01-10,28.326873779296875
2013-01-11,28.549976348876953
2013-01-14,28.19141387939453
2013-01-15,28.629661560058594
2013-01-16,28.50217628479004
2013-01-17,29.48225212097168
2013-01-18,29.602293014526367
2013-01-22,29.96242904663086
2013-01-23,30.31454086303711
2013-01-24,30.73870086669922
2013-01-25,30.87474250793457
2013-01-28,30.69068145751953
2013-01-29,30.594654083251953
2013-01-30,30.578632354736328
2013-01-31,30.562633514404297
2013-02-01,30.858726501464844
2013-02-04,30.362564086914062
2013-02-05,30.674671173095703
2013-02-06,30.946775436401367
2013-02-07,31.026796340942383
2013-02-08,31.234865188598633
2013-02-11,31.258882522583008
2013-02-12,31.843076705932617
2013-02-13,31.82708168029785
2013-02-14,31.66701889038086
2013-02-15,31.322900772094727
2013-02-19,31.53898048400879
2013-02-20,30.92276382446289
2013-02-21,30.1464900970459
2013-02-22,30.1464900970459
2013-02-25,28.697986602783203
2013-02-26,29.282201766967773
2013-02-27,30.17849349975586
2013-02-28,30.53062629699707
2013-03-01,30.714693069458008
2013-03-04,30.754703521728516
2013-03-05,31.01878547668457
2013-03-06,31.074804306030273
2013-03-07,30.970775604248047
2013-03-08,31.458955764770508
2013-03-11,31.747047424316406
2013-03-12,31.242876052856445
2013-03-13,31.530967712402344
2013-03-14,31.370908737182617
2013-03-15,31.05881690979004
2013-03-18,31.00278663635254
2013-03-19,30.602643966674805
2013-03-20,30.73870086669922
2013-03-21,30.218523025512695
2013-03-22,30.274538040161133
2013-03-25,30.506610870361328
2013-03-26,30.586641311645508
2013-03-27,30.554637908935547
2013-03-28,30.346548080444336
2013-04-01,30.026445388793945
2013-04-02,30.42658233642578
2013-04-03,30.30654525756836
2013-04-04,30.914756774902344
2013-04-05,30.722694396972656
2013-04-08,31.19485092163086
2013-04-09,31.106828689575195
2013-04-10,31.218862533569336
2013-04-11,31.08282470703125
2013-04-12,31.146839141845703
2013-04-15,30.338550567626953
2013-04-16,30.40258026123047
2013-04-17,30.082462310791016
2013-04-18,29.866405487060547
2013-04-19,30.506610870361328
2013-04-22,30.289623260498047
2013-04-23,30.546804428100586
2013-04-24,30.305707931518555
2013-04-25,30.370004653930664
2013-04-26,30.297658920288086
2013-04-29,30.739669799804688
2013-04-30,30.87628746032715
2013-05-01,30.68341827392578
2013-05-02,31.237932205200195
2013-05-03,31.81656837463379
2013-05-06,32.797035217285156
2013-05-07,32.37913513183594
2013-05-08,34.03464126586914
2013-05-09,33.56853485107422
2013-05-10,33.809627532958984
2013-05-13,33.82569885253906
2013-05-14,34.380218505859375
2013-05-15,34.741851806640625
2013-05-16,34.3641357421875
2013-05-17,34.29179763793945
2013-05-20,34.05875015258789
2013-05-21,34.1150016784668
2013-05-22,34.53292465209961
2013-05-23,34.30789566040039
2013-05-24,34.2677116394043
2013-05-28,34.444496154785156
2013-05-29,34.62935256958008
2013-05-30,34.28376388549805
2013-05-31,33.84178161621094
2013-06-03,34.04269027709961
2013-06-04,32.94168472290039
2013-06-05,31.82460594177246
2013-06-06,32.708614349365234
2013-06-07,33.4318962097168
2013-06-10,33.094383239746094
2013-06-11,32.861324310302734
2013-06-12,32.636287689208984
2013-06-13,33.094383239746094
2013-06-14,33.07830047607422
2013-06-17,33.2470703125
2013-06-18,33.31940460205078
2013-06-19,32.97382736206055
2013-06-20,32.00141143798828
2013-06-21,31.784427642822266
2013-06-24,31.70406723022461
2013-06-25,31.752277374267578
2013-06-26,32.571998596191406
2013-06-27,33.07026290893555
2013-06-28,32.86935806274414
2013-07-01,32.9979362487793
2013-07-02,34.05071258544922
2013-07-03,34.01054382324219
2013-07-05,34.380218505859375
2013-07-08,34.958839416503906
2013-07-09,35.20798110961914
2013-07-10,34.87044143676758
2013-07-11,34.854366302490234
2013-07-12,35.22405242919922
2013-07-15,35.15976333618164
2013-07-16,35.1919059753418
2013-07-17,35.56960678100586
2013-07-18,35.59373092651367
2013-07-19,35.57766342163086
2013-07-22,36.05375289916992
2013-07-23,36.39265823364258
2013-07-24,36.11022186279297
2013-07-25,35.60993194580078
2013-07-26,35.48081588745117
2013-07-29,35.05314254760742
2013-07-30,35.537315368652344
2013-07-31,35.973052978515625
2013-08-01,36.344234466552734
2013-08-02,36.30389404296875
2013-08-05,36.69123458862305
2013-08-06,36.207061767578125
2013-08-07,35.74711990356445
2013-08-08,37.24800491333008
2013-08-09,36.86067581176758
2013-08-12,36.95750045776367
2013-08-13,37.22379684448242
2013-08-14,36.31196594238281
2013-08-15,35.38398361206055
2013-08-16,35.4727668762207
2013-08-19,35.23875427246094
2013-08-20,35.56958770751953
2013-08-21,36.96559143066406
2013-08-22,38.240535736083984
2013-08-23,37.909690856933594
2013-08-26,37.91776657104492
2013-08-27,37.118896484375
2013-08-28,37.42552947998047
2013-08-29,37.45781326293945
2013-08-30,36.97365188598633
2013-09-03,36.80419158935547
2013-09-04,37.09469985961914
2013-09-05,37.00592041015625
2013-09-06,36.79613494873047
2013-09-09,37.62726593017578
2013-09-10,38.046871185302734
2013-09-11,38.224395751953125
2013-09-12,37.91776657104492
2013-09-13,37.812862396240234
2013-09-16,37.796730041503906
