Date,VTR
2010-11-05,32.786109924316406
2010-11-08,32.8099250793457
2010-11-09,31.863805770874023
2010-11-10,32.3636360168457
2010-11-11,32.256534576416016
2010-11-12,31.80431365966797
2010-11-15,31.56035041809082
2010-11-16,30.209646224975586
2010-11-17,30.435749053955078
2010-11-18,30.501195907592773
2010-11-19,30.620203018188477
2010-11-22,30.780855178833008
2010-11-23,30.47739028930664
2010-11-24,31.084335327148438
2010-11-26,30.88796043395996
2010-11-29,30.780855178833008
2010-11-30,30.50713539123535
2010-12-01,30.150142669677734
2010-12-02,30.191776275634766
2010-12-03,30.054922103881836
2010-12-06,30.02517318725586
2010-12-07,30.27509307861328
2010-12-08,29.739566802978516
2010-12-09,29.382530212402344
2010-12-10,29.733619689941406
2010-12-13,29.9597110748291
2010-12-14,29.346851348876953
2010-12-15,29.33781623840332
2010-12-16,29.47616958618164
2010-12-17,29.86117172241211
2010-12-20,30.264204025268555
2010-12-21,30.703346252441406
2010-12-22,31.142480850219727
2010-12-23,31.244752883911133
2010-12-27,31.431215286254883
2010-12-28,31.73200035095215
2010-12-29,31.641756057739258
2010-12-30,31.804197311401367
2010-12-31,31.569583892822266
2011-01-03,32.381683349609375
2011-01-04,32.00270080566406
2011-01-05,31.744035720825195
2011-01-06,31.713964462280273
2011-01-07,31.527482986450195
2011-01-10,31.292856216430664
2011-01-11,31.17856788635254
2011-01-12,31.593650817871094
2011-01-13,31.641756057739258
2011-01-14,31.828250885009766
2011-01-18,32.333553314208984
2011-01-19,32.14106369018555
2011-01-20,32.18317413330078
2011-01-21,32.225284576416016
2011-01-24,32.15910720825195
2011-01-25,32.64035415649414
2011-01-26,32.6884765625
2011-01-27,33.049407958984375
2011-01-28,32.70050048828125
2011-01-31,33.36221694946289
2011-02-01,32.46589660644531
2011-02-02,32.526058197021484
2011-02-03,32.616294860839844
2011-02-04,32.303466796875
2011-02-07,32.50199508666992
2011-02-08,32.92308807373047
2011-02-09,33.06745910644531
2011-02-10,33.1637077331543
2011-02-11,33.21784591674805
2011-02-14,33.3321418762207
2011-02-15,33.3140869140625
2011-02-16,33.777278900146484
2011-02-17,33.410335540771484
2011-02-18,33.90361022949219
2011-02-22,33.614871978759766
2011-02-23,33.759239196777344
2011-02-24,33.765262603759766
2011-02-25,34.40290069580078
2011-02-28,33.33815002441406
2011-03-01,31.888408660888672
2011-03-02,31.27482032775879
2011-03-03,31.966609954833984
2011-03-04,31.780128479003906
2011-03-07,31.623716354370117
2011-03-08,31.924503326416016
2011-03-09,31.88496208190918
2011-03-10,31.91537857055664
2011-03-11,32.17079162597656
2011-03-14,32.049156188964844
2011-03-15,31.848474502563477
2011-03-16,31.22817611694336
2011-03-17,31.586997985839844
2011-03-18,31.81199073791504
2011-03-21,32.20730209350586
2011-03-22,31.81199073791504
2011-03-23,31.337629318237305
2011-03-24,31.447097778320312
2011-03-25,31.690366744995117
2011-03-28,31.927536010742188
2011-03-29,32.03091812133789
2011-03-30,32.68771743774414
2011-03-31,33.022193908691406
2011-04-01,32.91273498535156
2011-04-04,33.04652786254883
2011-04-05,33.09516906738281
2011-04-06,32.87623596191406
2011-04-07,32.65122985839844
2011-04-08,32.56608581542969
2011-04-11,32.80327224731445
2011-04-12,33.13166427612305
2011-04-13,33.076942443847656
2011-04-14,33.387081146240234
2011-04-15,33.87968444824219
2011-04-18,33.49047088623047
2011-04-19,33.5269660949707
2011-04-20,33.95874786376953
2011-04-21,33.812782287597656
2011-04-25,33.8553466796875
2011-04-26,34.1959114074707
2011-04-27,34.32362365722656
2011-04-28,34.51213836669922
2011-04-29,34.013465881347656
2011-05-02,34.42094421386719
2011-05-03,34.30537033081055
2011-05-04,34.09861755371094
2011-05-05,33.73980712890625
2011-05-06,33.168155670166016
2011-05-09,33.14990997314453
2011-05-10,33.33235168457031
2011-05-11,33.381011962890625
2011-05-12,33.64858627319336
2011-05-13,32.93098449707031
2011-05-16,33.10734939575195
2011-05-17,33.23505401611328
2011-05-18,33.642513275146484
2011-05-19,33.393157958984375
2011-05-20,33.32627868652344
2011-05-23,33.058685302734375
2011-05-24,33.35060119628906
2011-05-25,33.29587173461914
2011-05-26,33.50872039794922
2011-05-27,33.72765350341797
2011-05-31,34.29928970336914
2011-06-01,33.58778381347656
2011-06-02,33.192474365234375
2011-06-03,33.143836975097656
2011-06-06,32.614742279052734
2011-06-07,32.76068878173828
2011-06-08,32.70230484008789
2011-06-09,32.487159729003906
2011-06-10,31.472900390625
2011-06-13,31.540502548217773
2011-06-14,32.401100158691406
2011-06-15,31.860158920288086
2011-06-16,32.18596267700195
2011-06-17,32.388797760009766
2011-06-20,32.69001007080078
2011-06-21,33.089569091796875
2011-06-22,32.991207122802734
2011-06-23,32.54862594604492
2011-06-24,32.42567825317383
2011-06-27,32.530189514160156
2011-06-28,32.935882568359375
2011-06-29,32.929744720458984
2011-06-30,32.401100158691406
2011-07-01,33.034244537353516
2011-07-05,33.16733932495117
2011-07-06,33.33984375
2011-07-07,33.58015823364258
2011-07-08,33.469242095947266
2011-07-11,33.08723449707031
2011-07-12,33.24125671386719
2011-07-13,32.89005661010742
2011-07-14,32.68673324584961
2011-07-15,33.05642318725586
2011-07-18,32.96400833129883
2011-07-19,33.25360107421875
2011-07-20,33.50005340576172
2011-07-21,34.10387420654297
2011-07-22,34.1963005065918
2011-07-25,33.900550842285156
2011-07-26,34.00529098510742
2011-07-27,33.463077545166016
2011-07-28,33.25974655151367
2011-07-29,33.35216522216797
2011-08-01,32.175323486328125
2011-08-02,31.69472885131836
2011-08-03,31.19565773010254
2011-08-04,29.864763259887695
2011-08-05,29.34722328186035
2011-08-08,27.085947036743164
2011-08-09,29.29791259765625
2011-08-10,27.720563888549805
2011-08-11,29.076093673706055
2011-08-12,29.26710319519043
2011-08-15,30.573341369628906
2011-08-16,30.252946853637695
2011-08-17,30.44394302368164
2011-08-18,29.285585403442383
2011-08-19,29.396499633789062
2011-08-22,30.068084716796875
2011-08-23,31.035459518432617
2011-08-24,31.5468692779541
2011-08-25,31.02930450439453
2011-08-26,31.423629760742188
2011-08-29,32.452598571777344
2011-08-30,32.4833984375
2011-08-31,32.95168685913086
2011-09-01,32.3786506652832
2011-09-02,31.620790481567383
2011-09-06,31.96583366394043
2011-09-07,33.450767517089844
2011-09-08,33.111873626708984
2011-09-09,31.66973876953125
2011-09-12,31.694589614868164
2011-09-13,31.7008056640625
2011-09-14,31.8188533782959
2011-09-15,32.46506881713867
2011-09-16,33.47163009643555
2011-09-19,32.72602081298828
2011-09-20,33.07398223876953
2011-09-21,31.34042739868164
2011-09-22,30.520259857177734
2011-09-23,30.321434020996094
2011-09-26,31.054622650146484
2011-09-27,31.595182418823242
2011-09-28,30.681808471679688
2011-09-29,31.135393142700195
2011-09-30,30.69423484802246
2011-10-03,29.637962341308594
2011-10-04,29.942420959472656
2011-10-05,30.116395950317383
2011-10-06,30.464345932006836
2011-10-07,30.066688537597656
2011-10-10,31.775375366210938
2011-10-11,30.96141242980957
2011-10-12,31.12297248840332
2011-10-13,30.613462448120117
2011-10-14,31.501977920532227
2011-10-17,30.638307571411133
2011-10-18,31.75672149658203
2011-10-19,32.0052604675293
2011-10-20,32.098453521728516
2011-10-21,32.949703216552734
2011-10-24,33.6456184387207
2011-10-25,32.949703216552734
2011-10-26,33.09261703491211
2011-10-27,33.96871566772461
2011-10-28,34.819942474365234
2011-10-31,34.55275344848633
2011-11-01,33.29765701293945
2011-11-02,33.75123977661133
2011-11-03,34.16754150390625
2011-11-04,33.738807678222656
2011-11-07,33.68288803100586
2011-11-08,34.04948425292969
2011-11-09,32.527198791503906
2011-11-10,32.7570915222168
2011-11-11,33.71395492553711
2011-11-14,32.775733947753906
2011-11-15,33.0677604675293
2011-11-16,32.79436492919922
2011-11-17,31.974201202392578
2011-11-18,32.56448745727539
2011-11-21,31.57654571533203
2011-11-22,31.458478927612305
2011-11-23,30.569961547851562
2011-11-25,30.79985809326172
2011-11-28,31.34042739868164
2011-11-29,31.272090911865234
2011-11-30,32.78193664550781
2011-12-01,32.11710739135742
2011-12-02,31.837514877319336
2011-12-05,32.0736198425293
2011-12-06,32.59554672241211
2011-12-07,33.03046798706055
2011-12-08,32.53962326049805
2011-12-09,33.179603576660156
2011-12-12,32.30971145629883
2011-12-13,31.97986602783203
2011-12-14,32.469940185546875
2011-12-15,33.20503234863281
2011-12-16,33.23644256591797
2011-12-19,32.77151107788086
2011-12-20,33.707672119140625
2011-12-21,33.82704162597656
2011-12-22,34.24799346923828
2011-12-23,34.51815414428711
2011-12-27,34.788333892822266
2011-12-28,34.53700637817383
2011-12-29,34.744346618652344
2011-12-30,34.637542724609375
2012-01-03,34.92654037475586
2012-01-04,33.801910400390625
2012-01-05,33.88987731933594
2012-01-06,33.739078521728516
2012-01-09,33.72651290893555
2012-01-10,34.172607421875
2012-01-11,34.34223937988281
2012-01-12,34.17887878417969
2012-01-13,34.524444580078125
2012-01-17,34.8700065612793
2012-01-18,34.989376068115234
2012-01-19,35.19671630859375
2012-01-20,35.448028564453125
2012-01-23,35.76845169067383
2012-01-24,36.05745315551758
2012-01-25,36.39045715332031
2012-01-26,37.056434631347656
2012-01-27,36.955909729003906
2012-01-30,36.47842025756836
2012-01-31,36.6354866027832
2012-02-01,36.779998779296875
2012-02-02,36.61035919189453
2012-02-03,36.786277770996094
2012-02-06,36.9307975769043
2012-02-07,36.987335205078125
2012-02-08,36.911930084228516
2012-02-09,36.70458984375
2012-02-10,36.516117095947266
2012-02-13,36.89937210083008
2012-02-14,36.47842025756836
2012-02-15,36.170536041259766
2012-02-16,36.189395904541016
2012-02-17,35.919246673583984
2012-02-21,35.290958404541016
2012-02-22,35.24069595336914
2012-02-23,35.66792678833008
2012-02-24,35.18414306640625
2012-02-27,35.25954055786133
2012-02-28,35.146453857421875
2012-02-29,35.133880615234375
2012-03-01,35.127601623535156
2012-03-02,35.51084899902344
2012-03-05,35.57996368408203
2012-03-06,35.32864761352539
2012-03-07,35.36041259765625
2012-03-08,35.373130798339844
2012-03-09,35.18888473510742
2012-03-12,35.43663787841797
2012-03-13,36.34511947631836
2012-03-14,36.383235931396484
2012-03-15,36.33240509033203
2012-03-16,36.19264602661133
2012-03-19,36.35147476196289
2012-03-20,36.313350677490234
2012-03-21,36.275230407714844
2012-03-22,35.576412200927734
2012-03-23,35.7034797668457
2012-03-26,36.0465202331543
2012-03-27,36.25618362426758
2012-03-28,36.199005126953125
2012-03-29,36.13547134399414
2012-03-30,36.275230407714844
2012-04-02,36.39594268798828
2012-04-03,35.92582321166992
2012-04-04,35.474769592285156
2012-04-05,35.25877380371094
2012-04-09,34.998294830322266
2012-04-10,34.343936920166016
2012-04-11,35.12535858154297
2012-04-12,35.633602142333984
2012-04-13,35.52559280395508
2012-04-16,35.77335739135742
2012-04-17,36.23076248168945
2012-04-18,35.75429153442383
2012-04-19,35.500186920166016
2012-04-20,36.10370635986328
2012-04-23,35.68442916870117
2012-04-24,36.33240509033203
2012-04-25,37.177345275878906
2012-04-26,37.298065185546875
2012-04-27,37.60934066772461
2012-04-30,37.3488883972168
2012-05-01,37.66653060913086
2012-05-02,37.469581604003906
2012-05-03,37.3679313659668
2012-05-04,37.18370819091797
2012-05-07,37.558536529541016
2012-05-08,37.406063079833984
2012-05-09,37.38064956665039
2012-05-10,37.463233947753906
2012-05-11,37.42512512207031
2012-05-14,37.158302307128906
2012-05-15,36.954994201660156
2012-05-16,36.58017349243164
2012-05-17,36.0147705078125
2012-05-18,35.767005920410156
2012-05-21,36.5865364074707
2012-05-22,36.66276931762695
2012-05-23,36.92959213256836
2012-05-24,36.99312973022461
2012-05-25,36.9041633605957
2012-05-29,37.469581604003906
2012-05-30,36.7517204284668
2012-05-31,37.3679313659668
2012-06-01,36.1418342590332
2012-06-04,35.78606414794922
2012-06-05,36.20536804199219
2012-06-06,36.96323776245117
2012-06-07,36.84121322631836
2012-06-08,37.43852996826172
2012-06-11,37.05958938598633
2012-06-12,37.3486213684082
2012-06-13,37.31007766723633
2012-06-14,38.09366989135742
2012-06-15,38.61391067504883
2012-06-18,39.20479965209961
2012-06-19,39.28188705444336
2012-06-20,39.34610366821289
2012-06-21,38.9350471496582
2012-06-22,38.78091812133789
2012-06-25,38.76804733276367
2012-06-26,39.063499450683594
2012-06-27,39.17267990112305
2012-06-28,39.72505187988281
2012-06-29,40.5407600402832
2012-07-02,40.688480377197266
2012-07-03,41.009613037109375
2012-07-05,40.5857048034668
2012-07-06,40.7398567199707
2012-07-09,41.04174041748047
2012-07-10,40.41872024536133
2012-07-11,40.701316833496094
2012-07-12,40.76554489135742
2012-07-13,41.414249420166016
2012-07-16,41.56198501586914
2012-07-17,42.33271026611328
2012-07-18,42.22993469238281
2012-07-19,42.08865737915039
2012-07-20,41.99872970581055
2012-07-23,41.86384963989258
2012-07-24,41.94091796875
2012-07-25,41.98589324951172
2012-07-26,42.21066665649414
2012-07-27,42.89790725708008
2012-07-30,43.2447509765625
2012-07-31,43.1933708190918
2012-08-01,42.910770416259766
2012-08-02,43.174095153808594
2012-08-03,43.064910888671875
2012-08-06,42.91719436645508
2012-08-07,42.0565185546875
2012-08-08,41.09309768676758
2012-08-09,40.906864166259766
2012-08-10,40.971073150634766
2012-08-13,40.86189270019531
2012-08-14,40.900421142578125
2012-08-15,41.08027267456055
2012-08-16,41.2922248840332
2012-08-17,41.09309768676758
2012-08-20,41.09309768676758
2012-08-21,41.1380615234375
2012-08-22,41.30506134033203
2012-08-23,40.938968658447266
2012-08-24,41.202308654785156
2012-08-27,41.414249420166016
2012-08-28,41.64546203613281
2012-08-29,41.69684600830078
2012-08-30,41.857398986816406
2012-08-31,42.062957763671875
2012-09-04,42.60246276855469
2012-09-05,42.5446662902832
2012-09-06,42.73735427856445
2012-09-07,42.16682434082031
2012-09-10,41.64168930053711
2012-09-11,41.9528923034668
2012-09-12,42.0760612487793
2012-09-13,42.37429428100586
2012-09-14,42.18627166748047
2012-09-17,42.27705001831055
2012-09-18,40.876670837402344
2012-09-19,41.025787353515625
2012-09-20,40.7794303894043
2012-09-21,40.61732864379883
2012-09-24,40.80535888671875
2012-09-25,40.241329193115234
2012-09-26,40.35152053833008
2012-09-27,40.15702819824219
2012-09-28,40.35801696777344
2012-10-01,40.0792350769043
2012-10-02,40.68217468261719
2012-10-03,40.59140396118164
2012-10-04,40.61732864379883
2012-10-05,40.954471588134766
2012-10-08,40.90907287597656
2012-10-09,40.91557312011719
2012-10-10,41.447181701660156
2012-10-11,41.272151947021484
2012-10-12,41.19435119628906
2012-10-15,41.693546295166016
2012-10-16,41.9528923034668
2012-10-17,41.421260833740234
2012-10-18,41.94639587402344
2012-10-19,41.84265899658203
2012-10-22,41.82321548461914
2012-10-23,41.15544891357422
2012-10-24,41.22676467895508
2012-10-25,40.857215881347656
2012-10-26,40.870182037353516
2012-10-31,41.019290924072266
2012-11-01,41.15544891357422
2012-11-02,41.61574172973633
2012-11-05,40.993370056152344
2012-11-06,41.43422317504883
2012-11-07,41.57036590576172
2012-11-08,41.123023986816406
2012-11-09,41.291603088378906
2012-11-12,41.356422424316406
2012-11-13,41.46015548706055
2012-11-14,40.98040008544922
2012-11-15,40.78591537475586
2012-11-16,41.36939239501953
2012-11-19,41.82969665527344
2012-11-20,41.9528923034668
2012-11-21,41.700035095214844
2012-11-23,42.17979431152344
2012-11-26,42.244625091552734
2012-11-27,41.531494140625
2012-11-28,41.36939239501953
2012-11-29,41.22027587890625
2012-11-30,41.26565933227539
2012-12-03,41.583335876464844
2012-12-04,41.82321548461914
2012-12-05,41.57036590576172
2012-12-06,42.05013656616211
2012-12-07,42.296485900878906
2012-12-10,42.1344108581543
2012-12-11,42.37429428100586
2012-12-12,42.18627166748047
2012-12-13,41.590641021728516
2012-12-14,41.04079818725586
2012-12-17,41.48589324951172
2012-12-18,41.81972122192383
2012-12-19,41.688819885253906
2012-12-20,42.34334945678711
2012-12-21,41.89826965332031
2012-12-24,42.30409240722656
2012-12-26,42.03571319580078
2012-12-27,42.133914947509766
2012-12-28,41.852447509765625
2012-12-31,42.36301040649414
2013-01-02,42.6510124206543
2013-01-03,42.33681106567383
2013-01-04,42.53318405151367
2013-01-07,42.38920211791992
2013-01-08,42.59209442138672
2013-01-09,42.72300720214844
2013-01-10,42.6510124206543
2013-01-11,42.670654296875
2013-01-14,42.55937194824219
2013-01-15,42.690269470214844
2013-01-16,42.6379280090332
2013-01-17,42.8931999206543
2013-01-18,43.03719711303711
2013-01-22,43.18119812011719
2013-01-23,43.15501403808594
2013-01-24,43.259742736816406
2013-01-25,43.62630844116211
2013-01-28,43.59357833862305
2013-01-29,43.76375198364258
2013-01-30,43.6393928527832
2013-01-31,43.39067840576172
2013-02-01,43.88813018798828
2013-02-04,43.8292236328125
2013-02-05,43.56085205078125
2013-02-06,43.63285827636719
2013-02-07,43.63285827636719
2013-02-08,44.13031768798828
2013-02-11,44.313575744628906
2013-02-12,44.614688873291016
2013-02-13,44.58195114135742
2013-02-14,44.36595153808594
2013-02-15,45.47214889526367
2013-02-19,45.393611907958984
2013-02-20,45.544151306152344
2013-02-21,45.44597625732422
2013-02-22,45.9041748046875
2013-02-25,45.06633758544922
2013-02-26,45.524505615234375
2013-02-27,46.01543426513672
2013-02-28,46.32963562011719
2013-03-01,46.6438102722168
2013-03-04,46.872920989990234
2013-03-05,47.00381851196289
2013-03-06,46.84524917602539
2013-03-07,46.80561828613281
2013-03-08,46.47525405883789
2013-03-11,46.64704132080078
2013-03-12,46.554527282714844
2013-03-13,46.44881820678711
2013-03-14,46.59418869018555
2013-03-15,46.706478118896484
2013-03-18,46.389347076416016
2013-03-19,46.17791748046875
2013-03-20,46.33649444580078
2013-03-21,46.4157829284668
2013-03-22,46.898101806640625
2013-03-25,47.08312225341797
2013-03-26,47.5654296875
2013-03-27,47.64472961425781
2013-03-28,48.364925384521484
2013-04-01,48.56312561035156
2013-04-02,48.90671157836914
2013-04-03,48.58293914794922
2013-04-04,49.322967529296875
2013-04-05,49.38243103027344
2013-04-08,49.9176025390625
2013-04-09,49.90439987182617
2013-04-10,50.314056396484375
2013-04-11,50.41975402832031
2013-04-12,50.994590759277344
2013-04-15,50.631195068359375
2013-04-16,51.384403228759766
2013-04-17,51.2258415222168
2013-04-18,51.35136795043945
2013-04-19,52.23014831542969
2013-04-22,52.276397705078125
2013-04-23,52.454776763916016
2013-04-24,52.33586883544922
2013-04-25,51.932823181152344
2013-04-26,51.807273864746094
2013-04-29,52.19710159301758
2013-04-30,52.61335754394531
2013-05-01,52.49443054199219
2013-05-02,53.02959442138672
2013-05-03,52.844608306884766
2013-05-06,53.102294921875
2013-05-07,53.28730773925781
2013-05-08,52.6331901550293
2013-05-09,51.99888610839844
2013-05-10,52.37550354003906
2013-05-13,52.77854537963867
2013-05-14,53.20800018310547
2013-05-15,54.04714584350586
2013-05-16,53.67051315307617
2013-05-17,53.96123123168945
2013-05-20,54.37748336791992
2013-05-21,54.79375457763672
2013-05-22,53.326942443847656
2013-05-23,51.5826416015625
2013-05-24,50.6510009765625
2013-05-28,49.448490142822266
2013-05-29,47.94203186035156
2013-05-30,48.09401321411133
2013-05-31,47.15579605102539
2013-06-03,47.64935302734375
2013-06-04,46.84897232055664
2013-06-05,46.35540771484375
2013-06-06,47.54928970336914
2013-06-07,47.52263641357422
2013-06-10,47.01572036743164
2013-06-11,46.65555191040039
2013-06-12,45.72843933105469
2013-06-13,46.35540771484375
2013-06-14,46.9756965637207
2013-06-17,47.62267303466797
2013-06-18,47.80275344848633
2013-06-19,45.73511505126953
2013-06-20,42.94043731689453
2013-06-21,43.660789489746094
2013-06-24,43.520729064941406
2013-06-25,44.934730529785156
2013-06-26,45.90852737426758
2013-06-27,46.548831939697266
2013-06-28,46.3287353515625
2013-07-01,45.761783599853516
2013-07-02,46.59551239013672
2013-07-03,46.168636322021484
2013-07-05,45.38161849975586
2013-07-08,45.38161849975586
2013-07-09,46.03526306152344
2013-07-10,45.788475036621094
2013-07-11,47.52263641357422
2013-07-12,47.05573272705078
2013-07-15,47.14909744262695
2013-07-16,47.28252029418945
2013-07-17,47.7694091796875
2013-07-18,48.12958526611328
2013-07-19,47.64935302734375
2013-07-22,47.76275634765625
2013-07-23,47.66935729980469
2013-07-24,45.995243072509766
2013-07-25,46.12197494506836
2013-07-26,45.64173126220703
2013-07-29,45.61505889892578
2013-07-30,45.241539001464844
2013-07-31,43.847537994384766
2013-08-01,43.16722106933594
2013-08-02,43.32063293457031
2013-08-05,43.50739288330078
2013-08-06,43.18056106567383
2013-08-07,42.820396423339844
2013-08-08,42.907100677490234
2013-08-09,43.09385299682617
2013-08-12,42.97379684448242
2013-08-13,42.1667366027832
2013-08-14,41.813236236572266
2013-08-15,40.7393913269043
2013-08-16,39.7055778503418
2013-08-19,39.25868225097656
2013-08-20,40.239158630371094
2013-08-21,40.85279083251953
2013-08-22,40.6326789855957
2013-08-23,41.59981918334961
2013-08-26,41.359710693359375
2013-08-27,41.9266242980957
2013-08-28,41.85993194580078
2013-08-29,41.71986770629883
2013-08-30,41.52643585205078
2013-09-03,41.066219329833984
2013-09-04,41.16627502441406
2013-09-05,40.312530517578125
2013-09-06,40.99285125732422
2013-09-09,41.459739685058594
2013-09-10,40.89948272705078
2013-09-11,41.38501739501953
2013-09-12,40.93992614746094
2013-09-13,41.43897247314453
2013-09-16,42.63930130004883
