Date,DOV
2010-11-05,28.08637237548828
2010-11-08,27.81101417541504
2010-11-09,27.72942352294922
2010-11-10,27.969079971313477
2010-11-11,28.08637237548828
2010-11-12,27.8518123626709
2010-11-15,27.989477157592773
2010-11-16,27.290882110595703
2010-11-17,27.209308624267578
2010-11-18,27.698833465576172
2010-11-19,27.979284286499023
2010-11-22,28.397415161132812
2010-11-23,27.82120704650879
2010-11-24,28.88184356689453
2010-11-26,28.54621124267578
2010-11-29,28.29512596130371
2010-11-30,28.08503532409668
2010-12-01,29.104736328125
2010-12-02,29.606897354125977
2010-12-03,29.612028121948242
2010-12-06,29.44292449951172
2010-12-07,29.519792556762695
2010-12-08,29.79136085510254
2010-12-09,29.7606201171875
2010-12-10,29.950206756591797
2010-12-13,29.61714744567871
2010-12-14,29.581270217895508
2010-12-15,29.478797912597656
2010-12-16,29.555652618408203
2010-12-17,29.391677856445312
2010-12-20,29.243083953857422
2010-12-21,29.43268585205078
2010-12-22,30.211530685424805
2010-12-23,30.06805992126465
2010-12-27,29.950206756591797
2010-12-28,30.037307739257812
2010-12-29,29.980939865112305
2010-12-30,30.02194595336914
2010-12-31,29.950206756591797
2011-01-03,30.293527603149414
2011-01-04,30.124425888061523
2011-01-05,29.827234268188477
2011-01-06,29.49416732788086
2011-01-07,29.407058715820312
2011-01-10,29.43268585205078
2011-01-11,29.63251495361328
2011-01-12,30.170541763305664
2011-01-13,30.262779235839844
2011-01-14,30.534353256225586
2011-01-18,30.616334915161133
2011-01-19,29.822097778320312
2011-01-20,29.063743591308594
2011-01-21,29.032989501953125
2011-01-24,29.186717987060547
2011-01-25,29.453168869018555
2011-01-26,30.431867599487305
2011-01-27,30.477996826171875
2011-01-28,31.846115112304688
2011-01-31,32.84530258178711
2011-02-01,33.68052673339844
2011-02-02,33.39358901977539
2011-02-03,33.157894134521484
2011-02-04,33.45507049560547
2011-02-07,33.74203109741211
2011-02-08,33.85986328125
2011-02-09,33.86500930786133
2011-02-10,34.1212043762207
2011-02-11,34.146827697753906
2011-02-14,34.69509506225586
2011-02-15,34.05970764160156
2011-02-16,34.14170455932617
2011-02-17,34.50550842285156
2011-02-18,34.71559524536133
2011-02-22,33.55754470825195
2011-02-23,32.53785705566406
2011-02-24,32.67938995361328
2011-02-25,32.96759033203125
2011-02-28,33.06536865234375
2011-03-01,32.75143814086914
2011-03-02,33.266075134277344
2011-03-03,34.29020309448242
2011-03-04,33.77556610107422
2011-03-07,32.84406661987305
2011-03-08,33.410186767578125
2011-03-09,33.29694366455078
2011-03-10,32.4992790222168
2011-03-11,32.78231430053711
2011-03-14,32.48382568359375
2011-03-15,32.16476058959961
2011-03-16,31.994932174682617
2011-03-17,32.6021842956543
2011-03-18,32.597042083740234
2011-03-21,33.5748405456543
2011-03-22,33.11168670654297
2011-03-23,33.106536865234375
2011-03-24,33.5748405456543
2011-03-25,33.71381378173828
2011-03-28,33.266075134277344
2011-03-29,33.41532897949219
2011-03-30,33.471923828125
2011-03-31,33.8321647644043
2011-04-01,34.60413360595703
2011-04-04,34.274749755859375
2011-04-05,34.26448059082031
2011-04-06,34.171852111816406
2011-04-07,33.940250396728516
2011-04-08,33.497657775878906
2011-04-11,33.451351165771484
2011-04-12,33.178585052490234
2011-04-13,33.16828536987305
2011-04-14,33.11683654785156
2011-04-15,33.61602783203125
2011-04-18,33.01904296875
2011-04-19,34.14096450805664
2011-04-20,34.57841110229492
2011-04-21,34.892330169677734
2011-04-25,34.120365142822266
2011-04-26,34.722496032714844
2011-04-27,34.72764205932617
2011-04-28,35.005550384521484
2011-04-29,35.015838623046875
2011-05-02,34.64529800415039
2011-05-03,34.377685546875
2011-05-04,33.52852249145508
2011-05-05,33.53368377685547
2011-05-06,33.66748809814453
2011-05-09,34.07406234741211
2011-05-10,34.382843017578125
2011-05-11,33.9248046875
2011-05-12,33.73954391479492
2011-05-13,33.106536865234375
2011-05-16,32.705116271972656
2011-05-17,32.26768493652344
2011-05-18,32.78746795654297
2011-05-19,33.16828536987305
2011-05-20,32.67422866821289
2011-05-23,32.29341506958008
2011-05-24,32.041236877441406
2011-05-25,32.78231430053711
2011-05-26,33.182884216308594
2011-05-27,34.015052795410156
2011-05-31,34.74900436401367
2011-06-01,32.95546340942383
2011-06-02,32.81074142456055
2011-06-03,32.283531188964844
2011-06-06,32.138816833496094
2011-06-07,32.24220657348633
2011-06-08,32.10264205932617
2011-06-09,32.200843811035156
2011-06-10,31.441049575805664
2011-06-13,31.482398986816406
2011-06-14,32.41275405883789
2011-06-15,31.78217315673828
2011-06-16,32.1801643371582
2011-06-17,32.200843811035156
2011-06-20,32.624671936035156
2011-06-21,33.317283630371094
2011-06-22,33.37930679321289
2011-06-23,33.524024963378906
2011-06-24,32.898616790771484
2011-06-27,33.34313201904297
2011-06-28,34.24765396118164
2011-06-29,34.29932403564453
2011-06-30,35.043609619140625
2011-07-01,35.71037673950195
2011-07-05,35.653507232666016
2011-07-06,35.79307174682617
2011-07-07,36.098018646240234
2011-07-08,35.76205825805664
2011-07-11,34.842041015625
2011-07-12,34.1442756652832
2011-07-13,34.278648376464844
2011-07-14,33.85481643676758
2011-07-15,34.09774398803711
2011-07-18,33.94268035888672
2011-07-19,34.666290283203125
2011-07-20,34.402706146240234
2011-07-21,34.29932403564453
2011-07-22,34.54741287231445
2011-07-25,34.433712005615234
2011-07-26,33.37413787841797
2011-07-27,31.8648738861084
2011-07-28,31.223968505859375
2011-07-29,31.254974365234375
2011-08-01,31.4100284576416
2011-08-02,30.18505859375
2011-08-03,30.608882904052734
2011-08-04,28.515575408935547
2011-08-05,28.582763671875
2011-08-08,26.15865707397461
2011-08-09,27.900510787963867
2011-08-10,26.660015106201172
2011-08-11,28.231304168701172
2011-08-12,28.453554153442383
2011-08-15,29.223690032958984
2011-08-16,28.45871925354004
2011-08-17,28.09174919128418
2011-08-18,26.3292236328125
2011-08-19,25.853710174560547
2011-08-22,26.391254425048828
2011-08-23,27.652406692504883
2011-08-24,28.251977920532227
2011-08-25,27.311281204223633
2011-08-26,28.1124210357666
2011-08-29,29.25874900817871
2011-08-30,29.75783348083496
2011-08-31,29.903411865234375
2011-09-01,29.40432357788086
2011-09-02,28.603710174560547
2011-09-06,28.0058536529541
2011-09-07,28.037038803100586
2011-09-08,27.54835319519043
2011-09-09,26.862104415893555
2011-09-12,26.09788703918457
2011-09-13,26.617778778076172
2011-09-14,27.116840362548828
2011-09-15,27.506765365600586
2011-09-16,27.210433959960938
2011-09-19,26.940082550048828
2011-09-20,26.409818649291992
2011-09-21,25.619596481323242
2011-09-22,23.95079803466797
2011-09-23,24.05996322631836
2011-09-26,25.17250633239746
2011-09-27,25.3648624420166
2011-09-28,24.366695404052734
2011-09-29,24.82418441772461
2011-09-30,24.226329803466797
2011-10-03,23.20737075805664
2011-10-04,24.68381690979004
2011-10-05,25.474037170410156
2011-10-06,26.326627731323242
2011-10-07,26.014713287353516
2011-10-10,27.293611526489258
2011-10-11,27.45476722717285
2011-10-12,28.12540626525879
2011-10-13,27.55354881286621
2011-10-14,27.985055923461914
2011-10-17,26.92449188232422
2011-10-18,28.265779495239258
2011-10-19,27.449575424194336
2011-10-20,27.839479446411133
2011-10-21,27.402780532836914
2011-10-24,27.938270568847656
2011-10-25,28.416549682617188
2011-10-26,28.931228637695312
2011-10-27,30.126956939697266
2011-10-28,30.50125503540039
2011-10-31,28.868844985961914
2011-11-01,28.15140724182129
2011-11-02,28.59330177307129
2011-11-03,29.69544792175293
2011-11-04,29.57588005065918
2011-11-07,29.159971237182617
2011-11-08,29.274351119995117
2011-11-09,27.974645614624023
2011-11-10,27.995445251464844
2011-11-11,29.253551483154297
2011-11-14,29.092388153076172
2011-11-15,29.310739517211914
2011-11-16,28.697277069091797
2011-11-17,27.777101516723633
2011-11-18,27.61073112487793
2011-11-21,26.648962020874023
2011-11-22,26.966087341308594
2011-11-23,26.201862335205078
2011-11-25,26.12908935546875
2011-11-28,27.20940589904785
2011-11-29,27.727331161499023
2011-11-30,28.75794219970703
2011-12-01,28.648088455200195
2011-12-02,29.234012603759766
2011-12-05,30.086767196655273
2011-12-06,30.123380661010742
2011-12-07,30.458215713500977
2011-12-08,29.155548095703125
2011-12-09,29.92458724975586
2011-12-12,29.207855224609375
2011-12-13,29.0509090423584
2011-12-14,28.825965881347656
2011-12-15,29.275875091552734
2011-12-16,29.37004280090332
2011-12-19,28.862581253051758
2011-12-20,30.29080581665039
2011-12-21,30.071077346801758
2011-12-22,30.12862205505371
2011-12-23,30.73025131225586
2011-12-27,30.824420928955078
2011-12-28,30.139087677001953
2011-12-29,30.562847137451172
2011-12-30,30.369266510009766
2012-01-03,30.913362503051758
2012-01-04,30.432044982910156
2012-01-05,30.698856353759766
2012-01-06,30.16523551940918
2012-01-09,30.060619354248047
2012-01-10,30.960447311401367
2012-01-11,30.892433166503906
2012-01-12,31.347562789916992
2012-01-13,31.5045223236084
2012-01-17,31.520217895507812
2012-01-18,31.703336715698242
2012-01-19,31.834121704101562
2012-01-20,31.038909912109375
2012-01-23,31.347562789916992
2012-01-24,31.63530158996582
2012-01-25,31.839344024658203
2012-01-26,32.922279357910156
2012-01-27,33.31987380981445
2012-01-30,33.08445739746094
2012-01-31,33.17340087890625
2012-02-01,33.7070198059082
2012-02-02,33.75408935546875
2012-02-03,34.33479690551758
2012-02-06,34.03660583496094
2012-02-07,33.94765853881836
2012-02-08,34.099388122558594
2012-02-09,34.20402526855469
2012-02-10,33.74886703491211
2012-02-13,34.549293518066406
2012-02-14,34.52838134765625
2012-02-15,34.33479690551758
2012-02-16,34.84749221801758
2012-02-17,34.575462341308594
2012-02-21,34.800418853759766
2012-02-22,34.43419647216797
2012-02-23,34.308650970458984
2012-02-24,34.35572814941406
2012-02-27,34.17437744140625
2012-02-28,33.96410369873047
2012-02-29,33.65394592285156
2012-03-01,33.66971206665039
2012-03-02,33.264957427978516
2012-03-05,33.349056243896484
2012-03-06,31.934986114501953
2012-03-07,32.271427154541016
2012-03-08,32.770809173583984
2012-03-09,33.191349029541016
2012-03-12,33.16506576538086
2012-03-13,33.95359420776367
2012-03-14,33.60664367675781
2012-03-15,33.732791900634766
2012-03-16,33.7170295715332
2012-03-19,33.75382614135742
2012-03-20,33.23866653442383
2012-03-21,32.918006896972656
2012-03-22,32.397586822509766
2012-03-23,32.87067413330078
2012-03-26,33.343807220458984
2012-03-27,33.10725021362305
2012-03-28,32.36603546142578
2012-03-29,32.707725524902344
2012-03-30,33.086212158203125
2012-04-02,33.66447067260742
2012-04-03,33.322757720947266
2012-04-04,33.12301254272461
2012-04-05,32.271427154541016
2012-04-09,31.96652603149414
2012-04-10,31.503936767578125
2012-04-11,31.619569778442383
2012-04-12,31.99280548095703
2012-04-13,32.02434539794922
2012-04-16,32.06639099121094
2012-04-17,32.81812286376953
2012-04-18,32.08741760253906
2012-04-19,31.47763442993164
2012-04-20,31.60380744934082
2012-04-23,31.70366859436035
2012-04-24,31.998062133789062
2012-04-25,32.334503173828125
2012-04-26,32.75504684448242
2012-04-27,33.38058853149414
2012-04-30,32.93904113769531
2012-05-01,32.97056579589844
2012-05-02,32.68144607543945
2012-05-03,32.21357727050781
2012-05-04,31.55649757385254
2012-05-07,31.02029800415039
2012-05-08,30.86785888671875
2012-05-09,30.64182472229004
2012-05-10,30.96772003173828
2012-05-11,30.909902572631836
2012-05-14,30.66810417175293
2012-05-15,30.095104217529297
2012-05-16,29.91111946105957
2012-05-17,28.954381942749023
2012-05-18,28.949132919311523
2012-05-21,30.05830192565918
2012-05-22,29.853296279907227
2012-05-23,30.373722076416016
2012-05-24,30.620786666870117
2012-05-25,30.373722076416016
2012-05-29,30.94720458984375
2012-05-30,30.4609432220459
2012-05-31,29.895360946655273
2012-06-01,28.90167236328125
2012-06-04,28.32554817199707
2012-06-05,28.7853946685791
2012-06-06,29.461938858032227
2012-06-07,29.82666015625
2012-06-08,29.95878791809082
2012-06-11,29.43022918701172
2012-06-12,29.752662658691406
2012-06-13,29.224090576171875
2012-06-14,29.070810317993164
2012-06-15,29.234668731689453
2012-06-18,29.42495346069336
2012-06-19,29.6680908203125
2012-06-20,29.657508850097656
2012-06-21,28.76424217224121
2012-06-22,28.314979553222656
2012-06-25,27.654273986816406
2012-06-26,27.411142349243164
2012-06-27,27.40056610107422
2012-06-28,27.257850646972656
2012-06-29,28.336118698120117
2012-07-02,28.108840942382812
2012-07-03,28.6638240814209
2012-07-05,28.558109283447266
2012-07-06,27.71769905090332
2012-07-09,27.685989379882812
2012-07-10,27.374141693115234
2012-07-11,26.9882869720459
2012-07-12,27.088720321655273
2012-07-13,27.823415756225586
2012-07-16,27.062286376953125
2012-07-17,27.263134002685547
2012-07-18,27.76527214050293
2012-07-19,28.526386260986328
2012-07-20,28.235685348510742
2012-07-23,27.606706619262695
2012-07-24,26.956586837768555
2012-07-25,26.924856185913086
2012-07-26,27.52213478088379
2012-07-27,28.62682342529297
2012-07-30,28.716684341430664
2012-07-31,28.790674209594727
2012-08-01,28.515830993652344
2012-08-02,28.314979553222656
2012-08-03,28.838245391845703
2012-08-06,29.097244262695312
2012-08-07,29.599374771118164
2012-08-08,29.8795108795166
2012-08-09,29.985231399536133
2012-08-10,30.318199157714844
2012-08-13,30.1279296875
2012-08-14,30.122655868530273
2012-08-15,30.143781661987305
2012-08-16,30.756927490234375
2012-08-17,30.82035255432129
2012-08-20,30.550777435302734
2012-08-21,30.37636375427246
2012-08-22,30.39750099182129
2012-08-23,30.534915924072266
2012-08-24,30.566646575927734
2012-08-27,30.52963638305664
2012-08-28,30.52963638305664
2012-08-29,30.60409164428711
2012-08-30,30.49773597717285
2012-08-31,30.742347717285156
2012-09-04,30.747671127319336
2012-09-05,30.290332794189453
2012-09-06,30.683853149414062
2012-09-07,31.263500213623047
2012-09-10,31.268815994262695
2012-09-11,31.380481719970703
2012-09-12,31.220951080322266
2012-09-13,31.795297622680664
2012-09-14,32.77907943725586
2012-09-17,32.11967849731445
2012-09-18,32.22603225708008
2012-09-19,32.21538162231445
2012-09-20,32.454689025878906
2012-09-21,32.46000289916992
2012-09-24,31.970775604248047
2012-09-25,31.438993453979492
2012-09-26,31.30603790283203
2012-09-27,31.7474308013916
2012-09-28,31.635757446289062
2012-10-01,31.667659759521484
2012-10-02,31.09331703186035
2012-10-03,31.05079460144043
2012-10-04,31.48685646057129
2012-10-05,31.284770965576172
2012-10-08,30.827438354492188
2012-10-09,29.987215042114258
2012-10-10,29.365032196044922
2012-10-11,29.38098907470703
2012-10-12,29.423534393310547
2012-10-15,29.83831214904785
2012-10-16,30.407323837280273
2012-10-17,29.785140991210938
2012-10-18,30.811487197875977
2012-10-19,30.885929107666016
2012-10-22,30.64664649963379
2012-10-23,30.396690368652344
2012-10-24,30.588136672973633
2012-10-25,30.944438934326172
2012-10-26,30.721067428588867
2012-10-31,30.96038818359375
2012-11-01,31.667659759521484
2012-11-02,31.151830673217773
2012-11-05,32.3430290222168
2012-11-06,32.78439712524414
2012-11-07,31.99204444885254
2012-11-08,31.69955825805664
2012-11-09,32.15158462524414
2012-11-12,32.135616302490234
2012-11-13,32.30580520629883
2012-11-14,32.22603225708008
2012-11-15,32.27920150756836
2012-11-16,32.741859436035156
2012-11-19,33.49166488647461
2012-11-20,33.56610870361328
2012-11-21,33.56610870361328
2012-11-23,33.970279693603516
2012-11-26,33.8639030456543
2012-11-27,33.337467193603516
2012-11-28,33.845497131347656
2012-11-29,34.23050308227539
2012-11-30,34.00590515136719
2012-12-03,33.72248458862305
2012-12-04,33.89894485473633
2012-12-05,33.95778274536133
2012-12-06,33.920352935791016
2012-12-07,34.080787658691406
2012-12-10,34.11287307739258
2012-12-11,34.16633987426758
2012-12-12,34.316070556640625
2012-12-13,34.27330017089844
2012-12-14,34.14496612548828
2012-12-17,34.35886001586914
2012-12-18,34.9417610168457
2012-12-19,34.7171516418457
2012-12-20,34.59950637817383
2012-12-21,34.513938903808594
2012-12-24,34.690406799316406
2012-12-26,34.75458908081055
2012-12-27,34.834808349609375
2012-12-28,34.642295837402344
2012-12-31,35.13962173461914
2013-01-02,35.95781707763672
2013-01-03,35.89899826049805
2013-01-04,35.98991012573242
2013-01-07,35.75460433959961
2013-01-08,35.690433502197266
2013-01-09,35.95246887207031
2013-01-10,36.04872512817383
2013-01-11,35.86689758300781
2013-01-14,35.615562438964844
2013-01-15,35.62090301513672
2013-01-16,35.77064895629883
2013-01-17,36.492584228515625
2013-01-18,36.380279541015625
2013-01-22,36.492584228515625
2013-01-23,36.44981384277344
2013-01-24,35.8615608215332
2013-01-25,35.71181869506836
2013-01-28,36.11824417114258
2013-01-29,37.24660873413086
2013-01-30,36.968536376953125
2013-01-31,36.99525451660156
2013-02-01,37.6156005859375
2013-02-04,37.40169143676758
2013-02-05,37.86692810058594
2013-02-06,38.13433074951172
2013-02-07,37.91507339477539
2013-02-08,38.038055419921875
2013-02-11,38.0006217956543
2013-02-12,38.214534759521484
2013-02-13,38.29475402832031
2013-02-14,38.428443908691406
2013-02-15,38.80279541015625
2013-02-19,38.96322250366211
2013-02-20,38.62096405029297
2013-02-21,38.30009460449219
2013-02-22,39.10226058959961
2013-02-25,38.182456970214844
2013-02-26,38.82733917236328
2013-02-27,39.56357955932617
2013-02-28,39.41848373413086
2013-03-01,39.20889663696289
2013-03-04,38.89182662963867
2013-03-05,39.48297119140625
2013-03-06,39.380863189697266
2013-03-07,39.28411865234375
2013-03-08,39.63343048095703
2013-03-11,39.70867919921875
2013-03-12,39.343231201171875
2013-03-13,39.60655975341797
2013-03-14,40.047237396240234
2013-03-15,39.810791015625
2013-03-18,39.70867919921875
2013-03-19,39.542083740234375
2013-03-20,39.434608459472656
2013-03-21,38.881080627441406
2013-03-22,39.11753463745117
2013-03-25,38.811222076416016
2013-03-26,39.10140609741211
2013-03-27,38.875709533691406
2013-03-28,39.1658935546875
2013-04-01,38.56938552856445
2013-04-02,38.24694061279297
2013-04-03,38.112586975097656
2013-04-04,38.64999008178711
2013-04-05,38.55863571166992
2013-04-08,39.19813919067383
2013-04-09,39.24650955200195
2013-04-10,39.98812484741211
2013-04-11,40.14396667480469
2013-04-12,39.45072555541992
2013-04-15,37.870765686035156
2013-04-16,38.811222076416016
2013-04-17,37.5698127746582
2013-04-18,36.86044692993164
2013-04-19,36.623985290527344
2013-04-22,36.54337692260742
2013-04-23,37.134517669677734
2013-04-24,37.65580368041992
2013-04-25,37.585941314697266
2013-04-26,37.134517669677734
2013-04-29,37.45695114135742
2013-04-30,37.07002639770508
2013-05-01,36.55949020385742
2013-05-02,37.25812911987305
2013-05-03,38.241573333740234
2013-05-06,38.68223190307617
2013-05-07,38.80045700073242
2013-05-08,39.235755920410156
2013-05-09,39.359375
2013-05-10,39.76778030395508
2013-05-13,39.76241683959961
2013-05-14,40.53626251220703
2013-05-15,40.84259033203125
2013-05-16,40.71900177001953
2013-05-17,41.49285125732422
2013-05-20,41.8206672668457
2013-05-21,41.84751892089844
2013-05-22,41.06293869018555
2013-05-23,42.744991302490234
2013-05-24,42.556907653808594
2013-05-28,42.556907653808594
2013-05-29,42.07648849487305
2013-05-30,42.41115188598633
2013-05-31,42.23843002319336
2013-06-03,42.65946960449219
2013-06-04,42.756622314453125
2013-06-05,41.882179260253906
2013-06-06,42.664878845214844
2013-06-07,42.92396545410156
2013-06-10,42.52992248535156
2013-06-11,42.23843002319336
2013-06-12,41.72563552856445
2013-06-13,42.4327507019043
2013-06-14,42.4273567199707
2013-06-17,42.718841552734375
2013-06-18,43.517738342285156
2013-06-19,42.85377883911133
2013-06-20,41.5960807800293
2013-06-21,41.76341247558594
2013-06-24,40.93214416503906
2013-06-25,41.401771545410156
2013-06-26,41.9145622253418
2013-06-27,42.12507629394531
2013-06-28,41.91995620727539
2013-07-01,42.01713180541992
2013-07-02,41.43415832519531
2013-07-03,41.33700942993164
2013-07-05,42.10348892211914
2013-07-08,42.34099578857422
2013-07-09,42.929359436035156
2013-07-10,42.929359436035156
2013-07-11,43.900978088378906
2013-07-12,43.72285842895508
2013-07-15,43.566314697265625
2013-07-16,43.274818420410156
2013-07-17,43.40437316894531
2013-07-18,45.14249038696289
2013-07-19,46.04933547973633
2013-07-22,46.02774429321289
2013-07-23,46.63771438598633
2013-07-24,46.000762939453125
2013-07-25,46.1195182800293
2013-07-26,45.703880310058594
2013-07-29,45.914398193359375
2013-07-30,45.81184005737305
2013-07-31,46.22747039794922
2013-08-01,47.312442779541016
2013-08-02,46.966976165771484
2013-08-05,47.09653091430664
2013-08-06,46.767269134521484
2013-08-07,47.074928283691406
2013-08-08,47.39341354370117
2013-08-09,47.458187103271484
2013-08-12,47.64710998535156
2013-08-13,47.83064270019531
2013-08-14,47.798240661621094
2013-08-15,47.020965576171875
2013-08-16,47.04254913330078
2013-08-19,46.772647857666016
2013-08-20,46.869815826416016
2013-08-21,46.40559768676758
2013-08-22,46.761837005615234
2013-08-23,47.01016616821289
2013-08-26,47.01016616821289
2013-08-27,46.016963958740234
2013-08-28,46.41544723510742
2013-08-29,46.58353042602539
2013-08-30,46.111820220947266
2013-09-03,46.43171310424805
2013-09-04,47.10401153564453
2013-09-05,47.44557189941406
2013-09-06,47.49437713623047
2013-09-09,47.792572021484375
2013-09-10,48.54618835449219
2013-09-11,48.491973876953125
2013-09-12,48.24798583984375
2013-09-13,48.24798583984375
2013-09-16,48.7630615234375
