Date,DAL
2010-04-23,11.276580810546875
2010-04-26,11.224576950073242
2010-04-27,10.591837882995605
2010-04-28,10.557168960571289
2010-04-29,10.496496200561523
2010-04-30,10.470491409301758
2010-05-03,10.9125394821167
2010-05-04,10.19312858581543
2010-05-05,10.687180519104004
2010-05-06,10.15845775604248
2010-05-07,10.141120910644531
2010-05-10,10.661178588867188
2010-05-11,10.747855186462402
2010-05-12,11.744632720947266
2010-05-13,11.484602928161621
2010-05-14,11.909317970275879
2010-05-17,12.082669258117676
2010-05-18,11.761963844299316
2010-05-19,11.813973426818848
2010-05-20,11.189901351928711
2010-05-21,11.562612533569336
2010-05-24,11.66662311553955
2010-05-25,11.995993614196777
2010-05-26,12.004659652709961
2010-05-27,12.091334342956543
2010-05-28,11.770631790161133
2010-06-01,11.735962867736816
2010-06-02,12.21268081665039
2010-06-03,12.377367973327637
2010-06-04,11.770631790161133
2010-06-07,11.380590438842773
2010-06-08,11.432597160339355
2010-06-09,11.579946517944336
2010-06-10,11.571281433105469
2010-06-11,11.657954216003418
2010-06-14,11.865981101989746
2010-06-15,12.126006126403809
2010-06-16,12.204014778137207
2010-06-17,12.299360275268555
2010-06-18,11.883315086364746
2010-06-21,11.692626953125
2010-06-22,10.981882095336914
2010-06-23,10.973211288452148
2010-06-24,10.669844627380371
2010-06-25,10.401150703430176
2010-06-28,10.435820579528809
2010-06-29,9.803082466125488
2010-06-30,10.184457778930664
2010-07-01,10.15845775604248
2010-07-02,9.560389518737793
2010-07-06,9.621061325073242
2010-07-07,10.149788856506348
2010-07-08,10.201794624328613
2010-07-09,10.097782135009766
2010-07-12,10.115118980407715
2010-07-13,10.496496200561523
2010-07-14,10.583170890808105
2010-07-15,10.409815788269043
2010-07-16,10.15845775604248
2010-07-19,9.86375617980957
2010-07-20,9.99377155303955
2010-07-21,9.447711944580078
2010-07-22,9.933097839355469
2010-07-23,9.924428939819336
2010-07-26,10.383814811706543
2010-07-27,10.149788856506348
2010-07-28,10.002440452575684
2010-07-29,10.132452964782715
2010-07-30,10.297140121459961
2010-08-02,10.929875373840332
2010-08-03,10.53116512298584
2010-08-04,10.279800415039062
2010-08-05,10.227797508239746
2010-08-06,10.236464500427246
2010-08-09,10.565834045410156
2010-08-10,10.227797508239746
2010-08-11,9.846419334411621
2010-08-12,9.950432777404785
2010-08-13,10.011106491088867
2010-08-16,9.950432777404785
2010-08-17,9.846419334411621
2010-08-18,9.846419334411621
2010-08-19,9.343697547912598
2010-08-20,9.127012252807617
2010-08-23,9.075002670288086
2010-08-24,8.632952690124512
2010-08-25,8.693628311157227
2010-08-26,8.702298164367676
2010-08-27,9.066336631774902
2010-08-30,8.988327980041504
2010-08-31,9.066336631774902
2010-09-01,9.257027626037598
2010-09-02,9.39570426940918
2010-09-03,9.577725410461426
2010-09-07,9.248356819152832
2010-09-08,9.2656888961792
2010-09-09,9.213685989379883
2010-09-10,9.135676383972168
2010-09-13,9.231021881103516
2010-09-14,9.690406799316406
2010-09-15,9.967767715454102
2010-09-16,10.037109375
2010-09-17,9.690406799316406
2010-09-20,10.011106491088867
2010-09-21,10.35781192779541
2010-09-22,9.89842700958252
2010-09-23,9.811750411987305
2010-09-24,10.141120910644531
2010-09-27,9.872425079345703
2010-09-28,10.045780181884766
2010-09-29,10.045780181884766
2010-09-30,10.08911418914795
2010-10-01,10.409815788269043
2010-10-04,9.97643756866455
2010-10-05,10.253799438476562
2010-10-06,10.21045970916748
2010-10-07,10.201794624328613
2010-10-08,9.88109302520752
2010-10-11,9.742408752441406
2010-10-12,9.89842700958252
2010-10-13,10.037109375
2010-10-14,9.924428939819336
2010-10-15,9.86375617980957
2010-10-18,9.97643756866455
2010-10-19,10.141120910644531
2010-10-20,11.24190902709961
2010-10-21,11.727293968200684
2010-10-22,11.423931121826172
2010-10-25,11.675291061401367
2010-10-26,11.553943634033203
2010-10-27,11.943988800048828
2010-10-28,12.030664443969727
2010-10-29,12.03933334350586
2010-11-01,11.89198112487793
2010-11-02,12.004659652709961
2010-11-03,12.299360275268555
2010-11-04,12.290690422058105
2010-11-05,12.360032081604004
2010-11-08,12.21268081665039
2010-11-09,12.013326644897461
2010-11-10,11.735962867736816
2010-11-11,11.735962867736816
2010-11-12,11.66662311553955
2010-11-15,11.441262245178223
2010-11-16,11.397927284240723
2010-11-17,11.449932098388672
2010-11-18,11.935321807861328
2010-11-19,11.926654815673828
2010-11-22,11.926654815673828
2010-11-23,11.883315086364746
2010-11-24,12.420709609985352
2010-11-26,12.334028244018555
2010-11-29,12.264689445495605
2010-11-30,11.857308387756348
2010-12-01,12.030664443969727
2010-12-02,11.7099609375
2010-12-03,11.813973426818848
2010-12-06,11.683958053588867
2010-12-07,11.371922492980957
2010-12-08,11.354588508605957
2010-12-09,11.536608695983887
2010-12-10,11.285247802734375
2010-12-13,11.337250709533691
2010-12-14,11.328584671020508
2010-12-15,10.955881118774414
2010-12-16,10.895204544067383
2010-12-17,10.799860000610352
2010-12-20,10.860532760620117
2010-12-21,10.964547157287598
2010-12-22,10.773855209350586
2010-12-23,10.600505828857422
2010-12-27,10.791192054748535
2010-12-28,10.817195892333984
2010-12-29,10.973211288452148
2010-12-30,10.8258638381958
2010-12-31,10.921209335327148
2011-01-03,10.9038724899292
2011-01-04,10.860532760620117
2011-01-05,11.250577926635742
2011-01-06,11.189901351928711
2011-01-07,11.267911911010742
2011-01-10,10.921209335327148
2011-01-11,10.704517364501953
2011-01-12,10.843198776245117
2011-01-13,10.929875373840332
2011-01-14,11.051223754882812
2011-01-18,10.141120910644531
2011-01-19,9.924428939819336
2011-01-20,10.063109397888184
2011-01-21,10.002440452575684
2011-01-24,10.418484687805176
2011-01-25,10.080448150634766
2011-01-26,10.383814811706543
2011-01-27,10.661178588867188
2011-01-28,10.253799438476562
2011-01-31,10.115118980407715
2011-02-01,10.219132423400879
2011-02-02,9.83775520324707
2011-02-03,9.99377155303955
2011-02-04,9.88109302520752
2011-02-07,10.011106491088867
2011-02-08,10.279800415039062
2011-02-09,10.175789833068848
2011-02-10,10.132452964782715
2011-02-11,10.314474105834961
2011-02-14,10.245131492614746
2011-02-15,10.314474105834961
2011-02-16,10.245131492614746
2011-02-17,10.097782135009766
2011-02-18,9.967767715454102
2011-02-22,9.309026718139648
2011-02-23,9.55172348022461
2011-02-24,9.647065162658691
2011-02-25,9.638399124145508
2011-02-28,9.742408752441406
2011-03-01,9.196348190307617
2011-03-02,8.797637939453125
2011-03-03,8.89298152923584
2011-03-04,8.589615821838379
2011-03-07,8.745634078979492
2011-03-08,9.595059394836426
2011-03-09,9.430377960205078
2011-03-10,9.690406799316406
2011-03-11,9.73374080657959
2011-03-14,9.50838565826416
2011-03-15,9.2656888961792
2011-03-16,8.840975761413574
2011-03-17,8.546278953552246
2011-03-18,8.87564468383789
2011-03-21,8.814973831176758
2011-03-22,8.667622566223145
2011-03-23,8.589615821838379
2011-03-24,8.676292419433594
2011-03-25,8.494271278381348
2011-03-28,8.589615821838379
2011-03-29,8.485602378845215
2011-03-30,8.615621566772461
2011-03-31,8.494271278381348
2011-04-01,8.511609077453613
2011-04-04,8.520276069641113
2011-04-05,8.407597541809082
2011-04-06,8.312252044677734
2011-04-07,8.156234741210938
2011-04-08,7.835532188415527
2011-04-11,8.173569679260254
2011-04-12,8.580948829650879
2011-04-13,8.303584098815918
2011-04-14,8.104229927062988
2011-04-15,8.017557144165039
2011-04-18,7.922209739685059
2011-04-19,7.913541316986084
2011-04-20,7.861531734466553
2011-04-21,7.844198226928711
2011-04-25,7.800862789154053
2011-04-26,8.658956527709961
2011-04-27,8.71096420288086
2011-04-28,8.72829818725586
2011-04-29,8.996993064880371
2011-05-02,9.066336631774902
2011-05-03,9.118339538574219
2011-05-04,9.075002670288086
2011-05-05,9.725078582763672
2011-05-06,9.716408729553223
2011-05-09,9.369705200195312
2011-05-10,9.361034393310547
2011-05-11,9.586392402648926
2011-05-12,9.421707153320312
2011-05-13,9.231021881103516
2011-05-16,9.534387588500977
2011-05-17,9.543055534362793
2011-05-18,9.473715782165527
2011-05-19,9.86375617980957
2011-05-20,9.97643756866455
2011-05-23,9.73374080657959
2011-05-24,9.612397193908691
2011-05-25,9.092338562011719
2011-05-26,8.823640823364258
2011-05-27,8.667622566223145
2011-05-31,8.736968994140625
2011-06-01,8.390260696411133
2011-06-02,8.338255882263184
2011-06-03,8.338255882263184
2011-06-06,8.086896896362305
2011-06-07,8.026223182678223
2011-06-08,7.922209739685059
2011-06-09,7.956880569458008
2011-06-10,7.991552829742432
2011-06-13,8.026223182678223
2011-06-14,8.234240531921387
2011-06-15,8.086896896362305
2011-06-16,8.147565841674805
2011-06-17,8.303584098815918
2011-06-20,8.398930549621582
2011-06-21,8.502942085266113
2011-06-22,8.312252044677734
2011-06-23,8.615621566772461
2011-06-24,8.173569679260254
2011-06-27,8.3729248046875
2011-06-28,8.138899803161621
2011-06-29,7.974215030670166
2011-06-30,7.948210716247559
2011-07-01,8.052223205566406
2011-07-05,7.904872417449951
2011-07-06,7.913541316986084
2011-07-07,8.156234741210938
2011-07-08,8.104229927062988
2011-07-11,7.800862789154053
2011-07-12,7.462826251983643
2011-07-13,7.54083251953125
2011-07-14,7.376150608062744
2011-07-15,7.289473056793213
2011-07-18,6.986105442047119
2011-07-19,7.159459114074707
2011-07-20,7.055447578430176
2011-07-21,7.081449031829834
2011-07-22,7.02077579498291
2011-07-25,6.812753200531006
2011-07-26,6.951435565948486
2011-07-27,6.596062183380127
2011-07-28,6.613397598266602
2011-07-29,6.838756561279297
2011-08-01,6.760747909545898
2011-08-02,6.440045356750488
2011-08-03,6.544057369232178
2011-08-04,6.084671974182129
2011-08-05,6.041334629058838
2011-08-08,5.737967491149902
2011-08-09,6.136678218841553
2011-08-10,5.789973258972168
2011-08-11,6.041334629058838
2011-08-12,6.041334629058838
2011-08-15,6.344701766967773
2011-08-16,6.63939905166626
2011-08-17,6.760747909545898
2011-08-18,6.405374526977539
2011-08-19,6.249358654022217
2011-08-22,6.258025169372559
2011-08-23,6.29269552230835
2011-08-24,6.28402853012085
2011-08-25,5.919988632202148
2011-08-26,6.1713480949401855
2011-08-29,6.500718116760254
2011-08-30,6.596062183380127
2011-08-31,6.526723384857178
2011-09-01,6.431379318237305
2011-09-02,6.301363945007324
2011-09-06,6.180016040802002
2011-09-07,6.474717617034912
2011-09-08,6.336033344268799
2011-09-09,6.223352909088135
2011-09-12,6.396707057952881
2011-09-13,6.9254326820373535
2011-09-14,7.272137641906738
2011-09-15,7.33281135559082
2011-09-16,7.2808051109313965
2011-09-19,7.202795028686523
2011-09-20,7.254802703857422
2011-09-21,6.934101581573486
2011-09-22,6.570059776306152
2011-09-23,7.081449031829834
2011-09-26,7.1941304206848145
2011-09-27,7.055447578430176
2011-09-28,7.029443740844727
2011-09-29,6.890762805938721
2011-09-30,6.500718116760254
2011-10-03,5.763970375061035
2011-10-04,6.318698406219482
2011-10-05,6.440045356750488
2011-10-06,6.743412017822266
2011-10-07,6.760747909545898
2011-10-10,6.977437973022461
2011-10-11,7.116118907928467
2011-10-12,7.298140048980713
2011-10-13,7.523497104644775
2011-10-14,7.428152561187744
2011-10-17,7.2808051109313965
2011-10-18,7.54949951171875
2011-10-19,7.3674798011779785
2011-10-20,7.54083251953125
2011-10-21,7.506160736083984
2011-10-24,7.714184761047363
2011-10-25,7.315476894378662
2011-10-26,7.419487476348877
2011-10-27,7.488829135894775
2011-10-28,7.376150608062744
2011-10-31,7.3848185539245605
2011-11-01,7.220130443572998
2011-11-02,7.150791645050049
2011-11-03,7.1941304206848145
2011-11-04,7.237466812133789
2011-11-07,7.202795028686523
2011-11-08,7.107451438903809
2011-11-09,6.934101581573486
2011-11-10,6.604729652404785
2011-11-11,6.890762805938721
2011-11-14,6.986105442047119
2011-11-15,6.934101581573486
2011-11-16,6.570059776306152
2011-11-17,6.310031890869141
2011-11-18,6.379371643066406
2011-11-21,6.249358654022217
2011-11-22,6.310031890869141
2011-11-23,6.1713480949401855
2011-11-25,6.1713480949401855
2011-11-28,6.440045356750488
2011-11-29,6.760747909545898
2011-11-30,7.038112640380859
2011-12-01,7.3848185539245605
2011-12-02,7.289473056793213
2011-12-05,7.462826251983643
2011-12-06,7.3414788246154785
2011-12-07,7.419487476348877
2011-12-08,7.090117931365967
2011-12-09,7.3674798011779785
2011-12-12,7.3674798011779785
2011-12-13,6.9254326820373535
2011-12-14,7.064114093780518
2011-12-15,7.445489883422852
2011-12-16,7.8181962966918945
2011-12-19,7.376150608062744
2011-12-20,7.480160236358643
2011-12-21,7.3414788246154785
2011-12-22,7.246132850646973
2011-12-23,7.220130443572998
2011-12-27,7.090117931365967
2011-12-28,7.038112640380859
2011-12-29,7.01210880279541
2011-12-30,7.01210880279541
2012-01-03,6.9687700271606445
2012-01-04,6.942766189575195
2012-01-05,7.220130443572998
2012-01-06,7.211463451385498
2012-01-09,7.176791667938232
2012-01-10,7.168127536773682
2012-01-11,7.462826251983643
2012-01-12,7.68818473815918
2012-01-13,7.670848369598389
2012-01-17,7.566833019256592
2012-01-18,7.731522083282471
2012-01-19,8.086896896362305
2012-01-20,8.156234741210938
2012-01-23,8.052223205566406
2012-01-24,8.130232810974121
2012-01-25,8.632952690124512
2012-01-26,8.814973831176758
2012-01-27,9.005664825439453
2012-01-30,9.335029602050781
2012-01-31,9.144342422485352
2012-02-01,9.447711944580078
2012-02-02,9.621061325073242
2012-02-03,9.794417381286621
2012-02-06,9.525721549987793
2012-02-07,9.50838565826416
2012-02-08,9.525721549987793
2012-02-09,9.638399124145508
2012-02-10,9.439045906066895
2012-02-13,9.664400100708008
2012-02-14,9.482381820678711
2012-02-15,9.38703441619873
2012-02-16,9.473715782165527
2012-02-17,9.38703441619873
2012-02-21,8.71096420288086
2012-02-22,8.606949806213379
2012-02-23,8.398930549621582
2012-02-24,8.260247230529785
2012-02-27,8.3729248046875
2012-02-28,8.580948829650879
2012-02-29,8.502942085266113
2012-03-01,8.355591773986816
2012-03-02,8.468269348144531
2012-03-05,8.381591796875
2012-03-06,8.112897872924805
2012-03-07,8.121564865112305
2012-03-08,8.208240509033203
2012-03-09,8.121564865112305
2012-03-12,7.965546607971191
2012-03-13,8.069560050964355
2012-03-14,8.060893058776855
2012-03-15,8.346922874450684
2012-03-16,7.982884883880615
2012-03-19,8.069560050964355
2012-03-20,8.260247230529785
2012-03-21,8.442267417907715
2012-03-22,8.260247230529785
2012-03-23,8.338255882263184
2012-03-26,8.56361198425293
2012-03-27,8.502942085266113
2012-03-28,8.667622566223145
2012-03-29,8.72829818725586
2012-03-30,8.598280906677246
2012-04-02,8.676292419433594
2012-04-03,8.944990158081055
2012-04-04,9.083672523498535
2012-04-05,8.988327980041504
2012-04-09,8.918985366821289
2012-04-10,8.502942085266113
2012-04-11,8.589615821838379
2012-04-12,8.89298152923584
2012-04-13,8.780304908752441
2012-04-16,8.884317398071289
2012-04-17,9.049002647399902
2012-04-18,9.127012252807617
2012-04-19,9.37837028503418
2012-04-20,9.317694664001465
2012-04-23,9.005664825439453
2012-04-24,9.083672523498535
2012-04-25,9.083672523498535
2012-04-26,9.01433277130127
2012-04-27,9.37837028503418
2012-04-30,9.499716758728027
2012-05-01,9.577725410461426
2012-05-02,9.421707153320312
2012-05-03,9.499716758728027
2012-05-04,9.534387588500977
2012-05-07,9.68173885345459
2012-05-08,9.68173885345459
2012-05-09,9.456379890441895
2012-05-10,9.560389518737793
2012-05-11,9.855088233947754
2012-05-14,9.90709400177002
2012-05-15,9.68173885345459
2012-05-16,9.872425079345703
2012-05-17,9.022997856140137
2012-05-18,8.788971900939941
2012-05-21,9.170347213745117
2012-05-22,9.135676383972168
2012-05-23,9.309026718139648
2012-05-24,9.768415451049805
2012-05-25,9.855088233947754
2012-05-29,10.227797508239746
2012-05-30,10.184457778930664
2012-05-31,10.48782730102539
2012-06-01,9.97643756866455
2012-06-04,8.823640823364258
2012-06-05,9.170347213745117
2012-06-06,9.196348190307617
2012-06-07,8.910317420959473
2012-06-08,8.996993064880371
2012-06-11,8.814973831176758
2012-06-12,8.702298164367676
2012-06-13,8.918985366821289
2012-06-14,9.057665824890137
2012-06-15,8.89298152923584
2012-06-18,9.213685989379883
2012-06-19,9.456379890441895
2012-06-20,9.716408729553223
2012-06-21,9.73374080657959
2012-06-22,9.569058418273926
2012-06-25,9.118339538574219
2012-06-26,9.655733108520508
2012-06-27,9.595059394836426
2012-06-28,9.673068046569824
2012-06-29,9.491048812866211
2012-07-02,9.638399124145508
2012-07-03,9.326364517211914
2012-07-05,9.213685989379883
2012-07-06,9.534387588500977
2012-07-09,9.456379890441895
2012-07-10,9.291690826416016
2012-07-11,9.612397193908691
2012-07-12,9.317694664001465
2012-07-13,9.37837028503418
2012-07-16,9.50838565826416
2012-07-17,9.361034393310547
2012-07-18,8.86697769165039
2012-07-19,8.667622566223145
2012-07-20,8.615621566772461
2012-07-23,8.3729248046875
2012-07-24,8.086896896362305
2012-07-25,8.208240509033203
2012-07-26,8.156234741210938
2012-07-27,8.164901733398438
2012-07-30,8.208240509033203
2012-07-31,8.3642578125
2012-08-01,8.216909408569336
2012-08-02,8.00021743774414
2012-08-03,8.052223205566406
2012-08-06,8.121564865112305
2012-08-07,8.078227996826172
2012-08-08,8.138899803161621
2012-08-09,7.861531734466553
2012-08-10,7.852866172790527
2012-08-13,8.026223182678223
2012-08-14,8.04355525970459
2012-08-15,8.026223182678223
2012-08-16,7.826864719390869
2012-08-17,7.913541316986084
2012-08-20,8.199572563171387
2012-08-21,8.41626262664795
2012-08-22,8.260247230529785
2012-08-23,7.930875778198242
2012-08-24,7.896206855773926
2012-08-27,7.852866172790527
2012-08-28,7.54083251953125
2012-08-29,7.462826251983643
2012-08-30,7.410820960998535
2012-08-31,7.497493743896484
2012-09-04,7.419487476348877
2012-09-05,7.69685173034668
2012-09-06,7.974215030670166
2012-09-07,8.04355525970459
2012-09-10,8.130232810974121
2012-09-11,8.04355525970459
2012-09-12,8.234240531921387
2012-09-13,8.19090461730957
2012-09-14,8.034887313842773
2012-09-17,8.00021743774414
2012-09-18,7.766191482543945
2012-09-19,8.121564865112305
2012-09-20,7.930875778198242
2012-09-21,7.861531734466553
2012-09-24,7.913541316986084
2012-09-25,7.8181962966918945
2012-09-26,7.939540386199951
2012-09-27,8.00021743774414
2012-09-28,7.939540386199951
2012-10-01,8.208240509033203
2012-10-02,8.468269348144531
2012-10-03,8.806307792663574
2012-10-04,8.788971900939941
2012-10-05,8.910317420959473
2012-10-08,8.780304908752441
2012-10-09,8.57227897644043
2012-10-10,8.528943061828613
2012-10-11,8.450933456420898
2012-10-12,8.68496322631836
2012-10-15,8.762969970703125
2012-10-16,8.658956527709961
2012-10-17,8.83230972290039
2012-10-18,8.84964370727539
2012-10-19,8.667622566223145
2012-10-22,8.788971900939941
2012-10-23,8.797637939453125
2012-10-24,8.702298164367676
2012-10-25,8.355591773986816
2012-10-26,8.355591773986816
2012-10-31,8.346922874450684
2012-11-01,8.407597541809082
2012-11-02,8.407597541809082
2012-11-05,8.468269348144531
2012-11-06,8.702298164367676
2012-11-07,8.615621566772461
2012-11-08,8.918985366821289
2012-11-09,8.83230972290039
2012-11-12,8.927652359008789
2012-11-13,8.84964370727539
2012-11-14,8.286249160766602
2012-11-15,8.225576400756836
2012-11-16,8.086896896362305
2012-11-19,8.277580261230469
2012-11-20,8.390260696411133
2012-11-21,8.424931526184082
2012-11-23,8.528943061828613
2012-11-26,8.494271278381348
2012-11-27,8.511609077453613
2012-11-28,8.667622566223145
2012-11-29,8.71096420288086
2012-11-30,8.667622566223145
2012-12-03,8.338255882263184
2012-12-04,8.433599472045898
2012-12-05,8.41626262664795
2012-12-06,8.68496322631836
2012-12-07,8.762969970703125
2012-12-10,8.788971900939941
2012-12-11,9.239686012268066
2012-12-12,9.291690826416016
2012-12-13,9.785748481750488
2012-12-14,9.725078582763672
2012-12-17,9.73374080657959
2012-12-18,9.99377155303955
2012-12-19,10.253799438476562
2012-12-20,10.349143028259277
2012-12-21,10.279800415039062
2012-12-24,10.21045970916748
2012-12-26,10.097782135009766
2012-12-27,10.02843952178955
2012-12-28,9.967767715454102
2012-12-31,10.288471221923828
2013-01-02,10.600505828857422
2013-01-03,10.9038724899292
2013-01-04,11.250577926635742
2013-01-07,11.25924301147461
2013-01-08,11.250577926635742
2013-01-09,11.363256454467773
2013-01-10,11.52794075012207
2013-01-11,11.571281433105469
2013-01-14,11.649286270141602
2013-01-15,11.813973426818848
2013-01-16,12.065333366394043
2013-01-17,11.987326622009277
2013-01-18,11.796635627746582
2013-01-22,12.143342018127441
2013-01-23,11.943988800048828
2013-01-24,12.074000358581543
2013-01-25,12.282025337219238
2013-01-28,12.082669258117676
2013-01-29,11.857308387756348
2013-01-30,11.995993614196777
2013-01-31,12.03933334350586
2013-02-01,11.978653907775879
2013-02-04,12.013326644897461
2013-02-05,12.074000358581543
2013-02-06,12.542052268981934
2013-02-07,12.880090713500977
2013-02-08,12.672066688537598
2013-02-11,12.732739448547363
2013-02-12,12.5680570602417
2013-02-13,12.810749053955078
2013-02-14,12.342696189880371
2013-02-15,12.524717330932617
2013-02-19,12.394705772399902
2013-02-20,11.978653907775879
2013-02-21,11.75329875946045
2013-02-22,11.917985916137695
2013-02-25,12.152010917663574
2013-02-26,12.047998428344727
2013-02-27,12.368699073791504
2013-02-28,12.368699073791504
2013-03-01,12.845420837402344
2013-03-04,13.564834594726562
2013-03-05,13.746851921081543
2013-03-06,13.582167625427246
2013-03-07,13.781525611877441
2013-03-08,14.076225280761719
2013-03-11,14.067556381225586
2013-03-12,13.89420223236084
2013-03-13,14.180235862731934
2013-03-14,14.110895156860352
2013-03-15,13.868203163146973
2013-03-18,14.102228164672852
2013-03-19,14.336255073547363
2013-03-20,14.795634269714355
2013-03-21,14.596280097961426
2013-03-22,14.483602523803711
2013-03-25,14.136898040771484
2013-03-26,14.344917297363281
2013-03-27,14.379591941833496
2013-03-28,14.310247421264648
2013-04-01,14.084891319274902
2013-04-02,12.949435234069824
2013-04-03,12.620063781738281
2013-04-04,12.784744262695312
2013-04-05,12.472711563110352
2013-04-08,12.940764427185059
2013-04-09,12.828082084655762
2013-04-10,13.21812629699707
2013-04-11,13.478155136108398
2013-04-12,13.41748332977295
2013-04-15,12.92342758178711
2013-04-16,13.755518913269043
2013-04-17,13.460819244384766
2013-04-18,13.131451606750488
2013-04-19,13.226795196533203
2013-04-22,13.122784614562988
2013-04-23,14.492265701293945
2013-04-24,14.275579452514648
2013-04-25,14.119562149047852
2013-04-26,14.570277214050293
2013-04-29,14.69162368774414
2013-04-30,14.856305122375488
2013-05-01,14.596280097961426
2013-05-02,15.159674644470215
2013-05-03,15.567056655883789
2013-05-06,15.653729438781738
2013-05-07,15.671064376831055
2013-05-08,16.17379379272461
2013-05-09,15.341696739196777
2013-05-10,15.714407920837402
2013-05-13,15.506386756896973
2013-05-14,15.818412780761719
2013-05-15,16.433818817138672
2013-05-16,16.156455993652344
2013-05-17,16.069774627685547
2013-05-20,15.913761138916016
2013-05-21,15.714407920837402
2013-05-22,15.75774097442627
2013-05-23,16.026437759399414
2013-05-24,16.407812118530273
2013-05-28,16.22579574584961
2013-05-29,15.671064376831055
2013-05-30,15.688396453857422
2013-05-31,15.610395431518555
2013-06-03,15.437040328979492
2013-06-04,15.679736137390137
2013-06-05,15.220343589782715
2013-06-06,15.159674644470215
2013-06-07,15.931093215942383
2013-06-10,16.113113403320312
2013-06-11,16.052446365356445
2013-06-12,15.662397384643555
2013-06-13,16.217124938964844
2013-06-14,16.338470458984375
2013-06-17,16.312469482421875
2013-06-18,16.442481994628906
2013-06-19,16.199792861938477
2013-06-20,15.957098007202148
2013-06-21,15.844419479370117
2013-06-24,15.04699420928955
2013-06-25,15.731738090515137
2013-06-26,15.957098007202148
2013-06-27,16.199792861938477
2013-06-28,16.217124938964844
2013-07-01,16.780521392822266
2013-07-02,16.459819793701172
2013-07-03,15.957098007202148
2013-07-05,16.468481063842773
2013-07-08,16.494489669799805
2013-07-09,16.754526138305664
2013-07-10,16.208459854125977
2013-07-11,16.347139358520508
2013-07-12,16.719850540161133
2013-07-15,16.849863052368164
2013-07-16,16.719850540161133
2013-07-17,17.265905380249023
2013-07-18,17.820634841918945
2013-07-19,17.58661460876465
2013-07-22,17.655956268310547
2013-07-23,17.725292205810547
2013-07-24,18.02866554260254
2013-07-25,18.618053436279297
2013-07-26,18.982097625732422
2013-07-29,18.479372024536133
2013-07-30,18.366703033447266
2013-07-31,18.401371002197266
2013-08-01,19.112112045288086
2013-08-02,19.025434494018555
2013-08-05,18.817413330078125
2013-08-06,18.184677124023438
2013-08-07,18.236833572387695
2013-08-08,18.30637550354004
2013-08-09,17.88043975830078
2013-08-12,18.28898048400879
2013-08-13,16.993806838989258
2013-08-14,16.550491333007812
2013-08-15,16.976425170898438
2013-08-16,17.237197875976562
2013-08-19,16.62871742248535
2013-08-20,16.680879592895508
2013-08-21,17.002490997314453
2013-08-22,17.602277755737305
2013-08-23,17.489282608032227
2013-08-26,17.61966896057129
2013-08-27,16.6113338470459
2013-08-28,16.62871742248535
2013-08-29,17.072040557861328
2013-08-30,17.150266647338867
2013-09-03,17.245885848999023
2013-09-04,17.654434204101562
2013-09-05,17.602277755737305
2013-09-06,17.289350509643555
2013-09-09,18.91484832763672
2013-09-10,19.671092987060547
2013-09-11,19.48855209350586
2013-09-12,19.271236419677734
2013-09-13,19.532007217407227
