Date,LHX
2010-11-05,34.20177459716797
2010-11-08,33.334617614746094
2010-11-09,33.399658203125
2010-11-10,33.782649993896484
2010-11-11,33.58754348754883
2010-11-12,33.37074661254883
2010-11-15,33.22622299194336
2010-11-16,32.9227294921875
2010-11-17,33.39501190185547
2010-11-18,33.70020294189453
2010-11-19,33.736534118652344
2010-11-22,33.80191421508789
2010-11-23,33.17703628540039
2010-11-24,33.9472541809082
2010-11-26,33.49673843383789
2010-11-29,32.864601135253906
2010-11-30,32.1452522277832
2010-12-01,32.8282470703125
2010-12-02,32.66114807128906
2010-12-03,33.111637115478516
2010-12-06,33.04624557495117
2010-12-07,33.155235290527344
2010-12-08,33.23515701293945
2010-12-09,33.44588088989258
2010-12-10,33.547603607177734
2010-12-13,33.24969482421875
2010-12-14,33.525814056396484
2010-12-15,33.29330062866211
2010-12-16,33.896385192871094
2010-12-17,33.71474075317383
2010-12-20,33.70020294189453
2010-12-21,33.51128387451172
2010-12-22,33.29330062866211
2010-12-23,33.31509017944336
2010-12-27,33.01717758178711
2010-12-28,32.92998504638672
2010-12-29,32.90817642211914
2010-12-30,32.94452667236328
2010-12-31,32.91545486450195
2011-01-03,32.80647277832031
2011-01-04,33.01717758178711
2011-01-05,33.31509017944336
2011-01-06,33.66387176513672
2011-01-07,33.6856575012207
2011-01-10,34.39775085449219
2011-01-11,34.58666229248047
2011-01-12,34.906368255615234
2011-01-13,34.80463790893555
2011-01-14,35.117088317871094
2011-01-18,35.34233093261719
2011-01-19,34.79010772705078
2011-01-20,34.4921989440918
2011-01-21,34.55759048461914
2011-01-24,34.83371353149414
2011-01-25,35.32054138183594
2011-01-26,35.44404983520508
2011-01-27,35.01536560058594
2011-01-28,33.6856575012207
2011-01-31,33.816471099853516
2011-02-01,33.80191421508789
2011-02-02,33.78013229370117
2011-02-03,33.751060485839844
2011-02-04,34.41227722167969
2011-02-07,35.08803176879883
2011-02-08,35.44404983520508
2011-02-09,35.75651550292969
2011-02-10,35.85822296142578
2011-02-11,35.75651550292969
2011-02-14,35.8219108581543
2011-02-15,35.47312927246094
2011-02-16,35.29874038696289
2011-02-17,35.211544036865234
2011-02-18,35.349605560302734
2011-02-22,34.4921989440918
2011-02-23,33.42409133911133
2011-02-24,33.438629150390625
2011-02-25,33.751060485839844
2011-02-28,33.90364456176758
2011-03-01,33.38775634765625
2011-03-02,33.336891174316406
2011-03-03,34.155147552490234
2011-03-04,33.73871612548828
2011-03-07,33.307674407958984
2011-03-08,33.65105056762695
2011-03-09,33.154239654541016
2011-03-10,32.66475296020508
2011-03-11,33.300357818603516
2011-03-14,32.65013885498047
2011-03-15,32.328670501708984
2011-03-16,31.817251205444336
2011-03-17,33.05925750732422
2011-03-18,33.98711013793945
2011-03-21,35.05377197265625
2011-03-22,35.280277252197266
2011-03-23,35.594425201416016
2011-03-24,35.192596435546875
2011-03-25,35.11222457885742
2011-03-28,35.360633850097656
2011-03-29,35.89396667480469
2011-03-30,36.047393798828125
2011-03-31,36.237342834472656
2011-04-01,36.56610107421875
2011-04-04,37.09945297241211
2011-04-05,36.98984909057617
2011-04-06,37.55241394042969
2011-04-07,37.28208923339844
2011-04-08,37.114051818847656
2011-04-11,36.9387092590332
2011-04-12,36.6903076171875
2011-04-13,36.33963394165039
2011-04-14,36.55149459838867
2011-04-15,36.56610107421875
2011-04-18,36.52226638793945
2011-04-19,36.807193756103516
2011-04-20,37.778892517089844
2011-04-21,38.1514892578125
2011-04-25,37.97615432739258
2011-04-26,38.611751556396484
2011-04-27,38.757869720458984
2011-04-28,38.699432373046875
2011-04-29,38.81632614135742
2011-05-02,38.29030227661133
2011-05-03,38.699432373046875
2011-05-04,35.45560836791992
2011-05-05,34.80537033081055
2011-05-06,35.18528747558594
2011-05-09,35.54328536987305
2011-05-10,36.047393798828125
2011-05-11,35.76245880126953
2011-05-12,35.27296447753906
2011-05-13,35.71131134033203
2011-05-16,35.104915618896484
2011-05-17,35.49213409423828
2011-05-18,35.98894119262695
2011-05-19,36.1131477355957
2011-05-20,36.14967346191406
2011-05-23,35.33140182495117
2011-05-24,34.790771484375
2011-05-25,35.316795349121094
2011-05-26,35.71337127685547
2011-05-27,35.955718994140625
2011-05-31,36.3082160949707
2011-06-01,35.309444427490234
2011-06-02,34.96428680419922
2011-06-03,34.33271408081055
2011-06-06,33.90675735473633
2011-06-07,33.97285842895508
2011-06-08,33.605655670166016
2011-06-09,33.818641662597656
2011-06-10,33.21644592285156
2011-06-13,33.15033721923828
2011-06-14,33.46613311767578
2011-06-15,32.717037200927734
2011-06-16,32.423316955566406
2011-06-17,32.562835693359375
2011-06-20,32.81987380981445
2011-06-21,33.32659912109375
2011-06-22,33.04753875732422
2011-06-23,32.98876953125
2011-06-24,32.335174560546875
2011-06-27,32.53345489501953
2011-06-28,32.73909378051758
2011-06-29,32.81987380981445
2011-06-30,33.09159469604492
2011-07-01,33.45143127441406
2011-07-05,32.930030822753906
2011-07-06,32.88596725463867
2011-07-07,32.974090576171875
2011-07-08,32.717037200927734
2011-07-11,31.505319595336914
2011-07-12,31.58608627319336
2011-07-13,31.490631103515625
2011-07-14,31.108741760253906
2011-07-15,31.226240158081055
2011-07-18,30.719514846801758
2011-07-19,31.18218231201172
2011-07-20,31.174835205078125
2011-07-21,31.81376075744629
2011-07-22,31.843143463134766
2011-07-25,31.549367904663086
2011-07-26,31.365772247314453
2011-07-27,30.315601348876953
2011-07-28,29.68402099609375
2011-07-29,29.280113220214844
2011-08-01,28.63385772705078
2011-08-02,27.892108917236328
2011-08-03,28.707279205322266
2011-08-04,26.952104568481445
2011-08-05,27.546953201293945
2011-08-08,25.630189895629883
2011-08-09,26.87864875793457
2011-08-10,25.35112953186035
2011-08-11,26.893339157104492
2011-08-12,26.952104568481445
2011-08-15,27.532257080078125
2011-08-16,27.209135055541992
2011-08-17,27.157730102539062
2011-08-18,25.490665435791016
2011-08-19,25.54205894470215
2011-08-22,25.593469619750977
2011-08-23,27.194440841674805
2011-08-24,27.57633399963379
2011-08-25,26.827255249023438
2011-08-26,27.67915153503418
2011-08-29,29.103851318359375
2011-08-30,29.360898971557617
2011-08-31,29.632625579833984
2011-09-01,29.140579223632812
2011-09-02,28.275226593017578
2011-09-06,28.068151473999023
2011-09-07,29.074012756347656
2011-09-08,29.147985458374023
2011-09-09,28.482318878173828
2011-09-12,28.985267639160156
2011-09-13,29.32547378540039
2011-09-14,29.658302307128906
2011-09-15,30.094682693481445
2011-09-16,30.116859436035156
2011-09-19,29.606529235839844
2011-09-20,28.933488845825195
2011-09-21,27.63176918029785
2011-09-22,26.02682876586914
2011-09-23,26.285694122314453
2011-09-26,26.8330078125
2011-09-27,27.210195541381836
2011-09-28,25.982444763183594
2011-09-29,26.219131469726562
2011-09-30,25.272418975830078
2011-10-03,24.577194213867188
2011-10-04,25.353784561157227
2011-10-05,25.827131271362305
2011-10-06,26.61851692199707
2011-10-07,25.546085357666016
2011-10-10,26.500186920166016
2011-10-11,26.74425506591797
2011-10-12,26.914363861083984
2011-10-13,26.751636505126953
2011-10-14,27.17321014404297
2011-10-17,26.500186920166016
2011-10-18,27.00309944152832
2011-10-19,26.470596313476562
2011-10-20,26.788625717163086
2011-10-21,27.210195541381836
2011-10-24,27.920230865478516
2011-10-25,27.335922241210938
2011-10-26,27.358118057250977
2011-10-27,28.460140228271484
2011-10-28,28.733795166015625
2011-10-31,27.920230865478516
2011-11-01,27.114051818847656
2011-11-02,27.358118057250977
2011-11-03,28.216073989868164
2011-11-04,28.097734451293945
2011-11-07,27.964597702026367
2011-11-08,28.105131149291992
2011-11-09,27.36551856994629
2011-11-10,27.557817459106445
2011-11-11,28.319616317749023
2011-11-14,27.890653610229492
2011-11-15,28.334396362304688
2011-11-16,28.01403045654297
2011-11-17,27.47014045715332
2011-11-18,27.216819763183594
2011-11-21,26.561172485351562
2011-11-22,25.6820068359375
2011-11-23,25.093420028686523
2011-11-25,24.780500411987305
2011-11-28,25.518095016479492
2011-11-29,25.2498836517334
2011-11-30,26.523927688598633
2011-12-01,26.605880737304688
2011-12-02,26.725095748901367
2011-12-05,27.127412796020508
2011-12-06,26.9783992767334
2011-12-07,26.75489044189453
2011-12-08,26.1141414642334
2011-12-09,26.45686912536621
2011-12-12,26.300405502319336
2011-12-13,25.86827850341797
2011-12-14,25.50320053100586
2011-12-15,25.339282989501953
2011-12-16,25.547903060913086
2011-12-19,25.212627410888672
2011-12-20,26.211000442504883
2011-12-21,26.41216468811035
2011-12-22,27.298778533935547
2011-12-23,27.477602005004883
2011-12-27,27.55955696105957
2011-12-28,26.926250457763672
2011-12-29,26.9709529876709
2011-12-30,26.85175132751465
2012-01-03,27.32113265991211
2012-01-04,27.201940536499023
2012-01-05,27.328584671020508
2012-01-06,27.701112747192383
2012-01-09,27.90971565246582
2012-01-10,28.2375431060791
2012-01-11,28.394012451171875
2012-01-12,28.81869125366211
2012-01-13,28.617521286010742
2012-01-17,28.580276489257812
2012-01-18,29.146509170532227
2012-01-19,29.295520782470703
2012-01-20,29.355121612548828
2012-01-23,28.96769905090332
2012-01-24,28.721830368041992
2012-01-25,28.93789291381836
2012-01-26,29.243379592895508
2012-01-27,29.578649520874023
2012-01-30,29.213571548461914
2012-01-31,30.547212600708008
2012-02-01,30.67386817932129
2012-02-02,30.63661766052246
2012-02-03,31.2401123046875
2012-02-06,31.165616989135742
2012-02-07,31.359331130981445
2012-02-08,31.724407196044922
2012-02-09,31.649898529052734
2012-02-10,31.42638397216797
2012-02-13,31.53813934326172
2012-02-14,31.63499641418457
2012-02-15,31.649898529052734
2012-02-16,31.828725814819336
2012-02-17,31.784011840820312
2012-02-21,31.98516273498535
2012-02-22,31.63499641418457
2012-02-23,32.014984130859375
2012-02-24,32.11927795410156
2012-02-27,32.32044982910156
2012-02-28,32.394962310791016
2012-02-29,32.50669860839844
2012-03-01,32.730220794677734
2012-03-02,32.62590789794922
2012-03-05,32.738525390625
2012-03-06,32.01784896850586
2012-03-07,32.01032257080078
2012-03-08,32.49079513549805
2012-03-09,32.74602508544922
2012-03-12,32.70096969604492
2012-03-13,32.94872283935547
2012-03-14,32.9036865234375
2012-03-15,33.18144607543945
2012-03-16,33.33158493041992
2012-03-19,33.30906295776367
2012-03-20,33.0238037109375
2012-03-21,32.89616012573242
2012-03-22,32.821102142333984
2012-03-23,33.0688362121582
2012-03-26,33.80453872680664
2012-03-27,33.579315185546875
2012-03-28,33.60934066772461
2012-03-29,33.57182312011719
2012-03-30,33.842071533203125
2012-04-02,34.3075065612793
2012-04-03,33.82705307006836
2012-04-04,33.33910369873047
2012-04-05,33.07635498046875
2012-04-09,32.86614227294922
2012-04-10,32.25807571411133
2012-04-11,32.888675689697266
2012-04-12,33.28656005859375
2012-04-13,33.34661102294922
2012-04-16,32.918697357177734
2012-04-17,33.53425979614258
2012-04-18,33.48923110961914
2012-04-19,33.18895721435547
2012-04-20,33.10636520385742
2012-04-23,32.723506927490234
2012-04-24,32.9036865234375
2012-04-25,33.70695114135742
2012-04-26,34.044761657714844
2012-04-27,34.26246643066406
2012-04-30,34.18740463256836
2012-05-01,33.406646728515625
2012-05-02,32.06288146972656
2012-05-03,31.469818115234375
2012-05-04,30.7941951751709
2012-05-07,30.929311752319336
2012-05-08,31.237102508544922
2012-05-09,31.079458236694336
2012-05-10,31.034412384033203
2012-05-11,30.95182991027832
2012-05-14,30.523923873901367
2012-05-15,30.193620681762695
2012-05-16,29.750699996948242
2012-05-17,29.24021339416504
2012-05-18,28.849834442138672
2012-05-21,29.765705108642578
2012-05-22,29.878313064575195
2012-05-23,30.18610382080078
2012-05-24,29.41287612915039
2012-05-25,29.555513381958008
2012-05-29,30.193620681762695
2012-05-30,29.958959579467773
2012-05-31,30.11034393310547
2012-06-01,29.59563446044922
2012-06-04,29.974103927612305
2012-06-05,30.284448623657227
2012-06-06,30.95054054260254
2012-06-07,30.784011840820312
2012-06-08,30.92782211303711
2012-06-11,30.435819625854492
2012-06-12,30.905132293701172
2012-06-13,30.59478759765625
2012-06-14,30.874847412109375
2012-06-15,31.20789337158203
2012-06-18,31.525787353515625
2012-06-19,31.68475914001465
2012-06-20,31.972375869750977
2012-06-21,31.04894256591797
2012-06-22,31.32899284362793
2012-06-25,30.81429100036621
2012-06-26,30.92782211303711
2012-06-27,31.49551773071289
2012-06-28,30.973234176635742
2012-06-29,31.67717742919922
2012-07-02,31.465238571166992
2012-07-03,31.964818954467773
2012-07-05,32.72929763793945
2012-07-06,31.76044273376465
2012-07-09,31.2608642578125
2012-07-10,30.761301040649414
2012-07-11,30.67047119140625
2012-07-12,30.46610450744629
2012-07-13,30.920257568359375
2012-07-16,30.579652786254883
2012-07-17,30.617473602294922
2012-07-18,31.298717498779297
2012-07-19,31.616622924804688
2012-07-20,31.223031997680664
2012-07-23,30.837003707885742
2012-07-24,30.2390193939209
2012-07-25,30.53422737121582
2012-07-26,31.223031997680664
2012-07-27,32.1767578125
2012-07-30,31.911832809448242
2012-07-31,31.525787353515625
2012-08-01,32.02536392211914
2012-08-02,32.08591079711914
2012-08-03,32.752017974853516
2012-08-06,33.349971771240234
2012-08-07,34.00849533081055
2012-08-08,34.16743850708008
2012-08-09,34.48534393310547
2012-08-10,34.54592514038086
2012-08-13,34.60647201538086
2012-08-14,34.50050354003906
2012-08-15,34.720001220703125
2012-08-16,34.81839370727539
2012-08-17,35.08333969116211
2012-08-20,35.15901184082031
2012-08-21,35.18929672241211
2012-08-22,34.947078704833984
2012-08-23,35.30284118652344
2012-08-24,35.21957015991211
2012-08-27,35.5904541015625
2012-08-28,35.78725814819336
2012-08-29,35.99163055419922
2012-08-30,35.64345169067383
2012-08-31,35.59804153442383
2012-09-04,35.423946380615234
2012-09-05,35.17216873168945
2012-09-06,35.820682525634766
2012-09-07,35.93511962890625
2012-09-10,35.6986083984375
2012-09-11,36.446292877197266
2012-09-12,37.239768981933594
2012-09-13,37.79673385620117
2012-09-14,38.5444221496582
2012-09-17,38.300289154052734
2012-09-18,38.38420486450195
2012-09-19,38.60546112060547
2012-09-20,38.68175506591797
2012-09-21,39.032711029052734
2012-09-24,39.0784797668457
2012-09-25,38.941165924072266
2012-09-26,38.75804901123047
2012-09-27,39.17005157470703
2012-09-28,39.0784797668457
2012-10-01,38.819087982177734
2012-10-02,39.20819854736328
2012-10-03,39.337894439697266
2012-10-04,39.00220489501953
2012-10-05,39.650718688964844
2012-10-08,39.43708038330078
2012-10-09,38.98693084716797
2012-10-10,38.803829193115234
2012-10-11,38.796199798583984
2012-10-12,37.26266860961914
2012-10-15,35.752017974853516
2012-10-16,35.82830047607422
2012-10-17,35.965633392333984
2012-10-18,35.820682525634766
2012-10-19,35.34764862060547
2012-10-22,35.340023040771484
2012-10-23,35.22555923461914
2012-10-24,35.591800689697266
2012-10-25,35.90461349487305
2012-10-26,35.965633392333984
2012-10-31,34.92802810668945
2012-11-01,36.36237716674805
2012-11-02,36.209800720214844
2012-11-05,36.91169738769531
2012-11-06,37.57547378540039
2012-11-07,36.81251907348633
2012-11-08,36.59125900268555
2012-11-09,37.11770248413086
2012-11-12,36.728607177734375
2012-11-13,36.57600021362305
2012-11-14,35.752017974853516
2012-11-15,35.32476043701172
2012-11-16,35.41630172729492
2012-11-19,35.5460090637207
2012-11-20,35.58446502685547
2012-11-21,35.57677459716797
2012-11-23,36.01514434814453
2012-11-26,35.8151741027832
2012-11-27,35.876712799072266
2012-11-28,36.1458740234375
2012-11-29,36.3304557800293
2012-11-30,36.245853424072266
2012-12-03,35.6998176574707
2012-12-04,36.615013122558594
2012-12-05,36.899559020996094
2012-12-06,36.93800735473633
2012-12-07,37.29178237915039
2012-12-10,37.69937515258789
2012-12-11,37.92240524291992
2012-12-12,37.73015594482422
2012-12-13,37.53019332885742
2012-12-14,37.04568099975586
2012-12-17,37.40714645385742
2012-12-18,38.22233963012695
2012-12-19,38.52997970581055
2012-12-20,38.37615966796875
2012-12-21,38.199275970458984
2012-12-24,38.09930419921875
2012-12-26,37.983924865722656
2012-12-27,37.77629852294922
2012-12-28,37.153358459472656
2012-12-31,37.653255462646484
2013-01-02,38.61457061767578
2013-01-03,38.02239227294922
2013-01-04,38.36079025268555
2013-01-07,38.50688934326172
2013-01-08,37.61479187011719
2013-01-09,38.45307159423828
2013-01-10,38.48384094238281
2013-01-11,38.26079559326172
2013-01-14,37.830116271972656
2013-01-15,38.18388748168945
2013-01-16,38.06084442138672
2013-01-17,38.24541473388672
2013-01-18,38.406917572021484
2013-01-22,38.337703704833984
2013-01-23,38.10700225830078
2013-01-24,38.053157806396484
2013-01-25,38.06084442138672
2013-01-28,37.87627410888672
2013-01-29,36.215087890625
2013-01-30,36.0689811706543
2013-01-31,35.530635833740234
2013-02-01,35.592159271240234
2013-02-04,35.130733489990234
2013-02-05,35.615230560302734
2013-02-06,35.76136016845703
2013-02-07,35.784420013427734
2013-02-08,35.85364532470703
2013-02-11,35.79212188720703
2013-02-12,35.953617095947266
2013-02-13,36.2227897644043
2013-02-14,36.71498489379883
2013-02-15,36.615013122558594
2013-02-19,36.64577865600586
2013-02-20,36.499664306640625
2013-02-21,36.1458740234375
2013-02-22,36.899559020996094
2013-02-25,36.2227897644043
2013-02-26,36.38429260253906
2013-02-27,36.961082458496094
2013-02-28,36.96877670288086
2013-03-01,36.69191360473633
2013-03-04,36.3996696472168
2013-03-05,36.60894775390625
2013-03-06,35.44626998901367
2013-03-07,35.454010009765625
2013-03-08,35.20597457885742
2013-03-11,34.740909576416016
2013-03-12,34.826171875
2013-03-13,35.081966400146484
2013-03-14,34.795169830322266
2013-03-15,34.384361267089844
2013-03-18,34.337860107421875
2013-03-19,34.5781364440918
2013-03-20,34.86494064331055
2013-03-21,34.20608901977539
2013-03-22,34.09756851196289
2013-03-25,34.59363555908203
2013-03-26,34.80292510986328
2013-03-27,35.105220794677734
2013-03-28,35.919090270996094
2013-04-01,35.68657302856445
2013-04-02,35.84932327270508
2013-04-03,35.50054168701172
2013-04-04,35.0897216796875
2013-04-05,34.50838088989258
2013-04-08,34.67890548706055
2013-04-09,34.8416862487793
2013-04-10,35.50829315185547
2013-04-11,36.08961486816406
2013-04-12,34.151824951171875
2013-04-15,33.175174713134766
2013-04-16,32.83412170410156
2013-04-17,32.330284118652344
2013-04-18,32.29153823852539
2013-04-19,32.53955841064453
2013-04-22,33.128662109375
2013-04-23,33.40769958496094
2013-04-24,33.779754638671875
2013-04-25,34.306854248046875
2013-04-26,34.051055908203125
2013-04-29,34.56262969970703
2013-04-30,35.81058120727539
2013-05-01,35.050968170166016
2013-05-02,35.57804489135742
2013-05-03,36.01985549926758
2013-05-06,36.120628356933594
2013-05-07,36.58570098876953
2013-05-08,37.43059158325195
2013-05-09,37.608863830566406
2013-05-10,37.8181266784668
2013-05-13,37.97317123413086
2013-05-14,38.2056999206543
2013-05-15,38.616519927978516
2013-05-16,38.31421661376953
2013-05-17,39.11259460449219
2013-05-20,39.03508758544922
2013-05-21,38.88780975341797
2013-05-22,38.67852783203125
2013-05-23,38.833553314208984
2013-05-24,39.04282760620117
2013-05-28,39.70943832397461
2013-05-29,39.943660736083984
2013-05-30,39.8421630859375
2013-05-31,39.13948059082031
2013-06-03,39.397132873535156
2013-06-04,39.10045623779297
2013-06-05,38.67102813720703
2013-06-06,39.12385940551758
2013-06-07,39.31126022338867
2013-06-10,39.31126022338867
2013-06-11,38.8818359375
2013-06-12,38.296268463134766
2013-06-13,39.03017807006836
2013-06-14,38.89744567871094
2013-06-17,38.920867919921875
2013-06-18,39.108253479003906
2013-06-19,38.920867919921875
2013-06-20,37.82781982421875
2013-06-21,37.9293098449707
2013-06-24,37.3359375
2013-06-25,37.57016372680664
2013-06-26,38.14010238647461
2013-06-27,38.616371154785156
2013-06-28,38.452423095703125
2013-07-01,39.006744384765625
2013-07-02,38.50706481933594
2013-07-03,38.3197021484375
2013-07-05,38.6944580078125
2013-07-08,38.803749084472656
2013-07-09,38.95991134643555
2013-07-10,39.17072296142578
2013-07-11,39.8655891418457
2013-07-12,40.412109375
2013-07-15,40.48239517211914
2013-07-16,40.44334411621094
2013-07-17,40.4667854309082
2013-07-18,40.95085525512695
2013-07-19,41.14604568481445
2013-07-22,41.11481857299805
2013-07-23,40.927425384521484
2013-07-24,41.22410583496094
2013-07-25,41.50518798828125
2013-07-26,41.17726135253906
2013-07-29,41.24753952026367
2013-07-30,44.479881286621094
2013-07-31,44.55796813964844
2013-08-01,44.88587188720703
2013-08-02,44.597007751464844
2013-08-05,45.0888786315918
2013-08-06,44.7297248840332
2013-08-07,44.5032958984375
2013-08-08,44.99518966674805
2013-08-09,45.010799407958984
2013-08-12,45.02640151977539
2013-08-13,45.49486541748047
2013-08-14,45.455833435058594
2013-08-15,44.44864273071289
2013-08-16,44.7297248840332
2013-08-19,44.06608200073242
2013-08-20,44.00361633300781
2013-08-21,43.79281234741211
2013-08-22,44.15196228027344
2013-08-23,44.479881286621094
2013-08-26,44.5189094543457
2013-08-27,43.45707321166992
2013-08-28,43.89430618286133
2013-08-29,44.11293029785156
2013-08-30,44.21443557739258
2013-09-03,44.94053268432617
2013-09-04,45.455833435058594
2013-09-05,45.619808197021484
2013-09-06,45.045692443847656
2013-09-09,45.407466888427734
2013-09-10,45.6669807434082
2013-09-11,45.85570526123047
2013-09-12,45.777069091796875
2013-09-13,45.55686950683594
2013-09-16,45.9107666015625
