Date,APD
2010-11-05,55.422000885009766
2010-11-08,55.7801628112793
2010-11-09,54.73760986328125
2010-11-10,54.539337158203125
2010-11-11,54.68006896972656
2010-11-12,53.72702407836914
2010-11-15,54.05963134765625
2010-11-16,53.22172546386719
2010-11-17,53.56071853637695
2010-11-18,54.782379150390625
2010-11-19,55.01261520385742
2010-11-22,54.686424255371094
2010-11-23,54.091575622558594
2010-11-24,55.35801696777344
2010-11-26,54.76318359375
2010-11-29,54.891136169433594
2010-11-30,55.146942138671875
2010-12-01,55.25568771362305
2010-12-02,56.68842697143555
2010-12-03,56.0360221862793
2010-12-06,56.08717346191406
2010-12-07,55.97843933105469
2010-12-08,55.684207916259766
2010-12-09,56.76516342163086
2010-12-10,56.82274627685547
2010-12-13,56.72037887573242
2010-12-14,56.023223876953125
2010-12-15,56.29825210571289
2010-12-16,56.65642547607422
2010-12-17,57.136131286621094
2010-12-20,57.51990509033203
2010-12-21,57.9036750793457
2010-12-22,57.92921829223633
2010-12-23,58.076351165771484
2010-12-27,58.13391876220703
2010-12-28,58.345001220703125
2010-12-29,58.36418914794922
2010-12-30,58.48637771606445
2010-12-31,58.48637771606445
2011-01-03,58.216285705566406
2011-01-04,57.354583740234375
2011-01-05,57.10377502441406
2011-01-06,56.80797576904297
2011-01-07,56.91085433959961
2011-01-10,56.91727828979492
2011-01-11,56.79512405395508
2011-01-12,57.00734329223633
2011-01-13,57.142372131347656
2011-01-14,57.058773040771484
2011-01-18,57.29670333862305
2011-01-19,56.91727828979492
2011-01-20,56.11349105834961
2011-01-21,55.63115310668945
2011-01-24,55.62474822998047
2011-01-25,55.74049377441406
2011-01-26,55.89482116699219
2011-01-27,55.521854400634766
2011-01-28,55.155303955078125
2011-01-31,56.10702133178711
2011-02-01,57.63108825683594
2011-02-02,57.258121490478516
2011-02-03,56.96873092651367
2011-02-04,56.98160171508789
2011-02-07,57.39313888549805
2011-02-08,57.58609390258789
2011-02-09,56.904415130615234
2011-02-10,56.98160171508789
2011-02-11,57.27098846435547
2011-02-14,57.894771575927734
2011-02-15,58.016929626464844
2011-02-16,60.839935302734375
2011-02-17,60.40909957885742
2011-02-18,61.06504440307617
2011-02-22,59.052249908447266
2011-02-23,58.447792053222656
2011-02-24,58.42849349975586
2011-02-25,58.788604736328125
2011-02-28,59.16160202026367
2011-03-01,57.8111457824707
2011-03-02,58.145545959472656
2011-03-03,59.0972785949707
2011-03-04,58.66001510620117
2011-03-07,57.59250259399414
2011-03-08,57.798282623291016
2011-03-09,57.611812591552734
2011-03-10,56.5250358581543
2011-03-11,55.959136962890625
2011-03-14,55.86909866333008
2011-03-15,55.12959671020508
2011-03-16,54.09426498413086
2011-03-17,55.463958740234375
2011-03-18,56.589324951171875
2011-03-21,56.83369445800781
2011-03-22,56.505733489990234
2011-03-23,56.94301986694336
2011-03-24,57.77256393432617
2011-03-25,57.83688735961914
2011-03-28,57.80470657348633
2011-03-29,58.055538177490234
2011-03-30,58.37266159057617
2011-03-31,58.36619567871094
2011-04-01,58.560359954833984
2011-04-04,58.728599548339844
2011-04-05,59.68649673461914
2011-04-06,59.86124038696289
2011-04-07,59.1557731628418
2011-04-08,59.55059814453125
2011-04-11,59.01988220214844
2011-04-12,58.10728073120117
2011-04-13,58.30144500732422
2011-04-14,58.61857223510742
2011-04-15,59.427589416503906
2011-04-18,58.57976150512695
2011-04-19,59.582942962646484
2011-04-20,60.6573371887207
2011-04-21,60.78676986694336
2011-04-25,60.85795593261719
2011-04-26,61.556949615478516
2011-04-27,61.36928939819336
2011-04-28,61.92586135864258
2011-04-29,61.822322845458984
2011-05-02,61.33689880371094
2011-05-03,61.071529388427734
2011-05-04,60.24958038330078
2011-05-05,59.641197204589844
2011-05-06,59.86771774291992
2011-05-09,60.59906768798828
2011-05-10,61.31748962402344
2011-05-11,60.178367614746094
2011-05-12,59.71887969970703
2011-05-13,58.676841735839844
2011-05-16,58.812767028808594
2011-05-17,57.93254089355469
2011-05-18,59.1622428894043
2011-05-19,59.55059814453125
2011-05-20,59.071632385253906
2011-05-23,58.65742874145508
2011-05-24,58.92926025390625
2011-05-25,59.81595230102539
2011-05-26,60.02952194213867
2011-05-27,60.81266784667969
2011-05-31,61.54401779174805
2011-06-01,59.60884094238281
2011-06-02,59.4599494934082
2011-06-03,58.010215759277344
2011-06-06,57.99727249145508
2011-06-07,58.63800048828125
2011-06-08,58.7674446105957
2011-06-09,59.964820861816406
2011-06-10,59.00691223144531
2011-06-13,59.7576789855957
2011-06-14,60.35961151123047
2011-06-15,58.832183837890625
2011-06-16,58.527976989746094
2011-06-17,58.275543212890625
2011-06-20,59.013370513916016
2011-06-21,59.86771774291992
2011-06-22,60.17191696166992
2011-06-23,60.178367614746094
2011-06-24,60.184837341308594
2011-06-27,60.19779586791992
2011-06-28,61.3822135925293
2011-06-29,61.271507263183594
2011-06-30,62.241798400878906
2011-07-01,62.808349609375
2011-07-05,62.70418167114258
2011-07-06,63.0362434387207
2011-07-07,63.68095016479492
2011-07-08,63.17949295043945
2011-07-11,62.05948257446289
2011-07-12,61.69478225708008
2011-07-13,61.81201934814453
2011-07-14,61.1738166809082
2011-07-15,61.401729583740234
2011-07-18,60.50958251953125
2011-07-19,61.34310531616211
2011-07-20,61.297576904296875
2011-07-21,62.1310920715332
2011-07-22,59.84539031982422
2011-07-25,59.7802619934082
2011-07-26,59.239784240722656
2011-07-27,58.52994155883789
2011-07-28,57.9959831237793
2011-07-29,57.781063079833984
2011-08-01,57.65082550048828
2011-08-02,55.50187683105469
2011-08-03,56.25074768066406
2011-08-04,53.45057678222656
2011-08-05,53.56129837036133
2011-08-08,50.30527877807617
2011-08-09,52.25889205932617
2011-08-10,50.67646026611328
2011-08-11,52.98172378540039
2011-08-12,53.391971588134766
2011-08-15,53.57430648803711
2011-08-16,53.183589935302734
2011-08-17,53.105438232421875
2011-08-18,50.03828430175781
2011-08-19,48.996376037597656
2011-08-22,48.709835052490234
2011-08-23,49.82339096069336
2011-08-24,50.507164001464844
2011-08-25,50.46157455444336
2011-08-26,51.21045684814453
2011-08-29,52.910091400146484
2011-08-30,53.46360397338867
2011-08-31,53.31385803222656
2011-09-01,53.05986785888672
2011-09-02,52.12213897705078
2011-09-06,52.284912109375
2011-09-07,53.7436408996582
2011-09-08,52.799373626708984
2011-09-09,51.04765701293945
2011-09-12,50.507164001464844
2011-09-13,51.30812454223633
2011-09-14,52.174224853515625
2011-09-15,53.33987808227539
2011-09-16,53.632911682128906
2011-09-19,53.124977111816406
2011-09-20,53.51570129394531
2011-09-21,50.87834548950195
2011-09-22,49.654083251953125
2011-09-23,49.960174560546875
2011-09-26,51.34720993041992
2011-09-27,52.64962387084961
2011-09-28,51.44488525390625
2011-09-29,52.015621185302734
2011-09-30,50.10005569458008
2011-10-03,48.46000671386719
2011-10-04,50.19188690185547
2011-10-05,51.91066360473633
2011-10-06,52.63884735107422
2011-10-07,52.50107955932617
2011-10-10,54.44943618774414
2011-10-11,53.61631393432617
2011-10-12,54.33137130737305
2011-10-13,54.383846282958984
2011-10-14,55.14480972290039
2011-10-17,54.213260650634766
2011-10-18,55.971397399902344
2011-10-19,54.606903076171875
2011-10-20,54.50193405151367
2011-10-21,54.27886199951172
2011-10-24,54.54784393310547
2011-10-25,54.08863067626953
2011-10-26,55.4597053527832
2011-10-27,58.22154235839844
2011-10-28,58.65451431274414
2011-10-31,56.50933837890625
2011-11-01,54.60030746459961
2011-11-02,55.72867965698242
2011-11-03,56.633975982666016
2011-11-04,56.2666130065918
2011-11-07,56.72581481933594
2011-11-08,57.42123031616211
2011-11-09,54.71183776855469
2011-11-10,55.413795471191406
2011-11-11,56.719261169433594
2011-11-14,56.11573028564453
2011-11-15,56.161659240722656
2011-11-16,54.74464416503906
2011-11-17,53.27516555786133
2011-11-18,53.189876556396484
2011-11-21,52.048423767089844
2011-11-22,51.694190979003906
2011-11-23,50.47397232055664
2011-11-25,50.34276580810547
2011-11-28,51.904083251953125
2011-11-29,51.77944564819336
2011-11-30,54.94147491455078
2011-12-01,54.213260650634766
2011-12-02,53.767173767089844
2011-12-05,54.69218063354492
2011-12-06,54.33137130737305
2011-12-07,54.8036994934082
2011-12-08,53.92463684082031
2011-12-09,54.59376525878906
2011-12-12,53.26204299926758
2011-12-13,53.0521354675293
2011-12-14,52.796268463134766
2011-12-15,53.91150665283203
2011-12-16,54.14767074584961
2011-12-19,53.39981460571289
2011-12-20,55.636844635009766
2011-12-21,55.28915023803711
2011-12-22,55.630279541015625
2011-12-23,56.45029067993164
2011-12-27,56.69301986694336
2011-12-28,55.748355865478516
2011-12-29,56.138057708740234
2011-12-30,56.27018356323242
2012-01-03,57.03636932373047
2012-01-04,57.52516174316406
2012-01-05,57.135467529296875
2012-01-06,57.01656723022461
2012-01-09,57.01656723022461
2012-01-10,57.67048263549805
2012-01-11,58.086639404296875
2012-01-12,59.533145904541016
2012-01-13,59.387874603271484
2012-01-17,59.7379264831543
2012-01-18,60.47771453857422
2012-01-19,60.66267395019531
2012-01-20,59.876651763916016
2012-01-23,59.39447021484375
2012-01-24,57.84882736206055
2012-01-25,57.95450973510742
2012-01-26,58.23191833496094
2012-01-27,58.251731872558594
2012-01-30,58.34423065185547
2012-01-31,58.14607620239258
2012-02-01,59.0245475769043
2012-02-02,58.48951721191406
2012-02-03,59.71153259277344
2012-02-06,59.40106201171875
2012-02-07,59.473716735839844
2012-02-08,59.93606948852539
2012-02-09,60.14085006713867
2012-02-10,59.71153259277344
2012-02-13,59.790767669677734
2012-02-14,59.96253204345703
2012-02-15,59.92945098876953
2012-02-16,60.695682525634766
2012-02-17,60.8079833984375
2012-02-21,60.60321807861328
2012-02-22,60.00875473022461
2012-02-23,60.708900451660156
2012-02-24,60.72871398925781
2012-02-27,60.77497863769531
2012-02-28,60.266353607177734
2012-02-29,59.60582733154297
2012-03-01,60.68246841430664
2012-03-02,60.689083099365234
2012-03-05,60.0417594909668
2012-03-06,58.48951721191406
2012-03-07,58.71413040161133
2012-03-08,59.45391845703125
2012-03-09,59.07740783691406
2012-03-12,59.00474548339844
2012-03-13,59.93606948852539
2012-03-14,60.20033264160156
2012-03-15,60.51736831665039
2012-03-16,60.57680892944336
2012-03-19,60.77497863769531
2012-03-20,60.22011184692383
2012-03-21,60.05500411987305
2012-03-22,59.1830940246582
2012-03-23,59.579376220703125
2012-03-26,60.3257942199707
2012-03-27,60.57680892944336
2012-03-28,60.19369888305664
2012-03-29,60.965309143066406
2012-03-30,61.06510543823242
2012-04-02,61.65047836303711
2012-04-03,61.03849792480469
2012-04-04,60.253543853759766
2012-04-05,60.40653610229492
2012-04-09,59.16927719116211
2012-04-10,57.8521842956543
2012-04-11,58.09833526611328
2012-04-12,59.52851867675781
2012-04-13,58.71029281616211
2012-04-16,59.30233383178711
2012-04-17,59.94756317138672
2012-04-18,58.82339096069336
2012-04-19,59.37549591064453
2012-04-20,59.701454162597656
2012-04-23,59.02295684814453
2012-04-24,56.35549545288086
2012-04-25,56.85441589355469
2012-04-26,57.39984893798828
2012-04-27,56.91427993774414
2012-04-30,56.867713928222656
2012-05-01,57.28677749633789
2012-05-02,57.32667922973633
2012-05-03,57.413177490234375
2012-05-04,56.88766860961914
2012-05-07,57.047298431396484
2012-05-08,56.70140838623047
2012-05-09,55.53066635131836
2012-05-10,55.23797607421875
2012-05-11,55.32443618774414
2012-05-14,55.13153839111328
2012-05-15,54.492950439453125
2012-05-16,53.90092468261719
2012-05-17,52.77674102783203
2012-05-18,51.75897979736328
2012-05-21,53.25568771362305
2012-05-22,53.14925003051758
2012-05-23,52.909786224365234
2012-05-24,53.515106201171875
2012-05-25,53.17584991455078
2012-05-29,53.954132080078125
2012-05-30,52.60379409790039
2012-05-31,52.57719039916992
2012-06-01,51.140357971191406
2012-06-04,51.539466857910156
2012-06-05,51.65921401977539
2012-06-06,52.38426971435547
2012-06-07,53.229068756103516
2012-06-08,52.96299743652344
2012-06-11,52.63705825805664
2012-06-12,52.77674102783203
2012-06-13,52.058319091796875
2012-06-14,52.18470764160156
2012-06-15,52.869869232177734
2012-06-18,52.94968795776367
2012-06-19,54.26679229736328
2012-06-20,53.23574447631836
2012-06-21,51.7922477722168
2012-06-22,51.8720703125
2012-06-25,51.140357971191406
2012-06-26,51.3465576171875
2012-06-27,51.35322570800781
2012-06-28,52.35265350341797
2012-06-29,54.150272369384766
2012-07-02,53.405731201171875
2012-07-03,53.81490707397461
2012-07-05,53.70088195800781
2012-07-06,53.539886474609375
2012-07-09,53.41246032714844
2012-07-10,52.7416877746582
2012-07-11,52.72828674316406
2012-07-12,52.13131332397461
2012-07-13,53.55329513549805
2012-07-16,53.291717529296875
2012-07-17,53.84843826293945
2012-07-18,54.6935920715332
2012-07-19,54.66676712036133
2012-07-20,53.94903564453125
2012-07-23,53.3789176940918
2012-07-24,52.909385681152344
2012-07-25,52.92949676513672
2012-07-26,53.58015441894531
2012-07-27,54.50577163696289
2012-07-30,54.5594367980957
2012-07-31,53.94903564453125
2012-08-01,54.492366790771484
2012-08-02,53.92893981933594
2012-08-03,55.16313552856445
2012-08-06,55.48508071899414
2012-08-07,55.827152252197266
2012-08-08,56.29669952392578
2012-08-09,56.37049102783203
2012-08-10,56.162559509277344
2012-08-13,56.09547424316406
2012-08-14,56.0082893371582
2012-08-15,56.05522537231445
2012-08-16,56.79307174682617
2012-08-17,56.62538528442383
2012-08-20,56.725982666015625
2012-08-21,56.63880157470703
2012-08-22,57.01439666748047
2012-08-23,56.01499557495117
2012-08-24,55.89425277709961
2012-08-27,55.36435317993164
2012-08-28,55.17652893066406
2012-08-29,55.02225112915039
2012-08-30,54.841182708740234
2012-08-31,55.39118194580078
2012-09-04,54.660057067871094
2012-09-05,55.0759162902832
2012-09-06,56.021705627441406
2012-09-07,56.08205032348633
2012-09-10,55.827152252197266
2012-09-11,56.33695602416992
2012-09-12,55.934513092041016
2012-09-13,56.53818130493164
2012-09-14,57.34309768676758
2012-09-17,57.4302864074707
2012-09-18,57.23576736450195
2012-09-19,57.1754035949707
2012-09-20,57.0479621887207
2012-09-21,56.68574523925781
2012-09-24,56.30342102050781
2012-09-25,55.907676696777344
2012-09-26,55.793636322021484
2012-09-27,55.86798095703125
2012-09-28,55.90180587768555
2012-10-01,56.00318145751953
2012-10-02,55.88151931762695
2012-10-03,55.92207717895508
2012-10-04,56.368221282958984
2012-10-05,56.71295166015625
2012-10-08,56.69941711425781
2012-10-09,56.07754135131836
2012-10-10,55.4421501159668
2012-10-11,55.408348083496094
2012-10-12,55.428611755371094
2012-10-15,55.62464141845703
2012-10-16,57.192874908447266
2012-10-17,57.42269515991211
2012-10-18,57.693084716796875
2012-10-19,54.069942474365234
2012-10-22,53.37371063232422
2012-10-23,52.238101959228516
2012-10-24,52.10966491699219
2012-10-25,52.542266845703125
2012-10-26,52.67069625854492
2012-10-31,52.407081604003906
2012-11-01,52.85322189331055
2012-11-02,52.82617950439453
2012-11-05,53.23174285888672
2012-11-06,53.9077262878418
2012-11-07,53.7116813659668
2012-11-08,53.50212860107422
2012-11-09,53.89421081542969
2012-11-12,54.042911529541016
2012-11-13,54.44172668457031
2012-11-14,54.23217010498047
2012-11-15,53.975311279296875
2012-11-16,54.07670211791992
2012-11-19,54.664798736572266
2012-11-20,55.16497802734375
2012-11-21,55.38805389404297
2012-11-23,56.13161087036133
2012-11-26,56.33441925048828
2012-11-27,56.01671600341797
2012-11-28,55.7327995300293
2012-11-29,55.66518020629883
2012-11-30,56.064029693603516
2012-12-03,55.13795852661133
2012-12-04,55.225833892822266
2012-12-05,55.421871185302734
2012-12-06,55.530006408691406
2012-12-07,56.14513397216797
2012-12-10,56.17894744873047
2012-12-11,56.26681137084961
2012-12-12,55.807167053222656
2012-12-13,56.07077407836914
2012-12-14,55.800411224365234
2012-12-17,56.347930908203125
2012-12-18,57.098236083984375
2012-12-19,56.625057220458984
2012-12-20,57.490299224853516
2012-12-21,56.96979522705078
2012-12-24,57.63225173950195
2012-12-26,57.96344757080078
2012-12-27,57.32130432128906
2012-12-28,56.48353576660156
2012-12-31,57.225948333740234
2013-01-02,58.47917556762695
2013-01-03,58.27485275268555
2013-01-04,59.05809783935547
2013-01-07,59.00363540649414
2013-01-08,59.112579345703125
2013-01-09,59.90947723388672
2013-01-10,59.854976654052734
2013-01-11,60.18873977661133
2013-01-14,59.92991256713867
2013-01-15,59.73240661621094
2013-01-16,59.4531364440918
2013-01-17,60.22278594970703
2013-01-18,60.40668487548828
2013-01-22,60.89027404785156
2013-01-23,60.236412048339844
2013-01-24,60.0933723449707
2013-01-25,60.181915283203125
2013-01-28,59.94354248046875
2013-01-29,60.53609848022461
2013-01-30,59.92991256713867
2013-01-31,59.54851150512695
2013-02-01,60.43392562866211
2013-02-04,59.35098648071289
2013-02-05,59.58935546875
2013-02-06,59.596168518066406
2013-02-07,59.5008430480957
2013-02-08,60.175113677978516
2013-02-11,60.22278594970703
2013-02-12,60.502044677734375
2013-02-13,60.46798324584961
2013-02-14,60.40668487548828
2013-02-15,60.0933723449707
2013-02-19,60.413490295410156
2013-02-20,59.67109680175781
2013-02-21,58.34976577758789
2013-02-22,58.63581848144531
2013-02-25,57.368980407714844
2013-02-26,57.44391632080078
2013-02-27,58.27485275268555
2013-02-28,58.80609130859375
2013-03-01,58.80609130859375
2013-03-04,58.80609130859375
2013-03-05,59.1875
2013-03-06,59.05809783935547
2013-03-07,59.83454513549805
2013-03-08,60.68594741821289
2013-03-11,60.502044677734375
2013-03-12,60.556514739990234
2013-03-13,60.6178092956543
2013-03-14,61.230804443359375
2013-03-15,61.41468811035156
2013-03-18,60.563331604003906
2013-03-19,60.07976531982422
2013-03-20,60.50885009765625
2013-03-21,59.32374572753906
2013-03-22,59.609806060791016
2013-03-25,59.575748443603516
2013-03-26,59.882232666015625
2013-03-27,59.24363708496094
2013-03-28,59.82044219970703
2013-04-01,58.7149543762207
2013-04-02,58.37161636352539
2013-04-03,57.87036895751953
2013-04-04,58.61882781982422
2013-04-05,58.454036712646484
2013-04-08,58.811065673828125
2013-04-09,59.05141830444336
2013-04-10,59.284847259521484
2013-04-11,59.902854919433594
2013-04-12,59.68997573852539
2013-04-15,58.26862335205078
2013-04-16,59.394710540771484
2013-04-17,58.90035629272461
2013-04-18,58.26176834106445
2013-04-19,58.852272033691406
2013-04-22,59.25053024291992
2013-04-23,58.48835754394531
2013-04-24,58.91405487060547
2013-04-25,59.05826187133789
2013-04-26,58.7698860168457
2013-04-29,59.42219924926758
2013-04-30,59.71059799194336
2013-05-01,58.83854293823242
2013-05-02,61.13880157470703
2013-05-03,61.66064453125
2013-05-06,61.37226104736328
2013-05-07,61.8185920715332
2013-05-08,62.58762741088867
2013-05-09,62.49150085449219
2013-05-10,62.628814697265625
2013-05-13,62.374759674072266
2013-05-14,62.88972854614258
2013-05-15,63.43220520019531
2013-05-16,63.69997787475586
2013-05-17,64.7711410522461
2013-05-20,65.10071563720703
2013-05-21,65.13507843017578
2013-05-22,65.3135986328125
2013-05-23,64.66127014160156
2013-05-24,64.49649810791016
2013-05-28,65.0320816040039
2013-05-29,64.97713470458984
2013-05-30,65.15564727783203
2013-05-31,64.82609558105469
2013-06-03,65.0732650756836
2013-06-04,65.49898529052734
2013-06-05,64.61322021484375
2013-06-06,64.9222183227539
2013-06-07,65.29299926757812
2013-06-10,65.22432708740234
2013-06-11,65.16254425048828
2013-06-12,65.08700561523438
2013-06-13,65.46465301513672
2013-06-14,66.15813446044922
2013-06-17,66.30924987792969
2013-06-18,66.31609344482422
2013-06-19,66.02769470214844
2013-06-20,64.73683166503906
2013-06-21,64.9496841430664
2013-06-24,64.23554992675781
2013-06-25,64.96337890625
2013-06-26,66.00707244873047
2013-06-27,64.1808853149414
2013-06-28,63.343875885009766
2013-07-01,64.68583679199219
2013-07-02,62.77663040161133
2013-07-03,63.219337463378906
2013-07-05,63.55827713012695
2013-07-08,63.883445739746094
2013-07-09,66.38065338134766
2013-07-10,66.77496337890625
2013-07-11,67.10698699951172
2013-07-12,66.85797119140625
2013-07-15,66.8302993774414
2013-07-16,66.06243133544922
2013-07-17,66.6642837524414
2013-07-18,67.0170669555664
2013-07-19,67.09317016601562
2013-07-22,67.70880126953125
2013-07-23,69.62496948242188
2013-07-24,69.5627212524414
2013-07-25,74.09373474121094
2013-07-26,72.0253677368164
2013-07-29,72.38508605957031
2013-07-30,73.05608367919922
2013-07-31,75.152099609375
2013-08-01,74.19055938720703
2013-08-02,73.9830322265625
2013-08-05,74.59178161621094
2013-08-06,73.92765808105469
2013-08-07,73.8515853881836
2013-08-08,73.75475311279297
2013-08-09,73.8100814819336
2013-08-12,71.3889389038086
2013-08-13,71.90776062011719
2013-08-14,71.098388671875
2013-08-15,70.17144775390625
2013-08-16,69.79098510742188
2013-08-19,70.2268295288086
2013-08-20,70.71795654296875
2013-08-21,70.3513412475586
2013-08-22,71.23675537109375
2013-08-23,71.94235229492188
2013-08-26,71.47196197509766
2013-08-27,70.46199798583984
2013-08-28,70.19223022460938
2013-08-29,70.86318969726562
2013-08-30,70.65569305419922
2013-09-03,71.18836212158203
2013-09-04,71.8524398803711
2013-09-05,71.8316650390625
2013-09-06,71.24368286132812
2013-09-09,73.14599609375
2013-09-10,73.46419525146484
2013-09-11,73.51954650878906
2013-09-12,73.13908386230469
2013-09-13,73.42960357666016
2013-09-16,74.70243835449219
2013-09-17,73.69937896728516
