Date,PLD
2013-09-18,27.646711349487305
2013-09-19,27.456092834472656
2013-09-20,26.89129066467285
2013-09-23,26.93366050720215
2013-09-24,26.72185516357422
2013-09-25,26.820690155029297
2013-09-26,27.180749893188477
2013-09-27,27.03955078125
2013-09-30,26.55948257446289
2013-10-01,27.01837730407715
2013-10-02,27.357248306274414
2013-10-03,26.983076095581055
2013-10-04,26.89836311340332
2013-10-07,26.644201278686523
2013-10-08,26.48182487487793
2013-10-09,26.411222457885742
2013-10-10,27.23723602294922
2013-10-11,27.604352951049805
2013-10-14,27.5125789642334
2013-10-15,27.540815353393555
2013-10-16,28.225631713867188
2013-10-17,28.267990112304688
2013-10-18,28.112668991088867
2013-10-21,28.169153213500977
2013-10-22,28.719825744628906
2013-10-23,28.33151626586914
2013-10-24,28.536252975463867
2013-10-25,28.889257431030273
2013-10-28,28.656272888183594
2013-10-29,28.550376892089844
2013-10-30,28.267990112304688
2013-10-31,28.204444885253906
2013-11-01,28.64216423034668
2013-11-04,28.86103057861328
2013-11-05,28.176210403442383
2013-11-06,28.162078857421875
2013-11-07,27.70319366455078
2013-11-08,27.498445510864258
2013-11-11,27.54787826538086
2013-11-12,27.230175018310547
2013-11-13,27.37843132019043
2013-11-14,27.526691436767578
2013-11-15,27.660837173461914
2013-11-18,27.477266311645508
2013-11-19,27.265470504760742
2013-11-20,26.89129066467285
2013-11-21,27.194873809814453
2013-11-22,27.138395309448242
2013-11-25,27.08191680908203
2013-11-26,26.870126724243164
2013-11-27,27.1737060546875
2013-11-29,26.778339385986328
2013-12-02,26.54535675048828
2013-12-03,26.4394588470459
2013-12-04,26.32649803161621
2013-12-05,26.27707862854004
2013-12-06,26.714797973632812
2013-12-09,26.778339385986328
2013-12-10,26.665380477905273
2013-12-11,25.7617130279541
2013-12-12,25.818191528320312
2013-12-13,25.620512008666992
2013-12-16,25.713003158569336
2013-12-17,25.848186492919922
2013-12-18,26.43870735168457
2013-12-19,26.132770538330078
2013-12-20,26.203922271728516
2013-12-23,26.317764282226562
2013-12-24,26.303539276123047
2013-12-26,26.417377471923828
2013-12-27,26.46005630493164
2013-12-30,26.46005630493164
2013-12-31,26.289302825927734
2014-01-02,26.260835647583008
2014-01-03,26.49563980102539
2014-01-06,26.60947608947754
2014-01-07,26.84425163269043
2014-01-08,26.80868911743164
2014-01-09,26.467182159423828
2014-01-10,26.751768112182617
2014-01-13,26.147010803222656
2014-01-14,26.481395721435547
2014-01-15,26.687732696533203
2014-01-16,26.53120994567871
2014-01-17,26.31064224243164
2014-01-21,26.56678581237793
2014-01-22,26.85849952697754
2014-01-23,26.623699188232422
2014-01-24,26.139896392822266
2014-01-27,25.976253509521484
2014-01-28,26.48851203918457
2014-01-29,26.33199119567871
2014-01-30,27.612651824951172
2014-01-31,27.57708740234375
2014-02-03,27.157310485839844
2014-02-04,27.569984436035156
2014-02-05,27.833227157592773
2014-02-06,28.160511016845703
2014-02-07,28.40952491760254
2014-02-10,28.70124626159668
2014-02-11,28.90044593811035
2014-02-12,28.9644775390625
2014-02-13,29.04986000061035
2014-02-14,28.93602180480957
2014-02-18,29.028512954711914
2014-02-19,28.971599578857422
2014-02-20,28.736801147460938
2014-02-21,28.89333152770996
2014-02-24,28.95024871826172
2014-02-25,29.10677146911621
2014-02-26,29.185043334960938
2014-02-27,29.09965705871582
2014-02-28,29.30599594116211
2014-03-03,29.121007919311523
2014-03-04,29.860944747924805
2014-03-05,29.711530685424805
2014-03-06,29.398466110229492
2014-03-07,29.07832145690918
2014-03-10,28.920513153076172
2014-03-11,29.01377296447754
2014-03-12,29.14287567138672
2014-03-13,28.949214935302734
2014-03-14,28.827268600463867
2014-03-17,29.04962921142578
2014-03-18,29.293500900268555
2014-03-19,28.70533561706543
2014-03-20,28.87030792236328
2014-03-21,29.114181518554688
2014-03-24,28.769895553588867
2014-03-25,29.02811050415039
2014-03-26,28.626441955566406
2014-03-27,28.777063369750977
2014-03-28,29.07831382751465
2014-03-31,29.286334991455078
2014-04-01,29.32219123840332
2014-04-02,29.27198600769043
2014-04-03,29.32219123840332
2014-04-04,29.436946868896484
2014-04-07,29.472814559936523
2014-04-08,29.523025512695312
2014-04-09,29.6306209564209
2014-04-10,29.01377296447754
2014-04-11,28.726863861083984
2014-04-14,28.76270866394043
2014-04-15,29.200244903564453
2014-04-16,29.336538314819336
2014-04-17,29.616283416748047
2014-04-21,29.688007354736328
2014-04-22,29.57323455810547
2014-04-23,29.36522674560547
2014-04-24,29.57323455810547
2014-04-25,29.214603424072266
2014-04-28,29.36522674560547
2014-04-29,29.329376220703125
2014-04-30,29.14287567138672
2014-05-01,29.36522674560547
2014-05-02,29.25764274597168
2014-05-05,29.544546127319336
2014-05-06,29.14287567138672
2014-05-07,29.566070556640625
2014-05-08,29.68083953857422
2014-05-09,29.551719665527344
2014-05-12,29.70233917236328
2014-05-13,29.66648292541504
2014-05-14,29.601932525634766
2014-05-15,29.401103973388672
2014-05-16,29.731035232543945
2014-05-19,29.49433135986328
2014-05-20,29.27915382385254
2014-05-21,29.121353149414062
2014-05-22,29.04962921142578
2014-05-23,29.42261505126953
2014-05-27,29.738210678100586
2014-05-28,29.436946868896484
2014-05-29,29.652137756347656
2014-05-30,29.774072647094727
2014-06-02,29.774072647094727
2014-06-03,29.44411849975586
2014-06-04,29.68083953857422
2014-06-05,30.50569725036621
2014-06-06,30.26181983947754
2014-06-09,29.950960159301758
2014-06-10,29.741308212280273
2014-06-11,29.777463912963867
2014-06-12,29.611186981201172
2014-06-13,29.575040817260742
2014-06-16,29.575040817260742
2014-06-17,29.661794662475586
2014-06-18,29.91482162475586
2014-06-19,30.13169288635254
2014-06-20,29.842531204223633
2014-06-23,29.79191780090332
2014-06-24,29.907590866088867
2014-06-25,30.044940948486328
2014-06-26,29.71238899230957
2014-06-27,29.770235061645508
2014-06-30,29.70516586303711
2014-07-01,29.734086990356445
2014-07-02,29.763004302978516
2014-07-03,29.567806243896484
2014-07-07,29.734086990356445
2014-07-08,29.726852416992188
2014-07-09,29.676244735717773
2014-07-10,29.806373596191406
2014-07-11,29.84975242614746
2014-07-14,30.06662368774414
2014-07-15,29.972652435302734
2014-07-16,30.153377532958984
2014-07-17,29.965408325195312
2014-07-18,30.153377532958984
2014-07-21,30.037704467773438
2014-07-22,30.348569869995117
2014-07-23,30.37748908996582
2014-07-24,30.269052505493164
2014-07-25,30.095548629760742
2014-07-28,30.47870635986328
2014-07-29,30.189523696899414
2014-07-30,29.950960159301758
2014-07-31,29.502748489379883
2014-08-01,29.31477928161621
2014-08-04,29.415990829467773
2014-08-05,29.032840728759766
2014-08-06,28.881027221679688
2014-08-07,28.823196411132812
2014-08-08,29.068984985351562
2014-08-11,29.1629695892334
2014-08-12,29.119604110717773
2014-08-13,29.553346633911133
2014-08-14,29.517200469970703
2014-08-15,29.495512008666992
2014-08-18,29.842531204223633
2014-08-19,29.835290908813477
2014-08-20,29.907590866088867
2014-08-21,29.741308212280273
2014-08-22,29.575040817260742
2014-08-25,29.517200469970703
2014-08-26,29.495512008666992
2014-08-27,29.459362030029297
2014-08-28,29.452131271362305
2014-08-29,29.596729278564453
2014-09-02,29.575040817260742
2014-09-03,29.43767547607422
2014-09-04,29.34369659423828
2014-09-05,29.828065872192383
2014-09-08,29.965408325195312
2014-09-09,29.893125534057617
2014-09-10,29.387083053588867
2014-09-11,29.213563919067383
2014-09-12,28.230388641357422
2014-09-15,28.07135009765625
2014-09-16,28.187013626098633
2014-09-17,28.274497985839844
2014-09-18,27.931825637817383
2014-09-19,28.17972183227539
2014-09-22,27.8370361328125
2014-09-23,27.676645278930664
2014-09-24,27.727678298950195
2014-09-25,27.3048038482666
2014-09-26,27.734968185424805
2014-09-29,27.8370361328125
2014-09-30,27.487075805664062
2014-10-01,27.385007858276367
2014-10-02,27.377721786499023
2014-10-03,27.4360408782959
2014-10-06,27.50894546508789
2014-10-07,27.1954288482666
2014-10-08,27.786006927490234
2014-10-09,27.4360408782959
2014-10-10,27.18085289001465
2014-10-13,27.100656509399414
2014-10-14,27.90995216369629
2014-10-15,27.851625442504883
2014-10-16,28.01202392578125
2014-10-17,28.50053596496582
2014-10-20,28.857778549194336
2014-10-21,29.317115783691406
2014-10-22,29.171295166015625
2014-10-23,29.492103576660156
2014-10-24,29.696256637573242
2014-10-27,29.718128204345703
2014-10-28,29.936853408813477
2014-10-29,29.885818481445312
2014-10-30,29.9295597076416
2014-10-31,30.367027282714844
2014-11-03,30.498271942138672
2014-11-04,30.279531478881836
2014-11-05,30.367027282714844
2014-11-06,30.315998077392578
2014-11-07,30.192026138305664
2014-11-10,30.388896942138672
2014-11-11,30.367027282714844
2014-11-12,29.89310646057129
2014-11-13,29.966020584106445
2014-11-14,29.72541046142578
2014-11-17,29.900394439697266
2014-11-18,30.170167922973633
2014-11-19,29.776451110839844
2014-11-20,29.85664939880371
2014-11-21,30.06809425354004
2014-11-24,30.250370025634766
2014-11-25,30.33055877685547
2014-11-26,30.62220573425293
2014-11-28,30.826356887817383
2014-12-01,30.84822654724121
2014-12-02,31.096120834350586
2014-12-03,31.1398868560791
2014-12-04,31.015918731689453
2014-12-05,31.04508399963379
2014-12-08,31.205488204956055
2014-12-09,31.314851760864258
2014-12-10,31.117998123168945
2014-12-11,31.271102905273438
2014-12-12,30.79718780517578
2014-12-15,30.341585159301758
2014-12-16,30.400381088256836
2014-12-17,31.14256477355957
2014-12-18,31.333627700805664
2014-12-19,31.23074722290039
2014-12-22,31.870046615600586
2014-12-23,31.950891494750977
2014-12-24,31.67900276184082
2014-12-26,31.936203002929688
2014-12-29,31.97293472290039
2014-12-30,32.0684700012207
2014-12-31,31.62021255493164
2015-01-02,31.914140701293945
2015-01-05,31.892101287841797
2015-01-06,32.0023193359375
2015-01-07,32.487327575683594
2015-01-08,32.49467849731445
2015-01-09,32.4432373046875
2015-01-12,32.77391052246094
2015-01-13,32.11990737915039
2015-01-14,32.127262115478516
2015-01-15,32.16399383544922
2015-01-16,32.4432373046875
2015-01-20,32.21543884277344
2015-01-21,32.35504913330078
2015-01-22,33.156028747558594
2015-01-23,33.295654296875
2015-01-26,33.69247817993164
2015-01-27,34.633060455322266
2015-01-28,34.111324310302734
2015-01-29,33.97906494140625
2015-01-30,33.17073059082031
2015-02-02,33.178062438964844
2015-02-03,33.22951126098633
2015-02-04,33.19278335571289
2015-02-05,33.64838790893555
2015-02-06,32.80330276489258
2015-02-09,32.83271026611328
2015-02-10,32.97967529296875
2015-02-11,32.6342887878418
2015-02-12,32.898834228515625
2015-02-13,32.19339370727539
2015-02-17,32.11990737915039
2015-02-18,32.30362319946289
2015-02-19,31.48794174194336
2015-02-20,31.612857818603516
2015-02-23,31.936203002929688
2015-02-24,31.370363235473633
2015-02-25,31.52467918395996
2015-02-26,31.179317474365234
2015-02-27,31.385082244873047
2015-03-02,31.377710342407227
2015-03-03,31.340970993041992
2015-03-04,31.14256477355957
2015-03-05,31.348323822021484
2015-03-06,30.422428131103516
2015-03-09,30.466510772705078
2015-03-10,30.238704681396484
2015-03-11,30.65757942199707
2015-03-12,31.274843215942383
2015-03-13,31.194011688232422
2015-03-16,31.720195770263672
2015-03-17,31.705387115478516
2015-03-18,32.238983154296875
2015-03-19,32.37239074707031
2015-03-20,32.89860153198242
2015-03-23,33.15058135986328
2015-03-24,32.89119338989258
2015-03-25,32.32793045043945
2015-03-26,31.920312881469727
2015-03-27,31.89807891845703
2015-03-30,32.579917907714844
2015-03-31,32.28346252441406
2015-04-01,32.157466888427734
2015-04-02,32.305686950683594
2015-04-06,32.88377380371094
2015-04-07,32.12782287597656
2015-04-08,32.238983154296875
2015-04-09,31.401519775390625
2015-04-10,31.49044418334961
2015-04-13,31.445985794067383
2015-04-14,31.749841690063477
2015-04-15,31.683151245117188
2015-04-16,31.846195220947266
2015-04-17,31.77948760986328
2015-04-20,31.905487060546875
2015-04-21,31.690549850463867
2015-04-22,31.394107818603516
2015-04-23,31.542339324951172
2015-04-24,31.542339324951172
2015-04-27,31.4608097076416
2015-04-28,31.297765731811523
2015-04-29,30.445472717285156
2015-04-30,29.793285369873047
2015-05-01,29.95631217956543
2015-05-04,29.919265747070312
2015-05-05,29.281892776489258
2015-05-06,29.356019973754883
2015-05-07,29.81551170349121
2015-05-08,30.200889587402344
2015-05-11,29.971149444580078
2015-05-12,29.90444564819336
2015-05-13,29.578346252441406
2015-05-14,29.845151901245117
2015-05-15,30.186086654663086
2015-05-18,30.074913024902344
2015-05-19,30.05268096923828
2015-05-20,30.200889587402344
2015-05-21,29.889623641967773
2015-05-22,29.852567672729492
2015-05-26,29.607995986938477
2015-05-27,29.919265747070312
2015-05-28,29.837738037109375
2015-05-29,29.34119415283203
2015-06-01,29.73398208618164
2015-06-02,29.771039962768555
2015-06-03,29.607995986938477
2015-06-04,29.689512252807617
2015-06-05,29.630224227905273
2015-06-08,29.4968204498291
2015-06-09,29.220109939575195
2015-06-10,29.45941734313965
2015-06-11,29.65387725830078
2015-06-12,29.38465690612793
2015-06-15,29.190196990966797
2015-06-16,29.317337036132812
2015-06-17,29.466917037963867
2015-06-18,29.728675842285156
2015-06-19,29.39212417602539
2015-06-22,29.332298278808594
2015-06-23,29.018178939819336
2015-06-24,28.88355827331543
2015-06-25,28.50213050842285
2015-06-26,28.599353790283203
2015-06-29,27.791637420654297
2015-06-30,27.746761322021484
2015-07-01,28.270288467407227
2015-07-02,28.36749267578125
2015-07-06,28.337596893310547
2015-07-07,28.94339370727539
2015-07-08,28.57692527770996
2015-07-09,28.606836318969727
2015-07-10,28.84615707397461
2015-07-13,29.055566787719727
2015-07-14,29.085487365722656
2015-07-15,29.167753219604492
2015-07-16,29.54169464111328
2015-07-17,29.54169464111328
2015-07-20,29.65387725830078
2015-07-21,30.147504806518555
2015-07-22,30.02035140991211
2015-07-23,29.855802536010742
2015-07-24,29.810937881469727
2015-07-27,29.878250122070312
2015-07-28,30.18488311767578
2015-07-29,30.394302368164062
2015-07-30,30.06523323059082
2015-07-31,30.37186622619629
2015-08-03,30.394302368164062
2015-08-04,30.252206802368164
2015-08-05,30.274635314941406
2015-08-06,30.43168830871582
2015-08-07,30.484046936035156
2015-08-10,30.46161651611328
2015-08-11,30.768238067626953
2015-08-12,30.798154830932617
2015-08-13,30.850515365600586
2015-08-14,30.925291061401367
2015-08-17,31.366552352905273
2015-08-18,31.59840202331543
2015-08-19,31.49369239807129
2015-08-20,31.1197566986084
2015-08-21,30.40925407409668
2015-08-24,28.479694366455078
2015-08-25,27.260637283325195
2015-08-26,28.068357467651367
2015-08-27,28.95834732055664
2015-08-28,29.085487365722656
2015-08-31,28.41985511779785
2015-09-01,27.62709617614746
2015-09-02,28.00104522705078
2015-09-03,28.277761459350586
2015-09-04,27.432640075683594
2015-09-08,27.8739013671875
2015-09-09,27.298032760620117
2015-09-10,27.485004425048828
2015-09-11,27.843992233276367
2015-09-14,27.821557998657227
2015-09-15,28.22541618347168
2015-09-16,28.505096435546875
2015-09-17,28.867935180664062
2015-09-18,28.837696075439453
2015-09-21,29.22319984436035
2015-09-22,28.830129623413086
2015-09-23,29.056900024414062
2015-09-24,28.731868743896484
2015-09-25,29.22319984436035
2015-09-28,28.739421844482422
2015-09-29,29.283674240112305
2015-09-30,29.404624938964844
2015-10-01,29.691844940185547
2015-10-02,30.137847900390625
2015-10-05,30.644298553466797
2015-10-06,30.644298553466797
2015-10-07,30.80303955078125
2015-10-08,31.165874481201172
2015-10-09,31.30192756652832
2015-10-12,31.679893493652344
2015-10-13,31.21879005432129
2015-10-14,30.954227447509766
2015-10-15,31.369964599609375
2015-10-16,31.506040573120117
2015-10-19,31.97469711303711
2015-10-20,32.3223991394043
2015-10-21,32.3450813293457
2015-10-22,32.662559509277344
2015-10-23,32.5265007019043
2015-10-26,32.67768859863281
2015-10-27,32.594520568847656
2015-10-28,32.76838302612305
2015-10-29,32.624778747558594
2015-10-30,32.299720764160156
2015-11-02,33.017845153808594
2015-11-03,32.69279098510742
2015-11-04,32.63232421875
2015-11-05,32.61721420288086
2015-11-06,31.649646759033203
2015-11-09,30.88619613647461
2015-11-10,31.097841262817383
2015-11-11,31.249032974243164
2015-11-12,31.037372589111328
2015-11-13,30.969341278076172
2015-11-16,31.59673500061035
2015-11-17,31.4455623626709
2015-11-18,31.952011108398438
2015-11-19,31.967138290405273
2015-11-20,32.57941818237305
2015-11-23,32.67012023925781
2015-11-24,32.760826110839844
2015-11-25,32.685237884521484
2015-11-27,32.957359313964844
2015-11-30,32.31484603881836
2015-12-01,33.010276794433594
2015-12-02,32.01249694824219
2015-12-03,31.354856491088867
2015-12-04,32.27705383300781
2015-12-07,32.2468147277832
2015-12-08,32.08051681518555
2015-12-09,31.84618377685547
2015-12-10,31.740367889404297
2015-12-11,31.60297966003418
2015-12-14,31.51140594482422
2015-12-15,31.717472076416016
2015-12-16,32.29747772216797
2015-12-17,32.05325698852539
2015-12-18,31.816682815551758
2015-12-21,31.976951599121094
2015-12-22,32.106685638427734
2015-12-23,32.35088348388672
2015-12-24,32.40431594848633
2015-12-28,32.74774932861328
2015-12-29,33.25144958496094
2015-12-30,32.999603271484375
2015-12-31,32.75537872314453
2016-01-04,31.976951599121094
2016-01-05,32.64854049682617
2016-01-06,32.47300338745117
2016-01-07,31.625873565673828
2016-01-08,31.3435115814209
2016-01-11,31.305347442626953
2016-01-12,31.053508758544922
2016-01-13,30.90850067138672
2016-01-14,30.259801864624023
2016-01-15,29.618736267089844
2016-01-19,29.794267654418945
2016-01-20,28.550291061401367
2016-01-21,28.794509887695312
2016-01-22,29.45083999633789
2016-01-25,29.16847038269043
2016-01-26,30.41244888305664
2016-01-27,30.122432708740234
2016-01-28,29.672164916992188
2016-01-29,30.122432708740234
2016-02-01,30.122432708740234
2016-02-02,29.969799041748047
2016-02-03,30.16059112548828
2016-02-04,30.206382751464844
2016-02-05,29.946897506713867
2016-02-08,28.73346519470215
2016-02-09,28.54267120361328
2016-02-10,28.466344833374023
2016-02-11,27.14606475830078
2016-02-12,27.52764320373535
2016-02-16,28.35950469970703
2016-02-17,28.588451385498047
2016-02-18,28.74871253967285
2016-02-19,28.489238739013672
2016-02-22,28.779253005981445
2016-02-23,28.931882858276367
2016-02-24,29.13030433654785
2016-02-25,29.817161560058594
2016-02-26,29.466096878051758
2016-02-29,29.351625442504883
2016-03-01,30.7406005859375
2016-03-02,30.885610580444336
2016-03-03,31.305347442626953
2016-03-04,31.664037704467773
2016-03-07,31.74799156188965
2016-03-08,31.54957389831543
2016-03-09,31.83958625793457
2016-03-10,31.595354080200195
2016-03-11,32.42720413208008
2016-03-14,32.35088348388672
2016-03-15,32.320369720458984
2016-03-16,32.62870788574219
2016-03-17,33.122013092041016
2016-03-18,32.95244598388672
2016-03-21,32.84453201293945
2016-03-22,32.805992126464844
2016-03-23,32.51308059692383
2016-03-24,32.62099075317383
2016-03-28,33.106605529785156
2016-03-29,33.79263687133789
2016-03-30,33.661598205566406
2016-03-31,34.05470657348633
2016-04-01,34.39387130737305
2016-04-04,34.216583251953125
2016-04-05,34.008460998535156
2016-04-06,33.95450210571289
2016-04-07,33.64617919921875
2016-04-08,34.008460998535156
2016-04-11,33.892845153808594
2016-04-12,33.892845153808594
2016-04-13,34.32448959350586
2016-04-14,34.22428512573242
2016-04-15,34.555747985839844
2016-04-18,34.7792854309082
2016-04-19,35.288021087646484
2016-04-20,34.709903717041016
2016-04-21,34.10095977783203
2016-04-22,34.609703063964844
2016-04-25,35.29572677612305
2016-04-26,35.30342483520508
2016-04-27,35.45759201049805
2016-04-28,35.18781280517578
2016-04-29,35.00282669067383
2016-05-02,35.46529769897461
2016-05-03,35.18781280517578
2016-05-04,35.3651008605957
2016-05-05,35.54238510131836
2016-05-06,35.92008972167969
2016-05-09,36.45195007324219
2016-05-10,36.80653381347656
2016-05-11,36.19758987426758
2016-05-12,36.57527542114258
2016-05-13,36.56756591796875
2016-05-16,37.068599700927734
2016-05-17,36.613826751708984
2016-05-18,36.12050247192383
2016-05-19,35.858428955078125
2016-05-20,36.10507583618164
2016-05-23,35.87384033203125
2016-05-24,36.428829193115234
2016-05-25,36.297794342041016
2016-05-26,36.31321334838867
2016-05-27,36.67548751831055
2016-05-31,36.63694763183594
2016-06-01,36.837364196777344
2016-06-02,37.00694274902344
2016-06-03,37.353816986083984
2016-06-06,37.24591064453125
2016-06-07,37.77775955200195
2016-06-08,38.047550201416016
2016-06-09,38.77056121826172
2016-06-10,38.80942916870117
2016-06-13,38.8560676574707
2016-06-14,38.366294860839844
2016-06-15,38.7783317565918
2016-06-16,39.12818145751953
2016-06-17,38.762779235839844
2016-06-20,38.786109924316406
2016-06-21,38.848297119140625
2016-06-22,38.89493942260742
2016-06-23,38.94158935546875
2016-06-24,37.42560577392578
2016-06-27,36.47712707519531
2016-06-28,37.2856559753418
2016-06-29,38.179710388183594
2016-06-30,38.12528991699219
2016-07-01,37.89207077026367
2016-07-05,38.513999938964844
2016-07-06,38.381839752197266
2016-07-07,37.899837493896484
2016-07-08,38.52177429199219
2016-07-11,38.80164337158203
2016-07-12,38.94158935546875
2016-07-13,39.376953125
2016-07-14,39.617950439453125
2016-07-15,39.90559005737305
2016-07-18,40.13106155395508
2016-07-19,40.20103454589844
2016-07-20,40.115509033203125
2016-07-21,40.25545120239258
2016-07-22,40.86962890625
2016-07-25,41.196144104003906
2016-07-26,41.359413146972656
2016-07-27,40.83076095581055
2016-07-28,41.69369888305664
2016-07-29,42.36228561401367
2016-08-01,42.45558166503906
2016-08-02,42.1368293762207
2016-08-03,42.02799606323242
2016-08-04,41.981353759765625
2016-08-05,42.074642181396484
2016-08-08,41.7869873046875
2016-08-09,42.167938232421875
2016-08-10,42.29233169555664
2016-08-11,42.004676818847656
2016-08-12,42.25345230102539
2016-08-15,42.113521575927734
2016-08-16,41.888065338134766
2016-08-17,41.6626091003418
2016-08-18,41.53044891357422
2016-08-19,41.45269775390625
2016-08-22,41.670387268066406
2016-08-23,41.84141159057617
2016-08-24,41.35163116455078
2016-08-25,41.444923400878906
2016-08-26,40.86185836791992
2016-08-29,41.32830810546875
2016-08-30,41.3127555847168
2016-08-31,41.2894401550293
2016-09-01,41.21946716308594
2016-09-02,41.96581268310547
2016-09-06,42.08243179321289
2016-09-07,42.41671371459961
2016-09-08,42.012447357177734
2016-09-09,40.02998733520508
2016-09-12,40.799659729003906
2016-09-13,39.76566696166992
2016-09-14,40.03776931762695
2016-09-15,40.178855895996094
2016-09-16,40.34347152709961
2016-09-19,41.08808135986328
2016-09-20,40.97052001953125
2016-09-21,41.770015716552734
2016-09-22,42.63224411010742
2016-09-23,42.71845245361328
2016-09-26,42.59303665161133
2016-09-27,42.24031066894531
2016-09-28,42.72628402709961
2016-09-29,42.16194152832031
2016-09-30,41.96598434448242
2016-10-03,41.25270462036133
2016-10-04,40.10831832885742
2016-10-05,39.57532501220703
2016-10-06,39.3558464050293
2016-10-07,39.03447723388672
2016-10-10,39.26961898803711
2016-10-11,38.97176742553711
2016-10-12,39.33232879638672
2016-10-13,40.139671325683594
2016-10-14,39.8731803894043
2016-10-17,40.131832122802734
2016-10-18,40.81376647949219
2016-10-19,41.00187683105469
2016-10-20,41.31541442871094
2016-10-21,41.07242202758789
2016-10-24,41.39379119873047
2016-10-25,41.260536193847656
2016-10-26,40.821590423583984
2016-10-27,39.97507858276367
2016-10-28,40.02993392944336
2016-10-31,40.884300231933594
2016-11-01,39.80261993408203
2016-11-02,39.073665618896484
2016-11-03,38.62689208984375
2016-11-04,38.67391586303711
2016-11-07,39.833980560302734
2016-11-08,40.014259338378906
2016-11-09,38.078216552734375
2016-11-10,36.847599029541016
2016-11-11,36.353790283203125
2016-11-14,37.48250961303711
2016-11-15,37.65494155883789
2016-11-16,37.733333587646484
2016-11-17,37.6392707824707
2016-11-18,38.3839111328125
2016-11-21,38.33686828613281
2016-11-22,38.9874382019043
2016-11-23,38.96393585205078
2016-11-25,38.956085205078125
2016-11-28,39.669368743896484
2016-11-29,40.3199462890625
2016-11-30,39.896697998046875
2016-12-01,39.15205001831055
2016-12-02,39.15205001831055
2016-12-05,39.661537170410156
2016-12-06,39.739933013916016
2016-12-07,41.16648864746094
2016-12-08,41.1351318359375
2016-12-09,41.0645751953125
2016-12-12,41.50352478027344
2016-12-13,41.699485778808594
2016-12-14,40.57077407836914
2016-12-15,40.554962158203125
2016-12-16,41.47165298461914
2016-12-19,41.479549407958984
2016-12-20,41.44793701171875
2016-12-21,41.0133056640625
2016-12-22,41.0133056640625
2016-12-23,40.894771575927734
2016-12-27,41.123931884765625
2016-12-28,40.73672103881836
2016-12-29,41.305694580078125
2016-12-30,41.71661376953125
2017-01-03,41.72452926635742
2017-01-04,42.46734619140625
2017-01-05,42.48314666748047
2017-01-06,42.759742736816406
2017-01-09,42.43573760986328
2017-01-10,41.463741302490234
2017-01-11,41.28989791870117
2017-01-12,41.63759231567383
2017-01-13,41.32939147949219
2017-01-17,41.51115798950195
2017-01-18,41.76403045654297
2017-01-19,41.692901611328125
2017-01-20,41.54276657104492
2017-01-23,41.748226165771484
2017-01-24,40.95799255371094
2017-01-25,40.92638397216797
2017-01-26,40.25467300415039
2017-01-27,38.919185638427734
2017-01-30,38.51616287231445
2017-01-31,38.603092193603516
2017-02-01,38.279083251953125
2017-02-02,38.76903533935547
2017-02-03,39.67780685424805
2017-02-06,39.029808044433594
2017-02-07,38.50825119018555
2017-02-08,39.01401138305664
2017-02-09,39.05351257324219
2017-02-10,39.59877395629883
2017-02-13,39.48815155029297
2017-02-14,39.44862747192383
2017-02-15,39.045623779296875
2017-02-16,39.606689453125
2017-02-17,39.6619987487793
2017-02-21,40.10453414916992
2017-02-22,39.780540466308594
2017-02-23,39.95439529418945
2017-02-24,40.365318298339844
2017-02-27,40.78413391113281
2017-02-28,40.34160232543945
2017-03-01,40.29419708251953
2017-03-02,40.34160232543945
2017-03-03,40.41272735595703
2017-03-06,39.97810745239258
2017-03-07,39.94649887084961
2017-03-08,39.45655059814453
2017-03-09,38.95868682861328
2017-03-10,39.03771209716797
2017-03-13,39.300838470458984
2017-03-14,39.35664749145508
2017-03-15,40.425079345703125
2017-03-16,40.425079345703125
2017-03-17,40.64833068847656
2017-03-20,41.0709342956543
2017-03-21,40.193851470947266
2017-03-22,40.1141242980957
2017-03-23,40.55265426635742
2017-03-24,40.688201904296875
2017-03-27,39.7632942199707
2017-03-28,40.10614013671875
2017-03-29,40.377235412597656
2017-03-30,40.807796478271484
2017-03-31,41.36594009399414
2017-04-03,41.65298843383789
2017-04-04,41.860294342041016
2017-04-05,41.995845794677734
2017-04-06,42.30681228637695
2017-04-07,42.721412658691406
2017-04-10,43.21577072143555
2017-04-11,43.51876449584961
2017-04-12,43.797828674316406
2017-04-13,43.510780334472656
2017-04-17,44.060943603515625
2017-04-18,43.5028190612793
2017-04-19,43.295501708984375
2017-04-20,43.47889709472656
2017-04-21,43.33537673950195
2017-04-24,43.32740020751953
2017-04-25,43.74201965332031
2017-04-26,43.41510772705078
2017-04-27,43.773902893066406
2017-04-28,43.383216857910156
2017-05-01,43.66228103637695
2017-05-02,43.534706115722656
2017-05-03,42.91278076171875
2017-05-04,43.14402389526367
2017-05-05,43.582542419433594
2017-05-08,43.69417190551758
2017-05-09,43.21577072143555
2017-05-10,43.55863571166992
2017-05-11,43.55065155029297
2017-05-12,43.33537673950195
2017-05-15,43.8536376953125
2017-05-16,43.71809387207031
2017-05-17,44.11676025390625
2017-05-18,43.670257568359375
2017-05-19,44.045013427734375
2017-05-22,44.1805534362793
2017-05-23,44.40380859375
2017-05-24,44.54732894897461
2017-05-25,44.57124710083008
2017-05-26,44.483543395996094
2017-05-30,44.515438079833984
2017-05-31,44.28419876098633
2017-06-01,44.579219818115234
