Date,MMC
2010-11-04,19.480899810791016
2010-11-05,19.443466186523438
2010-11-08,19.450956344604492
2010-11-09,18.829540252685547
2010-11-10,18.9044132232666
2010-11-11,18.89691925048828
2010-11-12,19.03169059753418
2010-11-15,19.06163215637207
2010-11-16,18.694774627685547
2010-11-17,18.634876251220703
2010-11-18,18.829540252685547
2010-11-19,18.874465942382812
2010-11-22,18.80708122253418
2010-11-23,18.545040130615234
2010-11-24,18.822052001953125
2010-11-26,18.769638061523438
2010-11-29,18.769638061523438
2010-11-30,18.777132034301758
2010-12-01,19.293729782104492
2010-12-02,19.75790786743164
2010-12-03,19.533308029174805
2010-12-06,19.645614624023438
2010-12-07,19.847759246826172
2010-12-08,19.915142059326172
2010-12-09,20.08734130859375
2010-12-10,20.147232055664062
2010-12-13,20.019960403442383
2010-12-14,20.177188873291016
2010-12-15,20.132253646850586
2010-12-16,20.117284774780273
2010-12-17,20.28199577331543
2010-12-20,20.349388122558594
2010-12-21,20.31195068359375
2010-12-22,20.446712493896484
2010-12-23,20.439220428466797
2010-12-27,20.49163055419922
2010-12-28,20.536548614501953
2010-12-29,20.5739803314209
2010-12-30,20.499120712280273
2010-12-31,20.46917724609375
2011-01-03,20.55901336669922
2011-01-04,20.76116180419922
2011-01-05,20.73870277404785
2011-01-06,20.424253463745117
2011-01-07,20.26702117919922
2011-01-10,20.079853057861328
2011-01-11,20.26702117919922
2011-01-12,20.581472396850586
2011-01-13,20.514087677001953
2011-01-14,20.74617576599121
2011-01-18,20.828548431396484
2011-01-19,20.454200744628906
2011-01-20,20.454200744628906
2011-01-21,20.663827896118164
2011-01-24,20.708749771118164
2011-01-25,20.963300704956055
2011-01-26,21.01610565185547
2011-01-27,21.43854331970215
2011-01-28,20.955760955810547
2011-01-31,21.031200408935547
2011-02-01,21.385746002197266
2011-02-02,21.265045166015625
2011-02-03,21.325389862060547
2011-02-04,21.41591453552246
2011-02-07,21.446086883544922
2011-02-08,21.559236526489258
2011-02-09,21.72519874572754
2011-02-10,21.491348266601562
2011-02-11,21.72519874572754
2011-02-14,21.778003692626953
2011-02-15,22.803905487060547
2011-02-16,22.834081649780273
2011-02-17,23.196176528930664
2011-02-18,23.21879768371582
2011-02-22,22.78128433227539
2011-02-23,22.441829681396484
2011-02-24,22.61532974243164
2011-02-25,22.78128433227539
2011-02-28,22.962329864501953
2011-03-01,22.819000244140625
2011-03-02,22.660585403442383
2011-03-03,22.879343032836914
2011-03-04,22.811460494995117
2011-03-07,22.58515167236328
2011-03-08,22.705852508544922
2011-03-09,22.441829681396484
2011-03-10,22.026935577392578
2011-03-11,22.834081649780273
2011-03-14,22.803905487060547
2011-03-15,22.5700626373291
2011-03-16,22.019397735595703
2011-03-17,22.004304885864258
2011-03-18,22.019397735595703
2011-03-21,22.207975387573242
2011-03-22,21.913785934448242
2011-03-23,22.07973289489746
2011-03-24,22.245698928833008
2011-03-25,22.479541778564453
2011-03-28,22.494625091552734
2011-03-29,22.5700626373291
2011-03-30,22.50971794128418
2011-03-31,22.487079620361328
2011-04-01,22.630414962768555
2011-04-04,22.75865364074707
2011-04-05,22.524810791015625
2011-04-06,22.608367919921875
2011-04-07,22.973018646240234
2011-04-08,22.84387969970703
2011-04-11,22.676742553710938
2011-04-12,22.251319885253906
2011-04-13,22.350082397460938
2011-04-14,22.2893009185791
2011-04-15,22.42604637145996
2011-04-18,22.068992614746094
2011-04-19,21.901857376098633
2011-04-20,22.334877014160156
2011-04-21,22.623563766479492
2011-04-25,22.49441909790039
2011-04-26,22.53240203857422
2011-04-27,22.760303497314453
2011-04-28,23.086978912353516
2011-04-29,23.003402709960938
2011-05-02,23.24651336669922
2011-05-03,23.375656127929688
2011-05-04,23.07178497314453
2011-05-05,22.585580825805664
2011-05-06,22.593175888061523
2011-05-09,22.57038116455078
2011-05-10,22.75271224975586
2011-05-11,22.760303497314453
2011-05-12,22.88185691833496
2011-05-13,22.593175888061523
2011-05-16,22.866666793823242
2011-05-17,22.79070472717285
2011-05-18,23.02620506286621
2011-05-19,23.17053985595703
2011-05-20,23.11736488342285
2011-05-23,22.75271224975586
2011-05-24,22.72233009338379
2011-05-25,23.05658531188965
2011-05-26,23.33767318725586
2011-05-27,23.368061065673828
2011-05-31,23.299686431884766
2011-06-01,22.99580955505371
2011-06-02,22.965421676635742
2011-06-03,22.99580955505371
2011-06-06,22.84387969970703
2011-06-07,23.07178497314453
2011-06-08,22.72233009338379
2011-06-09,22.745115280151367
2011-06-10,22.49441909790039
2011-06-13,22.714725494384766
2011-06-14,22.859071731567383
2011-06-15,22.50960350036621
2011-06-16,22.50960350036621
2011-06-17,22.63115882873535
2011-06-20,22.676742553710938
2011-06-21,23.17053985595703
2011-06-22,22.919845581054688
2011-06-23,22.84387969970703
2011-06-24,22.72991943359375
2011-06-27,22.745115280151367
2011-06-28,23.11736488342285
2011-06-29,23.512405395507812
2011-06-30,23.694721221923828
2011-07-01,23.960617065429688
2011-07-05,23.915040969848633
2011-07-06,23.79348373413086
2011-07-07,24.068918228149414
2011-07-08,23.908241271972656
2011-07-11,23.32679557800293
2011-07-12,23.365055084228516
2011-07-13,23.518062591552734
2011-07-14,23.09728240966797
2011-07-15,22.852455139160156
2011-07-18,22.54642677307129
2011-07-19,22.607633590698242
2011-07-20,22.61528968811035
2011-07-21,23.020774841308594
2011-07-22,22.791257858276367
2011-07-25,22.599994659423828
2011-07-26,22.63823890686035
2011-07-27,22.61528968811035
2011-07-28,22.416372299194336
2011-07-29,22.56173324584961
2011-08-01,22.1792049407959
2011-08-02,21.796667098999023
2011-08-03,22.531131744384766
2011-08-04,21.89612579345703
2011-08-05,21.628353118896484
2011-08-08,19.830455780029297
2011-08-09,21.681907653808594
2011-08-10,20.52667236328125
2011-08-11,21.727815628051758
2011-08-12,21.437091827392578
2011-08-15,21.766069412231445
2011-08-16,21.666606903076172
2011-08-17,21.750768661499023
2011-08-18,21.062210083007812
2011-08-19,20.88623809814453
2011-08-22,21.11575698852539
2011-08-23,21.406482696533203
2011-08-24,22.010894775390625
2011-08-25,21.949689865112305
2011-08-26,22.23276138305664
2011-08-29,22.75299835205078
2011-08-30,22.58469009399414
2011-08-31,22.73769187927246
2011-09-01,22.385772705078125
2011-09-02,22.1792049407959
2011-09-06,22.01853370666504
2011-09-07,22.821855545043945
2011-09-08,22.500532150268555
2011-09-09,21.85787010192871
2011-09-12,21.7125186920166
2011-09-13,21.574798583984375
2011-09-14,21.597747802734375
2011-09-15,21.94202995300293
2011-09-16,21.85787010192871
2011-09-19,21.567150115966797
2011-09-20,21.452388763427734
2011-09-21,20.641420364379883
2011-09-22,20.274192810058594
2011-09-23,20.411907196044922
2011-09-26,20.855640411376953
2011-09-27,20.939796447753906
2011-09-28,20.434846878051758
2011-09-29,20.725584030151367
2011-09-30,20.312450408935547
2011-10-03,19.66979217529297
2011-10-04,20.38895034790039
2011-10-05,20.855640411376953
2011-10-06,20.955909729003906
2011-10-07,20.56254768371582
2011-10-10,21.287555694580078
2011-10-11,20.97904396057129
2011-10-12,21.302989959716797
2011-10-13,21.588369369506836
2011-10-14,21.750333786010742
2011-10-17,21.079317092895508
2011-10-18,21.858312606811523
2011-10-19,21.850601196289062
2011-10-20,22.36736488342285
2011-10-21,23.41632080078125
2011-10-24,23.346906661987305
2011-10-25,23.161794662475586
2011-10-26,23.693984985351562
2011-10-27,24.519254684448242
2011-10-28,23.871376037597656
2011-10-31,23.616851806640625
2011-11-01,22.968969345092773
2011-11-02,23.879093170166016
2011-11-03,23.732545852661133
2011-11-04,23.586002349853516
2011-11-07,23.778827667236328
2011-11-08,24.17989158630371
2011-11-09,23.292911529541016
2011-11-10,23.493452072143555
2011-11-11,23.925369262695312
2011-11-14,23.400897979736328
2011-11-15,23.77110481262207
2011-11-16,22.984403610229492
2011-11-17,22.575613021850586
2011-11-18,22.552471160888672
2011-11-21,22.290231704711914
2011-11-22,22.0125732421875
2011-11-23,21.7580509185791
2011-11-25,21.958589553833008
2011-11-28,22.27481460571289
2011-11-29,22.1359806060791
2011-11-30,23.28520393371582
2011-12-01,23.42403221130371
2011-12-02,23.42403221130371
2011-12-05,23.609140396118164
2011-12-06,23.66313934326172
2011-12-07,23.971649169921875
2011-12-08,23.593711853027344
2011-12-09,23.95621681213379
2011-12-12,23.586002349853516
2011-12-13,23.555152893066406
2011-12-14,23.74797821044922
2011-12-15,23.532014846801758
2011-12-16,23.462600708007812
2011-12-19,23.362335205078125
2011-12-20,23.95621681213379
2011-12-21,24.00249481201172
2011-12-22,24.1104793548584
2011-12-23,24.480697631835938
2011-12-27,24.519254684448242
2011-12-28,24.442134857177734
2011-12-29,24.681230545043945
2011-12-30,24.388141632080078
2012-01-03,24.542396545410156
2012-01-04,24.264745712280273
2012-01-05,24.025636672973633
2012-01-06,23.693984985351562
2012-01-09,23.74797821044922
2012-01-10,23.933074951171875
2012-01-11,24.056489944458008
2012-01-12,24.195322036743164
2012-01-13,24.195322036743164
2012-01-17,24.164466857910156
2012-01-18,24.287872314453125
2012-01-19,24.287872314453125
2012-01-20,24.395854949951172
2012-01-23,24.218460083007812
2012-01-24,24.025636672973633
2012-01-25,24.303298950195312
2012-01-26,24.67612075805664
2012-01-27,24.67612075805664
2012-01-30,24.544084548950195
2012-01-31,24.53631591796875
2012-02-01,24.932432174682617
2012-02-02,24.792631149291992
2012-02-03,25.26641845703125
2012-02-06,25.041173934936523
2012-02-07,25.336318969726562
2012-02-08,25.188749313354492
2012-02-09,25.204286575317383
2012-02-10,24.885839462280273
2012-02-13,25.048938751220703
2012-02-14,24.769329071044922
2012-02-15,24.25669288635254
2012-02-16,24.46640968322754
2012-02-17,25.025644302368164
2012-02-21,25.07223892211914
2012-02-22,24.668354034423828
2012-02-23,24.854772567749023
2012-02-24,24.67612075805664
2012-02-27,24.505247116088867
2012-02-28,24.388734817504883
2012-02-29,24.2334041595459
2012-03-01,24.87030029296875
2012-03-02,24.62175178527832
2012-03-05,24.769329071044922
2012-03-06,24.443115234375
2012-03-07,24.707195281982422
2012-03-08,25.048938751220703
2012-03-09,25.048938751220703
2012-03-12,24.940208435058594
2012-03-13,25.413997650146484
2012-03-14,25.600406646728516
2012-03-15,25.87226104736328
2012-03-16,25.600406646728516
2012-03-19,25.421770095825195
2012-03-20,25.35186004638672
2012-03-21,25.52273941040039
2012-03-22,25.134382247924805
2012-03-23,25.243120193481445
2012-03-26,25.662540435791016
2012-03-27,25.56934356689453
2012-03-28,25.740209579467773
2012-03-29,25.452835083007812
2012-03-30,25.468364715576172
2012-04-02,25.514970779418945
2012-04-03,25.367399215698242
2012-04-04,25.258663177490234
2012-04-05,25.2664737701416
2012-04-09,24.90675926208496
2012-04-10,24.56267738342285
2012-04-11,24.90675926208496
2012-04-12,25.03969955444336
2012-04-13,24.961502075195312
2012-04-16,25.180450439453125
2012-04-17,25.696569442749023
2012-04-18,25.48543930053711
2012-04-19,25.72003746032715
2012-04-20,25.321210861206055
2012-04-23,24.977134704589844
2012-04-24,25.438514709472656
2012-04-25,25.782594680786133
2012-04-26,26.009374618530273
2012-04-27,25.96245002746582
2012-04-30,26.157958984375
2012-05-01,26.861757278442383
2012-05-02,26.681900024414062
2012-05-03,26.861757278442383
2012-05-04,26.658435821533203
2012-05-07,26.697540283203125
2012-05-08,26.580238342285156
2012-05-09,26.087574005126953
2012-05-10,26.048471450805664
2012-05-11,25.84515953063965
2012-05-14,25.42287254333496
2012-05-15,25.48543930053711
2012-05-16,25.289939880371094
2012-05-17,24.992773056030273
2012-05-18,24.73472023010254
2012-05-21,24.95367431640625
2012-05-22,25.133533477783203
2012-05-23,25.243013381958008
2012-05-24,25.391599655151367
2012-05-25,25.25865936279297
2012-05-29,25.38377571105957
2012-05-30,24.930219650268555
2012-05-31,25.008411407470703
2012-06-01,24.664331436157227
2012-06-04,24.67215919494629
2012-06-05,24.891115188598633
2012-06-06,25.399417877197266
2012-06-07,25.14917755126953
2012-06-08,25.008411407470703
2012-06-11,24.648691177368164
2012-06-12,25.117895126342773
2012-06-13,24.7659969329834
2012-06-14,24.914567947387695
2012-06-15,24.852014541625977
2012-06-18,24.398448944091797
2012-06-19,24.476648330688477
2012-06-20,24.547033309936523
2012-06-21,24.085655212402344
2012-06-22,24.414094924926758
2012-06-25,24.156034469604492
2012-06-26,24.218589782714844
2012-06-27,24.351533889770508
2012-06-28,24.648691177368164
2012-06-29,25.20391845703125
2012-07-02,25.391599655151367
2012-07-03,25.33685302734375
2012-07-05,25.555822372436523
2012-07-06,25.540180206298828
2012-07-09,25.532302856445312
2012-07-10,25.248781204223633
2012-07-11,25.240907669067383
2012-07-12,25.107027053833008
2012-07-13,25.477170944213867
2012-07-16,25.38266372680664
2012-07-17,25.57955551147461
2012-07-18,25.67405891418457
2012-07-19,25.831565856933594
2012-07-20,25.492919921875
2012-07-23,25.288164138793945
2012-07-24,24.925893783569336
2012-07-25,25.059772491455078
2012-07-26,25.422039031982422
2012-07-27,26.27259063720703
2012-07-30,26.55611228942871
2012-07-31,26.154460906982422
2012-08-01,26.020586013793945
2012-08-02,25.941829681396484
2012-08-03,26.311981201171875
2012-08-06,26.296220779418945
2012-08-07,26.863250732421875
2012-08-08,26.753009796142578
2012-08-09,26.650611877441406
2012-08-10,26.792377471923828
2012-08-13,26.66637420654297
2012-08-14,26.697872161865234
2012-08-15,26.768749237060547
2012-08-16,26.90262794494629
2012-08-17,26.96564483642578
2012-08-20,26.886878967285156
2012-08-21,26.642751693725586
2012-08-22,26.63487434387207
2012-08-23,26.571863174438477
2012-08-24,26.815998077392578
2012-08-27,26.98139190673828
2012-08-28,26.80024528503418
2012-08-29,26.80024528503418
2012-08-30,26.63487434387207
2012-08-31,26.91050148010254
2012-09-04,26.863250732421875
2012-09-05,26.658491134643555
2012-09-06,27.052255630493164
2012-09-07,27.028636932373047
2012-09-10,26.823884963989258
2012-09-11,26.753009796142578
2012-09-12,26.808124542236328
2012-09-13,27.312166213989258
2012-09-14,27.485416412353516
2012-09-17,27.40666389465332
2012-09-18,27.4932918548584
2012-09-19,27.17040252685547
2012-09-20,27.068017959594727
2012-09-21,27.17040252685547
2012-09-24,27.044389724731445
2012-09-25,26.705739974975586
2012-09-26,26.674251556396484
2012-09-27,26.626996994018555
2012-09-28,26.721492767333984
2012-10-01,26.989269256591797
2012-10-02,27.123144149780273
2012-10-03,26.949892044067383
2012-10-04,27.20977783203125
2012-10-05,27.38304328918457
2012-10-08,27.351531982421875
2012-10-09,27.248470306396484
2012-10-10,27.192977905273438
2012-10-11,27.25640296936035
2012-10-12,27.224689483642578
2012-10-15,27.38324546813965
2012-10-16,27.629013061523438
2012-10-17,27.684518814086914
2012-10-18,27.732078552246094
2012-10-19,27.232614517211914
2012-10-22,27.04233741760254
2012-10-23,26.60630226135254
2012-10-24,26.31296157836914
2012-10-25,26.471521377563477
2012-10-26,26.749011993408203
2012-10-31,26.978919982910156
2012-11-01,27.446678161621094
2012-11-02,27.17711639404297
2012-11-05,27.153335571289062
2012-11-06,27.684518814086914
2012-11-07,27.351531982421875
2012-11-08,27.066123962402344
2012-11-09,27.08198356628418
2012-11-12,27.08991050720215
2012-11-13,27.03441619873047
2012-11-14,27.00270652770996
2012-11-15,27.17711639404297
2012-11-16,27.38324546813965
2012-11-19,27.811359405517578
2012-11-20,28.072978973388672
2012-11-21,28.11261749267578
2012-11-23,28.366308212280273
2012-11-26,28.16811752319336
2012-11-27,27.946136474609375
2012-11-28,27.843069076538086
2012-11-29,27.9064998626709
2012-11-30,27.922346115112305
2012-12-03,27.83514404296875
2012-12-04,27.676572799682617
2012-12-05,27.9064998626709
2012-12-06,27.83514404296875
2012-12-07,27.83514404296875
2012-12-10,27.652793884277344
2012-12-11,27.581439971923828
2012-12-12,27.541791915893555
2012-12-13,27.303970336914062
2012-12-14,27.12162208557129
2012-12-17,27.343612670898438
2012-12-18,27.430810928344727
2012-12-19,27.55766487121582
2012-12-20,27.954059600830078
2012-12-21,27.771717071533203
2012-12-24,27.605226516723633
2012-12-26,27.430810928344727
2012-12-27,27.38324546813965
2012-12-28,27.137479782104492
2012-12-31,27.3277530670166
2013-01-02,28.160188674926758
2013-01-03,28.136404037475586
2013-01-04,28.05712890625
2013-01-07,27.99370002746582
2013-01-08,27.652793884277344
2013-01-09,27.636943817138672
2013-01-10,27.85099983215332
2013-01-11,27.954059600830078
2013-01-14,27.89855194091797
2013-01-15,27.803428649902344
2013-01-16,27.581439971923828
2013-01-17,27.676572799682617
2013-01-18,27.700359344482422
2013-01-22,28.001632690429688
2013-01-23,27.85099983215332
2013-01-24,27.83503532409668
2013-01-25,27.930803298950195
2013-01-28,27.930803298950195
2013-01-29,27.930803298950195
2013-01-30,27.922819137573242
2013-01-31,28.3138484954834
2013-02-01,28.6330623626709
2013-02-04,28.59316062927246
2013-02-05,28.840547561645508
2013-02-06,29.36724281311035
2013-02-07,29.175718307495117
2013-02-08,29.167741775512695
2013-02-11,29.008132934570312
2013-02-12,28.744781494140625
2013-02-13,28.968231201171875
2013-02-14,28.784687042236328
2013-02-15,28.824575424194336
2013-02-19,28.95227813720703
2013-02-20,28.800642013549805
2013-02-21,28.95227813720703
2013-02-22,29.19965362548828
2013-02-25,28.505382537841797
2013-02-26,28.68093490600586
2013-02-27,29.311386108398438
2013-02-28,29.638568878173828
2013-03-01,29.71837043762207
2013-03-04,29.694429397583008
2013-03-05,29.742311477661133
2013-03-06,29.66252326965332
2013-03-07,29.49492645263672
2013-03-08,29.510892868041992
2013-03-11,29.510892868041992
2013-03-12,29.36724281311035
2013-03-13,29.470977783203125
2013-03-14,29.566740036010742
2013-03-15,29.598665237426758
2013-03-18,29.36724281311035
2013-03-19,29.67049217224121
2013-03-20,29.94181251525879
2013-03-21,29.63058853149414
2013-03-22,29.84605598449707
2013-03-25,29.78221893310547
2013-03-26,30.20516014099121
2013-03-27,30.269006729125977
2013-03-28,30.300945281982422
2013-04-01,30.125370025634766
2013-04-02,30.00565528869629
2013-04-03,29.766237258911133
2013-04-04,30.021615982055664
2013-04-05,29.83807945251465
2013-04-08,29.95047950744629
2013-04-09,29.98261070251465
2013-04-10,30.151229858398438
2013-04-11,30.88192367553711
2013-04-12,30.785566329956055
2013-04-15,30.199399948120117
2013-04-16,30.600893020629883
2013-04-17,30.303796768188477
2013-04-18,29.709606170654297
2013-04-19,29.92640495300293
2013-04-22,29.958524703979492
2013-04-23,30.038814544677734
2013-04-24,29.98261070251465
2013-04-25,30.175317764282227
2013-04-26,29.974578857421875
2013-04-29,30.151229858398438
2013-04-30,30.520591735839844
2013-05-01,30.376066207885742
2013-05-02,30.970247268676758
2013-05-03,31.130849838256836
2013-05-06,31.098726272583008
2013-05-07,31.36369514465332
2013-05-08,31.77320671081543
2013-05-09,31.63671875
2013-05-10,31.692916870117188
2013-05-13,32.038177490234375
2013-05-14,32.54404067993164
2013-05-15,32.71268844604492
2013-05-16,32.752838134765625
2013-05-17,32.99370574951172
2013-05-20,32.99370574951172
2013-05-21,33.24262237548828
2013-05-22,32.760860443115234
2013-05-23,32.495880126953125
2013-05-24,32.4637565612793
2013-05-28,32.51995849609375
2013-05-29,32.26301956176758
2013-05-30,32.5360221862793
2013-05-31,32.134552001953125
2013-06-03,32.42361831665039
2013-06-04,32.06228256225586
2013-06-05,31.64474105834961
2013-06-06,32.086360931396484
2013-06-07,32.47981262207031
2013-06-10,32.40755081176758
2013-06-11,32.29513931274414
2013-06-12,31.973953247070312
2013-06-13,32.36741256713867
2013-06-14,32.078338623046875
2013-06-17,32.36741256713867
2013-06-18,32.487850189208984
2013-06-19,31.70094871520996
2013-06-20,31.2352237701416
2013-06-21,31.588539123535156
2013-06-24,31.2352237701416
2013-06-25,31.548389434814453
2013-06-26,32.038177490234375
2013-06-27,32.351348876953125
2013-06-28,32.05425262451172
2013-07-01,32.4637565612793
2013-07-02,32.359375
2013-07-03,32.343318939208984
2013-07-05,32.88130187988281
2013-07-08,32.752838134765625
2013-07-09,32.99520492553711
2013-07-10,33.01136016845703
2013-07-11,33.786964416503906
2013-07-12,33.649600982666016
2013-07-15,33.58498001098633
2013-07-16,33.63344955444336
2013-07-17,33.4880256652832
2013-07-18,33.795047760009766
2013-07-19,33.77079391479492
2013-07-22,33.84352111816406
2013-07-23,33.71424102783203
2013-07-24,33.55266571044922
2013-07-25,33.8031120300293
2013-07-26,33.92430114746094
2013-07-29,33.69001388549805
2013-07-30,33.730411529541016
2013-07-31,33.82734298706055
2013-08-01,34.34442138671875
2013-08-02,34.3282585144043
2013-08-05,34.1020393371582
2013-08-06,33.94045639038086
2013-08-07,33.665771484375
2013-08-08,33.8839111328125
2013-08-09,33.851593017578125
2013-08-12,33.77079391479492
2013-08-13,33.90814208984375
2013-08-14,34.02124786376953
2013-08-15,33.58498001098633
2013-08-16,33.7061767578125
2013-08-19,33.649600982666016
2013-08-20,34.12629699707031
2013-08-21,33.89198684692383
2013-08-22,34.514076232910156
2013-08-23,34.34442138671875
2013-08-26,34.00510025024414
2013-08-27,33.221412658691406
2013-08-28,33.24565124511719
2013-08-29,33.544593811035156
2013-08-30,33.31029510498047
2013-09-03,33.56073760986328
2013-09-04,33.56073760986328
2013-09-05,33.415313720703125
2013-09-06,33.37492752075195
2013-09-09,33.87582778930664
2013-09-10,34.07780075073242
2013-09-11,34.18284225463867
2013-09-12,34.29594421386719
2013-09-13,34.263633728027344
2013-09-16,34.50600051879883
