Date,TROW
2010-12-09,38.109920501708984
2010-12-10,38.63096618652344
2010-12-13,38.89455795288086
2010-12-14,38.48385238647461
2010-12-15,38.43480682373047
2010-12-16,38.39802932739258
2010-12-17,38.612579345703125
2010-12-20,38.83939743041992
2010-12-21,39.39720916748047
2010-12-22,40.071510314941406
2010-12-23,39.476905822753906
2010-12-27,39.6792106628418
2010-12-28,39.464637756347656
2010-12-29,39.17652893066406
2010-12-30,39.3665657043457
2010-12-31,39.562721252441406
2011-01-03,40.32283401489258
2011-01-04,39.40333938598633
2011-01-05,39.94277572631836
2011-01-06,39.94277572631836
2011-01-07,39.61787796020508
2011-01-10,39.6792106628418
2011-01-11,39.973426818847656
2011-01-12,40.83161544799805
2011-01-13,40.91130828857422
2011-01-14,41.499786376953125
2011-01-18,41.597869873046875
2011-01-19,40.469947814941406
2011-01-20,40.23087692260742
2011-01-21,40.61095428466797
2011-01-24,40.77644729614258
2011-01-25,40.966487884521484
2011-01-26,41.24845504760742
2011-01-27,41.72658157348633
2011-01-28,40.365745544433594
2011-01-31,40.408653259277344
2011-02-01,41.19940948486328
2011-02-02,40.77644729614258
2011-02-03,40.53126525878906
2011-02-04,40.506736755371094
2011-02-07,41.076820373535156
2011-02-08,41.223941802978516
2011-02-09,41.15037536621094
2011-02-10,41.72658157348633
2011-02-11,42.284427642822266
2011-02-14,42.492835998535156
2011-02-15,42.413150787353516
2011-02-16,43.210044860839844
2011-02-17,43.11196517944336
2011-02-18,43.583984375
2011-02-22,41.45687484741211
2011-02-23,40.61095428466797
2011-02-24,40.641597747802734
2011-02-25,41.144248962402344
2011-02-28,41.05842590332031
2011-03-01,40.05924606323242
2011-03-02,40.163455963134766
2011-03-03,41.450748443603516
2011-03-04,40.91130828857422
2011-03-07,40.42093276977539
2011-03-08,41.42622756958008
2011-03-09,40.880653381347656
2011-03-10,39.464637756347656
2011-03-11,39.865013122558594
2011-03-14,39.2305793762207
2011-03-15,38.164974212646484
2011-03-16,37.46892166137695
2011-03-17,38.18343734741211
2011-03-18,38.33742904663086
2011-03-21,39.22441864013672
2011-03-22,38.82405090332031
2011-03-23,39.2736930847168
2011-03-24,39.72950744628906
2011-03-25,40.080604553222656
2011-03-28,39.6863899230957
2011-03-29,40.14219665527344
2011-03-30,40.770484924316406
2011-03-31,40.912147521972656
2011-04-01,41.8176155090332
2011-04-04,41.46035385131836
2011-04-05,41.48499298095703
2011-04-06,41.83610534667969
2011-04-07,41.83610534667969
2011-04-08,41.79296875
2011-04-11,41.45419692993164
2011-04-12,40.97373962402344
2011-04-13,41.31868362426758
2011-04-14,40.998382568359375
2011-04-15,41.27557373046875
2011-04-18,40.4501838684082
2011-04-19,40.678077697753906
2011-04-20,40.88136291503906
2011-04-21,39.47080993652344
2011-04-25,38.99650955200195
2011-04-26,39.23672866821289
2011-04-27,40.000526428222656
2011-04-28,39.803428649902344
2011-04-29,39.57551193237305
2011-05-02,39.37223815917969
2011-05-03,38.79940414428711
2011-05-04,38.670047760009766
2011-05-05,38.479103088378906
2011-05-06,38.5098991394043
2011-05-09,38.57765197753906
2011-05-10,38.97804641723633
2011-05-11,38.2943000793457
2011-05-12,38.670047760009766
2011-05-13,38.189605712890625
2011-05-16,38.10953140258789
2011-05-17,38.30048751831055
2011-05-18,38.97804641723633
2011-05-19,39.255218505859375
2011-05-20,38.750125885009766
2011-05-23,38.1464958190918
2011-05-24,38.325111389160156
2011-05-25,38.263526916503906
2011-05-26,38.263526916503906
2011-05-27,38.46061706542969
2011-05-31,38.990352630615234
2011-06-01,36.66201400756836
2011-06-02,36.9022331237793
2011-06-03,36.3232421875
2011-06-06,35.750389099121094
2011-06-07,36.015262603759766
2011-06-08,35.16524124145508
2011-06-09,35.80583190917969
2011-06-10,35.118446350097656
2011-06-13,35.09986877441406
2011-06-14,35.77486801147461
2011-06-15,35.08748245239258
2011-06-16,35.167999267578125
2011-06-17,35.44046401977539
2011-06-20,35.71293640136719
2011-06-21,36.369354248046875
2011-06-22,35.62624740600586
2011-06-23,35.347572326660156
2011-06-24,34.99461364746094
2011-06-27,35.71914291381836
2011-06-28,36.24549865722656
2011-06-29,36.70995330810547
2011-06-30,37.36638259887695
2011-07-01,37.775089263916016
2011-07-05,37.63264846801758
2011-07-06,37.775089263916016
2011-07-07,38.3138427734375
2011-07-08,37.71935272216797
2011-07-11,36.251708984375
2011-07-12,36.375545501708984
2011-07-13,36.47462844848633
2011-07-14,36.18977355957031
2011-07-15,36.12785339355469
2011-07-18,35.45286560058594
2011-07-19,36.10926818847656
2011-07-20,35.78724670410156
2011-07-21,37.29206466674805
2011-07-22,37.35399627685547
2011-07-25,37.137245178222656
2011-07-26,37.19298553466797
2011-07-27,34.66019821166992
2011-07-28,34.93265914916992
2011-07-29,35.17417907714844
2011-08-01,35.09366989135742
2011-08-02,33.98520278930664
2011-08-03,34.27003860473633
2011-08-04,32.276031494140625
2011-08-05,31.89827537536621
2011-08-08,29.24782943725586
2011-08-09,32.195526123046875
2011-08-10,30.368688583374023
2011-08-11,32.00355911254883
2011-08-12,31.55768585205078
2011-08-15,32.1645622253418
2011-08-16,31.7063045501709
2011-08-17,31.570068359375
2011-08-18,29.154949188232422
2011-08-19,28.75861167907715
2011-08-22,29.03728485107422
2011-08-23,30.585445404052734
2011-08-24,31.173738479614258
2011-08-25,30.616405487060547
2011-08-26,31.39047622680664
2011-08-29,32.81478500366211
2011-08-30,32.771446228027344
2011-08-31,33.118221282958984
2011-09-01,32.31319046020508
2011-09-02,31.068471908569336
2011-09-06,30.57924461364746
2011-09-07,31.984970092773438
2011-09-08,31.30376625061035
2011-09-09,30.610210418701172
2011-09-12,31.02149200439453
2011-09-13,31.382946014404297
2011-09-14,31.769317626953125
2011-09-15,33.028106689453125
2011-09-16,33.04680252075195
2011-09-19,32.06842041015625
2011-09-20,31.974945068359375
2011-09-21,30.42948341369629
2011-09-22,29.270395278930664
2011-09-23,29.23300552368164
2011-09-26,30.08051109313965
2011-09-27,30.853242874145508
2011-09-28,30.173982620239258
2011-09-29,30.965417861938477
2011-09-30,29.768930435180664
2011-10-03,28.59737205505371
2011-10-04,30.198909759521484
2011-10-05,30.560348510742188
2011-10-06,31.407878875732422
2011-10-07,30.572816848754883
2011-10-10,32.274078369140625
2011-10-11,32.25539016723633
2011-10-12,33.32101058959961
2011-10-13,32.6168212890625
2011-10-14,33.389556884765625
2011-10-17,32.249149322509766
2011-10-18,33.61388397216797
2011-10-19,32.83492660522461
2011-10-20,32.891029357910156
2011-10-21,34.187225341796875
2011-10-24,34.89140319824219
2011-10-25,31.831626892089844
2011-10-26,31.794233322143555
2011-10-27,35.40239715576172
2011-10-28,35.23413848876953
2011-10-31,32.92840576171875
2011-11-01,30.934247970581055
2011-11-02,31.887718200683594
2011-11-03,32.90971374511719
2011-11-04,32.87854766845703
2011-11-07,33.03434371948242
2011-11-08,33.85694122314453
2011-11-09,32.043514251708984
2011-11-10,32.49842834472656
2011-11-11,33.85694122314453
2011-11-14,33.81953048706055
2011-11-15,34.09996795654297
2011-11-16,33.32101058959961
2011-11-17,32.729000091552734
2011-11-18,32.716529846191406
2011-11-21,31.94379425048828
2011-11-22,31.763086318969727
2011-11-23,30.809635162353516
2011-11-25,30.91557502746582
2011-11-28,32.91594696044922
2011-11-29,33.15898513793945
2011-11-30,35.371238708496094
2011-12-01,35.259071350097656
2011-12-02,35.83238220214844
2011-12-05,36.15019989013672
2011-12-06,36.04425811767578
2011-12-07,36.98525619506836
2011-12-08,35.51456832885742
2011-12-09,36.11904525756836
2011-12-12,35.229366302490234
2011-12-13,34.47755813598633
2011-12-14,33.9136962890625
2011-12-15,33.832244873046875
2011-12-16,34.00765609741211
2011-12-19,33.631744384765625
2011-12-20,35.36722183227539
2011-12-21,35.436153411865234
2011-12-22,35.60530471801758
2011-12-23,36.018795013427734
2011-12-27,35.97494888305664
2011-12-28,35.2669792175293
2011-12-29,35.937355041503906
2011-12-30,35.680484771728516
2012-01-03,36.08144760131836
2012-01-04,36.01253890991211
2012-01-05,36.5200309753418
2012-01-06,36.78316116333008
2012-01-09,36.46364212036133
2012-01-10,37.84825897216797
2012-01-11,37.17159652709961
2012-01-12,37.19666290283203
2012-01-13,36.96486282348633
2012-01-17,36.76435852050781
2012-01-18,37.42848205566406
2012-01-19,37.62896728515625
2012-01-20,37.622703552246094
2012-01-23,37.70415115356445
2012-01-24,37.92970657348633
2012-01-25,38.20536804199219
2012-01-26,38.24297332763672
2012-01-27,37.478599548339844
2012-01-30,36.494956970214844
2012-01-31,36.23808288574219
2012-02-01,36.726776123046875
2012-02-02,36.24435806274414
2012-02-03,37.1528205871582
2012-02-06,36.814491271972656
2012-02-07,36.75183868408203
2012-02-08,36.670387268066406
2012-02-09,37.3094367980957
2012-02-10,37.052574157714844
2012-02-13,37.654022216796875
2012-02-14,37.560054779052734
2012-02-15,37.654022216796875
2012-02-16,38.982261657714844
2012-02-17,39.41455841064453
2012-02-21,38.656463623046875
2012-02-22,38.30561447143555
2012-02-23,38.524898529052734
2012-02-24,38.23668670654297
2012-02-27,38.374542236328125
2012-02-28,38.368263244628906
2012-02-29,38.587554931640625
2012-03-01,38.99478530883789
2012-03-02,38.625144958496094
2012-03-05,38.33068084716797
2012-03-06,37.70415115356445
2012-03-07,38.20536804199219
2012-03-08,38.875755310058594
2012-03-09,39.539859771728516
2012-03-12,39.08876419067383
2012-03-13,40.2919921875
2012-03-14,40.16600036621094
2012-03-15,40.76443862915039
2012-03-16,40.80225372314453
2012-03-19,40.77074432373047
2012-03-20,40.632164001464844
2012-03-21,40.6258659362793
2012-03-22,40.27938461303711
2012-03-23,40.32977294921875
2012-03-26,40.94713592529297
2012-03-27,40.814857482910156
2012-03-28,40.6258659362793
2012-03-29,40.38018035888672
2012-03-30,41.13612365722656
2012-04-02,41.38180923461914
2012-04-03,41.38180923461914
2012-04-04,40.657371520996094
2012-04-05,40.871543884277344
2012-04-09,40.07148742675781
2012-04-10,38.962764739990234
2012-04-11,38.93128204345703
2012-04-12,39.731327056884766
2012-04-13,39.08876419067383
2012-04-16,39.17064666748047
2012-04-17,40.0022087097168
2012-04-18,39.334449768066406
2012-04-19,38.90607833862305
2012-04-20,38.98167037963867
2012-04-23,38.43360137939453
2012-04-24,39.02576446533203
2012-04-25,39.80061340332031
2012-04-26,39.939208984375
2012-04-27,39.832115173339844
2012-04-30,39.76282501220703
2012-05-01,39.63682556152344
2012-05-02,39.20846176147461
2012-05-03,38.73597717285156
2012-05-04,38.080848693847656
2012-05-07,37.95484924316406
2012-05-08,37.79737091064453
2012-05-09,37.62727355957031
2012-05-10,37.71546173095703
2012-05-11,37.879249572753906
2012-05-14,37.47608947753906
2012-05-15,37.42567825317383
2012-05-16,37.26819610595703
2012-05-17,36.543739318847656
2012-05-18,35.838191986083984
2012-05-21,36.63193893432617
2012-05-22,36.600440979003906
2012-05-23,36.285457611083984
2012-05-24,36.58153533935547
2012-05-25,36.03348159790039
2012-05-29,36.73273468017578
2012-05-30,36.12797164916992
2012-05-31,36.27915573120117
2012-06-01,34.77986526489258
2012-06-04,34.78618621826172
2012-06-05,35.00665283203125
2012-06-06,36.348453521728516
2012-06-07,36.72642517089844
2012-06-08,37.04140853881836
2012-06-11,36.619346618652344
2012-06-12,37.32902908325195
2012-06-13,37.157962799072266
2012-06-14,37.86765670776367
2012-06-15,38.520320892333984
2012-06-18,38.42527389526367
2012-06-19,39.09062194824219
2012-06-20,39.19834518432617
2012-06-21,37.68389129638672
2012-06-22,38.49497985839844
2012-06-25,37.6458740234375
2012-06-26,37.85498809814453
2012-06-27,38.437950134277344
2012-06-28,38.488643646240234
2012-06-29,39.89536666870117
2012-07-02,39.939720153808594
2012-07-03,39.99676513671875
2012-07-05,39.55320358276367
2012-07-06,39.17298889160156
2012-07-09,39.12229537963867
2012-07-10,38.22249984741211
2012-07-11,38.609046936035156
2012-07-12,38.25419616699219
2012-07-13,39.78765106201172
2012-07-16,39.192012786865234
2012-07-17,39.33775329589844
2012-07-18,39.889034271240234
2012-07-19,39.73062515258789
2012-07-20,38.951229095458984
2012-07-23,38.729427337646484
2012-07-24,38.450626373291016
2012-07-25,37.367061614990234
2012-07-26,37.86130142211914
2012-07-27,38.81181335449219
2012-07-30,38.159141540527344
2012-07-31,38.49497985839844
2012-08-01,38.127445220947266
2012-08-02,37.46211624145508
2012-08-03,38.53300476074219
2012-08-06,38.437950134277344
2012-08-07,39.065277099609375
2012-08-08,38.51400375366211
2012-08-09,38.66606140136719
2012-08-10,38.609046936035156
2012-08-13,38.69774627685547
2012-08-14,38.672401428222656
2012-08-15,39.03358459472656
2012-08-16,39.69894027709961
2012-08-17,39.52151107788086
2012-08-20,39.34408950805664
2012-08-21,39.43278884887695
2012-08-22,39.38844680786133
2012-08-23,39.065277099609375
2012-08-24,39.7496337890625
2012-08-27,39.19834518432617
2012-08-28,39.325069427490234
2012-08-29,38.89419174194336
2012-08-30,38.89419174194336
2012-08-31,38.93220520019531
2012-09-04,39.280723571777344
2012-09-05,38.85616683959961
2012-09-06,40.10447692871094
2012-09-07,40.17418670654297
2012-09-10,40.079139709472656
2012-09-11,40.18107223510742
2012-09-12,40.37220001220703
2012-09-13,40.95195770263672
2012-09-14,41.92668533325195
2012-09-17,41.45524978637695
2012-09-18,41.117584228515625
2012-09-19,41.066612243652344
2012-09-20,41.009281158447266
2012-09-21,40.843631744384766
2012-09-24,40.856380462646484
2012-09-25,40.104618072509766
2012-09-26,39.86252975463867
2012-09-27,40.31486129760742
2012-09-28,40.32759475708008
2012-10-01,40.25751876831055
2012-10-02,39.919857025146484
2012-10-03,40.01542282104492
2012-10-04,40.499610900878906
2012-10-05,40.6397819519043
2012-10-08,40.939205169677734
2012-10-09,40.7735481262207
2012-10-10,40.56968688964844
2012-10-11,40.932823181152344
2012-10-12,40.51870346069336
2012-10-15,40.83089828491211
2012-10-16,41.436134338378906
2012-10-17,41.952178955078125
2012-10-18,42.308956146240234
2012-10-19,41.63362503051758
2012-10-22,41.42975616455078
2012-10-23,41.219520568847656
2012-10-24,40.8754997253418
2012-10-25,41.24501037597656
2012-10-26,41.302345275878906
2012-10-31,41.33419418334961
2012-11-01,41.93943405151367
2012-11-02,41.404273986816406
2012-11-05,41.76742172241211
2012-11-06,42.2197380065918
2012-11-07,40.748077392578125
2012-11-08,40.41679382324219
2012-11-09,40.36581802368164
2012-11-12,40.58243942260742
2012-11-13,40.81814956665039
2012-11-14,40.28936767578125
2012-11-15,40.404048919677734
2012-11-16,40.29574966430664
2012-11-19,41.04750442504883
2012-11-20,41.37879180908203
2012-11-21,41.3469352722168
2012-11-23,41.85661315917969
2012-11-26,41.37879180908203
2012-11-27,41.0411376953125
2012-11-28,40.69074249267578
2012-11-29,41.0411376953125
2012-11-30,41.200416564941406
2012-12-03,40.83089828491211
2012-12-04,40.58243942260742
2012-12-05,40.99016189575195
2012-12-06,41.31507873535156
2012-12-07,41.3087043762207
2012-12-10,40.8117790222168
2012-12-11,41.716453552246094
2012-12-12,41.62038040161133
2012-12-13,41.67242431640625
2012-12-14,41.61388397216797
2012-12-17,42.82365798950195
2012-12-18,43.02529525756836
2012-12-19,42.92121887207031
2012-12-20,43.2529411315918
2012-12-21,42.85618591308594
2012-12-24,42.8626823425293
2012-12-26,42.42039489746094
2012-12-27,42.30984115600586
2012-12-28,41.58136749267578
2012-12-31,42.35536193847656
2013-01-02,43.56513595581055
2013-01-03,43.57164001464844
2013-01-04,44.449710845947266
2013-01-07,44.44321060180664
2013-01-08,44.13100814819336
2013-01-09,43.86433029174805
2013-01-10,44.36514663696289
2013-01-11,45.230220794677734
2013-01-14,45.10664367675781
2013-01-15,45.334285736083984
2013-01-16,45.035091400146484
2013-01-17,45.22370529174805
2013-01-18,46.264366149902344
2013-01-22,46.784725189208984
2013-01-23,46.557071685791016
2013-01-24,46.635128021240234
2013-01-25,46.8887939453125
2013-01-28,46.947322845458984
2013-01-29,46.576595306396484
2013-01-30,46.15380096435547
2013-01-31,46.446502685546875
2013-02-01,47.53270721435547
2013-02-04,46.531070709228516
2013-02-05,46.97335433959961
2013-02-06,47.47415542602539
2013-02-07,47.415618896484375
2013-02-08,47.656288146972656
2013-02-11,47.56523513793945
2013-02-12,47.96849060058594
2013-02-13,48.267696380615234
2013-02-14,48.02702713012695
2013-02-15,47.56523513793945
2013-02-19,48.007503509521484
2013-02-20,46.89529800415039
2013-02-21,46.446502685546875
2013-02-22,46.7717170715332
2013-02-25,45.60095977783203
2013-02-26,45.84162139892578
2013-02-27,46.64815139770508
2013-02-28,46.303401947021484
2013-03-01,46.661136627197266
2013-03-04,47.20750045776367
2013-03-05,48.08555221557617
2013-03-06,48.274192810058594
2013-03-07,48.65791320800781
2013-03-08,48.91158676147461
2013-03-11,49.153472900390625
2013-03-12,48.78085708618164
2013-03-13,49.06195068359375
2013-03-14,49.3169059753418
2013-03-15,49.39534378051758
2013-03-18,48.83967590332031
2013-03-19,48.57820129394531
2013-03-20,48.89199447631836
2013-03-21,48.185943603515625
2013-03-22,48.4539909362793
2013-03-25,48.297088623046875
2013-03-26,48.87238311767578
2013-03-27,48.473602294921875
2013-03-28,48.94426727294922
2013-04-01,48.545528411865234
2013-04-02,48.93122100830078
2013-04-03,47.885250091552734
2013-04-04,48.30363464355469
2013-04-05,47.89177703857422
2013-04-08,48.49976348876953
2013-04-09,48.66318130493164
2013-04-10,49.722206115722656
2013-04-11,50.26481246948242
2013-04-12,50.20597457885742
2013-04-15,48.610897064208984
2013-04-16,49.728755950927734
2013-04-17,48.75471115112305
2013-04-18,48.042144775390625
2013-04-19,48.722015380859375
2013-04-22,49.02272415161133
2013-04-23,49.87255096435547
2013-04-24,47.558380126953125
2013-04-25,46.85891342163086
2013-04-26,46.42743682861328
2013-04-29,46.72816848754883
2013-04-30,47.39496994018555
2013-05-01,46.878509521484375
2013-05-02,47.30343246459961
2013-05-03,47.885250091552734
2013-05-06,47.90486526489258
2013-05-07,48.08137512207031
2013-05-08,48.93773651123047
2013-05-09,48.669715881347656
2013-05-10,49.153472900390625
2013-05-13,49.153472900390625
2013-05-14,50.10790252685547
2013-05-15,50.71586990356445
2013-05-16,50.50014114379883
2013-05-17,51.225772857666016
2013-05-20,51.225772857666016
2013-05-21,51.395748138427734
2013-05-22,50.813941955566406
2013-05-23,50.2386589050293
2013-05-24,50.28440856933594
2013-05-28,50.96427917480469
2013-05-29,50.48052978515625
2013-05-30,50.67012023925781
2013-05-31,49.62415313720703
2013-06-03,49.66991424560547
2013-06-04,49.179622650146484
2013-06-05,47.89177703857422
2013-06-06,48.368988037109375
2013-06-07,49.473793029785156
2013-06-10,49.32998275756836
2013-06-11,48.58753204345703
2013-06-12,47.60854721069336
2013-06-13,48.85036087036133
2013-06-14,48.226173400878906
2013-06-17,48.94890594482422
2013-06-18,49.68476867675781
2013-06-19,49.08687210083008
2013-06-20,47.75309753417969
2013-06-21,47.35231399536133
2013-06-24,46.36019515991211
2013-06-25,47.52970886230469
2013-06-26,48.08817672729492
2013-06-27,48.39698791503906
2013-06-28,48.094757080078125
2013-07-01,48.40355682373047
2013-07-02,48.613792419433594
2013-07-03,48.6598014831543
2013-07-05,49.52053451538086
2013-07-08,49.86216735839844
2013-07-09,50.30237579345703
2013-07-10,49.645347595214844
2013-07-11,50.88058090209961
2013-07-12,50.88713455200195
2013-07-15,51.215660095214844
2013-07-16,50.972564697265625
2013-07-17,51.36020278930664
2013-07-18,51.47846603393555
2013-07-19,52.023807525634766
2013-07-22,52.56913375854492
2013-07-23,52.29319381713867
2013-07-24,49.67820739746094
2013-07-25,49.75705337524414
2013-07-26,50.09872055053711
2013-07-29,49.034297943115234
2013-07-30,48.99488830566406
2013-07-31,49.43510055541992
2013-08-01,50.427223205566406
2013-08-02,50.164405822753906
2013-08-05,49.84903335571289
2013-08-06,49.55994415283203
2013-08-07,48.94233322143555
2013-08-08,49.43510055541992
2013-08-09,49.067161560058594
2013-08-12,48.613792419433594
2013-08-13,49.001468658447266
2013-08-14,48.534976959228516
2013-08-15,47.77936553955078
2013-08-16,47.7990837097168
2013-08-19,47.1354866027832
2013-08-20,47.68082809448242
2013-08-21,47.142059326171875
2013-08-22,47.71367645263672
2013-08-23,47.687400817871094
2013-08-26,47.1683349609375
2013-08-27,46.18936538696289
2013-08-28,46.320777893066406
2013-08-29,46.491600036621094
2013-08-30,46.08423614501953
2013-09-03,46.452186584472656
2013-09-04,46.53759002685547
2013-09-05,46.60987091064453
2013-09-06,46.46531677246094
2013-09-09,46.74784469604492
2013-09-10,47.33259963989258
2013-09-11,47.279754638671875
2013-09-12,47.2995719909668
2013-09-13,47.26655197143555
2013-09-16,47.96007537841797
2013-09-17,48.078975677490234
