Date,ALB
2010-11-05,42.943450927734375
2010-11-08,42.76554489135742
2010-11-09,42.45820617675781
2010-11-10,42.862571716308594
2010-11-11,42.830238342285156
2010-11-12,42.021488189697266
2010-11-15,42.16706466674805
2010-11-16,41.39069366455078
2010-11-17,41.43922424316406
2010-11-18,42.70083999633789
2010-11-19,43.25076675415039
2010-11-22,43.614688873291016
2010-11-23,42.781700134277344
2010-11-24,44.11610412597656
2010-11-26,43.76027297973633
2010-11-29,43.9139289855957
2010-11-30,43.744110107421875
2010-12-01,44.77927017211914
2010-12-02,44.48002624511719
2010-12-03,44.66604232788086
2010-12-06,44.77117919921875
2010-12-07,44.941009521484375
2010-12-08,44.01096725463867
2010-12-09,44.53664779663086
2010-12-10,44.79544448852539
2010-12-13,44.63328552246094
2010-12-14,45.11164093017578
2010-12-15,44.43869400024414
2010-12-16,44.965694427490234
2010-12-17,45.64675521850586
2010-12-20,45.225154876708984
2010-12-21,45.99538040161133
2010-12-22,45.53323745727539
2010-12-23,45.52513122558594
2010-12-27,45.44404983520508
2010-12-28,45.34675979614258
2010-12-29,45.69540023803711
2010-12-30,45.50893020629883
2010-12-31,45.225154876708984
2011-01-03,45.29001235961914
2011-01-04,44.86840057373047
2011-01-05,44.72245788574219
2011-01-06,44.43869400024414
2011-01-07,44.333290100097656
2011-01-10,44.63328552246094
2011-01-11,45.241355895996094
2011-01-12,47.681800842285156
2011-01-13,47.38181686401367
2011-01-14,48.53313064575195
2011-01-18,49.181732177734375
2011-01-19,46.4169921875
2011-01-20,46.1088981628418
2011-01-21,46.77373123168945
2011-01-24,46.781837463378906
2011-01-25,46.214290618896484
2011-01-26,46.30348205566406
2011-01-27,46.117000579833984
2011-01-28,45.0629997253418
2011-01-31,45.53323745727539
2011-02-01,46.81428146362305
2011-02-02,46.73320770263672
2011-02-03,46.62779235839844
2011-02-04,46.89535140991211
2011-02-07,46.562931060791016
2011-02-08,46.67644500732422
2011-02-09,46.392662048339844
2011-02-10,46.360233306884766
2011-02-11,46.50617599487305
2011-02-14,46.716976165771484
2011-02-15,46.83859634399414
2011-02-16,47.47910690307617
2011-02-17,47.87638473510742
2011-02-18,48.11962127685547
2011-02-22,46.3197135925293
2011-02-23,45.99538040161133
2011-02-24,45.41973876953125
2011-02-25,46.408878326416016
2011-02-28,46.668312072753906
2011-03-01,45.67918014526367
2011-03-02,45.41973876953125
2011-03-03,47.27642059326172
2011-03-04,47.25209426879883
2011-03-07,46.003501892089844
2011-03-08,46.035945892333984
2011-03-09,45.744041442871094
2011-03-10,44.495460510253906
2011-03-11,44.645904541015625
2011-03-14,45.638038635253906
2011-03-15,44.43446731567383
2011-03-16,43.17396545410156
2011-03-17,43.783878326416016
2011-03-18,43.970916748046875
2011-03-21,45.15010070800781
2011-03-22,44.94679260253906
2011-03-23,45.29648208618164
2011-03-24,46.00397491455078
2011-03-25,46.54072952270508
2011-03-28,46.96358871459961
2011-03-29,47.5328483581543
2011-03-30,48.28102111816406
2011-03-31,48.606300354003906
2011-04-01,48.87465286254883
2011-04-04,48.63882064819336
2011-04-05,48.67948913574219
2011-04-06,49.053550720214844
2011-04-07,48.9397087097168
2011-04-08,48.833988189697266
2011-04-11,48.08583450317383
2011-04-12,47.06930160522461
2011-04-13,47.028629302978516
2011-04-14,47.028629302978516
2011-04-15,47.28886795043945
2011-04-18,46.28046417236328
2011-04-19,47.020511627197266
2011-04-20,52.75372314453125
2011-04-21,52.8513069152832
2011-04-25,56.56773376464844
2011-04-26,55.7138671875
2011-04-27,55.38042068481445
2011-04-28,55.892765045166016
2011-04-29,57.372833251953125
2011-05-02,56.89301300048828
2011-05-03,55.526798248291016
2011-05-04,53.75398254394531
2011-05-05,55.25845718383789
2011-05-06,56.11235046386719
2011-05-09,56.340030670166016
2011-05-10,57.8282470703125
2011-05-11,56.82796096801758
2011-05-12,56.079776763916016
2011-05-13,55.51055145263672
2011-05-16,55.103946685791016
2011-05-17,54.713584899902344
2011-05-18,56.42135238647461
2011-05-19,56.161102294921875
2011-05-20,55.74637222290039
2011-05-23,54.65666198730469
2011-05-24,55.225921630859375
2011-05-25,56.039154052734375
2011-05-26,56.299373626708984
2011-05-27,57.372833251953125
2011-05-31,57.60865020751953
2011-06-01,55.68132019042969
2011-06-02,55.09579849243164
2011-06-03,54.640403747558594
2011-06-06,53.558799743652344
2011-06-07,53.70520782470703
2011-06-08,53.22539520263672
2011-06-09,54.168731689453125
2011-06-10,53.28232192993164
2011-06-13,53.02549362182617
2011-06-14,53.94675827026367
2011-06-15,53.44945526123047
2011-06-16,52.870601654052734
2011-06-17,52.74831771850586
2011-06-20,53.54727554321289
2011-06-21,55.177833557128906
2011-06-22,54.85171127319336
2011-06-23,54.60715103149414
2011-06-24,53.92230987548828
2011-06-27,53.93046951293945
2011-06-28,54.88433074951172
2011-06-29,55.86266326904297
2011-06-30,56.417049407958984
2011-07-01,57.46060562133789
2011-07-05,57.11818313598633
2011-07-06,57.23232650756836
2011-07-07,57.51765441894531
2011-07-08,57.525821685791016
2011-07-11,56.33551788330078
2011-07-12,55.976806640625
2011-07-13,55.79743957519531
2011-07-14,55.37348175048828
2011-07-15,55.5610237121582
2011-07-18,54.94139099121094
2011-07-19,56.15615463256836
2011-07-20,55.528385162353516
2011-07-21,56.99589920043945
2011-07-22,54.533756256103516
2011-07-25,56.00941467285156
2011-07-26,55.71591567993164
2011-07-27,55.406105041503906
2011-07-28,54.96584701538086
2011-07-29,54.28102111816406
2011-08-01,54.240272521972656
2011-08-02,51.50910186767578
2011-08-03,51.63138198852539
2011-08-04,46.804962158203125
2011-08-05,45.883705139160156
2011-08-08,41.95405960083008
2011-08-09,45.679866790771484
2011-08-10,43.0139274597168
2011-08-11,46.4706916809082
2011-08-12,47.383785247802734
2011-08-15,48.468116760253906
2011-08-16,45.052120208740234
2011-08-17,44.01670837402344
2011-08-18,39.44300842285156
2011-08-19,37.75538635253906
2011-08-22,37.184715270996094
2011-08-23,38.39130401611328
2011-08-24,39.52455139160156
2011-08-25,38.81526565551758
2011-08-26,40.323516845703125
2011-08-29,42.30461883544922
2011-08-30,41.44859313964844
2011-08-31,41.34261703491211
2011-09-01,40.71484375
2011-09-02,38.83970642089844
2011-09-06,38.25271987915039
2011-09-07,39.818031311035156
2011-09-08,38.913082122802734
2011-09-09,37.380367279052734
2011-09-12,36.43465042114258
2011-09-13,37.322509765625
2011-09-14,37.772560119628906
2011-09-15,38.32082748413086
2011-09-16,37.88713073730469
2011-09-19,37.52707290649414
2011-09-20,36.81517028808594
2011-09-21,35.538612365722656
2011-09-22,32.91189193725586
2011-09-23,33.48469543457031
2011-09-26,34.7285041809082
2011-09-27,36.013240814208984
2011-09-28,33.55833053588867
2011-09-29,34.64666748046875
2011-09-30,33.05918502807617
2011-10-03,31.913558959960938
2011-10-04,32.952789306640625
2011-10-05,34.769412994384766
2011-10-06,35.18675994873047
2011-10-07,35.514076232910156
2011-10-10,37.60890579223633
2011-10-11,37.756202697753906
2011-10-12,38.819984436035156
2011-10-13,38.86907958984375
2011-10-14,39.793758392333984
2011-10-17,38.81179428100586
2011-10-18,40.06379318237305
2011-10-19,36.684234619140625
2011-10-20,37.183387756347656
2011-10-21,38.0753288269043
2011-10-24,39.777400970458984
2011-10-25,41.700382232666016
2011-10-26,43.14059829711914
2011-10-27,45.21907043457031
2011-10-28,45.1126823425293
2011-10-31,43.60704040527344
2011-11-01,41.708560943603516
2011-11-02,43.30424880981445
2011-11-03,44.51532745361328
2011-11-04,44.49076843261719
2011-11-07,44.678993225097656
2011-11-08,44.62171173095703
2011-11-09,42.45322799682617
2011-11-10,42.9605598449707
2011-11-11,44.057071685791016
2011-11-14,43.60704040527344
2011-11-15,42.80509567260742
2011-11-16,42.68234634399414
2011-11-17,41.20121383666992
2011-11-18,41.160301208496094
2011-11-21,40.71023941040039
2011-11-22,40.137447357177734
2011-11-23,38.45994186401367
2011-11-25,38.64815139770508
2011-11-28,40.61205291748047
2011-11-29,40.93118667602539
2011-11-30,44.62171173095703
2011-12-01,43.778865814208984
2011-12-02,43.60704040527344
2011-12-05,43.98344039916992
2011-12-06,43.97525405883789
2011-12-07,44.66262435913086
2011-12-08,43.43517303466797
2011-12-09,43.44335174560547
2011-12-12,41.659481048583984
2011-12-13,41.45829391479492
2011-12-14,39.471195220947266
2011-12-15,40.087032318115234
2011-12-16,41.18733215332031
2011-12-19,39.421939849853516
2011-12-20,41.09701156616211
2011-12-21,40.90815353393555
2011-12-22,41.679988861083984
2011-12-23,41.99203109741211
2011-12-27,42.279422760009766
2011-12-28,41.195533752441406
2011-12-29,42.279422760009766
2011-12-30,42.29585266113281
2012-01-03,43.297607421875
2012-01-04,43.929874420166016
2012-01-05,43.995567321777344
2012-01-06,43.905235290527344
2012-01-09,43.87239074707031
2012-01-10,45.235443115234375
2012-01-11,45.465370178222656
2012-01-12,47.20612335205078
2012-01-13,46.63956832885742
2012-01-17,47.08295440673828
2012-01-18,48.043670654296875
2012-01-19,49.341041564941406
2012-01-20,48.9715461730957
2012-01-23,49.341041564941406
2012-01-24,51.451324462890625
2012-01-25,50.9832763671875
2012-01-26,51.74692153930664
2012-01-27,51.93577575683594
2012-01-30,52.07537078857422
2012-01-31,52.80616760253906
2012-02-01,54.52231979370117
2012-02-02,53.922889709472656
2012-02-03,55.00675582885742
2012-02-06,55.425540924072266
2012-02-07,54.932891845703125
2012-02-08,54.793277740478516
2012-02-09,54.612632751464844
2012-02-10,53.56159210205078
2012-02-13,54.30881881713867
2012-02-14,53.5780143737793
2012-02-15,53.13460922241211
2012-02-16,54.505882263183594
2012-02-17,54.42375946044922
2012-02-21,54.0049934387207
2012-02-22,54.34986114501953
2012-02-23,54.67009735107422
2012-02-24,54.30881881713867
2012-02-27,54.924644470214844
2012-02-28,54.793277740478516
2012-02-29,54.62083053588867
2012-03-01,55.58976745605469
2012-03-02,54.12816619873047
2012-03-05,51.237823486328125
2012-03-06,49.308197021484375
2012-03-07,50.49882125854492
2012-03-08,51.67300796508789
2012-03-09,51.77156066894531
2012-03-12,51.52522277832031
2012-03-13,52.439571380615234
2012-03-14,52.64549255371094
2012-03-15,53.21390914916992
2012-03-16,53.024436950683594
2012-03-19,53.03266906738281
2012-03-20,52.736106872558594
2012-03-21,52.95029067993164
2012-03-22,52.2501220703125
2012-03-23,51.62407302856445
2012-03-26,53.040916442871094
2012-03-27,53.23860549926758
2012-03-28,52.02770233154297
2012-03-29,52.46429443359375
2012-03-30,52.65374755859375
2012-04-02,53.69167709350586
2012-04-03,53.06562423706055
2012-04-04,52.42308807373047
2012-04-05,51.912376403808594
2012-04-09,51.92060852050781
2012-04-10,50.50379180908203
2012-04-11,51.05568313598633
2012-04-12,52.489009857177734
2012-04-13,51.772335052490234
2012-04-16,52.20069885253906
2012-04-17,52.818504333496094
2012-04-18,53.749324798583984
2012-04-19,52.497230529785156
2012-04-20,53.90584945678711
2012-04-23,53.057403564453125
2012-04-24,52.08537673950195
2012-04-25,53.180946350097656
2012-04-26,53.65047073364258
2012-04-27,54.556610107421875
2012-04-30,53.7905158996582
2012-05-01,54.42479705810547
2012-05-02,54.416568756103516
2012-05-03,53.955265045166016
2012-05-04,52.439571380615234
2012-05-07,52.92559051513672
2012-05-08,52.10184860229492
2012-05-09,51.57465362548828
2012-05-10,51.813533782958984
2012-05-11,52.12656784057617
2012-05-14,50.22370147705078
2012-05-15,50.948604583740234
2012-05-16,51.73939895629883
2012-05-17,49.408199310302734
2012-05-18,48.84804916381836
2012-05-21,50.816795349121094
2012-05-22,49.07047653198242
2012-05-23,49.50704574584961
2012-05-24,49.82830810546875
2012-05-25,50.602630615234375
2012-05-29,52.456050872802734
2012-05-30,50.06720733642578
2012-05-31,50.001285552978516
2012-06-01,46.87106704711914
2012-06-04,47.16761779785156
2012-06-05,48.91395950317383
2012-06-06,49.84478759765625
2012-06-07,49.704750061035156
2012-06-08,50.10838317871094
2012-06-11,48.32908630371094
2012-06-12,49.177547454833984
2012-06-13,47.722877502441406
2012-06-14,47.87992477416992
2012-06-15,48.995723724365234
2012-06-18,49.855289459228516
2012-06-19,51.037208557128906
2012-06-20,51.095054626464844
2012-06-21,48.80561065673828
2012-06-22,48.54938888549805
2012-06-25,47.689815521240234
2012-06-26,48.32624435424805
2012-06-27,47.731163024902344
2012-06-28,47.84685516357422
2012-06-29,49.29326629638672
2012-07-02,49.74785232543945
2012-07-03,51.16117858886719
2012-07-05,50.888423919677734
2012-07-06,49.58254623413086
2012-07-09,49.136234283447266
2012-07-10,48.66511917114258
2012-07-11,47.359214782714844
2012-07-12,46.72279739379883
2012-07-13,47.88818359375
2012-07-16,47.375762939453125
2012-07-17,47.301361083984375
2012-07-18,45.96240997314453
2012-07-19,47.549312591552734
2012-07-20,47.16912078857422
2012-07-23,46.86330795288086
2012-07-24,45.32599639892578
2012-07-25,45.573951721191406
2012-07-26,46.59055709838867
2012-07-27,48.036964416503906
2012-07-30,48.11960220336914
2012-07-31,48.11960220336914
2012-08-01,47.731163024902344
2012-08-02,46.72279739379883
2012-08-03,48.37583541870117
2012-08-06,48.85520935058594
2012-08-07,49.78090286254883
2012-08-08,49.73957443237305
2012-08-09,50.30988311767578
2012-08-10,50.4090461730957
2012-08-13,50.47517395019531
2012-08-14,49.95448303222656
2012-08-15,50.30988311767578
2012-08-16,50.5826301574707
2012-08-17,50.67354965209961
2012-08-20,50.549560546875
2012-08-21,48.64857864379883
2012-08-22,47.896461486816406
2012-08-23,46.86330795288086
2012-08-24,46.61534881591797
2012-08-27,45.714454650878906
2012-08-28,45.061519622802734
2012-08-29,45.23506546020508
2012-08-30,44.96233367919922
2012-08-31,45.23506546020508
2012-09-04,44.69784927368164
2012-09-05,44.68132781982422
2012-09-06,46.078125
2012-09-07,47.0451545715332
2012-09-10,46.90463638305664
2012-09-11,46.92943572998047
2012-09-12,45.3535041809082
2012-09-13,44.35818862915039
2012-09-14,44.698238372802734
2012-09-17,44.341590881347656
2012-09-18,43.694644927978516
2012-09-19,45.0134391784668
2012-09-20,44.44112777709961
2012-09-21,44.13423538208008
2012-09-24,43.852237701416016
2012-09-25,42.84031677246094
2012-09-26,42.76568603515625
2012-09-27,43.4706916809082
2012-09-28,43.694644927978516
2012-10-01,43.71122741699219
2012-10-02,43.96006393432617
2012-10-03,43.96834182739258
2012-10-04,44.582149505615234
2012-10-05,45.079803466796875
2012-10-08,44.449432373046875
2012-10-09,43.694644927978516
2012-10-10,42.9979133605957
2012-10-11,43.404327392578125
2012-10-12,43.1389274597168
2012-10-15,43.42091751098633
2012-10-16,44.62360763549805
2012-10-17,45.021728515625
2012-10-18,46.21611785888672
2012-10-19,45.89263916015625
2012-10-22,46.5976676940918
2012-10-23,45.97557830810547
2012-10-24,45.627220153808594
2012-10-25,45.69357681274414
2012-10-26,45.85947036743164
2012-10-31,45.71015167236328
2012-11-01,47.103633880615234
2012-11-02,46.639129638671875
2012-11-05,47.120208740234375
2012-11-06,47.29439163208008
2012-11-07,46.04192352294922
2012-11-08,45.1959228515625
2012-11-09,44.96367263793945
2012-11-12,45.71015167236328
2012-11-13,46.15806198120117
2012-11-14,45.071495056152344
2012-11-15,44.8558464050293
2012-11-16,45.04662322998047
2012-11-19,46.7635498046875
2012-11-20,46.78843307495117
2012-11-21,46.78843307495117
2012-11-23,47.7256965637207
2012-11-26,47.6842155456543
2012-11-27,48.03258514404297
2012-11-28,49.09425735473633
2012-11-29,49.90709686279297
2012-11-30,49.5919303894043
2012-12-03,48.7956657409668
2012-12-04,48.90348815917969
2012-12-05,49.05278778076172
2012-12-06,49.085968017578125
2012-12-07,49.102561950683594
2012-12-10,49.5670280456543
2012-12-11,49.68314743041992
2012-12-12,49.425174713134766
2012-12-13,49.325313568115234
2012-12-14,49.40851974487305
2012-12-17,50.09096145629883
2012-12-18,51.422489166259766
2012-12-19,51.6138916015625
2012-12-20,51.63884735107422
2012-12-21,51.314300537109375
2012-12-24,51.53899383544922
2012-12-26,51.32260513305664
2012-12-27,51.347572326660156
2012-12-28,50.67350387573242
2012-12-31,51.69711685180664
2013-01-02,53.5113410949707
2013-01-03,53.16181564331055
2013-01-04,53.78597640991211
2013-01-07,54.05228805541992
2013-01-08,53.070255279541016
2013-01-09,53.36155319213867
2013-01-10,53.403160095214844
2013-01-11,53.23670959472656
2013-01-14,53.78597640991211
2013-01-15,54.1771125793457
2013-01-16,53.76933670043945
2013-01-17,54.31026077270508
2013-01-18,53.62784957885742
2013-01-22,53.53630447387695
2013-01-23,53.81925582885742
2013-01-24,51.688785552978516
2013-01-25,51.955101013183594
2013-01-28,52.5626106262207
2013-01-29,52.587581634521484
2013-01-30,52.00502395629883
2013-01-31,51.023033142089844
2013-02-01,51.38920211791992
2013-02-04,51.26435089111328
2013-02-05,51.82194900512695
2013-02-06,51.62221145629883
2013-02-07,51.24771499633789
2013-02-08,52.14651107788086
2013-02-11,52.2297248840332
2013-02-12,52.179786682128906
2013-02-13,55.05094909667969
2013-02-14,54.43510055541992
2013-02-15,54.44341278076172
2013-02-19,54.79293441772461
2013-02-20,53.31159591674805
2013-02-21,53.36985397338867
2013-02-22,54.09391784667969
2013-02-25,52.762359619140625
2013-02-26,53.14516067504883
2013-02-27,54.276973724365234
2013-02-28,54.160465240478516
2013-03-01,53.50300216674805
2013-03-04,52.920475006103516
2013-03-05,52.8955078125
2013-03-06,53.78597640991211
2013-03-07,53.436439514160156
2013-03-08,54.601531982421875
2013-03-11,54.44341278076172
2013-03-12,54.010677337646484
2013-03-13,54.27796936035156
2013-03-14,54.7624397277832
2013-03-15,52.79948043823242
2013-03-18,52.15629196166992
2013-03-19,52.29829406738281
2013-03-20,51.955814361572266
2013-03-21,51.94746780395508
2013-03-22,51.09545135498047
2013-03-25,51.63840866088867
2013-03-26,51.797119140625
2013-03-27,51.579933166503906
2013-03-28,52.22310256958008
2013-04-01,51.204036712646484
2013-04-02,51.08710861206055
2013-04-03,50.33531951904297
2013-04-04,50.995235443115234
2013-04-05,51.59663772583008
2013-04-08,51.94746780395508
2013-04-09,51.72194290161133
2013-04-10,51.98923873901367
2013-04-11,51.73029327392578
2013-04-12,50.84486770629883
2013-04-15,49.48332595825195
2013-04-16,51.46300506591797
2013-04-17,50.318634033203125
2013-04-18,48.23872375488281
2013-04-19,49.13249588012695
2013-04-22,49.274497985839844
2013-04-23,49.383079528808594
2013-04-24,49.28285217285156
2013-04-25,49.5167350769043
2013-04-26,49.165897369384766
2013-04-29,49.67544174194336
2013-04-30,51.16227340698242
2013-05-01,49.391448974609375
2013-05-02,50.01791763305664
2013-05-03,51.178985595703125
2013-05-06,51.41286087036133
2013-05-07,51.93911361694336
2013-05-08,53.06675338745117
2013-05-09,52.93312454223633
2013-05-10,53.58466339111328
2013-05-13,53.43430709838867
2013-05-14,54.177711486816406
2013-05-15,54.98796081542969
2013-05-16,55.3554801940918
2013-05-17,56.249267578125
2013-05-20,55.397274017333984
2013-05-21,55.9151611328125
2013-05-22,55.48915481567383
2013-05-23,55.6395149230957
2013-05-24,55.49752426147461
2013-05-28,56.59176254272461
2013-05-29,56.374568939208984
2013-05-30,57.63588333129883
2013-05-31,55.8984489440918
2013-06-03,54.912803649902344
2013-06-04,55.00468444824219
2013-06-05,54.119266510009766
2013-06-06,53.7684440612793
2013-06-07,53.57630920410156
2013-06-10,53.041717529296875
2013-06-11,52.49041748046875
2013-06-12,51.88669967651367
2013-06-13,53.127681732177734
2013-06-14,52.809043884277344
2013-06-17,53.077369689941406
2013-06-18,53.65593338012695
2013-06-19,53.16122055053711
2013-06-20,52.19696044921875
2013-06-21,51.9621696472168
2013-06-24,51.3416633605957
2013-06-25,52.16341018676758
2013-06-26,52.540733337402344
2013-06-27,52.61620330810547
2013-06-28,52.230472564697266
2013-07-01,52.85097122192383
2013-07-02,52.859352111816406
2013-07-03,52.70003128051758
2013-07-05,53.38761520385742
2013-07-08,53.13606643676758
2013-07-09,54.24290084838867
2013-07-10,54.678916931152344
2013-07-11,54.553138732910156
2013-07-12,54.33513259887695
2013-07-15,54.200965881347656
2013-07-16,54.25127029418945
2013-07-17,54.32675552368164
2013-07-18,52.632957458496094
2013-07-19,52.67489242553711
2013-07-22,52.456878662109375
2013-07-23,52.6664924621582
2013-07-24,52.523963928222656
2013-07-25,52.38979721069336
2013-07-26,51.76930618286133
2013-07-29,51.77769088745117
2013-07-30,51.88669967651367
2013-07-31,51.99570083618164
2013-08-01,52.30595779418945
2013-08-02,52.25564193725586
2013-08-05,53.043827056884766
2013-08-06,52.943206787109375
2013-08-07,52.92643737792969
2013-08-08,52.96836853027344
2013-08-09,52.75034713745117
2013-08-12,53.16122055053711
2013-08-13,53.052223205566406
2013-08-14,52.75873565673828
2013-08-15,52.3730354309082
2013-08-16,52.238861083984375
2013-08-19,52.32271957397461
2013-08-20,52.33950424194336
2013-08-21,52.01245880126953
2013-08-22,52.523963928222656
2013-08-23,52.69165802001953
2013-08-26,52.75873565673828
2013-08-27,52.48202896118164
2013-08-28,52.44849395751953
2013-08-29,52.624568939208984
2013-08-30,52.29757308959961
2013-09-03,52.09632110595703
2013-09-04,52.205318450927734
2013-09-05,52.27239990234375
2013-09-06,51.95377731323242
2013-09-09,52.15500259399414
2013-09-10,53.73979187011719
2013-09-11,53.470455169677734
2013-09-12,53.1758918762207
2013-09-13,53.108551025390625
2013-09-16,53.4620361328125
2013-09-17,53.318946838378906
