Date,AJG
2010-11-05,20.168441772460938
2010-11-08,19.92359733581543
2010-11-09,19.566816329956055
2010-11-10,19.72772789001465
2010-11-11,19.769695281982422
2010-11-12,19.566816329956055
2010-11-15,19.73471450805664
2010-11-16,19.440898895263672
2010-11-17,19.447895050048828
2010-11-18,19.769695281982422
2010-11-19,19.769695281982422
2010-11-22,19.797683715820312
2010-11-23,19.60879898071289
2010-11-24,19.88162612915039
2010-11-26,19.776695251464844
2010-11-29,19.797683715820312
2010-11-30,19.643768310546875
2010-12-01,20.11248207092285
2010-12-02,20.196430206298828
2010-12-03,20.21041488647461
2010-12-06,20.000558853149414
2010-12-07,20.21041488647461
2010-12-08,20.322349548339844
2010-12-09,20.40629768371582
2010-12-10,20.546215057373047
2010-12-13,20.623159408569336
2010-12-14,20.70012092590332
2010-12-15,20.567197799682617
2010-12-16,20.74209213256836
2010-12-17,20.616172790527344
2010-12-20,20.637155532836914
2010-12-21,20.651151657104492
2010-12-22,20.630157470703125
2010-12-23,20.59518814086914
2010-12-27,20.574193954467773
2010-12-28,20.532222747802734
2010-12-29,20.680753707885742
2010-12-30,20.645387649536133
2010-12-31,20.567584991455078
2011-01-03,20.82927894592285
2011-01-04,20.58173179626465
2011-01-05,20.595882415771484
2011-01-06,20.5251522064209
2011-01-07,20.39783477783203
2011-01-10,20.47564125061035
2011-01-11,20.440275192260742
2011-01-12,20.39783477783203
2011-01-13,20.291749954223633
2011-01-14,20.46149444580078
2011-01-18,20.645387649536133
2011-01-19,20.440275192260742
2011-01-20,20.39783477783203
2011-01-21,20.256391525268555
2011-01-24,20.468568801879883
2011-01-25,20.82927894592285
2011-01-26,20.984878540039062
2011-01-27,21.218276977539062
2011-01-28,21.0060977935791
2011-01-31,20.991952896118164
2011-02-01,21.18290901184082
2011-02-02,21.140478134155273
2011-02-03,21.04853057861328
2011-02-04,21.253644943237305
2011-02-07,21.352659225463867
2011-02-08,21.380952835083008
2011-02-09,21.239492416381836
2011-02-10,21.288999557495117
2011-02-11,21.430458068847656
2011-02-14,21.515336990356445
2011-02-15,21.63557243347168
2011-02-16,21.996286392211914
2011-02-17,22.215532302856445
2011-02-18,22.36406707763672
2011-02-22,22.116514205932617
2011-02-23,21.699220657348633
2011-02-24,21.67093849182129
2011-02-25,22.003360748291016
2011-02-28,22.208463668823242
2011-03-01,21.897260665893555
2011-03-02,21.812387466430664
2011-03-03,22.20138931274414
2011-03-04,21.868974685668945
2011-03-07,21.7133731842041
2011-03-08,21.89019012451172
2011-03-09,21.74166488647461
2011-03-10,21.543621063232422
2011-03-11,21.819469451904297
2011-03-14,21.819469451904297
2011-03-15,21.515336990356445
2011-03-16,21.246572494506836
2011-03-17,21.288999557495117
2011-03-18,21.27486228942871
2011-03-21,21.55069351196289
2011-03-22,21.437528610229492
2011-03-23,21.458751678466797
2011-03-24,21.41631507873535
2011-03-25,21.48703956604004
2011-03-28,21.64264678955078
2011-03-29,21.7355899810791
2011-03-30,21.814241409301758
2011-03-31,21.742740631103516
2011-04-01,22.02874183654785
2011-04-04,22.0859432220459
2011-04-05,22.05733299255371
2011-04-06,22.207481384277344
2011-04-07,22.193187713623047
2011-04-08,22.014434814453125
2011-04-11,21.92864418029785
2011-04-12,21.463891983032227
2011-04-13,21.463891983032227
2011-04-14,21.492507934570312
2011-04-15,21.406702041625977
2011-04-18,20.95625877380371
2011-04-19,20.863309860229492
2011-04-20,21.156450271606445
2011-04-21,21.156450271606445
2011-04-25,21.17075538635254
2011-04-26,21.242258071899414
2011-04-27,21.413854598999023
2011-04-28,21.54254913330078
2011-04-29,21.292301177978516
2011-05-02,20.984859466552734
2011-05-03,21.20650291442871
2011-05-04,20.963403701782227
2011-05-05,20.92766571044922
2011-05-06,20.97056007385254
2011-05-09,20.856155395507812
2011-05-10,21.06350326538086
2011-05-11,20.97770118713379
2011-05-12,21.18505859375
2011-05-13,20.856155395507812
2011-05-16,20.856155395507812
2011-05-17,20.5487117767334
2011-05-18,20.784658432006836
2011-05-19,20.820405960083008
2011-05-20,20.534425735473633
2011-05-23,20.126869201660156
2011-05-24,20.069679260253906
2011-05-25,20.162626266479492
2011-05-26,20.377119064331055
2011-05-27,20.462919235229492
2011-05-31,20.527263641357422
2011-06-01,20.24842071533203
2011-06-02,20.29846954345703
2011-06-03,20.291324615478516
2011-06-06,20.23411750793457
2011-06-07,20.334218978881836
2011-06-08,20.23411750793457
2011-06-09,20.269874572753906
2011-06-10,19.976726531982422
2011-06-13,20.198373794555664
2011-06-14,20.277021408081055
2011-06-15,20.041072845458984
2011-06-16,20.105422973632812
2011-06-17,20.09113121032715
2011-06-20,20.126869201660156
2011-06-21,20.31991958618164
2011-06-22,20.198373794555664
2011-06-23,20.134031295776367
2011-06-24,20.033931732177734
2011-06-27,19.962430953979492
2011-06-28,20.2735538482666
2011-06-29,20.584672927856445
2011-06-30,20.649789810180664
2011-07-01,20.78725814819336
2011-07-05,20.729381561279297
2011-07-06,20.845142364501953
2011-07-07,21.0187931060791
2011-07-08,20.837909698486328
2011-07-11,20.526790618896484
2011-07-12,20.642545700073242
2011-07-13,20.526790618896484
2011-07-14,20.31696319580078
2011-07-15,20.092666625976562
2011-07-18,19.9045467376709
2011-07-19,19.513837814331055
2011-07-20,19.47765350341797
2011-07-21,20.013072967529297
2011-07-22,19.933483123779297
2011-07-25,19.933483123779297
2011-07-26,19.955188751220703
2011-07-27,20.41826057434082
2011-07-28,20.34589958190918
2011-07-29,20.34589958190918
2011-08-01,20.483379364013672
2011-08-02,20.33866310119629
2011-08-03,20.483379364013672
2011-08-04,19.73089027404785
2011-08-05,19.13759422302246
2011-08-08,17.733930587768555
2011-08-09,18.935007095336914
2011-08-10,18.240407943725586
2011-08-11,19.332950592041016
2011-08-12,19.17377471923828
2011-08-15,19.615123748779297
2011-08-16,19.535533905029297
2011-08-17,19.499359130859375
2011-08-18,18.855419158935547
2011-08-19,18.688997268676758
2011-08-22,18.768585205078125
2011-08-23,19.59341812133789
2011-08-24,19.882837295532227
2011-08-25,19.723655700683594
2011-08-26,20.070951461791992
2011-08-29,20.497838973999023
2011-08-30,20.360374450683594
2011-08-31,20.411022186279297
2011-09-01,20.23737144470215
2011-09-02,19.665771484375
2011-09-06,19.426998138427734
2011-09-07,20.063716888427734
2011-09-08,19.969661712646484
2011-09-09,19.63683319091797
2011-09-12,19.651304244995117
2011-09-13,19.600656509399414
2011-09-14,19.803251266479492
2011-09-15,20.172250747680664
2011-09-16,20.461666107177734
2011-09-19,20.2735538482666
2011-09-20,20.193952560424805
2011-09-21,19.47765350341797
2011-09-22,19.28230094909668
2011-09-23,19.26783561706543
2011-09-26,19.535533905029297
2011-09-27,19.651304244995117
2011-09-28,19.116628646850586
2011-09-29,19.665950775146484
2011-09-30,19.26310920715332
2011-10-03,18.70645523071289
2011-10-04,19.38762664794922
2011-10-05,19.65862464904785
2011-10-06,20.01020050048828
2011-10-07,19.74652862548828
2011-10-10,20.32514762878418
2011-10-11,20.09809112548828
2011-10-12,20.24458122253418
2011-10-13,20.083438873291016
2011-10-14,20.32514762878418
2011-10-17,19.790477752685547
2011-10-18,20.544878005981445
2011-10-19,20.85250473022461
2011-10-20,21.321260452270508
2011-10-21,22.354000091552734
2011-10-24,22.93994903564453
2011-10-25,22.36865234375
2011-10-26,22.72754669189453
2011-10-27,23.379411697387695
2011-10-28,22.6762752532959
2011-10-31,22.632328033447266
2011-11-01,21.8998966217041
2011-11-02,22.31005096435547
2011-11-03,22.3759708404541
2011-11-04,22.317378997802734
2011-11-07,22.317378997802734
2011-11-08,22.7128963470459
2011-11-09,22.31005096435547
2011-11-10,22.544431686401367
2011-11-11,22.93994903564453
2011-11-14,22.742191314697266
2011-11-15,22.830080032348633
2011-11-16,22.6616268157959
2011-11-17,22.192867279052734
2011-11-18,22.2294921875
2011-11-21,21.870594024658203
2011-11-22,21.8998966217041
2011-11-23,21.504375457763672
2011-11-25,21.62887954711914
2011-11-28,21.958486557006836
2011-11-29,21.833969116210938
2011-11-30,22.6909236907959
2011-12-01,22.83740997314453
2011-12-02,23.17432403564453
2011-12-05,23.39405632019043
2011-12-06,23.35744285583496
2011-12-07,23.533231735229492
2011-12-08,23.452655792236328
2011-12-09,23.826204299926758
2011-12-12,23.577171325683594
2011-12-13,23.73098373413086
2011-12-14,23.76760482788086
2011-12-15,23.877479553222656
2011-12-16,23.818883895874023
2011-12-19,23.58449935913086
2011-12-20,24.15579605102539
2011-12-21,24.316936492919922
2011-12-22,24.522024154663086
2011-12-23,24.756397247314453
2011-12-27,24.771047592163086
2011-12-28,24.72666358947754
2011-12-29,24.911579132080078
2011-12-30,24.734054565429688
2012-01-03,24.623111724853516
2012-01-04,24.231094360351562
2012-01-05,24.290266036987305
2012-01-06,24.342042922973633
2012-01-09,24.3790225982666
2012-01-10,24.416006088256836
2012-01-11,24.423402786254883
2012-01-12,24.438203811645508
2012-01-13,24.39382553100586
2012-01-17,24.297666549682617
2012-01-18,24.623111724853516
2012-01-19,24.504776000976562
2012-01-20,24.6157169342041
2012-01-23,24.822818756103516
2012-01-24,24.75624656677246
2012-01-25,24.815420150756836
2012-01-26,24.78583335876465
2012-01-27,24.69707679748535
2012-01-30,24.689678192138672
2012-01-31,24.660099029541016
2012-02-01,25.37016487121582
2012-02-02,25.64383888244629
2012-02-03,25.725194931030273
2012-02-06,25.85093879699707
2012-02-07,26.035856246948242
2012-02-08,26.050647735595703
2012-02-09,26.25775146484375
2012-02-10,26.050647735595703
2012-02-13,26.095014572143555
2012-02-14,25.939699172973633
2012-02-15,25.666030883789062
2012-02-16,25.784378051757812
2012-02-17,25.769577026367188
2012-02-21,25.55508041381836
2012-02-22,25.444135665893555
2012-02-23,25.64383888244629
2012-02-24,25.525487899780273
2012-02-27,25.392351150512695
2012-02-28,25.33318519592285
2012-02-29,25.237028121948242
2012-03-01,25.629043579101562
2012-03-02,25.29620361328125
2012-03-05,25.495901107788086
2012-03-06,25.325794219970703
2012-03-07,25.495901107788086
2012-03-08,25.82135772705078
2012-03-09,25.9766845703125
2012-03-12,26.12461280822754
2012-03-13,26.48703956604004
2012-03-14,26.464860916137695
2012-03-15,26.819887161254883
2012-03-16,26.413074493408203
2012-03-19,26.19858741760254
2012-03-20,26.265146255493164
2012-03-21,26.146806716918945
2012-03-22,25.969287872314453
2012-03-23,26.205976486206055
2012-03-26,26.620182037353516
2012-03-27,26.634981155395508
2012-03-28,26.844053268432617
2012-03-29,26.69471549987793
2012-03-30,26.687238693237305
2012-04-02,26.746980667114258
2012-04-03,26.903779983520508
2012-04-04,26.858983993530273
2012-04-05,26.88138771057129
2012-04-09,26.515504837036133
2012-04-10,25.888269424438477
2012-04-11,26.03760528564453
2012-04-12,26.186946868896484
2012-04-13,26.05253791809082
2012-04-16,26.149614334106445
2012-04-17,26.76938247680664
2012-04-18,26.627517700195312
2012-04-19,27.038188934326172
2012-04-20,27.180068969726562
2012-04-23,27.09046745300293
2012-04-24,27.24726676940918
2012-04-25,27.628093719482422
2012-04-26,27.934247970581055
2012-04-27,28.061195373535156
2012-04-30,28.046239852905273
2012-05-01,28.173185348510742
2012-05-02,27.88197135925293
2012-05-03,27.73263168334961
2012-05-04,27.448884963989258
2012-05-07,27.150203704833984
2012-05-08,27.045663833618164
2012-05-09,26.888856887817383
2012-05-10,26.776840209960938
2012-05-11,26.76938247680664
2012-05-14,26.50057029724121
2012-05-15,26.50803565979004
2012-05-16,26.19442367553711
2012-05-17,25.78372573852539
2012-05-18,25.268505096435547
2012-05-21,25.462642669677734
2012-05-22,25.84347152709961
2012-05-23,25.91813850402832
2012-05-24,26.239219665527344
2012-05-25,26.08987808227539
2012-05-29,26.328824996948242
2012-05-30,25.977872848510742
2012-05-31,25.940536499023438
2012-06-01,25.544780731201172
2012-06-04,25.499988555908203
2012-06-05,25.57465171813965
2012-06-06,26.119747161865234
2012-06-07,26.000272750854492
2012-06-08,25.79120445251465
2012-06-11,25.522380828857422
2012-06-12,25.701601028442383
2012-06-13,25.694122314453125
2012-06-14,25.79866600036621
2012-06-15,25.447710037231445
2012-06-18,25.79120445251465
2012-06-19,26.0824031829834
2012-06-20,25.992801666259766
2012-06-21,25.84347152709961
2012-06-22,25.977872848510742
2012-06-25,25.604516983032227
2012-06-26,25.761333465576172
2012-06-27,25.768863677978516
2012-06-28,26.138399124145508
2012-06-29,26.44759178161621
2012-07-02,26.72661590576172
2012-07-03,26.794498443603516
2012-07-05,26.967945098876953
2012-07-06,26.734167098999023
2012-07-09,26.802045822143555
2012-07-10,26.71908187866211
2012-07-11,26.741710662841797
2012-07-12,26.58334732055664
2012-07-13,26.967945098876953
2012-07-16,26.779415130615234
2012-07-17,27.1564884185791
2012-07-18,27.141399383544922
2012-07-19,27.013198852539062
2012-07-20,26.8774471282959
2012-07-23,26.771875381469727
2012-07-24,26.319395065307617
2012-07-25,26.485305786132812
2012-07-26,26.72661590576172
2012-07-27,27.30730438232422
2012-07-30,27.17911148071289
2012-07-31,26.756786346435547
2012-08-01,27.11123275756836
2012-08-02,26.779415130615234
2012-08-03,26.80957794189453
2012-08-06,26.530555725097656
2012-08-07,26.553178787231445
2012-08-08,26.394805908203125
2012-08-09,26.28168296813965
2012-08-10,26.326934814453125
2012-08-13,26.191184997558594
2012-08-14,26.372177124023438
2012-08-15,26.907611846923828
2012-08-16,27.013198852539062
2012-08-17,27.201740264892578
2012-08-20,27.17911148071289
2012-08-21,26.990575790405273
2012-08-22,26.975496292114258
2012-08-23,26.817121505737305
2012-08-24,26.907611846923828
2012-08-27,27.08860969543457
2012-08-28,27.065982818603516
2012-08-29,27.118776321411133
2012-08-30,26.96041488647461
2012-08-31,26.93778419494629
2012-09-04,27.292234420776367
2012-09-05,27.352556228637695
2012-09-06,27.48830795288086
2012-09-07,27.518461227416992
2012-09-10,27.1564884185791
2012-09-11,27.322391510009766
2012-09-12,27.631593704223633
2012-09-13,28.008657455444336
2012-09-14,28.121782302856445
2012-09-17,28.031278610229492
2012-09-18,27.805042266845703
2012-09-19,27.903079986572266
2012-09-20,27.963415145874023
2012-09-21,28.031278610229492
2012-09-24,27.918167114257812
2012-09-25,27.631593704223633
2012-09-26,27.357563018798828
2012-09-27,27.30428123474121
2012-09-28,27.266218185424805
2012-10-01,27.18248748779297
2012-10-02,27.36516761779785
2012-10-03,27.608753204345703
2012-10-04,27.82189178466797
2012-10-05,28.035030364990234
2012-10-08,28.01980209350586
2012-10-09,27.715322494506836
2012-10-10,27.72293472290039
2012-10-11,27.631593704223633
2012-10-12,27.464130401611328
2012-10-15,27.5478572845459
2012-10-16,27.654422760009766
2012-10-17,27.82189178466797
2012-10-18,27.73055076599121
2012-10-19,27.228158950805664
2012-10-22,27.18248748779297
2012-10-23,26.98456573486328
2012-10-24,26.84755516052246
2012-10-25,26.862789154052734
2012-10-26,27.152034759521484
2012-10-31,26.97695541381836
2012-11-01,27.3347225189209
2012-11-02,27.357563018798828
2012-11-05,27.42605972290039
2012-11-06,27.532629013061523
2012-11-07,27.04547119140625
2012-11-08,26.90083885192871
2012-11-09,27.106369018554688
2012-11-12,27.075916290283203
2012-11-13,27.060684204101562
2012-11-14,26.870397567749023
2012-11-15,26.961740493774414
2012-11-16,27.220542907714844
2012-11-19,27.585918426513672
2012-11-20,27.715322494506836
2012-11-21,27.867557525634766
2012-11-23,28.08069610595703
2012-11-26,27.943683624267578
2012-11-27,27.66204071044922
2012-11-28,27.66965103149414
2012-11-29,27.89248275756836
2012-11-30,28.061538696289062
2012-12-03,28.084575653076172
2012-12-04,28.007740020751953
2012-12-05,28.015430450439453
2012-12-06,27.953950881958008
2012-12-07,28.00005340576172
2012-12-10,27.569766998291016
2012-12-11,27.592809677124023
2012-12-12,27.41607666015625
2012-12-13,27.32387351989746
2012-12-14,27.062620162963867
2012-12-17,27.239349365234375
2012-12-18,27.077985763549805
2012-12-19,27.162517547607422
2012-12-20,27.36229705810547
2012-12-21,26.947364807128906
2012-12-24,26.89357566833496
2012-12-26,26.76295280456543
2012-12-27,26.6323184967041
2012-12-28,26.486331939697266
2012-12-31,26.62464141845703
2013-01-02,27.27777862548828
2013-01-03,27.154827117919922
2013-01-04,27.085678100585938
2013-01-07,27.4929256439209
2013-01-08,27.208614349365234
2013-01-09,27.29313850402832
2013-01-10,27.42376136779785
2013-01-11,27.346935272216797
2013-01-14,27.208614349365234
2013-01-15,27.193254470825195
2013-01-16,27.09336280822754
2013-01-17,27.254735946655273
2013-01-18,27.27009391784668
2013-01-22,27.523653030395508
2013-01-23,27.377662658691406
2013-01-24,27.17787742614746
2013-01-25,27.646595001220703
2013-01-28,27.41607666015625
2013-01-29,27.531335830688477
2013-01-30,27.900171279907227
2013-01-31,28.39194107055664
2013-02-01,28.730030059814453
2013-02-04,28.96822738647461
2013-02-05,29.168012619018555
2013-02-06,29.306320190429688
2013-02-07,29.206430435180664
2013-02-08,29.175703048706055
2013-02-11,29.10654067993164
2013-02-12,29.060434341430664
2013-02-13,29.613677978515625
2013-02-14,29.82883071899414
2013-02-15,29.867244720458984
2013-02-19,29.85187530517578
2013-02-20,29.70587921142578
2013-02-21,29.544525146484375
2013-02-22,29.759653091430664
2013-02-25,29.206430435180664
2013-02-26,29.498414993286133
2013-02-27,29.713558197021484
2013-02-28,29.83763313293457
2013-03-01,29.66703987121582
2013-03-04,29.72132110595703
2013-03-05,30.0779972076416
2013-03-06,29.76783561706543
2013-03-07,29.791107177734375
2013-03-08,30.054738998413086
2013-03-11,30.147794723510742
2013-03-12,30.039236068725586
2013-03-13,30.372665405273438
2013-03-14,30.644054412841797
2013-03-15,30.737091064453125
2013-03-18,30.698328018188477
2013-03-19,30.93870735168457
2013-03-20,31.24110221862793
2013-03-21,31.194583892822266
2013-03-22,31.403947830200195
2013-03-25,31.365182876586914
2013-03-26,31.574539184570312
2013-03-27,31.75287628173828
2013-03-28,32.03202438354492
2013-04-01,31.96999168395996
2013-04-02,32.06303405761719
2013-04-03,31.79939842224121
2013-04-04,31.86918830871582
2013-04-05,31.75287628173828
2013-04-08,32.086307525634766
2013-04-09,32.02428436279297
2013-04-10,32.21038055419922
2013-04-11,32.86946487426758
2013-04-12,32.7686653137207
2013-04-15,32.4429931640625
2013-04-16,32.644596099853516
2013-04-17,32.380950927734375
2013-04-18,32.404212951660156
2013-04-19,32.52827835083008
2013-04-22,32.60581970214844
2013-04-23,32.691123962402344
2013-04-24,32.675621032714844
2013-04-25,32.729881286621094
2013-04-26,32.77643585205078
2013-04-29,32.900489807128906
2013-04-30,32.915977478027344
2013-05-01,32.98577880859375
2013-05-02,33.4122428894043
2013-05-03,33.79219436645508
2013-05-06,34.0325813293457
2013-05-07,34.11012268066406
2013-05-08,34.38926696777344
2013-05-09,34.38926696777344
2013-05-10,34.38926696777344
2013-05-13,34.69942855834961
2013-05-14,35.048362731933594
2013-05-15,35.34300231933594
2013-05-16,35.31975173950195
2013-05-17,35.29648971557617
2013-05-20,35.14141845703125
2013-05-21,35.056114196777344
2013-05-22,34.73044204711914
2013-05-23,34.629642486572266
2013-05-24,34.490055084228516
2013-05-28,34.745941162109375
2013-05-29,34.474578857421875
2013-05-30,34.75370407104492
2013-05-31,34.13631820678711
2013-06-03,33.69867706298828
2013-06-04,33.55799865722656
2013-06-05,33.28446578979492
2013-06-06,33.729915618896484
2013-06-07,34.20664596557617
2013-06-10,34.159759521484375
2013-06-11,34.21446228027344
2013-06-12,33.97998809814453
2013-06-13,34.67555618286133
2013-06-14,34.65991973876953
2013-06-17,35.05067825317383
2013-06-18,35.44925308227539
2013-06-19,34.269168853759766
2013-06-20,33.37042236328125
2013-06-21,33.68303680419922
2013-06-24,33.35480880737305
2013-06-25,33.57362365722656
2013-06-26,33.75337219238281
2013-06-27,34.28480911254883
2013-06-28,34.14411544799805
2013-07-01,34.58176803588867
2013-07-02,34.47235870361328
2013-07-03,34.370758056640625
2013-07-05,34.6286735534668
2013-07-08,34.80840301513672
2013-07-09,34.76934814453125
2013-07-10,34.87092590332031
2013-07-11,35.42580032348633
2013-07-12,35.58209991455078
2013-07-15,35.44142150878906
2013-07-16,34.94907760620117
2013-07-17,34.83967208862305
2013-07-18,35.12101745605469
2013-07-19,35.15226745605469
2013-07-22,35.261680603027344
2013-07-23,34.902191162109375
2013-07-24,34.35513687133789
2013-07-25,34.37857437133789
2013-07-26,34.198829650878906
2013-07-29,34.11287307739258
2013-07-30,34.198829650878906
2013-07-31,34.68336486816406
2013-08-01,35.02722930908203
2013-08-02,35.292945861816406
2013-08-05,34.93346405029297
2013-08-06,34.761539459228516
2013-08-07,34.56614303588867
2013-08-08,34.58176803588867
2013-08-09,34.433292388916016
2013-08-12,34.183204650878906
2013-08-13,34.68336486816406
2013-08-14,34.46454620361328
2013-08-15,33.675235748291016
2013-08-16,33.56581497192383
2013-08-19,33.51891326904297
2013-08-20,33.88623046875
2013-08-21,33.43295669555664
2013-08-22,33.456398010253906
2013-08-23,33.70648193359375
2013-08-26,33.268836975097656
2013-08-27,32.831199645996094
2013-08-28,32.62799835205078
2013-08-29,32.901512145996094
2013-08-30,32.578433990478516
2013-09-03,32.62569808959961
2013-09-04,33.66594696044922
2013-09-05,33.82355499267578
2013-09-06,33.926002502441406
2013-09-09,34.58796691894531
2013-09-10,34.83226013183594
2013-09-11,34.95048904418945
2013-09-12,34.78499221801758
2013-09-13,34.4067268371582
2013-09-16,34.69042205810547
