Date,TDG
2010-11-04,30.92889404296875
2010-11-05,30.974782943725586
2010-11-08,30.65814971923828
2010-11-09,30.40117645263672
2010-11-10,30.286457061767578
2010-11-11,30.1028995513916
2010-11-12,30.015718460083008
2010-11-15,30.19467544555664
2010-11-16,30.873828887939453
2010-11-17,30.87841796875
2010-11-18,31.323537826538086
2010-11-19,31.328126907348633
2010-11-22,31.351070404052734
2010-11-23,31.107866287231445
2010-11-24,31.686059951782227
2010-11-26,31.695240020751953
2010-11-29,31.608047485351562
2010-11-30,31.433666229248047
2010-12-01,31.745716094970703
2010-12-02,31.965980529785156
2010-12-03,31.89255714416504
2010-12-06,32.0715217590332
2010-12-07,32.2046012878418
2010-12-08,32.186241149902344
2010-12-09,32.33308410644531
2010-12-10,32.32849884033203
2010-12-13,32.424869537353516
2010-12-14,32.5762939453125
2010-12-15,32.68642807006836
2010-12-16,32.952579498291016
2010-12-17,32.86539840698242
2010-12-20,32.83786392211914
2010-12-21,33.16825485229492
2010-12-22,33.2187385559082
2010-12-23,33.071895599365234
2010-12-27,32.97552490234375
2010-12-28,32.874568939208984
2010-12-29,32.86997985839844
2010-12-30,32.851627349853516
2010-12-31,33.04435729980469
2011-01-03,33.84282684326172
2011-01-04,34.12274169921875
2011-01-05,34.71929931640625
2011-01-06,34.98086166381836
2011-01-07,35.517757415771484
2011-01-10,34.613746643066406
2011-01-11,35.04510498046875
2011-01-12,35.1506462097168
2011-01-13,35.07722091674805
2011-01-14,35.15982437133789
2011-01-18,35.494808197021484
2011-01-19,35.41220474243164
2011-01-20,35.11393356323242
2011-01-21,35.3984489440918
2011-01-24,35.24242401123047
2011-01-25,35.3754997253418
2011-01-26,35.73801803588867
2011-01-27,35.71048355102539
2011-01-28,35.196529388427734
2011-01-31,35.55446243286133
2011-02-01,35.85274124145508
2011-02-02,35.756370544433594
2011-02-03,36.06382751464844
2011-02-04,36.36669158935547
2011-02-07,37.16056442260742
2011-02-08,37.89478302001953
2011-02-09,37.71122360229492
2011-02-10,37.52308654785156
2011-02-11,37.4129524230957
2011-02-14,37.41754150390625
2011-02-15,37.43130874633789
2011-02-16,37.54143524169922
2011-02-17,37.39918899536133
2011-02-18,37.39918899536133
2011-02-22,37.032081604003906
2011-02-23,36.39881134033203
2011-02-24,36.357513427734375
2011-02-25,36.86687469482422
2011-02-28,36.88522720336914
2011-03-01,37.25693130493164
2011-03-02,37.38541793823242
2011-03-03,38.08292770385742
2011-03-04,37.93608474731445
2011-03-07,37.13762283325195
2011-03-08,37.440486907958984
2011-03-09,37.62403869628906
2011-03-10,36.853111267089844
2011-03-11,37.178924560546875
2011-03-14,37.64698791503906
2011-03-15,36.58237075805664
2011-03-16,35.55446243286133
2011-03-17,35.81603240966797
2011-03-18,36.1647834777832
2011-03-21,36.75215530395508
2011-03-22,37.02290344238281
2011-03-23,37.25693130493164
2011-03-24,37.555206298828125
2011-03-25,37.67910385131836
2011-03-28,37.70663833618164
2011-03-29,37.77088165283203
2011-03-30,37.85348892211914
2011-03-31,38.468387603759766
2011-04-01,38.62900161743164
2011-04-04,38.16093826293945
2011-04-05,38.10586929321289
2011-04-06,37.954437255859375
2011-04-07,37.601097106933594
2011-04-08,36.9402961730957
2011-04-11,36.816402435302734
2011-04-12,36.44929504394531
2011-04-13,36.334571838378906
2011-04-14,36.05005645751953
2011-04-15,36.16937255859375
2011-04-18,35.586585998535156
2011-04-19,35.60953140258789
2011-04-20,36.45846939086914
2011-04-21,36.71085739135742
2011-04-25,36.4217643737793
2011-04-26,36.72921371459961
2011-04-27,37.07796859741211
2011-04-28,37.39918899536133
2011-04-29,38.22517776489258
2011-05-02,38.03244400024414
2011-05-03,37.77088165283203
2011-05-04,37.4129524230957
2011-05-05,37.54602813720703
2011-05-06,38.04621505737305
2011-05-09,38.30778121948242
2011-05-10,38.10586929321289
2011-05-11,38.069156646728516
2011-05-12,38.376609802246094
2011-05-13,37.940670013427734
2011-05-16,37.8397102355957
2011-05-17,37.729583740234375
2011-05-18,38.49592208862305
2011-05-19,38.294010162353516
2011-05-20,37.793827056884766
2011-05-23,36.93571090698242
2011-05-24,36.75674819946289
2011-05-25,36.7154541015625
2011-05-26,36.52730178833008
2011-05-27,36.9632453918457
2011-05-31,37.628623962402344
2011-06-01,37.3211784362793
2011-06-02,37.27070236206055
2011-06-03,36.857696533203125
2011-06-06,36.94489288330078
2011-06-07,36.95406723022461
2011-06-08,36.742977142333984
2011-06-09,36.99077224731445
2011-06-10,36.73379898071289
2011-06-13,36.70167922973633
2011-06-14,37.848899841308594
2011-06-15,37.70663833618164
2011-06-16,37.8167724609375
2011-06-17,38.468387603759766
2011-06-20,39.152130126953125
2011-06-21,39.89552688598633
2011-06-22,39.87257766723633
2011-06-23,39.638545989990234
2011-06-24,39.37239456176758
2011-06-27,40.06072235107422
2011-06-28,40.804115295410156
2011-06-29,40.776580810546875
2011-06-30,41.84579086303711
2011-07-01,42.81404113769531
2011-07-05,42.846153259277344
2011-07-06,43.107723236083984
2011-07-07,43.02053451538086
2011-07-08,43.01594161987305
2011-07-11,42.46527862548828
2011-07-12,41.5933952331543
2011-07-13,42.19453430175781
2011-07-14,41.85496520996094
2011-07-15,41.56586837768555
2011-07-18,41.162044525146484
2011-07-19,41.93756103515625
2011-07-20,42.09358596801758
2011-07-21,42.90581130981445
2011-07-22,42.69013595581055
2011-07-25,42.49740219116211
2011-07-26,41.89626693725586
2011-07-27,41.249237060546875
2011-07-28,41.304298400878906
2011-07-29,41.33183288574219
2011-08-01,40.863773345947266
2011-08-02,39.799156188964844
2011-08-03,40.66645431518555
2011-08-04,37.192691802978516
2011-08-05,37.55979537963867
2011-08-08,33.87953186035156
2011-08-09,38.94563293457031
2011-08-10,36.23820877075195
2011-08-11,39.84963607788086
2011-08-12,40.253456115722656
2011-08-15,40.85918045043945
2011-08-16,41.20335006713867
2011-08-17,41.86414337158203
2011-08-18,39.29438018798828
2011-08-19,38.90433120727539
2011-08-22,39.386165618896484
2011-08-23,39.877166748046875
2011-08-24,39.88634490966797
2011-08-25,39.441219329833984
2011-08-26,40.29016876220703
2011-08-29,41.92839050292969
2011-08-30,41.253822326660156
2011-08-31,42.15324020385742
2011-09-01,41.776954650878906
2011-09-02,41.02898025512695
2011-09-06,40.41865539550781
2011-09-07,41.7310791015625
2011-09-08,41.019798278808594
2011-09-09,39.762451171875
2011-09-12,39.30356216430664
2011-09-13,40.20756530761719
2011-09-14,41.111568450927734
2011-09-15,41.047325134277344
2011-09-16,42.38727569580078
2011-09-19,42.272552490234375
2011-09-20,41.386905670166016
2011-09-21,39.54677200317383
2011-09-22,37.844303131103516
2011-09-23,38.97317123413086
2011-09-26,39.115413665771484
2011-09-27,39.73949432373047
2011-09-28,38.05998611450195
2011-09-29,37.48637771606445
2011-09-30,37.477195739746094
2011-10-03,35.508575439453125
2011-10-04,35.673770904541016
2011-10-05,36.779685974121094
2011-10-06,37.58733367919922
2011-10-07,38.00033187866211
2011-10-10,38.890560150146484
2011-10-11,39.23931884765625
2011-10-12,39.43204879760742
2011-10-13,39.57889175415039
2011-10-14,40.0194206237793
2011-10-17,40.0423698425293
2011-10-18,40.313106536865234
2011-10-19,39.30815505981445
2011-10-20,39.12918472290039
2011-10-21,40.59761428833008
2011-10-24,42.323028564453125
2011-10-25,41.946746826171875
2011-10-26,41.26300048828125
2011-10-27,42.83238983154297
2011-10-28,42.83698272705078
2011-10-31,43.09854507446289
2011-11-01,41.36854553222656
2011-11-02,41.588809967041016
2011-11-03,43.373878479003906
2011-11-04,43.0801887512207
2011-11-07,43.286685943603516
2011-11-08,45.204833984375
2011-11-09,44.406368255615234
2011-11-10,44.172340393066406
2011-11-11,44.93867874145508
2011-11-14,44.70464324951172
2011-11-15,45.154354095458984
2011-11-16,44.566978454589844
2011-11-17,42.937931060791016
2011-11-18,43.323394775390625
2011-11-21,42.419395446777344
2011-11-22,42.593772888183594
2011-11-23,41.68058776855469
2011-11-25,41.836605072021484
2011-11-28,42.66719055175781
2011-11-29,42.47905731201172
2011-11-30,44.24576187133789
2011-12-01,44.82395553588867
2011-12-02,44.30082321166992
2011-12-05,44.42931365966797
2011-12-06,44.11726760864258
2011-12-07,43.60332107543945
2011-12-08,43.36469650268555
2011-12-09,44.67252731323242
2011-12-12,44.05302429199219
2011-12-13,43.47483444213867
2011-12-14,43.4289436340332
2011-12-15,43.65838623046875
2011-12-16,44.04384994506836
2011-12-19,43.85111618041992
2011-12-20,44.47520446777344
2011-12-21,44.57615661621094
2011-12-22,44.62662887573242
2011-12-23,45.17729949951172
2011-12-27,45.09011459350586
2011-12-28,43.750160217285156
2011-12-29,44.27788543701172
2011-12-30,43.906185150146484
2012-01-03,43.17196273803711
2012-01-04,42.73603439331055
2012-01-05,43.68132781982422
2012-01-06,44.392601013183594
2012-01-09,44.718414306640625
2012-01-10,45.29201889038086
2012-01-11,45.140594482421875
2012-01-12,44.98456954956055
2012-01-13,44.768890380859375
2012-01-17,44.95703887939453
2012-01-18,44.3283576965332
2012-01-19,44.70005416870117
2012-01-20,44.53944396972656
2012-01-23,46.39793395996094
2012-01-24,46.14096450805664
2012-01-25,46.89812088012695
2012-01-26,46.728328704833984
2012-01-27,46.512657165527344
2012-01-30,46.8797607421875
2012-01-31,47.967323303222656
2012-02-01,49.02275848388672
2012-02-02,48.66941833496094
2012-02-03,49.48164749145508
2012-02-06,49.29349899291992
2012-02-07,52.23037338256836
2012-02-08,53.23074722290039
2012-02-09,53.281219482421875
2012-02-10,53.31793212890625
2012-02-13,54.231117248535156
2012-02-14,53.446414947509766
2012-02-15,52.771854400634766
2012-02-16,53.39134979248047
2012-02-17,53.203208923339844
2012-02-21,53.34086990356445
2012-02-22,53.86859130859375
2012-02-23,53.72174072265625
2012-02-24,53.72174072265625
2012-02-27,53.92823791503906
2012-02-28,53.62997817993164
2012-02-29,54.51103210449219
2012-03-01,53.740108489990234
2012-03-02,52.767269134521484
2012-03-05,52.90951919555664
2012-03-06,51.34931182861328
2012-03-07,51.661354064941406
2012-03-08,52.28544235229492
2012-03-09,52.212013244628906
2012-03-12,52.23954391479492
2012-03-13,52.99212646484375
2012-03-14,52.78562545776367
2012-03-15,52.90951919555664
2012-03-16,52.918701171875
2012-03-19,51.92292404174805
2012-03-20,51.96880340576172
2012-03-21,52.606666564941406
2012-03-22,52.982940673828125
2012-03-23,52.93705368041992
2012-03-26,53.730926513671875
2012-03-27,53.36381912231445
2012-03-28,53.23074722290039
2012-03-29,52.753501892089844
2012-03-30,53.1206169128418
2012-04-02,53.68962478637695
2012-04-03,53.81812286376953
2012-04-04,53.31333923339844
2012-04-05,53.368408203125
2012-04-09,52.634193420410156
2012-04-10,51.363075256347656
2012-04-11,52.418521881103516
2012-04-12,53.7171630859375
2012-04-13,53.24910354614258
2012-04-16,53.703399658203125
2012-04-17,54.667049407958984
2012-04-18,55.15806579589844
2012-04-19,54.639522552490234
2012-04-20,56.09878158569336
2012-04-23,55.98405075073242
2012-04-24,55.86016082763672
2012-04-25,57.223045349121094
2012-04-26,57.548866271972656
2012-04-27,58.34272384643555
2012-04-30,57.87467575073242
2012-05-01,58.31061553955078
2012-05-02,58.659358978271484
2012-05-03,59.37063980102539
2012-05-04,58.53545379638672
2012-05-07,58.47581481933594
2012-05-08,58.97140121459961
2012-05-09,57.796653747558594
2012-05-10,58.13164138793945
2012-05-11,57.70029067993164
2012-05-14,57.32858657836914
2012-05-15,56.7412223815918
2012-05-16,56.90641403198242
2012-05-17,55.17641830444336
2012-05-18,54.524803161621094
2012-05-21,56.26856994628906
2012-05-22,57.5167350769043
2012-05-23,57.51213836669922
2012-05-24,57.33776092529297
2012-05-25,57.00736618041992
2012-05-29,57.97562026977539
2012-05-30,56.59437942504883
2012-05-31,56.44293975830078
2012-06-01,55.850982666015625
2012-06-04,55.86016082763672
2012-06-05,55.43798828125
2012-06-06,58.15916442871094
2012-06-07,57.90678787231445
2012-06-08,58.34272384643555
2012-06-11,57.85630416870117
2012-06-12,58.20506286621094
2012-06-13,57.438724517822266
2012-06-14,57.126686096191406
2012-06-15,57.03031921386719
2012-06-18,58.278480529785156
2012-06-19,58.42533874511719
2012-06-20,59.567955017089844
2012-06-21,58.5079231262207
2012-06-22,58.34272384643555
2012-06-25,57.88843536376953
2012-06-26,58.484981536865234
2012-06-27,58.73737335205078
2012-06-28,58.5400505065918
2012-06-29,61.62834548950195
2012-07-02,60.54996871948242
2012-07-03,61.031795501708984
2012-07-05,61.343841552734375
2012-07-06,60.058956146240234
2012-07-09,60.095680236816406
2012-07-10,59.668907165527344
2012-07-11,58.613468170166016
2012-07-12,58.44826889038086
2012-07-13,60.03602600097656
2012-07-16,59.494537353515625
2012-07-17,59.595489501953125
2012-07-18,59.48994064331055
2012-07-19,59.641380310058594
2012-07-20,59.51747512817383
2012-07-23,59.07235336303711
2012-07-24,55.07087707519531
2012-07-25,55.18100357055664
2012-07-26,55.09840774536133
2012-07-27,55.81427001953125
2012-07-30,55.47010040283203
2012-07-31,56.60813903808594
2012-08-01,55.18559265136719
2012-08-02,55.63071060180664
2012-08-03,57.002777099609375
2012-08-06,56.43376159667969
2012-08-07,57.56721115112305
2012-08-08,57.42035675048828
2012-08-09,58.278480529785156
2012-08-10,58.5079231262207
2012-08-13,58.572174072265625
2012-08-14,58.66852951049805
2012-08-15,58.95304489135742
2012-08-16,60.72433853149414
2012-08-17,63.22068405151367
2012-08-20,63.5694465637207
2012-08-21,62.780147552490234
2012-08-22,62.532352447509766
2012-08-23,62.67461013793945
2012-08-24,63.58320617675781
2012-08-27,63.97785186767578
2012-08-28,63.317039489746094
2012-08-29,63.67497634887695
2012-08-30,63.40882110595703
2012-08-31,63.6107292175293
2012-09-04,63.6336784362793
2012-09-05,62.8811149597168
2012-09-06,64.4321517944336
2012-09-07,65.86386108398438
2012-09-10,64.91856384277344
2012-09-11,65.25354766845703
2012-09-12,65.59770202636719
2012-09-13,65.66654205322266
2012-09-14,66.8183364868164
2012-09-17,65.97400665283203
2012-09-18,65.46923065185547
2012-09-19,65.64360809326172
2012-09-20,65.19389343261719
2012-09-21,66.31356811523438
2012-09-24,65.79044342041016
2012-09-25,66.5154800415039
2012-09-26,64.72123718261719
2012-09-27,64.74417877197266
2012-09-28,65.10211181640625
2012-10-01,65.01951599121094
2012-10-02,65.198486328125
2012-10-03,66.68067169189453
2012-10-04,68.36021423339844
2012-10-05,68.86956787109375
2012-10-08,67.38277435302734
2012-10-09,66.9881362915039
2012-10-10,66.56595611572266
2012-10-11,66.81375885009766
2012-10-12,68.45198059082031
2012-10-15,68.2363052368164
2012-10-16,69.245849609375
2012-10-17,68.37396240234375
2012-10-18,68.25924682617188
2012-10-19,66.8596420288086
2012-10-22,67.63516235351562
2012-10-23,65.99128723144531
2012-10-24,66.06669616699219
2012-10-25,67.92171478271484
2012-10-26,68.08760833740234
2012-10-31,66.96656036376953
2012-11-01,68.65568542480469
2012-11-02,68.81151580810547
2012-11-05,68.78135681152344
2012-11-06,70.4403076171875
2012-11-07,69.37455749511719
2012-11-08,68.94725036621094
2012-11-09,69.03270721435547
2012-11-12,68.14793395996094
2012-11-13,68.36912536621094
2012-11-14,66.0516128540039
2012-11-15,63.16603469848633
2012-11-16,64.73951721191406
2012-11-19,65.39807891845703
2012-11-20,65.8957748413086
2012-11-21,66.11697387695312
2012-11-23,66.55935668945312
2012-11-26,66.86601257324219
2012-11-27,67.12239837646484
2012-11-28,67.05705261230469
2012-11-29,67.83120727539062
2012-11-30,68.37918090820312
2012-12-03,66.95146179199219
2012-12-04,67.04196166992188
2012-12-05,67.50948333740234
2012-12-06,67.78094482421875
2012-12-07,65.21208190917969
2012-12-10,65.39305877685547
2012-12-11,65.7851791381836
2012-12-12,64.44293212890625
2012-12-13,63.43247604370117
2012-12-14,63.10068893432617
2012-12-17,64.45801544189453
2012-12-18,66.27281188964844
2012-12-19,67.30838775634766
2012-12-20,67.70050811767578
2012-12-21,67.92171478271484
2012-12-24,67.95689392089844
2012-12-26,66.9715805053711
2012-12-27,67.6552734375
2012-12-28,66.88611602783203
2012-12-31,68.55010223388672
2013-01-02,70.3799819946289
2013-01-03,70.18392944335938
2013-01-04,70.5257568359375
2013-01-07,70.75701904296875
2013-01-08,69.12319946289062
2013-01-09,70.17387390136719
2013-01-10,68.41437530517578
2013-01-11,69.1382827758789
2013-01-14,68.24344635009766
2013-01-15,68.10771942138672
2013-01-16,67.7708969116211
2013-01-17,68.71600341796875
2013-01-18,68.47972869873047
2013-01-22,68.88189697265625
2013-01-23,69.08800506591797
2013-01-24,69.4801254272461
2013-01-25,69.58067321777344
2013-01-28,68.80648040771484
2013-01-29,69.28909301757812
2013-01-30,69.28407287597656
2013-01-31,68.08760833740234
2013-02-01,68.58026123046875
2013-02-04,69.23379516601562
2013-02-05,70.09846496582031
2013-02-06,70.24927520751953
2013-02-07,72.19479370117188
2013-02-08,71.91326141357422
2013-02-11,72.98403930664062
2013-02-12,72.84831237792969
2013-02-13,72.76788330078125
2013-02-14,72.10932159423828
2013-02-15,72.27522277832031
2013-02-19,71.91326141357422
2013-02-20,70.30960083007812
2013-02-21,70.963134765625
2013-02-22,71.7574234008789
2013-02-25,69.79181671142578
2013-02-26,69.9677505493164
2013-02-27,71.68704223632812
2013-02-28,71.55634307861328
2013-03-01,71.72724914550781
2013-03-04,71.25971984863281
2013-03-05,71.80769348144531
2013-03-06,72.14450073242188
2013-03-07,72.25007629394531
2013-03-08,72.3154296875
2013-03-11,74.18050384521484
2013-03-12,73.84870147705078
2013-03-13,75.70372009277344
2013-03-14,75.8646011352539
2013-03-15,75.91989135742188
2013-03-18,75.45740509033203
2013-03-19,75.6283187866211
2013-03-20,76.26676177978516
2013-03-21,75.26133728027344
2013-03-22,75.08036041259766
2013-03-25,74.54244995117188
2013-03-26,75.54286193847656
2013-03-27,75.88973236083984
2013-03-28,76.87504577636719
2013-04-01,75.955078125
2013-04-02,75.60317993164062
2013-04-03,75.17084503173828
2013-04-04,75.32669830322266
2013-04-05,74.34137725830078
2013-04-08,75.54788208007812
2013-04-09,76.01541900634766
2013-04-10,77.02587127685547
2013-04-11,76.92029571533203
2013-04-12,76.86499786376953
2013-04-15,74.84408569335938
2013-04-16,74.48213195800781
2013-04-17,73.139892578125
2013-04-18,72.48131561279297
2013-04-19,73.07955932617188
2013-04-22,73.47671508789062
2013-04-23,73.83866119384766
2013-04-24,74.44693756103516
2013-04-25,74.0749282836914
2013-04-26,73.04939270019531
2013-04-29,72.82818603515625
2013-04-30,73.79845428466797
2013-05-01,73.89898681640625
2013-05-02,74.91447448730469
2013-05-03,75.15576934814453
2013-05-06,75.55794525146484
2013-05-07,75.47248077392578
2013-05-08,74.6530532836914
2013-05-09,75.34176635742188
2013-05-10,74.823974609375
2013-05-13,74.45700073242188
2013-05-14,75.44734191894531
2013-05-15,77.76485443115234
2013-05-16,75.73388671875
2013-05-17,75.3216552734375
2013-05-20,75.32669830322266
2013-05-21,75.11555480957031
2013-05-22,75.41214752197266
2013-05-23,74.3262939453125
2013-05-24,73.89898681640625
2013-05-28,74.53240966796875
2013-05-29,73.85877227783203
2013-05-30,73.44654846191406
2013-05-31,73.44654846191406
2013-06-03,74.84408569335938
2013-06-04,74.28104400634766
2013-06-05,74.12520599365234
2013-06-06,75.76907348632812
2013-06-07,75.33674621582031
2013-06-10,75.40209197998047
2013-06-11,74.15536499023438
2013-06-12,73.0091781616211
2013-06-13,73.23540496826172
2013-06-14,74.79381561279297
2013-06-17,76.533203125
2013-06-18,78.8507080078125
2013-06-19,78.84568786621094
2013-06-20,78.99650573730469
2013-06-21,81.68101501464844
2013-06-24,81.53520965576172
2013-06-25,78.83060455322266
2013-06-26,78.820556640625
2013-06-27,79.4489517211914
2013-06-28,78.81050872802734
2013-07-01,77.90059661865234
2013-07-02,76.24665069580078
2013-07-03,77.26715087890625
2013-07-05,79.42884063720703
2013-07-08,80.48955535888672
2013-07-09,80.3337173461914
2013-07-10,80.83644104003906
2013-07-11,82.49044036865234
2013-07-12,82.9097671508789
2013-07-15,82.11187744140625
2013-07-16,81.04610443115234
2013-07-17,81.04027557373047
2013-07-18,80.80731964111328
2013-07-19,80.61512756347656
2013-07-22,81.54695892333984
2013-07-23,82.08857727050781
2013-07-24,82.58943939208984
2013-07-25,82.525390625
2013-07-26,83.07283020019531
2013-07-29,83.33489990234375
2013-07-30,83.81830596923828
2013-07-31,84.20849609375
2013-08-01,86.73027801513672
2013-08-02,86.11875915527344
2013-08-05,86.26435852050781
2013-08-06,84.56376647949219
2013-08-07,83.29996490478516
2013-08-08,81.98957824707031
2013-08-09,81.93134307861328
2013-08-12,81.75080871582031
2013-08-13,81.31399536132812
2013-08-14,80.9238052368164
2013-08-15,80.3122787475586
2013-08-16,79.82306671142578
2013-08-19,80.48699951171875
2013-08-20,80.66753387451172
2013-08-21,80.51029968261719
2013-08-22,81.0577392578125
2013-08-23,81.49453735351562
2013-08-26,81.47706604003906
2013-08-27,80.1783218383789
2013-08-28,80.06766510009766
2013-08-29,80.3122787475586
2013-08-30,79.78811645507812
2013-09-03,80.79566192626953
2013-09-04,80.32975006103516
2013-09-05,80.38216400146484
2013-09-06,80.39965057373047
2013-09-09,81.18004608154297
2013-09-10,82.0419921875
2013-09-11,82.71758270263672
2013-09-12,84.34828186035156
2013-09-13,83.3232650756836
2013-09-16,84.5928955078125
2013-09-17,84.44728088378906
