Date,PNR
2010-11-04,17.56146812438965
2010-11-05,17.525249481201172
2010-11-08,17.390718460083008
2010-11-09,17.04404067993164
2010-11-10,17.13199806213379
2010-11-11,17.126827239990234
2010-11-12,16.981945037841797
2010-11-15,16.997467041015625
2010-11-16,16.800838470458984
2010-11-17,16.72323226928711
2010-11-18,16.852598190307617
2010-11-19,16.83188819885254
2010-11-22,16.883634567260742
2010-11-23,16.821544647216797
2010-11-24,17.121654510498047
2010-11-26,17.13199806213379
2010-11-29,16.9664249420166
2010-11-30,17.02334213256836
2010-12-01,17.338970184326172
2010-12-02,17.582168579101562
2010-12-03,17.613203048706055
2010-12-06,17.732215881347656
2010-12-07,18.03232192993164
2010-12-08,18.10993194580078
2010-12-09,18.21342658996582
2010-12-10,18.36865234375
2010-12-13,18.565271377563477
2010-12-14,18.51352310180664
2010-12-15,18.415220260620117
2010-12-16,18.823984146118164
2010-12-17,18.829166412353516
2010-12-20,18.849864959716797
2010-12-21,19.222402572631836
2010-12-22,18.88607406616211
2010-12-23,18.9171199798584
2010-12-27,18.93264389038086
2010-12-28,19.015426635742188
2010-12-29,18.948177337646484
2010-12-30,19.02060317993164
2010-12-31,18.89124870300293
2011-01-03,19.134443283081055
2011-01-04,18.829166412353516
2011-01-05,18.839513778686523
2011-01-06,18.92746925354004
2011-01-07,18.896427154541016
2011-01-10,18.653234481811523
2011-01-11,18.89124870300293
2011-01-12,19.093042373657227
2011-01-13,19.1706600189209
2011-01-14,19.134443283081055
2011-01-18,19.212055206298828
2011-01-19,18.880901336669922
2011-01-20,18.53422737121582
2011-01-21,18.404863357543945
2011-01-24,18.860204696655273
2011-01-25,18.958518981933594
2011-01-26,19.07297134399414
2011-01-27,18.94811248779297
2011-01-28,18.60993766784668
2011-01-31,18.81804847717285
2011-02-01,19.395540237426758
2011-02-02,19.593242645263672
2011-02-03,19.619258880615234
2011-02-04,19.863779067993164
2011-02-07,19.832555770874023
2011-02-08,19.81175994873047
2011-02-09,19.624454498291016
2011-02-10,19.74932289123535
2011-02-11,19.842975616455078
2011-02-14,19.858570098876953
2011-02-15,19.796144485473633
2011-02-16,19.796144485473633
2011-02-17,20.05108070373535
2011-02-18,20.07187843322754
2011-02-22,19.40594482421875
2011-02-23,19.15101432800293
2011-02-24,19.005340576171875
2011-02-25,19.35911750793457
2011-02-28,19.291486740112305
2011-03-01,18.95331382751465
2011-03-02,19.005340576171875
2011-03-03,19.431957244873047
2011-03-04,19.09378433227539
2011-03-07,18.750404357910156
2011-03-08,19.301895141601562
2011-03-09,19.192638397216797
2011-03-10,18.69838523864746
2011-03-11,18.812843322753906
2011-03-14,18.71919822692871
2011-03-15,18.583927154541016
2011-03-16,18.438251495361328
2011-03-17,18.672372817993164
2011-03-18,18.792024612426758
2011-03-21,19.291486740112305
2011-03-22,19.291486740112305
2011-03-23,19.17702865600586
2011-03-24,19.36953353881836
2011-03-25,19.400747299194336
2011-03-28,19.411149978637695
2011-03-29,19.582836151123047
2011-03-30,19.629653930664062
2011-03-31,19.660873413085938
2011-04-01,19.770130157470703
2011-04-04,20.030269622802734
2011-04-05,20.420461654663086
2011-04-06,20.54012680053711
2011-04-07,20.41526222229004
2011-04-08,20.23316764831543
2011-04-11,20.103103637695312
2011-04-12,19.775333404541016
2011-04-13,19.754526138305664
2011-04-14,19.614046096801758
2011-04-15,19.686885833740234
2011-04-18,19.249858856201172
2011-04-19,19.520404815673828
2011-04-20,19.91580581665039
2011-04-21,20.144718170166016
2011-04-25,20.248781204223633
2011-04-26,20.638973236083984
2011-04-27,20.71217918395996
2011-04-28,20.88474464416504
2011-04-29,20.999771118164062
2011-05-02,21.046842575073242
2011-05-03,20.821990966796875
2011-05-04,20.56053924560547
2011-05-05,20.387983322143555
2011-05-06,20.429813385009766
2011-05-09,20.618061065673828
2011-05-10,20.916118621826172
2011-05-11,20.581449508666992
2011-05-12,20.879507064819336
2011-05-13,20.607601165771484
2011-05-16,20.49779510498047
2011-05-17,20.314775466918945
2011-05-18,20.5919132232666
2011-05-19,20.69127082824707
2011-05-20,20.398435592651367
2011-05-23,20.116085052490234
2011-05-24,20.06900978088379
2011-05-25,20.607601165771484
2011-05-26,20.581449508666992
2011-05-27,20.837682723999023
2011-05-31,21.167104721069336
2011-06-01,20.367067337036133
2011-06-02,20.335695266723633
2011-06-03,20.00625991821289
2011-06-06,19.70820426940918
2011-06-07,19.593172073364258
2011-06-08,19.478139877319336
2011-06-09,19.776185989379883
2011-06-10,19.347402572631836
2011-06-13,19.404924392700195
2011-06-14,19.81279182434082
2011-06-15,19.598400115966797
2011-06-16,19.65592384338379
2011-06-17,19.760501861572266
2011-06-20,19.964431762695312
2011-06-21,20.37752914428711
2011-06-22,20.340919494628906
2011-06-23,20.49779510498047
2011-06-24,20.257253646850586
2011-06-27,20.304311752319336
2011-06-28,20.581449508666992
2011-06-29,20.69127082824707
2011-06-30,21.10436248779297
2011-07-01,21.580204010009766
2011-07-05,21.674327850341797
2011-07-06,21.674327850341797
2011-07-07,22.09264373779297
2011-07-08,21.993297576904297
2011-07-11,21.554059982299805
2011-07-12,21.444250106811523
2011-07-13,21.444250106811523
2011-07-14,21.10436248779297
2011-07-15,21.193256378173828
2011-07-18,20.86382484436035
2011-07-19,21.287376403808594
2011-07-20,21.245546340942383
2011-07-21,21.303062438964844
2011-07-22,21.167104721069336
2011-07-25,21.29783058166504
2011-07-26,20.340919494628906
2011-07-27,19.90992546081543
2011-07-28,19.563032150268555
2011-07-29,19.347532272338867
2011-08-01,19.21613121032715
2011-08-02,18.590656280517578
2011-08-03,18.664249420166016
2011-08-04,17.744436264038086
2011-08-05,17.623546600341797
2011-08-08,15.810208320617676
2011-08-09,16.814104080200195
2011-08-10,16.078264236450195
2011-08-11,17.108449935913086
2011-08-12,17.260873794555664
2011-08-15,17.691877365112305
2011-08-16,17.371252059936523
2011-08-17,17.224092483520508
2011-08-18,16.267478942871094
2011-08-19,15.904812812805176
2011-08-22,16.17812728881836
2011-08-23,16.877182006835938
2011-08-24,17.302932739257812
2011-08-25,16.761552810668945
2011-08-26,17.35022735595703
2011-08-29,18.1596622467041
2011-08-30,18.196460723876953
2011-08-31,18.038768768310547
2011-09-01,17.555213928222656
2011-09-02,16.89821434020996
2011-09-06,16.80885887145996
2011-09-07,17.50265121459961
2011-09-08,17.129472732543945
2011-09-09,16.45669937133789
2011-09-12,16.64066505432129
2011-09-13,17.061141967773438
2011-09-14,17.513164520263672
2011-09-15,17.949413299560547
2011-09-16,17.854812622070312
2011-09-19,17.84429359436035
2011-09-20,17.665590286254883
2011-09-21,17.224092483520508
2011-09-22,16.59861183166504
2011-09-23,16.64066505432129
2011-09-26,17.108449935913086
2011-09-27,17.50265121459961
2011-09-28,16.977046966552734
2011-09-29,17.11896514892578
2011-09-30,16.824626922607422
2011-10-03,16.27800178527832
2011-10-04,17.197797775268555
2011-10-05,17.64456558227539
2011-10-06,18.122865676879883
2011-10-07,17.949413299560547
2011-10-10,18.422460556030273
2011-10-11,18.564374923706055
2011-10-12,19.005884170532227
2011-10-13,18.585403442382812
2011-10-14,19.100492477416992
2011-10-17,18.506559371948242
2011-10-18,18.73782730102539
2011-10-19,18.590656280517578
2011-10-20,18.501312255859375
2011-10-21,19.084732055664062
2011-10-24,19.699676513671875
2011-10-25,19.258176803588867
2011-10-26,19.44314956665039
2011-10-27,19.622835159301758
2011-10-28,19.464282989501953
2011-10-31,18.99921989440918
2011-11-01,18.217044830322266
2011-11-02,18.634553909301758
2011-11-03,19.559412002563477
2011-11-04,19.532983779907227
2011-11-07,19.511850357055664
2011-11-08,19.77608871459961
2011-11-09,19.062633514404297
2011-11-10,19.27402687072754
2011-11-11,19.95578384399414
2011-11-14,19.79723358154297
2011-11-15,20.151321411132812
2011-11-16,19.881792068481445
2011-11-17,19.39029312133789
2011-11-18,19.464282989501953
2011-11-21,19.05206298828125
2011-11-22,19.009782791137695
2011-11-23,18.280473709106445
2011-11-25,18.269899368286133
2011-11-28,18.80367660522461
2011-11-29,18.9357967376709
2011-11-30,20.09847640991211
2011-12-01,19.675687789916992
2011-12-02,19.612260818481445
2011-12-05,19.739093780517578
2011-12-06,19.543560028076172
2011-12-07,19.459003448486328
2011-12-08,19.04677963256836
2011-12-09,19.416728973388672
2011-12-12,19.099626541137695
2011-12-13,19.030920028686523
2011-12-14,17.926380157470703
2011-12-15,17.72555160522461
2011-12-16,17.54058074951172
2011-12-19,17.239341735839844
2011-12-20,17.667423248291016
2011-12-21,17.54058074951172
2011-12-22,17.408462524414062
2011-12-23,17.709693908691406
2011-12-27,17.736129760742188
2011-12-28,17.397891998291016
2011-12-29,17.73084259033203
2011-12-30,17.593429565429688
2012-01-03,18.032081604003906
2012-01-04,18.280473709106445
2012-01-05,18.740257263183594
2012-01-06,18.6292724609375
2012-01-09,18.814250946044922
2012-01-10,19.06791877746582
2012-01-11,19.21060562133789
2012-01-12,19.427288055419922
2012-01-13,19.279312133789062
2012-01-17,19.49070930480957
2012-01-18,19.659828186035156
2012-01-19,19.8870792388916
2012-01-20,19.670400619506836
2012-01-23,19.532983779907227
2012-01-24,19.474855422973633
2012-01-25,19.78322410583496
2012-01-26,19.50143814086914
2012-01-27,19.50675392150879
2012-01-30,19.687522888183594
2012-01-31,19.575870513916016
2012-02-01,20.17132568359375
2012-02-02,20.01715850830078
2012-02-03,20.341466903686523
2012-02-06,20.240449905395508
2012-02-07,20.437164306640625
2012-02-08,20.5009708404541
2012-02-09,20.55413055419922
2012-02-10,20.240449905395508
2012-02-13,20.53818702697754
2012-02-14,20.644512176513672
2012-02-15,20.522233963012695
2012-02-16,20.76148223876953
2012-02-17,20.80401039123535
2012-02-21,20.7987003326416
2012-02-22,20.53818702697754
2012-02-23,20.75084686279297
2012-02-24,20.644512176513672
2012-02-27,20.883769989013672
2012-02-28,20.64983558654785
2012-02-29,20.469064712524414
2012-03-01,20.53818702697754
2012-03-02,20.394636154174805
2012-03-05,20.29893684387207
2012-03-06,19.751317977905273
2012-03-07,19.953353881835938
2012-03-08,20.33083152770996
2012-03-09,20.570077896118164
2012-03-12,20.69767951965332
2012-03-13,21.133647918701172
2012-03-14,20.99540901184082
2012-03-15,21.21339988708496
2012-03-16,21.176185607910156
2012-03-19,21.25592613220215
2012-03-20,21.02199935913086
2012-03-21,20.968830108642578
2012-03-22,20.777437210083008
2012-03-23,20.665781021118164
2012-03-26,21.20807647705078
2012-03-27,21.404796600341797
2012-03-28,24.626678466796875
2012-03-29,25.062641143798828
2012-03-30,25.31252670288086
2012-04-02,25.0520076751709
2012-04-03,24.834030151367188
2012-04-04,24.51502799987793
2012-04-05,24.328947067260742
2012-04-09,23.97804832458496
2012-04-10,23.153966903686523
2012-04-11,23.281572341918945
2012-04-12,23.47828483581543
2012-04-13,23.419803619384766
2012-04-16,23.35600471496582
2012-04-17,23.462331771850586
2012-04-18,23.60588264465332
2012-04-19,23.52081871032715
2012-04-20,23.81855010986328
2012-04-23,23.451702117919922
2012-04-24,23.419803619384766
2012-04-25,23.67093849182129
2012-04-26,23.42514419555664
2012-04-27,23.318279266357422
2012-04-30,23.157978057861328
2012-05-01,23.184696197509766
2012-05-02,23.280874252319336
2012-05-03,23.12057113647461
2012-05-04,22.79997444152832
2012-05-07,22.762577056884766
2012-05-08,22.99234390258789
2012-05-09,22.794633865356445
2012-05-10,22.805316925048828
2012-05-11,23.22743797302246
2012-05-14,22.47403335571289
2012-05-15,22.671735763549805
2012-05-16,22.23892593383789
2012-05-17,21.62444305419922
2012-05-18,21.656503677368164
2012-05-21,21.950387954711914
2012-05-22,22.618301391601562
2012-05-23,22.816009521484375
2012-05-24,22.762577056884766
2012-05-25,22.228240966796875
2012-05-29,22.447317123413086
2012-05-30,21.832841873168945
2012-05-31,21.779401779174805
2012-06-01,21.29315757751465
2012-06-04,20.90843391418457
2012-06-05,20.919126510620117
2012-06-06,21.116832733154297
2012-06-07,20.972570419311523
2012-06-08,21.27178192138672
2012-06-11,20.796222686767578
2012-06-12,21.132856369018555
2012-06-13,20.75348472595215
2012-06-14,20.828289031982422
2012-06-15,20.828289031982422
2012-06-18,21.031339645385742
2012-06-19,21.421396255493164
2012-06-20,21.303850173950195
2012-06-21,20.833629608154297
2012-06-22,20.61989974975586
2012-06-25,19.9893856048584
2012-06-26,19.8504581451416
2012-06-27,19.957321166992188
2012-06-28,19.829082489013672
2012-06-29,20.454256057739258
2012-07-02,20.689363479614258
2012-07-03,21.245065689086914
2012-07-05,21.421396255493164
2012-07-06,20.993932723999023
2012-07-09,21.132856369018555
2012-07-10,20.464933395385742
2012-07-11,20.29395294189453
2012-07-12,20.29395294189453
2012-07-13,20.758825302124023
2012-07-16,20.432880401611328
2012-07-17,20.897750854492188
2012-07-18,21.34125328063965
2012-07-19,21.736650466918945
2012-07-20,21.23972511291504
2012-07-23,21.164918899536133
2012-07-24,22.153430938720703
2012-07-25,22.207151412963867
2012-07-26,23.104249954223633
2012-07-27,24.038938522338867
2012-07-30,23.786474227905273
2012-07-31,23.54474639892578
2012-08-01,23.136478424072266
2012-08-02,23.050533294677734
2012-08-03,23.469533920288086
2012-08-06,23.367462158203125
2012-08-07,23.587709426879883
2012-08-08,23.34598159790039
2012-08-09,23.0827579498291
2012-08-10,23.0290470123291
2012-08-13,22.84103012084961
2012-08-14,22.69598960876465
2012-08-15,22.824913024902344
2012-08-16,23.15259552001953
2012-08-17,23.52861976623535
2012-08-20,23.70589256286621
2012-08-21,23.91539764404297
2012-08-22,23.877788543701172
2012-08-23,23.30300521850586
2012-08-24,23.190200805664062
2012-08-27,22.889375686645508
2012-08-28,22.658390045166016
2012-08-29,22.577804565429688
2012-08-30,22.502601623535156
2012-08-31,22.83028221130371
2012-09-04,23.319120407104492
2012-09-05,23.03978729248047
2012-09-06,23.340606689453125
2012-09-07,23.260026931762695
2012-09-10,23.21705436706543
2012-09-11,23.114990234375
2012-09-12,23.57697105407715
2012-09-13,23.30300521850586
2012-09-14,23.093502044677734
2012-09-17,22.749706268310547
2012-09-18,22.975322723388672
2012-09-19,23.722003936767578
2012-09-20,23.442672729492188
2012-09-21,23.65754508972168
2012-09-24,23.421188354492188
2012-09-25,22.95383644104004
2012-09-26,22.502601623535156
2012-09-27,23.30300521850586
2012-09-28,23.9100284576416
2012-10-01,22.819536209106445
2012-10-02,23.120365142822266
2012-10-03,23.748870849609375
2012-10-04,23.9207706451416
2012-10-05,24.420345306396484
2012-10-08,24.350509643554688
2012-10-09,23.84555435180664
2012-10-10,23.410444259643555
2012-10-11,23.480274200439453
2012-10-12,23.437301635742188
2012-10-15,23.587709426879883
2012-10-16,23.550107955932617
2012-10-17,23.448047637939453
2012-10-18,23.17408561706543
2012-10-19,22.873254776000977
2012-10-22,22.647640228271484
2012-10-23,21.99765396118164
2012-10-24,22.073270797729492
2012-10-25,22.27849006652832
2012-10-26,22.192079544067383
2012-10-31,22.813180923461914
2012-11-01,24.58465576171875
2012-11-02,24.708871841430664
2012-11-05,24.595458984375
2012-11-06,24.84929847717285
2012-11-07,24.3092041015625
2012-11-08,24.01216697692871
2012-11-09,23.98516082763672
2012-11-12,23.866344451904297
2012-11-13,23.839338302612305
2012-11-14,23.623302459716797
2012-11-15,23.51528549194336
2012-11-16,24.217397689819336
2012-11-19,24.595458984375
2012-11-20,24.881698608398438
2012-11-21,24.97351837158203
2012-11-23,25.74043846130371
2012-11-26,25.816051483154297
2012-11-27,25.70803451538086
2012-11-28,25.68643569946289
2012-11-29,26.420944213867188
2012-11-30,26.18871307373047
2012-12-03,25.8808536529541
2012-12-04,26.107694625854492
2012-12-05,26.037479400634766
2012-12-06,25.756641387939453
2012-12-07,25.945674896240234
2012-12-10,26.015886306762695
2012-12-11,25.875463485717773
2012-12-12,25.88625717163086
2012-12-13,25.8376522064209
2012-12-14,25.9024600982666
2012-12-17,26.453353881835938
2012-12-18,26.599170684814453
2012-12-19,26.35613250732422
2012-12-20,26.34532928466797
2012-12-21,26.04828453063965
2012-12-24,26.12929916381836
2012-12-26,26.06988525390625
2012-12-27,26.021284103393555
2012-12-28,25.659423828125
2012-12-31,26.545164108276367
2013-01-02,27.333690643310547
2013-01-03,27.090654373168945
2013-01-04,26.971830368041992
2013-01-07,26.971830368041992
2013-01-08,26.815204620361328
2013-01-09,27.31208610534668
2013-01-10,27.328285217285156
2013-01-11,27.214866638183594
2013-01-14,27.187864303588867
2013-01-15,27.171663284301758
2013-01-16,27.4525146484375
2013-01-17,28.00339126586914
2013-01-18,28.39765167236328
2013-01-22,28.608285903930664
2013-01-23,28.71135139465332
2013-01-24,28.66796875
2013-01-25,28.88494110107422
2013-01-28,28.65711212158203
2013-01-29,27.854299545288086
2013-01-30,27.06776237487793
2013-01-31,27.490859985351562
2013-02-01,27.66988182067871
2013-02-04,27.664443969726562
2013-02-05,27.89769172668457
2013-02-06,27.653596878051758
2013-02-07,27.40949249267578
2013-02-08,27.69156265258789
2013-02-11,27.783777236938477
2013-02-12,28.223161697387695
2013-02-13,28.738462448120117
2013-02-14,28.65711212158203
2013-02-15,28.700504302978516
2013-02-19,28.54319190979004
2013-02-20,27.930227279663086
2013-02-21,27.588499069213867
2013-02-22,27.968215942382812
2013-02-25,27.539688110351562
2013-02-26,27.52340316772461
2013-02-27,28.54319190979004
2013-02-28,28.895776748657227
2013-03-01,28.331649780273438
2013-03-04,28.20145606994629
2013-03-05,28.559467315673828
2013-03-06,28.163484573364258
2013-03-07,27.984481811523438
2013-03-08,28.038713455200195
2013-03-11,27.984481811523438
2013-03-12,27.621047973632812
2013-03-13,27.979055404663086
2013-03-14,28.41300392150879
2013-03-15,28.581172943115234
2013-03-18,28.629980087280273
2013-03-19,28.912059783935547
2013-03-20,29.015117645263672
2013-03-21,28.85239601135254
2013-03-22,28.960878372192383
2013-03-25,28.19060707092285
2013-03-26,28.01702880859375
2013-03-27,27.968215942382812
2013-03-28,28.61372184753418
2013-04-01,27.995338439941406
2013-04-02,28.1472110748291
2013-04-03,28.103818893432617
2013-04-04,28.629980087280273
2013-04-05,28.20145606994629
2013-04-08,28.6950740814209
2013-04-09,28.901206970214844
2013-04-10,29.31888771057129
2013-04-11,29.259212493896484
2013-04-12,28.939172744750977
2013-04-15,27.984481811523438
2013-04-16,28.488954544067383
2013-04-17,28.130945205688477
2013-04-18,27.447463989257812
2013-04-19,27.25218391418457
2013-04-22,27.14912986755371
2013-04-23,28.71677017211914
2013-04-24,29.621152877807617
2013-04-25,29.621152877807617
2013-04-26,29.31062126159668
2013-04-29,29.713769912719727
2013-04-30,29.610261917114258
2013-05-01,29.147172927856445
2013-05-02,29.0109806060791
2013-05-03,29.53944206237793
2013-05-06,29.691978454589844
2013-05-07,30.160507202148438
2013-05-08,30.225894927978516
2013-05-09,30.400236129760742
2013-05-10,30.372983932495117
2013-05-13,30.6453857421875
2013-05-14,31.054004669189453
2013-05-15,31.468042373657227
2013-05-16,31.34274673461914
2013-05-17,31.50072479248047
2013-05-20,31.64238739013672
2013-05-21,31.533428192138672
2013-05-22,31.086687088012695
2013-05-23,30.743457794189453
2013-05-24,31.310054779052734
2013-05-28,31.435367584228516
2013-05-29,31.533428192138672
2013-05-30,31.94746971130371
2013-05-31,31.729564666748047
2013-06-03,31.74045181274414
2013-06-04,31.473491668701172
2013-06-05,31.1466121673584
2013-06-06,31.713211059570312
2013-06-07,32.170860290527344
2013-06-10,32.394222259521484
2013-06-11,31.952919006347656
2013-06-12,31.626060485839844
2013-06-13,32.356075286865234
2013-06-14,32.53588104248047
2013-06-17,32.040103912353516
2013-06-18,32.45414352416992
2013-06-19,31.963825225830078
2013-06-20,30.89600372314453
2013-06-21,30.98317527770996
2013-06-24,30.400236129760742
2013-06-25,30.836078643798828
2013-06-26,31.173870086669922
2013-06-27,31.84398078918457
2013-06-28,31.429922103881836
2013-07-01,31.735004425048828
2013-07-02,31.566110610961914
2013-07-03,31.56067657470703
2013-07-05,32.02375030517578
2013-07-08,32.040103912353516
2013-07-09,32.08368682861328
2013-07-10,32.061885833740234
2013-07-11,33.042545318603516
2013-07-12,33.21688461303711
2013-07-15,33.16785430908203
2013-07-16,32.79192352294922
2013-07-17,32.81371307373047
2013-07-18,32.9335823059082
2013-07-19,33.09156799316406
2013-07-22,32.922691345214844
2013-07-23,32.64482116699219
2013-07-24,32.759727478027344
2013-07-25,33.25756072998047
2013-07-26,33.170040130615234
2013-07-29,33.0223388671875
2013-07-30,33.30681610107422
2013-07-31,33.41623306274414
2013-08-01,34.17120361328125
2013-08-02,34.209510803222656
2013-08-05,34.5815315246582
2013-08-06,34.592464447021484
2013-08-07,34.60888671875
2013-08-08,34.80036926269531
2013-08-09,34.7018928527832
2013-08-12,34.9371337890625
2013-08-13,35.10673904418945
2013-08-14,34.71830749511719
2013-08-15,34.15479278564453
2013-08-16,33.979736328125
2013-08-19,33.74995803833008
2013-08-20,33.875797271728516
2013-08-21,33.503761291503906
2013-08-22,33.979736328125
2013-08-23,33.793724060058594
2013-08-26,33.72806167602539
2013-08-27,33.03872299194336
2013-08-28,33.14269256591797
2013-08-29,33.361515045166016
2013-08-30,32.88554382324219
2013-09-03,33.170040130615234
2013-09-04,33.71713638305664
2013-09-05,34.05084991455078
2013-09-06,33.72260284423828
2013-09-09,34.35722351074219
2013-09-10,35.18878936767578
2013-09-11,35.25992965698242
2013-09-12,35.07391357421875
2013-09-13,35.06296920776367
2013-09-16,35.20521926879883
