Date,FITB
2010-11-04,8.488972663879395
2010-11-05,8.254571914672852
2010-11-08,8.267242431640625
2010-11-09,8.153210639953613
2010-11-10,8.387608528137207
2010-11-11,8.387608528137207
2010-11-12,8.153210639953613
2010-11-15,8.248237609863281
2010-11-16,8.03284740447998
2010-11-17,7.849132537841797
2010-11-18,7.652742862701416
2010-11-19,7.7667741775512695
2010-11-22,7.678083419799805
2010-11-23,7.46268892288208
2010-11-24,7.64007568359375
2010-11-26,7.513370990753174
2010-11-29,7.621068477630615
2010-11-30,7.570388317108154
2010-12-01,7.773109436035156
2010-12-02,8.267242431640625
2010-12-03,8.406615257263184
2010-12-06,8.248237609863281
2010-12-07,8.286250114440918
2010-12-08,8.824725151062012
2010-12-09,9.021114349365234
2010-12-10,9.230172157287598
2010-12-13,9.179488182067871
2010-12-14,9.040122032165527
2010-12-15,8.97043228149414
2010-12-16,8.818392753601074
2010-12-17,8.91341495513916
2010-12-20,8.97043228149414
2010-12-21,9.059127807617188
2010-12-22,9.318860054016113
2010-12-23,9.116140365600586
2010-12-27,9.337869644165039
2010-12-28,9.527918815612793
2010-12-29,9.363099098205566
2010-12-30,9.280685424804688
2010-12-31,9.30604076385498
2011-01-03,9.369436264038086
2011-01-04,9.337739944458008
2011-01-05,9.483545303344727
2011-01-06,9.268006324768066
2011-01-07,9.30604076385498
2011-01-10,9.147564888000488
2011-01-11,9.2236328125
2011-01-12,9.356760025024414
2011-01-13,9.268006324768066
2011-01-14,9.477203369140625
2011-01-18,9.420147895812988
2011-01-19,9.261667251586914
2011-01-20,9.014435768127441
2011-01-21,9.255329132080078
2011-01-24,9.090508460998535
2011-01-25,9.147564888000488
2011-01-26,9.23631477355957
2011-01-27,9.375779151916504
2011-01-28,9.280685424804688
2011-01-31,9.426488876342773
2011-02-01,9.838543891906738
2011-02-02,9.800508499145508
2011-02-03,9.762472152709961
2011-02-04,9.756132125854492
2011-02-07,9.737112998962402
2011-02-08,9.756132125854492
2011-02-09,9.553274154663086
2011-02-10,9.623010635375977
2011-02-11,9.800508499145508
2011-02-14,9.832205772399902
2011-02-15,9.794168472290039
2011-02-16,9.749792098999023
2011-02-17,9.56595516204834
2011-02-18,9.502557754516602
2011-02-22,9.191940307617188
2011-02-23,9.160242080688477
2011-02-24,9.065153121948242
2011-02-25,9.255329132080078
2011-02-28,9.255329132080078
2011-03-01,8.84327507019043
2011-03-02,8.792563438415527
2011-03-03,8.932026863098145
2011-03-04,8.811583518981934
2011-03-07,8.621404647827148
2011-03-08,8.684795379638672
2011-03-09,8.792563438415527
2011-03-10,8.678458213806152
2011-03-11,8.805244445800781
2011-03-14,8.811583518981934
2011-03-15,8.602384567260742
2011-03-16,8.494617462158203
2011-03-17,8.754528045654297
2011-03-18,8.893989562988281
2011-03-21,8.887652397155762
2011-03-22,8.779886245727539
2011-03-23,8.748189926147461
2011-03-24,8.73551082611084
2011-03-25,8.779886245727539
2011-03-28,8.73551082611084
2011-03-29,8.830598831176758
2011-03-30,8.792403221130371
2011-03-31,8.843331336975098
2011-04-01,8.906998634338379
2011-04-04,8.894266128540039
2011-04-05,8.843331336975098
2011-04-06,8.957930564880371
2011-04-07,8.830598831176758
2011-04-08,8.722363471984863
2011-04-11,8.741467475891113
2011-04-12,8.69690227508545
2011-04-13,8.658698081970215
2011-04-14,8.690530776977539
2011-04-15,8.786030769348145
2011-04-18,8.614131927490234
2011-04-19,8.505900382995605
2011-04-20,8.480433464050293
2011-04-21,8.37856388092041
2011-04-25,8.225763320922852
2011-04-26,8.302164077758789
2011-04-27,8.480433464050293
2011-04-28,8.550464630126953
2011-04-29,8.448599815368652
2011-05-02,8.3085298538208
2011-05-03,8.531364440917969
2011-05-04,8.372198104858398
2011-05-05,8.162099838256836
2011-05-06,8.270330429077148
2011-05-09,8.149362564086914
2011-05-10,8.26396369934082
2011-05-11,8.162099838256836
2011-05-12,8.092061042785645
2011-05-13,7.951999664306641
2011-05-16,7.939260959625244
2011-05-17,8.142999649047852
2011-05-18,8.213031768798828
2011-05-19,8.27669906616211
2011-05-20,8.098432540893555
2011-05-23,7.888331413269043
2011-05-24,7.9456305503845215
2011-05-25,8.028393745422363
2011-05-26,8.10479736328125
2011-05-27,8.232131004333496
2011-05-31,8.314897537231445
2011-06-01,7.856497764587402
2011-06-02,7.875596046447754
2011-06-03,7.888331413269043
2011-06-06,7.729163646697998
2011-06-07,7.831029415130615
2011-06-08,7.824664115905762
2011-06-09,7.850131511688232
2011-06-10,7.799197196960449
2011-06-13,7.818294525146484
2011-06-14,7.939260959625244
2011-06-15,7.843764305114746
2011-06-16,7.818294525146484
2011-06-17,7.9901933670043945
2011-06-20,7.9901933670043945
2011-06-21,8.066596984863281
2011-06-22,7.901065349578857
2011-06-23,7.697330951690674
2011-06-24,7.754628658294678
2011-06-27,7.818294525146484
2011-06-28,7.907431602478027
2011-06-29,8.131345748901367
2011-06-30,8.15693473815918
2011-07-01,8.297684669494629
2011-07-05,8.259297370910645
2011-07-06,8.092958450317383
2011-07-07,8.252897262573242
2011-07-08,8.035379409790039
2011-07-11,7.785876274108887
2011-07-12,7.689911365509033
2011-07-13,7.785876274108887
2011-07-14,7.689911365509033
2011-07-15,7.709104061126709
2011-07-18,7.670718193054199
2011-07-19,7.805067539215088
2011-07-20,7.888235092163086
2011-07-21,8.163334846496582
2011-07-22,8.195320129394531
2011-07-25,8.316878318786621
2011-07-26,8.265695571899414
2011-07-27,8.124945640563965
2011-07-28,8.105754852294922
2011-07-29,8.092958450317383
2011-08-01,8.009791374206543
2011-08-02,7.619537830352783
2011-08-03,7.760284423828125
2011-08-04,7.267670631408691
2011-08-05,7.20369291305542
2011-08-08,6.384801864624023
2011-08-09,6.749464988708496
2011-08-10,6.02653694152832
2011-08-11,6.308030128479004
2011-08-12,6.109706401824951
2011-08-15,6.493557453155518
2011-08-16,6.455173969268799
2011-08-17,6.557538032531738
2011-08-18,6.141693115234375
2011-08-19,5.936970233917236
2011-08-22,5.9177775382995605
2011-08-23,6.244055271148682
2011-08-24,6.461573600769043
2011-08-25,6.231256484985352
2011-08-26,6.429584503173828
2011-08-29,6.723872184753418
2011-08-30,6.691884994506836
2011-08-31,6.794246196746826
2011-09-01,6.512753486633301
2011-09-02,6.154488563537598
2011-09-06,6.237654209136963
2011-09-07,6.685490131378174
2011-09-08,6.474364280700684
2011-09-09,6.276042461395264
2011-09-12,6.352813720703125
2011-09-13,6.621510982513428
2011-09-14,6.723872184753418
2011-09-15,6.8454270362854
2011-09-16,6.826237678527832
2011-09-19,6.698282241821289
2011-09-20,6.6407060623168945
2011-09-21,6.250448703765869
2011-09-22,6.141693115234375
2011-09-23,6.295234203338623
2011-09-26,6.7302703857421875
2011-09-27,6.685490131378174
2011-09-28,6.504972457885742
2011-09-29,6.743510723114014
2011-09-30,6.511423110961914
2011-10-03,6.318011283874512
2011-10-04,6.859557151794434
2011-10-05,6.853108882904053
2011-10-06,7.162561416625977
2011-10-07,6.820873260498047
2011-10-10,7.072305679321289
2011-10-11,7.033624172210693
2011-10-12,7.420440196990967
2011-10-13,7.239927768707275
2011-10-14,7.310842514038086
2011-10-17,6.8466620445251465
2011-10-18,7.227031707763672
2011-10-19,6.8724493980407715
2011-10-20,7.497804641723633
2011-10-21,7.517146587371826
2011-10-24,7.742787837982178
2011-10-25,7.5364861488342285
2011-10-26,7.736340045928955
2011-10-27,8.052242279052734
2011-10-28,7.936197280883789
2011-10-31,7.742787837982178
2011-11-01,7.343077182769775
2011-11-02,7.626741409301758
2011-11-03,7.742787837982178
2011-11-04,7.742787837982178
2011-11-07,7.8975138664245605
2011-11-08,8.052242279052734
2011-11-09,7.562276840209961
2011-11-10,7.742787837982178
2011-11-11,7.852387428283691
2011-11-14,7.652530670166016
2011-11-15,7.710551738739014
2011-11-16,7.723447799682617
2011-11-17,7.61384916305542
2011-11-18,7.665427207946777
2011-11-21,7.42688512802124
2011-11-22,7.317289352416992
2011-11-23,7.052966117858887
2011-11-25,7.072305679321289
2011-11-28,7.323737621307373
2011-11-29,7.233480453491211
2011-11-30,7.794363975524902
2011-12-01,7.704105854034424
2011-12-02,7.813704490661621
2011-12-05,8.097369194030762
2011-12-06,7.942646026611328
2011-12-07,7.987771987915039
2011-12-08,7.717002868652344
2011-12-09,8.065135955810547
2011-12-12,7.884620666503906
2011-12-13,7.678316116333008
2011-12-14,7.607401371002197
2011-12-15,7.717002868652344
2011-12-16,7.781468868255615
2011-12-19,7.633191108703613
2011-12-20,7.858832359313965
2011-12-21,8.052242279052734
2011-12-22,8.329459190368652
2011-12-23,8.277887344360352
2011-12-27,8.219862937927246
2011-12-28,8.161474227905273
2011-12-29,8.375568389892578
2011-12-30,8.252302169799805
2012-01-03,8.485857963562012
2012-01-04,8.492342948913574
2012-01-05,8.738875389099121
2012-01-06,8.751850128173828
2012-01-09,8.706437110900879
2012-01-10,8.9854097366333
2012-01-11,8.920526504516602
2012-01-12,8.972431182861328
2012-01-13,9.102181434631348
2012-01-17,8.914042472839355
2012-01-18,8.920526504516602
2012-01-19,8.797263145446777
2012-01-20,8.544248580932617
2012-01-23,8.693460464477539
2012-01-24,8.712925910949707
2012-01-25,8.751850128173828
2012-01-26,8.485857963562012
2012-01-27,8.583172798156738
2012-01-30,8.427469253540039
2012-01-31,8.440443992614746
2012-02-01,8.524781227111816
2012-02-02,8.583172798156738
2012-02-03,8.816728591918945
2012-02-06,8.751850128173828
2012-02-07,8.777802467346191
2012-02-08,8.829703330993652
2012-02-09,8.771317481994629
2012-02-10,8.661026000976562
2012-02-13,8.758338928222656
2012-02-14,8.628588676452637
2012-02-15,8.667515754699707
2012-02-16,8.842676162719727
2012-02-17,8.952969551086426
2012-02-21,9.024331092834473
2012-02-22,8.816728591918945
2012-02-23,8.959458351135254
2012-02-24,8.823216438293457
2012-02-27,8.8102388381958
2012-02-28,8.836190223693848
2012-02-29,8.829703330993652
2012-03-01,8.901068687438965
2012-03-02,8.829703330993652
2012-03-05,8.635075569152832
2012-03-06,8.39503002166748
2012-03-07,8.628588676452637
2012-03-08,8.745362281799316
2012-03-09,8.92701530456543
2012-03-12,8.8102388381958
2012-03-13,9.186525344848633
2012-03-14,9.264375686645508
2012-03-15,9.387639999389648
2012-03-16,9.296814918518066
2012-03-19,9.407105445861816
2012-03-20,9.407105445861816
2012-03-21,9.238424301147461
2012-03-22,9.14111328125
2012-03-23,9.173550605773926
2012-03-26,9.277350425720215
2012-03-27,9.082719802856445
2012-03-28,9.20017147064209
2012-03-29,9.15449333190918
2012-03-30,9.16754150390625
2012-04-02,9.422017097473145
2012-04-03,9.513368606567383
2012-04-04,9.448119163513184
2012-04-05,9.539468765258789
2012-04-09,9.337194442749023
2012-04-10,9.069673538208008
2012-04-11,9.304567337036133
2012-04-12,9.448119163513184
2012-04-13,9.14797306060791
2012-04-16,9.206693649291992
2012-04-17,9.369817733764648
2012-04-18,9.239319801330566
2012-04-19,8.958748817443848
2012-04-20,9.10229206085205
2012-04-23,9.010951042175293
2012-04-24,9.10229206085205
2012-04-25,9.337194442749023
2012-04-26,9.376344680786133
2012-04-27,9.389394760131836
2012-04-30,9.28499698638916
2012-05-01,9.395920753479004
2012-05-02,9.395920753479004
2012-05-03,9.42854118347168
2012-05-04,9.128396034240723
2012-05-07,9.389394760131836
2012-05-08,9.27194595336914
2012-05-09,9.128396034240723
2012-05-10,9.258892059326172
2012-05-11,9.180594444274902
2012-05-14,8.978320121765137
2012-05-15,8.860872268676758
2012-05-16,8.841300010681152
2012-05-17,8.671650886535645
2012-05-18,8.710801124572754
2012-05-21,8.73037338256836
2012-05-22,8.776050567626953
2012-05-23,8.867399215698242
2012-05-24,8.854347229003906
2012-05-25,8.821725845336914
2012-05-29,8.821725845336914
2012-05-30,8.632499694824219
2012-05-31,8.710801124572754
2012-06-01,8.169231414794922
2012-06-04,7.888655185699463
2012-06-05,7.980008125305176
2012-06-06,8.26710319519043
2012-06-07,8.31277847290039
2012-06-08,8.43675422668457
2012-06-11,8.293203353881836
2012-06-12,8.39107608795166
2012-06-13,8.338875770568848
2012-06-14,8.508526802062988
2012-06-15,8.599878311157227
2012-06-18,8.449800491333008
2012-06-19,8.567254066467285
2012-06-20,8.56072998046875
2012-06-21,8.508526802062988
2012-06-22,8.658598899841309
2012-06-25,8.299732208251953
2012-06-26,8.397603034973145
2012-06-27,8.522351264953613
2012-06-28,8.548616409301758
2012-06-29,8.798113822937012
2012-07-02,8.863770484924316
2012-07-03,8.863770484924316
2012-07-05,8.811243057250977
2012-07-06,8.784981727600098
2012-07-09,8.739021301269531
2012-07-10,8.607706069946289
2012-07-11,8.804679870605469
2012-07-12,8.758718490600586
2012-07-13,8.988520622253418
2012-07-16,8.96225643157959
2012-07-17,9.139533042907715
2012-07-18,9.041046142578125
2012-07-19,9.060741424560547
2012-07-20,8.955692291259766
2012-07-23,8.870339393615723
2012-07-24,8.988520622253418
2012-07-25,9.027914047241211
2012-07-26,9.283979415893555
2012-07-27,9.349638938903809
2012-07-30,9.20518970489502
2012-07-31,9.073873519897461
2012-08-01,9.054178237915039
2012-08-02,8.975387573242188
2012-08-03,9.238019943237305
2012-08-06,9.178927421569824
2012-08-07,9.343070983886719
2012-08-08,9.389031410217285
2012-08-09,9.402161598205566
2012-08-10,9.382465362548828
2012-08-13,9.402161598205566
2012-08-14,9.35620403289795
2012-08-15,9.382465362548828
2012-08-16,9.408726692199707
2012-08-17,9.454689025878906
2012-08-20,9.434989929199219
2012-08-21,9.448124885559082
2012-08-22,9.723884582519531
2012-08-23,9.60570240020752
2012-08-24,9.723884582519531
2012-08-27,9.789541244506836
2012-08-28,9.802674293518066
2012-08-29,9.927422523498535
2012-08-30,9.901161193847656
2012-08-31,9.940556526184082
2012-09-04,9.881464004516602
2012-09-05,9.796107292175293
2012-09-06,9.888030052185059
2012-09-07,10.05217456817627
2012-09-10,9.979949951171875
2012-09-11,9.966819763183594
2012-09-12,10.025907516479492
2012-09-13,10.249147415161133
2012-09-14,10.360763549804688
2012-09-17,10.334498405456543
2012-09-18,10.275410652160645
2012-09-19,10.242579460144043
2012-09-20,10.236016273498535
2012-09-21,10.229449272155762
2012-09-24,10.288542747497559
2012-09-25,10.216313362121582
2012-09-26,10.150236129760742
2012-09-27,10.236139297485352
2012-09-28,10.249358177185059
2012-10-01,10.236139297485352
2012-10-02,10.216313362121582
2012-10-03,10.381524085998535
2012-10-04,10.566554069519043
2012-10-05,10.566554069519043
2012-10-08,10.559947967529297
2012-10-09,10.480644226074219
2012-10-10,10.454212188720703
2012-10-11,10.500469207763672
2012-10-12,10.090760231018066
2012-10-15,10.156841278076172
2012-10-16,9.91234016418457
2012-10-17,9.998245239257812
2012-10-18,9.991636276245117
2012-10-19,9.925553321838379
2012-10-22,9.93877124786377
2012-10-23,9.707483291625977
2012-10-24,9.628182411193848
2012-10-25,9.674445152282715
2012-10-26,9.575318336486816
2012-10-31,9.601752281188965
2012-11-01,9.621578216552734
2012-11-02,9.502629280090332
2012-11-05,9.462979316711426
2012-11-06,9.641400337219238
2012-11-07,9.330811500549316
2012-11-08,9.277949333190918
2012-11-09,9.357246398925781
2012-11-12,9.40350341796875
2012-11-13,9.251517295837402
2012-11-14,9.125959396362305
2012-11-15,9.251517295837402
2012-11-16,9.317599296569824
2012-11-19,9.56871223449707
2012-11-20,9.648008346557617
2012-11-21,9.63479232788086
2012-11-23,9.839648246765137
2012-11-26,9.733916282653809
2012-11-27,9.614969253540039
2012-11-28,9.694266319274902
2012-11-29,9.68765926361084
2012-11-30,9.674445152282715
2012-12-03,9.522453308105469
2012-12-04,9.344029426574707
2012-12-05,9.489412307739258
2012-12-06,9.4761962890625
2012-12-07,9.608359336853027
2012-12-10,9.621578216552734
2012-12-11,9.601752281188965
2012-12-12,9.661226272583008
2012-12-13,9.58853530883789
2012-12-14,9.489412307739258
2012-12-17,9.694266319274902
2012-12-18,9.965205192565918
2012-12-19,9.879295349121094
2012-12-20,10.004854202270508
2012-12-21,9.991636276245117
2012-12-24,9.93877124786377
2012-12-26,10.004854202270508
2012-12-27,10.031461715698242
2012-12-28,9.971592903137207
2012-12-31,10.111288070678711
2013-01-02,10.490461349487305
2013-01-03,10.397331237792969
2013-01-04,10.437244415283203
2013-01-07,10.364072799682617
2013-01-08,10.270943641662598
2013-01-09,10.250982284545898
2013-01-10,10.44389533996582
2013-01-11,10.290897369384766
2013-01-14,10.211073875427246
2013-01-15,10.250982284545898
2013-01-16,10.344117164611816
2013-01-17,10.83637523651123
2013-01-18,10.89624309539795
2013-01-22,10.976068496704102
2013-01-23,10.889593124389648
2013-01-24,10.902894973754883
2013-01-25,10.889593124389648
2013-01-28,10.763200759887695
2013-01-29,10.823070526123047
2013-01-30,10.862984657287598
2013-01-31,10.83637523651123
2013-02-01,10.969415664672852
2013-02-04,10.776503562927246
2013-02-05,10.982721328735352
2013-02-06,11.035943984985352
2013-02-07,10.956114768981934
2013-02-08,11.049242973327637
2013-02-11,10.976068496704102
2013-02-12,11.015982627868652
2013-02-13,10.716635704040527
2013-02-14,10.729938507080078
2013-02-15,10.676722526550293
2013-02-19,10.616851806640625
2013-02-20,10.530374526977539
2013-02-21,10.377376556396484
2013-02-22,10.510419845581055
2013-02-25,10.330809593200684
2013-02-26,10.3507661819458
2013-02-27,10.45720100402832
2013-02-28,10.537028312683105
2013-03-01,10.530374526977539
2013-03-04,10.656768798828125
2013-03-05,10.656768798828125
2013-03-06,10.663419723510742
2013-03-07,10.796462059020996
2013-03-08,10.869633674621582
2013-03-11,10.876287460327148
2013-03-12,10.80976676940918
2013-03-13,10.902894973754883
2013-03-14,10.889593124389648
2013-03-15,11.049242973327637
2013-03-18,10.962766647338867
2013-03-19,10.982721328735352
2013-03-20,10.989376068115234
2013-03-21,10.889593124389648
2013-03-22,10.83637523651123
2013-03-25,10.876287460327148
2013-03-26,10.990141868591309
2013-03-27,10.963351249694824
2013-03-28,10.92316722869873
2013-04-01,10.809313774108887
2013-04-02,10.822711944580078
2013-04-03,10.708854675292969
2013-04-04,10.682068824768066
2013-04-05,10.728951454162598
2013-04-08,10.862893104553223
2013-04-09,10.976746559143066
2013-04-10,11.137475967407227
2013-04-11,11.291515350341797
2013-04-12,11.043719291687012
2013-04-15,10.769134521484375
2013-04-16,10.816009521484375
2013-04-17,10.581609725952148
2013-04-18,10.66197681427002
2013-04-19,10.983445167541504
2013-04-22,10.88298511505127
2013-04-23,11.03032398223877
2013-04-24,11.19775390625
2013-04-25,11.271421432495117
2013-04-26,11.2245454788208
2013-04-29,11.271421432495117
2013-04-30,11.405364036560059
2013-05-01,11.217844009399414
2013-05-02,11.291515350341797
2013-05-03,11.452247619628906
2013-05-06,11.58619213104248
2013-05-07,11.726837158203125
2013-05-08,11.800505638122559
2013-05-09,11.767016410827637
2013-05-10,11.860777854919434
2013-05-13,11.854082107543945
2013-05-14,11.994721412658691
2013-05-15,12.108573913574219
2013-05-16,12.068392753601074
2013-05-17,12.222427368164062
2013-05-20,12.316192626953125
2013-05-21,12.255912780761719
2013-05-22,12.055000305175781
2013-05-23,12.121970176696777
2013-05-24,12.222427368164062
2013-05-28,12.342975616455078
2013-05-29,12.369766235351562
2013-05-30,12.409950256347656
2013-05-31,12.188940048217773
2013-06-03,12.188940048217773
2013-06-04,12.00141716003418
2013-06-05,11.860777854919434
2013-06-06,12.101876258850098
2013-06-07,12.336276054382324
2013-06-10,12.456830024719238
2013-06-11,12.28270149230957
2013-06-12,12.269309997558594
2013-06-13,12.356374740600586
2013-06-14,12.262608528137207
2013-06-17,12.249218940734863
2013-06-18,12.322884559631348
2013-06-19,12.121970176696777
2013-06-20,11.907659530639648
2013-06-21,11.854082107543945
2013-06-24,11.693347930908203
2013-06-25,11.974635124206543
2013-06-26,12.089255332946777
2013-06-27,12.203873634338379
2013-06-28,12.170166969299316
2013-07-01,12.325242042541504
2013-07-02,12.460090637207031
2013-07-03,12.38592529296875
2013-07-05,12.5881986618042
2013-07-08,12.52751636505127
2013-07-09,12.675844192504883
2013-07-10,12.669108390808105
2013-07-11,12.682586669921875
2013-07-12,12.797211647033691
2013-07-15,12.803956031799316
2013-07-16,12.716301918029785
2013-07-17,12.803956031799316
2013-07-18,12.776986122131348
2013-07-19,12.82418155670166
2013-07-22,13.039942741394043
2013-07-23,13.093884468078613
2013-07-24,13.208503723144531
2013-07-25,13.060173034667969
2013-07-26,13.060173034667969
2013-07-29,12.952288627624512
2013-07-30,12.986002922058105
2013-07-31,12.972518920898438
2013-08-01,13.215248107910156
2013-08-02,13.275930404663086
2013-08-05,13.201764106750488
2013-08-06,13.053428649902344
2013-08-07,12.959030151367188
2013-08-08,12.965774536132812
2013-08-09,13.012968063354492
2013-08-12,12.992745399475098
2013-08-13,12.871379852294922
2013-08-14,12.905092239379883
2013-08-15,12.837667465209961
2013-08-16,12.9185791015625
2013-08-19,12.817439079284668
2013-08-20,12.851152420043945
2013-08-21,12.763503074645996
2013-08-22,12.93206787109375
2013-08-23,12.945549964904785
2013-08-26,12.803956031799316
2013-08-27,12.426374435424805
2013-08-28,12.372440338134766
2013-08-29,12.399409294128418
2013-08-30,12.331979751586914
2013-09-03,12.345467567443848
2013-09-04,12.379179954528809
2013-09-05,12.493804931640625
2013-09-06,12.453351020812988
2013-09-09,12.392668724060059
2013-09-10,12.473576545715332
2013-09-11,12.52751636505127
2013-09-12,12.46683120727539
