Date,DOC
2010-11-04,15.547815322875977
2010-11-05,15.58636474609375
2010-11-08,15.432174682617188
2010-11-09,14.601241111755371
2010-11-10,14.84109878540039
2010-11-11,14.62265396118164
2010-11-12,14.464180946350098
2010-11-15,14.211477279663086
2010-11-16,13.748896598815918
2010-11-17,13.88594913482666
2010-11-18,13.975905418395996
2010-11-19,13.945921897888184
2010-11-22,13.997318267822266
2010-11-23,13.817422866821289
2010-11-24,14.10439682006836
2010-11-26,14.023015975952148
2010-11-29,14.07869815826416
2010-11-30,14.10439682006836
2010-12-01,14.095826148986816
2010-12-02,14.438483238220215
2010-12-03,14.382798194885254
2010-12-06,14.357100486755371
2010-12-07,14.45561695098877
2010-12-08,14.07869815826416
2010-12-09,13.855975151062012
2010-12-10,13.860255241394043
2010-12-13,13.928788185119629
2010-12-14,14.117243766784668
2010-12-15,14.579828262329102
2010-12-16,14.648353576660156
2010-12-17,14.879644393920898
2010-12-20,15.050972938537598
2010-12-21,15.247998237609863
2010-12-22,15.419320106506348
2010-12-23,15.41075611114502
2010-12-27,15.723421096801758
2010-12-28,15.791956901550293
2010-12-29,15.68916130065918
2010-12-30,15.76625919342041
2010-12-31,15.757689476013184
2011-01-03,16.014680862426758
2011-01-04,15.924735069274902
2011-01-05,15.954716682434082
2011-01-06,15.710572242736816
2011-01-07,15.624917030334473
2011-01-10,15.504984855651855
2011-01-11,15.58636474609375
2011-01-12,15.445019721984863
2011-01-13,15.577799797058105
2011-01-14,15.517833709716797
2011-01-18,15.5135498046875
2011-01-19,15.397904396057129
2011-01-20,15.474997520446777
2011-01-21,15.389338493347168
2011-01-24,15.44073486328125
2011-01-25,15.633480072021484
2011-01-26,15.629193305969238
2011-01-27,15.83050537109375
2011-01-28,15.654898643493652
2011-01-31,15.886180877685547
2011-02-01,15.93330192565918
2011-02-02,15.864773750305176
2011-02-03,15.980419158935547
2011-02-04,15.749126434326172
2011-02-07,15.851923942565918
2011-02-08,15.982100486755371
2011-02-09,15.90399169921875
2011-02-10,15.934368133544922
2011-02-11,16.00379753112793
2011-02-14,16.155677795410156
2011-02-15,16.28152084350586
2011-02-16,16.255491256713867
2011-02-17,15.99946403503418
2011-02-18,16.13831901550293
2011-02-22,15.947381019592285
2011-02-23,15.964742660522461
2011-02-24,15.890974998474121
2011-02-25,16.07323455810547
2011-02-28,16.489816665649414
2011-03-01,15.84758186340332
2011-03-02,15.8128662109375
2011-03-03,16.112279891967773
2011-03-04,16.029834747314453
2011-03-07,15.930030822753906
2011-03-08,16.251144409179688
2011-03-09,16.346614837646484
2011-03-10,16.16436195373535
2011-03-11,16.49849510192871
2011-03-14,16.37698745727539
2011-03-15,16.303220748901367
2011-03-16,15.930030822753906
2011-03-17,16.081911087036133
2011-03-18,16.424724578857422
2011-03-21,16.31623649597168
2011-03-22,16.090587615966797
2011-03-23,15.990781784057617
2011-03-24,15.964742660522461
2011-03-25,15.938705444335938
2011-03-28,15.986443519592285
2011-03-29,16.060211181640625
2011-03-30,16.40302276611328
2011-03-31,16.463783264160156
2011-04-01,16.372650146484375
2011-04-04,16.40302276611328
2011-04-05,16.372650146484375
2011-04-06,16.298877716064453
2011-04-07,16.186059951782227
2011-04-08,16.133983612060547
2011-04-11,16.07323455810547
2011-04-12,16.0341739654541
2011-04-13,15.956061363220215
2011-04-14,16.27284049987793
2011-04-15,16.502830505371094
2011-04-18,16.324914932250977
2011-04-19,16.437740325927734
2011-04-20,16.593961715698242
2011-04-21,16.74583625793457
2011-04-25,16.928098678588867
2011-04-26,17.136394500732422
2011-04-27,17.366374969482422
2011-04-28,17.61806869506836
2011-04-29,17.192798614501953
2011-05-02,17.25355339050293
2011-05-03,16.94978904724121
2011-05-04,16.780555725097656
2011-05-05,16.749799728393555
2011-05-06,16.58283233642578
2011-05-09,16.486160278320312
2011-05-10,16.622373580932617
2011-05-11,16.39388656616211
2011-05-12,16.534496307373047
2011-05-13,16.169788360595703
2011-05-16,16.174190521240234
2011-05-17,16.240097045898438
2011-05-18,16.301612854003906
2011-05-19,16.332372665405273
2011-05-20,16.240097045898438
2011-05-23,16.09949493408203
2011-05-24,16.19615364074707
2011-05-25,16.143428802490234
2011-05-26,16.301612854003906
2011-05-27,16.35434341430664
2011-05-31,16.67070770263672
2011-06-01,16.19615364074707
2011-06-02,16.169788360595703
2011-06-03,16.2049503326416
2011-06-06,15.976462364196777
2011-06-07,16.00721549987793
2011-06-08,16.024799346923828
2011-06-09,15.827061653137207
2011-06-10,15.392061233520508
2011-06-13,15.64691162109375
2011-06-14,15.980853080749512
2011-06-15,15.791912078857422
2011-06-16,16.121458053588867
2011-06-17,16.297218322753906
2011-06-20,16.56964683532715
2011-06-21,16.631160736083984
2011-06-22,16.54767608642578
2011-06-23,16.05115509033203
2011-06-24,16.05994415283203
2011-06-27,16.095094680786133
2011-06-28,16.121458053588867
2011-06-29,16.226913452148438
2011-06-30,16.121458053588867
2011-07-01,16.358736038208008
2011-07-05,16.477371215820312
2011-07-06,16.55646324157715
2011-07-07,16.745399475097656
2011-07-08,16.78495216369629
2011-07-11,16.41146469116211
2011-07-12,16.534496307373047
2011-07-13,16.486160278320312
2011-07-14,16.275257110595703
2011-07-15,16.459793090820312
2011-07-18,16.332372665405273
2011-07-19,16.477371215820312
2011-07-20,16.54328155517578
2011-07-21,16.613590240478516
2011-07-22,16.65753173828125
2011-07-25,16.38510513305664
2011-07-26,16.486160278320312
2011-07-27,16.08631134033203
2011-07-28,16.103891372680664
2011-07-29,16.1390323638916
2011-08-01,15.220698356628418
2011-08-02,15.145999908447266
2011-08-03,15.1416015625
2011-08-04,14.455373764038086
2011-08-05,14.263768196105957
2011-08-08,12.820016860961914
2011-08-09,14.419727325439453
2011-08-10,14.009774208068848
2011-08-11,14.4999361038208
2011-08-12,14.77621078491211
2011-08-15,15.520369529724121
2011-08-16,15.351042747497559
2011-08-17,15.462438583374023
2011-08-18,14.887611389160156
2011-08-19,14.80739974975586
2011-08-22,14.958911895751953
2011-08-23,15.422335624694824
2011-08-24,15.778822898864746
2011-08-25,15.596122741699219
2011-08-26,15.930326461791992
2011-08-29,16.36701202392578
2011-08-30,16.44277000427246
2011-08-31,16.612092971801758
2011-09-01,16.17540740966797
2011-09-02,15.83675479888916
2011-09-06,15.810014724731445
2011-09-07,16.558624267578125
2011-09-08,16.072917938232422
2011-09-09,15.569384574890137
2011-09-12,15.787727355957031
2011-09-13,15.810014724731445
2011-09-14,15.988248825073242
2011-09-15,16.371469497680664
2011-09-16,16.674480438232422
2011-09-19,16.456134796142578
2011-09-20,16.73240852355957
2011-09-21,15.810014724731445
2011-09-22,15.591662406921387
2011-09-23,15.662960052490234
2011-09-26,15.997163772583008
2011-09-27,16.032814025878906
2011-09-28,15.533740997314453
2011-09-29,16.037273406982422
2011-09-30,15.62286376953125
2011-10-03,15.074766159057617
2011-10-04,15.529279708862305
2011-10-05,15.605034828186035
2011-10-06,15.943693161010742
2011-10-07,15.68969440460205
2011-10-10,16.558624267578125
2011-10-11,16.219970703125
2011-10-12,16.255619049072266
2011-10-13,15.930326461791992
2011-10-14,16.233333587646484
2011-10-17,15.916955947875977
2011-10-18,16.420488357543945
2011-10-19,16.255619049072266
2011-10-20,16.456134796142578
2011-10-21,16.919565200805664
2011-10-24,17.10226058959961
2011-10-25,16.830442428588867
2011-10-26,16.977497100830078
2011-10-27,17.67708969116211
2011-10-28,17.90880584716797
2011-10-31,17.757291793823242
2011-11-01,17.25377082824707
2011-11-02,17.4676570892334
2011-11-03,17.810510635375977
2011-11-04,17.147356033325195
2011-11-07,17.24660301208496
2011-11-08,17.490215301513672
2011-11-09,16.917278289794922
2011-11-10,17.01201820373535
2011-11-11,17.530813217163086
2011-11-14,17.1563777923584
2011-11-15,17.242088317871094
2011-11-16,17.16991424560547
2011-11-17,16.863142013549805
2011-11-18,17.016529083251953
2011-11-21,16.565401077270508
2011-11-22,16.606002807617188
2011-11-23,16.209009170532227
2011-11-25,16.281190872192383
2011-11-28,16.624055862426758
2011-11-29,16.583446502685547
2011-11-30,17.436073303222656
2011-12-01,17.178937911987305
2011-12-02,17.002994537353516
2011-12-05,17.048107147216797
2011-12-06,17.142845153808594
2011-12-07,17.354877471923828
2011-12-08,17.133821487426758
2011-12-09,17.508256912231445
2011-12-12,17.264644622802734
2011-12-13,17.251115798950195
2011-12-14,17.40900421142578
2011-12-15,17.54886245727539
2011-12-16,17.598480224609375
2011-12-19,17.41351890563965
2011-12-20,17.900737762451172
2011-12-21,18.06766128540039
2011-12-22,18.392473220825195
2011-12-23,18.577428817749023
2011-12-27,18.793975830078125
2011-12-28,18.676673889160156
2011-12-29,18.839086532592773
2011-12-30,18.69021224975586
2012-01-03,18.893217086791992
2012-01-04,18.207509994506836
2012-01-05,18.248109817504883
2012-01-06,18.198488235473633
2012-01-09,18.225549697875977
2012-01-10,18.541336059570312
2012-01-11,18.536832809448242
2012-01-12,18.410512924194336
2012-01-13,18.545852661132812
2012-01-17,18.748855590820312
2012-01-18,18.784950256347656
2012-01-19,18.667654037475586
2012-01-20,18.428558349609375
2012-01-23,18.586458206176758
2012-01-24,18.49172019958496
2012-01-25,18.654125213623047
2012-01-26,18.960891723632812
2012-01-27,18.911256790161133
2012-01-30,18.784950256347656
2012-01-31,18.960891723632812
2012-02-01,18.983448028564453
2012-02-02,18.819089889526367
2012-02-03,19.05649185180664
2012-02-06,19.024538040161133
2012-02-07,19.34868812561035
2012-02-08,19.403470993041992
2012-02-09,19.129541397094727
2012-02-10,18.892131805419922
2012-02-13,19.038223266601562
2012-02-14,18.71407699584961
2012-02-15,18.321441650390625
2012-02-16,18.294050216674805
2012-02-17,18.43558120727539
2012-02-21,17.947071075439453
2012-02-22,17.800975799560547
2012-02-23,18.088600158691406
2012-02-24,17.842063903808594
2012-02-27,18.024681091308594
2012-02-28,18.02012062072754
2012-02-29,18.033817291259766
2012-03-01,18.161651611328125
2012-03-02,18.093168258666992
2012-03-05,18.074907302856445
2012-03-06,17.878591537475586
2012-03-07,18.001855850219727
2012-03-08,17.828378677368164
2012-03-09,17.819242477416992
2012-03-12,18.20730209350586
2012-03-13,18.64103126525879
2012-03-14,18.52689552307129
2012-03-15,18.408187866210938
2012-03-16,18.357975006103516
2012-03-19,18.563413619995117
2012-03-20,18.485803604125977
2012-03-21,18.46297264099121
2012-03-22,18.033817291259766
2012-03-23,18.047517776489258
2012-03-26,18.120555877685547
2012-03-27,18.2164363861084
2012-03-28,18.179908752441406
2012-03-29,18.06121253967285
2012-03-30,18.015560150146484
2012-04-02,18.166221618652344
2012-04-03,17.937936782836914
2012-04-04,17.72792625427246
2012-04-05,17.632049560546875
2012-04-09,17.504220962524414
2012-04-10,17.28963851928711
2012-04-11,17.577259063720703
2012-04-12,17.842063903808594
2012-04-13,17.773576736450195
2012-04-16,17.956201553344727
2012-04-17,18.070343017578125
2012-04-18,17.92424201965332
2012-04-19,17.83749771118164
2012-04-20,18.079469680786133
2012-04-23,18.024681091308594
2012-04-24,18.280363082885742
2012-04-25,18.604507446289062
2012-04-26,18.883005142211914
2012-04-27,18.86931037902832
2012-04-30,18.92409324645996
2012-05-01,18.946922302246094
2012-05-02,18.9332218170166
2012-05-03,18.84079933166504
2012-05-04,18.81307601928711
2012-05-07,19.01177978515625
2012-05-08,18.905488967895508
2012-05-09,18.9655704498291
2012-05-10,19.11345672607422
2012-05-11,19.15042495727539
2012-05-14,19.067241668701172
2012-05-15,19.021026611328125
2012-05-16,18.887012481689453
2012-05-17,18.646705627441406
2012-05-18,18.484956741333008
2012-05-21,18.794591903686523
2012-05-22,18.863908767700195
2012-05-23,18.887012481689453
2012-05-24,19.085718154907227
2012-05-25,18.937849044799805
2012-05-29,19.15042495727539
2012-05-30,18.748374938964844
2012-05-31,18.87314224243164
2012-06-01,18.304733276367188
2012-06-04,18.170719146728516
2012-06-05,18.52193260192871
2012-06-06,18.9655704498291
2012-06-07,18.826940536499023
2012-06-08,19.27520179748535
2012-06-11,18.882387161254883
2012-06-12,19.048757553100586
2012-06-13,19.099594116210938
2012-06-14,19.66337776184082
2012-06-15,19.81587791442871
2012-06-18,20.157855987548828
2012-06-19,19.681861877441406
2012-06-20,19.76042366027832
2012-06-21,19.607925415039062
2012-06-22,19.617162704467773
2012-06-25,19.667997360229492
2012-06-26,19.700353622436523
2012-06-27,19.802019119262695
2012-06-28,20.009967803955078
2012-06-29,20.40277862548828
2012-07-02,20.587627410888672
2012-07-03,20.633838653564453
2012-07-05,20.375049591064453
2012-07-06,20.522930145263672
2012-07-09,20.596872329711914
2012-07-10,20.254899978637695
2012-07-11,20.45360565185547
2012-07-12,20.680051803588867
2012-07-13,20.980430603027344
2012-07-16,20.98967742919922
2012-07-17,21.276193618774414
2012-07-18,21.28081512451172
2012-07-19,21.086715698242188
2012-07-20,20.88338851928711
2012-07-23,21.026643753051758
2012-07-24,21.156049728393555
2012-07-25,21.290048599243164
2012-07-26,21.461042404174805
2012-07-27,21.798398971557617
2012-07-30,21.784530639648438
2012-07-31,21.816877365112305
2012-08-01,21.692108154296875
2012-08-02,21.626708984375
2012-08-03,21.687437057495117
2012-08-06,21.617366790771484
2012-08-07,21.27638816833496
2012-08-08,21.25303077697754
2012-08-09,21.285724639892578
2012-08-10,21.229677200317383
2012-08-13,21.21099090576172
2012-08-14,21.20631980895996
2012-08-15,21.15960693359375
2012-08-16,21.154939651489258
2012-08-17,21.01480484008789
2012-08-20,21.112897872924805
2012-08-21,21.1502685546875
2012-08-22,21.164281845092773
2012-08-23,20.73921775817871
2012-08-24,20.940073013305664
2012-08-27,21.019481658935547
2012-08-28,21.136259078979492
2012-08-29,21.103561401367188
2012-08-30,21.313758850097656
2012-08-31,21.421180725097656
2012-09-04,21.626708984375
2012-09-05,21.682758331298828
2012-09-06,21.967700958251953
2012-09-07,21.785526275634766
2012-09-10,21.617366790771484
2012-09-11,21.82756233215332
2012-09-12,21.822893142700195
2012-09-13,21.953672409057617
2012-09-14,21.682758331298828
2012-09-17,21.673418045043945
2012-09-18,21.15960693359375
2012-09-19,21.09888458251953
2012-09-20,21.05217933654785
2012-09-21,20.986778259277344
2012-09-24,20.991453170776367
2012-09-25,20.655141830444336
2012-09-26,20.706525802612305
2012-09-27,20.776596069335938
2012-09-28,20.776596069335938
2012-10-01,20.715871810913086
2012-10-02,20.97277069091797
2012-10-03,21.164281845092773
2012-10-04,21.140926361083984
2012-10-05,21.257701873779297
2012-10-08,21.220333099365234
2012-10-09,21.220333099365234
2012-10-10,21.25303077697754
2012-10-11,21.145591735839844
2012-10-12,21.103561401367188
2012-10-15,21.262374877929688
2012-10-16,21.4492130279541
2012-10-17,20.874679565429688
2012-10-18,21.220333099365234
2012-10-19,21.056848526000977
2012-10-22,20.977449417114258
2012-10-23,20.82797622680664
2012-10-24,20.926063537597656
2012-10-25,20.687837600708008
2012-10-26,20.561721801757812
2012-10-31,20.715871810913086
2012-11-01,20.512720108032227
2012-11-02,20.734758377075195
2012-11-05,20.545791625976562
2012-11-06,20.777278900146484
2012-11-07,20.9426326751709
2012-11-08,20.772546768188477
2012-11-09,20.857587814331055
2012-11-12,20.95680809020996
2012-11-13,21.14104461669922
2012-11-14,20.720584869384766
2012-11-15,20.68279457092285
2012-11-16,21.051292419433594
2012-11-19,21.396162033081055
2012-11-20,21.556781768798828
2012-11-21,21.4339542388916
2012-11-23,21.585124969482422
2012-11-26,21.63237190246582
2012-11-27,21.3064022064209
2012-11-28,21.244979858398438
2012-11-29,21.244979858398438
2012-11-30,21.282777786254883
2012-12-03,21.244979858398438
2012-12-04,21.2591552734375
2012-12-05,21.17411994934082
2012-12-06,21.278047561645508
2012-12-07,21.4339542388916
2012-12-10,21.4339542388916
2012-12-11,21.448123931884766
2012-12-12,21.358369827270508
2012-12-13,21.018217086791992
2012-12-14,20.876489639282227
2012-12-17,20.85287094116211
2012-12-18,21.122142791748047
2012-12-19,21.027660369873047
2012-12-20,21.2591552734375
2012-12-21,21.155223846435547
2012-12-24,21.315841674804688
2012-12-26,21.23080825805664
2012-12-27,21.325298309326172
2012-12-28,21.183570861816406
2012-12-31,21.334739685058594
2013-01-02,21.514266967773438
2013-01-03,21.542613983154297
2013-01-04,21.62764549255371
2013-01-07,21.495372772216797
2013-01-08,21.580406188964844
2013-01-09,21.533159255981445
2013-01-10,21.707956314086914
2013-01-11,21.731578826904297
2013-01-14,21.78827667236328
2013-01-15,21.80716896057129
2013-01-16,21.717411041259766
2013-01-17,21.849687576293945
2013-01-18,21.95833969116211
2013-01-22,22.015033721923828
2013-01-23,21.948904037475586
2013-01-24,21.972511291503906
2013-01-25,22.204004287719727
2013-01-28,22.166208267211914
2013-01-29,22.341012954711914
2013-01-30,22.213462829589844
2013-01-31,22.163286209106445
2013-02-01,22.306617736816406
2013-02-04,22.31139373779297
2013-02-05,22.220617294311523
2013-02-06,22.23973274230957
2013-02-07,22.20150375366211
2013-02-08,22.31139373779297
2013-02-11,22.411727905273438
2013-02-12,22.492942810058594
2013-02-13,22.578943252563477
2013-02-14,22.52638053894043
2013-02-15,22.83693504333496
2013-02-19,23.05192756652832
2013-02-20,22.922924041748047
2013-02-21,23.004152297973633
2013-02-22,23.223918914794922
2013-02-25,22.76049041748047
2013-02-26,23.056699752807617
2013-02-27,23.295574188232422
2013-02-28,23.352914810180664
2013-03-01,23.362470626831055
2013-03-04,23.63001251220703
2013-03-05,23.71122932434082
2013-03-06,23.63001251220703
2013-03-07,23.46280288696289
2013-03-08,23.372018814086914
2013-03-11,23.35769271850586
2013-03-12,23.429357528686523
2013-03-13,23.295574188232422
2013-03-14,23.362470626831055
2013-03-15,23.257354736328125
2013-03-18,23.085371017456055
2013-03-19,23.047151565551758
2013-03-20,23.166593551635742
2013-03-21,23.152252197265625
2013-03-22,23.367237091064453
2013-03-25,23.391130447387695
2013-03-26,23.58701515197754
2013-03-27,23.606128692626953
2013-03-28,23.821123123168945
2013-04-01,24.01222038269043
2013-04-02,24.112546920776367
2013-04-03,24.02655029296875
2013-04-04,24.317981719970703
2013-04-05,24.43743324279785
2013-04-08,24.642864227294922
2013-04-09,24.70018768310547
2013-04-10,24.810077667236328
2013-04-11,24.585538864135742
2013-04-12,24.85307502746582
2013-04-15,24.461315155029297
2013-04-16,25.072851181030273
2013-04-17,24.81963348388672
2013-04-18,24.628528594970703
2013-04-19,25.1827335357666
2013-04-22,25.187515258789062
2013-04-23,25.345169067382812
2013-04-24,25.464611053466797
2013-04-25,25.27828598022461
2013-04-26,25.211397171020508
2013-04-29,25.35472297668457
2013-04-30,25.464611053466797
2013-05-01,25.469388961791992
2013-05-02,25.602083206176758
2013-05-03,25.79991340637207
2013-05-06,25.877113342285156
2013-05-07,26.026683807373047
2013-05-08,25.346351623535156
2013-05-09,24.97481346130371
2013-05-10,25.071321487426758
2013-05-13,25.148521423339844
2013-05-14,25.79508399963379
2013-05-15,26.224533081054688
2013-05-16,26.128019332885742
2013-05-17,26.238996505737305
2013-05-20,26.398221969604492
2013-05-21,26.673259735107422
2013-05-22,26.142494201660156
2013-05-23,25.032716751098633
2013-05-24,24.526073455810547
2013-05-28,23.91329574584961
2013-05-29,23.09784507751465
2013-05-30,23.107486724853516
2013-05-31,22.86141586303711
2013-06-03,23.1750431060791
2013-06-04,22.682884216308594
2013-06-05,22.480222702026367
2013-06-06,23.035112380981445
2013-06-07,22.948257446289062
2013-06-10,22.50435447692871
2013-06-11,22.137653350830078
2013-06-12,21.886741638183594
2013-06-13,22.19072151184082
2013-06-14,22.17142105102539
2013-06-17,22.084566116333008
2013-06-18,22.18589210510254
2013-06-19,21.307729721069336
2013-06-20,20.212419509887695
2013-06-21,20.839691162109375
2013-06-24,20.453676223754883
2013-06-25,21.196744918823242
2013-06-26,21.809541702270508
2013-06-27,22.04114532470703
2013-06-28,21.925329208374023
2013-07-01,21.688905715942383
2013-07-02,22.19554328918457
2013-07-03,21.67926025390625
2013-07-05,21.44765853881836
2013-07-08,21.500730514526367
2013-07-09,21.751632690429688
2013-07-10,21.713031768798828
2013-07-11,22.460933685302734
2013-07-12,22.378902435302734
2013-07-15,22.49953269958496
2013-07-16,22.345129013061523
2013-07-17,22.81315803527832
2013-07-18,22.600854873657227
2013-07-19,22.431974411010742
2013-07-22,22.46575355529785
2013-07-23,22.32582664489746
2013-07-24,21.693727493286133
2013-07-25,21.795068740844727
2013-07-26,21.872255325317383
2013-07-29,21.746809005737305
2013-07-30,21.553808212280273
2013-07-31,21.167787551879883
2013-08-01,20.55002212524414
2013-08-02,20.90652847290039
2013-08-05,20.984664916992188
2013-08-06,20.6769962310791
2013-08-07,20.53537940979004
2013-08-08,20.54514503479004
2013-08-09,20.696533203125
2013-08-12,20.613513946533203
2013-08-13,20.08608627319336
2013-08-14,19.8760929107666
2013-08-15,19.64168357849121
2013-08-16,19.236347198486328
2013-08-19,19.241228103637695
2013-08-20,19.52447509765625
2013-08-21,19.75400733947754
2013-08-22,19.67586326599121
2013-08-23,19.998180389404297
2013-08-26,19.79795265197754
2013-08-27,19.98354148864746
2013-08-28,20.12027359008789
2013-08-29,19.915164947509766
2013-08-30,19.890745162963867
2013-09-03,19.77353858947754
2013-09-04,19.77842903137207
2013-09-05,19.392627716064453
2013-09-06,19.968883514404297
2013-09-09,20.34491729736328
2013-09-10,20.022598266601562
2013-09-11,20.24235725402832
2013-09-12,20.134923934936523
2013-09-13,20.232589721679688
2013-09-16,20.618404388427734
