Date,PNC
2010-11-05,38.04396438598633
2010-11-08,37.5489501953125
2010-11-09,36.63710021972656
2010-11-10,37.334014892578125
2010-11-11,37.653167724609375
2010-11-12,36.89112091064453
2010-11-15,37.09953689575195
2010-11-16,36.220252990722656
2010-11-17,36.08346176147461
2010-11-18,36.62406921386719
2010-11-19,36.66314697265625
2010-11-22,36.200706481933594
2010-11-23,35.594966888427734
2010-11-24,35.60149002075195
2010-11-26,35.249778747558594
2010-11-29,35.380027770996094
2010-11-30,35.07389831542969
2010-12-01,35.93367004394531
2010-12-02,36.845516204833984
2010-12-03,37.29494094848633
2010-12-06,37.32750701904297
2010-12-07,37.68571853637695
2010-12-08,39.19681167602539
2010-12-09,40.102149963378906
2010-12-10,39.51595687866211
2010-12-13,39.079566955566406
2010-12-14,39.34660339355469
2010-12-15,38.14166259765625
2010-12-16,38.050479888916016
2010-12-17,38.10258483886719
2010-12-20,38.18724822998047
2010-12-21,39.15120315551758
2010-12-22,39.48339080810547
2010-12-23,39.15120315551758
2010-12-27,39.34008026123047
2010-12-28,39.594120025634766
2010-12-29,39.854644775390625
2010-12-30,39.652732849121094
2010-12-31,39.54853057861328
2011-01-03,40.030513763427734
2011-01-04,39.489898681640625
2011-01-05,40.251949310302734
2011-01-06,40.56460189819336
2011-01-07,40.343135833740234
2011-01-10,40.13472366333008
2011-01-11,40.1998405456543
2011-01-12,40.578243255615234
2011-01-13,39.88018798828125
2011-01-14,41.89605712890625
2011-01-18,41.25672912597656
2011-01-19,40.323795318603516
2011-01-20,39.79537582397461
2011-01-21,39.68446731567383
2011-01-24,39.45613479614258
2011-01-25,39.71709060668945
2011-01-26,39.906288146972656
2011-01-27,40.23247146606445
2011-01-28,39.21474838256836
2011-01-31,39.14299011230469
2011-02-01,40.636940002441406
2011-02-02,40.66304397583008
2011-02-03,40.51951599121094
2011-02-04,40.44776153564453
2011-02-07,40.93704605102539
2011-02-08,41.95476531982422
2011-02-09,41.8895263671875
2011-02-10,41.65467071533203
2011-02-11,42.07219696044922
2011-02-14,42.36577224731445
2011-02-15,42.150474548339844
2011-02-16,42.3331413269043
2011-02-17,41.7720832824707
2011-02-18,41.746002197265625
2011-02-22,40.35641860961914
2011-02-23,40.160709381103516
2011-02-24,39.906288146972656
2011-02-25,40.369476318359375
2011-02-28,40.25204086303711
2011-03-01,39.371315002441406
2011-03-02,39.136474609375
2011-03-03,39.76275634765625
2011-03-04,39.76275634765625
2011-03-07,39.59966278076172
2011-03-08,41.34151840209961
2011-03-09,41.165382385253906
2011-03-10,40.58476257324219
2011-03-11,41.04142761230469
2011-03-14,40.813087463378906
2011-03-15,40.532569885253906
2011-03-16,39.6387939453125
2011-03-17,40.454288482666016
2011-03-18,40.94355773925781
2011-03-21,40.64347457885742
2011-03-22,40.07591247558594
2011-03-23,39.971519470214844
2011-03-24,40.06283950805664
2011-03-25,40.2977294921875
2011-03-28,40.10199737548828
2011-03-29,40.46731948852539
2011-03-30,41.054481506347656
2011-03-31,41.09361267089844
2011-04-01,41.56986618041992
2011-04-04,41.49156951904297
2011-04-05,41.10666275024414
2011-04-06,41.60246276855469
2011-04-07,41.419803619384766
2011-04-08,41.25019073486328
2011-04-11,41.26975631713867
2011-04-12,41.18495559692383
2011-04-13,40.800045013427734
2011-04-14,40.59010696411133
2011-04-15,40.609779357910156
2011-04-18,39.99966049194336
2011-04-19,39.99966049194336
2011-04-20,39.85530471801758
2011-04-21,40.426082611083984
2011-04-25,40.13742446899414
2011-04-26,40.68195343017578
2011-04-27,40.83940887451172
2011-04-28,41.00996780395508
2011-04-29,40.898433685302734
2011-05-02,41.259281158447266
2011-05-03,42.072776794433594
2011-05-04,41.666019439697266
2011-05-05,41.003421783447266
2011-05-06,41.016536712646484
2011-05-09,40.72787857055664
2011-05-10,41.63323211669922
2011-05-11,41.6201171875
2011-05-12,41.45609664916992
2011-05-13,40.5441780090332
2011-05-16,40.609779357910156
2011-05-17,41.173988342285156
2011-05-18,41.35112762451172
2011-05-19,41.31175994873047
2011-05-20,40.45889663696289
2011-05-23,40.0783805847168
2011-05-24,39.80941390991211
2011-05-25,40.09149932861328
2011-05-26,40.50482177734375
2011-05-27,41.0296630859375
2011-05-31,40.950931549072266
2011-06-01,39.34359359741211
2011-06-02,39.48793411254883
2011-06-03,38.93027114868164
2011-06-06,38.818756103515625
2011-06-07,39.09429168701172
2011-06-08,38.838436126708984
2011-06-09,38.799068450927734
2011-06-10,38.75315856933594
2011-06-13,38.871246337890625
2011-06-14,39.27143859863281
2011-06-15,38.37919616699219
2011-06-16,39.01555252075195
2011-06-17,37.913394927978516
2011-06-20,37.172061920166016
2011-06-21,37.32950210571289
2011-06-22,37.139251708984375
2011-06-23,37.19173812866211
2011-06-24,37.139251708984375
2011-06-27,37.952762603759766
2011-06-28,37.992130279541016
2011-06-29,38.66786575317383
2011-06-30,39.10740280151367
2011-07-01,39.947174072265625
2011-07-05,39.54042434692383
2011-07-06,39.21894836425781
2011-07-07,39.75035858154297
2011-07-08,39.25175476074219
2011-07-11,38.3660774230957
2011-07-12,38.08397674560547
2011-07-13,38.0577278137207
2011-07-14,37.79371643066406
2011-07-15,37.5032958984375
2011-07-18,36.915863037109375
2011-07-19,36.849853515625
2011-07-20,36.69144058227539
2011-07-21,37.47029495239258
2011-07-22,37.35148239135742
2011-07-25,37.29869079589844
2011-07-26,36.84327697753906
2011-07-27,35.972023010253906
2011-07-28,36.03142547607422
2011-07-29,35.83340072631836
2011-08-01,36.23603439331055
2011-08-02,35.12718200683594
2011-08-03,35.50337600708008
2011-08-04,33.87968826293945
2011-08-05,33.78068923950195
2011-08-08,31.015138626098633
2011-08-09,32.55302047729492
2011-08-10,29.886476516723633
2011-08-11,31.450754165649414
2011-08-12,30.942546844482422
2011-08-15,31.53656768798828
2011-08-16,31.048139572143555
2011-08-17,31.226356506347656
2011-08-18,29.701663970947266
2011-08-19,28.460792541503906
2011-08-22,28.36839485168457
2011-08-23,29.701663970947266
2011-08-24,30.935924530029297
2011-08-25,30.74451446533203
2011-08-26,30.916133880615234
2011-08-29,32.546424865722656
2011-08-30,32.5134162902832
2011-08-31,33.09425354003906
2011-09-01,32.0381965637207
2011-09-02,30.513500213623047
2011-09-06,30.36170196533203
2011-09-07,32.394615173339844
2011-09-08,31.549762725830078
2011-09-09,30.612516403198242
2011-09-12,31.793970108032227
2011-09-13,32.104209899902344
2011-09-14,32.84344482421875
2011-09-15,33.84010314941406
2011-09-16,33.886287689208984
2011-09-19,32.96224594116211
2011-09-20,33.127254486083984
2011-09-21,31.477161407470703
2011-09-22,30.85013771057129
2011-09-23,31.213151931762695
2011-09-26,32.61903762817383
2011-09-27,32.47382354736328
2011-09-28,31.615766525268555
2011-09-29,32.86323547363281
2011-09-30,31.807186126708984
2011-10-03,30.520111083984375
2011-10-04,30.751121520996094
2011-10-05,31.160350799560547
2011-10-06,32.52001953125
2011-10-07,31.516756057739258
2011-10-10,33.19987487792969
2011-10-11,32.93584442138672
2011-10-12,34.302127838134766
2011-10-13,33.84669494628906
2011-10-14,33.76749038696289
2011-10-17,32.57124328613281
2011-10-18,34.039981842041016
2011-10-19,34.11307144165039
2011-10-20,35.28937911987305
2011-10-21,35.92739486694336
2011-10-24,36.53881072998047
2011-10-25,35.23622131347656
2011-10-26,35.81441116333008
2011-10-27,37.196746826171875
2011-10-28,36.5986213684082
2011-10-31,35.69477462768555
2011-11-01,34.14631652832031
2011-11-02,34.95709228515625
2011-11-03,35.49541473388672
2011-11-04,35.00361633300781
2011-11-07,35.728004455566406
2011-11-08,36.25968551635742
2011-11-09,34.43207550048828
2011-11-10,34.990325927734375
2011-11-11,35.80113220214844
2011-11-14,35.096656799316406
2011-11-15,35.62833786010742
2011-11-16,35.10330581665039
2011-11-17,34.5716438293457
2011-11-18,35.01690673828125
2011-11-21,33.87382507324219
2011-11-22,33.368736267089844
2011-11-23,32.48485565185547
2011-11-25,32.61111831665039
2011-11-28,33.395328521728516
2011-11-29,33.780784606933594
2011-11-30,36.02708435058594
2011-12-01,35.53528594970703
2011-12-02,35.86758041381836
2011-12-05,36.67171859741211
2011-12-06,36.53215026855469
2011-12-07,37.19009780883789
2011-12-08,36.153343200683594
2011-12-09,37.15686798095703
2011-12-12,36.2995491027832
2011-12-13,35.7878303527832
2011-12-14,35.920753479003906
2011-12-15,35.821041107177734
2011-12-16,36.611900329589844
2011-12-19,36.14006042480469
2011-12-20,37.316368103027344
2011-12-21,37.80152130126953
2011-12-22,38.54585266113281
2011-12-23,38.924659729003906
2011-12-27,38.7917366027832
2011-12-28,38.20028305053711
2011-12-29,38.74522399902344
2011-12-30,38.3265380859375
2012-01-03,39.23036193847656
2012-01-04,39.35664367675781
2012-01-05,39.74875259399414
2012-01-06,39.8151969909668
2012-01-09,40.14085006713867
2012-01-10,40.918399810791016
2012-01-11,40.97158432006836
2012-01-12,41.49960708618164
2012-01-13,41.25898361206055
2012-01-17,40.93148422241211
2012-01-18,39.86206817626953
2012-01-19,39.701656341552734
2012-01-20,39.85539245605469
2012-01-23,39.92222595214844
2012-01-24,39.78187561035156
2012-01-25,39.84871292114258
2012-01-26,39.367488861083984
2012-01-27,39.48777770996094
2012-01-30,39.44768142700195
2012-01-31,39.38083267211914
2012-02-01,40.009117126464844
2012-02-02,39.97568893432617
2012-02-03,41.57312774658203
2012-02-06,40.81785583496094
2012-02-07,40.570556640625
2012-02-08,40.39008331298828
2012-02-09,40.36334991455078
2012-02-10,39.88212966918945
2012-02-13,40.16284942626953
2012-02-14,39.808597564697266
2012-02-15,39.77517318725586
2012-02-16,40.570556640625
2012-02-17,40.86464309692383
2012-02-21,40.944847106933594
2012-02-22,39.90885543823242
2012-02-23,39.8888053894043
2012-02-24,39.688289642333984
2012-02-27,39.71502685546875
2012-02-28,39.79523849487305
2012-02-29,39.78187561035156
2012-03-01,40.29652786254883
2012-03-02,39.84200668334961
2012-03-05,39.27389907836914
2012-03-06,38.19113540649414
2012-03-07,38.712467193603516
2012-03-08,39.25384521484375
2012-03-09,39.701656341552734
2012-03-12,39.76850128173828
2012-03-13,41.39933395385742
2012-03-14,41.0050048828125
2012-03-15,42.10781478881836
2012-03-16,42.3885383605957
2012-03-19,42.53557205200195
2012-03-20,42.43532943725586
2012-03-21,42.408599853515625
2012-03-22,41.84047317504883
2012-03-23,42.34843063354492
2012-03-26,42.76953125
2012-03-27,42.18134307861328
2012-03-28,43.24406051635742
2012-03-29,42.7427864074707
2012-03-30,43.10370635986328
2012-04-02,43.2574462890625
2012-04-03,43.24406051635742
2012-04-04,42.68931579589844
2012-04-05,42.462066650390625
2012-04-09,41.86721420288086
2012-04-10,41.27234649658203
2012-04-11,41.753570556640625
2012-04-12,42.381858825683594
2012-04-13,41.21821975708008
2012-04-16,41.79668426513672
2012-04-17,42.650909423828125
2012-04-18,42.899776458740234
2012-04-19,43.451324462890625
2012-04-20,43.9759635925293
2012-04-23,43.70692443847656
2012-04-24,44.1037712097168
2012-04-25,44.56787872314453
2012-04-26,45.21358108520508
2012-04-27,44.883995056152344
2012-04-30,44.60823440551758
2012-05-01,45.28757858276367
2012-05-02,44.883995056152344
2012-05-03,44.574607849121094
2012-05-04,43.895240783691406
2012-05-07,44.42662048339844
2012-05-08,44.319000244140625
2012-05-09,43.47148895263672
2012-05-10,44.07686233520508
2012-05-11,44.043251037597656
2012-05-14,43.22262954711914
2012-05-15,42.63746643066406
2012-05-16,42.052268981933594
2012-05-17,41.46036911010742
2012-05-18,41.25185775756836
2012-05-21,41.877384185791016
2012-05-22,41.71595764160156
2012-05-23,41.64196014404297
2012-05-24,41.8370475769043
2012-05-25,41.763065338134766
2012-05-29,42.24059295654297
2012-05-30,41.265316009521484
2012-05-31,41.31238555908203
2012-06-01,39.05910110473633
2012-06-04,38.231781005859375
2012-06-05,38.494117736816406
2012-06-06,39.48285675048828
2012-06-07,39.43577575683594
2012-06-08,39.92005920410156
2012-06-11,39.12637710571289
2012-06-12,38.67571258544922
2012-06-13,38.88421630859375
2012-06-14,38.94476318359375
2012-06-15,39.69137191772461
2012-06-18,39.05238342285156
2012-06-19,40.047855377197266
2012-06-20,40.26310729980469
2012-06-21,39.44251251220703
2012-06-22,39.78553771972656
2012-06-25,39.38869857788086
2012-06-26,39.59047317504883
2012-06-27,40.088218688964844
2012-06-28,40.027687072753906
2012-06-29,41.10387420654297
2012-07-02,41.35947799682617
2012-07-03,41.79668426513672
2012-07-05,41.090423583984375
2012-07-06,40.82809829711914
2012-07-09,40.51870346069336
2012-07-10,40.128578186035156
2012-07-11,41.3056640625
2012-07-12,40.592681884765625
2012-07-13,41.58803176879883
2012-07-16,41.37812805175781
2012-07-17,41.703155517578125
2012-07-18,41.31041717529297
2012-07-19,41.5135498046875
2012-07-20,40.04423141479492
2012-07-23,39.00823974609375
2012-07-24,38.84573745727539
2012-07-25,39.04887771606445
2012-07-26,39.570255279541016
2012-07-27,40.328609466552734
2012-07-30,40.50465393066406
2012-07-31,40.017147064208984
2012-08-01,40.017147064208984
2012-08-02,39.610877990722656
2012-08-03,40.79582214355469
2012-08-06,40.714561462402344
2012-08-07,41.14790725708008
2012-08-08,41.33073425292969
2012-08-09,41.14790725708008
2012-08-10,41.12083053588867
2012-08-13,40.91093444824219
2012-08-14,40.91768264770508
2012-08-15,41.2833366394043
2012-08-16,41.676048278808594
2012-08-17,42.01462173461914
2012-08-20,41.77084732055664
2012-08-21,42.116188049316406
2012-08-22,42.08909225463867
2012-08-23,41.86565017700195
2012-08-24,42.01462173461914
2012-08-27,41.987525939941406
2012-08-28,41.960453033447266
2012-08-29,42.366703033447266
2012-08-30,42.00783920288086
2012-08-31,42.08909225463867
2012-09-04,42.21096420288086
2012-09-05,41.87242126464844
2012-09-06,42.664634704589844
2012-09-07,43.19955062866211
2012-09-10,43.25371551513672
2012-09-11,43.307899475097656
2012-09-12,43.43653869628906
2012-09-13,44.51314926147461
2012-09-14,45.21734619140625
2012-09-17,44.458980560302734
2012-09-18,44.465755462646484
2012-09-19,44.79753494262695
2012-09-20,44.51314926147461
2012-09-21,44.58762741088867
2012-09-24,44.41156768798828
2012-09-25,43.700626373291016
2012-09-26,43.003196716308594
2012-09-27,43.2198600769043
2012-09-28,42.7255859375
2012-10-01,42.495357513427734
2012-10-02,43.29435348510742
2012-10-03,43.5922737121582
2012-10-04,43.84280776977539
2012-10-05,43.87666320800781
2012-10-08,43.66675567626953
2012-10-09,43.60581588745117
2012-10-10,43.70738983154297
2012-10-11,43.97822570800781
2012-10-12,42.738243103027344
2012-10-15,42.874507904052734
2012-10-16,41.150821685791016
2012-10-17,40.721580505371094
2012-10-18,40.76927185058594
2012-10-19,40.48312759399414
2012-10-22,40.2583122253418
2012-10-23,39.951717376708984
2012-10-24,39.51569366455078
2012-10-25,39.81545639038086
2012-10-26,39.3521728515625
2012-10-31,39.651947021484375
2012-11-01,40.3673210144043
2012-11-02,40.3264274597168
2012-11-05,40.013038635253906
2012-11-06,40.251495361328125
2012-11-07,38.561859130859375
2012-11-08,38.323402404785156
2012-11-09,38.33021926879883
2012-11-12,38.364280700683594
2012-11-13,37.44452667236328
2012-11-14,36.579246520996094
2012-11-15,37.04253005981445
2012-11-16,37.022098541259766
2012-11-19,37.41044616699219
2012-11-20,37.33551788330078
2012-11-21,37.342315673828125
2012-11-23,37.98275375366211
2012-11-26,37.84648895263672
2012-11-27,37.492210388183594
2012-11-28,37.71021270751953
2012-11-29,37.71021270751953
2012-11-30,38.24845886230469
2012-12-03,37.682979583740234
2012-12-04,37.52627944946289
2012-12-05,38.078128814697266
2012-12-06,37.69660568237305
2012-12-07,38.016815185546875
2012-12-10,38.07131576538086
2012-12-11,38.31658935546875
2012-12-12,38.62998580932617
2012-12-13,38.5209846496582
2012-12-14,38.050865173339844
2012-12-17,39.42710494995117
2012-12-18,40.551265716552734
2012-12-19,39.944908142089844
2012-12-20,40.312808990478516
2012-12-21,39.726890563964844
2012-12-24,39.904029846191406
2012-12-26,39.549747467041016
2012-12-27,39.48161697387695
2012-12-28,39.14777755737305
2012-12-31,39.726890563964844
2013-01-02,40.56488037109375
2013-01-03,40.70797348022461
2013-01-04,41.205326080322266
2013-01-07,41.58003616333008
2013-01-08,41.048622131347656
2013-01-09,40.994110107421875
2013-01-10,41.65497589111328
2013-01-11,41.181785583496094
2013-01-14,40.77029800415039
2013-01-15,40.98975372314453
2013-01-16,40.99661636352539
2013-01-17,42.52592468261719
2013-01-18,42.40935134887695
2013-01-22,42.601375579833984
2013-01-23,42.40935134887695
2013-01-24,42.423057556152344
2013-01-25,42.498504638671875
2013-01-28,42.498504638671875
2013-01-29,42.45736312866211
2013-01-30,42.3956298828125
2013-01-31,42.38191223144531
2013-02-01,43.34203338623047
2013-02-04,42.85512161254883
2013-02-05,43.33516311645508
2013-02-06,43.43803405761719
2013-02-07,43.6506462097168
2013-02-08,43.444889068603516
2013-02-11,43.89065933227539
2013-02-12,44.418724060058594
2013-02-13,44.00724792480469
2013-02-14,43.801513671875
2013-02-15,43.801513671875
2013-02-19,43.55462646484375
2013-02-20,43.32145690917969
2013-02-21,42.78654479980469
2013-02-22,43.136287689208984
2013-02-25,41.7098274230957
2013-02-26,41.929298400878906
2013-02-27,42.299625396728516
2013-02-28,42.78654479980469
2013-03-01,43.05399703979492
2013-03-04,43.56148910522461
2013-03-05,43.65748977661133
2013-03-06,44.00039291381836
2013-03-07,44.44615173339844
2013-03-08,44.59016418457031
2013-03-11,45.173091888427734
2013-03-12,44.864479064941406
2013-03-13,45.214229583740234
2013-03-14,45.4405403137207
2013-03-15,45.810882568359375
2013-03-18,45.43369674682617
2013-03-19,45.43369674682617
2013-03-20,45.74228286743164
2013-03-21,45.28281021118164
2013-03-22,45.40625762939453
2013-03-25,45.358238220214844
2013-03-26,45.45426559448242
2013-03-27,45.39255905151367
2013-03-28,45.60515213012695
2013-04-01,45.11822509765625
2013-04-02,45.8177375793457
2013-04-03,44.66559982299805
2013-04-04,44.98793029785156
2013-04-05,44.74103546142578
2013-04-08,45.31026077270508
2013-04-09,45.502281188964844
2013-04-10,46.078330993652344
2013-04-11,46.16062545776367
2013-04-12,45.42890930175781
2013-04-15,44.00688171386719
2013-04-16,44.72480392456055
2013-04-17,44.9042854309082
2013-04-18,45.035423278808594
2013-04-19,45.028541564941406
2013-04-22,45.15278625488281
2013-04-23,46.39535140991211
2013-04-24,47.24440002441406
2013-04-25,47.42388153076172
2013-04-26,47.00969314575195
2013-04-29,47.22370910644531
2013-04-30,46.85783767700195
2013-05-01,46.36772537231445
2013-05-02,46.3746223449707
2013-05-03,47.016605377197266
2013-05-06,47.12016677856445
2013-05-07,47.465301513671875
2013-05-08,47.610260009765625
2013-05-09,47.437686920166016
2013-05-10,47.33415603637695
2013-05-13,47.465301513671875
2013-05-14,48.438629150390625
2013-05-15,48.90803146362305
2013-05-16,48.63882064819336
2013-05-17,49.36363983154297
2013-05-20,49.20486068725586
2013-05-21,49.83995819091797
2013-05-22,49.177249908447266
2013-05-23,48.970191955566406
2013-05-24,49.08751678466797
2013-05-28,49.03229522705078
2013-05-29,49.5638313293457
2013-05-30,50.309356689453125
2013-05-31,49.45337677001953
2013-06-03,49.58454895019531
2013-06-04,49.07369613647461
2013-06-05,48.20392990112305
2013-06-06,48.50766372680664
2013-06-07,49.08061218261719
2013-06-10,50.3438720703125
2013-06-11,49.52931594848633
2013-06-12,48.90113830566406
2013-06-13,49.536231994628906
2013-06-14,49.01157760620117
2013-06-17,49.21176528930664
2013-06-18,49.52239990234375
2013-06-19,48.92877197265625
2013-06-20,49.04610061645508
2013-06-21,49.5016975402832
2013-06-24,48.68714904785156
2013-06-25,50.18511199951172
2013-06-26,50.51645278930664
2013-06-27,50.827064514160156
2013-06-28,50.336952209472656
2013-07-01,50.730445861816406
2013-07-02,50.97895431518555
2013-07-03,51.061798095703125
2013-07-05,52.40788269042969
2013-07-08,52.7047233581543
2013-07-09,52.64259719848633
2013-07-10,51.489768981933594
2013-07-11,51.45503616333008
2013-07-12,52.01752471923828
2013-07-15,52.121681213378906
2013-07-16,51.73280334472656
2013-07-17,51.07313919067383
2013-07-18,52.71192932128906
2013-07-19,53.60074996948242
2013-07-22,53.59383010864258
2013-07-23,53.5660285949707
2013-07-24,53.53824996948242
2013-07-25,52.77442169189453
2013-07-26,52.70500564575195
2013-07-29,52.68415069580078
2013-07-30,52.45499038696289
2013-07-31,52.80914306640625
2013-08-01,53.920169830322266
2013-08-02,53.76742172241211
2013-08-05,53.579925537109375
2013-08-06,53.142433166503906
2013-08-07,52.62860107421875
2013-08-08,52.92720413208008
2013-08-09,52.74662780761719
2013-08-12,52.850799560546875
2013-08-13,52.76054000854492
2013-08-14,52.69109344482422
2013-08-15,52.02445983886719
2013-08-16,52.01752471923828
2013-08-19,51.337005615234375
2013-08-20,51.795310974121094
2013-08-21,51.66339111328125
2013-08-22,52.073062896728516
2013-08-23,52.093910217285156
2013-08-26,51.53143310546875
2013-08-27,50.16347885131836
2013-08-28,50.37873840332031
2013-08-29,50.399566650390625
2013-08-30,50.18429946899414
2013-09-03,50.33012390136719
2013-09-04,50.37179946899414
2013-09-05,50.93424987792969
2013-09-06,50.823158264160156
2013-09-09,50.65650939941406
2013-09-10,51.142574310302734
2013-09-11,51.080081939697266
2013-09-12,50.76759338378906
2013-09-13,50.86481475830078
2013-09-16,51.51755142211914
