Date,PGR
2010-11-04,13.5980863571167
2010-11-05,13.57951831817627
2010-11-08,13.461923599243164
2010-11-09,13.282428741455078
2010-11-10,13.424788475036621
2010-11-11,13.356701850891113
2010-11-12,13.109127044677734
2010-11-15,13.121508598327637
2010-11-16,12.904876708984375
2010-11-17,12.781085968017578
2010-11-18,12.942014694213867
2010-11-19,12.84917163848877
2010-11-22,12.979147911071777
2010-11-23,12.787276268005371
2010-11-24,12.911064147949219
2010-11-26,12.781085968017578
2010-11-29,12.688246726989746
2010-11-30,12.589214324951172
2010-12-01,12.725382804870605
2010-12-02,12.935820579528809
2010-12-03,12.904876708984375
2010-12-06,12.86154842376709
2010-12-07,12.836795806884766
2010-12-08,12.87392807006836
2010-12-09,12.917251586914062
2010-12-10,12.979147911071777
2010-12-13,12.917251586914062
2010-12-14,12.65110969543457
2010-12-15,12.842979431152344
2010-12-16,12.849482536315918
2010-12-17,12.758443832397461
2010-12-20,12.797462463378906
2010-12-21,12.881999015808105
2010-12-22,12.88849925994873
2010-12-23,12.842981338500977
2010-12-27,12.855988502502441
2010-12-28,12.777955055236816
2010-12-29,12.875494003295898
2010-12-30,12.921014785766602
2010-12-31,12.921014785766602
2011-01-03,13.077082633972168
2011-01-04,13.038060188293457
2011-01-05,13.090085983276367
2011-01-06,12.97303581237793
2011-01-07,12.836479187011719
2011-01-10,12.550354957580566
2011-01-11,12.530850410461426
2011-01-12,12.504836082458496
2011-01-13,12.459319114685059
2011-01-14,12.660903930664062
2011-01-18,12.725931167602539
2011-01-19,12.563360214233398
2011-01-20,12.986043930053711
2011-01-21,12.771449089050293
2011-01-24,12.921014785766602
2011-01-25,13.172515869140625
2011-01-26,13.265422821044922
2011-01-27,13.265422821044922
2011-01-28,13.04643440246582
2011-01-31,13.145971298217773
2011-02-01,13.278700828552246
2011-02-02,13.179159164428711
2011-02-03,13.185792922973633
2011-02-04,13.358328819274902
2011-02-07,13.298602104187012
2011-02-08,13.418052673339844
2011-02-09,13.40478229522705
2011-02-10,13.351698875427246
2011-02-11,13.371601104736328
2011-02-14,13.24551773071289
2011-02-15,13.378232955932617
2011-02-16,13.411417007446289
2011-02-17,13.537503242492676
2011-02-18,13.537503242492676
2011-02-22,13.331785202026367
2011-02-23,13.378232955932617
2011-02-24,13.437959671020508
2011-02-25,13.557409286499023
2011-02-28,13.822847366333008
2011-03-01,13.597228050231934
2011-03-02,13.358328819274902
2011-03-03,13.729948043823242
2011-03-04,13.856033325195312
2011-03-07,13.73658275604248
2011-03-08,13.975472450256348
2011-03-09,13.988755226135254
2011-03-10,13.796308517456055
2011-03-11,13.836122512817383
2011-03-14,13.650311470031738
2011-03-15,13.464507102966309
2011-03-16,13.484410285949707
2011-03-17,13.603863716125488
2011-03-18,13.716672897338867
2011-03-21,13.875941276550293
2011-03-22,13.882573127746582
2011-03-23,13.710038185119629
2011-03-24,13.84939956665039
2011-03-25,13.84939956665039
2011-03-28,13.836122512817383
2011-03-29,13.988755226135254
2011-03-30,14.035200119018555
2011-03-31,14.021927833557129
2011-04-01,14.075019836425781
2011-04-04,14.141377449035645
2011-04-05,14.041840553283691
2011-04-06,14.240914344787598
2011-04-07,14.088294982910156
2011-04-08,14.108193397521973
2011-04-11,14.280735969543457
2011-04-12,14.187830924987793
2011-04-13,14.207741737365723
2011-04-14,14.021927833557129
2011-04-15,14.2210111618042
2011-04-18,13.982117652893066
2011-04-19,13.882573127746582
2011-04-20,13.942299842834473
2011-04-21,14.015297889709473
2011-04-25,13.96884536743164
2011-04-26,13.929027557373047
2011-04-27,14.31391716003418
2011-04-28,14.539539337158203
2011-04-29,14.559446334838867
2011-05-02,14.532906532287598
2011-05-03,14.539539337158203
2011-05-04,14.499728202819824
2011-05-05,14.31391716003418
2011-05-06,14.386914253234863
2011-05-09,14.373642921447754
2011-05-10,14.367003440856934
2011-05-11,14.19446849822998
2011-05-12,14.26082706451416
2011-05-13,14.035200119018555
2011-05-16,14.075019836425781
2011-05-17,14.041840553283691
2011-05-18,14.128108024597168
2011-05-19,14.453274726867676
2011-05-20,14.367003440856934
2011-05-23,14.267464637756348
2011-05-24,14.287373542785645
2011-05-25,14.108193397521973
2011-05-26,14.154650688171387
2011-05-27,14.32055377960205
2011-05-31,14.367003440856934
2011-06-01,14.002022743225098
2011-06-02,14.055110931396484
2011-06-03,13.915754318237305
2011-06-06,13.749855995178223
2011-06-07,13.630409240722656
2011-06-08,13.52423095703125
2011-06-09,13.52423095703125
2011-06-10,13.278700828552246
2011-06-13,13.311877250671387
2011-06-14,13.504319190979004
2011-06-15,13.212335586547852
2011-06-16,13.30523681640625
2011-06-17,13.510960578918457
2011-06-20,13.630409240722656
2011-06-21,13.81621265411377
2011-06-22,13.663583755493164
2011-06-23,13.570682525634766
2011-06-24,13.643678665161133
2011-06-27,13.836122512817383
2011-06-28,13.902484893798828
2011-06-29,14.10156536102295
2011-06-30,14.187830924987793
2011-07-01,14.227652549743652
2011-07-05,14.148016929626465
2011-07-06,14.19446849822998
2011-07-07,14.360366821289062
2011-07-08,14.227652549743652
2011-07-11,13.929027557373047
2011-07-12,13.922394752502441
2011-07-13,13.882573127746582
2011-07-14,13.358328819274902
2011-07-15,13.311877250671387
2011-07-18,13.252150535583496
2011-07-19,13.345056533813477
2011-07-20,13.36496639251709
2011-07-21,13.477775573730469
2011-07-22,13.583955764770508
2011-07-25,13.418052673339844
2011-07-26,13.424690246582031
2011-07-27,13.16588306427002
2011-07-28,13.053069114685059
2011-07-29,13.059707641601562
2011-08-01,12.887170791625977
2011-08-02,12.60845947265625
2011-08-03,12.774357795715332
2011-08-04,12.336380004882812
2011-08-05,12.263381958007812
2011-08-08,11.41397476196289
2011-08-09,12.21692943572998
2011-08-10,11.486968994140625
2011-08-11,12.197019577026367
2011-08-12,12.110757827758789
2011-08-15,12.389466285705566
2011-08-16,12.309835433959961
2011-08-17,12.13730239868164
2011-08-18,11.752411842346191
2011-08-19,11.593143463134766
2011-08-22,11.79222583770752
2011-08-23,12.104118347167969
2011-08-24,12.389466285705566
2011-08-25,12.070941925048828
2011-08-26,12.104118347167969
2011-08-29,12.535459518432617
2011-08-30,12.449195861816406
2011-08-31,12.7279052734375
2011-09-01,12.601822853088379
2011-09-02,12.14393424987793
2011-09-06,11.918310165405273
2011-09-07,12.296565055847168
2011-09-08,12.289925575256348
2011-09-09,11.97139835357666
2011-09-12,12.104118347167969
2011-09-13,12.130663871765137
2011-09-14,12.124027252197266
2011-09-15,12.070941925048828
2011-09-16,12.124027252197266
2011-09-19,11.931583404541016
2011-09-20,11.944854736328125
2011-09-21,11.467061042785645
2011-09-22,11.340975761413574
2011-09-23,11.387428283691406
2011-09-26,11.652865409851074
2011-09-27,11.812134742736816
2011-09-28,11.56660270690918
2011-09-29,11.944854736328125
2011-09-30,11.785588264465332
2011-10-03,11.467061042785645
2011-10-04,11.832043647766113
2011-10-05,12.051032066345215
2011-10-06,12.309835433959961
2011-10-07,12.004581451416016
2011-10-10,12.495645523071289
2011-10-11,12.197019577026367
2011-10-12,12.276657104492188
2011-10-13,12.070941925048828
2011-10-14,11.911675453186035
2011-10-17,11.74577522277832
2011-10-18,12.064300537109375
2011-10-19,11.997944831848145
2011-10-20,12.070941925048828
2011-10-21,12.336380004882812
2011-10-24,12.356287956237793
2011-10-25,12.256744384765625
2011-10-26,12.668185234069824
2011-10-27,13.039801597595215
2011-10-28,12.920351028442383
2011-10-31,12.615093231201172
2011-11-01,12.20366096496582
2011-11-02,12.343015670776367
2011-11-03,12.469101905822754
2011-11-04,12.296565055847168
2011-11-07,12.449195861816406
2011-11-08,12.767723083496094
2011-11-09,12.668185234069824
2011-11-10,12.767723083496094
2011-11-11,13.02652645111084
2011-11-14,12.840717315673828
2011-11-15,12.920351028442383
2011-11-16,12.648275375366211
2011-11-17,12.243477821350098
2011-11-18,12.329740524291992
2011-11-21,12.05766487121582
2011-11-22,11.97139835357666
2011-11-23,11.75904369354248
2011-11-25,11.666141510009766
2011-11-28,11.911675453186035
2011-11-29,11.865221977233887
2011-11-30,12.515551567077637
2011-12-01,12.336380004882812
2011-12-02,12.343015670776367
2011-12-05,12.522191047668457
2011-12-06,12.515551567077637
2011-12-07,12.263381958007812
2011-12-08,12.097480773925781
2011-12-09,12.157206535339355
2011-12-12,12.017851829528809
2011-12-13,11.93821907043457
2011-12-14,12.323107719421387
2011-12-15,12.376197814941406
2011-12-16,12.389466285705566
2011-12-19,12.190384864807129
2011-12-20,12.528824806213379
2011-12-21,12.588545799255371
2011-12-22,12.648275375366211
2011-12-23,12.794266700744629
2011-12-27,12.926985740661621
2011-12-28,12.840717315673828
2011-12-29,12.99334716796875
2011-12-30,12.946894645690918
2012-01-03,12.834081649780273
2012-01-04,12.78099250793457
2012-01-05,12.893803596496582
2012-01-06,12.946894645690918
2012-01-09,12.973443984985352
2012-01-10,13.019892692565918
2012-01-11,13.039801597595215
2012-01-12,13.072977066040039
2012-01-13,12.920351028442383
2012-01-17,13.02652645111084
2012-01-18,13.172515869140625
2012-01-19,13.77640151977539
2012-01-20,13.822847366333008
2012-01-23,13.729948043823242
2012-01-24,13.761760711669922
2012-01-25,13.91745376586914
2012-01-26,13.930988311767578
2012-01-27,13.829453468322754
2012-01-30,13.673762321472168
2012-01-31,13.72791862487793
2012-02-01,14.079913139343262
2012-02-02,14.188220024108887
2012-02-03,14.45221996307373
2012-02-06,14.316828727722168
2012-02-07,14.36422061920166
2012-02-08,14.438678741455078
2012-02-09,14.513145446777344
2012-02-10,14.513145446777344
2012-02-13,14.709444999694824
2012-02-14,14.736520767211914
2012-02-15,14.445450782775879
2012-02-16,14.607911109924316
2012-02-17,14.513145446777344
2012-02-21,14.614679336547852
2012-02-22,14.465758323669434
2012-02-23,14.587597846984863
2012-02-24,14.506370544433594
2012-02-27,14.513145446777344
2012-02-28,14.580833435058594
2012-02-29,14.499602317810059
2012-03-01,14.472526550292969
2012-03-02,14.601139068603516
2012-03-05,14.7500638961792
2012-03-06,14.36422061920166
2012-03-07,14.370990753173828
2012-03-08,14.472526550292969
2012-03-09,14.655292510986328
2012-03-12,14.797447204589844
2012-03-13,15.325447082519531
2012-03-14,15.467597961425781
2012-03-15,15.51497745513916
2012-03-16,15.291598320007324
2012-03-19,15.44728946685791
2012-03-20,15.454056739807129
2012-03-21,15.332219123840332
2012-03-22,15.291598320007324
2012-03-23,15.440516471862793
2012-03-26,15.650365829467773
2012-03-27,15.616517066955566
2012-03-28,15.70451831817627
2012-03-29,15.582679748535156
2012-03-30,15.690978050231934
2012-04-02,15.772209167480469
2012-04-03,15.575906753540039
2012-04-04,15.643595695495605
2012-04-05,15.643595695495605
2012-04-09,15.460830688476562
2012-04-10,15.399906158447266
2012-04-11,15.311903953552246
2012-04-12,15.291598320007324
2012-04-13,15.122370719909668
2012-04-16,15.305136680603027
2012-04-17,15.366059303283691
2012-04-18,15.298367500305176
2012-04-19,15.149444580078125
2012-04-20,14.465758323669434
2012-04-23,14.384526252746582
2012-04-24,14.492834091186523
2012-04-25,14.499602317810059
2012-04-26,14.479296684265137
2012-04-27,14.56052303314209
2012-04-30,14.418371200561523
2012-05-01,14.662064552307129
2012-05-02,14.695907592773438
2012-05-03,14.756831169128418
2012-05-04,14.7500638961792
2012-05-07,14.871906280517578
2012-05-08,14.90575122833252
2012-05-09,14.858369827270508
2012-05-10,14.912525177001953
2012-05-11,14.885444641113281
2012-05-14,14.871906280517578
2012-05-15,14.790679931640625
2012-05-16,14.45221996307373
2012-05-17,14.445450782775879
2012-05-18,14.425137519836426
2012-05-21,14.418371200561523
2012-05-22,14.384526252746582
2012-05-23,14.506370544433594
2012-05-24,14.56052303314209
2012-05-25,14.628218650817871
2012-05-29,14.7500638961792
2012-05-30,14.614679336547852
2012-05-31,14.709444999694824
2012-06-01,14.398064613342285
2012-06-04,14.282986640930176
2012-06-05,14.316828727722168
2012-06-06,14.885444641113281
2012-06-07,14.817753791809082
2012-06-08,14.824522018432617
2012-06-11,14.472526550292969
2012-06-12,14.689138412475586
2012-06-13,14.039299964904785
2012-06-14,14.059608459472656
2012-06-15,14.046067237854004
2012-06-18,14.066372871398926
2012-06-19,14.215293884277344
2012-06-20,14.249144554138184
2012-06-21,13.95129680633545
2012-06-22,13.94453239440918
2012-06-25,13.802371978759766
2012-06-26,13.836221694946289
2012-06-27,14.059608459472656
2012-06-28,13.958069801330566
2012-06-29,14.10021686553955
2012-07-02,14.005453109741211
2012-07-03,14.046067237854004
2012-07-05,13.94453239440918
2012-07-06,13.930988311767578
2012-07-09,13.910682678222656
2012-07-10,13.90391731262207
2012-07-11,13.910682678222656
2012-07-12,13.220227241516113
2012-07-13,13.5248384475708
2012-07-16,13.457144737243652
2012-07-17,13.531608581542969
2012-07-18,13.558685302734375
2012-07-19,13.599300384521484
2012-07-20,13.551918029785156
2012-07-23,13.443614959716797
2012-07-24,13.213455200195312
2012-07-25,13.240534782409668
2012-07-26,13.26083755493164
2012-07-27,13.389455795288086
2012-07-30,13.42330265045166
2012-07-31,13.362377166748047
2012-08-01,13.375917434692383
2012-08-02,13.023921012878418
2012-08-03,13.24730396270752
2012-08-06,13.193147659301758
2012-08-07,13.402998924255371
2012-08-08,13.328535079956055
2012-08-09,13.389455795288086
2012-08-10,13.369150161743164
2012-08-13,13.362377166748047
2012-08-14,13.402998924255371
2012-08-15,13.457144737243652
2012-08-16,13.402998924255371
2012-08-17,13.362377166748047
2012-08-20,13.382685661315918
2012-08-21,13.389455795288086
2012-08-22,13.348836898803711
2012-08-23,13.24730396270752
2012-08-24,13.375917434692383
2012-08-27,13.470685958862305
2012-08-28,13.443614959716797
2012-08-29,13.240534782409668
2012-08-30,13.213455200195312
2012-08-31,13.220227241516113
2012-09-04,13.138996124267578
2012-09-05,13.138996124267578
2012-09-06,13.179612159729004
2012-09-07,13.125455856323242
2012-09-10,13.287917137145996
2012-09-11,13.402998924255371
2012-09-12,13.70083999633789
2012-09-13,13.98514461517334
2012-09-14,14.086684226989746
2012-09-17,14.059608459472656
2012-09-18,14.093449592590332
2012-09-19,14.188220024108887
2012-09-20,14.215293884277344
2012-09-21,14.398064613342285
2012-09-24,14.25590991973877
2012-09-25,14.10021686553955
2012-09-26,14.025760650634766
2012-09-27,14.222066879272461
2012-09-28,14.039299964904785
2012-10-01,14.140829086303711
2012-10-02,14.418371200561523
2012-10-03,14.540220260620117
2012-10-04,14.634984016418457
2012-10-05,14.76360034942627
2012-10-08,14.770367622375488
2012-10-09,14.689138412475586
2012-10-10,14.966679573059082
2012-10-11,14.93283462524414
2012-10-12,15.02760124206543
2012-10-15,15.014060020446777
2012-10-16,15.176523208618164
2012-10-17,15.569131851196289
2012-10-18,15.623289108276367
2012-10-19,15.51497745513916
2012-10-22,15.43375301361084
2012-10-23,15.366059303283691
2012-10-24,15.399906158447266
2012-10-25,15.291598320007324
2012-10-26,15.284830093383789
2012-10-31,15.095291137695312
2012-11-01,15.156209945678711
2012-11-02,14.939602851867676
2012-11-05,15.020830154418945
2012-11-06,15.169754981994629
2012-11-07,14.95313835144043
2012-11-08,14.95313835144043
2012-11-09,15.129137992858887
2012-11-12,15.06821346282959
2012-11-13,15.034369468688965
2012-11-14,15.135907173156738
2012-11-15,15.047907829284668
2012-11-16,15.264525413513184
2012-11-19,15.207853317260742
2012-11-20,15.299939155578613
2012-11-21,15.292854309082031
2012-11-23,15.455765724182129
2012-11-26,15.349519729614258
2012-11-27,15.1511869430542
2012-11-28,15.144104957580566
2012-11-29,15.292854309082031
2012-11-30,15.052022933959961
2012-12-03,14.98827075958252
2012-12-04,14.967021942138672
2012-12-05,15.250353813171387
2012-12-06,15.179520606994629
2012-12-07,15.214934349060059
2012-12-10,15.342435836791992
2012-12-11,15.214934349060059
2012-12-12,15.172442436218262
2012-12-13,14.98827075958252
2012-12-14,14.867856979370117
2012-12-17,15.066187858581543
2012-12-18,15.19368839263916
2012-12-19,15.1511869430542
2012-12-20,15.243274688720703
2012-12-21,15.016607284545898
2012-12-24,15.037858009338379
2012-12-26,15.03077507019043
2012-12-27,14.853690147399902
2012-12-28,14.76868724822998
2012-12-31,14.945771217346191
2013-01-02,15.363690376281738
2013-01-03,15.604522705078125
2013-01-04,15.774519920349121
2013-01-07,15.59743881225586
2013-01-08,15.569103240966797
2013-01-09,15.583267211914062
2013-01-10,15.852433204650879
2013-01-11,15.824102401733398
2013-01-14,15.97285270690918
2013-01-15,16.04368782043457
2013-01-16,16.001184463500977
2013-01-17,16.008264541625977
2013-01-18,16.09326934814453
2013-01-22,16.25617790222168
2013-01-23,16.223915100097656
2013-01-24,16.25259780883789
2013-01-25,16.2310848236084
2013-01-28,16.123497009277344
2013-01-29,16.159351348876953
2013-01-30,16.109148025512695
2013-01-31,16.130666732788086
2013-02-01,16.266937255859375
2013-02-04,16.266937255859375
2013-02-05,16.460594177246094
2013-02-06,16.61121368408203
2013-02-07,16.639909744262695
2013-02-08,16.812042236328125
2013-02-11,16.898109436035156
2013-02-12,17.034387588500977
2013-02-13,17.565149307250977
2013-02-14,17.21369171142578
2013-02-15,17.349971771240234
2013-02-19,17.565149307250977
2013-02-20,17.42886734008789
2013-02-21,17.55797004699707
2013-02-22,17.730106353759766
2013-02-25,17.256729125976562
2013-02-26,17.42886734008789
2013-02-27,17.60099983215332
2013-02-28,17.47189712524414
2013-03-01,17.514942169189453
2013-03-04,17.586660385131836
2013-03-05,17.679893493652344
2013-03-06,17.744447708129883
2013-03-07,17.7874813079834
2013-03-08,17.816171646118164
2013-03-11,17.873554229736328
2013-03-12,17.859210968017578
2013-03-13,18.153274536132812
2013-03-14,18.20348358154297
2013-03-15,18.02417755126953
2013-03-18,17.880725860595703
2013-03-19,17.88789939880371
2013-03-20,17.880725860595703
2013-03-21,17.816171646118164
2013-03-22,17.837697982788086
2013-03-25,17.82334327697754
2013-03-26,17.916589736938477
2013-03-27,17.930932998657227
2013-03-28,18.12458610534668
2013-04-01,18.153274536132812
2013-04-02,18.268030166625977
2013-04-03,18.167619705200195
2013-04-04,18.16044807434082
2013-04-05,18.19631004333496
2013-04-08,18.38279151916504
2013-04-09,18.476032257080078
2013-04-10,18.232175827026367
2013-04-11,18.447343826293945
2013-04-12,18.354103088378906
2013-04-15,17.88789939880371
2013-04-16,17.92376136779785
2013-04-17,17.701412200927734
2013-04-18,17.550792694091797
2013-04-19,17.744447708129883
2013-04-22,17.89507293701172
2013-04-23,18.153274536132812
2013-04-24,18.167619705200195
2013-04-25,18.21782684326172
2013-04-26,18.067211151123047
2013-04-29,18.103071212768555
2013-04-30,18.138931274414062
2013-05-01,17.995485305786133
2013-05-02,18.01700210571289
2013-05-03,17.966794967651367
2013-05-06,18.13176155090332
2013-05-07,18.232175827026367
2013-05-08,18.361276626586914
2013-05-09,18.346925735473633
2013-05-10,18.447343826293945
2013-05-13,18.433000564575195
2013-05-14,18.71272850036621
2013-05-15,18.877685546875
2013-05-16,18.762924194335938
2013-05-17,18.784446716308594
2013-05-20,18.791622161865234
2013-05-21,18.741413116455078
2013-05-22,18.562103271484375
2013-05-23,18.526241302490234
2013-05-24,18.511898040771484
2013-05-28,18.619476318359375
2013-05-29,18.554927825927734
2013-05-30,18.490379333496094
2013-05-31,18.28238296508789
2013-06-03,18.031347274780273
2013-06-04,17.945281982421875
2013-06-05,17.593833923339844
2013-06-06,17.55797004699707
2013-06-07,17.78031349182129
2013-06-10,17.773143768310547
2013-06-11,17.679893493652344
2013-06-12,17.679893493652344
2013-06-13,17.809001922607422
2013-06-14,17.715761184692383
2013-06-17,17.945281982421875
2013-06-18,18.146099090576172
2013-06-19,17.938100814819336
2013-06-20,17.65121078491211
2013-06-21,17.608177185058594
2013-06-24,17.285417556762695
2013-06-25,17.457555770874023
2013-06-26,17.873554229736328
2013-06-27,18.110239028930664
2013-06-28,18.232175827026367
2013-07-01,18.354103088378906
2013-07-02,18.2608585357666
2013-07-03,18.25368881225586
2013-07-05,18.60513687133789
2013-07-08,18.762924194335938
2013-07-09,18.72706413269043
2013-07-10,18.662511825561523
2013-07-11,18.461687088012695
2013-07-12,18.626651763916016
2013-07-15,18.490379333496094
2013-07-16,18.42582893371582
2013-07-17,18.45451545715332
2013-07-18,18.626651763916016
2013-07-19,18.863344192504883
2013-07-22,18.920719146728516
2013-07-23,18.71272850036621
2013-07-24,18.540584564208984
2013-07-25,18.583614349365234
2013-07-26,18.648176193237305
2013-07-29,18.619476318359375
2013-07-30,18.583614349365234
2013-07-31,18.65534019470215
2013-08-01,18.956584930419922
2013-08-02,18.791622161865234
2013-08-05,18.65534019470215
2013-08-06,18.619476318359375
2013-08-07,18.389970779418945
2013-08-08,18.404312133789062
2013-08-09,18.447343826293945
2013-08-12,18.311073303222656
2013-08-13,18.461687088012695
2013-08-14,18.461687088012695
2013-08-15,18.181964874267578
2013-08-16,18.031347274780273
2013-08-19,17.945281982421875
2013-08-20,18.110239028930664
2013-08-21,18.081552505493164
2013-08-22,18.2608585357666
2013-08-23,18.28238296508789
2013-08-26,18.296720504760742
2013-08-27,17.92376136779785
2013-08-28,17.930932998657227
2013-08-29,18.067211151123047
2013-08-30,17.98114585876465
2013-09-03,18.110239028930664
2013-09-04,18.16044807434082
2013-09-05,18.20348358154297
2013-09-06,18.28238296508789
2013-09-09,18.583614349365234
2013-09-10,18.633827209472656
2013-09-11,19.01396369934082
2013-09-12,18.6123104095459
2013-09-13,18.59796142578125
