Date,NDSN
2010-11-04,35.182247161865234
2010-11-05,35.25510025024414
2010-11-08,35.14366912841797
2010-11-09,35.25510025024414
2010-11-10,35.58086395263672
2010-11-11,35.12223815917969
2010-11-12,33.2662467956543
2010-11-15,33.48914337158203
2010-11-16,32.62758255004883
2010-11-17,32.93193054199219
2010-11-18,33.64773178100586
2010-11-19,33.866336822509766
2010-11-22,34.14067459106445
2010-11-23,33.79348373413086
2010-11-24,34.655033111572266
2010-11-26,34.569305419921875
2010-11-29,34.41927719116211
2010-11-30,34.04636001586914
2010-12-01,35.250823974609375
2010-12-02,36.155235290527344
2010-12-03,36.71247100830078
2010-12-06,37.26968765258789
2010-12-07,37.13252639770508
2010-12-08,37.055381774902344
2010-12-09,36.7639045715332
2010-12-10,37.72832489013672
2010-12-13,37.492576599121094
2010-12-14,37.561153411865234
2010-12-15,37.36398696899414
2010-12-16,38.83419418334961
2010-12-17,39.1907958984375
2010-12-20,39.723533630371094
2010-12-21,40.47537612915039
2010-12-22,40.432430267333984
2010-12-23,40.191837310791016
2010-12-27,40.432430267333984
2010-12-28,40.14888381958008
2010-12-29,40.01569747924805
2010-12-30,39.86101531982422
2010-12-31,39.4743537902832
2011-01-03,40.883548736572266
2011-01-04,40.08442687988281
2011-01-05,40.24767303466797
2011-01-06,39.59893798828125
2011-01-07,39.362667083740234
2011-01-10,40.18754577636719
2011-01-11,40.32501220703125
2011-01-12,40.42814636230469
2011-01-13,40.31214141845703
2011-01-14,40.191837310791016
2011-01-18,40.2047233581543
2011-01-19,39.225181579589844
2011-01-20,38.7697639465332
2011-01-21,38.434661865234375
2011-01-24,39.268131256103516
2011-01-25,39.169315338134766
2011-01-26,40.170352935791016
2011-01-27,40.13168716430664
2011-01-28,39.55598449707031
2011-01-31,39.659080505371094
2011-02-01,40.86635971069336
2011-02-02,41.11553955078125
2011-02-03,41.21434783935547
2011-02-04,41.27019500732422
2011-02-07,41.83731460571289
2011-02-08,41.75139236450195
2011-02-09,41.31315612792969
2011-02-10,41.5924186706543
2011-02-11,42.12086868286133
2011-02-14,42.077911376953125
2011-02-15,42.06072998046875
2011-02-16,42.32279586791992
2011-02-17,42.69229507446289
2011-02-18,42.99302673339844
2011-02-22,41.45924377441406
2011-02-23,46.59761047363281
2011-02-24,47.181915283203125
2011-02-25,47.28089904785156
2011-02-28,46.880592346191406
2011-03-01,45.869014739990234
2011-03-02,46.26933670043945
2011-03-03,47.517662048339844
2011-03-04,47.52627944946289
2011-03-07,47.27229690551758
2011-03-08,48.06863784790039
2011-03-09,47.358394622802734
2011-03-10,45.14585494995117
2011-03-11,45.6193733215332
2011-03-14,45.808753967285156
2011-03-15,45.274993896484375
2011-03-16,44.581966400146484
2011-03-17,45.10711669921875
2011-03-18,45.41706085205078
2011-03-21,46.9494514465332
2011-03-22,46.43291473388672
2011-03-23,46.63093948364258
2011-03-24,47.263694763183594
2011-03-25,48.40439224243164
2011-03-28,48.34413146972656
2011-03-29,49.16630172729492
2011-03-30,49.446075439453125
2011-03-31,49.527862548828125
2011-04-01,49.57954788208008
2011-04-04,49.79045104980469
2011-04-05,50.100379943847656
2011-04-06,50.57386016845703
2011-04-07,49.532188415527344
2011-04-08,49.11463165283203
2011-04-11,49.01133728027344
2011-04-12,47.827579498291016
2011-04-13,47.694156646728516
2011-04-14,47.685523986816406
2011-04-15,47.86631393432617
2011-04-18,46.18756103515625
2011-04-19,46.57496643066406
2011-04-20,47.5391731262207
2011-04-21,47.49613571166992
2011-04-25,46.988216400146484
2011-04-26,47.625267028808594
2011-04-27,47.935184478759766
2011-04-28,47.98684310913086
2011-04-29,49.045772552490234
2011-05-02,47.71997833251953
2011-05-03,46.80740737915039
2011-05-04,45.46439743041992
2011-05-05,45.22333908081055
2011-05-06,44.92203140258789
2011-05-09,45.774330139160156
2011-05-10,45.929298400878906
2011-05-11,44.5432243347168
2011-05-12,44.99088668823242
2011-05-13,44.66374588012695
2011-05-16,43.91476821899414
2011-05-17,43.74259567260742
2011-05-18,44.999507904052734
2011-05-19,46.841861724853516
2011-05-20,43.613441467285156
2011-05-23,43.26908493041992
2011-05-24,42.545921325683594
2011-05-25,42.812808990478516
2011-05-26,43.30352783203125
2011-05-27,43.49760818481445
2011-05-31,44.87796401977539
2011-06-01,43.70467758178711
2011-06-02,44.092899322509766
2011-06-03,43.911746978759766
2011-06-06,43.60116958618164
2011-06-07,43.81683349609375
2011-06-08,43.67880630493164
2011-06-09,43.50626754760742
2011-06-10,42.25533676147461
2011-06-13,42.26396560668945
2011-06-14,44.36033630371094
2011-06-15,43.652923583984375
2011-06-16,43.46314239501953
2011-06-17,43.58391571044922
2011-06-20,43.53215789794922
2011-06-21,44.74855422973633
2011-06-22,44.42072296142578
2011-06-23,44.72269058227539
2011-06-24,44.29133605957031
2011-06-27,44.52427291870117
2011-06-28,46.06850051879883
2011-06-29,46.594749450683594
2011-06-30,47.31943893432617
2011-07-01,48.41506576538086
2011-07-05,48.38917541503906
2011-07-06,49.62285614013672
2011-07-07,50.90828323364258
2011-07-08,50.59770584106445
2011-07-11,49.010337829589844
2011-07-12,48.19076919555664
2011-07-13,48.182125091552734
2011-07-14,47.52647018432617
2011-07-15,47.29355239868164
2011-07-18,46.30143356323242
2011-07-19,47.6299934387207
2011-07-20,47.67314147949219
2011-07-21,48.11311340332031
2011-07-22,48.26839828491211
2011-07-25,48.725643157958984
2011-07-26,47.66450119018555
2011-07-27,45.37834167480469
2011-07-28,44.23957061767578
2011-07-29,44.02389144897461
2011-08-01,43.5666618347168
2011-08-02,41.82398986816406
2011-08-03,41.332244873046875
2011-08-04,38.321407318115234
2011-08-05,37.20851135253906
2011-08-08,33.21416473388672
2011-08-09,36.02659606933594
2011-08-10,34.41334915161133
2011-08-11,37.096370697021484
2011-08-12,38.010841369628906
2011-08-15,39.0805778503418
2011-08-16,38.40768814086914
2011-08-17,37.872802734375
2011-08-18,35.621124267578125
2011-08-19,33.9129753112793
2011-08-22,32.96399688720703
2011-08-23,34.56863021850586
2011-08-24,34.99997329711914
2011-08-25,34.27532196044922
2011-08-26,36.11435317993164
2011-08-29,38.01829528808594
2011-08-30,38.113487243652344
2011-08-31,37.992332458496094
2011-09-01,37.29133605957031
2011-09-02,35.87202835083008
2011-09-06,35.14508056640625
2011-09-07,36.88459014892578
2011-09-08,36.036476135253906
2011-09-09,35.05851745605469
2011-09-12,34.97199249267578
2011-09-13,36.780731201171875
2011-09-14,37.862510681152344
2011-09-15,38.572181701660156
2011-09-16,38.61543273925781
2011-09-19,38.19137954711914
2011-09-20,37.35191345214844
2011-09-21,36.304725646972656
2011-09-22,34.19308853149414
2011-09-23,33.83826446533203
2011-09-26,35.4219970703125
2011-09-27,36.425907135009766
2011-09-28,34.63446807861328
2011-09-29,35.66432571411133
2011-09-30,34.39215850830078
2011-10-03,32.20261001586914
2011-10-04,34.97199249267578
2011-10-05,34.963321685791016
2011-10-06,35.57777786254883
2011-10-07,35.179683685302734
2011-10-10,36.8326530456543
2011-10-11,37.2393913269043
2011-10-12,38.68467330932617
2011-10-13,37.68077087402344
2011-10-14,39.0827522277832
2011-10-17,37.75000762939453
2011-10-18,39.09142303466797
2011-10-19,37.775978088378906
2011-10-20,37.4297981262207
2011-10-21,38.459651947021484
2011-10-24,40.00877380371094
2011-10-25,38.49428176879883
2011-10-26,39.11738204956055
2011-10-27,41.531951904296875
2011-10-28,41.16844940185547
2011-10-31,40.12993240356445
2011-11-01,39.11738204956055
2011-11-02,40.01744079589844
2011-11-03,41.18574905395508
2011-11-04,41.272300720214844
2011-11-07,39.835689544677734
2011-11-08,40.484771728515625
2011-11-09,38.078880310058594
2011-11-10,38.45100402832031
2011-11-11,39.37700653076172
2011-11-14,38.58082580566406
2011-11-15,39.307777404785156
2011-11-16,38.805824279785156
2011-11-17,37.905792236328125
2011-11-18,37.9144287109375
2011-11-21,37.118255615234375
2011-11-22,37.29133605957031
2011-11-23,36.41725158691406
2011-11-25,36.52975845336914
2011-11-28,37.84519577026367
2011-11-29,38.113487243652344
2011-11-30,40.72709274291992
2011-12-01,40.259769439697266
2011-12-02,40.73573303222656
2011-12-05,41.50596237182617
2011-12-06,41.87809753417969
2011-12-07,41.5838623046875
2011-12-08,40.01744079589844
2011-12-09,40.95208740234375
2011-12-12,40.372257232666016
2011-12-13,40.00877380371094
2011-12-14,38.537540435791016
2011-12-15,34.98928451538086
2011-12-16,34.941551208496094
2011-12-19,34.42066192626953
2011-12-20,35.88779067993164
2011-12-21,35.601318359375
2011-12-22,35.557899475097656
2011-12-23,35.905147552490234
2011-12-27,35.78361892700195
2011-12-28,35.05438232421875
2011-12-29,35.93986892700195
2011-12-30,35.748878479003906
2012-01-03,36.104801177978516
2012-01-04,36.113487243652344
2012-01-05,36.4954719543457
2012-01-06,36.33051681518555
2012-01-09,35.870426177978516
2012-01-10,36.469425201416016
2012-01-11,36.45207214355469
2012-01-12,36.82535171508789
2012-01-13,36.59964370727539
2012-01-17,37.20732116699219
2012-01-18,37.95389175415039
2012-01-19,39.06507110595703
2012-01-20,38.995628356933594
2012-01-23,39.41234588623047
2012-01-24,39.542537689208984
2012-01-25,39.881103515625
2012-01-26,39.785614013671875
2012-01-27,40.02867889404297
2012-01-30,39.638031005859375
2012-01-31,39.36024475097656
2012-02-01,40.237030029296875
2012-02-02,40.35856628417969
2012-02-03,41.58259963989258
2012-02-06,42.112152099609375
2012-02-07,42.546207427978516
2012-02-08,42.58961868286133
2012-02-09,43.874427795410156
2012-02-10,43.31015396118164
2012-02-13,43.62266540527344
2012-02-14,43.9959602355957
2012-02-15,44.43001937866211
2012-02-16,45.32418441772461
2012-02-17,45.541194915771484
2012-02-21,45.931861877441406
2012-02-22,45.02033615112305
2012-02-23,44.23035430908203
2012-02-24,47.39371109008789
2012-02-27,47.69827651977539
2012-02-28,47.75920104980469
2012-02-29,47.837528228759766
2012-03-01,48.368385314941406
2012-03-02,47.76789855957031
2012-03-05,47.41111755371094
2012-03-06,45.91427230834961
2012-03-07,46.610477447509766
2012-03-08,47.828834533691406
2012-03-09,47.99416732788086
2012-03-12,47.61124801635742
2012-03-13,49.00364685058594
2012-03-14,48.08119201660156
2012-03-15,48.74258804321289
2012-03-16,48.59465026855469
2012-03-19,49.13420104980469
2012-03-20,48.324859619140625
2012-03-21,47.73310852050781
2012-03-22,46.66269302368164
2012-03-23,46.767120361328125
2012-03-26,47.77661895751953
2012-03-27,47.99416732788086
2012-03-28,47.706993103027344
2012-03-29,47.61124801635742
2012-03-30,47.437217712402344
2012-04-02,47.445919036865234
2012-04-03,47.42850875854492
2012-04-04,46.706199645996094
2012-04-05,46.514747619628906
2012-04-09,45.487850189208984
2012-04-10,44.38264846801758
2012-04-11,44.93089294433594
2012-04-12,46.14054489135742
2012-04-13,45.88816452026367
2012-04-16,45.8359489440918
2012-04-17,46.601776123046875
2012-04-18,45.91427230834961
2012-04-19,45.60969161987305
2012-04-20,45.73152160644531
2012-04-23,44.95699691772461
2012-04-24,45.566184997558594
2012-04-25,46.244972229003906
2012-04-26,46.50605392456055
2012-04-27,47.35888671875
2012-04-30,46.906375885009766
2012-05-01,47.097808837890625
2012-05-02,47.15872573852539
2012-05-03,46.479942321777344
2012-05-04,44.69593811035156
2012-05-07,44.4522705078125
2012-05-08,44.278236389160156
2012-05-09,44.53929138183594
2012-05-10,44.95699691772461
2012-05-11,45.23549270629883
2012-05-14,44.62631607055664
2012-05-15,44.269500732421875
2012-05-16,44.269500732421875
2012-05-17,42.14611053466797
2012-05-18,41.945960998535156
2012-05-21,42.64215850830078
2012-05-22,46.36680221557617
2012-05-23,46.77582931518555
2012-05-24,46.928466796875
2012-05-25,46.53595733642578
2012-05-29,47.19014358520508
2012-05-30,46.71040725708008
2012-05-31,46.76273727416992
2012-06-01,45.253700256347656
2012-06-04,43.71848678588867
2012-06-05,43.299808502197266
2012-06-06,44.11103057861328
2012-06-07,44.66926574707031
2012-06-08,45.05307388305664
2012-06-11,43.98889923095703
2012-06-12,45.114139556884766
2012-06-13,44.154632568359375
2012-06-14,45.31476974487305
2012-06-15,44.930965423583984
2012-06-18,45.68982696533203
2012-06-19,46.640621185302734
2012-06-20,46.40511703491211
2012-06-21,44.311641693115234
2012-06-22,43.98889923095703
2012-06-25,42.601985931396484
2012-06-26,41.73842239379883
2012-06-27,42.697933197021484
2012-06-28,43.06428527832031
2012-06-29,44.73906707763672
2012-07-02,44.468650817871094
2012-07-03,45.69856262207031
2012-07-05,45.881744384765625
2012-07-06,44.69544219970703
2012-07-09,44.861183166503906
2012-07-10,43.96273422241211
2012-07-11,43.70977020263672
2012-07-12,43.099178314208984
2012-07-13,44.39013671875
2012-07-16,44.320350646972656
2012-07-17,44.564605712890625
2012-07-18,45.60261917114258
2012-07-19,46.291725158691406
2012-07-20,45.288597106933594
2012-07-23,44.590782165527344
2012-07-24,43.30853271484375
2012-07-25,43.08174514770508
2012-07-26,44.102294921875
2012-07-27,45.367095947265625
2012-07-30,45.00945281982422
2012-07-31,44.71288299560547
2012-08-01,44.17207717895508
2012-08-02,43.762115478515625
2012-08-03,45.21010208129883
2012-08-06,44.721614837646484
2012-08-07,45.71601486206055
2012-08-08,46.42256546020508
2012-08-09,46.893585205078125
2012-08-10,47.0418701171875
2012-08-13,47.0418701171875
2012-08-14,47.46057891845703
2012-08-15,47.408226013183594
2012-08-16,48.018821716308594
2012-08-17,48.1845588684082
2012-08-20,47.97520446777344
2012-08-21,53.269920349121094
2012-08-22,53.46182632446289
2012-08-23,51.67367172241211
2012-08-24,51.918521881103516
2012-08-27,52.05842208862305
2012-08-28,52.014705657958984
2012-08-29,51.839820861816406
2012-08-30,51.629940032958984
2012-08-31,51.42877960205078
2012-09-04,52.21583557128906
2012-09-05,52.65308380126953
2012-09-06,54.3233528137207
2012-09-07,54.9267692565918
2012-09-10,54.53324508666992
2012-09-11,53.83365249633789
2012-09-12,54.15721130371094
2012-09-13,54.559471130371094
2012-09-14,54.568214416503906
2012-09-17,54.297119140625
2012-09-18,54.13972091674805
2012-09-19,54.708133697509766
2012-09-20,53.658748626708984
2012-09-21,53.35266876220703
2012-09-24,53.273963928222656
2012-09-25,51.84856033325195
2012-09-26,51.05278396606445
2012-09-27,51.64742660522461
2012-09-28,51.20142364501953
2012-10-01,50.79043960571289
2012-10-02,50.67675018310547
2012-10-03,51.15769958496094
2012-10-04,51.47252655029297
2012-10-05,51.15769958496094
2012-10-08,50.8691291809082
2012-10-09,50.39689254760742
2012-10-10,49.915931701660156
2012-10-11,50.04710388183594
2012-10-12,49.79349899291992
2012-10-15,50.064598083496094
2012-10-16,50.4056510925293
2012-10-17,50.7467041015625
2012-10-18,51.14896774291992
2012-10-19,50.28322219848633
2012-10-22,50.239498138427734
2012-10-23,50.54555892944336
2012-10-24,50.5543212890625
2012-10-25,50.82539749145508
2012-10-26,51.02653503417969
2012-10-31,51.621177673339844
2012-11-01,53.37016296386719
2012-11-02,52.49568176269531
2012-11-05,53.63251876831055
2012-11-06,54.07851028442383
2012-11-07,52.65308380126953
2012-11-08,52.285804748535156
2012-11-09,52.399471282958984
2012-11-12,52.57437515258789
2012-11-13,52.88045883178711
2012-11-14,51.49875259399414
2012-11-15,52.04969024658203
2012-11-16,52.30329513549805
2012-11-19,52.98539352416992
2012-11-20,53.30020523071289
2012-11-21,53.63251876831055
2012-11-23,53.78117370605469
2012-11-26,54.36709213256836
2012-11-27,54.244667053222656
2012-11-28,53.859886169433594
2012-11-29,53.7899169921875
2012-11-30,53.510074615478516
2012-12-03,53.7899169921875
2012-12-04,53.93859100341797
2012-12-05,54.734378814697266
2012-12-06,55.136634826660156
2012-12-07,55.337764739990234
2012-12-10,55.7050666809082
2012-12-11,54.89177322387695
2012-12-12,54.20968246459961
2012-12-13,54.19218063354492
2012-12-14,53.431392669677734
2012-12-17,53.431392669677734
2012-12-18,54.21843719482422
2012-12-19,54.61289596557617
2012-12-20,55.244056701660156
2012-12-21,54.97231674194336
2012-12-24,54.83205795288086
2012-12-26,54.446346282958984
2012-12-27,54.446346282958984
2012-12-28,54.21843338012695
2012-12-31,55.33172607421875
2013-01-02,57.23395538330078
2013-01-03,57.006046295166016
2013-01-04,57.43558883666992
2013-01-07,57.04987716674805
2013-01-08,56.4187126159668
2013-01-09,57.374229431152344
2013-01-10,56.90086364746094
2013-01-11,56.53266906738281
2013-01-14,56.4362678527832
2013-01-15,56.65540313720703
2013-01-16,57.532012939453125
2013-01-17,57.90894317626953
2013-01-18,57.94401168823242
2013-01-22,58.46122741699219
2013-01-23,58.285911560058594
2013-01-24,58.75926971435547
2013-01-25,59.2764778137207
2013-01-28,58.61024475097656
2013-01-29,58.960914611816406
2013-01-30,58.21577835083008
2013-01-31,59.2764778137207
2013-02-01,60.503719329833984
2013-02-04,59.96901321411133
2013-02-05,60.71412658691406
2013-02-06,60.99464416503906
2013-02-07,60.582611083984375
2013-02-08,61.082279205322266
2013-02-11,60.66152572631836
2013-02-12,61.310203552246094
2013-02-13,61.485530853271484
2013-02-14,61.51185989379883
2013-02-15,61.35401916503906
2013-02-19,61.88875961303711
2013-02-20,60.267059326171875
2013-02-21,58.61024475097656
2013-02-22,54.472129821777344
2013-02-25,53.88346862792969
2013-02-26,55.14863586425781
2013-02-27,55.97450256347656
2013-02-28,55.702152252197266
2013-03-01,55.306785583496094
2013-03-04,55.201351165771484
2013-03-05,56.036006927490234
2013-03-06,56.932159423828125
2013-03-07,57.555946350097656
2013-03-08,58.53997039794922
2013-03-11,59.216468811035156
2013-03-12,58.57509994506836
2013-03-13,58.53117752075195
2013-03-14,59.17254638671875
2013-03-15,59.49762725830078
2013-03-18,59.77000045776367
2013-03-19,59.102272033691406
2013-03-20,59.44491195678711
2013-03-21,58.57509994506836
2013-03-22,58.85626220703125
2013-03-25,56.914581298828125
2013-03-26,57.14302444458008
2013-03-27,56.756431579589844
2013-03-28,57.94253158569336
2013-04-01,57.055171966552734
2013-04-02,56.95851135253906
2013-04-03,56.52800750732422
2013-04-04,56.94095230102539
2013-04-05,57.599876403808594
2013-04-08,58.9528923034668
2013-04-09,58.882606506347656
2013-04-10,59.75240707397461
2013-04-11,59.73482131958008
2013-04-12,59.6821403503418
2013-04-15,58.3730354309082
2013-04-16,59.77875900268555
2013-04-17,59.02317428588867
2013-04-18,57.485652923583984
2013-04-19,58.44331359863281
2013-04-22,57.995243072509766
2013-04-23,58.9792594909668
2013-04-24,59.374629974365234
2013-04-25,60.34984588623047
2013-04-26,59.73482131958008
2013-04-29,60.39378356933594
2013-04-30,61.0527229309082
2013-05-01,59.81391525268555
2013-05-02,60.72763442993164
2013-05-03,62.695674896240234
2013-05-06,62.950435638427734
2013-05-07,64.27711486816406
2013-05-08,63.90810012817383
2013-05-09,64.13654327392578
2013-05-10,64.14531707763672
2013-05-13,63.71482849121094
2013-05-14,64.22439575195312
2013-05-15,64.75154876708984
2013-05-16,64.13654327392578
2013-05-17,65.10296630859375
2013-05-20,65.8936996459961
2013-05-21,65.8936996459961
2013-05-22,64.48798370361328
2013-05-23,64.3911361694336
2013-05-24,59.865966796875
2013-05-28,60.9576530456543
2013-05-29,60.904823303222656
2013-05-30,62.27821350097656
2013-05-31,62.7008056640625
2013-06-03,62.77123260498047
2013-06-04,62.102134704589844
2013-06-05,60.191715240478516
2013-06-06,61.06330108642578
2013-06-07,61.84681701660156
2013-06-10,61.653141021728516
2013-06-11,61.47707748413086
2013-06-12,60.26213836669922
2013-06-13,60.79036331176758
2013-06-14,60.7991828918457
2013-06-17,61.49465560913086
2013-06-18,62.46307373046875
2013-06-19,61.679542541503906
2013-06-20,59.47858428955078
2013-06-21,59.47858428955078
2013-06-24,59.2144889831543
2013-06-25,59.6458625793457
2013-06-26,60.191715240478516
2013-06-27,61.433040618896484
2013-06-28,61.01927185058594
2013-07-01,61.996498107910156
2013-07-02,61.08970260620117
2013-07-03,60.807987213134766
2013-07-05,62.40147018432617
2013-07-08,62.33102798461914
2013-07-09,63.651615142822266
2013-07-10,63.62520217895508
2013-07-11,64.63763427734375
2013-07-12,65.43879699707031
2013-07-15,65.31552124023438
2013-07-16,64.95455932617188
2013-07-17,64.77848815917969
2013-07-18,65.11302947998047
2013-07-19,64.91056060791016
2013-07-22,64.91056060791016
2013-07-23,64.73446655273438
2013-07-24,63.880523681640625
2013-07-25,63.77486038208008
2013-07-26,63.14097213745117
2013-07-29,62.269405364990234
2013-07-30,62.841670989990234
2013-07-31,63.52832794189453
2013-08-01,65.72049713134766
2013-08-02,65.30673217773438
2013-08-05,65.57963562011719
2013-08-06,65.0426254272461
2013-08-07,63.71324157714844
2013-08-08,64.85774993896484
2013-08-09,64.62003326416016
2013-08-12,64.77848815917969
2013-08-13,64.9369888305664
2013-08-14,64.16222381591797
2013-08-15,61.67076110839844
2013-08-16,61.926063537597656
2013-08-19,61.186553955078125
2013-08-20,61.582725524902344
2013-08-21,61.344993591308594
2013-08-22,62.832862854003906
2013-08-23,61.561912536621094
2013-08-26,61.13826370239258
2013-08-27,59.196495056152344
2013-08-28,59.92026138305664
2013-08-29,59.54954528808594
2013-08-30,58.825809478759766
2013-09-03,59.2318115234375
2013-09-04,60.50275802612305
2013-09-05,61.11174392700195
2013-09-06,60.741065979003906
2013-09-09,61.94143295288086
2013-09-10,63.63600540161133
2013-09-11,63.238853454589844
2013-09-12,63.42417907714844
2013-09-13,63.6271858215332
2013-09-16,64.5009536743164
