Date,PH
2010-11-05,63.38182067871094
2010-11-08,62.93796920776367
2010-11-09,62.1669921875
2010-11-10,62.6575927734375
2010-11-11,63.31957244873047
2010-11-12,61.824378967285156
2010-11-15,62.61088943481445
2010-11-16,61.100128173828125
2010-11-17,60.780826568603516
2010-11-18,62.1669921875
2010-11-19,63.21831512451172
2010-11-22,63.366268157958984
2010-11-23,62.24485778808594
2010-11-24,64.08270263671875
2010-11-26,63.43635177612305
2010-11-29,62.68872833251953
2010-11-30,62.47850036621094
2010-12-01,64.7835693359375
2010-12-02,65.40656280517578
2010-12-03,65.58568572998047
2010-12-06,65.9594497680664
2010-12-07,66.18529510498047
2010-12-08,66.26319885253906
2010-12-09,66.22425079345703
2010-12-10,67.08087158203125
2010-12-13,67.2755355834961
2010-12-14,67.04969787597656
2010-12-15,66.44232177734375
2010-12-16,66.46564483642578
2010-12-17,66.05294036865234
2010-12-20,66.16972351074219
2010-12-21,66.96406555175781
2010-12-22,66.66031646728516
2010-12-23,66.42672729492188
2010-12-27,66.82386016845703
2010-12-28,66.87061309814453
2010-12-29,67.08865356445312
2010-12-30,66.95626831054688
2010-12-31,67.2054672241211
2011-01-03,68.16329193115234
2011-01-04,68.11658477783203
2011-01-05,68.21780395507812
2011-01-06,66.90174865722656
2011-01-07,67.01079559326172
2011-01-10,67.94525146484375
2011-01-11,68.36579132080078
2011-01-12,69.04332733154297
2011-01-13,69.4871826171875
2011-01-14,69.81425476074219
2011-01-18,71.57422637939453
2011-01-19,70.92786407470703
2011-01-20,66.59026336669922
2011-01-21,66.97183990478516
2011-01-24,67.80513763427734
2011-01-25,67.35343933105469
2011-01-26,68.67727661132812
2011-01-27,69.03551483154297
2011-01-28,67.8985595703125
2011-01-31,69.62737274169922
2011-02-01,70.43728637695312
2011-02-02,70.03229522705078
2011-02-03,70.15689849853516
2011-02-04,70.87336730957031
2011-02-07,71.41845703125
2011-02-08,72.20774841308594
2011-02-09,71.40284729003906
2011-02-10,71.75447845458984
2011-02-11,73.1142578125
2011-02-14,72.20774841308594
2011-02-15,71.42626953125
2011-02-16,71.27783966064453
2011-02-17,71.62165069580078
2011-02-18,71.80138397216797
2011-02-22,69.62889862060547
2011-02-23,68.16751861572266
2011-02-24,68.48796844482422
2011-02-25,69.1990966796875
2011-02-28,69.69141387939453
2011-03-01,67.81592559814453
2011-03-02,67.69867706298828
2011-03-03,69.98055267333984
2011-03-04,68.24573516845703
2011-03-07,66.58899688720703
2011-03-08,67.19854736328125
2011-03-09,66.65931701660156
2011-03-10,65.81534576416016
2011-03-11,66.72966003417969
2011-03-14,67.2141342163086
2011-03-15,66.97972869873047
2011-03-16,67.1438217163086
2011-03-17,68.8239974975586
2011-03-18,69.32412719726562
2011-03-21,70.51197052001953
2011-03-22,70.70732879638672
2011-03-23,72.01238250732422
2011-03-24,72.62974548339844
2011-03-25,72.64537811279297
2011-03-28,72.9657974243164
2011-03-29,73.70816802978516
2011-03-30,73.966064453125
2011-03-31,73.9894790649414
2011-04-01,74.95071411132812
2011-04-04,75.17732238769531
2011-04-05,75.17732238769531
2011-04-06,75.00542449951172
2011-04-07,75.74781036376953
2011-04-08,74.4818344116211
2011-04-11,74.4271240234375
2011-04-12,72.9657974243164
2011-04-13,73.12987518310547
2011-04-14,73.38777160644531
2011-04-15,73.1376953125
2011-04-18,71.91075897216797
2011-04-19,73.35651397705078
2011-04-20,74.94287109375
2011-04-21,75.45864868164062
2011-04-25,74.48963928222656
2011-04-26,76.96685028076172
2011-04-27,73.05172729492188
2011-04-28,73.54408264160156
2011-04-29,73.70816802978516
2011-05-02,72.92668914794922
2011-05-03,72.1452407836914
2011-05-04,70.31659698486328
2011-05-05,69.64454650878906
2011-05-06,69.76222229003906
2011-05-09,69.87995147705078
2011-05-10,70.8372802734375
2011-05-11,68.8205795288086
2011-05-12,69.47190856933594
2011-05-13,68.66361999511719
2011-05-16,68.8205795288086
2011-05-17,66.89801788330078
2011-05-18,68.31050872802734
2011-05-19,68.8990707397461
2011-05-20,67.8318099975586
2011-05-23,66.63899993896484
2011-05-24,67.3295669555664
2011-05-25,68.8441162109375
2011-05-26,69.06379699707031
2011-05-27,70.138916015625
2011-05-31,69.72298431396484
2011-06-01,67.19615936279297
2011-06-02,68.19274139404297
2011-06-03,67.71410369873047
2011-06-06,68.39683532714844
2011-06-07,68.15353393554688
2011-06-08,67.941650390625
2011-06-09,68.8990707397461
2011-06-10,67.3531494140625
2011-06-13,67.9024429321289
2011-06-14,69.66020202636719
2011-06-15,67.823974609375
2011-06-16,67.60424041748047
2011-06-17,66.9529037475586
2011-06-20,66.92936706542969
2011-06-21,67.58853149414062
2011-06-22,67.91027069091797
2011-06-23,67.53362274169922
2011-06-24,66.73320770263672
2011-06-27,67.27467346191406
2011-06-28,68.1849136352539
2011-06-29,68.20848846435547
2011-06-30,70.42140197753906
2011-07-01,71.86532592773438
2011-07-05,71.14334869384766
2011-07-06,70.82162475585938
2011-07-07,70.7196044921875
2011-07-08,70.05255889892578
2011-07-11,68.26339721679688
2011-07-12,67.6356201171875
2011-07-13,67.92596435546875
2011-07-14,66.70964813232422
2011-07-15,68.6322250366211
2011-07-18,67.4080581665039
2011-07-19,68.6793212890625
2011-07-20,68.45958709716797
2011-07-21,69.44049835205078
2011-07-22,68.62435150146484
2011-07-25,68.930419921875
2011-07-26,66.4742202758789
2011-07-27,62.723209381103516
2011-07-28,61.64815902709961
2011-07-29,62.00912857055664
2011-08-01,60.78496170043945
2011-08-02,55.6214485168457
2011-08-03,56.64945602416992
2011-08-04,53.24373245239258
2011-08-05,53.04754638671875
2011-08-08,48.786495208740234
2011-08-09,52.49823760986328
2011-08-10,49.4535026550293
2011-08-11,52.34914779663086
2011-08-12,54.60129165649414
2011-08-15,55.78623580932617
2011-08-16,54.907352447509766
2011-08-17,54.22465515136719
2011-08-18,51.50947570800781
2011-08-19,50.246070861816406
2011-08-22,49.90863800048828
2011-08-23,51.53303909301758
2011-08-24,53.24373245239258
2011-08-25,51.9102668762207
2011-08-26,53.417320251464844
2011-08-29,55.85542678833008
2011-08-30,56.34461975097656
2011-08-31,57.93845748901367
2011-09-01,57.038963317871094
2011-09-02,54.766571044921875
2011-09-06,53.709259033203125
2011-09-07,55.46879577636719
2011-09-08,54.98749542236328
2011-09-09,52.375789642333984
2011-09-12,52.13909149169922
2011-09-13,53.409427642822266
2011-09-14,54.71921157836914
2011-09-15,55.69761657714844
2011-09-16,55.287315368652344
2011-09-19,54.8060188293457
2011-09-20,53.164833068847656
2011-09-21,50.979209899902344
2011-09-22,48.848846435546875
2011-09-23,49.172332763671875
2011-09-26,50.1033935546875
2011-09-27,51.49998474121094
2011-09-28,50.72671890258789
2011-09-29,51.578895568847656
2011-09-30,49.81145477294922
2011-10-03,47.98091125488281
2011-10-04,49.700984954833984
2011-10-05,51.27904510498047
2011-10-06,52.241676330566406
2011-10-07,52.0838623046875
2011-10-10,55.389869689941406
2011-10-11,56.328834533691406
2011-10-12,57.4808349609375
2011-10-13,57.03107833862305
2011-10-14,58.08049011230469
2011-10-17,57.37034606933594
2011-10-18,60.87366485595703
2011-10-19,60.17932891845703
2011-10-20,60.802650451660156
2011-10-21,61.42598342895508
2011-10-24,63.01980209350586
2011-10-25,61.18927001953125
2011-10-26,61.88361740112305
2011-10-27,66.38896179199219
2011-10-28,66.19170379638672
2011-10-31,64.34538269042969
2011-11-01,61.938819885253906
2011-11-02,63.84040451049805
2011-11-03,66.61779022216797
2011-11-04,66.71247863769531
2011-11-07,65.45792388916016
2011-11-08,66.36936950683594
2011-11-09,63.563682556152344
2011-11-10,65.29145050048828
2011-11-11,66.74982452392578
2011-11-14,66.73392486572266
2011-11-15,67.62956237792969
2011-11-16,65.925537109375
2011-11-17,64.0867919921875
2011-11-18,64.26908111572266
2011-11-21,62.54128646850586
2011-11-22,61.84381866455078
2011-11-23,60.13190460205078
2011-11-25,59.42649459838867
2011-11-28,62.897918701171875
2011-11-29,62.02611541748047
2011-11-30,65.6084976196289
2011-12-01,65.79872131347656
2011-12-02,65.07747650146484
2011-12-05,65.64810180664062
2011-12-06,66.47239685058594
2011-12-07,64.91102600097656
2011-12-08,63.024742126464844
2011-12-09,64.21359252929688
2011-12-12,63.151546478271484
2011-12-13,62.08159637451172
2011-12-14,60.19525909423828
2011-12-15,59.98130416870117
2011-12-16,59.458213806152344
2011-12-19,58.54676055908203
2011-12-20,60.591556549072266
2011-12-21,60.25076675415039
2011-12-22,60.353797912597656
2011-12-23,61.36035919189453
2011-12-27,61.764549255371094
2011-12-28,60.25867462158203
2011-12-29,60.861045837402344
2011-12-30,60.43305587768555
2012-01-03,62.477882385253906
2012-01-04,62.2162971496582
2012-01-05,62.56505584716797
2012-01-06,61.53470993041992
2012-01-09,62.469966888427734
2012-01-10,64.37210083007812
2012-01-11,64.76837921142578
2012-01-12,65.84629821777344
2012-01-13,65.33905029296875
2012-01-17,66.15540313720703
2012-01-18,67.41552734375
2012-01-19,67.34419250488281
2012-01-20,64.60989379882812
2012-01-23,64.75251007080078
2012-01-24,64.41175079345703
2012-01-25,65.28353118896484
2012-01-26,64.59402465820312
2012-01-27,64.59402465820312
2012-01-30,64.56230163574219
2012-01-31,63.94412612915039
2012-02-01,65.47379302978516
2012-02-02,65.39451599121094
2012-02-03,67.93864440917969
2012-02-06,68.6994857788086
2012-02-07,69.54754638671875
2012-02-08,70.18443298339844
2012-02-09,70.2003402709961
2012-02-10,69.66694641113281
2012-02-13,71.84828186035156
2012-02-14,70.83724212646484
2012-02-15,69.73863220214844
2012-02-16,71.06014251708984
2012-02-17,70.51081848144531
2012-02-21,71.64924621582031
2012-02-22,71.64924621582031
2012-02-23,71.98361206054688
2012-02-24,71.3547134399414
2012-02-27,71.84030151367188
2012-02-28,71.84030151367188
2012-02-29,71.49798583984375
2012-03-01,71.12384796142578
2012-03-02,70.4869155883789
2012-03-05,70.1764907836914
2012-03-06,68.09864807128906
2012-03-07,68.61610412597656
2012-03-08,69.93763732910156
2012-03-09,70.23218536376953
2012-03-12,70.95665740966797
2012-03-13,71.41041564941406
2012-03-14,71.04420471191406
2012-03-15,72.2463607788086
2012-03-16,71.76866912841797
2012-03-19,71.31486511230469
2012-03-20,69.97746276855469
2012-03-21,69.5316390991211
2012-03-22,67.58116912841797
2012-03-23,68.17030334472656
2012-03-26,69.23706817626953
2012-03-27,68.45687866210938
2012-03-28,67.21495819091797
2012-03-29,67.34234619140625
2012-03-30,67.31049346923828
2012-04-02,68.48872375488281
2012-04-03,67.89961242675781
2012-04-04,66.45068359375
2012-04-05,66.15614318847656
2012-04-09,65.75807189941406
2012-04-10,64.8345947265625
2012-04-11,65.28842163085938
2012-04-12,66.62584686279297
2012-04-13,65.30431365966797
2012-04-16,65.24857330322266
2012-04-17,66.28353881835938
2012-04-18,65.83767700195312
2012-04-19,64.94608306884766
2012-04-20,65.90937042236328
2012-04-23,64.43656921386719
2012-04-24,70.02521514892578
2012-04-25,69.32463836669922
2012-04-26,69.51568603515625
2012-04-27,70.84519958496094
2012-04-30,69.81026458740234
2012-05-01,69.7226791381836
2012-05-02,70.19236755371094
2012-05-03,69.06987762451172
2012-05-04,67.78021240234375
2012-05-07,67.4378890991211
2012-05-08,68.30984497070312
2012-05-09,68.42984771728516
2012-05-10,68.96581268310547
2012-05-11,69.47782135009766
2012-05-14,68.08586883544922
2012-05-15,67.38188171386719
2012-05-16,66.54190063476562
2012-05-17,64.95793151855469
2012-05-18,64.4859619140625
2012-05-21,66.20589447021484
2012-05-22,66.8858871459961
2012-05-23,67.83787536621094
2012-05-24,67.56586456298828
2012-05-25,67.48583984375
2012-05-29,69.18185424804688
2012-05-30,67.58988189697266
2012-05-31,65.38994598388672
2012-06-01,62.29404067993164
2012-06-04,62.262046813964844
2012-06-05,62.6860237121582
2012-06-06,64.19798278808594
2012-06-07,64.62992858886719
2012-06-08,65.01396942138672
2012-06-11,64.23797607421875
2012-06-12,65.42992401123047
2012-06-13,63.141998291015625
2012-06-14,62.76599884033203
2012-06-15,62.98200988769531
2012-06-18,63.28600311279297
2012-06-19,65.12596130371094
2012-06-20,63.68600082397461
2012-06-21,61.670047760009766
2012-06-22,61.3420524597168
2012-06-25,59.51011657714844
2012-06-26,58.98212814331055
2012-06-27,59.90211486816406
2012-06-28,58.47813034057617
2012-06-29,61.50206756591797
2012-07-02,60.55009841918945
2012-07-03,61.74202346801758
2012-07-05,61.998069763183594
2012-07-06,60.5900764465332
2012-07-09,59.67811584472656
2012-07-10,58.08617401123047
2012-07-11,57.470176696777344
2012-07-12,57.798187255859375
2012-07-13,59.11815643310547
2012-07-16,58.38216781616211
2012-07-17,59.102149963378906
2012-07-18,61.19007110595703
2012-07-19,62.262046813964844
2012-07-20,61.56608200073242
2012-07-23,61.40607833862305
2012-07-24,60.80609893798828
2012-07-25,61.28608322143555
2012-07-26,62.750022888183594
2012-07-27,65.1179428100586
2012-07-30,64.5899658203125
2012-07-31,64.25395965576172
2012-08-01,65.2459487915039
2012-08-02,63.077964782714844
2012-08-03,63.973995208740234
2012-08-06,64.44593811035156
2012-08-07,65.83792114257812
2012-08-08,65.46194458007812
2012-08-09,65.69393920898438
2012-08-10,66.77386474609375
2012-08-13,66.34990692138672
2012-08-14,65.83792114257812
2012-08-15,65.4859390258789
2012-08-16,66.50990295410156
2012-08-17,67.06189727783203
2012-08-20,66.25391387939453
2012-08-21,65.81391906738281
2012-08-22,65.74195098876953
2012-08-23,65.40593719482422
2012-08-24,65.59085083007812
2012-08-27,65.44611358642578
2012-08-28,64.93959045410156
2012-08-29,64.45720672607422
2012-08-30,63.749691009521484
2012-08-31,64.30443572998047
2012-09-04,64.32855987548828
2012-09-05,63.86223220825195
2012-09-06,66.16170501708984
2012-09-07,67.28730773925781
2012-09-10,67.3033676147461
2012-09-11,67.8662109375
2012-09-12,67.67324829101562
2012-09-13,68.83902740478516
2012-09-14,69.4500732421875
2012-09-17,68.27626037597656
2012-09-18,68.48528289794922
2012-09-19,69.0882797241211
2012-09-20,68.78279113769531
2012-09-21,68.74256134033203
2012-09-24,68.8149185180664
2012-09-25,66.87727355957031
2012-09-26,66.13758087158203
2012-09-27,67.27926635742188
2012-09-28,67.1988754272461
2012-10-01,67.07825469970703
2012-10-02,67.21491241455078
2012-10-03,67.1506118774414
2012-10-04,66.94963836669922
2012-10-05,67.8662109375
2012-10-08,66.93355560302734
2012-10-09,65.51044464111328
2012-10-10,63.70947265625
2012-10-11,63.6612434387207
2012-10-12,63.838130950927734
2012-10-15,64.85917663574219
2012-10-16,65.90441131591797
2012-10-17,67.62496948242188
2012-10-18,68.39684295654297
2012-10-19,63.11450958251953
2012-10-22,62.792938232421875
2012-10-23,61.6994514465332
2012-10-24,61.217037200927734
2012-10-25,62.37484359741211
2012-10-26,62.37484359741211
2012-10-31,63.24319076538086
2012-11-01,65.02000427246094
2012-11-02,63.86223220825195
2012-11-05,64.2883529663086
2012-11-06,64.65821075439453
2012-11-07,62.589393615722656
2012-11-08,63.454105377197266
2012-11-09,63.91473388671875
2012-11-12,63.95512008666992
2012-11-13,63.21971893310547
2012-11-14,62.65407943725586
2012-11-15,63.510658264160156
2012-11-16,64.65821838378906
2012-11-19,65.4986572265625
2012-11-20,64.415771484375
2012-11-21,64.73091888427734
2012-11-23,65.8057632446289
2012-11-26,65.78958129882812
2012-11-27,65.51480102539062
2012-11-28,66.78358459472656
2012-11-29,67.38968658447266
2012-11-30,66.38761138916016
2012-12-03,64.892578125
2012-12-04,65.60370635986328
2012-12-05,66.99371337890625
2012-12-06,66.5330581665039
2012-12-07,67.72906494140625
2012-12-10,67.82605743408203
2012-12-11,67.39778900146484
2012-12-12,67.17149353027344
2012-12-13,67.26844024658203
2012-12-14,67.47047424316406
2012-12-17,67.55128479003906
2012-12-18,70.024169921875
2012-12-19,69.66860961914062
2012-12-20,69.943359375
2012-12-21,68.81198120117188
2012-12-24,68.58570098876953
2012-12-26,68.42406463623047
2012-12-27,68.27860260009766
2012-12-28,67.76948547363281
2012-12-31,68.73927307128906
2013-01-02,70.84036254882812
2013-01-03,71.389892578125
2013-01-04,71.77782440185547
2013-01-07,71.3171615600586
2013-01-08,71.37374877929688
2013-01-09,72.86878204345703
2013-01-10,72.40811920166016
2013-01-11,71.95561981201172
2013-01-14,72.181884765625
2013-01-15,72.44046020507812
2013-01-16,72.60209655761719
2013-01-17,73.83043670654297
2013-01-18,75.72150421142578
2013-01-22,75.38202667236328
2013-01-23,75.1961898803711
2013-01-24,75.93964385986328
2013-01-25,76.26290893554688
2013-01-28,75.81841278076172
2013-01-29,76.08514404296875
2013-01-30,75.38202667236328
2013-01-31,75.13153839111328
2013-02-01,75.8426742553711
2013-02-04,74.75979614257812
2013-02-05,75.92346954345703
2013-02-06,75.86666870117188
2013-02-07,76.15082550048828
2013-02-08,76.57296752929688
2013-02-11,76.62981414794922
2013-02-12,77.27114868164062
2013-02-13,78.20475006103516
2013-02-14,78.18852996826172
2013-02-15,77.9693603515625
2013-02-19,79.1221694946289
2013-02-20,77.1412582397461
2013-02-21,75.7124252319336
2013-02-22,76.75159454345703
2013-02-25,73.79646301269531
2013-02-26,74.40535736083984
2013-02-27,75.95598602294922
2013-02-28,76.70286560058594
2013-03-01,76.6784896850586
2013-03-04,76.0290298461914
2013-03-05,78.30218505859375
2013-03-06,78.27783966064453
2013-03-07,78.94354248046875
2013-03-08,79.51995849609375
2013-03-11,79.50373840332031
2013-03-12,78.78931427001953
2013-03-13,78.74057006835938
2013-03-14,78.95165252685547
2013-03-15,78.52141571044922
2013-03-18,78.00181579589844
2013-03-19,77.27114868164062
2013-03-20,77.10066223144531
2013-03-21,74.70573425292969
2013-03-22,74.75444030761719
2013-03-25,73.86143493652344
2013-03-26,73.29315185546875
2013-03-27,73.1875991821289
2013-03-28,74.34852600097656
2013-04-01,72.78165435791016
2013-04-02,72.0834732055664
2013-04-03,71.0605697631836
2013-04-04,72.59493255615234
2013-04-05,72.5624771118164
2013-04-08,72.98462677001953
2013-04-09,73.51233673095703
2013-04-10,73.39868927001953
2013-04-11,73.0333251953125
2013-04-12,72.28643035888672
2013-04-15,69.78598022460938
2013-04-16,71.45832824707031
2013-04-17,71.23915100097656
2013-04-18,69.7616195678711
2013-04-19,69.45311737060547
2013-04-22,70.32991790771484
2013-04-23,71.18233489990234
2013-04-24,72.55433654785156
2013-04-25,73.51233673095703
2013-04-26,72.04287719726562
2013-04-29,72.115966796875
2013-04-30,71.90489196777344
2013-05-01,70.79264068603516
2013-05-02,71.83990478515625
2013-05-03,74.18614959716797
2013-05-06,74.5920639038086
2013-05-07,75.61499786376953
2013-05-08,76.05551147460938
2013-05-09,75.82707977294922
2013-05-10,76.72445678710938
2013-05-13,76.67552185058594
2013-05-14,78.86995697021484
2013-05-15,79.80813598632812
2013-05-16,79.61234283447266
2013-05-17,81.5865478515625
2013-05-20,82.05154418945312
2013-05-21,82.36150360107422
2013-05-22,81.26837158203125
2013-05-23,81.02361297607422
2013-05-24,80.18338775634766
2013-05-28,80.19154357910156
2013-05-29,79.88967895507812
2013-05-30,81.46419525146484
2013-05-31,81.38258361816406
2013-06-03,80.58314514160156
2013-06-04,80.30577850341797
2013-06-05,78.763916015625
2013-06-06,79.17182159423828
2013-06-07,80.22416687011719
2013-06-10,80.44444274902344
2013-06-11,80.09363555908203
2013-06-12,79.03314971923828
2013-06-13,79.96309661865234
2013-06-14,79.46550750732422
2013-06-17,79.75918579101562
2013-06-18,80.51786804199219
2013-06-19,79.80813598632812
2013-06-20,78.07865905761719
2013-06-21,77.37709045410156
2013-06-24,75.77816772460938
2013-06-25,76.93656158447266
2013-06-26,77.93180084228516
2013-06-27,78.61705780029297
2013-06-28,77.82575988769531
2013-07-01,79.11470031738281
2013-07-02,77.9399642944336
2013-07-03,77.7605209350586
2013-07-05,79.63682556152344
2013-07-08,78.64155578613281
2013-07-09,79.95496368408203
2013-07-10,80.0528564453125
2013-07-11,81.52127075195312
2013-07-12,80.89312744140625
2013-07-15,81.35811614990234
2013-07-16,81.48863220214844
2013-07-17,81.39071655273438
2013-07-18,82.43494415283203
2013-07-19,84.115478515625
2013-07-22,83.91150665283203
2013-07-23,83.79730987548828
2013-07-24,82.64704895019531
2013-07-25,82.72864532470703
2013-07-26,83.30782318115234
2013-07-29,82.67151641845703
2013-07-30,83.6259994506836
2013-07-31,84.25413513183594
2013-08-01,87.11753845214844
2013-08-02,85.85307312011719
2013-08-05,85.60018157958984
2013-08-06,82.8020248413086
2013-08-07,83.17729949951172
2013-08-08,84.7844009399414
2013-08-09,84.95571899414062
2013-08-12,86.46492004394531
2013-08-13,87.18279266357422
2013-08-14,86.61991882324219
2013-08-15,84.65386199951172
2013-08-16,84.35203552246094
2013-08-19,83.5851821899414
2013-08-20,83.5280990600586
2013-08-21,83.03047943115234
2013-08-22,84.59676361083984
2013-08-23,84.46569061279297
2013-08-26,83.98226928710938
2013-08-27,82.35999298095703
2013-08-28,82.45011901855469
2013-08-29,82.58940124511719
2013-08-30,81.89295959472656
2013-09-03,82.74506378173828
2013-09-04,83.65454864501953
2013-09-05,84.44931030273438
2013-09-06,84.57220458984375
2013-09-09,85.83396911621094
2013-09-10,86.69429016113281
2013-09-11,86.0306396484375
2013-09-12,85.64553833007812
2013-09-13,85.50625610351562
2013-09-16,86.01422119140625
2013-09-17,86.21086883544922
2013-09-18,88.1527099609375
