Date,DUK
2010-11-05,29.351987838745117
2010-11-08,29.256757736206055
2010-11-09,29.039560317993164
2010-11-10,28.76605224609375
2010-11-11,28.749971389770508
2010-11-12,28.621257781982422
2010-11-15,28.54081916809082
2010-11-16,28.331666946411133
2010-11-17,28.299489974975586
2010-11-18,28.46038246154785
2010-11-19,28.331666946411133
2010-11-22,28.412118911743164
2010-11-23,28.267318725585938
2010-11-24,28.412118911743164
2010-11-26,28.186880111694336
2010-11-29,28.170785903930664
2010-11-30,28.23513412475586
2010-12-01,28.605186462402344
2010-12-02,28.57299041748047
2010-12-03,28.621257781982422
2010-12-06,28.44428825378418
2010-12-07,28.106433868408203
2010-12-08,27.929458618164062
2010-12-09,28.058156967163086
2010-12-10,28.202957153320312
2010-12-13,28.219057083129883
2010-12-14,28.412118911743164
2010-12-15,28.23513412475586
2010-12-16,28.412118911743164
2010-12-17,28.54081916809082
2010-12-20,28.524734497070312
2010-12-21,28.589078903198242
2010-12-22,28.57299041748047
2010-12-23,28.589078903198242
2010-12-27,28.637351989746094
2010-12-28,28.733896255493164
2010-12-29,28.68561553955078
2010-12-30,28.637351989746094
2010-12-31,28.65343475341797
2011-01-03,28.733896255493164
2011-01-04,28.8786678314209
2011-01-05,28.589078903198242
2011-01-06,28.54081916809082
2011-01-07,28.621257781982422
2011-01-10,28.28339958190918
2011-01-11,28.379928588867188
2011-01-12,28.492563247680664
2011-01-13,28.637351989746094
2011-01-14,28.83040428161621
2011-01-18,28.975204467773438
2011-01-19,28.959108352661133
2011-01-20,29.039560317993164
2011-01-21,29.216533660888672
2011-01-24,29.232614517211914
2011-01-25,29.16826820373535
2011-01-26,29.12000274658203
2011-01-27,29.296968460083008
2011-01-28,28.8947696685791
2011-01-31,28.76605224609375
2011-02-01,29.039560317993164
2011-02-02,28.8947696685791
2011-02-03,29.103904724121094
2011-02-04,28.975204467773438
2011-02-07,29.200441360473633
2011-02-08,29.16826820373535
2011-02-09,29.078571319580078
2011-02-10,29.12750816345215
2011-02-11,29.094881057739258
2011-02-14,28.850250244140625
2011-02-15,29.176420211791992
2011-02-16,28.866558074951172
2011-02-17,29.55152130126953
2011-02-18,29.257963180541992
2011-02-22,29.323204040527344
2011-02-23,29.19272804260254
2011-02-24,29.062257766723633
2011-02-25,29.14380645751953
2011-02-28,29.33950424194336
2011-03-01,29.160110473632812
2011-03-02,29.290586471557617
2011-03-03,29.48628807067871
2011-03-04,29.323204040527344
2011-03-07,29.58413314819336
2011-03-08,29.747238159179688
2011-03-09,30.07340431213379
2011-03-10,29.877696990966797
2011-03-11,30.057086944580078
2011-03-14,29.64937400817871
2011-03-15,29.19272804260254
2011-03-16,28.78500747680664
2011-03-17,28.70346450805664
2011-03-18,28.75238800048828
2011-03-21,28.899160385131836
2011-03-22,28.964401245117188
2011-03-23,29.062257766723633
2011-03-24,29.14380645751953
2011-03-25,29.062257766723633
2011-03-28,29.12750816345215
2011-03-29,29.437362670898438
2011-03-30,29.633060455322266
2011-03-31,29.600444793701172
2011-04-01,30.040786743164062
2011-04-04,29.975542068481445
2011-04-05,30.02448272705078
2011-04-06,30.26911163330078
2011-04-07,29.975542068481445
2011-04-08,30.02448272705078
2011-04-11,29.616756439208984
2011-04-12,29.33950424194336
2011-04-13,29.48628807067871
2011-04-14,29.698299407958984
2011-04-15,29.95924949645996
2011-04-18,29.698299407958984
2011-04-19,29.7146053314209
2011-04-20,30.07340431213379
2011-04-21,30.0897159576416
2011-04-25,30.057086944580078
2011-04-26,30.15496253967285
2011-04-27,30.236494064331055
2011-04-28,30.464805603027344
2011-04-29,30.415891647338867
2011-05-02,30.660524368286133
2011-05-03,30.62789535522461
2011-05-04,30.742063522338867
2011-05-05,30.530040740966797
2011-05-06,30.530040740966797
2011-05-09,30.774681091308594
2011-05-10,31.00299644470215
2011-05-11,30.937767028808594
2011-05-12,31.361793518066406
2011-05-13,31.345491409301758
2011-05-16,31.475963592529297
2011-05-17,31.769521713256836
2011-05-18,31.61259651184082
2011-05-19,31.49700164794922
2011-05-20,31.397899627685547
2011-05-23,31.051036834716797
2011-05-24,30.951953887939453
2011-05-25,30.836320877075195
2011-05-26,30.720720291137695
2011-05-27,30.753740310668945
2011-05-31,30.968463897705078
2011-06-01,30.687685012817383
2011-06-02,30.737228393554688
2011-06-03,30.472970962524414
2011-06-06,30.340845108032227
2011-06-07,30.357362747192383
2011-06-08,30.489492416381836
2011-06-09,30.406906127929688
2011-06-10,30.19219398498535
2011-06-13,30.555557250976562
2011-06-14,30.621620178222656
2011-06-15,30.373865127563477
2011-06-16,30.852853775024414
2011-06-17,30.951953887939453
2011-06-20,31.10059928894043
2011-06-21,31.051036834716797
2011-06-22,30.869365692138672
2011-06-23,30.63814353942871
2011-06-24,30.57207489013672
2011-06-27,30.753740310668945
2011-06-28,30.770263671875
2011-06-29,31.018020629882812
2011-06-30,31.10059928894043
2011-07-01,31.49700164794922
2011-07-05,31.49700164794922
2011-07-06,31.49700164794922
2011-07-07,31.5300235748291
2011-07-08,31.5300235748291
2011-07-11,31.480484008789062
2011-07-12,31.57958221435547
2011-07-13,31.414405822753906
2011-07-14,31.199697494506836
2011-07-15,31.133634567260742
2011-07-18,30.770263671875
2011-07-19,30.9849796295166
2011-07-20,31.10059928894043
2011-07-21,31.54654312133789
2011-07-22,31.29880142211914
2011-07-25,31.24924087524414
2011-07-26,31.08407974243164
2011-07-27,30.9849796295166
2011-07-28,30.753740310668945
2011-07-29,30.720720291137695
2011-08-01,30.885873794555664
2011-08-02,30.63814353942871
2011-08-03,30.472970962524414
2011-08-04,29.762765884399414
2011-08-05,29.927927017211914
2011-08-08,28.524019241333008
2011-08-09,29.498502731323242
2011-08-10,28.89545249938965
2011-08-11,30.185285568237305
2011-08-12,29.850271224975586
2011-08-15,30.82182502746582
2011-08-16,30.637571334838867
2011-08-17,30.939083099365234
2011-08-18,30.771583557128906
2011-08-19,30.553815841674805
2011-08-22,30.73806381225586
2011-08-23,30.972583770751953
2011-08-24,31.60910987854004
2011-08-25,31.089847564697266
2011-08-26,31.089847564697266
2011-08-29,31.441600799560547
2011-08-30,31.441600799560547
2011-08-31,31.676136016845703
2011-09-01,31.508625030517578
2011-09-02,31.4583740234375
2011-09-06,31.223854064941406
2011-09-07,31.4583740234375
2011-09-08,31.508625030517578
2011-09-09,31.07309341430664
2011-09-12,31.592382431030273
2011-09-13,31.793380737304688
2011-09-14,31.960899353027344
2011-09-15,32.49693298339844
2011-09-16,32.78168869018555
2011-09-19,32.74818801879883
2011-09-20,33.08320617675781
2011-09-21,32.932456970214844
2011-09-22,32.647682189941406
2011-09-23,33.15022659301758
2011-09-26,33.40147399902344
2011-09-27,33.33448028564453
2011-09-28,33.30097198486328
2011-09-29,33.71974182128906
2011-09-30,33.4852294921875
2011-10-03,33.016204833984375
2011-10-04,32.89894104003906
2011-10-05,32.647682189941406
2011-10-06,32.831939697265625
2011-10-07,33.15022659301758
2011-10-10,33.93750762939453
2011-10-11,33.384727478027344
2011-10-12,33.166961669921875
2011-10-13,33.166961669921875
2011-10-14,33.367977142333984
2011-10-17,33.686248779296875
2011-10-18,33.702999114990234
2011-10-19,33.83700180053711
2011-10-20,33.90401077270508
2011-10-21,34.42329788208008
2011-10-24,34.10503005981445
2011-10-25,33.73649597167969
2011-10-26,34.004512786865234
2011-10-27,34.55729293823242
2011-10-28,34.27253341674805
2011-10-31,34.205528259277344
2011-11-01,33.83700180053711
2011-11-02,34.2222785949707
2011-11-03,34.85880661010742
2011-11-04,34.574039459228516
2011-11-07,34.925811767578125
2011-11-08,34.89231491088867
2011-11-09,34.440025329589844
2011-11-10,34.758304595947266
2011-11-11,35.17708206176758
2011-11-14,34.89231491088867
2011-11-15,34.641048431396484
2011-11-16,34.30192184448242
2011-11-17,34.081504821777344
2011-11-18,34.2001953125
2011-11-21,33.96281433105469
2011-11-22,33.77629470825195
2011-11-23,33.284568786621094
2011-11-25,33.55586624145508
2011-11-28,33.894981384277344
2011-11-29,34.26802062988281
2011-11-30,35.35319519042969
2011-12-01,35.09886932373047
2011-12-02,34.96320343017578
2011-12-05,35.09886932373047
2011-12-06,35.064945220947266
2011-12-07,35.115821838378906
2011-12-08,34.7427864074707
2011-12-09,35.37015151977539
2011-12-12,34.94626235961914
2011-12-13,35.387115478515625
2011-12-14,35.35319519042969
2011-12-15,35.67537307739258
2011-12-16,35.6245002746582
2011-12-19,35.55667495727539
2011-12-20,36.28577423095703
2011-12-21,36.709686279296875
2011-12-22,36.67576217651367
2011-12-23,37.11661148071289
2011-12-27,37.28617858886719
2011-12-28,37.15052795410156
2011-12-29,37.40487289428711
2011-12-30,37.30313491821289
2012-01-03,36.6588134765625
2012-01-04,36.48925018310547
2012-01-05,36.4722900390625
2012-01-06,36.4722900390625
2012-01-09,36.40447235107422
2012-01-10,36.40447235107422
2012-01-11,36.28577423095703
2012-01-12,36.082305908203125
2012-01-13,36.1331672668457
2012-01-17,36.15012741088867
2012-01-18,36.15012741088867
2012-01-19,36.014469146728516
2012-01-20,36.1162109375
2012-01-23,36.06535339355469
2012-01-24,35.84491729736328
2012-01-25,36.217960357666016
2012-01-26,36.40447235107422
2012-01-27,35.912742614746094
2012-01-30,35.82797622680664
2012-01-31,36.1331672668457
2012-02-01,36.38751220703125
2012-02-02,36.23490905761719
2012-02-03,36.28577423095703
2012-02-06,36.06535339355469
2012-02-07,36.42142105102539
2012-02-08,36.25187301635742
2012-02-09,36.38751220703125
2012-02-10,36.42142105102539
2012-02-13,36.353599548339844
2012-02-14,36.45534133911133
2012-02-15,35.803443908691406
2012-02-16,36.19800567626953
2012-02-17,35.85490798950195
2012-02-21,35.786277770996094
2012-02-22,35.906368255615234
2012-02-23,35.83774185180664
2012-02-24,36.19800567626953
2012-02-27,36.146541595458984
2012-02-28,36.04360580444336
2012-02-29,35.88921356201172
2012-03-01,36.009300231933594
2012-03-02,36.09507369995117
2012-03-05,36.180850982666016
2012-03-06,36.06075668334961
2012-03-07,36.07793045043945
2012-03-08,36.283782958984375
2012-03-09,36.283782958984375
2012-03-12,36.66119384765625
2012-03-13,36.764137268066406
2012-03-14,36.283782958984375
2012-03-15,36.24946212768555
2012-03-16,36.146541595458984
2012-03-19,35.923526763916016
2012-03-20,35.83774185180664
2012-03-21,35.75196075439453
2012-03-22,35.803443908691406
2012-03-23,35.666194915771484
2012-03-26,35.97499084472656
2012-03-27,36.12938690185547
2012-03-28,35.872047424316406
2012-03-29,35.872047424316406
2012-03-30,36.04360580444336
2012-04-02,36.19800567626953
2012-04-03,36.266624450683594
2012-04-04,36.352394104003906
2012-04-05,35.61473083496094
2012-04-09,35.35739517211914
2012-04-10,34.945655822753906
2012-04-11,34.911338806152344
2012-04-12,34.96281814575195
2012-04-13,35.014278411865234
2012-04-16,35.391693115234375
2012-04-17,35.717655181884766
2012-04-18,36.06075668334961
2012-04-19,35.803443908691406
2012-04-20,36.04360580444336
2012-04-23,35.906368255615234
2012-04-24,36.33525466918945
2012-04-25,36.52396011352539
2012-04-26,36.67835998535156
2012-04-27,36.764137268066406
2012-04-30,36.764137268066406
2012-05-01,36.93569564819336
2012-05-02,36.84991455078125
2012-05-03,36.712677001953125
2012-05-04,36.987159729003906
2012-05-07,36.832759857177734
2012-05-08,36.969993591308594
2012-05-09,37.05577850341797
2012-05-10,37.38173294067383
2012-05-11,37.26163864135742
2012-05-14,37.210174560546875
2012-05-15,37.193031311035156
2012-05-16,37.123592376708984
2012-05-17,37.19302749633789
2012-05-18,37.245094299316406
2012-05-21,37.123592376708984
2012-05-22,37.574851989746094
2012-05-23,37.48808288574219
2012-05-24,37.83517837524414
2012-05-25,38.11286926269531
2012-05-29,38.147579193115234
2012-05-30,37.92195129394531
2012-05-31,38.147579193115234
2012-06-01,38.78974151611328
2012-06-04,39.0153694152832
2012-06-05,39.24099349975586
2012-06-06,39.37982177734375
2012-06-07,39.72694778442383
2012-06-08,40.178192138671875
2012-06-11,39.883140563964844
2012-06-12,39.84843826293945
2012-06-13,39.657527923583984
2012-06-14,40.16082763671875
2012-06-15,40.36909866333008
2012-06-18,40.403804779052734
2012-06-19,40.091400146484375
2012-06-20,39.62279510498047
2012-06-21,39.48394775390625
2012-06-22,39.709598541259766
2012-06-25,39.796356201171875
2012-06-26,39.74430465698242
2012-06-27,39.935211181640625
2012-06-28,40.02198028564453
2012-06-29,40.02198028564453
2012-07-02,40.403804779052734
2012-07-03,39.738502502441406
2012-07-05,39.66908645629883
2012-07-06,38.315338134765625
2012-07-09,37.78312301635742
2012-07-10,38.26328659057617
2012-07-11,38.459991455078125
2012-07-12,38.55253982543945
2012-07-13,38.61039352416992
2012-07-16,38.61039352416992
2012-07-17,38.378990173339844
2012-07-18,38.222782135009766
2012-07-19,38.25172424316406
2012-07-20,38.309566497802734
2012-07-23,37.893035888671875
2012-07-24,37.759971618652344
2012-07-25,38.07815933227539
2012-07-26,38.95751190185547
2012-07-27,39.02692413330078
2012-07-30,39.37982177734375
2012-07-31,39.21205520629883
2012-08-01,39.0616340637207
2012-08-02,39.02692413330078
2012-08-03,39.68644332885742
2012-08-06,39.4608154296875
2012-08-07,39.36825942993164
2012-08-08,39.36245346069336
2012-08-09,39.391395568847656
2012-08-10,39.25254440307617
2012-08-13,39.46661376953125
2012-08-14,39.45503616333008
2012-08-15,39.06596374511719
2012-08-16,39.019142150878906
2012-08-17,38.90212631225586
2012-08-20,38.87288284301758
2012-08-21,38.650535583496094
2012-08-22,38.61543273925781
2012-08-23,38.17076873779297
2012-08-24,38.30533981323242
2012-08-27,38.32874298095703
2012-08-28,38.24683380126953
2012-08-29,38.21174240112305
2012-08-30,37.91918182373047
2012-08-31,37.901641845703125
2012-09-04,37.91918182373047
2012-09-05,37.72026824951172
2012-09-06,38.030357360839844
2012-09-07,37.86654281616211
2012-09-10,37.93088912963867
2012-09-11,37.71441650390625
2012-09-12,37.47452926635742
2012-09-13,37.8314323425293
2012-09-14,37.55643844604492
2012-09-17,37.52718734741211
2012-09-18,36.953800201416016
2012-09-19,37.111778259277344
2012-09-20,37.404319763183594
2012-09-21,37.49208450317383
2012-09-24,37.825584411621094
2012-09-25,37.64420700073242
2012-09-26,37.63834762573242
2012-09-27,37.48037338256836
2012-09-28,37.9074821472168
2012-10-01,37.66761016845703
2012-10-02,37.889949798583984
2012-10-03,37.901641845703125
2012-10-04,38.2585334777832
2012-10-05,38.01866912841797
2012-10-08,38.16492462158203
2012-10-09,38.20002365112305
2012-10-10,37.901641845703125
2012-10-11,37.72611618041992
2012-10-12,37.53889083862305
2012-10-15,37.772926330566406
2012-10-16,37.772926330566406
2012-10-17,38.188331604003906
2012-10-18,38.38140106201172
2012-10-19,38.32874298095703
2012-10-22,38.322906494140625
2012-10-23,38.02450180053711
2012-10-24,37.63249969482422
2012-10-25,37.88408660888672
2012-10-26,38.094703674316406
2012-10-31,38.434059143066406
2012-11-01,38.21174240112305
2012-11-02,37.99525451660156
2012-11-05,37.48037338256836
2012-11-06,37.4862174987793
2012-11-07,36.82508850097656
2012-11-08,36.602752685546875
2012-11-09,36.251708984375
2012-11-12,35.95331573486328
2012-11-13,36.28096008300781
2012-11-14,35.9818115234375
2012-11-15,35.466426849365234
2012-11-16,36.07659149169922
2012-11-19,36.129913330078125
2012-11-20,36.011417388916016
2012-11-21,35.792240142822266
2012-11-23,35.81001281738281
2012-11-26,36.31947708129883
2012-11-27,36.48533630371094
2012-11-28,36.55049514770508
2012-11-29,36.959251403808594
2012-11-30,37.80636215209961
2012-12-03,37.89521789550781
2012-12-04,37.67605209350586
2012-12-05,38.18549728393555
2012-12-06,38.01371765136719
2012-12-07,38.10257339477539
2012-12-10,38.10257339477539
2012-12-11,38.078880310058594
2012-12-12,38.090702056884766
2012-12-13,37.8656005859375
2012-12-14,37.800445556640625
2012-12-17,38.363216400146484
2012-12-18,38.807498931884766
2012-12-19,38.357295989990234
2012-12-20,38.53500747680664
2012-12-21,38.21512222290039
2012-12-24,38.256595611572266
2012-12-26,37.954463958740234
2012-12-27,37.7411994934082
2012-12-28,37.3265266418457
2012-12-31,37.79452896118164
2013-01-02,38.511322021484375
2013-01-03,38.42839050292969
2013-01-04,38.54093551635742
2013-01-07,38.357295989990234
2013-01-08,38.446136474609375
2013-01-09,38.511322021484375
2013-01-10,38.72457504272461
2013-01-11,38.91413497924805
2013-01-14,38.73642349243164
2013-01-15,39.127410888671875
2013-01-16,38.93783187866211
2013-01-17,39.109619140625
2013-01-18,39.57760238647461
2013-01-22,39.87380599975586
2013-01-23,39.93306350708008
2013-01-24,40.16408157348633
2013-01-25,40.23516845703125
2013-01-28,40.06336975097656
2013-01-29,40.270713806152344
2013-01-30,40.543209075927734
2013-01-31,40.72092056274414
2013-02-01,40.78017044067383
2013-02-04,40.489898681640625
2013-02-05,40.803871154785156
2013-02-06,40.940101623535156
2013-02-07,40.89864730834961
2013-02-08,40.874942779541016
2013-02-11,40.9578857421875
2013-02-12,41.171142578125
2013-02-13,41.22206115722656
2013-02-14,40.73089599609375
2013-02-15,40.76683807373047
2013-02-19,41.305908203125
2013-02-20,41.240028381347656
2013-02-21,41.22804641723633
2013-02-22,41.60542297363281
2013-02-25,41.39575958251953
2013-02-26,41.683284759521484
2013-02-27,42.00673294067383
2013-02-28,41.4796142578125
2013-03-01,41.4796142578125
2013-03-04,41.755157470703125
2013-03-05,42.024696350097656
2013-03-06,41.85697937011719
2013-03-07,41.65930938720703
2013-03-08,41.71323013305664
2013-03-11,41.80308151245117
2013-03-12,41.65334701538086
2013-03-13,41.87495040893555
2013-03-14,41.88693618774414
2013-03-15,41.898902893066406
2013-03-18,41.70124816894531
2013-03-19,41.87495040893555
2013-03-20,42.16845703125
2013-03-21,42.084598541259766
2013-03-22,42.29423522949219
2013-03-25,42.09657287597656
2013-03-26,42.49790573120117
2013-03-27,42.95912551879883
2013-03-28,43.480228424072266
2013-04-01,43.31849670410156
2013-04-02,43.49819564819336
2013-04-03,42.953125
2013-04-04,43.001041412353516
2013-04-05,43.15678024291992
2013-04-08,43.73179626464844
2013-04-09,43.49819564819336
2013-04-10,43.60002136230469
2013-04-11,43.8276481628418
2013-04-12,43.70783615112305
2013-04-15,43.3005256652832
2013-04-16,44.06723403930664
2013-04-17,43.815673828125
2013-04-18,43.86956024169922
2013-04-19,44.528446197509766
2013-04-22,44.49250793457031
2013-04-23,44.57037353515625
2013-04-24,44.75606155395508
2013-04-25,45.007625579833984
2013-04-26,44.839927673339844
2013-04-29,45.04357147216797
2013-04-30,45.04357147216797
2013-05-01,44.857887268066406
2013-05-02,44.79200744628906
2013-05-03,44.6063346862793
2013-05-06,43.66590118408203
2013-05-07,44.145103454589844
2013-05-08,43.67191696166992
2013-05-09,43.15678024291992
2013-05-10,43.234642028808594
2013-05-13,42.98905944824219
2013-05-14,43.174747467041016
2013-05-15,43.7347412109375
2013-05-16,43.0809211730957
2013-05-17,43.35940170288086
2013-05-20,43.183815002441406
2013-05-21,43.22015380859375
2013-05-22,42.49365997314453
2013-05-23,42.23332595825195
2013-05-24,41.70057678222656
2013-05-28,41.016448974609375
2013-05-29,40.65322494506836
2013-05-30,40.750083923339844
2013-05-31,40.520023345947266
2013-06-03,40.6834831237793
2013-06-04,40.65322494506836
2013-06-05,40.44738006591797
2013-06-06,40.8651123046875
2013-06-07,40.98014450073242
2013-06-10,41.10121536254883
2013-06-11,40.68953323364258
2013-06-12,40.314186096191406
2013-06-13,40.85905456542969
2013-06-14,40.94986343383789
2013-06-17,40.9559211730957
2013-06-18,41.30706787109375
2013-06-19,40.39289093017578
2013-06-20,39.41211700439453
2013-06-21,39.70272445678711
2013-06-24,39.630069732666016
2013-06-25,40.02964782714844
2013-06-26,40.93171310424805
2013-06-27,40.8772087097168
2013-06-28,40.8651123046875
2013-07-01,40.465545654296875
2013-07-02,40.671382904052734
2013-07-03,40.79850769042969
2013-07-05,40.72587203979492
2013-07-08,41.00434875488281
2013-07-09,41.264686584472656
2013-07-10,41.52500534057617
2013-07-11,42.31809997558594
2013-07-12,42.469444274902344
2013-07-15,42.990089416503906
2013-07-16,42.67528533935547
2013-07-17,42.808475494384766
2013-07-18,43.07484436035156
2013-07-19,42.9113883972168
2013-07-22,42.84479904174805
2013-07-23,43.17172622680664
2013-07-24,42.681339263916016
2013-07-25,42.74186706542969
2013-07-26,42.856895446777344
2013-07-29,43.11722183227539
2013-07-30,43.28068542480469
2013-07-31,42.984046936035156
2013-08-01,43.29280471801758
2013-08-02,43.43809127807617
2013-08-05,43.20803451538086
2013-08-06,43.05669021606445
2013-08-07,43.014320373535156
2013-08-08,43.123287200927734
2013-08-09,42.84479904174805
2013-08-12,42.84479904174805
2013-08-13,42.87508773803711
2013-08-14,42.25068283081055
2013-08-15,41.57118606567383
2013-08-16,41.04474639892578
2013-08-19,40.60398864746094
2013-08-20,40.885581970214844
2013-08-21,40.2856559753418
2013-08-22,40.3652458190918
2013-08-23,40.61623001098633
2013-08-26,40.27342987060547
2013-08-27,40.310150146484375
2013-08-28,40.432586669921875
2013-08-29,40.1938591003418
2013-08-30,40.15711975097656
2013-09-03,39.76533889770508
2013-09-04,39.600067138671875
2013-09-05,39.667396545410156
2013-09-06,40.06529998779297
2013-09-09,40.13874435424805
2013-09-10,40.37136459350586
2013-09-11,39.9796028137207
2013-09-12,39.7714729309082
2013-09-13,40.12650680541992
2013-09-16,40.42033386230469
