Date,ADP
2019-02-01,123.5438461303711
2019-02-04,125.29729461669922
2019-02-05,126.74539947509766
2019-02-06,126.9635009765625
2019-02-07,127.08565521240234
2019-02-08,128.07144165039062
2019-02-11,128.6820831298828
2019-02-12,130.41806030273438
2019-02-13,131.25550842285156
2019-02-14,129.2403564453125
2019-02-15,130.5663604736328
2019-02-19,131.12466430664062
2019-02-20,131.34280395507812
2019-02-21,131.70913696289062
2019-02-22,133.62831115722656
2019-02-25,133.02647399902344
2019-02-26,133.36666870117188
2019-02-27,133.45388793945312
2019-02-28,133.4974822998047
2019-03-01,134.25645446777344
2019-03-04,133.6981201171875
2019-03-05,133.1747283935547
2019-03-06,133.0613250732422
2019-03-07,131.90380859375
2019-03-08,130.86904907226562
2019-03-11,132.4912872314453
2019-03-12,133.28054809570312
2019-03-13,134.02590942382812
2019-03-14,134.61346435546875
2019-03-15,136.1918487548828
2019-03-18,135.64816284179688
2019-03-19,135.59559631347656
2019-03-20,135.0606689453125
2019-03-21,136.21817016601562
2019-03-22,134.87644958496094
2019-03-25,134.82386779785156
2019-03-26,136.97227478027344
2019-03-27,137.48965454101562
2019-03-28,138.87515258789062
2019-03-29,140.0765380859375
2019-04-01,142.1197509765625
2019-04-02,141.56727600097656
2019-04-03,141.2691192626953
2019-04-04,139.7257843017578
2019-04-05,140.6027069091797
2019-04-08,140.70794677734375
2019-04-09,140.02394104003906
2019-04-10,140.6728057861328
2019-04-11,141.76898193359375
2019-04-12,143.2070770263672
2019-04-15,143.53152465820312
2019-04-16,142.18112182617188
2019-04-17,142.80372619628906
2019-04-18,142.44418334960938
2019-04-22,141.97943115234375
2019-04-23,144.72412109375
2019-04-24,143.3737030029297
2019-04-25,143.68939208984375
2019-04-26,143.549072265625
2019-04-29,142.92648315429688
2019-04-30,144.15414428710938
2019-05-01,138.09469604492188
2019-05-02,138.91908264160156
2019-05-03,140.47113037109375
2019-05-06,140.5237579345703
2019-05-07,138.85760498046875
2019-05-08,139.59423828125
2019-05-09,140.8043975830078
2019-05-10,141.20774841308594
2019-05-13,137.9018096923828
2019-05-14,138.9979248046875
2019-05-15,139.75209045410156
2019-05-16,141.6461944580078
2019-05-17,141.81280517578125
2019-05-20,141.47959899902344
2019-05-21,142.9352569580078
2019-05-22,143.25970458984375
2019-05-23,141.29547119140625
2019-05-24,141.92681884765625
2019-05-28,141.96189880371094
2019-05-29,140.1905517578125
2019-05-30,141.10252380371094
2019-05-31,140.40975952148438
2019-06-03,136.79690551757812
2019-06-04,139.822265625
2019-06-05,142.62832641601562
2019-06-06,144.07521057128906
2019-06-07,146.37269592285156
2019-06-10,147.04791259765625
2019-06-11,144.78550720214844
2019-06-12,144.88198852539062
2019-06-13,144.89959716796875
2019-06-14,145.8599853515625
2019-06-17,146.2124481201172
2019-06-18,148.221435546875
2019-06-19,148.247802734375
2019-06-20,149.44613647460938
2019-06-21,148.16854858398438
2019-06-24,147.8160400390625
2019-06-25,145.8424072265625
2019-06-26,143.46336364746094
2019-06-27,144.51187133789062
2019-06-28,145.67495727539062
2019-07-01,146.60894775390625
2019-07-02,142.70565795898438
2019-07-03,144.58238220214844
2019-07-05,145.24325561523438
2019-07-08,144.5647735595703
2019-07-09,144.0977783203125
2019-07-10,144.97889709472656
2019-07-11,145.56924438476562
2019-07-12,145.49876403808594
2019-07-15,145.3930206298828
2019-07-16,144.67930603027344
2019-07-17,145.72784423828125
2019-07-18,147.8249053955078
2019-07-19,146.67063903808594
2019-07-22,147.26979064941406
2019-07-23,147.94827270507812
2019-07-24,147.33151245117188
2019-07-25,147.19927978515625
2019-07-26,149.14659118652344
2019-07-29,147.94827270507812
2019-07-30,145.3842010498047
2019-07-31,146.7235107421875
2019-08-01,144.7674102783203
2019-08-02,144.74098205566406
2019-08-05,140.75833129882812
2019-08-06,143.96559143066406
2019-08-07,144.91720581054688
2019-08-08,150.07174682617188
2019-08-09,147.78965759277344
2019-08-12,146.1508026123047
2019-08-13,148.65316772460938
2019-08-14,144.3621063232422
2019-08-15,145.44586181640625
2019-08-16,147.16409301757812
2019-08-19,148.87342834472656
2019-08-20,147.9217987060547
2019-08-21,149.5166473388672
2019-08-22,149.37567138671875
2019-08-23,145.20799255371094
2019-08-26,146.97903442382812
2019-08-27,147.01426696777344
2019-08-28,147.3402557373047
2019-08-29,149.2963409423828
2019-08-30,149.64877319335938
2019-09-03,147.33151245117188
2019-09-04,149.5342559814453
2019-09-05,152.67105102539062
2019-09-06,152.65341186523438
2019-09-09,148.07159423828125
2019-09-10,144.7938690185547
2019-09-11,141.9830780029297
2019-09-12,142.03622436523438
2019-09-13,141.4429473876953
2019-09-16,140.0528106689453
2019-09-17,140.63720703125
2019-09-18,139.69863891601562
2019-09-19,141.09764099121094
2019-09-20,141.05337524414062
2019-09-23,141.40753173828125
2019-09-24,141.69972229003906
2019-09-25,143.1607666015625
2019-09-26,144.56861877441406
2019-09-27,142.05392456054688
2019-09-30,142.93055725097656
2019-10-01,142.05392456054688
2019-10-02,138.6803436279297
2019-10-03,139.49493408203125
2019-10-04,140.93826293945312
2019-10-07,140.6903076171875
2019-10-08,138.41468811035156
2019-10-09,140.30960083007812
2019-10-10,142.3106689453125
2019-10-11,143.90451049804688
2019-10-14,143.85140991210938
2019-10-15,145.32125854492188
2019-10-16,145.35667419433594
2019-10-17,145.06446838378906
2019-10-18,144.80772399902344
2019-10-21,143.4706573486328
2019-10-22,141.2216033935547
2019-10-23,141.7086181640625
2019-10-24,143.9222412109375
2019-10-25,143.40867614746094
2019-10-28,143.8690948486328
