Date,DLR
2010-04-23,32.25265121459961
2010-04-26,32.69293212890625
2010-04-27,31.839582443237305
2010-04-28,31.671085357666016
2010-04-29,32.72552490234375
2010-04-30,31.90481185913086
2010-05-03,32.562469482421875
2010-05-04,31.926542282104492
2010-05-05,31.654787063598633
2010-05-06,30.719932556152344
2010-05-07,30.209022521972656
2010-05-10,32.611385345458984
2010-05-11,32.57876968383789
2010-05-12,32.52985382080078
2010-05-13,32.11134719848633
2010-05-14,31.23084831237793
2010-05-17,31.19279670715332
2010-05-18,30.399248123168945
2010-05-19,30.062265396118164
2010-05-20,28.76323890686035
2010-05-21,29.622018814086914
2010-05-24,29.333953857421875
2010-05-25,29.725278854370117
2010-05-26,30.295982360839844
2010-05-27,31.46999740600586
2010-05-28,30.93189811706543
2010-06-01,30.61122703552246
2010-06-02,32.018943786621094
2010-06-03,32.720096588134766
2010-06-04,31.698270797729492
2010-06-07,31.752626419067383
2010-06-08,32.562469482421875
2010-06-09,32.95380783081055
2010-06-10,33.80714416503906
2010-06-11,34.267242431640625
2010-06-14,34.05909729003906
2010-06-15,34.42061996459961
2010-06-16,34.141273498535156
2010-06-17,34.04814910888672
2010-06-18,34.31105422973633
2010-06-21,33.927642822265625
2010-06-22,32.30630111694336
2010-06-23,32.64043426513672
2010-06-24,32.131019592285156
2010-06-25,32.42133331298828
2010-06-28,32.048851013183594
2010-06-29,31.369659423828125
2010-06-30,31.594219207763672
2010-07-01,31.709257125854492
2010-07-02,31.199844360351562
2010-07-06,31.172452926635742
2010-07-07,32.50897216796875
2010-07-08,32.90883255004883
2010-07-09,33.15531539916992
2010-07-12,33.6756706237793
2010-07-13,34.3713264465332
2010-07-14,34.322025299072266
2010-07-15,34.322025299072266
2010-07-16,33.31415939331055
2010-07-19,33.401798248291016
2010-07-20,33.80166244506836
2010-07-21,33.06220245361328
2010-07-22,34.27272033691406
2010-07-23,33.31415939331055
2010-07-26,34.04267501831055
2010-07-27,34.04814910888672
2010-07-28,33.867401123046875
2010-07-29,33.960506439208984
2010-07-30,34.62876510620117
2010-08-02,35.023136138916016
2010-08-03,34.426090240478516
2010-08-04,34.05909729003906
2010-08-05,33.23199462890625
2010-08-06,33.23746871948242
2010-08-09,33.522300720214844
2010-08-10,32.89786911010742
2010-08-11,32.27889633178711
2010-08-12,32.437767028808594
2010-08-13,32.66780090332031
2010-08-16,32.62400436401367
2010-08-17,32.97456359863281
2010-08-18,32.69520568847656
2010-08-19,32.125545501708984
2010-08-20,31.87358283996582
2010-08-23,31.774986267089844
2010-08-24,31.769512176513672
2010-08-25,32.16388702392578
2010-08-26,31.807857513427734
2010-08-27,32.42133331298828
2010-08-30,31.86263084411621
2010-08-31,32.465145111083984
2010-09-01,33.116966247558594
2010-09-02,34.21247863769531
2010-09-03,34.22891616821289
2010-09-07,34.196044921875
2010-09-08,34.26177215576172
2010-09-09,33.850948333740234
2010-09-10,33.92216110229492
2010-09-13,34.55198669433594
2010-09-14,34.281280517578125
2010-09-15,34.187355041503906
2010-09-16,34.22602844238281
2010-09-17,34.386253356933594
2010-09-20,34.94978332519531
2010-09-21,34.18183135986328
2010-09-22,33.57411193847656
2010-09-23,33.065826416015625
2010-09-24,33.48019027709961
2010-09-27,33.822723388671875
2010-09-28,34.170780181884766
2010-09-29,34.11552810668945
2010-09-30,34.08790969848633
2010-10-01,33.668025970458984
2010-10-04,33.69010925292969
2010-10-05,34.40281677246094
2010-10-06,32.85036087036133
2010-10-07,33.1652717590332
2010-10-08,33.15974807739258
2010-10-11,32.839298248291016
2010-10-12,33.121070861816406
2010-10-13,33.491249084472656
2010-10-14,33.458065032958984
2010-10-15,32.767486572265625
2010-10-18,32.93323516845703
2010-10-19,32.469154357910156
2010-10-20,32.839298248291016
2010-10-21,32.789588928222656
2010-10-22,32.839298248291016
2010-10-25,32.811683654785156
2010-10-26,32.513343811035156
2010-10-27,32.62936019897461
2010-10-28,32.97742462158203
2010-10-29,32.99953842163086
2010-11-01,32.96638488769531
2010-11-02,33.154212951660156
2010-11-03,32.7840690612793
2010-11-04,31.248178482055664
2010-11-05,31.347618103027344
2010-11-08,30.369735717773438
2010-11-09,29.40289306640625
2010-11-10,30.104543685913086
2010-11-11,29.944334030151367
2010-11-12,29.90565299987793
2010-11-15,29.75648307800293
2010-11-16,29.248205184936523
2010-11-17,29.027202606201172
2010-11-18,28.176387786865234
2010-11-19,28.226116180419922
2010-11-22,28.198488235473633
2010-11-23,28.220582962036133
2010-11-24,28.883563995361328
2010-11-26,28.640474319458008
2010-11-29,29.237144470214844
2010-11-30,29.01616096496582
2010-12-01,29.408418655395508
2010-12-02,29.717811584472656
2010-12-03,30.0327205657959
2010-12-06,29.77305793762207
2010-12-07,30.226078033447266
2010-12-08,29.78961944580078
2010-12-09,29.21504783630371
2010-12-10,29.6680850982666
2010-12-13,29.545326232910156
2010-12-14,28.708349227905273
2010-12-15,28.71950912475586
2010-12-16,28.870168685913086
2010-12-17,26.961854934692383
2010-12-20,27.073448181152344
2010-12-21,27.307802200317383
2010-12-22,27.642602920532227
2010-12-23,27.770936965942383
2010-12-27,27.837900161743164
2010-12-28,28.155935287475586
2010-12-29,28.323348999023438
2010-12-30,28.71950912475586
2010-12-31,28.758573532104492
2011-01-03,29.07662010192871
2011-01-04,28.44610023498535
2011-01-05,28.58000373840332
2011-01-06,28.970600128173828
2011-01-07,29.020814895629883
2011-01-10,29.260744094848633
2011-01-11,29.193811416625977
2011-01-12,29.517427444458008
2011-01-13,29.963815689086914
2011-01-14,30.0140380859375
2011-01-18,30.064254760742188
2011-01-19,29.461631774902344
2011-01-20,28.797637939453125
2011-01-21,28.88131332397461
2011-01-24,29.221696853637695
2011-01-25,30.16469383239746
2011-01-26,29.69040870666504
2011-01-27,30.019620895385742
2011-01-28,29.997303009033203
2011-01-31,30.354412078857422
2011-02-01,30.35999298095703
2011-02-02,30.65013885498047
2011-02-03,30.71709632873535
2011-02-04,30.37114715576172
2011-02-07,30.666872024536133
2011-02-08,30.404624938964844
2011-02-09,30.611074447631836
2011-02-10,30.86774253845215
2011-02-11,31.888872146606445
2011-02-14,31.77727508544922
2011-02-15,31.124418258666992
2011-02-16,31.135595321655273
2011-02-17,31.25834083557129
2011-02-18,32.09531784057617
2011-02-22,31.743791580200195
2011-02-23,31.297401428222656
2011-02-24,31.375530242919922
2011-02-25,32.351993560791016
2011-02-28,32.82069396972656
2011-03-01,32.5751953125
2011-03-02,31.983715057373047
2011-03-03,32.40779495239258
2011-03-04,31.821914672851562
2011-03-07,31.855392456054688
2011-03-08,31.922348022460938
2011-03-09,31.721466064453125
2011-03-10,31.425731658935547
2011-03-11,31.662952423095703
2011-03-14,31.40879249572754
2011-03-15,31.52174949645996
2011-03-16,31.77591323852539
2011-03-17,31.34102439880371
2011-03-18,31.31841278076172
2011-03-21,31.549991607666016
2011-03-22,31.37490463256836
2011-03-23,31.019067764282227
2011-03-24,31.31277084350586
2011-03-25,31.646018981933594
2011-03-28,31.668611526489258
2011-03-29,31.81545066833496
2011-03-30,32.49886703491211
2011-03-31,32.83775329589844
2011-04-01,32.84339904785156
2011-04-04,33.08625793457031
2011-04-05,33.272640228271484
2011-04-06,32.826454162597656
2011-04-07,32.60054016113281
2011-04-08,32.00183868408203
2011-04-11,32.047019958496094
2011-04-12,32.19951629638672
2011-04-13,32.069610595703125
2011-04-14,32.75867462158203
2011-04-15,32.84904098510742
2011-04-18,32.64006423950195
2011-04-19,33.06367874145508
2011-04-20,33.19921112060547
2011-04-21,33.1540412902832
2011-04-25,33.11450958251953
2011-04-26,33.40256118774414
2011-04-27,33.05803298950195
2011-04-28,34.09162139892578
2011-04-29,34.080322265625
2011-05-02,34.368377685546875
2011-05-03,34.08597946166992
2011-05-04,34.05772399902344
2011-05-05,34.17633819580078
2011-05-06,33.87134552001953
2011-05-09,34.19893264770508
2011-05-10,34.622528076171875
2011-05-11,34.018184661865234
2011-05-12,34.19328308105469
2011-05-13,33.80921173095703
2011-05-16,34.05772399902344
2011-05-17,34.28364944458008
2011-05-18,34.78067398071289
2011-05-19,34.93882751464844
2011-05-20,34.45308303833008
2011-05-23,34.232818603515625
2011-05-24,34.64512634277344
2011-05-25,34.62818145751953
2011-05-26,34.684669494628906
2011-05-27,34.93882751464844
2011-05-31,35.22688293457031
2011-06-01,34.611228942871094
2011-06-02,34.73548126220703
2011-06-03,34.8992919921875
2011-06-06,35.000953674316406
2011-06-07,35.71825408935547
2011-06-08,35.882041931152344
2011-06-09,36.130558013916016
2011-06-10,35.339839935302734
2011-06-13,35.27701950073242
2011-06-14,35.45975112915039
2011-06-15,34.55754852294922
2011-06-16,34.51187515258789
2011-06-17,34.54041290283203
2011-06-20,35.30557632446289
2011-06-21,35.722412109375
2011-06-22,35.81947326660156
2011-06-23,34.768829345703125
2011-06-24,34.626068115234375
2011-06-27,34.717430114746094
2011-06-28,35.002933502197266
2011-06-29,35.41407012939453
2011-06-30,35.27701950073242
2011-07-01,35.57966232299805
2011-07-05,35.85374450683594
2011-07-06,36.367645263671875
2011-07-07,36.31625747680664
2011-07-08,35.97365188598633
2011-07-11,35.73953628540039
2011-07-12,35.78521728515625
2011-07-13,35.04290771484375
2011-07-14,35.191375732421875
2011-07-15,35.339839935302734
2011-07-18,35.59678268432617
2011-07-19,36.099273681640625
2011-07-20,36.03647994995117
2011-07-21,35.84231185913086
2011-07-22,36.25345230102539
2011-07-25,35.91083526611328
2011-07-26,36.07072448730469
2011-07-27,35.002933502197266
2011-07-28,34.94584274291992
2011-07-29,34.95153045654297
2011-08-01,34.5918083190918
2011-08-02,33.815242767333984
2011-08-03,33.295616149902344
2011-08-04,32.21068572998047
2011-08-05,31.074386596679688
2011-08-08,28.91026496887207
2011-08-09,31.70250701904297
2011-08-10,30.94304847717285
2011-08-11,32.42197036743164
2011-08-12,32.17072677612305
2011-08-15,33.57541275024414
2011-08-16,33.20996856689453
2011-08-17,32.884483337402344
2011-08-18,31.63968276977539
2011-08-19,30.937345504760742
2011-08-22,31.108652114868164
2011-08-23,32.51903533935547
2011-08-24,32.86736297607422
2011-08-25,32.324893951416016
2011-08-26,32.77599334716797
2011-08-29,33.69532012939453
2011-08-30,34.20924377441406
2011-08-31,34.11787033081055
2011-09-01,33.815242767333984
2011-09-02,33.0329475402832
2011-09-06,32.7303352355957
2011-09-07,34.077903747558594
2011-09-08,33.92945098876953
2011-09-09,32.661800384521484
2011-09-12,32.524757385253906
2011-09-13,32.77325439453125
2011-09-14,32.77325439453125
2011-09-15,32.854164123535156
2011-09-16,33.05643081665039
2011-09-19,32.27626037597656
2011-09-20,32.14910888671875
2011-09-21,30.96439552307129
2011-09-22,30.455846786499023
2011-09-23,30.9066162109375
2011-09-26,31.90638542175293
2011-09-27,32.073978424072266
2011-09-28,31.270681381225586
2011-09-29,31.900617599487305
2011-09-30,31.877487182617188
2011-10-03,30.958608627319336
2011-10-04,32.15489959716797
2011-10-05,31.86594009399414
2011-10-06,32.77903747558594
2011-10-07,31.796588897705078
2011-10-10,33.70368576049805
2011-10-11,32.09132766723633
2011-10-12,32.755924224853516
2011-10-13,32.414947509765625
2011-10-14,33.021759033203125
2011-10-17,32.61721420288086
2011-10-18,34.050437927246094
2011-10-19,33.98686218261719
2011-10-20,34.33938980102539
2011-10-21,35.125343322753906
2011-10-24,36.662593841552734
2011-10-25,35.714813232421875
2011-10-26,35.136898040771484
2011-10-27,36.42565155029297
2011-10-28,36.10200881958008
2011-10-31,36.0211067199707
2011-11-01,35.55300521850586
2011-11-02,36.09622573852539
2011-11-03,36.20604705810547
2011-11-04,36.76082992553711
2011-11-07,36.899513244628906
2011-11-08,37.3040771484375
2011-11-09,36.0211067199707
2011-11-10,36.28694534301758
2011-11-11,37.10758590698242
2011-11-14,36.28115463256836
2011-11-15,36.98621368408203
2011-11-16,37.09023666381836
2011-11-17,37.13068771362305
2011-11-18,37.4774284362793
2011-11-21,36.42565155029297
2011-11-22,36.448753356933594
2011-11-23,35.506778717041016
2011-11-25,35.957523345947266
2011-11-28,36.60479736328125
2011-11-29,36.48921203613281
2011-11-30,36.697261810302734
2011-12-01,36.292724609375
2011-12-02,36.546993255615234
2011-12-05,37.408084869384766
2011-12-06,37.51789093017578
2011-12-07,37.841522216796875
2011-12-08,37.18848419189453
2011-12-09,37.4890022277832
2011-12-12,37.20003890991211
2011-12-13,37.12995147705078
2011-12-14,37.15916061401367
2011-12-15,37.509605407714844
2011-12-16,38.2981071472168
2011-12-19,38.233863830566406
2011-12-20,39.197601318359375
2011-12-21,38.52590560913086
2011-12-22,38.62519454956055
2011-12-23,38.77705764770508
2011-12-27,39.20344161987305
2011-12-28,39.13334655761719
2011-12-29,39.215110778808594
2011-12-30,38.94059753417969
2012-01-03,38.753692626953125
2012-01-04,38.274757385253906
2012-01-05,38.60182571411133
2012-01-06,38.96979904174805
2012-01-09,38.934757232666016
2012-01-10,39.07493591308594
2012-01-11,39.22681427001953
2012-01-12,39.022377014160156
2012-01-13,38.85883331298828
2012-01-17,39.13334655761719
2012-01-18,39.320255279541016
2012-01-19,39.4487419128418
2012-01-20,39.76415252685547
2012-01-23,39.95106506347656
2012-01-24,39.51299285888672
2012-01-25,40.20804214477539
2012-01-26,40.646114349365234
2012-01-27,40.89726257324219
2012-01-30,40.651947021484375
2012-01-31,41.387901306152344
2012-02-01,42.03037643432617
2012-02-02,41.68577194213867
2012-02-03,41.76170349121094
2012-02-06,41.6039924621582
2012-02-07,41.34700012207031
2012-02-08,41.002403259277344
2012-02-09,40.37159729003906
2012-02-10,40.16133117675781
2012-02-13,40.62275314331055
2012-02-14,40.66946792602539
2012-02-15,40.412471771240234
2012-02-16,40.710350036621094
2012-02-17,40.84470748901367
2012-02-21,40.640281677246094
2012-02-22,40.23139953613281
2012-02-23,41.4112548828125
2012-02-24,41.34700012207031
2012-02-27,41.387901306152344
2012-02-28,41.42294692993164
2012-02-29,42.34577941894531
2012-03-01,42.795528411865234
2012-03-02,42.32825469970703
2012-03-05,42.59109878540039
2012-03-06,42.077110290527344
2012-03-07,42.2172737121582
2012-03-08,42.02455139160156
2012-03-09,41.69745635986328
2012-03-12,42.007022857666016
2012-03-13,42.691505432128906
2012-03-14,42.679710388183594
2012-03-15,42.17815017700195
2012-03-16,42.3669548034668
2012-03-19,42.87443542480469
2012-03-20,42.89212417602539
2012-03-21,42.768211364746094
2012-03-22,42.29025650024414
2012-03-23,42.886226654052734
2012-03-26,43.27566146850586
2012-03-27,43.257957458496094
2012-03-28,43.116336822509766
2012-03-29,43.03373718261719
2012-03-30,43.64741134643555
2012-04-02,43.87751770019531
2012-04-03,43.6179084777832
2012-04-04,43.42908477783203
2012-04-05,43.340579986572266
2012-04-09,43.22846984863281
2012-04-10,42.29615783691406
2012-04-11,42.40237045288086
2012-04-12,42.82130813598633
2012-04-13,42.95112991333008
2012-04-16,43.55300521850586
2012-04-17,44.225677490234375
2012-04-18,44.01324462890625
2012-04-19,44.02505874633789
2012-04-20,43.44677734375
2012-04-23,43.00423812866211
2012-04-24,43.12227249145508
2012-04-25,43.87751770019531
2012-04-26,43.51760482788086
2012-04-27,44.23747634887695
2012-04-30,44.30828857421875
2012-05-01,44.538421630859375
2012-05-02,44.63874053955078
2012-05-03,44.1430778503418
2012-05-04,43.6179084777832
2012-05-07,43.56480407714844
2012-05-08,43.62971878051758
2012-05-09,43.36418151855469
2012-05-10,43.11045837402344
2012-05-11,43.27566146850586
2012-05-14,42.79182434082031
2012-05-15,42.9924430847168
2012-05-16,42.591182708740234
2012-05-17,40.92719268798828
2012-05-18,40.407936096191406
2012-05-21,41.16321563720703
2012-05-22,41.29892349243164
2012-05-23,41.853599548339844
2012-05-24,42.03062438964844
2012-05-25,41.93620300292969
2012-05-29,42.4495735168457
2012-05-30,41.31663131713867
2012-05-31,41.759185791015625
2012-06-01,41.057010650634766
2012-06-04,40.79737854003906
2012-06-05,41.42873764038086
2012-06-06,42.41416549682617
2012-06-07,41.812286376953125
2012-06-08,42.62659454345703
2012-06-11,41.70017623901367
2012-06-12,42.2784538269043
2012-06-13,42.850746154785156
2012-06-14,43.589962005615234
2012-06-15,44.1384162902832
2012-06-18,44.406681060791016
2012-06-19,44.90147399902344
2012-06-20,44.54378890991211
2012-06-21,44.11457824707031
2012-06-22,43.95956802368164
2012-06-25,43.66746139526367
2012-06-26,43.42304611206055
2012-06-27,43.34553527832031
2012-06-28,43.882080078125
2012-06-29,44.75244903564453
2012-07-02,45.20552062988281
2012-07-03,45.59895324707031
2012-07-05,45.7301139831543
2012-07-06,45.92087936401367
2012-07-09,46.44548797607422
2012-07-10,45.765892028808594
2012-07-11,45.807613372802734
2012-07-12,46.25471878051758
2012-07-13,46.96413803100586
2012-07-16,46.98201370239258
2012-07-17,47.876216888427734
2012-07-18,45.49165725708008
2012-07-19,43.65553283691406
2012-07-20,43.82246398925781
2012-07-23,43.95956802368164
2012-07-24,44.34109878540039
2012-07-25,44.937259674072266
2012-07-26,45.533390045166016
2012-07-27,46.534915924072266
2012-07-30,46.99393844604492
2012-07-31,46.54086685180664
2012-08-01,46.0222282409668
2012-08-02,45.6943473815918
2012-08-03,45.873199462890625
2012-08-06,45.84935760498047
2012-08-07,45.36646270751953
2012-08-08,45.15186309814453
2012-08-09,45.426082611083984
2012-08-10,45.455902099609375
2012-08-13,45.485694885253906
2012-08-14,45.46184539794922
2012-08-15,45.3724365234375
2012-08-16,45.56917190551758
2012-08-17,45.6645393371582
2012-08-20,45.09821319580078
2012-08-21,44.66897201538086
2012-08-22,45.07435989379883
2012-08-23,44.442447662353516
2012-08-24,44.251678466796875
2012-08-27,44.281490325927734
2012-08-28,44.26361846923828
2012-08-29,44.54378890991211
2012-08-30,44.59745788574219
2012-08-31,44.41861343383789
2012-09-04,44.609378814697266
2012-09-05,44.1682014465332
2012-09-06,44.43053436279297
2012-09-07,43.762855529785156
2012-09-10,43.64958190917969
2012-09-11,43.73900604248047
2012-09-12,43.57040023803711
2012-09-13,44.46156692504883
2012-09-14,44.95531463623047
2012-09-17,44.22673416137695
2012-09-18,44.112327575683594
2012-09-19,43.347599029541016
2012-09-20,41.55927276611328
2012-09-21,41.685726165771484
2012-09-24,41.42680740356445
2012-09-25,40.56576156616211
2012-09-26,41.107666015625
2012-09-27,41.336490631103516
2012-09-28,42.05905532836914
2012-10-01,41.55325698852539
2012-10-02,41.46294403076172
2012-10-03,41.97474670410156
2012-10-04,41.42078399658203
2012-10-05,41.03541946411133
2012-10-08,40.975215911865234
2012-10-09,40.66210174560547
2012-10-10,40.56576156616211
2012-10-11,40.36103057861328
2012-10-12,39.782989501953125
2012-10-15,39.58427429199219
2012-10-16,40.3128547668457
2012-10-17,40.04189682006836
2012-10-18,39.97565460205078
2012-10-19,39.28321838378906
2012-10-22,39.006229400634766
2012-10-23,38.48838424682617
2012-10-24,38.35593032836914
2012-10-25,38.608821868896484
2012-10-26,36.820491790771484
2012-10-31,36.989070892333984
2012-11-01,36.30867385864258
2012-11-02,36.1159782409668
2012-11-05,35.69449234008789
2012-11-06,36.5374755859375
2012-11-07,37.001129150390625
2012-11-08,36.90477752685547
2012-11-09,36.946929931640625
2012-11-12,37.19380187988281
2012-11-13,37.30219268798828
2012-11-14,36.332763671875
2012-11-15,36.73016357421875
2012-11-16,37.26605987548828
2012-11-19,37.74175262451172
2012-11-20,38.3619499206543
2012-11-21,38.175289154052734
2012-11-23,38.76537322998047
2012-11-26,38.61483383178711
2012-11-27,38.69312286376953
2012-11-28,38.711185455322266
2012-11-29,38.73526382446289
2012-11-30,38.86172103881836
2012-12-03,39.56621551513672
2012-12-04,39.63847732543945
2012-12-05,39.493961334228516
2012-12-06,39.53009796142578
2012-12-07,39.69867706298828
2012-12-10,39.981689453125
2012-12-11,40.54768753051758
2012-12-12,40.57203674316406
2012-12-13,40.52334213256836
2012-12-14,40.206809997558594
2012-12-17,40.00592803955078
2012-12-18,40.529415130615234
2012-12-19,41.223384857177734
2012-12-20,41.29644775390625
2012-12-21,41.016414642333984
2012-12-24,41.162513732910156
2012-12-26,41.0894775390625
2012-12-27,41.20512008666992
2012-12-28,41.20512008666992
2012-12-31,41.32687759399414
2013-01-02,41.856468200683594
2013-01-03,41.6860237121582
2013-01-04,41.83212661743164
2013-01-07,41.765159606933594
2013-01-08,41.69820022583008
2013-01-09,42.002559661865234
2013-01-10,42.136478424072266
2013-01-11,42.5139045715332
2013-01-14,42.93391799926758
2013-01-15,43.31742477416992
2013-01-16,43.08610534667969
2013-01-17,42.958274841308594
2013-01-18,43.5182991027832
2013-01-22,43.30525207519531
2013-01-23,42.96436309814453
2013-01-24,42.71477508544922
2013-01-25,44.03572463989258
2013-01-28,44.27313232421875
2013-01-29,43.067848205566406
2013-01-30,42.672157287597656
2013-01-31,41.339046478271484
2013-02-01,41.52165222167969
2013-02-04,41.570350646972656
2013-02-05,41.016414642333984
2013-02-06,40.36507797241211
2013-02-07,39.6589469909668
2013-02-08,39.811119079589844
2013-02-11,39.695472717285156
2013-02-12,39.9876708984375
2013-02-13,39.87200164794922
2013-02-14,39.792869567871094
2013-02-15,38.74585723876953
2013-02-19,39.33632278442383
2013-02-20,40.15810775756836
2013-02-21,40.27984619140625
2013-02-22,40.8520622253418
2013-02-25,40.4868278503418
2013-02-26,40.12765884399414
2013-02-27,40.2555046081543
2013-02-28,40.772926330566406
2013-03-01,41.18687057495117
2013-03-04,41.2720947265625
2013-03-05,41.39991760253906
2013-03-06,41.54600524902344
2013-03-07,41.41209411621094
2013-03-08,41.71037292480469
2013-03-11,41.79560852050781
2013-03-12,41.61905288696289
2013-03-13,41.87152862548828
2013-03-14,42.0562629699707
2013-03-15,41.53287124633789
2013-03-18,41.27424621582031
2013-03-19,40.769317626953125
2013-03-20,40.57844924926758
2013-03-21,40.73237609863281
2013-03-22,40.57844924926758
2013-03-25,41.00330352783203
2013-03-26,41.305023193359375
2013-03-27,41.26191711425781
2013-03-28,41.200347900390625
2013-04-01,40.947879791259766
2013-04-02,40.87399673461914
2013-04-03,40.6276969909668
2013-04-04,41.60057067871094
2013-04-05,42.087032318115234
2013-04-08,43.010684967041016
2013-04-09,43.37397003173828
2013-04-10,43.68800735473633
2013-04-11,43.82346725463867
2013-04-12,43.909671783447266
2013-04-15,43.21388244628906
2013-04-16,44.05131912231445
2013-04-17,44.21755599975586
2013-04-18,44.31607437133789
2013-04-19,45.4244499206543
2013-04-22,45.104251861572266
2013-04-23,45.350563049316406
2013-04-24,44.704017639160156
2013-04-25,44.23603057861328
2013-04-26,43.0168342590332
2013-04-29,43.05378341674805
2013-04-30,43.4232177734375
2013-05-01,43.0168342590332
2013-05-02,42.59196090698242
2013-05-03,42.11783218383789
2013-05-06,42.17940139770508
2013-05-07,42.407222747802734
2013-05-08,42.499595642089844
2013-05-09,40.683109283447266
2013-05-10,40.33828353881836
2013-05-13,41.08334732055664
2013-05-14,40.301334381103516
2013-05-15,39.26070022583008
2013-05-16,39.11293029785156
2013-05-17,38.811214447021484
2013-05-20,38.97746276855469
2013-05-21,39.45159149169922
2013-05-22,38.5402717590332
2013-05-23,38.786582946777344
2013-05-24,38.811214447021484
2013-05-28,38.20161056518555
2013-05-29,37.518131256103516
2013-05-30,37.702842712402344
2013-05-31,37.505802154541016
2013-06-03,36.44053649902344
2013-06-04,36.20655059814453
2013-06-05,38.047672271728516
2013-06-06,38.417118072509766
2013-06-07,37.19178009033203
2013-06-10,37.8875732421875
2013-06-11,37.61663055419922
2013-06-12,36.55006790161133
2013-06-13,37.1862678527832
2013-06-14,38.177982330322266
2013-06-17,38.39006042480469
2013-06-18,38.3775749206543
2013-06-19,36.79331970214844
2013-06-20,35.1030387878418
2013-06-21,36.387901306152344
2013-06-24,36.00743103027344
2013-06-25,36.31306076049805
2013-06-26,37.01786804199219
2013-06-27,37.59169006347656
2013-06-28,38.0470085144043
2013-07-01,37.423274993896484
2013-07-02,37.554256439208984
2013-07-03,37.52930450439453
2013-07-05,37.0615234375
2013-07-08,36.98667907714844
2013-07-09,37.66029357910156
2013-07-10,38.20293426513672
2013-07-11,40.27993392944336
2013-07-12,39.62502670288086
2013-07-15,39.69987106323242
2013-07-16,39.83708190917969
2013-07-17,39.90569305419922
2013-07-18,40.142696380615234
2013-07-19,40.167667388916016
2013-07-22,40.23003005981445
2013-07-23,40.0740966796875
2013-07-24,39.38177490234375
2013-07-25,39.28821563720703
2013-07-26,36.3504638671875
2013-07-29,35.751712799072266
2013-07-30,35.38371658325195
2013-07-31,34.48554992675781
2013-08-01,34.11756896972656
2013-08-02,33.886783599853516
2013-08-05,34.310916900634766
2013-08-06,34.59159851074219
2013-08-07,34.703861236572266
2013-08-08,34.56663131713867
2013-08-09,35.0968017578125
2013-08-12,34.42942428588867
2013-08-13,34.04269790649414
2013-08-14,33.83687973022461
2013-08-15,33.29423141479492
2013-08-16,32.62063217163086
2013-08-19,31.847225189208984
2013-08-20,32.8638801574707
2013-08-21,32.79527282714844
2013-08-22,33.24435806274414
2013-08-23,34.13628005981445
2013-08-26,34.07389450073242
2013-08-27,34.560401916503906
2013-08-28,34.47307205200195
2013-08-29,34.72879409790039
2013-08-30,34.67890167236328
2013-09-03,33.74333572387695
2013-09-04,32.920013427734375
2013-09-05,32.17156219482422
2013-09-06,32.35866165161133
2013-09-09,32.851402282714844
2013-09-10,33.28800582885742
2013-09-11,34.53495788574219
2013-09-12,34.3450813293457
2013-09-13,34.50330352783203
2013-09-16,34.572940826416016
2013-09-17,34.845123291015625
