Date,HON
2010-11-05,34.25065231323242
2010-11-08,34.132503509521484
2010-11-09,34.06993865966797
2010-11-10,33.93788528442383
2010-11-11,33.57646560668945
2010-11-12,33.02742004394531
2010-11-15,33.07606506347656
2010-11-16,33.666831970214844
2010-11-17,34.144500732421875
2010-11-18,34.78794860839844
2010-11-19,34.815948486328125
2010-11-22,34.724998474121094
2010-11-23,34.69004440307617
2010-11-24,35.256561279296875
2010-11-26,35.060726165771484
2010-11-29,34.92084503173828
2010-11-30,34.7669792175293
2010-12-01,35.58525848388672
2010-12-02,35.802085876464844
2010-12-03,35.98394012451172
2010-12-06,35.78809356689453
2010-12-07,35.96994400024414
2010-12-08,35.9279670715332
2010-12-09,35.907005310058594
2010-12-10,36.35462188720703
2010-12-13,36.36860275268555
2010-12-14,36.73927307128906
2010-12-15,36.046878814697266
2010-12-16,37.354736328125
2010-12-17,37.06098937988281
2010-12-20,37.005069732666016
2010-12-21,37.43867111206055
2010-12-22,37.57155227661133
2010-12-23,37.36872482299805
2010-12-27,37.34074020385742
2010-12-28,37.42467498779297
2010-12-29,37.27781295776367
2010-12-30,37.040016174316406
2010-12-31,37.17989730834961
2011-01-03,37.91425704956055
2011-01-04,37.403709411621094
2011-01-05,38.02617263793945
2011-01-06,38.019168853759766
2011-01-07,37.97720718383789
2011-01-10,37.697452545166016
2011-01-11,37.76738357543945
2011-01-12,38.27095413208008
2011-01-13,38.18002700805664
2011-01-14,38.48076629638672
2011-01-18,38.29893112182617
2011-01-19,38.005184173583984
2011-01-20,38.17303466796875
2011-01-21,38.11009216308594
2011-01-24,38.72554016113281
2011-01-25,38.73255157470703
2011-01-26,39.00531005859375
2011-01-27,39.1102409362793
2011-01-28,38.69058609008789
2011-01-31,39.17317581176758
2011-02-01,39.82360076904297
2011-02-02,40.15233612060547
2011-02-03,39.984474182128906
2011-02-04,39.949493408203125
2011-02-07,39.95650100708008
2011-02-08,40.13834762573242
2011-02-09,40.1033821105957
2011-02-10,40.19429016113281
2011-02-11,40.55099105834961
2011-02-14,40.28522491455078
2011-02-15,40.124359130859375
2011-02-16,40.2390251159668
2011-02-17,40.3515739440918
2011-02-18,40.794761657714844
2011-02-22,39.556644439697266
2011-02-23,39.14157485961914
2011-02-24,39.73250198364258
2011-02-25,40.295291900634766
2011-02-28,40.73849105834961
2011-03-01,39.711402893066406
2011-03-02,39.078269958496094
2011-03-03,40.302330017089844
2011-03-04,39.75361251831055
2011-03-07,39.528507232666016
2011-03-08,40.30937576293945
2011-03-09,39.89432144165039
2011-03-10,39.247108459472656
2011-03-11,39.58478927612305
2011-03-14,39.40186309814453
2011-03-15,39.07124328613281
2011-03-16,38.22002410888672
2011-03-17,38.83909606933594
2011-03-18,39.296356201171875
2011-03-21,40.126468658447266
2011-03-22,39.77472686767578
2011-03-23,40.16867446899414
2011-03-24,40.61185836791992
2011-03-25,40.3726921081543
2011-03-28,41.02690124511719
2011-03-29,41.927371978759766
2011-03-30,41.92033004760742
2011-03-31,42.004756927490234
2011-04-01,41.68818664550781
2011-04-04,41.66708755493164
2011-04-05,41.540462493896484
2011-04-06,41.399757385253906
2011-04-07,41.14651107788086
2011-04-08,41.0128288269043
2011-04-11,40.98470687866211
2011-04-12,40.471168518066406
2011-04-13,40.31641387939453
2011-04-14,40.450069427490234
2011-04-15,40.625911712646484
2011-04-18,40.175697326660156
2011-04-19,40.42192840576172
2011-04-20,41.3223762512207
2011-04-21,42.715274810791016
2011-04-25,42.43388748168945
2011-04-26,43.61572265625
2011-04-27,43.23583221435547
2011-04-28,42.91927719116211
2011-04-29,43.074031829833984
2011-05-02,43.2921142578125
2011-05-03,43.47502136230469
2011-05-04,42.43388748168945
2011-05-05,42.31428146362305
2011-05-06,42.87705993652344
2011-05-09,43.348388671875
2011-05-10,43.446876525878906
2011-05-11,43.10921859741211
2011-05-12,42.813758850097656
2011-05-13,42.56753158569336
2011-05-16,42.29318618774414
2011-05-17,41.4912223815918
2011-05-18,42.13007354736328
2011-05-19,42.087615966796875
2011-05-20,41.7338752746582
2011-05-23,41.373069763183594
2011-05-24,41.2103385925293
2011-05-25,41.648983001708984
2011-05-26,41.38722610473633
2011-05-27,41.875370025634766
2011-05-31,42.13007354736328
2011-06-01,40.70097732543945
2011-06-02,40.998104095458984
2011-06-03,40.502872467041016
2011-06-06,40.64436340332031
2011-06-07,40.219879150390625
2011-06-08,39.66804122924805
2011-06-09,39.94396209716797
2011-06-10,39.2860221862793
2011-06-13,39.413368225097656
2011-06-14,40.46043014526367
2011-06-15,39.653907775878906
2011-06-16,39.866146087646484
2011-06-17,39.51240158081055
2011-06-20,39.92273712158203
2011-06-21,40.8990592956543
2011-06-22,40.33307647705078
2011-06-23,39.972259521484375
2011-06-24,39.866146087646484
2011-06-27,40.17744445800781
2011-06-28,41.30231857299805
2011-06-29,41.47211837768555
2011-06-30,42.158348083496094
2011-07-01,42.58283996582031
2011-07-05,42.066375732421875
2011-07-06,42.22911071777344
2011-07-07,42.759708404541016
2011-07-08,42.122989654541016
2011-07-11,41.2527961730957
2011-07-12,40.52409362792969
2011-07-13,40.743412017822266
2011-07-14,40.33307647705078
2011-07-15,40.502872467041016
2011-07-18,40.02178192138672
2011-07-19,40.630226135253906
2011-07-20,40.56654739379883
2011-07-21,41.18205261230469
2011-07-22,39.90152359008789
2011-07-25,39.83076858520508
2011-07-26,39.15159225463867
2011-07-27,37.82155227661133
2011-07-28,37.49610137939453
2011-07-29,37.56684112548828
2011-08-01,37.53855895996094
2011-08-02,36.2226676940918
2011-08-03,36.49856185913086
2011-08-04,34.4468879699707
2011-08-05,33.94458770751953
2011-08-08,31.33401107788086
2011-08-09,33.081459045410156
2011-08-10,30.577014923095703
2011-08-11,31.574542999267578
2011-08-12,33.16636657714844
2011-08-15,33.41398620605469
2011-08-16,32.56502151489258
2011-08-17,32.77381134033203
2011-08-18,30.47203254699707
2011-08-19,30.065811157226562
2011-08-22,29.887659072875977
2011-08-23,31.46971893310547
2011-08-24,31.940046310424805
2011-08-25,31.875905990600586
2011-08-26,32.4103889465332
2011-08-29,33.49357223510742
2011-08-30,33.70023727416992
2011-08-31,34.070796966552734
2011-09-01,33.408050537109375
2011-09-02,32.38901138305664
2011-09-06,32.103939056396484
2011-09-07,33.51494598388672
2011-09-08,32.73105239868164
2011-09-09,31.868778228759766
2011-09-12,31.455461502075195
2011-09-13,31.761882781982422
2011-09-14,32.36050033569336
2011-09-15,33.237030029296875
2011-09-16,33.58622360229492
2011-09-19,33.721614837646484
2011-09-20,33.3154296875
2011-09-21,31.975679397583008
2011-09-22,29.909038543701172
2011-09-23,30.236852645874023
2011-09-26,31.213163375854492
2011-09-27,32.168094635009766
2011-09-28,31.5481014251709
2011-09-29,32.06830596923828
2011-09-30,31.291547775268555
2011-10-03,30.158458709716797
2011-10-04,31.113386154174805
2011-10-05,31.619361877441406
2011-10-06,32.11106872558594
2011-10-07,32.4174919128418
2011-10-10,33.60759735107422
2011-10-11,33.75724792480469
2011-10-12,34.55539321899414
2011-10-13,34.127830505371094
2011-10-14,35.239505767822266
2011-10-17,33.9924201965332
2011-10-18,35.15400314331055
2011-10-19,34.790550231933594
2011-10-20,34.53400421142578
2011-10-21,36.54362106323242
2011-10-24,36.892826080322266
2011-10-25,36.137428283691406
2011-10-26,36.62913513183594
2011-10-27,38.5318717956543
2011-10-28,38.39645767211914
2011-10-31,37.34177780151367
2011-11-01,36.486629486083984
2011-11-02,37.37739944458008
2011-11-03,38.43922424316406
2011-11-04,38.44635009765625
2011-11-07,38.45347213745117
2011-11-08,38.94518280029297
2011-11-09,37.6482048034668
2011-11-10,38.16843032836914
2011-11-11,39.044952392578125
2011-11-14,38.987937927246094
2011-11-15,39.037837982177734
2011-11-16,38.236366271972656
2011-11-17,37.74127960205078
2011-11-18,37.848915100097656
2011-11-21,36.808509826660156
2011-11-22,36.56455612182617
2011-11-23,35.2945556640625
2011-11-25,35.25865936279297
2011-11-28,37.06680679321289
2011-11-29,36.99506378173828
2011-11-30,38.853416442871094
2011-12-01,38.86778259277344
2011-12-02,38.839080810546875
2011-12-05,39.248069763183594
2011-12-06,39.17631530761719
2011-12-07,38.7027473449707
2011-12-08,37.93500518798828
2011-12-09,38.74579620361328
2011-12-12,37.94935607910156
2011-12-13,37.53319549560547
2011-12-14,36.98788070678711
2011-12-15,37.60495376586914
2011-12-16,38.10001754760742
2011-12-19,37.51884078979492
2011-12-20,39.00410461425781
2011-12-21,38.88211441040039
2011-12-22,39.205013275146484
2011-12-23,39.448970794677734
2011-12-27,39.427425384521484
2011-12-28,38.731468200683594
2011-12-29,39.312625885009766
2011-12-30,38.99692916870117
2012-01-03,39.87947463989258
2012-01-04,39.84359359741211
2012-01-05,39.88663864135742
2012-01-06,39.59246826171875
2012-01-09,39.92251205444336
2012-01-10,40.596981048583984
2012-01-11,40.51089096069336
2012-01-12,41.0346794128418
2012-01-13,40.68309020996094
2012-01-17,41.013145446777344
2012-01-18,41.752193450927734
2012-01-19,41.9746208190918
2012-01-20,41.170997619628906
2012-01-23,41.343204498291016
2012-01-24,41.35038757324219
2012-01-25,41.694801330566406
2012-01-26,41.4938850402832
2012-01-27,41.8095817565918
2012-01-30,41.74501419067383
2012-01-31,41.644554138183594
2012-02-01,42.290321350097656
2012-02-02,42.35489273071289
2012-02-03,43.581851959228516
2012-02-06,43.2733268737793
2012-02-07,43.16568374633789
2012-02-08,42.95759963989258
2012-02-09,42.971961975097656
2012-02-10,42.57014846801758
2012-02-13,43.151344299316406
2012-02-14,42.936092376708984
2012-02-15,42.33338165283203
2012-02-16,42.670597076416016
2012-02-17,43.12263107299805
2012-02-21,42.971961975097656
2012-02-22,42.699310302734375
2012-02-23,42.60039520263672
2012-02-24,42.79533767700195
2012-02-27,43.10580062866211
2012-02-28,43.14192199707031
2012-02-29,43.01195526123047
2012-03-01,43.40907287597656
2012-03-02,43.14192199707031
2012-03-05,42.672584533691406
2012-03-06,41.712276458740234
2012-03-07,41.69061279296875
2012-03-08,42.954185485839844
2012-03-09,43.163570404052734
2012-03-12,42.78811264038086
2012-03-13,43.589569091796875
2012-03-14,43.6978874206543
2012-03-15,43.936153411865234
2012-03-16,43.589569091796875
2012-03-19,43.65456771850586
2012-03-20,42.946983337402344
2012-03-21,42.93974685668945
2012-03-22,43.14192199707031
2012-03-23,43.43794631958008
2012-03-26,44.6076545715332
2012-03-27,44.26108169555664
2012-03-28,43.863956451416016
2012-03-29,43.82785415649414
2012-03-30,44.080562591552734
2012-04-02,44.131099700927734
2012-04-03,43.777313232421875
2012-04-04,43.43074035644531
2012-04-05,42.954185485839844
2012-04-09,41.798912048339844
2012-04-10,40.85304641723633
2012-04-11,41.21406555175781
2012-04-12,42.44874572753906
2012-04-13,41.928890228271484
2012-04-16,41.878334045410156
2012-04-17,42.54984664916992
2012-04-18,42.405418395996094
2012-04-19,41.878334045410156
2012-04-20,42.88198471069336
2012-04-23,42.74479293823242
2012-04-24,43.27188491821289
2012-04-25,43.669010162353516
2012-04-26,44.044456481933594
2012-04-27,44.25386428833008
2012-04-30,43.79896926879883
2012-05-01,43.99391555786133
2012-05-02,43.78453063964844
2012-05-03,43.66178894042969
2012-05-04,42.824222564697266
2012-05-07,42.9758415222168
2012-05-08,42.86754608154297
2012-05-09,42.14550018310547
2012-05-10,42.2899284362793
2012-05-11,42.27546691894531
2012-05-14,41.986656188964844
2012-05-15,41.502891540527344
2012-05-16,41.5268669128418
2012-05-17,40.32044982910156
2012-05-18,40.138763427734375
2012-05-21,41.44691848754883
2012-05-22,41.62861251831055
2012-05-23,41.875701904296875
2012-05-24,41.6213493347168
2012-05-25,41.24342727661133
2012-05-29,41.57046890258789
2012-05-30,40.84371566772461
2012-05-31,40.451263427734375
2012-06-01,39.20124053955078
2012-06-04,38.66344451904297
2012-06-05,38.728858947753906
2012-06-06,39.72450256347656
2012-06-07,40.24050521850586
2012-06-08,40.69108963012695
2012-06-11,40.06609344482422
2012-06-12,40.73469543457031
2012-06-13,40.0588264465332
2012-06-14,40.13149642944336
2012-06-15,40.7274284362793
2012-06-18,40.611148834228516
2012-06-19,41.119895935058594
2012-06-20,41.090824127197266
2012-06-21,40.28413009643555
2012-06-22,40.342262268066406
2012-06-25,39.04135513305664
2012-06-26,38.707054138183594
2012-06-27,39.244850158691406
2012-06-28,38.459957122802734
2012-06-29,40.582088470458984
2012-07-02,40.08789825439453
2012-07-03,40.400394439697266
2012-07-05,40.76377868652344
2012-07-06,39.89166259765625
2012-07-09,40.12421798706055
2012-07-10,39.03409194946289
2012-07-11,39.026824951171875
2012-07-12,38.95415496826172
2012-07-13,39.66636276245117
2012-07-16,39.59369659423828
2012-07-17,39.63731002807617
2012-07-18,42.28269577026367
2012-07-19,42.11553955078125
2012-07-20,41.96291732788086
2012-07-23,41.7448844909668
2012-07-24,41.19255065917969
2012-07-25,41.2797737121582
2012-07-26,41.96291732788086
2012-07-27,42.88590621948242
2012-07-30,42.4353141784668
2012-07-31,42.1882209777832
2012-08-01,42.15187454223633
2012-08-02,41.65766906738281
2012-08-03,42.8132209777832
2012-08-06,42.61699295043945
2012-08-07,42.56613540649414
2012-08-08,42.827762603759766
2012-08-09,42.85683059692383
2012-08-10,42.88590621948242
2012-08-13,42.667869567871094
2012-08-14,42.46438217163086
2012-08-15,42.49345397949219
2012-08-16,42.978397369384766
2012-08-17,43.51963806152344
2012-08-20,43.51963806152344
2012-08-21,43.2343864440918
2012-08-22,43.066158294677734
2012-08-23,42.773590087890625
2012-08-24,42.685813903808594
2012-08-27,42.707763671875
2012-08-28,42.83210372924805
2012-08-29,42.956443786621094
2012-08-30,42.50297546386719
2012-08-31,42.751670837402344
2012-09-04,42.07143020629883
2012-09-05,41.96171569824219
2012-09-06,43.16856002807617
2012-09-07,43.81221008300781
2012-09-10,43.563533782958984
2012-09-11,43.73174285888672
2012-09-12,43.95848846435547
2012-09-13,44.70454406738281
2012-09-14,44.63140869140625
2012-09-17,45.143394470214844
2012-09-18,44.90202713012695
2012-09-19,44.82158279418945
2012-09-20,44.28762435913086
2012-09-21,44.26569366455078
2012-09-24,43.98043441772461
2012-09-25,43.38066482543945
2012-09-26,43.47575378417969
2012-09-27,44.060890197753906
2012-09-28,43.70249557495117
2012-10-01,44.47048568725586
2012-10-02,44.94591522216797
2012-10-03,44.58751678466797
2012-10-04,44.81425476074219
2012-10-05,44.93129348754883
2012-10-08,44.82158279418945
2012-10-09,44.38272476196289
2012-10-10,44.060890197753906
2012-10-11,44.097469329833984
2012-10-12,44.031639099121094
2012-10-15,44.50705337524414
2012-10-16,44.99711990356445
2012-10-17,45.26773452758789
2012-10-18,44.92396545410156
2012-10-19,45.70659637451172
2012-10-22,45.55299758911133
2012-10-23,45.01905059814453
2012-10-24,44.63140869140625
2012-10-25,44.93129348754883
2012-10-26,44.97516632080078
2012-10-31,44.79231643676758
2012-11-01,45.808982849121094
2012-11-02,45.662723541259766
2012-11-05,45.93333435058594
2012-11-06,46.46726608276367
2012-11-07,45.43598175048828
2012-11-08,44.8361930847168
2012-11-09,44.492431640625
2012-11-12,44.93859100341797
2012-11-13,44.79231643676758
2012-11-14,43.856101989746094
2012-11-15,43.39529800415039
2012-11-16,43.56471633911133
2012-11-19,44.51480484008789
2012-11-20,44.63999938964844
2012-11-21,44.625267028808594
2012-11-23,45.11873245239258
2012-11-26,44.67683410644531
2012-11-27,44.647361755371094
2012-11-28,45.10400390625
2012-11-29,45.17765808105469
2012-11-30,45.17030334472656
2012-12-03,44.625267028808594
2012-12-04,44.57372283935547
2012-12-05,45.3470458984375
2012-12-06,45.31023406982422
2012-12-07,45.64166259765625
2012-12-10,45.560638427734375
2012-12-11,45.405975341796875
2012-12-12,45.00088882446289
2012-12-13,45.472259521484375
2012-12-14,45.33232116699219
2012-12-17,45.95098876953125
2012-12-18,47.10732650756836
2012-12-19,46.967376708984375
2012-12-20,47.350364685058594
2012-12-21,47.291439056396484
2012-12-24,46.893741607666016
2012-12-26,46.99685287475586
2012-12-27,46.94529342651367
2012-12-28,46.341346740722656
2012-12-31,46.746437072753906
2013-01-02,47.689178466796875
2013-01-03,47.873291015625
2013-01-04,48.85285186767578
2013-01-07,48.874935150146484
2013-01-08,48.418312072753906
2013-01-09,49.00752639770508
2013-01-10,48.91913604736328
2013-01-11,48.83811950683594
2013-01-14,49.169551849365234
2013-01-15,49.25794219970703
2013-01-16,49.147464752197266
2013-01-17,49.57463455200195
2013-01-18,49.942893981933594
2013-01-22,50.37742614746094
2013-01-23,50.281681060791016
2013-01-24,50.259586334228516
2013-01-25,50.32587432861328
2013-01-28,50.760433197021484
2013-01-29,50.88561248779297
2013-01-30,50.576297760009766
2013-01-31,50.259586334228516
2013-02-01,50.929813385009766
2013-02-04,50.49527359008789
2013-02-05,51.467464447021484
2013-02-06,51.49694061279297
2013-02-07,51.82836151123047
2013-02-08,51.94620895385742
2013-02-11,51.62213134765625
2013-02-12,51.86519241333008
2013-02-13,51.688419342041016
2013-02-14,51.62213134765625
2013-02-15,51.63686752319336
2013-02-19,52.24079895019531
2013-02-20,51.81364822387695
2013-02-21,51.709922790527344
2013-02-22,51.77659225463867
2013-02-25,51.0802116394043
2013-02-26,51.206146240234375
2013-02-27,52.11738586425781
2013-02-28,51.932167053222656
2013-03-01,51.89512634277344
2013-03-04,51.635841369628906
2013-03-05,52.36183166503906
2013-03-06,52.798954010009766
2013-03-07,53.465702056884766
2013-03-08,54.59917068481445
2013-03-11,54.71770095825195
2013-03-12,54.51764678955078
2013-03-13,54.78434371948242
2013-03-14,54.6806526184082
2013-03-15,54.42134475708008
2013-03-18,54.73991012573242
2013-03-19,54.843631744384766
2013-03-20,55.3399772644043
2013-03-21,55.25851058959961
2013-03-22,55.70301055908203
2013-03-25,55.458499908447266
2013-03-26,55.91783905029297
2013-03-27,55.688175201416016
2013-03-28,55.821529388427734
2013-04-01,55.065879821777344
2013-04-02,54.97697448730469
2013-04-03,54.325035095214844
2013-04-04,54.63619613647461
2013-04-05,54.06576156616211
2013-04-08,54.488033294677734
2013-04-09,54.48062515258789
2013-04-10,55.1251335144043
2013-04-11,55.3399772644043
2013-04-12,55.00661849975586
2013-04-15,53.48792266845703
2013-04-16,54.213932037353516
2013-04-17,53.25824737548828
2013-04-18,52.94709014892578
2013-04-19,54.95474624633789
2013-04-22,55.25851058959961
2013-04-23,55.38443374633789
2013-04-24,55.43629837036133
2013-04-25,55.21405792236328
2013-04-26,54.747318267822266
2013-04-29,54.67326354980469
2013-04-30,54.48062515258789
2013-05-01,53.732391357421875
2013-05-02,54.79918670654297
2013-05-03,55.74003601074219
2013-05-06,56.36234664916992
2013-05-07,56.96980667114258
2013-05-08,57.39947509765625
2013-05-09,57.6217155456543
2013-05-10,57.59212112426758
2013-05-13,57.68100357055664
2013-05-14,58.64407730102539
2013-05-15,59.18488311767578
2013-05-16,58.62641906738281
2013-05-17,60.130592346191406
2013-05-20,59.96680450439453
2013-05-21,59.68381118774414
2013-05-22,59.26680374145508
2013-05-23,59.00617218017578
2013-05-24,59.043399810791016
2013-05-28,59.40083694458008
2013-05-29,58.67853546142578
2013-05-30,59.15510940551758
2013-05-31,58.42534255981445
2013-06-03,58.71577072143555
2013-06-04,57.88920593261719
2013-06-05,57.11474609375
2013-06-06,57.82962417602539
2013-06-07,58.887027740478516
2013-06-10,58.589176177978516
2013-06-11,58.20196533203125
2013-06-12,57.57643508911133
2013-06-13,58.31364822387695
2013-06-14,58.216835021972656
2013-06-17,59.35615921020508
2013-06-18,60.20505905151367
2013-06-19,59.33381271362305
2013-06-20,57.83707046508789
2013-06-21,58.26896667480469
2013-06-24,57.07753372192383
2013-06-25,57.82219314575195
2013-06-26,59.38594436645508
2013-06-27,59.721038818359375
2013-06-28,59.080623626708984
2013-07-01,59.810386657714844
2013-07-02,57.99345779418945
2013-07-03,58.46260452270508
2013-07-05,59.616790771484375
2013-07-08,60.07101821899414
2013-07-09,60.607181549072266
2013-07-10,60.4731330871582
2013-07-11,61.48585510253906
2013-07-12,61.336917877197266
2013-07-15,61.28480911254883
2013-07-16,61.083744049072266
2013-07-17,61.389060974121094
2013-07-18,61.78371810913086
2013-07-19,62.23051452636719
2013-07-22,61.83586502075195
2013-07-23,62.00713348388672
2013-07-24,61.813514709472656
2013-07-25,61.694358825683594
2013-07-26,61.716732025146484
2013-07-29,61.62733840942383
2013-07-30,61.80605697631836
2013-07-31,61.791194915771484
2013-08-01,62.967689514160156
2013-08-02,63.05706787109375
2013-08-05,62.945369720458984
2013-08-06,62.66985321044922
2013-08-07,62.29009246826172
2013-08-08,62.185821533203125
2013-08-09,62.04433822631836
2013-08-12,62.12627029418945
2013-08-13,62.31988525390625
2013-08-14,62.066680908203125
2013-08-15,61.068851470947266
2013-08-16,61.338279724121094
2013-08-19,60.964080810546875
2013-08-20,61.158660888671875
2013-08-21,60.30548858642578
2013-08-22,60.44768142700195
2013-08-23,60.919166564941406
2013-08-26,60.6572380065918
2013-08-27,59.31013107299805
2013-08-28,59.45984649658203
2013-08-29,59.91633987426758
2013-08-30,59.54962158203125
2013-09-03,60.6048583984375
2013-09-04,60.58989334106445
2013-09-05,60.91168975830078
2013-09-06,61.11376953125
2013-09-09,61.69003677368164
2013-09-10,62.962284088134766
2013-09-11,62.88746643066406
2013-09-12,62.70033645629883
2013-09-13,62.902442932128906
2013-09-16,63.688236236572266
