Date,ECL
2011-06-02,46.29745864868164
2011-06-03,46.10145568847656
2011-06-06,45.91399002075195
2011-06-07,46.10145568847656
2011-06-08,45.6583366394043
2011-06-09,46.34858703613281
2011-06-10,45.845829010009766
2011-06-13,46.050323486328125
2011-06-14,46.987693786621094
2011-06-15,46.78319549560547
2011-06-16,46.433799743652344
2011-06-17,46.121761322021484
2011-06-20,46.352577209472656
2011-06-21,46.90826416015625
2011-06-22,46.600502014160156
2011-06-23,46.60905075073242
2011-06-24,46.523563385009766
2011-06-27,46.634700775146484
2011-06-28,47.07070541381836
2011-06-29,47.29296112060547
2011-06-30,48.19917678833008
2011-07-01,48.52402877807617
2011-07-05,48.20771026611328
2011-07-06,48.40433883666992
2011-07-07,48.42144012451172
2011-07-08,48.301753997802734
2011-07-11,47.87430191040039
2011-07-12,47.70332717895508
2011-07-13,47.942710876464844
2011-07-14,47.42976760864258
2011-07-15,47.634944915771484
2011-07-18,47.0279541015625
2011-07-19,47.35282897949219
2011-07-20,43.864830017089844
2011-07-21,45.480594635009766
2011-07-22,45.35234451293945
2011-07-25,44.437599182128906
2011-07-26,43.497222900390625
2011-07-27,42.87316131591797
2011-07-28,42.804744720458984
2011-07-29,42.74492263793945
2011-08-01,42.548282623291016
2011-08-02,41.48821258544922
2011-08-03,42.3431282043457
2011-08-04,41.17190170288086
2011-08-05,40.84705352783203
2011-08-08,38.43622970581055
2011-08-09,39.5475959777832
2011-08-10,38.256690979003906
2011-08-11,39.752777099609375
2011-08-12,40.23149871826172
2011-08-15,40.402488708496094
2011-08-16,39.829708099365234
2011-08-17,39.778411865234375
2011-08-18,38.19685363769531
2011-08-19,38.0686149597168
2011-08-22,39.248382568359375
2011-08-23,41.94132614135742
2011-08-24,42.53118896484375
2011-08-25,42.55683898925781
2011-08-26,43.42884063720703
2011-08-29,44.805213928222656
2011-08-30,45.15572738647461
2011-08-31,45.822547912597656
2011-09-01,44.805213928222656
2011-09-02,44.15550231933594
2011-09-06,44.30937957763672
2011-09-07,45.42074203491211
2011-09-08,44.7197380065918
2011-09-09,42.91590881347656
2011-09-12,42.548282623291016
2011-09-13,43.01848602294922
2011-09-14,43.864830017089844
2011-09-15,44.08710479736328
2011-09-16,44.511722564697266
2011-09-19,44.02276611328125
2011-09-20,44.0999755859375
2011-09-21,43.0877685546875
2011-09-22,42.195640563964844
2011-09-23,42.06697082519531
2011-09-26,43.1220817565918
2011-09-27,43.82547378540039
2011-09-28,42.27284240722656
2011-09-29,42.315731048583984
2011-09-30,41.93828582763672
2011-10-03,41.23487854003906
2011-10-04,42.62453842163086
2011-10-05,43.42230224609375
2011-10-06,42.96766662597656
2011-10-07,43.10490798950195
2011-10-10,44.494564056396484
2011-10-11,44.82053756713867
2011-10-12,45.275169372558594
2011-10-13,45.15507507324219
2011-10-14,45.28374481201172
2011-10-17,44.90631103515625
2011-10-18,45.71266174316406
2011-10-19,45.6182861328125
2011-10-20,45.63544845581055
2011-10-21,46.25307083129883
2011-10-24,46.60477828979492
2011-10-25,45.1722297668457
2011-10-26,45.93568420410156
2011-10-27,47.3510627746582
2011-10-28,47.17951202392578
2011-10-31,46.184444427490234
2011-11-01,45.009246826171875
2011-11-02,46.458953857421875
2011-11-03,47.70277786254883
2011-11-04,47.20524978637695
2011-11-07,47.7628288269043
2011-11-08,48.165985107421875
2011-11-09,46.15871047973633
2011-11-10,46.939308166503906
2011-11-11,48.19172286987305
2011-11-14,47.71991729736328
2011-11-15,47.7285041809082
2011-11-16,47.0937385559082
2011-11-17,46.4675178527832
2011-11-18,46.510406494140625
2011-11-21,45.558265686035156
2011-11-22,45.47245407104492
2011-11-23,45.18940353393555
2011-11-25,45.90137481689453
2011-11-28,47.488311767578125
2011-11-29,47.58268356323242
2011-11-30,48.91227340698242
2011-12-01,47.71134948730469
2011-12-02,47.900062561035156
2011-12-05,47.376792907714844
2011-12-06,47.67704772949219
2011-12-07,47.5140495300293
2011-12-08,47.53978729248047
2011-12-09,47.9515380859375
2011-12-12,47.44544219970703
2011-12-13,46.896419525146484
2011-12-14,46.39033126831055
2011-12-15,46.6219367980957
2011-12-16,47.11268615722656
2011-12-19,46.587493896484375
2011-12-20,47.767032623291016
2011-12-21,48.34389114379883
2011-12-22,48.49885177612305
2011-12-23,48.99822235107422
2011-12-27,49.29097366333008
2011-12-28,48.679664611816406
2011-12-29,49.618133544921875
2011-12-30,49.77311325073242
2012-01-03,49.95391082763672
2012-01-04,49.996978759765625
2012-01-05,50.11750030517578
2012-01-06,50.18637466430664
2012-01-09,50.41023635864258
2012-01-10,50.69435119628906
2012-01-11,51.08180236816406
2012-01-12,51.49506378173828
2012-01-13,51.391746520996094
2012-01-17,51.34869384765625
2012-01-18,52.12358474731445
2012-01-19,51.78779983520508
2012-01-20,51.98582077026367
2012-01-23,52.01165771484375
2012-01-24,52.511024475097656
2012-01-25,52.46797180175781
2012-01-26,52.31300354003906
2012-01-27,52.097740173339844
2012-01-30,51.89112854003906
2012-01-31,52.037471771240234
2012-02-01,52.1838493347168
2012-02-02,52.089141845703125
2012-02-03,52.97593688964844
2012-02-06,52.76931381225586
2012-02-07,53.10508728027344
2012-02-08,53.26007843017578
2012-02-09,53.079261779785156
2012-02-10,52.69181442260742
2012-02-13,52.907073974609375
2012-02-14,52.786521911621094
2012-02-15,53.13092803955078
2012-02-16,53.36338424682617
2012-02-17,53.251461029052734
2012-02-21,53.079261779785156
2012-02-22,53.32894515991211
2012-02-23,53.52696228027344
2012-02-24,53.974674224853516
2012-02-27,53.914405822753906
2012-02-28,53.16535949707031
2012-02-29,51.65864944458008
2012-03-01,51.75334930419922
2012-03-02,51.44236373901367
2012-03-05,51.31279754638672
2012-03-06,51.26097869873047
2012-03-07,51.27824783325195
2012-03-08,51.2523307800293
2012-03-09,51.58058547973633
2012-03-12,51.16593933105469
2012-03-13,51.857017517089844
2012-03-14,51.67561340332031
2012-03-15,51.67561340332031
2012-03-16,51.891578674316406
2012-03-19,52.012516021728516
2012-03-20,52.254398345947266
2012-03-21,51.96931457519531
2012-03-22,51.84838104248047
2012-03-23,52.064361572265625
2012-03-26,53.29103088378906
2012-03-27,53.07505798339844
2012-03-28,53.07505798339844
2012-03-29,53.30829620361328
2012-03-30,53.316932678222656
2012-04-02,53.835243225097656
2012-04-03,53.71430969238281
2012-04-04,53.10961151123047
2012-04-05,53.12689208984375
2012-04-09,52.893638610839844
2012-04-10,51.76200485229492
2012-04-11,52.08163070678711
2012-04-12,53.40331268310547
2012-04-13,53.22190856933594
2012-04-16,53.37741470336914
2012-04-17,54.051212310791016
2012-04-18,53.94755554199219
2012-04-19,53.783409118652344
2012-04-20,53.74885940551758
2012-04-23,53.593360900878906
2012-04-24,53.653846740722656
2012-04-25,54.15486526489258
2012-04-26,54.39675521850586
2012-04-27,55.12237548828125
2012-04-30,55.01872634887695
2012-05-01,55.580223083496094
2012-05-02,55.29515838623047
2012-05-03,55.38154983520508
2012-05-04,54.863224029541016
2012-05-07,56.115814208984375
2012-05-08,56.04671859741211
2012-05-09,55.8480224609375
2012-05-10,55.986244201660156
2012-05-11,55.899845123291016
2012-05-14,55.51111602783203
2012-05-15,55.51111602783203
2012-05-16,55.83073425292969
2012-05-17,54.189414978027344
2012-05-18,54.31900405883789
2012-05-21,55.597511291503906
2012-05-22,55.99486541748047
2012-05-23,55.96896743774414
2012-05-24,56.22811508178711
2012-05-25,55.58885192871094
2012-05-29,55.649322509765625
2012-05-30,55.139671325683594
2012-05-31,54.60408020019531
2012-06-01,53.489707946777344
2012-06-04,53.79205322265625
2012-06-05,54.10303497314453
2012-06-06,56.0726203918457
2012-06-07,56.7291374206543
2012-06-08,57.480712890625
2012-06-11,56.64277648925781
2012-06-12,57.54117965698242
2012-06-13,57.23881530761719
2012-06-14,57.75712966918945
2012-06-15,58.06906509399414
2012-06-18,58.01704788208008
2012-06-19,58.35498046875
2012-06-20,57.488529205322266
2012-06-21,56.33616256713867
2012-06-22,57.644500732421875
2012-06-25,57.28922653198242
2012-06-26,57.73112869262695
2012-06-27,57.9564094543457
2012-06-28,57.73981475830078
2012-06-29,59.37739562988281
2012-07-02,59.5853271484375
2012-07-03,59.749969482421875
2012-07-05,59.45536804199219
2012-07-06,58.762210845947266
2012-07-09,58.874855041503906
2012-07-10,58.47626495361328
2012-07-11,58.19036102294922
2012-07-12,58.337646484375
2012-07-13,58.64958572387695
2012-07-16,58.46763229370117
2012-07-17,59.039466857910156
2012-07-18,58.80550765991211
2012-07-19,58.857505798339844
2012-07-20,58.251014709472656
2012-07-23,57.71382141113281
2012-07-24,56.67409133911133
2012-07-25,56.68275451660156
2012-07-26,57.18525695800781
2012-07-27,58.19900894165039
2012-07-30,59.04813766479492
2012-07-31,56.70872116088867
2012-08-01,56.92532730102539
2012-08-02,55.00183868408203
2012-08-03,55.80765151977539
2012-08-06,55.82498550415039
2012-08-07,55.868289947509766
2012-08-08,55.608360290527344
2012-08-09,55.91160583496094
2012-08-10,56.613441467285156
2012-08-13,56.41414260864258
2012-08-14,56.13688659667969
2012-08-15,56.396812438964844
2012-08-16,57.85243225097656
2012-08-17,57.869754791259766
2012-08-20,57.297916412353516
2012-08-21,57.046627044677734
2012-08-22,58.302982330322266
2012-08-23,57.869754791259766
2012-08-24,57.63582229614258
2012-08-27,57.315250396728516
2012-08-28,56.33616256713867
2012-08-29,56.422821044921875
2012-08-30,55.461063385009766
2012-08-31,55.478389739990234
2012-09-04,54.9931755065918
2012-09-05,55.36575698852539
2012-09-06,56.266841888427734
2012-09-07,56.54410934448242
2012-09-10,55.99823760986328
2012-09-11,55.62568283081055
2012-09-12,55.57368850708008
2012-09-13,56.23220443725586
2012-09-14,55.72810363769531
2012-09-17,55.4934196472168
2012-09-18,55.3022346496582
2012-09-19,55.26746368408203
2012-09-20,55.25007629394531
2012-09-21,55.719417572021484
2012-09-24,56.04967498779297
2012-09-25,55.42390441894531
2012-09-26,55.8845329284668
2012-09-27,56.588531494140625
2012-09-28,56.32778549194336
2012-10-01,56.43208312988281
2012-10-02,56.32778549194336
2012-10-03,55.98883056640625
2012-10-04,56.40601348876953
2012-10-05,56.48422622680664
2012-10-08,56.39732360839844
2012-10-09,55.75416564941406
2012-10-10,55.3022346496582
2012-10-11,55.33700942993164
2012-10-12,57.57064437866211
2012-10-15,58.98728942871094
2012-10-16,59.778236389160156
2012-10-17,60.317039489746094
2012-10-18,60.7342529296875
2012-10-19,60.030242919921875
2012-10-22,60.612552642822266
2012-10-23,60.12586975097656
2012-10-24,59.96072769165039
2012-10-25,60.14323806762695
2012-10-26,60.45609664916992
2012-10-31,60.49089813232422
2012-11-01,61.551239013671875
2012-11-02,61.36870193481445
2012-11-05,61.481689453125
2012-11-06,62.020530700683594
2012-11-07,61.255706787109375
2012-11-08,60.87331008911133
2012-11-09,60.725547790527344
2012-11-12,60.33444595336914
2012-11-13,60.18667984008789
2012-11-14,59.32627868652344
2012-11-15,59.70867919921875
2012-11-16,59.94335174560547
2012-11-19,60.83855438232422
2012-11-20,61.11666488647461
2012-11-21,60.57781219482422
2012-11-23,61.142723083496094
2012-11-26,60.67340850830078
2012-11-27,60.87331008911133
2012-11-28,61.68159484863281
2012-11-29,62.411624908447266
2012-11-30,62.64633560180664
2012-12-03,62.159610748291016
2012-12-04,62.463809967041016
2012-12-05,61.84670639038086
2012-12-06,62.91572570800781
2012-12-07,63.20253372192383
2012-12-10,62.61155319213867
2012-12-11,63.03742218017578
2012-12-12,61.28177261352539
2012-12-13,61.42953872680664
2012-12-14,61.49055862426758
2012-12-17,61.97888946533203
2012-12-18,62.66775131225586
2012-12-19,62.606685638427734
2012-12-20,62.981632232666016
2012-12-21,62.08352279663086
2012-12-24,62.850868225097656
2012-12-26,62.62411880493164
2012-12-27,62.606685638427734
2012-12-28,61.717288970947266
2012-12-31,62.693885803222656
2013-01-02,64.81273651123047
2013-01-03,64.6121826171875
2013-01-04,64.8301773071289
2013-01-07,64.43779754638672
2013-01-08,63.871002197265625
2013-01-09,63.97564697265625
2013-01-10,63.78382110595703
2013-01-11,63.48735427856445
2013-01-14,63.6007080078125
2013-01-15,63.76639175415039
2013-01-16,63.51354217529297
2013-01-17,63.93205642700195
2013-01-18,64.36803436279297
2013-01-22,64.66451263427734
2013-01-23,63.99309539794922
2013-01-24,63.80126190185547
2013-01-25,64.03669738769531
2013-01-28,63.34785842895508
2013-01-29,63.54837417602539
2013-01-30,62.99034118652344
2013-01-31,63.129852294921875
2013-02-01,64.41165161132812
2013-02-04,63.89719772338867
2013-02-05,64.79532623291016
2013-02-06,64.57733154296875
2013-02-07,64.03669738769531
2013-02-08,64.87376403808594
2013-02-11,64.57733154296875
2013-02-12,64.92607879638672
2013-02-13,65.10919952392578
2013-02-14,65.24002838134766
2013-02-15,65.58007049560547
2013-02-19,65.99860382080078
2013-02-20,65.23126220703125
2013-02-21,64.50756072998047
2013-02-22,65.1353759765625
2013-02-25,63.4786262512207
2013-02-26,66.12940979003906
2013-02-27,67.41119384765625
2013-02-28,66.74846649169922
2013-03-01,67.14204406738281
2013-03-04,67.62305450439453
2013-03-05,67.58810424804688
2013-03-06,67.92916870117188
2013-03-07,68.15657043457031
2013-03-08,68.34024047851562
2013-03-11,68.92621612548828
2013-03-12,69.48595428466797
2013-03-13,69.92322540283203
2013-03-14,69.93203735351562
2013-03-15,69.6521224975586
2013-03-18,68.89997100830078
2013-03-19,69.25856018066406
2013-03-20,69.42472839355469
2013-03-21,68.961181640625
2013-03-22,69.5034408569336
2013-03-25,69.73087310791016
2013-03-26,68.98741149902344
2013-03-27,68.51513671875
2013-03-28,70.12439727783203
2013-04-01,69.52970123291016
2013-04-02,70.14188385009766
2013-04-03,69.58216094970703
2013-04-04,69.8357925415039
2013-04-05,69.38973999023438
2013-04-08,70.00196075439453
2013-04-09,70.46546936035156
2013-04-10,71.98728942871094
2013-04-11,72.56449127197266
2013-04-12,71.9085464477539
2013-04-15,70.43050384521484
2013-04-16,71.64618682861328
2013-04-17,71.3313217163086
2013-04-18,71.13017272949219
2013-04-19,71.91729736328125
2013-04-22,72.60823822021484
2013-04-23,73.2816390991211
2013-04-24,72.84439086914062
2013-04-25,73.22917175292969
2013-04-26,72.53823852539062
2013-04-29,72.80939483642578
2013-04-30,74.00757598876953
2013-05-01,73.6839370727539
2013-05-02,73.70147705078125
2013-05-03,74.84716033935547
2013-05-06,74.64601135253906
2013-05-07,76.2377700805664
2013-05-08,75.97537231445312
2013-05-09,75.89665985107422
2013-05-10,75.9141616821289
2013-05-13,76.07157897949219
2013-05-14,76.93743133544922
2013-05-15,77.9607162475586
2013-05-16,77.10362243652344
2013-05-17,77.91693878173828
2013-05-20,77.03363800048828
2013-05-21,77.88196563720703
2013-05-22,76.46515655517578
2013-05-23,76.2552490234375
2013-05-24,76.21153259277344
2013-05-28,76.14155578613281
2013-05-29,75.2494888305664
2013-05-30,74.74223327636719
2013-05-31,73.87639617919922
2013-06-03,73.24667358398438
2013-06-04,73.92010498046875
2013-06-05,73.03677368164062
2013-06-06,73.54403686523438
2013-06-07,74.12126159667969
2013-06-10,73.99883270263672
2013-06-11,73.20294952392578
2013-06-12,73.6839370727539
2013-06-13,74.13001251220703
2013-06-14,73.6915283203125
2013-06-17,75.69979095458984
2013-06-18,76.059326171875
2013-06-19,75.1385269165039
2013-06-20,73.65644073486328
2013-06-21,73.46351623535156
2013-06-24,73.60385131835938
2013-06-25,74.02478790283203
2013-06-26,75.3577651977539
2013-06-27,75.15606689453125
2013-06-28,74.70881652832031
2013-07-01,75.7173080444336
2013-07-02,75.53316497802734
2013-07-03,75.27008056640625
2013-07-05,75.85762786865234
2013-07-08,76.17333984375
2013-07-09,77.57648468017578
2013-07-10,77.75184631347656
2013-07-11,78.83930969238281
2013-07-12,79.18131256103516
2013-07-15,79.6022720336914
2013-07-16,80.08460998535156
2013-07-17,80.365234375
2013-07-18,81.10188293457031
2013-07-19,81.90869903564453
2013-07-22,82.6804428100586
2013-07-23,83.11014556884766
2013-07-24,82.15423583984375
2013-07-25,82.03148651123047
2013-07-26,81.54914855957031
2013-07-29,80.76863861083984
2013-07-30,82.21560668945312
2013-07-31,80.80371856689453
2013-08-01,82.46997833251953
2013-08-02,82.10164642333984
2013-08-05,81.08434295654297
2013-08-06,81.99638366699219
2013-08-07,81.82099914550781
2013-08-08,81.6017837524414
2013-08-09,81.59300231933594
2013-08-12,81.373779296875
2013-08-13,81.68946838378906
2013-08-14,81.58424377441406
2013-08-15,80.8563461303711
2013-08-16,80.42668151855469
2013-08-19,80.00569152832031
2013-08-20,79.45318603515625
2013-08-21,79.53211975097656
2013-08-22,80.27753448486328
2013-08-23,80.42668151855469
2013-08-26,81.06681060791016
2013-08-27,79.45318603515625
2013-08-28,79.6548843383789
2013-08-29,80.365234375
2013-08-30,80.11093139648438
2013-09-03,81.18955993652344
2013-09-04,82.19813537597656
2013-09-05,81.66315460205078
2013-09-06,81.32115173339844
2013-09-09,82.2507095336914
2013-09-10,83.65384674072266
2013-09-11,84.27649688720703
2013-09-12,84.1888198852539
2013-09-13,84.11848449707031
2013-09-16,85.13822174072266
2013-09-17,84.62834930419922
