Date,LIN
2010-11-05,70.25867462158203
2010-11-08,70.77278137207031
2010-11-09,69.56321716308594
2010-11-10,70.3720474243164
2010-11-11,70.16798400878906
2010-11-12,69.23062133789062
2010-11-15,69.17770385742188
2010-11-16,68.33854675292969
2010-11-17,68.27052307128906
2010-11-18,69.44982147216797
2010-11-19,69.91849517822266
2010-11-22,69.548095703125
2010-11-23,68.91309356689453
2010-11-24,70.0394515991211
2010-11-26,69.58589935302734
2010-11-29,69.48761749267578
2010-11-30,69.58589935302734
2010-12-01,70.68956756591797
2010-12-02,71.38507843017578
2010-12-03,71.55217742919922
2010-12-06,71.24833679199219
2010-12-07,71.4610366821289
2010-12-08,71.05844116210938
2010-12-09,71.18758392333984
2010-12-10,70.93694305419922
2010-12-13,70.92178344726562
2010-12-14,70.3140640258789
2010-12-15,70.70903015136719
2010-12-16,71.29393005371094
2010-12-17,71.03569030761719
2010-12-20,72.0003433227539
2010-12-21,72.89664459228516
2010-12-22,72.65355682373047
2010-12-23,72.5472183227539
2010-12-27,72.448486328125
2010-12-28,72.62320709228516
2010-12-29,72.86624145507812
2010-12-30,72.04590606689453
2010-12-31,72.516845703125
2011-01-03,72.32695770263672
2011-01-04,71.82561492919922
2011-01-05,71.77245330810547
2011-01-06,70.67866516113281
2011-01-07,71.62053680419922
2011-01-10,70.77738952636719
2011-01-11,70.86858367919922
2011-01-12,71.18758392333984
2011-01-13,70.564697265625
2011-01-14,70.63306427001953
2011-01-18,70.97490692138672
2011-01-19,70.0937728881836
2011-01-20,69.25825500488281
2011-01-21,69.15192413330078
2011-01-24,69.45573425292969
2011-01-25,69.30384063720703
2011-01-26,69.49373626708984
2011-01-27,69.8127670288086
2011-01-28,69.02281951904297
2011-01-31,70.67106628417969
2011-02-01,72.37252044677734
2011-02-02,72.17501068115234
2011-02-03,72.02312469482422
2011-02-04,72.3421401977539
2011-02-07,72.22819519042969
2011-02-08,72.29657745361328
2011-02-09,71.98514556884766
2011-02-10,72.56242370605469
2011-02-11,73.67899322509766
2011-02-14,73.51947021484375
2011-02-15,73.57267761230469
2011-02-16,74.61328887939453
2011-02-17,74.68164825439453
2011-02-18,75.26652526855469
2011-02-22,74.31700897216797
2011-02-23,73.67899322509766
2011-02-24,74.02838897705078
2011-02-25,74.66646575927734
2011-02-28,75.48678588867188
2011-03-01,74.27147674560547
2011-03-02,74.42338562011719
2011-03-03,75.20213317871094
2011-03-04,75.01889038085938
2011-03-07,73.99585723876953
2011-03-08,74.6295166015625
2011-03-09,74.6142349243164
2011-03-10,73.78207397460938
2011-03-11,74.80510711669922
2011-03-14,74.93490600585938
2011-03-15,74.25541687011719
2011-03-16,72.6826400756836
2011-03-17,73.659912109375
2011-03-18,74.1637954711914
2011-03-21,74.7669448852539
2011-03-22,74.73641967773438
2011-03-23,75.38538360595703
2011-03-24,76.00375366210938
2011-03-25,76.24809265136719
2011-03-28,75.92742156982422
2011-03-29,77.04972076416016
2011-03-30,77.1260986328125
2011-03-31,77.56888580322266
2011-04-01,77.85901641845703
2011-04-04,78.17204284667969
2011-04-05,78.65299987792969
2011-04-06,78.73697662353516
2011-04-07,78.27128601074219
2011-04-08,78.0956802368164
2011-04-11,77.39331817626953
2011-04-12,76.75196838378906
2011-04-13,77.40093231201172
2011-04-14,77.7597427368164
2011-04-15,78.75228118896484
2011-04-18,78.56141662597656
2011-04-19,80.8060302734375
2011-04-20,81.10376739501953
2011-04-21,81.31755828857422
2011-04-25,81.54659271240234
2011-04-26,82.54672241210938
2011-04-27,81.00453186035156
2011-04-28,81.8290786743164
2011-04-29,81.24883270263672
2011-05-02,80.48536682128906
2011-05-03,80.14180755615234
2011-05-04,78.86681365966797
2011-05-05,78.56141662597656
2011-05-06,79.09583282470703
2011-05-09,79.72187805175781
2011-05-10,80.28685760498047
2011-05-11,79.08056640625
2011-05-12,79.51573944091797
2011-05-13,78.52325439453125
2011-05-16,78.66063690185547
2011-05-17,78.03463745117188
2011-05-18,79.7982406616211
2011-05-19,80.21051788330078
2011-05-20,79.76005554199219
2011-05-23,78.86681365966797
2011-05-24,78.64539337158203
2011-05-25,79.84403991699219
2011-05-26,79.61499786376953
2011-05-27,80.17999267578125
2011-05-31,80.8060302734375
2011-06-01,78.93548583984375
2011-06-02,78.75228118896484
2011-06-03,77.3790283203125
2011-06-06,76.85729217529297
2011-06-07,76.78825378417969
2011-06-08,76.71923065185547
2011-06-09,77.985107421875
2011-06-10,76.73457336425781
2011-06-13,77.07213592529297
2011-06-14,78.35334014892578
2011-06-15,77.07980346679688
2011-06-16,77.54778289794922
2011-06-17,77.5324478149414
2011-06-20,78.34564971923828
2011-06-21,79.64222717285156
2011-06-22,79.65755462646484
2011-06-23,79.41205596923828
2011-06-24,79.24324798583984
2011-06-27,79.65755462646484
2011-06-28,81.39910888671875
2011-06-29,82.84140014648438
2011-06-30,83.15596008300781
2011-07-01,83.6316146850586
2011-07-05,83.1712875366211
2011-07-06,83.96150207519531
2011-07-07,85.3884506225586
2011-07-08,84.7517318725586
2011-07-11,83.13294982910156
2011-07-12,82.6419448852539
2011-07-13,82.31971740722656
2011-07-14,81.57554626464844
2011-07-15,82.1125717163086
2011-07-18,81.21495056152344
2011-07-19,81.88240814208984
2011-07-20,81.5141830444336
2011-07-21,82.2353286743164
2011-07-22,80.63957977294922
2011-07-25,80.63191986083984
2011-07-26,79.72662353515625
2011-07-27,78.01577758789062
2011-07-28,78.384033203125
2011-07-29,79.51177978515625
2011-08-01,78.64486694335938
2011-08-02,77.15650939941406
2011-08-03,78.17688751220703
2011-08-04,74.95467376708984
2011-08-05,73.91127014160156
2011-08-08,70.09064483642578
2011-08-09,72.44596099853516
2011-08-10,70.87319946289062
2011-08-11,74.58644104003906
2011-08-12,75.64514923095703
2011-08-15,76.4583740234375
2011-08-16,75.7525634765625
2011-08-17,75.4917221069336
2011-08-18,71.67876434326172
2011-08-19,69.17007446289062
2011-08-22,68.22640991210938
2011-08-23,70.40522766113281
2011-08-24,70.92691802978516
2011-08-25,70.94226837158203
2011-08-26,72.41527557373047
2011-08-29,74.67080688476562
2011-08-30,75.36127471923828
2011-08-31,75.56078338623047
2011-09-01,75.33062744140625
2011-09-02,74.49008178710938
2011-09-06,74.3204345703125
2011-09-07,75.87039184570312
2011-09-08,74.82167053222656
2011-09-09,73.04037475585938
2011-09-12,72.78590393066406
2011-09-13,73.85775756835938
2011-09-14,75.73157501220703
2011-09-15,77.08875274658203
2011-09-16,77.73646545410156
2011-09-19,77.18126678466797
2011-09-20,78.27628326416016
2011-09-21,74.84479522705078
2011-09-22,72.06877136230469
2011-09-23,71.64462280273438
2011-09-26,73.3179931640625
2011-09-27,74.42837524414062
2011-09-28,72.64710998535156
2011-09-29,73.57244873046875
2011-09-30,72.08419036865234
2011-10-03,70.74243927001953
2011-10-04,73.21774291992188
2011-10-05,75.79327392578125
2011-10-06,76.13257598876953
2011-10-07,75.6390380859375
2011-10-10,78.6232681274414
2011-10-11,77.77506256103516
2011-10-12,78.36111450195312
2011-10-13,77.9138412475586
2011-10-14,79.15534973144531
2011-10-17,77.81359100341797
2011-10-18,79.47921752929688
2011-10-19,77.6747817993164
2011-10-20,78.30712890625
2011-10-21,79.81080627441406
2011-10-24,79.88790893554688
2011-10-25,78.38424682617188
2011-10-26,80.44310760498047
2011-10-27,81.41473388671875
2011-10-28,81.17565155029297
2011-10-31,78.39962005615234
2011-11-01,75.97830200195312
2011-11-02,77.46659851074219
2011-11-03,78.5693130493164
2011-11-04,77.46659851074219
2011-11-07,77.9061508178711
2011-11-08,78.808349609375
2011-11-09,75.80098724365234
2011-11-10,76.9885025024414
2011-11-11,78.26084899902344
2011-11-14,78.18375396728516
2011-11-15,77.75188446044922
2011-11-16,75.91661834716797
2011-11-17,74.5903091430664
2011-11-18,74.79850006103516
2011-11-21,73.98114776611328
2011-11-22,73.5184555053711
2011-11-23,72.44659423828125
2011-11-25,72.1072998046875
2011-11-28,74.9527816772461
2011-11-29,74.65201568603516
2011-11-30,78.65412139892578
2011-12-01,77.76731872558594
2011-12-02,77.46659851074219
2011-12-05,78.90032196044922
2011-12-06,79.3885498046875
2011-12-07,80.5199966430664
2011-12-08,79.68302917480469
2011-12-09,80.23324584960938
2011-12-12,79.31101989746094
2011-12-13,79.14056396484375
2011-12-14,78.95455169677734
2011-12-15,80.03948974609375
2011-12-16,80.41925811767578
2011-12-19,79.86902618408203
2011-12-20,81.77544403076172
2011-12-21,81.48869323730469
2011-12-22,81.93822479248047
2011-12-23,82.60469818115234
2011-12-27,83.14717102050781
2011-12-28,82.1784439086914
2011-12-29,83.03092193603516
2011-12-30,82.84492492675781
2012-01-03,83.58114624023438
2012-01-04,84.46463012695312
2012-01-05,83.62765502929688
2012-01-06,83.6664047241211
2012-01-09,82.86042785644531
2012-01-10,83.37194061279297
2012-01-11,83.48042297363281
2012-01-12,84.88311004638672
2012-01-13,84.11588287353516
2012-01-17,85.11563110351562
2012-01-18,86.08431243896484
2012-01-19,85.76659393310547
2012-01-20,84.72037506103516
2012-01-23,84.94511413574219
2012-01-24,84.54987335205078
2012-01-25,82.20169067382812
2012-01-26,82.49618530273438
2012-01-27,81.98473358154297
2012-01-30,82.44970703125
2012-01-31,82.30243682861328
2012-02-01,82.69766235351562
2012-02-02,81.90719604492188
2012-02-03,83.71289825439453
2012-02-06,83.95314025878906
2012-02-07,84.0771484375
2012-02-08,83.95314025878906
2012-02-09,83.87564086914062
2012-02-10,83.04643249511719
2012-02-13,83.06189727783203
2012-02-14,83.13166046142578
2012-02-15,83.43392181396484
2012-02-16,84.44915008544922
2012-02-17,85.24736022949219
2012-02-21,85.24736022949219
2012-02-22,84.99159240722656
2012-02-23,85.28612518310547
2012-02-24,85.162109375
2012-02-27,85.17761993408203
2012-02-28,84.99934387207031
2012-02-29,84.47238159179688
2012-03-01,85.09235382080078
2012-03-02,85.0148696899414
2012-03-05,84.44627380371094
2012-03-06,83.69857025146484
2012-03-07,84.24376678466797
2012-03-08,85.63795471191406
2012-03-09,85.42766571044922
2012-03-12,85.68470001220703
2012-03-13,86.55702209472656
2012-03-14,86.03520202636719
2012-03-15,86.05073547363281
2012-03-16,86.23770141601562
2012-03-19,86.59595489501953
2012-03-20,86.28443908691406
2012-03-21,87.01659393310547
2012-03-22,86.34673309326172
2012-03-23,87.36707305908203
2012-03-26,88.78462219238281
2012-03-27,89.22860717773438
2012-03-28,88.58993530273438
2012-03-29,89.08838653564453
2012-03-30,89.29092407226562
2012-04-02,89.60245513916016
2012-04-03,89.39995574951172
2012-04-04,88.58214569091797
2012-04-05,88.74571990966797
2012-04-09,87.50728607177734
2012-04-10,85.404296875
2012-04-11,86.74398803710938
2012-04-12,88.49646759033203
2012-04-13,87.2580337524414
2012-04-16,87.974609375
2012-04-17,88.98715209960938
2012-04-18,88.7768783569336
2012-04-19,88.65222930908203
2012-04-20,88.55096435546875
2012-04-23,87.75650024414062
2012-04-24,87.569580078125
2012-04-25,88.61328125
2012-04-26,89.82836151123047
2012-04-27,90.71626281738281
2012-04-30,90.11653137207031
2012-05-01,90.4981918334961
2012-05-02,90.69293212890625
2012-05-03,90.49038696289062
2012-05-04,89.35323333740234
2012-05-07,89.36101531982422
2012-05-08,89.08063507080078
2012-05-09,87.44497680664062
2012-05-10,87.03995513916016
2012-05-11,86.98543548583984
2012-05-14,85.98846435546875
2012-05-15,85.68470001220703
2012-05-16,85.18621063232422
2012-05-17,82.46012878417969
2012-05-18,81.86820220947266
2012-05-21,84.4151382446289
2012-05-22,83.86990356445312
2012-05-23,84.39175415039062
2012-05-24,84.7266616821289
2012-05-25,84.01788330078125
2012-05-29,85.20179748535156
2012-05-30,82.76387023925781
2012-05-31,82.7483139038086
2012-06-01,80.62195587158203
2012-06-04,80.98802947998047
2012-06-05,79.93878936767578
2012-06-06,81.58313751220703
2012-06-07,81.95899963378906
2012-06-08,82.929931640625
2012-06-11,82.17040252685547
2012-06-12,83.43107604980469
2012-06-13,81.95899963378906
2012-06-14,81.849365234375
2012-06-15,82.6715316772461
2012-06-18,82.9377670288086
2012-06-19,84.68389892578125
2012-06-20,84.0653305053711
2012-06-21,82.12342834472656
2012-06-22,82.4992904663086
2012-06-25,81.46570587158203
2012-06-26,81.75538635253906
2012-06-27,81.5361557006836
2012-06-28,82.48363494873047
2012-06-29,85.13805389404297
2012-07-02,84.83270263671875
2012-07-03,85.83494567871094
2012-07-05,85.96022033691406
2012-07-06,85.3572998046875
2012-07-09,85.38862609863281
2012-07-10,84.30023956298828
2012-07-11,84.0653305053711
2012-07-12,82.89080047607422
2012-07-13,84.0653305053711
2012-07-16,83.8616943359375
2012-07-17,85.05193328857422
2012-07-18,85.0754165649414
2012-07-19,85.44343566894531
2012-07-20,84.19842529296875
2012-07-23,83.21963500976562
2012-07-24,82.0686264038086
2012-07-25,80.6043701171875
2012-07-26,81.81024169921875
2012-07-27,83.00044250488281
2012-07-30,82.5384521484375
2012-07-31,81.24646759033203
2012-08-01,81.41869354248047
2012-08-02,80.70614624023438
2012-08-03,82.82814025878906
2012-08-06,82.25655364990234
2012-08-07,83.81475830078125
2012-08-08,84.55078887939453
2012-08-09,84.54297637939453
2012-08-10,84.69174194335938
2012-08-13,84.33155822753906
2012-08-14,84.01836395263672
2012-08-15,84.54297637939453
2012-08-16,85.11459350585938
2012-08-17,84.3393783569336
2012-08-20,84.9344711303711
2012-08-21,84.58995819091797
2012-08-22,85.78014373779297
2012-08-23,84.26110076904297
2012-08-24,83.87740325927734
2012-08-27,82.929931640625
2012-08-28,81.90418243408203
2012-08-29,82.31918334960938
2012-08-30,82.07642364501953
2012-08-31,82.60888671875
2012-09-04,81.61445617675781
2012-09-05,82.2048568725586
2012-09-06,83.88154602050781
2012-09-07,84.24359893798828
2012-09-10,84.06259155273438
2012-09-11,83.89727783203125
2012-09-12,83.43283081054688
2012-09-13,83.85791015625
2012-09-14,84.96784210205078
2012-09-17,84.98358917236328
2012-09-18,85.22760772705078
2012-09-19,85.3299331665039
2012-09-20,85.44799041748047
2012-09-21,84.86550903320312
2012-09-24,84.26724243164062
2012-09-25,83.67687225341797
2012-09-26,81.7482681274414
2012-09-27,82.2048568725586
2012-09-28,81.77192687988281
2012-10-01,81.87422180175781
2012-10-02,81.7010498046875
2012-10-03,82.26781463623047
2012-10-04,82.93692779541016
2012-10-05,83.13370513916016
2012-10-08,83.16519165039062
2012-10-09,82.8975601196289
2012-10-10,81.7482681274414
2012-10-11,81.63021087646484
2012-10-12,81.76403045654297
2012-10-15,82.55905151367188
2012-10-16,83.89727783203125
2012-10-17,85.18827819824219
2012-10-18,84.99143981933594
2012-10-19,82.55905151367188
2012-10-22,82.85821533203125
2012-10-23,82.6141586303711
2012-10-24,82.33078002929688
2012-10-25,82.48038482666016
2012-10-26,82.88968658447266
2012-10-31,83.60602569580078
2012-11-01,85.40077209472656
2012-11-02,86.353271484375
2012-11-05,86.17223358154297
2012-11-06,86.58943176269531
2012-11-07,85.84947204589844
2012-11-08,84.99931335449219
2012-11-09,84.54275512695312
2012-11-12,84.56639862060547
2012-11-13,84.40897369384766
2012-11-14,83.60602569580078
2012-11-15,83.07076263427734
2012-11-16,82.0946044921875
2012-11-19,83.16519165039062
2012-11-20,83.09434509277344
2012-11-21,82.79519653320312
2012-11-23,84.17277526855469
2012-11-26,83.9996109008789
2012-11-27,83.6847152709961
2012-11-28,83.88154602050781
2012-11-29,83.52729034423828
2012-11-30,84.3931884765625
2012-12-03,82.94480895996094
2012-12-04,83.21240234375
2012-12-05,83.82173156738281
2012-12-06,84.10661315917969
2012-12-07,84.91370391845703
2012-12-10,85.33307647705078
2012-12-11,85.44386291503906
2012-12-12,84.37562561035156
2012-12-13,85.04822540283203
2012-12-14,84.63675689697266
2012-12-17,85.23814392089844
2012-12-18,86.6624755859375
2012-12-19,85.77623748779297
2012-12-20,86.61500549316406
2012-12-21,85.98197937011719
2012-12-24,86.83655548095703
2012-12-26,87.11347961425781
2012-12-27,86.70994567871094
2012-12-28,85.3805923461914
2012-12-31,86.60708618164062
2013-01-02,89.08380889892578
2013-01-03,89.08380889892578
2013-01-04,89.68521118164062
2013-01-07,89.48739624023438
2013-01-08,90.11253356933594
2013-01-09,90.1045913696289
2013-01-10,90.34992218017578
2013-01-11,90.20745849609375
2013-01-14,90.28659057617188
2013-01-15,90.0571060180664
2013-01-16,89.07592010498047
2013-01-17,89.59814453125
2013-01-18,89.82765197753906
2013-01-22,90.2232894897461
2013-01-23,87.65160369873047
2013-01-24,87.92852783203125
2013-01-25,88.41122436523438
2013-01-28,87.02648162841797
2013-01-29,87.47750091552734
2013-01-30,86.99481201171875
2013-01-31,87.33509826660156
2013-02-01,88.30046081542969
2013-02-04,87.18475341796875
2013-02-05,87.50122833251953
2013-02-06,87.66740417480469
2013-02-07,87.38253784179688
2013-02-08,88.31626892089844
2013-02-11,87.8256607055664
2013-02-12,87.81776428222656
2013-02-13,88.44287872314453
2013-02-14,87.99974822998047
2013-02-15,87.16099548339844
2013-02-19,87.62786102294922
2013-02-20,87.34303283691406
2013-02-21,87.0106430053711
2013-02-22,87.9681625366211
2013-02-25,86.67828369140625
2013-02-26,87.50122833251953
2013-02-27,88.79895782470703
2013-02-28,89.45571899414062
2013-03-01,89.81973266601562
2013-03-04,89.3370361328125
2013-03-05,90.22005462646484
2013-03-06,89.81436157226562
2013-03-07,89.63138580322266
2013-03-08,90.40302276611328
2013-03-11,90.2439193725586
2013-03-12,89.83028411865234
2013-03-13,89.71095275878906
2013-03-14,90.37122344970703
2013-03-15,90.323486328125
2013-03-18,89.88594818115234
2013-03-19,90.27576446533203
2013-03-20,90.40302276611328
2013-03-21,88.51761627197266
2013-03-22,88.77220916748047
2013-03-25,89.20975494384766
2013-03-26,89.17794799804688
2013-03-27,88.5733642578125
2013-03-28,88.7324447631836
2013-04-01,88.36650085449219
2013-04-02,88.30284118652344
2013-04-03,87.75394439697266
2013-04-04,88.50971221923828
2013-04-05,88.28694915771484
2013-04-08,88.7324447631836
2013-04-09,88.58924865722656
2013-04-10,89.87003326416016
2013-04-11,89.3768310546875
2013-04-12,88.30284118652344
2013-04-15,85.66969299316406
2013-04-16,87.61075592041016
2013-04-17,87.6903076171875
2013-04-18,87.33231353759766
2013-04-19,87.3084487915039
2013-04-22,87.3084487915039
2013-04-23,87.19705963134766
2013-04-24,89.71095275878906
2013-04-25,89.75072479248047
2013-04-26,89.67913055419922
2013-04-29,90.99171447753906
2013-04-30,90.9280776977539
2013-05-01,90.03710174560547
2013-05-02,90.25984191894531
2013-05-03,91.23833465576172
2013-05-06,90.41895294189453
2013-05-07,90.7530746459961
2013-05-08,90.60191345214844
2013-05-09,90.87240600585938
2013-05-10,90.68942260742188
2013-05-13,89.98139953613281
2013-05-14,90.91217803955078
2013-05-15,91.58041381835938
2013-05-16,90.68942260742188
2013-05-17,92.4395751953125
2013-05-20,92.09749603271484
2013-05-21,92.20886993408203
2013-05-22,92.04181671142578
2013-05-23,92.12134552001953
2013-05-24,92.24864959716797
2013-05-28,92.4554672241211
2013-05-29,91.9065933227539
2013-05-30,91.7315673828125
2013-05-31,90.95193481445312
2013-06-03,91.89066314697266
2013-06-04,92.8055191040039
2013-06-05,91.95789337158203
2013-06-06,91.28621673583984
2013-06-07,91.3261947631836
2013-06-10,91.82195281982422
2013-06-11,91.21424865722656
2013-06-12,91.94190979003906
2013-06-13,93.30929565429688
2013-06-14,94.28483581542969
2013-06-17,94.71664428710938
2013-06-18,95.1644515991211
2013-06-19,95.57225036621094
2013-06-20,93.04539489746094
2013-06-21,92.16581726074219
2013-06-24,91.23823547363281
2013-06-25,91.47013854980469
2013-06-26,92.70953369140625
2013-06-27,91.86994934082031
2013-06-28,92.0858383178711
2013-07-01,93.34125518798828
2013-07-02,91.71802520751953
2013-07-03,91.77397918701172
2013-07-05,92.50962829589844
2013-07-08,92.54963684082031
2013-07-09,94.02894592285156
2013-07-10,93.68510437011719
2013-07-11,93.86901092529297
2013-07-12,93.629150390625
2013-07-15,93.13335418701172
2013-07-16,92.78152465820312
2013-07-17,93.12538146972656
2013-07-18,93.31729125976562
2013-07-19,93.66912841796875
2013-07-22,93.56515502929688
2013-07-23,93.55716705322266
2013-07-24,94.40476989746094
2013-07-25,95.3163833618164
2013-07-26,95.15644073486328
2013-07-29,95.52425384521484
2013-07-30,96.49981689453125
2013-07-31,96.09201049804688
2013-08-01,95.98804473876953
2013-08-02,96.20396423339844
2013-08-05,96.0360336303711
2013-08-06,96.33988952636719
2013-08-07,96.23595428466797
2013-08-08,97.0035629272461
2013-08-09,96.80366516113281
2013-08-12,95.8121566772461
2013-08-13,96.1719741821289
2013-08-14,95.34034729003906
2013-08-15,94.5487289428711
2013-08-16,94.26883697509766
2013-08-19,93.74907684326172
2013-08-20,93.9330062866211
2013-08-21,93.97296905517578
2013-08-22,94.52471923828125
2013-08-23,94.92453002929688
2013-08-26,94.30882263183594
2013-08-27,93.42122650146484
2013-08-28,93.08539581298828
2013-08-29,92.95743560791016
2013-08-30,93.87701416015625
2013-09-03,93.9330062866211
2013-09-04,94.67243194580078
2013-09-05,94.77691650390625
2013-09-06,94.9296646118164
2013-09-09,95.8459243774414
2013-09-10,96.3924560546875
2013-09-11,97.33280181884766
2013-09-12,96.64158630371094
2013-09-13,96.82646942138672
2013-09-16,98.22499084472656
2013-09-17,97.56588745117188
2013-09-18,99.4466552734375
