Date,SHW
2010-11-05,20.90911865234375
2010-11-08,20.87487030029297
2010-11-09,20.87487030029297
2010-11-10,20.99472999572754
2010-11-11,21.063220977783203
2010-11-12,20.849184036254883
2010-11-15,20.977598190307617
2010-11-16,20.991870880126953
2010-11-17,20.877164840698242
2010-11-18,20.85708999633789
2010-11-19,21.04349136352539
2010-11-22,21.433504104614258
2010-11-23,21.247100830078125
2010-11-24,21.53675079345703
2010-11-26,21.433504104614258
2010-11-29,21.284381866455078
2010-11-30,21.27004623413086
2010-12-01,21.79197883605957
2010-12-02,21.855058670043945
2010-12-03,22.090227127075195
2010-12-06,22.073009490966797
2010-12-07,22.009920120239258
2010-12-08,22.150442123413086
2010-12-09,22.224998474121094
2010-12-10,22.299558639526367
2010-12-13,22.42000961303711
2010-12-14,22.764141082763672
2010-12-15,23.228713989257812
2010-12-16,23.506879806518555
2010-12-17,23.521221160888672
2010-12-20,23.78792953491211
2010-12-21,23.885421752929688
2010-12-22,24.232418060302734
2010-12-23,24.120582580566406
2010-12-27,24.163597106933594
2010-12-28,24.017337799072266
2010-12-29,24.0517520904541
2010-12-30,24.106245040893555
2010-12-31,24.017337799072266
2011-01-03,24.30411720275879
2011-01-04,24.00873374938965
2011-01-05,23.687551498413086
2011-01-06,23.76211166381836
2011-01-07,23.70762062072754
2011-01-10,23.693288803100586
2011-01-11,23.871089935302734
2011-01-12,23.83954429626465
2011-01-13,23.97718620300293
2011-01-14,24.169334411621094
2011-01-18,24.358604431152344
2011-01-19,23.833805084228516
2011-01-20,23.48394203186035
2011-01-21,23.598655700683594
2011-01-24,23.888282775878906
2011-01-25,24.688390731811523
2011-01-26,24.338529586791992
2011-01-27,24.576549530029297
2011-01-28,24.22095489501953
2011-01-31,24.298385620117188
2011-02-01,24.281177520751953
2011-02-02,24.040285110473633
2011-02-03,24.071828842163086
2011-02-04,24.120582580566406
2011-02-07,24.080429077148438
2011-02-08,24.13779067993164
2011-02-09,24.22095489501953
2011-02-10,24.473310470581055
2011-02-11,24.613832473754883
2011-02-14,24.45610237121582
2011-02-15,24.24675941467285
2011-02-16,24.25250244140625
2011-02-17,24.410221099853516
2011-02-18,24.38440704345703
2011-02-22,24.103374481201172
2011-02-23,23.805269241333008
2011-02-24,23.364595413208008
2011-02-25,23.531639099121094
2011-02-28,23.65261459350586
2011-03-01,23.168731689453125
2011-03-02,22.990161895751953
2011-03-03,23.546045303344727
2011-03-04,23.306982040405273
2011-03-07,23.042007446289062
2011-03-08,23.442354202270508
2011-03-09,23.574840545654297
2011-03-10,23.525888442993164
2011-03-11,23.836952209472656
2011-03-14,23.583494186401367
2011-03-15,23.701580047607422
2011-03-16,23.232093811035156
2011-03-17,23.25801658630371
2011-03-18,23.28682518005371
2011-03-21,23.672775268554688
2011-03-22,23.759183883666992
2011-03-23,23.906078338623047
2011-03-24,24.107696533203125
2011-03-25,24.15089988708496
2011-03-28,24.09905242919922
2011-03-29,24.156661987304688
2011-03-30,24.248825073242188
2011-03-31,24.191219329833984
2011-04-01,24.59445571899414
2011-04-04,24.63766098022461
2011-04-05,24.536849975585938
2011-04-06,24.626134872436523
2011-04-07,24.56853485107422
2011-04-08,24.476369857788086
2011-04-11,24.384197235107422
2011-04-12,24.159542083740234
2011-04-13,24.16529655456543
2011-04-14,24.2805118560791
2011-04-15,24.68374252319336
2011-04-18,24.2805118560791
2011-04-19,24.499414443969727
2011-04-20,24.71255111694336
2011-04-21,24.104820251464844
2011-04-25,23.957918167114258
2011-04-26,23.808149337768555
2011-04-27,23.63821792602539
2011-04-28,23.828317642211914
2011-04-29,23.701580047607422
2011-05-02,23.897441864013672
2011-05-03,23.975208282470703
2011-05-04,24.001131057739258
2011-05-05,24.058731079101562
2011-05-06,24.19986915588379
2011-05-09,24.22002601623535
2011-05-10,24.64918327331543
2011-05-11,24.41588020324707
2011-05-12,24.80470848083496
2011-05-13,24.827754974365234
2011-05-16,24.738473892211914
2011-05-17,24.65494155883789
2011-05-18,24.887792587280273
2011-05-19,25.023752212524414
2011-05-20,24.815475463867188
2011-05-23,24.67953109741211
2011-05-24,24.20514488220215
2011-05-25,24.286142349243164
2011-05-26,24.29192352294922
2011-05-27,24.803913116455078
2011-05-31,25.408458709716797
2011-06-01,24.89358901977539
2011-06-02,24.691102981567383
2011-06-03,24.289030075073242
2011-06-06,23.93324089050293
2011-06-07,24.046052932739258
2011-06-08,23.739444732666016
2011-06-09,23.797292709350586
2011-06-10,23.594816207885742
2011-06-13,23.539854049682617
2011-06-14,23.892744064331055
2011-06-15,23.522497177124023
2011-06-16,23.722078323364258
2011-06-17,23.86382484436035
2011-06-20,23.979522705078125
2011-06-21,24.115480422973633
2011-06-22,24.008453369140625
2011-06-23,24.514650344848633
2011-06-24,24.335309982299805
2011-06-27,23.973745346069336
2011-06-28,24.155977249145508
2011-06-29,23.91010093688965
2011-06-30,24.260107040405273
2011-07-01,24.786550521850586
2011-07-05,24.532001495361328
2011-07-06,24.682424545288086
2011-07-07,24.864654541015625
2011-07-08,24.61299705505371
2011-07-11,24.35845184326172
2011-07-12,24.228286743164062
2011-07-13,24.19068145751953
2011-07-14,24.043163299560547
2011-07-15,24.066307067871094
2011-07-18,24.12704849243164
2011-07-19,24.60721778869629
2011-07-20,24.537797927856445
2011-07-21,23.429931640625
2011-07-22,23.036550521850586
2011-07-25,23.085716247558594
2011-07-26,22.834060668945312
2011-07-27,22.458032608032227
2011-07-28,22.333648681640625
2011-07-29,22.322072982788086
2011-08-01,22.191904067993164
2011-08-02,21.46297836303711
2011-08-03,21.844797134399414
2011-08-04,21.468761444091797
2011-08-05,21.674135208129883
2011-08-08,20.50552749633789
2011-08-09,21.170825958251953
2011-08-10,20.401399612426758
2011-08-11,21.234468460083008
2011-08-12,21.91422462463379
2011-08-15,21.758018493652344
2011-08-16,21.63364028930664
2011-08-17,21.379301071166992
2011-08-18,20.646793365478516
2011-08-19,20.222412109375
2011-08-22,20.60029411315918
2011-08-23,21.129310607910156
2011-08-24,21.457778930664062
2011-08-25,21.068267822265625
2011-08-26,21.4141788482666
2011-08-29,21.917049407958984
2011-08-30,21.853099822998047
2011-08-31,22.01588249206543
2011-09-01,21.53335189819336
2011-09-02,21.106063842773438
2011-09-06,21.050830841064453
2011-09-07,21.606019973754883
2011-09-08,21.510108947753906
2011-09-09,21.178733825683594
2011-09-12,21.324068069458008
2011-09-13,21.510108947753906
2011-09-14,22.181568145751953
2011-09-15,22.00425148010254
2011-09-16,21.9083251953125
2011-09-19,21.704851150512695
2011-09-20,21.576955795288086
2011-09-21,20.763063430786133
2011-09-22,20.34449005126953
2011-09-23,20.748523712158203
2011-09-26,22.17284393310547
2011-09-27,22.146686553955078
2011-09-28,22.20772933959961
2011-09-29,22.178661346435547
2011-09-30,21.603118896484375
2011-10-03,21.46649932861328
2011-10-04,22.053672790527344
2011-10-05,23.00999641418457
2011-10-06,23.190214157104492
2011-10-07,23.14952850341797
2011-10-10,23.18730926513672
2011-10-11,23.14661407470703
2011-10-12,23.29486656188965
2011-10-13,23.120452880859375
2011-10-14,23.265798568725586
2011-10-17,22.588516235351562
2011-10-18,23.114635467529297
2011-10-19,22.47804832458496
2011-10-20,23.114635467529297
2011-10-21,23.832612991333008
2011-10-24,23.713438034057617
2011-10-25,24.169795989990234
2011-10-26,23.791908264160156
2011-10-27,24.143630981445312
2011-10-28,24.486637115478516
2011-10-31,24.041902542114258
2011-11-01,23.727956771850586
2011-11-02,24.283157348632812
2011-11-03,24.960430145263672
2011-11-04,25.079612731933594
2011-11-07,25.10578155517578
2011-11-08,25.207523345947266
2011-11-09,24.69301986694336
2011-11-10,24.963340759277344
2011-11-11,25.16681480407715
2011-11-14,24.995317459106445
2011-11-15,25.004039764404297
2011-11-16,24.725261688232422
2011-11-17,24.515079498291016
2011-11-18,24.55594825744629
2011-11-21,24.526765823364258
2011-11-22,24.728178024291992
2011-11-23,24.269878387451172
2011-11-25,24.415822982788086
2011-11-28,24.412906646728516
2011-11-29,24.596826553344727
2011-11-30,25.347043991088867
2011-12-01,25.104753494262695
2011-12-02,25.06679916381836
2011-12-05,24.98798370361328
2011-12-06,25.19232749938965
2011-12-07,25.17481231689453
2011-12-08,24.970470428466797
2011-12-09,25.209836959838867
2011-12-12,24.792402267456055
2011-12-13,24.462535858154297
2011-12-14,24.386634826660156
2011-12-15,24.477136611938477
2011-12-16,24.707746505737305
2011-12-19,24.608495712280273
2011-12-20,25.35287857055664
2011-12-21,25.528034210205078
2011-12-22,25.840370178222656
2011-12-23,26.178997039794922
2011-12-27,26.295766830444336
2011-12-28,26.04180145263672
2011-12-29,26.167322158813477
2011-12-30,26.059316635131836
2012-01-03,26.564327239990234
2012-01-04,26.835813522338867
2012-01-05,27.043075561523438
2012-01-06,27.0022029876709
2012-01-09,27.21238136291504
2012-01-10,27.58603858947754
2012-01-11,27.971355438232422
2012-01-12,28.1202449798584
2012-01-13,27.76994514465332
2012-01-17,27.840002059936523
2012-01-18,28.082294464111328
2012-01-19,28.39463996887207
2012-01-20,27.904218673706055
2012-01-23,27.752426147460938
2012-01-24,27.854597091674805
2012-01-25,28.041414260864258
2012-01-26,28.616497039794922
2012-01-27,28.37420654296875
2012-01-30,28.24576759338379
2012-01-31,28.470537185668945
2012-02-01,28.467620849609375
2012-02-02,28.28663444519043
2012-02-03,28.540605545043945
2012-02-06,28.531841278076172
2012-02-07,28.74785804748535
2012-02-08,28.887977600097656
2012-02-09,29.045610427856445
2012-02-10,28.715749740600586
2012-02-13,28.943452835083008
2012-02-14,29.133201599121094
2012-02-15,28.96388816833496
2012-02-16,29.11566734313965
2012-02-17,29.284984588623047
2012-02-21,29.36088752746582
2012-02-22,29.18280792236328
2012-02-23,29.58723258972168
2012-02-24,29.616539001464844
2012-02-27,30.281789779663086
2012-02-28,30.000442504882812
2012-02-29,30.229022979736328
2012-03-01,30.34918785095215
2012-03-02,30.020959854125977
2012-03-05,30.0942325592041
2012-03-06,30.21438980102539
2012-03-07,31.10820770263672
2012-03-08,30.903078079223633
2012-03-09,31.07303810119629
2012-03-12,31.36025047302246
2012-03-13,31.427648544311523
2012-03-14,31.412981033325195
2012-03-15,31.609344482421875
2012-03-16,31.251808166503906
2012-03-19,31.524356842041016
2012-03-20,31.40713119506836
2012-03-21,31.377826690673828
2012-03-22,31.436437606811523
2012-03-23,31.533143997192383
2012-03-26,32.119258880615234
2012-03-27,32.119258880615234
2012-03-28,31.755874633789062
2012-03-29,32.004966735839844
2012-03-30,31.84671974182129
2012-04-02,32.1807975769043
2012-04-03,32.0606689453125
2012-04-04,32.21596145629883
2012-04-05,32.462135314941406
2012-04-09,32.772796630859375
2012-04-10,31.940494537353516
2012-04-11,33.64904022216797
2012-04-12,33.871768951416016
2012-04-13,34.176536560058594
2012-04-16,34.39634704589844
2012-04-17,34.4608039855957
2012-04-18,34.33185958862305
2012-04-19,34.20878219604492
2012-04-20,34.69525146484375
2012-04-23,34.58681869506836
2012-04-24,34.627845764160156
2012-04-25,35.25501251220703
2012-04-26,35.2989501953125
2012-04-27,35.45722579956055
2012-04-30,35.249122619628906
2012-05-01,35.33998489379883
2012-05-02,35.618385314941406
2012-05-03,35.72390365600586
2012-05-04,35.492366790771484
2012-05-07,35.64476013183594
2012-05-08,36.0403938293457
2012-05-09,36.339317321777344
2012-05-10,36.037479400634766
2012-05-11,35.96419906616211
2012-05-14,35.32533645629883
2012-05-15,34.70697021484375
2012-05-16,34.70402908325195
2012-05-17,33.9807243347168
2012-05-18,34.127742767333984
2012-05-21,34.93632125854492
2012-05-22,35.0304069519043
2012-05-23,36.5475959777832
2012-05-24,36.85043716430664
2012-05-25,37.13858413696289
2012-05-29,38.06770706176758
2012-05-30,37.488468170166016
2012-05-31,38.11768341064453
2012-06-01,36.638729095458984
2012-06-04,37.00919723510742
2012-06-05,37.71781539916992
2012-06-06,37.87953186035156
2012-06-07,38.24412536621094
2012-06-08,38.64105987548828
2012-06-11,38.28529357910156
2012-06-12,39.10857009887695
2012-06-13,38.22060775756836
2012-06-14,38.02360916137695
2012-06-15,38.088294982910156
2012-06-18,38.8939208984375
2012-06-19,38.76456069946289
2012-06-20,38.37348556518555
2012-06-21,37.162105560302734
2012-06-22,37.59726333618164
2012-06-25,37.44731903076172
2012-06-26,38.3117561340332
2012-06-27,38.073585510253906
2012-06-28,38.26763916015625
2012-06-29,38.91449737548828
2012-07-02,38.88805389404297
2012-07-03,38.955665588378906
2012-07-05,39.102684020996094
2012-07-06,39.05269241333008
2012-07-09,38.282352447509766
2012-07-10,38.16767501831055
2012-07-11,37.6737060546875
2012-07-12,37.88541030883789
2012-07-13,38.26470947265625
2012-07-16,37.40907669067383
2012-07-17,37.84718704223633
2012-07-18,37.53257751464844
2012-07-19,38.93803024291992
2012-07-20,38.685184478759766
2012-07-23,38.561683654785156
2012-07-24,38.676353454589844
2012-07-25,38.108882904052734
2012-07-26,39.155601501464844
2012-07-27,39.76423645019531
2012-07-30,39.82305908203125
2012-07-31,39.5025520324707
2012-08-01,39.240875244140625
2012-08-02,39.5084342956543
2012-08-03,40.01123046875
2012-08-06,39.81422424316406
2012-08-07,40.80510711669922
2012-08-08,41.399024963378906
2012-08-09,41.496063232421875
2012-08-10,41.58721923828125
2012-08-13,41.451961517333984
2012-08-14,41.563697814941406
2012-08-15,40.797115325927734
2012-08-16,41.02118682861328
2012-08-17,41.47523498535156
2012-08-20,41.2393798828125
2012-08-21,40.629051208496094
2012-08-22,41.09194564819336
2012-08-23,41.22166061401367
2012-08-24,42.053123474121094
2012-08-27,42.044273376464844
2012-08-28,42.01773452758789
2012-08-29,42.613311767578125
2012-08-30,41.86737060546875
2012-08-31,42.1858024597168
2012-09-04,42.20349884033203
2012-09-05,41.87622833251953
2012-09-06,42.50422668457031
2012-09-07,42.23003005981445
2012-09-10,42.38335418701172
2012-09-11,41.82314682006836
2012-09-12,42.471797943115234
2012-09-13,42.955345153808594
2012-09-14,43.11161422729492
2012-09-17,43.04969024658203
2012-09-18,42.89637756347656
2012-09-19,43.94601821899414
2012-09-20,43.66294860839844
2012-09-21,44.24379348754883
2012-09-24,44.04920959472656
2012-09-25,43.586307525634766
2012-09-26,43.13813781738281
2012-09-27,43.851661682128906
2012-09-28,43.90473556518555
2012-10-01,43.695396423339844
2012-10-02,43.807437896728516
2012-10-03,45.05461883544922
2012-10-04,45.51160430908203
2012-10-05,45.90374755859375
2012-10-08,44.883602142333984
2012-10-09,44.19071578979492
2012-10-10,44.35287857055664
2012-10-11,44.01677322387695
2012-10-12,43.99612808227539
2012-10-15,44.68014144897461
2012-10-16,45.28162384033203
2012-10-17,45.46738815307617
2012-10-18,45.11948013305664
2012-10-19,44.376468658447266
2012-10-22,44.40301513671875
2012-10-23,44.04624557495117
2012-10-24,44.74501419067383
2012-10-25,41.27771759033203
2012-10-26,41.168601989746094
2012-10-31,42.03838348388672
2012-11-01,42.33616638183594
2012-11-02,41.86737060546875
2012-11-05,42.457054138183594
2012-11-06,42.25657272338867
2012-11-07,42.41873550415039
2012-11-08,41.85853958129883
2012-11-09,41.525360107421875
2012-11-12,43.94895553588867
2012-11-13,44.83052444458008
2012-11-14,44.19498825073242
2012-11-15,44.01762390136719
2012-11-16,44.803916931152344
2012-11-19,46.4119758605957
2012-11-20,46.69575500488281
2012-11-21,46.53909683227539
2012-11-23,46.87903594970703
2012-11-26,46.70167541503906
2012-11-27,46.45336151123047
2012-11-28,46.275997161865234
2012-11-29,45.427642822265625
2012-11-30,45.08474349975586
2012-12-03,44.99309539794922
2012-12-04,44.67977523803711
2012-12-05,44.313232421875
2012-12-06,44.70045852661133
2012-12-07,44.0265007019043
2012-12-10,44.274803161621094
2012-12-11,44.304351806640625
2012-12-12,43.71021270751953
2012-12-13,43.5328369140625
2012-12-14,43.816627502441406
2012-12-17,45.35374069213867
2012-12-18,44.999019622802734
2012-12-19,44.31914138793945
2012-12-20,45.05516815185547
2012-12-21,44.792110443115234
2012-12-24,45.12908172607422
2012-12-26,45.10837936401367
2012-12-27,45.146812438964844
2012-12-28,44.64725112915039
2012-12-31,45.46902084350586
2013-01-02,46.314430236816406
2013-01-03,45.85920333862305
2013-01-04,46.941104888916016
2013-01-07,46.8494758605957
2013-01-08,47.57959747314453
2013-01-09,47.93726348876953
2013-01-10,47.99343490600586
2013-01-11,47.6741828918457
2013-01-14,47.64463806152344
2013-01-15,47.59734344482422
2013-01-16,47.72148132324219
2013-01-17,48.13531494140625
2013-01-18,48.4841194152832
2013-01-22,48.38953399658203
2013-01-23,48.71765899658203
2013-01-24,49.00733184814453
2013-01-25,48.924564361572266
2013-01-28,48.504817962646484
2013-01-29,48.22993469238281
2013-01-30,47.97865676879883
2013-01-31,47.92839813232422
2013-02-01,48.43092727661133
2013-02-04,48.25355529785156
2013-02-05,48.22993469238281
2013-02-06,48.18557357788086
2013-02-07,48.15009307861328
2013-02-08,48.410221099853516
2013-02-11,48.626014709472656
2013-02-12,48.676246643066406
2013-02-13,48.90684509277344
2013-02-14,48.38067626953125
2013-02-15,49.27634048461914
2013-02-19,48.50778579711914
2013-02-20,47.09775924682617
2013-02-21,46.231895446777344
2013-02-22,46.80717468261719
2013-02-25,45.766357421875
2013-02-26,46.24081039428711
2013-02-27,47.809444427490234
2013-02-28,47.91619110107422
2013-03-01,48.18011474609375
2013-03-04,49.0400276184082
2013-03-05,48.885841369628906
2013-03-06,48.56263732910156
2013-03-07,48.879920959472656
2013-03-08,49.18829345703125
2013-03-11,49.73687744140625
2013-03-12,49.707218170166016
2013-03-13,50.14312744140625
2013-03-14,50.13422775268555
2013-03-15,50.01858139038086
2013-03-18,50.37739181518555
2013-03-19,50.255794525146484
2013-03-20,51.038658142089844
2013-03-21,50.08677673339844
2013-03-22,49.86735534667969
2013-03-25,49.879215240478516
2013-03-26,50.23505783081055
2013-03-27,50.196510314941406
2013-03-28,50.08085632324219
2013-04-01,49.68941879272461
2013-04-02,49.79026412963867
2013-04-03,48.91252136230469
2013-04-04,49.111202239990234
2013-04-05,49.17052459716797
2013-04-08,49.17348098754883
2013-04-09,49.32469940185547
2013-04-10,49.897003173828125
2013-04-11,50.71245574951172
2013-04-12,50.62944030761719
2013-04-15,49.99783706665039
2013-04-16,51.75328826904297
2013-04-17,50.673912048339844
2013-04-18,51.8570671081543
2013-04-19,53.090614318847656
2013-04-22,53.57991027832031
2013-04-23,53.80526351928711
2013-04-24,53.68071746826172
2013-04-25,54.62962341308594
2013-04-26,54.33012390136719
2013-04-29,54.178890228271484
2013-04-30,54.29751205444336
2013-05-01,53.70149230957031
2013-05-02,54.5999641418457
2013-05-03,55.741600036621094
2013-05-06,55.67933654785156
2013-05-07,56.12709045410156
2013-05-08,56.227909088134766
2013-05-09,55.86613082885742
2013-05-10,55.74754333496094
2013-05-13,55.65857696533203
2013-05-14,57.390296936035156
2013-05-15,57.544898986816406
2013-05-16,56.480567932128906
2013-05-17,56.73030471801758
2013-05-20,56.10301971435547
2013-05-21,56.471649169921875
2013-05-22,55.63327407836914
2013-05-23,55.32111740112305
2013-05-24,56.24868392944336
2013-05-28,57.051387786865234
2013-05-29,56.483558654785156
2013-05-30,56.765968322753906
2013-05-31,56.04950714111328
2013-06-03,55.683815002441406
2013-06-04,54.286529541015625
2013-06-05,53.19544982910156
2013-06-06,53.95650863647461
2013-06-07,54.482730865478516
2013-06-10,54.66408157348633
2013-06-11,53.941654205322266
2013-06-12,52.984344482421875
2013-06-13,54.84542465209961
2013-06-14,54.43218994140625
2013-06-17,54.545169830322266
2013-06-18,54.791934967041016
2013-06-19,54.027862548828125
2013-06-20,52.29461669921875
2013-06-21,51.46220397949219
2013-06-24,51.67623519897461
2013-06-25,52.258949279785156
2013-06-26,52.951656341552734
2013-06-27,53.2697639465332
2013-06-28,52.50272750854492
2013-07-01,53.091400146484375
2013-07-02,53.403541564941406
2013-07-03,53.46598815917969
2013-07-05,54.25083923339844
2013-07-08,54.197322845458984
2013-07-09,54.616519927978516
2013-07-10,54.955440521240234
2013-07-11,55.5589599609375
2013-07-12,55.70166778564453
2013-07-15,54.82166290283203
2013-07-16,54.33409118652344
2013-07-17,54.46193313598633
2013-07-18,49.928131103515625
2013-07-19,51.390846252441406
2013-07-22,51.001373291015625
2013-07-23,51.075714111328125
2013-07-24,51.15300369262695
2013-07-25,51.41462707519531
2013-07-26,51.381919860839844
2013-07-29,51.82191467285156
2013-07-30,52.02111053466797
2013-07-31,51.780303955078125
2013-08-01,52.45220184326172
2013-08-02,53.23112487792969
2013-08-05,52.57112121582031
2013-08-06,52.67219543457031
2013-08-07,52.17868423461914
2013-08-08,52.66623306274414
2013-08-09,52.642459869384766
2013-08-12,52.87138366699219
2013-08-13,52.26192855834961
2013-08-14,50.7026252746582
2013-08-15,50.38062286376953
2013-08-16,50.29417419433594
2013-08-19,49.94533157348633
2013-08-20,51.25419998168945
2013-08-21,51.015689849853516
2013-08-22,51.25419998168945
2013-08-23,51.43606948852539
2013-08-26,51.2363166809082
2013-08-27,49.84992599487305
2013-08-28,50.49689865112305
2013-08-29,51.295921325683594
2013-08-30,51.400291442871094
2013-09-03,51.0067253112793
2013-09-04,51.385372161865234
2013-09-05,51.984649658203125
2013-09-06,51.486751556396484
2013-09-09,52.148616790771484
2013-09-10,52.24403381347656
2013-09-11,52.655487060546875
2013-09-12,52.06514358520508
2013-09-13,52.151607513427734
2013-09-16,52.92082595825195
